arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2
H,std,3,3,0.0001,1,1,5,0.5443509615,0.687599957,0.5780000091,0.687599957,0,0,-0.2002938837,8.021513939,-5.992352486,0.4659999907,21.27991086,0,0,0.2678830028,8.251308441,-3.343476057,0.5231999755,19.31003739,0.7297868729,0.6399633884,0.6838756204,5.124811172,5.066119671
H,std,3,3,0.0001,2,0,1,0.9644230769,0.7500000596,0.6100000143,0.7500000596,0,0,-0.5334653854,0.7331847548,-15.71887016,0.1920000017,7.900373926,0.009999999776,0,-1.943524957,1.916631699,-9.83190918,0.05800000206,7.701566397,0.6391643286,0.6401922107,0.7849046588,3.299708843,2.047062874
H,std,3,3,0.0001,3,1,5,0.5901442308,0.5515999794,0.5020000339,0.5515999794,0,0,-0.3707875609,1.229405642,-4.86826086,0.3495999873,12.53370447,0,0,3.042741299,21.62122536,-9.416400909,0.5595999956,13.62519121,0.6632747054,0.7711581588,0.7818601727,5.950284958,9.76121521
H,std,3,3,0.0001,4,0,1,0.8915464744,0.9660000205,0.8499999642,0.9660000205,0,0,-0.3063488901,0.7378197908,-1.736512542,0.2840000093,6.334458704,0,0,-0.5382526517,11.3916626,-4.98613596,0.45600003,7.95214506,0.660946548,0.8338658214,0.8220771551,4.462504387,8.587083817
H,std,3,3,0.0001,5,1,5,0.4738782051,0.5487999916,0.4620000124,0.5487999916,0,0,-0.265540123,2.984467745,-7.522964001,0.4323999882,12.52431338,0,0,-0.4304836392,14.42101955,-4.30087471,0.5715999603,13.94707779,0.7158225775,0.9288706779,0.8605957627,5.303334713,8.109041214
H,std,3,3,0.0001,6,0,1,0.8998397436,0.9640000463,0.8499999642,0.9640000463,0,0,-2.261230707,4.01045084,-44.93273544,0.1240000054,8.173066162,0.03999999911,0,-2.774518967,20.90984535,-21.30282784,0.4700000286,8.874619302,0.7579607964,0.9389573932,0.8834394217,8.847582817,12.19005966
H,std,3,3,0.0001,7,1,5,0.4255208333,0.4971999824,0.4240000248,0.4971999824,0,0,-0.2991082966,8.87377739,-11.21471214,0.4451999962,14.2865358,0,0,-2.103560209,22.02554512,-16.57375526,0.5343999863,12.92013757,0.9553655982,0.9602453113,0.9174314737,10.98539066,11.75166035
H,std,3,3,0.0001,8,0,1,0.9542467949,0.9700000286,0.8999999762,0.9700000286,0.009999999776,0,-4.787541389,6.333351135,-25.88020897,0.1720000058,9.770041776,0,0,1.876945615,44.3288765,-8.150432587,0.5960000157,9.694684622,0.9152112603,1.012725949,0.9136006236,9.46985054,19.23015976
H,std,3,3,0.0001,9,1,5,0.6114583333,0.6963999867,0.6120000482,0.6963999867,0,0,-3.394699812,15.658741,-36.78943634,0.3507999778,22.13611811,0,0,-0.1588860154,26.40867424,-4.853693485,0.6024000049,21.61823959,1.143208385,1.034625173,0.8928415775,7.421343803,11.74431324
H,std,3,3,0.0001,10,0,1,0.9433092949,1,0.9399999976,1,0,0,-0.7108277678,15.75546455,-6.520749569,0.4620000124,13.59998907,0,0,-0.3643498123,35.90757751,-6.363797188,0.5820000172,10.85301307,1.070216179,1.07751286,0.9280143976,12.55900097,21.11497307
H,std,3,3,0.0001,11,1,5,0.5200721154,0.6611999869,0.5380000472,0.6611999869,0,0,1.374565005,17.74330139,-11.92403889,0.6347999573,15.14971931,0,0,-1.207619667,36.55512238,-12.96019077,0.5487999916,9.635631601,1.228359818,1.077860594,0.9563302398,15.84975815,22.22076035
H,std,3,3,0.0001,12,0,1,0.9826522436,0.9960000515,0.9199999571,0.9960000515,0,0,0.1527301073,16.84267044,-7.512691498,0.5160000324,14.77412443,0,0,-0.7519917488,36.09775925,-3.5422616,0.6020000577,10.99742684,1.191069603,1.062094927,0.9699491858,11.32937431,18.33558464
H,std,3,3,0.0001,13,1,5,0.6890224359,0.7759999633,0.6660000086,0.7759999633,0,0,-3.971367836,23.25186348,-26.74744225,0.4311999977,20.75038008,0,0,-0.0108598629,27.97275162,-2.161946535,0.6448000073,18.37995843,1.354103923,1.070635438,0.9827709794,10.30978107,16.32082558
H,std,3,3,0.0001,14,0,1,0.9627804487,0.9780000448,0.8999999762,0.9780000448,0,0,-3.147651672,12.44890213,-47.5002594,0.3380000293,14.38675838,0,0,0.03258296475,25.21715927,-5.238327503,0.5860000253,12.60832962,1.106651187,1.093876958,1.019464612,7.009158134,13.88380051
H,std,3,3,0.0001,15,1,5,0.4904647436,0.6147999763,0.5500000119,0.6147999763,0,0,-0.3686447144,15.76025772,-6.530480862,0.4967999756,17.02050698,0,0,-0.3105753958,37.13630676,-3.779015541,0.6128000021,13.99204078,1.246230245,1.080639482,1.031097531,10.2805624,19.17268944
H,std,3,3,0.0001,16,0,1,0.9438701923,0.9280000329,0.8700000048,0.9280000329,0,0,-5.571029663,9.876729965,-49.96701813,0.1340000033,11.25156634,0,0,1.454411387,42.09957123,-8.919389725,0.6720000505,12.18005675,1.120057821,1.128259897,1.041651011,7.225908279,18.1779747
H,std,3,3,0.0001,17,1,5,0.6058092949,0.7087999582,0.6320000291,0.7087999582,0,0,-4.738806725,27.37489319,-62.40794754,0.3907999992,17.57505017,0,0,0.1699657738,51.96985245,-5.451321125,0.5943999887,16.17339019,1.378260016,1.160387158,1.054645061,10.43219471,22.55250931
H,std,3,3,0.0001,18,0,1,0.9678685897,0.9960000515,0.8899999857,0.9960000515,0,0,-0.9946373701,25.48389626,-17.84636116,0.4640000165,15.57185112,0,0,-0.4579365253,53.17757034,-5.615710735,0.6560000181,12.52727551,1.542047262,1.186136007,1.072570562,12.80649662,26.85114479
H,std,3,3,0.0001,19,1,5,0.6555689103,0.7423999906,0.6360000372,0.7423999906,0,0,-1.228076339,26.91700935,-9.951086044,0.4763999879,15.82048523,0,0,0.3659217656,62.07197189,-2.617706299,0.6123999953,12.71242598,1.488169074,1.177461386,1.100259066,14.01384449,30.6919136
H,std,3,3,0.0001,20,0,1,0.9815304487,1,0.969999969,1,0,0,-5.905392647,43.85651398,-42.609375,0.5180000067,10.20603482,0,0,0.4595895112,67.14027405,-5.106359959,0.6060000062,8.732625451,1.497717738,1.195595503,1.112810373,19.5604229,38.86100388
H,std,3,3,0.0001,21,1,5,0.6021233974,0.7015999556,0.6060000062,0.7015999556,0,0,-2.279433966,32.52539062,-10.46901512,0.5051999688,17.26277375,0,0,-0.4089370072,43.99117279,-4.38437891,0.6051999927,12.55434581,1.538456798,1.176111937,1.151563406,13.37902355,27.09592247
H,std,3,3,0.0001,22,0,1,0.9834535256,1,0.9499999881,1,0,0,2.414607048,22.74778748,-10.33363724,0.5640000105,17.1000979,0,0,-1.512177587,39.58591843,-6.894062996,0.6040000319,10.49023783,1.540755033,1.173265338,1.168512464,14.57895947,25.937006
H,std,3,3,0.0001,23,1,5,0.5678685897,0.6431999803,0.5820000172,0.6431999803,0,0,0.1637393534,18.24340248,-1.67942822,0.5139999986,15.13281062,0,0,1.254696012,57.06553268,-3.778765917,0.6319999695,10.68912194,1.382503271,1.213539362,1.183964014,13.99137878,32.44178772
H,std,3,3,0.0001,24,0,1,0.9798076923,0.9980000257,0.8499999642,0.9980000257,0,0,-2.619790792,27.9737606,-22.16309547,0.4940000176,18.73847766,0,0,-1.292358041,40.41319656,-6.845941067,0.5940000415,14.51413649,1.567066431,1.208727598,1.202157259,12.3858223,23.44458008
H,std,3,3,0.0001,25,1,5,0.4630608974,0.5767999887,0.4460000098,0.5767999887,0,0,1.061446071,20.15724564,-8.294282913,0.5795999765,14.31567819,0,0,0.4147056043,48.9799881,-5.770494938,0.5803999901,9.354017786,1.367481709,1.225140095,1.24910152,16.04017448,31.19617653
H,std,3,3,0.0001,26,0,1,0.98125,1,0.9199999571,1,0,0,-0.1852477491,21.26625443,-7.170770645,0.5139999986,14.1785857,0,0,-0.08802631497,41.88838577,-4.588080406,0.6140000224,10.70047381,1.41055429,1.191482782,1.266647339,12.94818592,23.59622002
H,std,3,3,0.0001,27,1,5,0.6556891026,0.7423999906,0.65200001,0.7423999906,0,0,-1.826104283,22.31178284,-27.05246735,0.4912,17.01362037,0,0,-0.03577071428,42.60543442,-4.572667122,0.5931999683,14.40733808,1.474549174,1.250583172,1.289130569,13.07831287,25.3711853
H,std,3,3,0.0001,28,0,1,0.9774439103,1,1,1,0,0,2.97129488,19.52329445,-11.02927303,0.6300000548,13.61010696,0,0,-2.059588432,36.02914047,-9.642154694,0.55400002,8.107862254,1.481118441,1.217154503,1.293914318,17.17679405,28.08937263
H,std,3,3,0.0001,29,1,5,0.6065304487,0.7343999743,0.628000021,0.7343999743,0,0,2.079767942,20.10794449,-8.500802994,0.5451999903,17.95325899,0,0,0.8226386309,44.8735199,-7.317017078,0.6083999872,12.56199198,1.584558487,1.221907735,1.315740824,15.3674984,27.94432068
H,std,3,3,0.0001,30,0,1,0.9626602564,0.9960000515,0.9599999785,0.9960000515,0,0,-7.640497208,38.7247963,-40.13461685,0.4640000165,12.65387623,0,0,2.826809645,75.78119659,-9.562617302,0.6100000143,10.74202949,1.684047222,1.273717284,1.311428308,20.94659615,39.55669785
H,std,4,4,0.0001,1,1,5,0.6455128205,0.7463999987,0.682000041,0.7463999987,0,0,-0.2526555657,3.314562798,-2.733270168,0.4275999963,19.92988393,0,0,-0.1770184487,4.076177597,-3.713520288,0.4403999746,21.80925657,0.6738086343,0.6177486181,0.6823539138,3.925623655,3.226401567
H,std,4,4,0.0001,2,0,1,0.9026442308,0.9340000153,0.8299999833,0.9340000153,0,0,-0.7723343968,1.553378463,-3.055032253,0.1740000099,10.24321684,0,0,-0.8157850504,1.79196322,-6.635625362,0.1860000044,7.905139282,0.6733971238,0.645737052,0.7906851172,4.869545937,4.00643158
H,std,4,4,0.0001,3,1,5,0.452724359,0.4743999839,0.4400000274,0.4743999839,0,0,-0.2351019531,1.952561975,-4.027866364,0.4147999883,10.17719324,0,0,1.881291747,18.62862587,-8.649136543,0.5315999985,11.12872884,0.7236219645,0.7609789371,0.8476225734,8.378609657,12.11441708
H,std,4,4,0.0001,4,0,1,0.8585737179,0.8940000534,0.8399999738,0.8940000534,0,0,-3.021649361,11.73841667,-33.06489182,0.2620000243,15.28562828,0,0,-2.809978247,6.687661171,-15.78517056,0.2100000083,13.20582865,0.9519746304,0.7981663346,0.8776815534,6.392277718,4.448926449
H,std,4,4,0.0001,5,1,5,0.4677483974,0.5415999889,0.506000042,0.5415999889,0,0,-0.2219592929,1.640832305,-11.73416424,0.4071999788,10.75482833,0,0,1.142031074,25.87771988,-3.596217155,0.5460000038,12.16543214,0.7476497889,0.8498983383,0.8918147683,6.992091656,13.62423801
H,std,4,4,0.0001,6,0,1,0.9528044872,0.9880000353,0.8999999762,0.9880000353,0,0,-0.5969635844,6.148273468,-17.88570023,0.3340000212,10.02399064,0,0,-2.163387299,11.23049355,-13.25491428,0.4460000098,10.57647679,0.8019350767,0.8888178468,0.9555354714,8.226659775,8.515079498
H,std,4,4,0.0001,7,1,5,0.6330929487,0.7239999771,0.6400000453,0.7239999771,0,0,-0.788372457,13.80106163,-28.80522156,0.4267999828,20.83733213,0,0,0.595533967,21.06256485,-2.59288168,0.611199975,23.2915119,1.020337343,0.9058463573,0.9600100517,7.175620079,9.241633415
H,std,4,4,0.0001,8,0,1,0.9206730769,0.9220000505,0.6999999881,0.9220000505,0,0,-2.32822299,3.716040611,-15.30534267,0.1940000057,10.31955162,0,0,0.3942304254,23.77536201,-2.802492857,0.5240000486,9.566123305,0.8591576219,0.9446755648,1.001615763,5.807556152,12.55310726
H,std,4,4,0.0001,9,1,5,0.5246794872,0.6251999736,0.5800000429,0.6251999736,0,0,-1.288822412,7.694517136,-75.14299011,0.3343999982,13.71010937,0,0,1.658142924,39.41329193,-6.722603798,0.5712000132,13.00212341,0.9307798147,0.9922399521,1.020548224,8.186233521,17.85741615
H,std,4,4,0.0001,10,0,1,0.9619791667,0.9640000463,0.9199999571,0.9640000463,0.009999999776,0,-3.932415724,20.17239952,-36.21930695,0.3920000196,11.22008999,0,0,-0.3751600385,65.07970428,-7.808262348,0.5660000443,10.18727547,1.149522901,1.055843711,1.023087502,12.31688118,26.59343147
H,std,4,4,0.0001,11,1,5,0.5463141026,0.6611999869,0.5960000157,0.6611999869,0,0,-1.691144466,14.32525349,-22.73184395,0.489599973,14.07706077,0,0,-0.3123961687,55.95211029,-5.925431252,0.5827999711,11.49240171,1.104845285,1.092545748,1.061029077,11.05277824,26.8188076
H,std,4,4,0.0001,12,0,1,0.9774038462,0.9940000176,0.8799999952,0.9940000176,0,0,-1.848715901,21.94084358,-17.05919266,0.478000015,15.65780115,0,0,-0.9672268629,43.64829254,-5.50840807,0.5940000415,12.92084669,1.226664543,1.136641145,1.087553263,9.772567749,20.05125237
H,std,4,4,0.0001,13,1,5,0.5970352564,0.6868000031,0.5960000157,0.6868000031,0,0,-0.5194786191,17.88863182,-9.680535316,0.4887999892,14.66913878,0,0,1.165533543,51.59204102,-6.298762321,0.6179999709,12.49108718,1.153216004,1.173224568,1.111532807,10.59370613,27.39827728
H,std,4,4,0.0001,14,0,1,0.9789262821,0.9960000515,0.9300000072,0.9960000515,0,0,-2.66136694,23.73667717,-39.75963211,0.4220000207,13.18037712,0,0,-0.7089891434,46.39522934,-7.751791477,0.5940000415,12.21335063,1.223920703,1.172595501,1.134047031,10.07745934,22.11060715
H,std,4,4,0.0001,15,1,5,0.5747996795,0.6487999558,0.5560000539,0.6487999558,0,0,-0.3878796399,14.06761742,-3.483181953,0.3987999856,11.32883526,0,0,2.109575272,72.83478546,-7.016096592,0.6123999953,10.1572808,1.115183711,1.216568351,1.146267533,12.83520699,33.70682144
H,std,4,4,0.0001,16,0,1,0.9720753205,1,1,1,0,0,-3.718555927,11.82667446,-52.05691528,0.1840000153,10.50295665,0,0,-3.830024004,37.74831772,-20.84598923,0.478000015,6.303650635,1.17511332,1.227871776,1.177884817,19.15876198,24.69874382
H,std,4,4,0.0001,17,1,5,0.5609375,0.6291999817,0.5580000281,0.6291999817,0,0,-0.8671678305,16.19203377,-11.39979935,0.4508000016,15.68477197,0,0,0.006754980423,62.51794052,-5.84870863,0.6340000033,13.99084767,1.243647099,1.220624685,1.197249293,8.833050728,24.00623322
H,std,4,4,0.0001,18,0,1,0.9548878205,0.9960000515,0.9199999571,0.9960000515,0,0,-2.276018858,11.70500183,-10.66581535,0.302000016,9.806783455,0,0,-1.325580597,59.9201622,-9.153793335,0.574000001,9.318964358,1.153841019,1.289244533,1.220270157,9.81445694,25.04739189
H,std,4,4,0.0001,19,1,5,0.6334935897,0.726000011,0.6560000181,0.726000011,0,0,-0.9085345268,12.95086384,-6.867703915,0.4451999962,14.71127186,0,0,0.5872285366,58.72925186,-5.465949059,0.5983999968,14.82787532,1.166679621,1.287484169,1.236349344,11.07535839,27.17835617
H,std,4,4,0.0001,20,0,1,0.9235576923,0.9020000696,0.8199999928,0.9020000696,0,0,-6.73886919,7.450249195,-67.93345642,0.08400000632,10.83713787,0,0,3.302068949,44.33484268,-23.5186367,0.6180000305,15.58808279,1.174227238,1.358470917,1.225285292,8.515281677,19.52443123
H,std,4,4,0.0001,21,1,5,0.4893028846,0.5568000078,0.4580000341,0.5568000078,0,0,-0.8810033798,33.55012512,-17.28210258,0.4855999947,15.39469046,0,0,-0.3569218516,79.62415314,-11.47107029,0.6060000062,14.21366603,1.57088387,1.353086948,1.254075408,14.24450779,33.36440659
H,std,4,4,0.0001,22,0,1,0.9440705128,0.9840000272,0.9399999976,0.9840000272,0,0,-4.929167747,19.59907532,-29.7703476,0.3680000305,15.73314488,0,0,-2.72698617,56.75362015,-11.07033062,0.5660000443,12.01070419,1.50410831,1.371682286,1.286157608,15.34686279,29.52035522
H,std,4,4,0.0001,23,1,5,0.6140625,0.685199976,0.6380000114,0.685199976,0,0,-0.7696801424,20.78284454,-4.487048149,0.4743999839,17.58382286,0,0,1.935303092,85.68782806,-3.772888899,0.6143999696,14.61385772,1.468985319,1.378926873,1.296196461,13.535532,38.40481949
H,std,4,4,0.0001,24,0,1,0.9472355769,0.9640000463,0.8100000024,0.9640000463,0,0,-1.08012557,17.00679207,-14.38898849,0.4800000191,21.55105894,0,0,-1.417342782,32.00519562,-10.73282623,0.5920000076,18.99044952,1.518149614,1.391154528,1.322010994,9.600785255,18.54523659
H,std,4,4,0.0001,25,1,5,0.5018830128,0.5487999916,0.4900000095,0.5487999916,0,0,-1.616162062,12.83744907,-26.08796501,0.3579999804,16.10412281,0,0,2.022038221,63.83105087,-5.863338947,0.6083999872,15.49697394,1.352401614,1.428185463,1.334972501,9.390323639,27.81416512
H,std,4,4,0.0001,26,0,1,0.9242387821,0.9480000734,0.7899999619,0.9480000734,0,0,-5.080730915,12.33607769,-115.983696,0.2460000068,10.36399224,0,0,2.549447298,68.77612305,-28.84450912,0.584000051,10.47401465,1.275120735,1.47571063,1.354454517,11.34093761,38.63302612
H,std,4,4,0.0001,27,1,5,0.4707532051,0.5759999752,0.5020000339,0.5759999752,0,0,-2.490212917,33.89965439,-21.81652832,0.458799988,14.93523298,0,0,-1.591123104,100.9640274,-15.38715744,0.6139999628,13.77690867,1.572508216,1.470191121,1.370439291,14.80715752,45.40989304
H,std,4,4,0.0001,28,0,1,0.9774839744,0.9960000515,0.9300000072,0.9960000515,0,0,-2.412026405,30.98492622,-41.10144424,0.476000011,8.87636344,0,0,2.106969357,125.1006241,-20.39130783,0.5960000157,8.607600236,1.451210976,1.536629677,1.382416248,20.13215446,65.53244781
H,std,4,4,0.0001,29,1,5,0.5266426282,0.6204000115,0.5360000134,0.6204000115,0,0,5.135771751,26.51130104,-22.98297882,0.6159999967,20.41735454,0,0,-1.630530834,64.96194458,-19.87327766,0.5683999658,13.38486929,1.735732794,1.528862953,1.421941519,15.53483105,37.13999557
H,std,4,4,0.0001,30,0,1,0.934375,0.8960000277,0.8599999547,0.8960000277,0.009999999776,0,-12.24945736,17.89504814,-41.37759399,0.1880000085,17.4649911,0,0,3.674947977,49.77192307,-18.13625145,0.6480000019,19.11900877,1.563933849,1.546235085,1.426590562,8.4821558,22.49072647
H,std,5,5,0.0001,1,1,5,0.6135817308,0.7364000082,0.6560000181,0.7364000082,0,0,0.2014354616,7.542341232,-2.113523483,0.4919999838,19.78268101,0,0,-0.03340772167,6.653766155,-2.419372559,0.4759999812,19.15570629,0.7441865206,0.6293524504,0.6778360605,5.053483486,4.451905727
H,std,5,5,0.0001,2,0,1,0.9117387821,0.7320000529,0.6800000072,0.7320000529,0,0,-0.3770213425,0.4411995411,-10.9762888,0.1480000019,7.818784513,0,0,-0.8760742545,1.292045355,-5.745490074,0.1580000073,9.078121124,0.616001308,0.6574572325,0.8067002296,3.521881104,2.535958529
H,std,5,5,0.0001,3,1,5,0.5242788462,0.5647999644,0.4960000217,0.5647999644,0,0,-0.2112529278,15.18659115,-5.521545887,0.4663999975,18.07543413,0,0,1.880207181,21.75773239,-7.34538269,0.5500000119,19.04559086,0.9067260027,0.7778974175,0.7956197858,7.483222485,10.01349258
H,std,5,5,0.0001,4,0,1,0.8728766026,0.9260000587,0.7999999523,0.9260000587,0,0,-1.624173403,3.130330563,-15.10742283,0.1460000128,13.24867612,0,0,-0.9510273933,3.821905375,-4.928387642,0.3140000105,13.58684217,0.7718760967,0.8270639181,0.8274348974,4.408256531,5.49795723
H,std,5,5,0.0001,5,1,5,0.5096153846,0.5807999969,0.5200000405,0.5807999969,0,0,-0.4375283122,12.82182026,-12.50243855,0.4535999894,19.05646624,0,0,0.01996730827,22.23400688,-5.456669807,0.574000001,18.84786758,1.009887218,0.8760730028,0.8452253938,6.988242149,10.33964348
H,std,5,5,0.0001,6,0,1,0.9469551282,0.9920000434,0.9199999571,0.9920000434,0,0,-1.943209291,8.322162628,-38.1151123,0.2700000107,11.84257464,0,0,-0.04922607541,25.15447807,-3.897065163,0.5180000067,11.01827154,0.8668807745,0.8806752563,0.8866470456,5.609889507,10.74596405
H,std,5,5,0.0001,7,1,5,0.6731570513,0.7807999849,0.7320000529,0.7807999849,0,0,-0.4518031478,8.568240166,-41.09376144,0.4059999883,11.17541298,0,0,0.3006751239,38.06833649,-8.886234283,0.5943999887,11.16090403,0.897456646,0.9093136191,0.9201939702,14.25395584,22.75715256
H,std,5,5,0.0001,8,0,1,0.9476762821,0.8840000629,0.6499999762,0.8840000629,0,0,-1.625947595,12.54266167,-12.48196316,0.4040000141,19.03250323,0,0,-1.734363317,22.03026962,-14.78889942,0.530000031,18.59060801,1.086640239,0.9117930532,0.9467442632,8.965662956,9.610157967
H,std,5,5,0.0001,9,1,5,0.675,0.7907999754,0.7340000272,0.7907999754,0,0,-0.4005602002,15.81383133,-11.30800629,0.4815999866,20.65739983,0,0,0.3281964362,33.1970253,-7.774628162,0.6204000115,19.54784639,1.259122491,0.9481906891,0.9474824071,10.99578094,15.5646286
H,std,5,5,0.0001,10,0,1,0.9429487179,0.9600000381,0.8700000048,0.9600000381,0,0,-3.635807276,12.33015251,-31.3569355,0.3160000145,18.54242119,0,0,-0.4873153269,20.487257,-5.771783352,0.5860000253,18.63760892,1.194570422,0.9732079506,0.983663559,5.651062965,8.464691162
H,std,5,5,0.0001,11,1,5,0.5147035256,0.6755999923,0.5879999995,0.6755999923,0,0,0.1395936906,19.05975151,-9.231057167,0.4979999959,16.43890435,0,0,0.2345134169,44.49664688,-9.660428047,0.6491999626,15.98508006,1.300499082,1.004799366,1.013967276,13.14324665,21.14836311
H,std,5,5,0.0001,12,0,1,0.9779246795,1,0.9399999976,1,0,0,7.882622719,24.46464348,-24.19004822,0.6260000467,13.01953208,0,0,-1.629990339,42.6624527,-7.521287918,0.574000001,9.604985045,1.279688001,1.001277685,1.030675769,19.42749405,25.66369629
H,std,5,5,0.0001,13,1,5,0.6319711538,0.7099999785,0.6660000086,0.7099999785,0,0,-4.394461632,21.54128838,-34.42972565,0.3547999859,18.97978906,0,0,0.6017059088,44.1207695,-3.974038601,0.6972000003,18.5792626,1.309295535,1.017949581,1.031701446,9.796656609,16.41831589
H,std,5,5,0.0001,14,0,1,0.9403445513,0.908000052,0.8799999952,0.908000052,0,0,-9.071912766,14.60632324,-35.84588623,0.1600000113,14.45251542,0,0,-1.687286258,22.84431458,-7.47652483,0.5600000024,15.94798031,1.301480412,1.024844646,1.046683431,7.804339409,12.14109516
H,std,5,5,0.0001,15,1,5,0.4867788462,0.6279999614,0.5400000215,0.6279999614,0,0,2.624314308,29.38512611,-8.542532921,0.5063999891,14.05316915,0,0,-0.3405375779,57.69757843,-6.453006268,0.6475999951,10.17134342,1.469439387,1.025141239,1.097026825,16.50757027,31.40148926
H,std,5,5,0.0001,16,0,1,0.9574519231,0.932000041,0.8999999762,0.932000041,0,0,-1.906271815,19.55004883,-18.50442505,0.4380000234,18.36612328,0,0,-0.8878934979,26.29788399,-24.63165092,0.5460000038,15.89756184,1.540093899,1.037505507,1.09672451,15.13508511,17.60539246
H,std,5,5,0.0001,17,1,5,0.6013221154,0.6927999854,0.6060000062,0.6927999854,0,0,-0.9960673451,24.95312309,-9.803214073,0.4651999772,21.03237912,0,0,0.289794147,44.30016708,-4.959363937,0.6419999599,15.9604256,1.589390874,1.065328836,1.11665988,12.15209198,22.65759659
H,std,5,5,0.0001,18,0,1,0.9661858974,1,0.9599999785,1,0,0,2.435230017,34.74979401,-9.280842781,0.5340000391,13.60500732,0,0,-0.08530316502,61.45516968,-10.06741238,0.6100000143,11.08168738,1.514356852,1.065836549,1.119324565,20.44722939,34.90955353
H,std,5,5,0.0001,19,1,5,0.505088141,0.6011999846,0.4880000353,0.6011999846,0,0,-0.9040945172,31.05338097,-11.40516186,0.4739999771,20.81085465,0,0,-0.3498929739,45.16026688,-2.285594702,0.6439999938,17.30359729,1.645542979,1.064000487,1.159434438,12.52470303,20.38961411
H,std,5,5,0.0001,20,0,1,0.9736778846,0.9820000529,0.8700000048,0.9820000529,0,0,-7.185312271,19.93863487,-34.90073776,0.2880000174,16.56657816,0,0,0.1798520833,26.50150108,-8.891810417,0.5680000186,14.31735817,1.513931751,1.068425775,1.179853439,7.61280632,14.05853462
H,std,5,5,0.0001,21,1,5,0.522275641,0.5920000076,0.5560000539,0.5920000076,0,0,-5.041282177,24.57358551,-35.28867722,0.3328000009,16.63593365,0,0,1.106250167,70.08174133,-6.547614574,0.6671999693,14.87885362,1.538614392,1.120728135,1.197838902,10.91462708,25.61299706
H,std,5,5,0.0001,22,0,1,0.9770032051,1,0.969999969,1,0,0,-5.094804764,24.92074776,-29.39129448,0.3500000238,15.45127401,0,0,-0.8856015801,53.72934341,-9.573904991,0.6080000401,14.07302012,1.607582331,1.146718621,1.212343931,9.509056091,20.02923203
H,std,5,5,0.0001,23,1,5,0.5701522436,0.6764000058,0.6020000577,0.6764000058,0,0,4.966635227,27.10028648,-12.22087479,0.5799999833,20.45733477,0,0,0.5378021598,53.59868622,-6.353126526,0.5899999738,13.95718763,1.688033581,1.137983441,1.251211286,16.56960297,27.9355545
H,std,5,5,0.0001,24,0,1,0.9681490385,1,0.9899999499,1,0,0,0.6798715591,31.34139252,-52.39155197,0.5460000038,8.108044085,0,0,0.1381754279,121.8792114,-12.33233738,0.4880000353,4.564549849,1.594910622,1.150294662,1.245223761,35.76934814,68.76134491
H,std,5,5,0.0001,25,1,5,0.5726362179,0.6783999801,0.5940000415,0.6783999801,0,0,0.5212416649,26.20392418,-6.471291065,0.4919999838,21.69663406,0,0,-0.3017029166,51.92736053,-6.551936626,0.6539999843,15.17735423,1.679863572,1.143894315,1.28309083,13.13333321,25.02899933
H,std,5,5,0.0001,26,0,1,0.9798076923,1,0.9499999881,1,0,0,-0.4361245334,18.83426857,-6.579799175,0.45600003,16.86702497,0,0,0.3218260109,49.59188843,-3.171578407,0.682000041,12.12281179,1.535315037,1.128006101,1.295155287,12.69814396,27.00204468
H,std,5,5,0.0001,27,1,5,0.671875,0.7735999823,0.7000000477,0.7735999823,0,0,5.090332508,24.26285362,-18.89750671,0.5971999764,18.88105207,0,0,-0.530066967,62.84772873,-7.434302807,0.5999999642,13.54809215,1.65771246,1.155358076,1.315048099,20.28949165,34.10530472
H,std,5,5,0.0001,28,0,1,0.9813701923,1,0.9499999881,1,0,0,12.08019161,26.34626198,-41.04554749,0.6600000262,13.76693541,0,0,-1.271628499,58.75249481,-11.65518379,0.584000051,9.36486375,1.721153021,1.150872469,1.325264573,24.48430634,38.44450378
H,std,5,5,0.0001,29,1,5,0.5512419872,0.6207999587,0.5120000243,0.6207999587,0,0,-1.264755845,23.93304443,-12.00278759,0.4495999813,22.01583929,0,0,0.5037841797,40.98127747,-4.27013588,0.6211999655,19.78165152,1.680737138,1.1578089,1.345086813,12.00065517,20.289114
H,std,5,5,0.0001,30,0,1,0.9667467949,0.986000061,0.8599999547,0.986000061,0,0,-1.838907599,18.50947571,-14.331954,0.40200001,25.30869154,0,0,0.0285866186,31.58894157,-8.659145355,0.6240000129,21.92440315,1.722287178,1.175298691,1.358098507,9.27059269,15.17386913
H,std,6,6,0.0001,1,1,5,0.6316907051,0.7603999972,0.6720000505,0.7603999972,0,0,2.814846516,8.237322807,-3.494654655,0.6147999763,23.42125705,0,0,0.0721059218,7.079925537,-2.851450443,0.4871999919,27.86235652,0.8112357855,0.625197947,0.6375648379,7.022746563,3.882255077
