arm,cell,eps,seed,task,open_frac,n_img,n_unit,npos,apos,a1_rms,mu2,zbar2_med,p_pos2,w2_row_med,cos2_med,dcos,dcos_pos,drms,dcos_grad
LE_e3,LE,0.001,5,15,0.0002666666667,9,24,9,59.81854722,23.63761969,223.1531552,-184.683425,2.5e-05,2.931654932,-0.2961976092,0.6548620893,-0.2404677061,0.003046301504,0.7950908331
LE_e3,LE,0.001,5,16,0.0002416666667,6,24,9,58.88143801,22.85913629,215.5433449,-185.0521911,8.333333333e-06,2.931654002,-0.303547235,0.7810723758,0.5076529067,0.003455497846,0.581479416
LE_e3,LE,0.001,5,17,0.0003333333333,8,28,9,60.10207626,22.7103881,214.0866798,-181.527796,2.5e-05,2.93124327,-0.3079186008,0.4754110967,0.03918609826,0.003273037533,0.3311627747
LE_e3,LE,0.001,5,18,0.0004833333333,17,34,9,60.42397774,22.53709831,212.0935378,-174.3755742,4.166666667e-05,2.932640289,-0.300439219,0.6093685433,-0.03781397164,0.004027238391,0.1096261714
LE_e3,LE,0.001,5,19,0.0004666666667,12,38,9,62.1607891,22.61196233,213.1732963,-169.6585311,3.333333333e-05,2.932638611,-0.278600937,0.7268790932,-0.0795912313,0.007515974176,0.1910479689
LE_e3,LE,0.001,5,20,0.0004583333333,18,33,9,65.56590435,24.01995615,227.3229169,-176.9215412,1.666666667e-05,2.932638611,-0.2699084524,0.7057377824,-0.1995721029,0.005200436627,0.8771861284
LE_e3,LE,0.001,5,21,0.0006583333333,27,38,9,61.62985573,23.05275454,217.8902257,-172.1215403,4.166666667e-05,2.932638611,-0.2770997804,0.5856291843,-0.2860650209,0.004413208741,0.06169848816
LE_e3,LE,0.001,5,22,0.0008,46,42,9,53.20806526,20.67548406,194.5363951,-177.5692185,3.333333333e-05,2.932638611,-0.3153604242,0.7709267755,-0.673518388,0.005400406215,0.4260388745
LE_e3,LE,0.001,5,23,0.000475,9,45,9,47.2735529,19.60821809,184.2242234,-175.0798575,1.666666667e-05,2.932638611,-0.3250392392,0.7385050826,-0.6702914958,0.003437871465,0.5499312064
LE_e3,LE,0.001,5,24,0.000675,25,49,8,50.21193195,19.29552519,181.2837964,-174.6677757,1.666666667e-05,2.932638611,-0.3291598295,0.4260799319,-0.6091278183,0.001979456695,0.02058183156
LE_e3,LE,0.001,5,25,0.0008166666667,42,48,8,49.08256255,19.24295434,180.8653618,-174.701379,8.333333333e-06,2.932638611,-0.3301559974,0.529111746,-0.560388704,0.001232127369,0.7765917322
LE_e3,LE,0.001,5,26,0.0009416666667,32,60,8,38.71527329,17.28238632,161.7376243,-165.6380488,7.5e-05,2.932638611,-0.3593820621,0.635878831,-0.4040840935,0.008140577383,0.08629611929
LE_e3,LE,0.001,5,27,0.0008583333333,17,68,7,43.41326736,17.27636244,162.0235605,-159.9499138,0.0001083333333,3.007300696,-0.3591409736,0.5309783261,0.02819871198,0.009082284189,0.3763804925
LE_e3,LE,0.001,5,28,0.002616666667,202,62,9,32.44642302,15.63531973,144.3574258,-148.9369705,0.0007333333333,3.054790649,-0.3765464784,0.1699145661,-0.0279783473,0.02666797939,0.1725114095
LE_e3,LE,0.001,5,29,0.0005416666667,14,43,8,44.76664393,18.2455129,170.3613656,-161.747067,3.333333333e-05,3.054790649,-0.3562263506,0.8446897112,0.9017509995,0.007931427542,0.7730385621
LE_e3,LE,0.001,5,30,0.0007583333333,14,56,8,42.72053212,17.66592079,164.6518447,-156.8407019,6.666666667e-05,3.054790649,-0.3459889385,0.4176168625,0.01286130716,0.006982951547,0.6561893046
LE_e3,LE,0.001,5,31,0.0005833333333,17,50,8,43.92073114,18.38642847,172.1221894,-160.2080805,1.666666667e-05,3.054790649,-0.3317669329,0.6632542094,0.6681366647,0.004001497516,0.8828019149
LE_e3,LE,0.001,5,32,0.0009833333333,70,40,7,49.22565974,18.52768733,172.768631,-166.5513406,0.0001416666667,3.116314393,-0.3467296695,0.1649446167,9.563920599e-05,0.01553592276,0.2431868859
LE_e3,LE,0.001,5,33,0.00045,7,38,8,42.25758394,18.12013211,168.6444711,-169.9869075,0,3.116314356,-0.3607938643,0.8407477702,-0.6768818666,0.002796825754,0.8666056974
LE_e3,LE,0.001,5,34,0.0004583333333,7,38,8,42.15076658,18.09447217,168.3862071,-168.7808724,0,3.116314312,-0.3608446329,0.3931834982,-0.4375127102,6.825033953e-05,0.9273914466
LE_e3,LE,0.001,5,35,0.0007666666667,29,48,8,41.78448576,17.73315182,164.8840166,-161.4661167,5e-05,3.116311033,-0.3550375047,0.3959022515,-0.1339266306,0.004442127018,0.07501277972
LE_e3,LE,0.001,5,36,0.000425,12,38,8,45.50696464,19.31596034,180.8944031,-166.5958225,8.333333333e-06,3.116311033,-0.3372302688,0.7144906477,0.7416745923,0.003413073095,0.8883458137
LE_e3,LE,0.001,5,37,0.000725,27,47,8,49.51071305,20.1157167,188.3076134,-175.157618,0.0001166666667,3.116311033,-0.3331816821,0.2888467364,-0.003982920709,0.009623991497,0.07026013948
LE_e3,LE,0.001,5,38,0.0004333333333,9,38,6,64.44306472,21.20780473,200.0158834,-184.3166747,8.333333333e-06,3.116311033,-0.3233499154,0.8700007608,0.07935143199,0.004694319584,0.6588829415
LE_e3,LE,0.001,5,39,0.0004083333333,9,34,6,59.10202633,20.23076408,190.536945,-178.4223816,2.5e-05,3.116311033,-0.338894044,0.6604298111,-0.513412584,0.00279902495,0.08533312475
LE_e3,LE,0.001,5,40,0.000425,7,32,6,53.17877209,19.75971868,186.2781527,-182.1475655,0,3.116311033,-0.3433836877,0.7463268848,-0.7810478914,0.003241666816,0.899598699
LE_e3,LE,0.001,5,41,0.0005583333333,18,40,6,61.36732608,21.61318205,204.2239201,-186.6303197,2.5e-05,3.120379283,-0.3261992962,0.4344382236,0.4763985421,0.00498517485,0.04732254972
LE_e3,LE,0.001,5,42,0.0004,12,29,6,65.94018919,22.64557723,214.4935149,-191.2467048,1.666666667e-05,3.120379283,-0.3162482243,0.5677049379,0.515018648,0.002301835714,0.5544331689
LE_e3,LE,0.001,5,43,0.000375,12,26,6,66.91575189,22.80615347,216.105108,-191.4146284,8.333333333e-06,3.120379283,-0.3149347727,0.5036719268,0.3247770123,0.0009740829382,0.5513015936
LE_e3,LE,0.001,5,44,0.0006,35,28,6,66.32415355,22.0571092,208.7687632,-193.5253661,4.166666667e-05,3.120379283,-0.3313863025,0.6949378348,-0.05242249437,0.005113966745,0.4435019417
LE_e3,LE,0.001,5,45,0.0003,6,28,6,65.22374078,21.77018644,205.9560488,-193.0069442,0,3.120379283,-0.3288007832,0.8068813482,-0.6668050659,0.001678842362,0.8490479106
LE_e3,LE,0.001,5,46,0.0003,6,28,6,65.29436462,21.78860317,206.1407738,-193.0633139,0,3.120379283,-0.3338525421,0.3017595591,0.4400548194,5.607303079e-05,0.9950922007
LE_e3,LE,0.001,5,47,0.0003,6,28,6,65.32128048,21.79566881,206.211752,-193.0856663,0,3.120379283,-0.3360338063,0.1689324296,0.3639502062,2.289360536e-05,0.9823780975
LE_e3,LE,0.001,5,48,0.0003083333333,7,29,6,65.38892073,21.8133267,206.3888658,-193.1394487,0,3.120379283,-0.3363313166,0.2612434331,0.4256484827,5.312031776e-05,0.9935610802
LE_e3,LE,0.001,5,49,0.0003083333333,7,29,6,65.37733294,21.81022308,206.3576471,-193.128954,0,3.120379283,-0.3363911707,0.1046894799,-0.2896126613,1.102547124e-05,0.9548162715
LE_e3,LE,0.001,5,50,0.0003083333333,7,29,6,65.37858575,21.81056578,206.3610998,-193.1302067,0,3.120379283,-0.3363846123,0.06561412233,0.1305374725,1.853242607e-06,-0.5974601613
LE_e3,LE,0.001,6,0,1,1200,100,41,0.2492220549,0.2123194593,1.918943557,0.006764994571,0.51885,0.5763170477,0.009030197293,nan,nan,nan,nan
LE_e3,LE,0.001,6,1,0.9978083333,1200,100,15,2.771026615,3.039473033,14.48326018,0.663249118,0.551375,1.51207614,0.03164430067,0.03493670366,0.00886283061,0.0861436608,0.09225363094
LE_e3,LE,0.001,6,2,0.7948666667,1200,100,6,4.663440727,3.891066552,20.35415093,-10.51581155,0.18075,2.265438209,-0.2298392839,0.06105823723,0.05571523354,0.09708211859,0.07384263006
LE_e3,LE,0.001,6,3,0.4009583333,1200,100,5,8.17976848,4.659783963,31.36359922,-24.02882607,0.063425,2.617534824,-0.3044133474,0.06751787714,0.04332536059,0.09978241374,0.082302009
LE_e3,LE,0.001,6,4,0.04506666667,1096,100,5,22.20793754,8.874405113,76.51039207,-63.47799863,0.00725,2.830744781,-0.3142004844,0.2936434013,0.1522840332,0.05474915327,0.205304133
LE_e3,LE,0.001,6,5,0.0266,872,99,5,24.0004288,9.366580908,81.45151338,-80.01673933,0.005366666667,2.895814037,-0.3469794639,0.193863641,0.05480278257,0.05466049322,0.116041189
LE_e3,LE,0.001,6,6,0.005183333333,350,83,6,34.13849052,12.77325929,117.1929754,-110.7659445,0.0008083333333,2.9147216,-0.3273863371,0.6381478967,0.2092545128,0.02779988454,0.3725495845
LE_e3,LE,0.001,6,7,0.00245,161,56,7,40.39773615,15.56071313,145.1394545,-127.5376587,0.0005083333333,2.962692568,-0.3046456572,0.6969570763,0.1899631384,0.0211490307,0.2426078165
LE_e3,LE,0.001,6,8,0.0005583333333,28,36,5,58.97689626,17.18368606,162.7082247,-141.3357991,2.5e-05,2.96275035,-0.2943239051,0.901756449,0.1141118271,0.007473162852,0.8368113661
LE_e3,LE,0.001,6,9,0.0007916666667,47,35,6,56.66194364,17.63581551,166.8121084,-140.5485797,5.833333333e-05,2.972654013,-0.2829513725,0.4284303083,0.07126314531,0.006463411682,0.3587413299
LE_e3,LE,0.001,6,10,0.0002833333333,10,26,6,53.44107344,17.54969949,166.3486674,-144.5944205,1.666666667e-05,2.972745417,-0.2976872224,0.7463583625,0.1713402258,0.004740939836,0.7974468288
LE_e3,LE,0.001,6,11,0.0007666666667,66,30,7,41.38680408,16.34467672,153.8423455,-141.9170865,9.166666667e-05,2.973357385,-0.318087987,0.6052126594,-0.04120566746,0.008552448041,0.2414182495
LE_e3,LE,0.001,6,12,0.001775,154,43,6,36.36192513,14.48710399,135.2658114,-140.9052091,0.000175,2.998391631,-0.3521392001,0.3437578423,-0.1052447267,0.01281950035,0.2811656632
LE_e3,LE,0.001,6,13,0.0003083333333,17,26,6,41.65542991,16.02490747,150.818504,-148.1091126,2.5e-05,3.021944528,-0.3313956243,0.7716677282,0.6369203373,0.006757392657,0.6419666791
LE_e3,LE,0.001,6,14,0.002058333333,181,33,7,35.83964549,14.72840713,136.9396388,-143.2279068,0.0003833333333,3.028593579,-0.3549322063,0.1895508142,0.06087807495,0.02045999008,0.002014737587
LE_e3,LE,0.001,6,15,0.001091666667,81,24,5,35.32483705,13.28289244,123.5290768,-140.8337222,0.000125,3.044502296,-0.3936013313,0.5973473336,-0.3708454349,0.009968694471,0.3864812054
LE_e3,LE,0.001,6,16,0.0004916666667,26,25,5,36.59761184,14.06338873,131.8612666,-144.6394706,5e-05,3.044456914,-0.3845663072,0.4033541508,-0.01208506127,0.00747737867,0.3842547253
LE_e3,LE,0.001,6,17,0.0003,14,24,5,39.99439537,15.82079841,148.9165711,-149.1298295,2.5e-05,3.044458158,-0.3485272364,0.70801367,0.01388642002,0.006151411614,0.5038526413
LE_e3,LE,0.001,6,18,0.0004,27,25,3,62.61529095,15.91798796,150.372625,-150.6332672,2.5e-05,3.044458158,-0.3334144091,0.7032796726,0.6224495334,0.005271502186,0.6048331633
LE_e3,LE,0.001,6,19,0.0002583333333,13,21,3,56.96157778,14.71115434,138.7127921,-153.7630887,0,3.044458158,-0.3571985139,0.813242328,0.2795561208,0.003845189273,0.7753511382
LE_e3,LE,0.001,6,20,0.00025,12,21,3,58.06712129,14.83967702,139.9938107,-152.4562872,0,3.044458158,-0.3533998483,0.7797701473,0.8361948856,0.0003316152833,-0.6582554373
LE_e3,LE,0.001,6,21,0.0002833333333,13,24,3,58.69525944,14.87222133,140.1871993,-148.2931174,8.333333333e-06,3.044458158,-0.351416624,0.7710602093,0.3164226822,0.002242321603,0.2364643628
LE_e3,LE,0.001,6,22,0.0002083333333,10,18,3,58.05804124,15.27506112,144.5267583,-149.5877142,8.333333333e-06,3.044458158,-0.3479144131,0.8394571087,0.7432849245,0.002563397509,-0.1035417781
LE_e3,LE,0.001,6,23,0.000225,12,21,3,62.80902276,15.83828362,150.1096826,-150.3734196,0,3.044458158,-0.3353470899,0.8232669296,0.6663447113,0.002565186882,0.9278843344
LE_e3,LE,0.001,6,24,0.0002166666667,12,21,3,62.86528176,15.82905533,150.0167376,-150.5438294,0,3.044458158,-0.3370464221,0.7733704086,-0.5997757973,9.675200375e-05,-0.1827253604
LE_e3,LE,0.001,6,25,0.0002166666667,12,21,3,62.86545242,15.82900539,150.0162931,-150.5437793,0,3.044458158,-0.3370498663,0.1014054354,0.2118018032,1.395590504e-06,0.5838695733
LE_e3,LE,0.001,6,26,0.0002083333333,11,21,3,62.87625215,15.82841718,150.0100059,-150.5447447,0,3.044458158,-0.3371536792,0.1801768465,0.4596131763,1.513301155e-05,0.6999794653
LE_e3,LE,0.001,6,27,0.0002083333333,11,21,3,62.87399184,15.82847148,150.0104782,-150.5483294,0,3.044458158,-0.3371531823,0.1016272875,0.02037908218,7.968900022e-06,0.906574896
LE_e3,LE,0.001,6,28,0.0002166666667,12,21,3,62.87427538,15.82822841,150.0081858,-150.5458955,0,3.044458158,-0.3371591193,0.1357724542,-0.2351550662,3.450550409e-06,0.708994562
LE_e3,LE,0.001,6,29,0.00025,12,18,3,64.49018202,15.95114472,151.0631544,-153.465533,2.5e-05,3.044458158,-0.3384924781,0.5213808657,-0.2654907972,0.003280394807,0.2991378001
LE_e3,LE,0.001,6,30,9.166666667e-05,7,9,3,68.73370473,16.90263736,160.5820473,-154.7438461,0,3.044458158,-0.332376725,0.6825970207,0.7556581706,0.002218018283,0.77176523
LE_e3,LE,0.001,6,31,0.0001166666667,9,9,3,69.95322133,17.14354962,162.9144458,-156.0955576,8.333333333e-06,3.044458158,-0.3301419891,0.7163427672,0.7147692564,0.0009262764826,0.05390441483
LE_e3,LE,0.001,6,32,0.0005,42,16,3,60.2771658,15.78269899,149.1862977,-153.2268609,5.833333333e-05,3.044458158,-0.3485649876,0.2161103126,-0.2364540133,0.0088548382,0.1744389178
LE_e3,LE,0.001,6,33,0.0001333333333,9,14,3,60.80095562,16.49399107,156.6772388,-154.4681486,0,3.044458158,-0.339368696,0.7743647275,0.4220376669,0.002702404773,0.8546075199
LE_e3,LE,0.001,6,34,0.0004166666667,32,19,3,57.90927911,15.8799317,150.4438893,-152.9069026,5e-05,3.044458158,-0.3477749774,0.2088541542,-0.3322415137,0.004390989898,-0.1048637906
LE_e3,LE,0.001,6,35,0.0001833333333,12,19,3,62.41160579,16.7987628,159.8459322,-157.0321211,0,3.044458158,-0.328470612,0.8940164416,0.7875404538,0.004288688526,0.9431474379
LE_e3,LE,0.001,6,36,0.0001833333333,12,19,3,62.40352885,16.79908024,159.8494544,-157.0174942,0,3.044458158,-0.3284493562,0.1565025281,-0.5660380587,4.704162396e-06,0.793636158
LE_e3,LE,0.001,6,37,0.0002,11,20,3,62.64852075,15.69680421,148.4600431,-155.2784194,2.5e-05,3.044457839,-0.3564925589,0.6425965603,0.2051778065,0.005594653301,0.01774511213
LE_e3,LE,0.001,6,38,0.0002,10,21,3,69.37160357,16.45490471,156.0438131,-158.5570567,8.333333333e-06,3.044447798,-0.343968585,0.7304188752,0.5006380229,0.003087674704,0.8139478607
LE_e3,LE,0.001,6,39,0.0002,10,21,3,69.53863781,16.48145105,156.3092919,-158.7028249,8.333333333e-06,3.044438891,-0.3435428122,0.1737240447,0.2322056194,8.734186164e-05,0.9182455286
LE_e3,LE,0.001,6,40,0.0004166666667,31,20,3,71.59963069,16.79800104,159.2086593,-160.3018134,5.833333333e-05,3.044411274,-0.3351171478,0.2888779419,0.02183178811,0.004862817427,0.3485766268
LE_e3,LE,0.001,6,41,0.00015,12,13,4,57.46085352,17.387281,165.102676,-164.1000875,0,3.044411302,-0.3386847809,0.7986810829,0.1366712634,0.003402808673,0.8834985996
LE_e3,LE,0.001,6,42,0.000175,14,13,4,57.48139802,17.38738921,165.1029456,-164.104512,0,3.044411321,-0.3387039371,0.3954526949,-0.4459129671,1.14026343e-05,0.9125886994
LE_e3,LE,0.001,6,43,0.000475,26,25,5,45.75567374,16.74397179,158.0701858,-163.1949309,5.833333333e-05,3.091558226,-0.347786913,0.5447398951,-0.186945925,0.008484241298,-0.1482844134
LE_e3,LE,0.001,6,44,0.0007916666667,68,28,5,45.3644006,17.08546467,160.9713969,-167.1991817,0.0001333333333,3.15736032,-0.3527841522,0.4163695373,-0.02316404681,0.007511982563,0.288759423
LE_e3,LE,0.001,6,45,0.0006666666667,40,31,3,69.22212983,17.95193372,170.1049984,-169.069195,0.0001083333333,3.15736055,-0.3440602963,0.4818728271,0.2524264324,0.008072894529,0.2841750564
LE_e3,LE,0.001,6,46,0.0002416666667,8,27,3,60.42596938,16.38824417,155.1463991,-162.4360576,3.333333333e-05,3.124246914,-0.3602853393,0.5923855043,-0.6672745731,0.005451685119,0.8336362596
LE_e3,LE,0.001,6,47,0.000225,20,10,3,65.3636208,17.19906486,163.0544654,-164.1421188,5.833333333e-05,3.141306006,-0.3483668171,0.3437816325,0.3453020975,0.00754633104,0.5545858934
LE_e3,LE,0.001,6,48,0.0001166666667,9,9,3,70.97395844,18.00025689,170.9195125,-166.7682172,0,3.15736055,-0.333425229,0.8305725415,0.8401094531,0.00328684231,0.9267771035
LE_e3,LE,0.001,6,49,0.0001166666667,9,9,3,69.49365361,17.84190814,169.4583961,-167.135254,0,3.15736055,-0.3360753061,0.7182316415,-0.7322199753,0.0004636688859,-0.09391336566
LE_e3,LE,0.001,6,50,0.0001166666667,9,9,3,69.50357231,17.84333472,169.4727475,-167.142796,0,3.15736055,-0.3360405779,0.3367203751,0.2919632835,1.007606769e-05,0.8375817397
LE_e3,LE,0.001,7,0,1,1200,100,45,0.1953568298,0.1932941137,1.733293111,-0.001159530365,0.5054416667,0.5730362893,0.001569627295,nan,nan,nan,nan
LE_e3,LE,0.001,7,1,0.9989416667,1200,100,14,3.152686432,3.195439038,19.93849632,1.221597867,0.6282,1.428885599,0.04518583047,0.03151893701,0.004737689228,0.07538537807,0.1231922012
LE_e3,LE,0.001,7,2,0.6836166667,1200,100,18,6.027863585,5.152516832,32.1702983,-13.63030931,0.1564166667,2.195421988,-0.1953073499,0.07197649353,0.06132713095,0.09096794543,0.08125025129
LE_e3,LE,0.001,7,3,0.209875,1200,100,12,15.92600052,8.033998477,63.62269733,-39.69367858,0.04238333333,2.514087525,-0.2744169446,0.09698921601,0.0706644899,0.08847169175,0.07377708065
LE_e3,LE,0.001,7,4,0.01738333333,588,99,19,26.01982006,16.37348358,147.5479068,-102.7096681,0.003375,2.549647999,-0.2804920002,0.4889064733,0.2826018367,0.04060556841,0.2488427397
LE_e3,LE,0.001,7,5,0.001091666667,33,50,14,56.89955576,26.14603828,247.2390138,-159.6461873,0.0001583333333,2.563319683,-0.2477546087,0.8957659895,0.7350037384,0.01682692558,0.5973239941
LE_e3,LE,0.001,7,6,0.0006916666667,26,33,13,63.60527618,27.59683223,262.0058237,-165.6388213,7.5e-05,2.563319683,-0.254934013,0.7843534247,0.2277485452,0.007583024729,0.7668374127
LE_e3,LE,0.001,7,7,0.0008416666667,43,34,15,56.94795164,28.16400841,267.4996265,-170.6144856,0.0001,2.563319683,-0.2503122377,0.3296267903,0.02311275352,0.008286350732,0.3110336806
LE_e3,LE,0.001,7,8,0.001366666667,74,42,13,57.02284544,26.69156416,253.0044204,-146.0223883,0.0001833333333,2.587234509,-0.2338248898,0.4754883089,-0.1322790756,0.01327151077,0.2242952398
LE_e3,LE,0.001,7,9,0.0004583333333,13,37,12,63.58376235,28.61491784,272.5714184,-162.6228252,8.333333333e-06,2.587234509,-0.232699191,0.8872545996,0.01233765341,0.006890991621,0.6617398434
LE_e3,LE,0.001,7,10,0.0005166666667,14,41,12,62.57315824,28.2109114,268.8765669,-163.8557004,1.666666667e-05,2.587234509,-0.2461596339,0.6714331617,-0.1961308718,0.004687036088,0.408365495
LE_e3,LE,0.001,7,11,0.00045,9,39,12,62.88235186,28.31110048,269.8346754,-166.5100334,1.666666667e-05,2.587234509,-0.2486791701,0.5666784034,0.2218479328,0.004088998546,0.5863240875
LE_e3,LE,0.001,7,12,0.001066666667,38,51,12,61.21996059,27.17858879,258.6144976,-163.2020343,0.000125,2.587234509,-0.2487871558,0.3493008645,-0.007461459242,0.008069584597,0.1342445463
LE_e3,LE,0.001,7,13,0.0006833333333,17,49,12,60.89685993,26.63987308,253.2483386,-167.5350566,6.666666667e-05,2.587234509,-0.258435723,0.7040678538,-0.03773253615,0.006037609383,0.6719465166
LE_e3,LE,0.001,7,14,0.001966666667,136,50,13,50.75150611,24.33945315,230.3311038,-158.3446655,0.000275,2.587234509,-0.2607880215,0.2089868945,-0.06570041898,0.01420228112,0.1983667411
LE_e3,LE,0.001,7,15,0.002708333333,175,54,12,54.26812782,24.56228157,232.0523612,-144.038161,0.0003083333333,2.616948539,-0.2424550699,0.489359196,0.001672129276,0.0149755892,0.264649163
LE_e3,LE,0.001,7,16,0.001516666667,47,56,12,56.78093895,25.71809831,242.6557402,-149.7515804,0.0002083333333,2.69433416,-0.2433968065,0.4328129341,0.1224974825,0.01288212694,0.2005673975
LE_e3,LE,0.001,7,17,0.000725,28,49,12,67.53924739,30.56214658,290.1266013,-181.8987087,6.666666667e-05,2.695666716,-0.2412519914,0.6725169253,0.194448669,0.01146194445,0.3567917317
LE_e3,LE,0.001,7,18,0.0007916666667,27,47,12,66.88517769,30.64360083,291.2440225,-183.5046012,8.333333333e-05,2.712590583,-0.2453205246,0.6028362173,0.276959909,0.006749781096,0.5682019956
LE_e3,LE,0.001,7,19,0.000375,18,30,12,70.65274219,31.17590486,296.6939453,-194.5441862,4.166666667e-05,2.712590583,-0.2756141426,0.8687580436,0.6537985339,0.00766747505,0.2701178562
LE_e3,LE,0.001,7,20,0.00045,13,40,12,70.66004906,30.67178307,291.7283637,-199.314584,4.166666667e-05,2.712590583,-0.2845059487,0.6566603851,-0.06295580703,0.008146433346,0.442903333
LE_e3,LE,0.001,7,21,0.0004083333333,15,38,11,75.94360659,30.42120228,289.3208315,-196.8440405,3.333333333e-05,2.712590583,-0.2784334913,0.576780218,-0.4651896331,0.00322965085,0.686268251
LE_e3,LE,0.001,7,22,0.0002,9,18,11,76.29361221,30.64300423,291.652756,-201.8270334,8.333333333e-06,2.712590583,-0.2901382088,0.7165907974,-0.2358312395,0.004260275613,0.7644952467
LE_e3,LE,0.001,7,23,0.0002083333333,7,22,10,82.43503565,30.28037444,288.2485695,-197.3485217,1.666666667e-05,2.712590583,-0.2800114244,0.8378061312,-0.1060573998,0.003912288135,0.1481107453
LE_e3,LE,0.001,7,24,0.0002083333333,9,20,10,82.8296285,30.37142867,289.1772821,-198.7336029,8.333333333e-06,2.712590583,-0.2833704699,0.7343854146,0.6735177607,0.002519627222,0.9199715006
LE_e3,LE,0.001,7,25,0.0001416666667,6,14,10,84.12176748,30.62790983,291.8204378,-201.8839665,0,2.712590583,-0.2803009451,0.6057875911,0.6293054919,0.003147832922,0.9531113017
LE_e3,LE,0.001,7,26,0.0001416666667,6,14,10,84.11215265,30.62547794,291.7957754,-201.8548464,0,2.712590583,-0.2802861765,0.1947182466,-0.4233964366,2.475601798e-05,0.9704495812
LE_e3,LE,0.001,7,27,0.0001833333333,8,19,10,83.32383209,30.36363854,289.2511434,-199.3629676,1.666666667e-05,2.712590583,-0.2779950517,0.6247484069,-0.1672639311,0.003285801075,0.4199342843
LE_e3,LE,0.001,7,28,0.0003083333333,21,22,10,82.84102198,30.2014199,287.6866405,-199.4832015,2.5e-05,2.712590583,-0.2837806376,0.7417826792,0.05333427949,0.002003570524,-0.2880677398
LE_e3,LE,0.001,7,29,0.0003333333333,12,31,10,80.57505523,29.70605608,282.9402293,-196.4414098,8.333333333e-06,2.712590583,-0.2739423229,0.8555953584,0.0005103202025,0.00382218926,0.8299759544
LE_e3,LE,0.001,7,30,0.0003083333333,8,28,10,79.41249785,29.59625046,282.0622385,-195.6391542,8.333333333e-06,2.712590583,-0.2773976768,0.8656188827,-0.118561496,0.003036461122,-0.1163748946
LE_e3,LE,0.001,7,31,0.000325,11,28,10,79.16842205,29.55633087,281.6993362,-193.4005962,8.333333333e-06,2.712590583,-0.2751132654,0.8497493124,-0.3853408852,0.0005271643277,0.3513228938
LE_e3,LE,0.001,7,32,0.0003333333333,11,29,10,79.1710334,29.55671445,281.7031462,-193.4625586,8.333333333e-06,2.712590583,-0.2751725683,0.1158446873,0.06182937815,0.0001174494684,0.9947817418
LE_e3,LE,0.001,7,33,0.0004916666667,23,33,9,85.5809499,29.24665953,278.7122898,-191.7053558,1.666666667e-05,2.712590583,-0.2786619241,0.7651948067,-0.1467668086,0.002643891876,0.1811276998
LE_e3,LE,0.001,7,34,0.0002666666667,7,25,9,85.66536902,29.61919884,282.3478667,-194.8111184,0,2.712590583,-0.281697092,0.7780744426,-0.04936546411,0.003480136666,0.8044004286
LE_e3,LE,0.001,7,35,0.0002666666667,7,25,9,85.66405,29.61944556,282.3504096,-194.8122436,0,2.712590583,-0.2816696017,0.17377915,0.347543271,1.982782717e-05,0.9776392538
LE_e3,LE,0.001,7,36,0.0002833333333,11,24,9,86.27596149,29.72978374,283.4685102,-194.1829261,8.333333333e-06,2.712590583,-0.2833703273,0.5251204646,0.4950904127,0.002032192453,0.9949908305
LE_e3,LE,0.001,7,37,0.000275,8,26,9,85.16409721,29.49054549,281.1720014,-192.5536849,8.333333333e-06,2.712590583,-0.2800404652,0.8970144243,-0.8707566151,0.001139801077,0.1132347968
LE_e3,LE,0.001,7,38,0.00035,10,33,9,83.73699676,29.22686639,278.5892279,-188.9094385,8.333333333e-06,2.712590583,-0.2764883647,0.7493077657,-0.7514245168,0.001424182939,0.3158113368
LE_e3,LE,0.001,7,39,0.0003333333333,10,31,9,83.79450442,29.23653749,278.6855415,-189.0744532,8.333333333e-06,2.712590583,-0.2766633242,0.3481841996,0.3098229143,0.0001380488951,0.995308873
LE_e3,LE,0.001,7,40,0.0003583333333,10,34,9,83.25756761,29.13788034,277.7319961,-187.3722862,8.333333333e-06,2.712590583,-0.2755692222,0.8488451719,-0.7514802646,0.0004282785536,0.3706796023
LE_e3,LE,0.001,7,41,0.0003916666667,11,35,10,70.33442008,28.35224588,270.100749,-175.8837433,8.333333333e-06,2.712588014,-0.2608526132,0.9183552943,-0.1545236087,0.004059933078,0.1620816645
LE_e3,LE,0.001,7,42,0.001441666667,54,62,10,67.28746049,27.43613072,260.6070989,-166.0288732,9.166666667e-05,2.754945944,-0.256212574,0.1079738118,-0.1363568633,0.009343919911,0.1947009181
LE_e3,LE,0.001,7,43,0.001708333333,61,65,10,69.77229137,27.89775407,264.4351885,-170.2118737,0.0001666666667,2.764394196,-0.2525832531,0.5911484047,-0.007923923066,0.01092343835,0.2080301375
LE_e3,LE,0.001,7,44,0.001933333333,99,68,12,59.88396441,27.78477054,262.0962297,-178.6198299,0.0004583333333,2.751928546,-0.2668070964,0.352205912,0.06677751156,0.01741265366,0.05109061387
LE_e3,LE,0.001,7,45,0.0007916666667,16,55,9,82.2528222,30.19270348,286.7270283,-191.8976085,7.5e-05,2.767131434,-0.2549750148,0.6398882468,0.04339696868,0.008335537096,0.7613875626
LE_e3,LE,0.001,7,46,0.0006833333333,16,48,12,63.54762095,30.49612417,289.6467734,-196.1849595,4.166666667e-05,2.806983727,-0.2494613804,0.5537737671,0.3900263036,0.007347085396,0.5453791867
