seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm,excess_over_floor,initial_G1,initial_Q1,initial_Q_count1,initial_pair_count1,initial_neff_zero_units1,initial_zero_count1,initial_zero1,initial_dead_unit1,initial_neff1,initial_neff_fraction1,initial_zmean1,initial_zsd1,initial_diag_gdiff1,initial_Wnorm1,initial_bias1,initial_G2,initial_Q2,initial_Q_count2,initial_pair_count2,initial_neff_zero_units2,initial_zero_count2,initial_zero2,initial_dead_unit2,initial_neff2,initial_neff_fraction2,initial_zmean2,initial_zsd2,initial_diag_gdiff2,initial_Wnorm2,initial_bias2,initial_mu2_norm,initial_memo_acc,initial_memo_ce
5,11,30000,0.46930377780415417,0.5003583333333333,60043,120000,0,38004,0.31670000000000004,0.0,564.5726344305525,0.4704771953587938,-13.249032082654136,248.45586502789862,0.0,21.705112141794945,-0.08349848937243223,0.015082857074125265,0.98325,117990,120000,0,113433,0.9452750000000001,0.0,18.511733076223837,0.015426444230186532,-1302.257963419148,728.4753761890464,0.0,2.482257065260758,-0.26092529716319407,1150.0650766644774,0.7250000238418579,0.7868123650550842,0.5555916666666667,1.3203470052083333,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10,0.49972795497185746,0.4663633204358221,0.4979166666666667,59750,120000,0,33432,0.2786,0.0,561.2276168880593,0.46768968074004946,-10.83125031370707,203.81957575058007,0.0,18.012664598873258,-0.08409051580354572,0.3409233107213752,0.2649,31788,120000,0,6,5e-05,0.0,431.27823024587576,0.3593985252048965,-803.6886651524068,446.9990652153411,0.0,2.1682231914685337,-0.22105576610541902,959.0087540495884,0.1133333370089531,2.3051445484161377
6,11,30000,0.463679595346008,0.5070166666666667,60842,120000,0,38119,0.3176583333333334,0.0,557.7119880733206,0.4647599900611006,-9.635866968439645,239.54330595317342,0.0,22.87966612564898,-0.08882900945842266,0.020578060655636988,0.9770583333333334,117247,120000,0,111939,0.932825,0.0,24.976373115830985,0.020813644263192488,-1328.9988992159826,737.7853120960292,0.0,2.6545088061789968,-0.28837762102484704,1108.0749836053556,0.8083333373069763,0.5835572481155396,0.6136166666666667,1.1668274739583333,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10,0.565046904315197,0.45937963838887363,0.5039083333333333,60469,120000,0,32147,0.2678916666666667,0.0,552.9199168625355,0.4607665973854463,-8.614644518730852,191.16398043732056,0.0,19.058241164130006,-0.1059089527768083,0.3546666369369273,0.26403333333333334,31684,120000,0,12,0.0001,0.0,447.1365695901087,0.3726138079917573,-781.1360419822375,406.88912226787727,0.0,2.242699699244553,-0.25737711805850266,904.026673047854,0.12416666746139526,2.2869644165039062
7,11,30000,0.45672233582007826,0.5122083333333334,61465,120000,0,38396,0.3199666666666667,0.0,549.5110019954031,0.45792583499616935,-15.195553526632148,239.31783758570901,0.0,22.674559129671383,-0.1794629943417385,0.02325186471123089,0.9736666666666667,116840,120000,0,110690,0.9224166666666667,0.0,28.08875946815439,0.023407299556795325,-1322.2534314562,739.8175447974171,0.0,2.6440794790188296,-0.3057612705696374,1143.0598417084966,0.830833375453949,0.53806471824646,0.616175,1.1513302083333334,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10,0.5679268292682927,0.45384228251400677,0.5088916666666666,61067,120000,0,33012,0.2751,0.0,546.3878449899776,0.4553232041583147,-12.826917341514584,194.37478605398428,0.0,18.848667117803647,-0.15993833388201892,0.3367809248296908,0.27869166666666667,33443,120000,0,2,1.6666666666666667e-05,0.0,424.75237444927785,0.3539603120410649,-786.2461510519664,419.17373295395186,0.0,2.2522329350910115,-0.27960867977933956,949.6625139334204,0.1133333370089531,2.3082292079925537
8,11,30000,0.4782369293825132,0.4914833333333333,58978,120000,0,36079,0.30065833333333336,0.0,575.2824157467845,0.47940201312232045,-8.711496250210578,221.47479876301526,0.0,20.35295033995806,-0.10317752768285572,0.017980187906052263,0.9797333333333333,117568,120000,0,112722,0.93935,0.0,21.999552276580417,0.018332960230483683,-1163.674528417305,616.2711935325566,0.0,2.5099803761610855,-0.23903292061761022,977.8363024244061,0.7366666793823242,0.8019756078720093,0.5330854166666666,1.3858296875,0.1175,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10,0.4709183191690273,0.47504664841778543,0.48736666666666667,58484,120000,0,30756,0.25630000000000003,0.0,571.7667652171745,0.4764723043476454,-8.608344433404769,174.82645304577778,0.0,16.376168111526987,-0.119416511770105,0.3388506440116249,0.28851666666666664,34622,120000,0,20,0.0001666666666666667,0.0,427.5610142966665,0.3563008452472221,-666.3651154395104,344.92473734192305,0.0,2.135701150795603,-0.21516884814947845,773.9134151784333,0.11250000447034836,2.326519250869751
9,11,30000,0.4725559075640455,0.4983,59796,120000,0,38295,0.319125,0.0,568.4130204065119,0.47367751700542665,-9.434998433223397,273.1841703288618,0.0,22.96197849536263,-0.20549540615640582,0.012636122325230903,0.985725,118287,120000,0,114534,0.95445,0.0,15.570267581434923,0.012975222984529104,-1478.5922939563457,808.205038486689,0.0,2.555711352765955,-0.25074198013404386,1296.6266283987661,0.637499988079071,1.0373802185058594,0.47536666666666666,1.5355654947916666,0.11083333333333334,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10,0.40997188378631677,0.4642741123622486,0.4984,59808,120000,0,32897,0.2741416666666667,0.0,558.8115063895871,0.4656762553246559,-8.41726337010786,212.40726095060904,0.0,19.235350672079647,-0.21295784772373735,0.35654042645785355,0.25751666666666667,30902,120000,0,3,2.5e-05,0.0,449.29899444753875,0.3744158287062823,-858.1607453310913,448.17887826519814,0.0,2.2035739530649145,-0.22748664878308775,1028.7187344164251,0.12250000238418579,2.289327383041382
0,11,30000,0.4674211264106531,0.500625,60075,120000,0,35771,0.2980916666666667,0.0,562.4198759337983,0.4686832299448319,-10.88036230788765,209.75460035486802,0.0,20.81145428216064,-0.2149171119555831,0.046035760960877546,0.94465,113358,120000,0,101282,0.8440166666666667,0.0,55.852528963016375,0.04654377413584698,-1091.3889850624005,572.4942937070591,0.0,2.5518463390609782,-0.2100745746353641,939.3506344919164,0.9983333349227905,0.024820851162075996,0.92594375,0.35237330729166666,0.1075,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9170238095238095,0.46984970989875924,0.4942416666666667,59309,120000,0,32336,0.2694666666666667,0.0,565.4978183632584,0.471248181969382,-9.2098245431236,182.98778682935307,0.0,18.078041080722034,-0.12795266467262992,0.3421594777622892,0.26631666666666665,31958,120000,0,10,8.333333333333334e-05,0.0,432.4981099948865,0.36041509166240543,-732.4568650228979,370.4939959736273,0.0,2.178306010067101,-0.21331981968600303,812.597173134017,0.11083333939313889,2.2797274589538574
1,11,30000,0.46217035782839533,0.5060416666666666,60725,120000,0,37026,0.30855,0.0,556.1350097270373,0.46344584143919776,-15.059764935642832,218.95142721218224,0.0,20.19078715492943,-0.17422050786932233,0.054289133418553265,0.932725,111927,120000,0,97667,0.8138916666666667,0.0,66.02728208046075,0.05502273506705063,-1097.4228826220046,556.0200466445841,0.0,2.5638309587506836,-0.2494836498424411,1013.6384254937765,1.0,0.002103714505210519,0.9337583333333334,0.3120376953125,0.115,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.92515065913371,0.4598846937508065,0.506725,60807,120000,0,35208,0.2934,0.0,553.3504944014643,0.46112541200122026,-15.485431325795012,197.5898166097163,0.0,18.045111889551944,-0.13036198849702488,0.34191185246495837,0.2991083333333333,35893,120000,0,12,0.0001,0.0,429.60885237476475,0.35800737697897067,-787.0795562006157,397.1931991962703,0.0,2.2791071818778157,-0.25537991082761435,889.7836406893907,0.11500000208616257,2.303271770477295
2,11,30000,0.45531837650226115,0.5070666666666667,60848,120000,0,33992,0.28326666666666667,0.0,548.2173734679656,0.45684781122330465,-14.297019131791096,207.841619602528,0.0,19.927462473102175,-0.23034868295304478,0.057751447027114065,0.9280833333333334,111370,120000,0,95371,0.7947583333333333,0.0,70.07127450331926,0.058392728752766056,-1076.9606986600409,555.6263763276187,0.0,2.4548090974064043,-0.23143965099472552,1034.445732169515,1.0,0.0011597529519349337,0.9318729166666667,0.30928157552083335,0.10833333333333334,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9235957943925236,0.4539760956550878,0.5083583333333334,61003,120000,0,31992,0.2666,0.0,546.5929022102233,0.45549408517518614,-13.461212215391113,190.20410545796597,0.0,18.20909121038862,-0.1562212327681482,0.3818591831007169,0.232975,27957,120000,0,10,8.333333333333334e-05,0.0,481.92292929618026,0.40160244108015025,-788.3285659371377,399.64114120115903,0.0,2.171278817598252,-0.2315861289051827,947.1043454358557,0.11416666954755783,2.306556463241577
3,11,30000,0.4655295041986853,0.5016583333333333,60199,120000,0,35052,0.2921,0.0,560.1786933405303,0.4668155777837753,-10.905610854083612,209.23513702925914,0.0,20.412367267274,-0.11211303645046428,0.04119692622576993,0.9464583333333333,113575,120000,0,96414,0.80345,0.0,50.118976575437344,0.041765813812864455,-1020.640080019196,497.44392918788117,0.0,2.406347355207867,-0.24811055961996317,967.6505259908372,0.9725000262260437,0.12936584651470184,0.9329145833333333,0.3180272135416667,0.115,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9241972693032015,0.46407684904558805,0.501775,60213,120000,0,33283,0.2773583333333334,0.0,558.4697351015878,0.4653914459179899,-10.273663152758747,193.49481115015723,0.0,19.171195796362987,-0.1006448153196834,0.3652557796146802,0.244525,29343,120000,0,6,5e-05,0.0,460.80796760635246,0.3840066396719604,-759.5742832912605,366.7840174557992,0.0,2.201011678709131,-0.24860889500821942,896.2096402672082,0.1066666692495346,2.305790901184082
4,11,30000,0.47106703880923734,0.49494166666666667,59393,120000,0,35000,0.2916666666666667,0.0,566.8969740140108,0.47241414501167567,-9.517887295193379,233.71237019684168,0.0,21.48820731044817,-0.1858507875725627,0.05196452020970445,0.9386166666666667,112634,120000,0,100273,0.8356083333333334,0.0,62.95966180903886,0.05246638484086572,-1237.3099478849983,699.8348753308272,0.0,2.5791568586356424,-0.22848226526519283,1118.7643812470142,1.0,0.0024527034256607294,0.92805625,0.32428974609375,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9190126641651032,0.4717027808279002,0.49309166666666665,59171,120000,0,33033,0.275275,0.0,567.6491862138042,0.47304098851150356,-8.382328274134423,213.23630305639279,0.0,19.022122615810755,-0.12125980954617262,0.3680862827602832,0.22430833333333333,26917,120000,0,2,1.6666666666666667e-05,0.0,465.6227617710608,0.3880189681425507,-858.5331682035685,473.5347747402187,0.0,2.2223625788051287,-0.23241483291145415,1017.2403168954893,0.1158333346247673,2.3022210597991943
5,11,30000,0.4647320357731997,0.502125,60255,120000,0,35915,0.2992916666666667,0.0,559.1847677076993,0.4659873064230828,-11.70485892210404,225.7459413643158,0.0,20.873792944662394,-0.13325046031619422,0.04929880271978785,0.941325,112959,120000,0,100308,0.8359000000000001,0.0,59.64520277268843,0.04970433564390703,-1164.0880191732547,670.6242682098367,0.0,2.546650006041015,-0.22220580065622927,1071.12205976704,1.0,0.004565868526697159,0.925275,0.35643291015625,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9158818011257035,0.4663633204358221,0.4979166666666667,59750,120000,0,33432,0.2786,0.0,561.2276168880593,0.46768968074004946,-10.83125031370707,203.81957575058007,0.0,18.012664598873258,-0.08409051580354572,0.3409233107213752,0.2649,31788,120000,0,6,5e-05,0.0,431.27823024587576,0.3593985252048965,-803.6886651524068,446.9990652153411,0.0,2.1682231914685337,-0.22105576610541902,959.0087540495884,0.1133333370089531,2.3051445484161377
6,11,30000,0.45719472058052246,0.5089833333333333,61078,120000,0,35391,0.294925,0.0,550.2517773535121,0.4585431477945935,-10.2634797652327,215.92145310650224,0.0,21.376267798764438,-0.15093715146183967,0.057534043313136815,0.9300083333333333,111601,120000,0,97593,0.8132750000000001,0.0,69.83990319474852,0.0581999193289571,-1106.3206545849444,596.7672548819236,0.0,2.5679174323762424,-0.26089832989266143,1017.5606927443677,1.0,0.0005788780399598181,0.9333270833333334,0.3187775716145833,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9249460600375234,0.45937963838887363,0.5039083333333333,60469,120000,0,32147,0.2678916666666667,0.0,552.9199168625355,0.4607665973854463,-8.614644518730852,191.16398043732056,0.0,19.058241164130006,-0.1059089527768083,0.3546666369369273,0.26403333333333334,31684,120000,0,12,0.0001,0.0,447.1365695901087,0.3726138079917573,-781.1360419822375,406.88912226787727,0.0,2.242699699244553,-0.25737711805850266,904.026673047854,0.12416666746139526,2.2869644165039062
7,11,30000,0.4531159070491101,0.5143,61716,120000,0,37090,0.3090833333333333,0.0,545.2726842645883,0.4543939035538236,-16.12294600606885,227.16336464401743,0.0,21.888968955060427,-0.24735015688464046,0.047025758185647075,0.94465,113358,120000,0,101461,0.8455083333333334,0.0,56.95776142679841,0.04746480118899868,-1180.1375121693643,653.5698006380597,0.0,2.634293591476535,-0.2749950776062906,1102.4154343649348,0.9391666650772095,0.20894475281238556,0.9262416666666666,0.3394255208333333,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9169699812382739,0.45384228251400677,0.5088916666666666,61067,120000,0,33012,0.2751,0.0,546.3878449899776,0.4553232041583147,-12.826917341514584,194.37478605398428,0.0,18.848667117803647,-0.15993833388201892,0.3367809248296908,0.27869166666666667,33443,120000,0,2,1.6666666666666667e-05,0.0,424.75237444927785,0.3539603120410649,-786.2461510519664,419.17373295395186,0.0,2.2522329350910115,-0.27960867977933956,949.6625139334204,0.1133333370089531,2.3082292079925537
8,11,30000,0.4757748399165609,0.4908166666666667,58898,120000,0,34185,0.284875,0.0,572.4361592742047,0.4770301327285039,-8.975703077576544,204.07644817149466,0.0,19.511369400366107,-0.16934590136632324,0.03435126099060458,0.959725,115167,120000,0,105279,0.877325,0.0,41.70818321927439,0.034756819349395326,-1046.6253586905004,558.6152049506765,0.0,2.5271720096010086,-0.22695566370734013,912.4085650554449,0.9025000333786011,0.32143184542655945,0.9215604166666667,0.36078876953125,0.1175,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9111166194523135,0.47504664841778543,0.48736666666666667,58484,120000,0,30756,0.25630000000000003,0.0,571.7667652171745,0.4764723043476454,-8.608344433404769,174.82645304577778,0.0,16.376168111526987,-0.119416511770105,0.3388506440116249,0.28851666666666664,34622,120000,0,20,0.0001666666666666667,0.0,427.5610142966665,0.3563008452472221,-666.3651154395104,344.92473734192305,0.0,2.135701150795603,-0.21516884814947845,773.9134151784333,0.11250000447034836,2.326519250869751
9,11,30000,0.46326006063783487,0.5025833333333334,60310,120000,0,35447,0.29539166666666666,0.0,557.4808142611959,0.46456734521766324,-10.25548368823724,235.87850760363585,0.0,21.827971387004464,-0.3261294251587242,0.04582985733565067,0.9456166666666667,113474,120000,0,102848,0.8570666666666668,0.0,55.62954765522067,0.046357956379350564,-1245.8769777095692,665.2812163839621,0.0,2.554925573027249,-0.21995643671252765,1147.1536015190018,1.0,0.0018721363740041852,0.9233166666666667,0.3501315104166667,0.11083333333333334,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r,0.9137582005623243,0.4642741123622486,0.4984,59808,120000,0,32897,0.2741416666666667,0.0,558.8115063895871,0.4656762553246559,-8.41726337010786,212.40726095060904,0.0,19.235350672079647,-0.21295784772373735,0.35654042645785355,0.25751666666666667,30902,120000,0,3,2.5e-05,0.0,449.29899444753875,0.3744158287062823,-858.1607453310913,448.17887826519814,0.0,2.2035739530649145,-0.22748664878308775,1028.7187344164251,0.12250000238418579,2.289327383041382
0,2,30000,0.4978096214318142,0.411975,49437,120000,0,7498,0.062483333333333335,0.0,601.6814819575993,0.5014012349646662,-1.9740950591870974,64.36295407287238,0.0,9.827579639318932,-0.06804593624779955,0.0018741888079307728,0.9980166666666667,119762,120000,35,119206,0.9933833333333334,0.35000000000000003,2.8513925066679167,0.002376160422223264,-29.31056041559108,56.698077168739395,0.0,1.1168609729734562,0.02733356026583351,252.22249596704722,0.39666667580604553,1.708395004272461,0.32169583333333335,2.01203828125,0.11083333333333334,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.23714620431115277,0.4780855590502191,0.2225,26700,120000,0,0,0.0,0.0,590.690919760379,0.4922424331336492,-2.007487221956312,16.831030640519916,0.0,3.650591957490941,-0.08101118516060524,0.00013333333480669544,0.9998666666666667,119984,120000,25,119663,0.9971916666666667,0.25,0.9094231624979788,0.0007578526354149824,-7.155478249936728,12.778447943373058,0.0,1.0095413383148826,0.02071558649535291,52.486653037604576,1.0,0.00013493825099430978
1,2,30000,0.49088873887510515,0.29686666666666667,35624,120000,0,95,0.0007916666666666668,0.0,600.0752001904631,0.5000626668253859,-1.2325783662750232,25.498957293198107,0.0,4.911005932428448,-0.14508039486128838,4.167189157424893e-05,0.9999416666666666,119993,120000,22,119735,0.9977916666666667,0.22,0.8446933761557258,0.0007039111467964383,-9.492275890799737,21.47398555734134,0.0,1.0397205650351027,0.00940734743293433,93.59461668147084,0.33000001311302185,1.8760021924972534,0.2771895833333333,2.1126079427083333,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.18172405660377358,0.46300099095387454,0.2514416666666667,30173,120000,0,8,6.666666666666667e-05,0.0,570.9330298859944,0.47577752490499536,-2.6935224272025518,18.16536768149862,0.0,3.9230340605784795,-0.08781939128311933,1.6666666675294908e-05,0.9999833333333333,119998,120000,20,119735,0.9977916666666667,0.2,0.8382134192099764,0.0006985111826749804,-7.705053135586739,13.950297908784396,0.0,1.029780298148048,0.012957268270329224,55.972293698385556,1.0,0.00022043347416911274
2,2,30000,0.4622659688993945,0.29315,35178,120000,0,125,0.0010416666666666667,0.0,567.4884236777873,0.47290701973148946,-3.380507519534347,21.983224494549777,0.0,4.142967951404304,-0.06406874762949884,1.666666667842863e-05,0.9999833333333333,119998,120000,13,119626,0.9968833333333333,0.13,0.9297292067455389,0.0007747743389546158,-8.101329979585525,15.749410605649855,0.0,0.9968401276236784,0.004733837013482116,68.5121201308891,0.32500001788139343,1.9028942584991455,0.2760375,2.1040596354166667,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.18350093984962404,0.4603633465120699,0.24221666666666666,29066,120000,0,5,4.166666666666667e-05,0.0,569.0968276709267,0.4742473563924389,-2.945309397771394,16.979037982790643,0.0,3.553441781934422,-0.0647813978791237,8.33333333523117e-06,0.9999916666666666,119999,120000,15,119626,0.9968833333333333,0.15,0.8805304284485287,0.0007337753570404406,-6.126368588755261,12.350521540757581,0.0,0.9895193085822368,0.004801347163156606,49.408647570168306,1.0,0.00010509853746043518
3,2,30000,0.47619224702993534,0.4409416666666667,52913,120000,0,9153,0.07627500000000001,0.0,575.3010055110784,0.4794175045925654,-3.341608093533106,70.4983690969883,0.0,9.640050395964053,-0.02373812921810895,0.0006421620751008496,0.9993333333333333,119920,120000,9,119563,0.9963583333333333,0.09,1.6586211386435843,0.001382184282202987,-37.573127365008425,61.266072318916486,0.0,1.0738507539469846,0.004822141318581999,279.6336234716509,0.3566666841506958,1.8087397813796997,0.30781875,2.0569143229166666,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.219344454887218,0.4649431647279931,0.23321666666666666,27986,120000,0,0,0.0,0.0,574.446574071181,0.4787054783926508,-2.490612964648862,16.796896759808725,0.0,3.585573425942562,-0.058623517086962236,2.5000000577942504e-05,0.999975,119997,120000,1,119619,0.9968250000000001,0.01,1.0330350141536349,0.0008608625117946958,-6.279082371897179,12.645716437448796,0.0,1.004632050499627,-0.0010118982195854186,50.439710378956505,1.0,0.00011078143870690838
4,2,30000,0.49194377675578294,0.405525,48663,120000,0,4925,0.04104166666666667,0.0,595.2795830509378,0.4960663192091149,-1.8609489971057824,55.81630776428947,0.0,8.326197052692144,-0.10677294117340352,0.0005760018242529412,0.9993916666666667,119927,120000,2,119335,0.9944583333333333,0.02,1.6304871713117701,0.0013587393094264752,-18.748658324913293,43.16017294689133,0.0,1.057650457246283,0.01893553796573542,218.89854065533385,0.3633333444595337,1.8264557123184204,0.2986916666666667,2.078788020833333,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.20606603773584908,0.4845149634753424,0.19670833333333335,23605,120000,0,0,0.0,0.0,600.2882645839856,0.5002402204866546,-1.483268932768047,15.522903097516604,0.0,3.525020545375062,-0.07364284449722618,6.666670208913022e-05,0.9999166666666667,119990,120000,3,119410,0.9950833333333334,0.03,1.0365218709716315,0.000863768225809693,-5.690992430510173,11.751960292920945,0.0,0.9896074294310095,0.013219433523481712,50.120031702516556,1.0,8.751999848755077e-05
5,2,30000,0.47879288651984064,0.4098833333333333,49186,120000,0,4015,0.03345833333333333,0.0,579.6503952512631,0.4830419960427193,-1.5470634708511954,53.33349508388231,0.0,7.626097805992865,-0.10949929255992175,0.00014179281846468753,0.9998333333333334,119980,120000,5,119561,0.9963416666666667,0.05,1.1113869488001629,0.0009261557906668024,-28.178160287145264,41.49126177154927,0.0,1.0348330314334062,0.017421777597628533,224.1951870677258,0.30916666984558105,1.9334567785263062,0.25566666666666665,2.154617447916667,0.11,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.16367041198501872,0.46428744686380996,0.232925,27951,120000,0,1,8.333333333333334e-06,0.0,573.8525040714959,0.4782104200595799,-2.347502553649794,16.827724506061344,0.0,3.734174088427439,-0.08080507575068623,4.196916411708238e-05,0.9999416666666666,119993,120000,1,119529,0.996075,0.01,1.099474962142874,0.0009162291351190618,-7.148618971013887,12.812228075097966,0.0,1.0114860170936546,0.017668495974503456,51.8413365012074,1.0,0.0001385890500387177
6,2,30000,0.48318598375229793,0.4230583333333333,50767,120000,0,6954,0.05795,0.0,584.3399345788598,0.4869499454823832,-2.868611712555968,62.195864705626725,0.0,9.017327339345684,-0.11713026123354212,0.0007016336801310187,0.9992666666666666,119912,120000,35,119571,0.996425,0.35000000000000003,1.4384630496136601,0.0011987192080113835,-29.052310789057973,50.91267825764036,0.0,1.0774590976745935,0.012706782396999189,249.0814997618327,0.35750001668930054,1.8236850500106812,0.29251875,2.0940915364583335,0.1175,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.19832152974504247,0.4748057577777482,0.2264,27168,120000,0,1,8.333333333333334e-06,0.0,586.1995780498045,0.4884996483748371,-1.9181077025596363,16.847494928293933,0.0,3.6266024357896662,-0.06980309516598936,9.166667437605772e-05,0.9999083333333333,119989,120000,29,119741,0.9978416666666667,0.29,0.8052000664052334,0.0006710000553376945,-7.0002435896849216,13.136530260176208,0.0,1.0039001895221926,0.007080103732296266,53.48303017556671,1.0,0.0001057209083228372
7,2,30000,0.4605995292089724,0.4139583333333333,49675,120000,0,2667,0.022225,0.0,558.6183750557617,0.4655153125464681,-4.982972279892537,45.25567085121675,0.0,7.406644604178504,-0.11203499080380425,0.00014166666757984815,0.9998583333333333,119983,120000,27,119661,0.997175,0.27,0.9929345459819681,0.0008274454549849734,-19.419009138368775,32.28856133500711,0.0,1.0339813878686785,0.0029236793913878503,157.2799179402915,0.33500000834465027,1.8700087070465088,0.28370416666666665,2.099922005208333,0.11833333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.18756616257088843,0.4785709676273992,0.22555833333333333,27067,120000,0,1,8.333333333333334e-06,0.0,590.724135793727,0.4922701131614392,-1.8927817053867892,16.955453723449885,0.0,3.696586632428798,-0.07381872243015096,1.666666780005789e-05,0.9999833333333333,119998,120000,23,119650,0.9970833333333334,0.23,0.8404038086093337,0.0007003365071744448,-7.3327538642187164,13.067465189533957,0.0,1.021513948648226,0.002945731955114752,54.15179832687117,1.0,0.00011003620602423325
