arm,seed,layer,actual_batch_G,full_same_state_G,max_abs_difference,mean_abs_difference,actual_Q,full_Q,note
N1,0,1,0.48154444059734464,0.48154444037974,3.7789344787597656e-05,9.788047835083896e-08,0.31845833333333334,0.31845833333333334,Both at each pre-update state; includes learning during epoch.
S1u5r,1,1,0.4559976083701777,0.45599761030425623,3.618001937866211e-05,1.3228392375197156e-07,0.26753333333333335,0.26753333333333335,Both at each pre-update state; includes learning during epoch.
S1u5r,1,2,0.102184753706766,0.1021847515772065,4.547834396362305e-05,1.0459594191026671e-07,0.5759083333333334,0.5759083333333334,Both at each pre-update state; includes learning during epoch.
S1u5r,2,1,0.451163545198376,0.451163549983336,3.8743019104003906e-05,1.2231300289415802e-07,0.25125,0.25125,Both at each pre-update state; includes learning during epoch.
S1u5r,2,2,0.10338197985340424,0.10338197610912275,3.838539123535156e-05,1.1188686035931894e-07,0.4736916666666667,0.4736916666666667,Both at each pre-update state; includes learning during epoch.
S1u5r,3,1,0.4570142828869451,0.4570142845912697,4.202127456665039e-05,1.2427330317808746e-07,0.24421666666666667,0.24421666666666667,Both at each pre-update state; includes learning during epoch.
S1u5r,3,2,0.1027440346144559,0.10274403534519201,2.8789043426513672e-05,1.0779714552172072e-07,0.4876666666666667,0.4876666666666667,Both at each pre-update state; includes learning during epoch.
S1u5r,4,1,0.4819368512990925,0.48193685277217224,3.4928321838378906e-05,1.3365488206545337e-07,0.2096,0.2096,Both at each pre-update state; includes learning during epoch.
S1u5r,4,2,0.09563242239017532,0.09563242467223435,3.272294998168945e-05,9.893068315268954e-08,0.5171,0.5171,Both at each pre-update state; includes learning during epoch.
S1u5r,5,1,0.4605789314335591,0.46057893039349485,3.123283386230469e-05,1.2794087919069838e-07,0.25048333333333334,0.25048333333333334,Both at each pre-update state; includes learning during epoch.
S1u5r,5,2,0.08783611909423278,0.08783611948886244,3.045797348022461e-05,9.86536867048032e-08,0.5545833333333333,0.5545833333333333,Both at each pre-update state; includes learning during epoch.
S1u5r,6,1,0.47137979436896155,0.4713797933586399,3.522634506225586e-05,1.3283383059425418e-07,0.23233333333333334,0.23233333333333334,Both at each pre-update state; includes learning during epoch.
S1u5r,6,2,0.09491250418850443,0.0949125067754094,3.534555435180664e-05,1.0670839363030314e-07,0.5555083333333334,0.5555083333333334,Both at each pre-update state; includes learning during epoch.
S1u5r,7,1,0.4736557579120673,0.4736557606545631,3.74913215637207e-05,1.2966932744286153e-07,0.23410833333333333,0.23410833333333333,Both at each pre-update state; includes learning during epoch.
S1u5r,7,2,0.08691536483062946,0.08691536129682136,4.106760025024414e-05,9.739457592730275e-08,0.5664,0.5664,Both at each pre-update state; includes learning during epoch.
S1u5r,8,1,0.4570559148420069,0.45705591454506295,4.589557647705078e-05,1.2157843553613387e-07,0.26321666666666665,0.26321666666666665,Both at each pre-update state; includes learning during epoch.
S1u5r,8,2,0.09059887654015926,0.09059887547305474,3.5703182220458984e-05,9.833787759167349e-08,0.556425,0.556425,Both at each pre-update state; includes learning during epoch.
S1u5r,9,1,0.4724190592760563,0.4724190562313426,2.777576446533203e-05,1.276992035576276e-07,0.235,0.235,Both at each pre-update state; includes learning during epoch.
S1u5r,9,2,0.10839585339819637,0.10839585394301471,3.5762786865234375e-05,1.015213748380033e-07,0.54405,0.54405,Both at each pre-update state; includes learning during epoch.
S1u10r,0,1,0.467912181382685,0.46791218005040874,3.7789344787597656e-05,1.261227437031862e-07,0.23573333333333332,0.23573333333333332,Both at each pre-update state; includes learning during epoch.
S1u10r,0,2,0.03687111680672042,0.03687111643183737,2.5987625122070312e-05,5.283461701146545e-08,0.687475,0.687475,Both at each pre-update state; includes learning during epoch.
S1u10r,1,1,0.4521824483424079,0.45218244213812064,3.8564205169677734e-05,1.346981830162859e-07,0.259775,0.259775,Both at each pre-update state; includes learning during epoch.
S1u10r,1,2,0.04907217335888381,0.04907217094134522,4.0531158447265625e-05,5.7900567735032415e-08,0.6901,0.6901,Both at each pre-update state; includes learning during epoch.
S1u10r,2,1,0.4472788010677973,0.44727880092203454,6.318092346191406e-05,1.2569154802025898e-07,0.24771666666666667,0.24771666666666667,Both at each pre-update state; includes learning during epoch.
S1u10r,2,2,0.04106328646055497,0.04106328587763486,2.8312206268310547e-05,5.784404421400274e-08,0.6020166666666666,0.6020166666666666,Both at each pre-update state; includes learning during epoch.
S1u10r,3,1,0.45488777426224775,0.4548877723401439,3.62396240234375e-05,1.2572537322181342e-07,0.235875,0.235875,Both at each pre-update state; includes learning during epoch.
S1u10r,3,2,0.04082406878805769,0.0408240713433693,3.409385681152344e-05,5.412815738249546e-08,0.6218083333333333,0.6218083333333333,Both at each pre-update state; includes learning during epoch.
S1u10r,4,1,0.47897582030021596,0.4789758193705714,3.2842159271240234e-05,1.3898777075337073e-07,0.20425,0.20425,Both at each pre-update state; includes learning during epoch.
S1u10r,4,2,0.042517150369711994,0.04251715230472169,3.987550735473633e-05,5.4232571986744824e-08,0.647575,0.647575,Both at each pre-update state; includes learning during epoch.
S1u10r,5,1,0.455963381566629,0.4559633816925645,5.334615707397461e-05,1.322056083744561e-07,0.24681666666666666,0.24681666666666666,Both at each pre-update state; includes learning during epoch.
S1u10r,5,2,0.0392311348495408,0.039231134341421434,3.898143768310547e-05,5.271009744184174e-08,0.67965,0.67965,Both at each pre-update state; includes learning during epoch.
S1u10r,6,1,0.4696051381147774,0.46960513402264586,3.439188003540039e-05,1.3993137672998257e-07,0.225025,0.225025,Both at each pre-update state; includes learning during epoch.
S1u10r,6,2,0.04121104831330682,0.04121104484117674,3.7729740142822266e-05,5.6205558215604255e-08,0.67575,0.67575,Both at each pre-update state; includes learning during epoch.
S1u10r,7,1,0.46890245945709996,0.46890246458263996,3.910064697265625e-05,1.2867019241403358e-07,0.22973333333333334,0.22973333333333334,Both at each pre-update state; includes learning during epoch.
S1u10r,7,2,0.037919470884290374,0.03791947286071025,3.612041473388672e-05,5.684522784014485e-08,0.691475,0.691475,Both at each pre-update state; includes learning during epoch.
S1u10r,8,1,0.45531567829837477,0.4553156754409321,3.796815872192383e-05,1.2125111332111563e-07,0.2579666666666667,0.2579666666666667,Both at each pre-update state; includes learning during epoch.
S1u10r,8,2,0.03835312715605,0.038353133338712105,4.184246063232422e-05,5.4982021835949983e-08,0.6859333333333333,0.6859333333333333,Both at each pre-update state; includes learning during epoch.
S1u10r,9,1,0.4698261016752314,0.46982610346018167,3.510713577270508e-05,1.3269062098153633e-07,0.229575,0.229575,Both at each pre-update state; includes learning during epoch.
S1u10r,9,2,0.05358985078689005,0.053589853075374054,3.6656856536865234e-05,5.2316096906660415e-08,0.6750583333333333,0.6750583333333333,Both at each pre-update state; includes learning during epoch.
S1u20r,0,1,0.47193879950582257,0.47193880461890064,4.3272972106933594e-05,1.2872594449790806e-07,0.22416666666666665,0.22416666666666665,Both at each pre-update state; includes learning during epoch.
S1u20r,0,2,0.007167926819346294,0.007167925773384732,2.4616718292236328e-05,1.3474067185279985e-08,0.9116583333333333,0.9116583333333333,Both at each pre-update state; includes learning during epoch.
S1u20r,1,1,0.4541089796923902,0.4541089752578138,3.904104232788086e-05,1.3842704952121745e-07,0.2526333333333333,0.2526333333333333,Both at each pre-update state; includes learning during epoch.
S1u20r,1,2,0.013414340382320356,0.013414339175678724,2.8192996978759766e-05,1.9700918715814325e-08,0.900375,0.900375,Both at each pre-update state; includes learning during epoch.
S1u20r,2,1,0.45386055598755093,0.45386056265192515,8.791685104370117e-05,1.3656741980233768e-07,0.23519166666666666,0.23519166666666666,Both at each pre-update state; includes learning during epoch.
S1u20r,2,2,0.007096807433983059,0.007096808126897286,2.759695053100586e-05,1.3329536472936504e-08,0.8982833333333333,0.8982833333333333,Both at each pre-update state; includes learning during epoch.
S1u20r,3,1,0.46275971199034727,0.46275970847661374,3.618001937866211e-05,1.295501181610399e-07,0.226275,0.226275,Both at each pre-update state; includes learning during epoch.
S1u20r,3,2,0.008040458599829058,0.008040460175241697,3.4749507904052734e-05,1.483763677074779e-08,0.9033166666666667,0.9033166666666667,Both at each pre-update state; includes learning during epoch.
S1u20r,4,1,0.4828431555796388,0.48284315719036747,3.522634506225586e-05,1.421794252481016e-07,0.19364166666666666,0.19364166666666666,Both at each pre-update state; includes learning during epoch.
S1u20r,4,2,0.00917320261879354,0.009173203047684679,3.701448440551758e-05,1.4736545509441323e-08,0.90105,0.90105,Both at each pre-update state; includes learning during epoch.
S1u20r,5,1,0.4578232233316103,0.45782322328521635,4.7326087951660156e-05,1.4452394913967992e-07,0.235275,0.235275,Both at each pre-update state; includes learning during epoch.
S1u20r,5,2,0.006708919884129708,0.0067089207813950886,2.6524066925048828e-05,1.5079758832222423e-08,0.91245,0.91245,Both at each pre-update state; includes learning during epoch.
S1u20r,6,1,0.47291462753312336,0.4729146288658428,3.725290298461914e-05,1.431617514785591e-07,0.21585,0.21585,Both at each pre-update state; includes learning during epoch.
S1u20r,6,2,0.008294533298445634,0.008294534182115582,3.528594970703125e-05,1.6958906236610815e-08,0.9007166666666667,0.9007166666666667,Both at each pre-update state; includes learning during epoch.
S1u20r,7,1,0.4718895857576627,0.47188958720746976,3.629922866821289e-05,1.3404144128698957e-07,0.22015,0.22015,Both at each pre-update state; includes learning during epoch.
S1u20r,7,2,0.007086990558061512,0.0070869894562673435,2.5391578674316406e-05,1.4455643642408658e-08,0.907025,0.907025,Both at each pre-update state; includes learning during epoch.
S1u20r,8,1,0.45930279460035,0.4593027962357422,4.297494888305664e-05,1.3161622629728943e-07,0.248175,0.248175,Both at each pre-update state; includes learning during epoch.
S1u20r,8,2,0.007563676220002346,0.007563675111501491,3.135204315185547e-05,1.60927255895414e-08,0.9074083333333334,0.9074083333333334,Both at each pre-update state; includes learning during epoch.
S1u20r,9,1,0.4703862658475897,0.47038626117280585,3.6835670471191406e-05,1.3752393868462666e-07,0.22229166666666667,0.22229166666666667,Both at each pre-update state; includes learning during epoch.
S1u20r,9,2,0.015242136122632097,0.015242136977116419,3.17692756652832e-05,1.8822784507166906e-08,0.8932916666666667,0.8932916666666667,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,0,1,0.47070354140253245,0.4707035432978727,6.818771362304688e-05,2.211992834710175e-08,0.49461666666666665,0.49461666666666665,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,0,2,0.15079159364540617,0.15079158939963835,6.073713302612305e-05,2.0792146557403856e-07,0.5234666666666666,0.5234666666666666,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,1,1,0.46074291105255,0.46074291132544026,0.0001062154769897461,2.5997364098072944e-08,0.506975,0.506975,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,1,2,0.1642265697970002,0.16422657311709718,7.766485214233398e-05,2.002421324227186e-07,0.5441166666666667,0.5441166666666667,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,2,1,0.4551500158669803,0.45515001677205014,5.447864532470703e-05,2.768245693576104e-08,0.507375,0.507375,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,2,2,0.1834540418112689,0.1834540399953967,6.633996963500977e-05,2.323378750234417e-07,0.46878333333333333,0.46878333333333333,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,3,1,0.4652372186774315,0.46523722208163665,6.729364395141602e-05,2.1749991492602605e-08,0.5010916666666667,0.5010916666666667,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,3,2,0.1809803770834517,0.18098036775304893,6.890296936035156e-05,2.3522331793957058e-07,0.46121666666666666,0.46121666666666666,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,4,1,0.47280467670853216,0.4728046780222527,5.2928924560546875e-05,2.2597734281727737e-08,0.492625,0.492625,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,4,2,0.1729427610628422,0.17294276366781772,6.03795051574707e-05,2.1405104877164437e-07,0.4866916666666667,0.4866916666666667,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,5,1,0.4672673973017136,0.46726739741970763,4.0531158447265625e-05,2.5311203006797075e-08,0.49704166666666666,0.49704166666666666,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,5,2,0.14908196979031269,0.14908195821656836,5.9723854064941406e-05,2.1866921984723858e-07,0.5226416666666667,0.5226416666666667,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,6,1,0.4601810930328587,0.46018109278349817,3.927946090698242e-05,2.806381418762282e-08,0.5037583333333333,0.5037583333333333,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,6,2,0.15399642109710282,0.1539964208011023,5.53131103515625e-05,2.025705227907215e-07,0.5255,0.5255,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,7,1,0.4549272743303546,0.4549272754967585,4.202127456665039e-05,2.875629776823249e-08,0.5084583333333333,0.5084583333333333,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,7,2,0.1534633405372731,0.15346333243721286,5.561113357543945e-05,1.9442004699635363e-07,0.5259916666666666,0.5259916666666666,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,8,1,0.4761278050369322,0.4761278044465028,5.59687614440918e-05,2.6875041286744383e-08,0.48615833333333336,0.48615833333333336,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,8,2,0.15712867872721034,0.157128677546976,5.036592483520508e-05,2.0397228595292741e-07,0.5337833333333334,0.5337833333333334,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,9,1,0.4652117655753083,0.46521176440910544,5.525350570678711e-05,2.7613909212199646e-08,0.4976583333333333,0.4976583333333333,Both at each pre-update state; includes learning during epoch.
S1_L1_10r,9,2,0.16995244528971284,0.1699524457874998,5.78761100769043e-05,2.0363492625648833e-07,0.5147666666666667,0.5147666666666667,Both at each pre-update state; includes learning during epoch.
