arm,iv,seed,window,diag_net_median,diag_net_mean,diag_U_median,diag_U_mean,diag_D_median,diag_D_mean,diag_frozenD_median,diag_frozenD_mean,diag_sgd_median,diag_sgd_mean,train_current_median,train_current_mean,train_history_median,train_history_mean,train_actual_median,train_actual_mean
SNA,l2,0,w6_10,-0.010728401345756321,-0.010332332224697958,0.10954708992765555,0.11133553098309563,0.11838478159322453,0.12166786320779369,-0.01495033609673215,-0.014153058413722103,-0.0006454048588791036,-0.0006612872642996349,-0.005849698653804299,-0.006376090714890252,-0.06447919358303786,-0.06658698140903001,-0.07785205055342964,-0.07286644150606278
SNA,l2,1,w1,-0.00573991452158795,-0.007519106337305054,0.036229864052664554,0.03607039740530057,0.0414212246645034,0.04358950374260566,-0.00573991452158795,-0.007519106337305054,-0.00029881451341935,-0.0003508460733562625,-0.00462423314699255,-0.00837152208684159,1.1306731690753313e-05,-0.00013048198087751474,-0.0050478619424475,-0.008486572625206586
SNA,l2,1,w11_20,0.006207373319675212,0.003992873780964261,0.17126807519080245,0.17566362553565107,0.17312640892991948,0.17167075175468677,0.00549566933472245,0.003512684837080992,0.00022128682766363138,0.00014810194182507137,0.00015251842068725118,0.0019481361292773398,-0.0632684129631776,-0.07111440488055076,-0.06542058602530146,-0.06894154654351295
SNA,l2,1,w21_30,0.0021645658797355303,0.0028833361016462698,0.13522446729241724,0.1357104146786958,0.12922383921632674,0.1328270785770494,0.0026624759690229032,0.0030330273328836076,0.00010737511040609547,0.00010517164087823472,0.003293501437842678,0.005135795541832345,0.01671935040597117,0.014567192537117713,0.024213084442271673,0.019931162283816643
SNA,l2,1,w2_5,-0.0076527014468889005,-0.007017912324967748,0.12205830782788318,0.12283603192962544,0.1296044547318697,0.12985394425459326,-0.009305682459988127,-0.008115015708413043,-0.00047835065556850324,-0.00036489630214680353,-0.0050651911777175995,-0.00502911119850726,-0.028555759027324698,-0.034613568567068514,-0.026994349423574253,-0.039576564435283235
SNA,l2,1,w31_40,-0.0021303630033696463,-0.0025743679136250768,0.11417084956214804,0.11551169633394616,0.1197128469062533,0.11808606424757126,-0.004683879497917,-0.004355815883194909,-0.00019748481365309092,-0.0001548446706412107,-0.0011985720710519007,-0.0012718193045844497,0.004838798460430149,0.003446443294097233,0.0025982743595568,0.0023894744723846817
SNA,l2,1,w6_10,-0.006006784168358301,-0.006778348516598058,0.11389262654641255,0.11541580199476933,0.12285221742427835,0.12219415051136748,-0.008563337290794299,-0.010033011380178524,-0.00045005988735365697,-0.0005011493315391615,-0.008253419730252648,-0.00623525968623892,-0.054268304718229354,-0.046978740314191275,-0.0636325858161042,-0.0531190464861351
SNA,l2,2,w1,-0.0099411695855702,-0.009202048463913296,0.03530457762103215,0.03517701927789208,0.04507475461039165,0.04437906774180541,-0.0099411695855702,-0.009202048463913296,-0.000458356631809,-0.0004638921325167202,-0.0112991751888532,-0.010173411880216485,0.0002175658062939,-1.3733269499687309e-05,-0.0111030260478693,-0.010170982515800694
SNA,l2,2,w11_20,-0.0010770825252441997,-0.0016962726654082868,0.17157216719554147,0.17159622575966824,0.1751923235993194,0.1732924984250765,-0.0038226193159802005,-0.004439633446134316,-0.00024817168182980653,-0.00013556659787000488,-0.0013097700922012569,-0.0010699579401840767,-0.0938634906011121,-0.07258125998876484,-0.09265125511764744,-0.07342103723392954
SNA,l2,2,w21_30,0.010463385421563089,0.008233473480160233,0.13704477608838916,0.1364538075302754,0.1269063359946756,0.12822033405011496,0.0147283865104181,0.01039845138218227,0.00043936958831321835,0.0004054245774639244,0.010357798359716059,0.009429075086580262,0.01698040399118256,0.007986855106800087,0.027486339806373876,0.01765597741420242
SNA,l2,2,w2_5,-0.00883543049734585,-0.009659012443980364,0.1194155149648053,0.11899045333319858,0.1263837891532077,0.128649465777179,-0.009422148983931001,-0.010921218559085752,-0.0004934174006305332,-0.0006199880115527653,-0.006248747998886599,-0.008403654862026225,-0.04011574785140895,-0.04536950431056527,-0.050890277342238055,-0.05370346682864974
SNA,l2,2,w31_40,-0.0035637592069483427,-0.001175891151798956,0.1173654152982921,0.11555900480334033,0.11610028842587855,0.11673489595513935,-0.004764907193558566,-0.0024681644482774266,-0.00024640519085378037,-0.00012785102807927537,0.0032320925918537485,0.0003558060244038134,0.03303104222908175,0.025598187949128503,0.036349507313514454,0.026175680495284674
SNA,l2,2,w6_10,-0.00466330803613395,-0.002860329867812499,0.11278396442830275,0.11341945788058849,0.11320783694820055,0.11627978774840106,-0.006435724331113182,-0.004760387238220664,-0.0003058117065278062,-0.0002910223724550806,-0.002912468668684399,-0.002946612540875495,-0.050617213351391396,-0.05618486161545605,-0.0497615779600476,-0.05903176125126906
SNA,none,0,w1,-0.00297677438380145,-0.003630974997204004,0.0378938499155322,0.037647485333276935,0.04154333562414765,0.04127846033048095,-0.00297677438380145,-0.003630974997204004,-0.0001643754514822,-0.00021431977117691405,-0.00261492836548265,-0.002425797196589025,0.00031416308647745,0.00020619144242510663,-0.0020859593881084,-0.00221960572177194
SNA,none,0,w11_20,-0.0062527023183975485,-0.006205943121271721,0.17039593144543094,0.16879362035017864,0.1737191843573817,0.17499956347145046,-0.0083815552229374,-0.008541348476670832,-0.00037522519161172917,-0.00036207407219401643,-0.006362689561313899,-0.006705758926449425,-0.06880963055014999,-0.07771854409213597,-0.077768931457401,-0.0844243062972226
SNA,none,0,w21_30,0.005409193741654473,0.00772047476056009,0.13433285416381263,0.13405217026608335,0.12678338377208587,0.126331695505523,0.007245084371317299,0.009890237143620542,0.00030866483909915805,0.00039628717431182175,0.007237503573631199,0.007807359625603337,-0.009415366438159201,-0.011453808791304945,-0.0021447392195021,-0.0036464484395390706
SNA,none,0,w2_5,-6.985903540899911e-06,-0.0033148228582561,0.1275811063903684,0.12652430920587038,0.12942124155244544,0.12983913206412648,-0.0010909007254983499,-0.004276490907939251,-0.00018283910418476912,-0.0003276138868169167,-0.0003029672478260495,-0.0006732063126246955,-0.00808432678148225,-0.008357643725142642,-0.0059196962545292504,-0.009030848931105536
SNA,none,0,w31_40,0.0015583276797835448,0.00044239639420681244,0.112310773793015,0.11159619821659435,0.11235337093400175,0.1111538018223875,0.0014018444625785713,0.000143689017258749,1.735284425889048e-05,8.235486163679392e-06,0.0027722726501900993,0.0012708365746812323,0.02075186852498986,0.018172527560108433,0.026576537410920302,0.019443365264670213
SNA,none,0,w6_10,-0.00641936260963415,-0.008201145149011782,0.11438046716129574,0.11520443639675729,0.12298721532750365,0.12340558154576922,-0.008676990332543,-0.010667135072357522,-0.0004947220955570619,-0.0005073037362241828,-0.0082827161497383,-0.008116384486265754,-0.01932822808918205,-0.01986179236168046,-0.028439858043732003,-0.027978176886030614
SNA,none,1,w1,-0.00420930866460015,-0.004484245530146345,0.03788046839564285,0.03819135792610036,0.041674160785409156,0.042675603456246713,-0.00420930866460015,-0.004484245530146345,-0.000212848118752,-0.00024687626253640943,-0.0059007943845383,-0.005043423134874598,-0.00014463099468385,-0.000203787206443645,-0.00565403631602305,-0.005247210599683879
SNA,none,1,w11_20,-0.011492975597654007,-0.013409137348736661,0.16203769684826896,0.16369587949682715,0.17469574655012093,0.17710501684556407,-0.015786481898546218,-0.018247132530180902,-0.0005361021565482185,-0.000758399918936833,-0.013307259386546451,-0.014743266216682663,-0.08645445742657795,-0.07472232285224262,-0.1033973486347048,-0.08946559426743153
SNA,none,1,w21_30,0.0033048463195739994,0.005276360049251127,0.12565915267718525,0.12788692182316014,0.12090262350706155,0.12261056177390892,0.00462888022592175,0.006948182710071612,0.0001913489274332729,0.0002984908932332586,0.00869527387780892,0.006672169017968882,-0.02313453481190835,-0.018949127535153272,-0.012598816207666164,-0.012276959768998619
SNA,none,1,w2_5,-0.0011851780119510502,-0.0011497283863583288,0.12911949589176808,0.12968398036772535,0.1313825508846572,0.1308337087540836,-0.0025241071888087497,-0.0019571246018743943,-0.00027704178018619425,-0.00020834803579113646,0.0004149305096021003,-0.0005758850622937521,-0.017397524850616,-0.020989000401741197,-0.02174784576339145,-0.02156488556998559
SNA,none,1,w31_40,-0.0020226105385357353,-0.002338803051609747,0.10803041247006284,0.10917232996512471,0.109488481287352,0.11151113301673457,-0.0039685908190929,-0.003414979874774765,-0.0002527613155010465,-0.00016244750362224802,-0.0004955212586762997,-0.0008786614825054044,-0.0024269340080449,0.004522533526925108,-0.0019280491075878,0.0036438722077432734
SNA,none,1,w6_10,-0.0025260654754056177,-0.0013901615687745745,0.11766710443152839,0.1201131561129376,0.12327971211874006,0.12150331768171214,-0.00561138201629925,-0.002459710556315762,-0.00034064006396724265,-0.00017884385444558282,0.004238186731053951,0.0021541819803648906,-0.0036471659441965,-0.0012723059323354392,-0.0037572135477347496,0.0008818762296783231
SNA,none,2,w1,-0.0044918820985903,-0.005172929126243444,0.03745215232495725,0.03774280467862855,0.04273205883125475,0.04291573380487203,-0.0044918820985903,-0.005172929126243444,-0.00026459746979845,-0.0002785883362906294,-0.0011123096992835,-0.0028154600206912643,-0.00018542463508745,5.899130460358501e-05,-0.0009340391597748999,-0.0027564688529015616
SNA,none,2,w11_20,-0.011236854965485524,-0.008082049679548215,0.16485454084317047,0.16494689469706328,0.17439294442926453,0.17302894437661157,-0.0147598784336498,-0.011500698322832865,-0.0005944980083621628,-0.00048218767349065124,-0.00714685857993855,-0.006579391523185307,-0.059987176667600804,-0.06470714694095732,-0.057536624186815044,-0.07128654315503884
SNA,none,2,w21_30,0.00570593627754537,0.005092902579224486,0.12841970260901187,0.12833545114569075,0.12279756541504397,0.12324254856646613,0.0078500590419526,0.0069392558863508366,0.0003134943175355711,0.0002504081770592769,0.005512468920090741,0.004819229011094498,-0.022435789560972547,-0.022434235753606625,-0.014011774337613851,-0.01761500627750285
SNA,none,2,w2_5,-0.0031386567779094006,-0.006285110278758184,0.12483919109902336,0.12536722475470646,0.1281944921159064,0.13165233503346468,-0.003592296230606551,-0.0075480301565410916,-0.0003482330443516676,-0.0004522726239463975,-0.004443095351868351,-0.004877187160468875,-0.0015367533385632999,-0.014332407369446012,-0.004670073269532128,-0.01920959466021139
SNA,none,2,w31_40,5.3580315120267755e-05,0.0013148443619491628,0.11407640180114831,0.11168343104676046,0.10944791145951425,0.11036858668481128,0.00026236471360165336,0.001331509278653982,-3.92797373413419e-05,4.479049089939081e-05,0.0042689875719288525,0.0016584675927478413,0.00523331573655869,0.005764527699416501,0.00420645714137885,0.007422994767001087
SNA,none,2,w6_10,-0.001084103848675914,-0.0026406984883197335,0.11882835094518246,0.1163454318638035,0.12008342267398646,0.1189861303521232,-0.0019874414283282283,-0.0036687325662762187,-9.241109446502606e-05,-0.0002407748302262799,-0.0012629793536491998,-0.00465304628081537,-0.0257435903071931,-0.028747092116458255,-0.031378322511206994,-0.033400138916579905
