pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_15,ABAA,A,B,A,A,1,0.010930676738651042,LR,none,0,31
1_15,ABAB,A,B,A,B,2,0.007650986014967285,LR,none,0,31
1_15,ABBA,A,B,B,A,2,0.020452999887026865,LR,none,0,31
1_15,ABBB,A,B,B,B,3,0.014032305377520959,LR,none,0,31
1_15,BAAA,B,A,A,A,1,-0.0044906596604379605,LR,none,0,31
1_15,BAAB,B,A,A,B,2,-0.0032624664737668837,LR,none,0,31
1_15,BABA,B,A,B,A,2,-0.0028335256978748924,LR,none,0,31
1_15,BABB,B,A,B,B,3,-0.0021953049315353575,LR,none,0,31
1_15,BBAA,B,B,A,A,2,0.000551437912034357,LR,none,0,31
1_15,BBAB,B,B,A,B,3,0.0005379906310785749,LR,none,0,31
1_15,BBBA,B,B,B,A,3,0.0028070818804780424,LR,none,0,31
1_15,BBBB,B,B,B,B,4,0.0018880494638850226,LR,none,0,31
1_15,J:gate2_only,A,gate2_only,A,A,1,0.010074033723463162,LR,none,0,31
1_15,J:weights_only,A,weights_only,A,A,1,-0.0029848161445509263,LR,none,0,31
1_40,AAAA,A,A,A,A,0,-0.0032856060780042428,LR,none,0,31
1_40,AAAB,A,A,A,B,1,-0.0024873216944847286,LR,none,0,31
1_40,AABA,A,A,B,A,1,0.017095382260759955,LR,none,0,31
1_40,AABB,A,A,B,B,2,0.010271175563831671,LR,none,0,31
1_40,ABAA,A,B,A,A,1,0.01644859714054782,LR,none,0,31
1_40,ABAB,A,B,A,B,2,0.010116489867196375,LR,none,0,31
1_40,ABBA,A,B,B,A,2,0.035914123710062286,LR,none,0,31
1_40,ABBB,A,B,B,B,3,0.021360111666192824,LR,none,0,31
1_40,BAAA,B,A,A,A,1,-0.00128296197472128,LR,none,0,31
1_40,BAAB,B,A,A,B,2,-0.0007663169095408945,LR,none,0,31
1_40,BABA,B,A,B,A,2,0.0017505891555860409,LR,none,0,31
1_40,BABB,B,A,B,B,3,0.0011934353815289387,LR,none,0,31
1_40,BBAA,B,B,A,A,2,0.0018522367487103684,LR,none,0,31
1_40,BBAB,B,B,A,B,3,0.0013194660584667376,LR,none,0,31
1_40,BBBA,B,B,B,A,3,0.005069061226672457,LR,none,0,31
1_40,BBBB,B,B,B,B,4,0.0031427465578026475,LR,none,0,31
1_40,J:gate2_only,A,gate2_only,A,A,1,0.011858665345166983,LR,none,0,31
1_40,J:weights_only,A,weights_only,A,A,1,0.0008385159151435839,LR,none,0,31
1_15,AAAA,A,A,A,A,0,-0.0031238241332056695,LR,none,0,32
1_15,AAAB,A,A,A,B,1,-0.002006640214404026,LR,none,0,32
1_15,AABA,A,A,B,A,1,0.005490058696926986,LR,none,0,32
1_15,AABB,A,A,B,B,2,0.004156087946535339,LR,none,0,32
1_15,ABAA,A,B,A,A,1,0.0009647046048404444,LR,none,0,32
1_15,ABAB,A,B,A,B,2,0.00038706973374175104,LR,none,0,32
1_15,ABBA,A,B,B,A,2,0.008032475717461383,LR,none,0,32
1_15,ABBB,A,B,B,B,3,0.005758835837358647,LR,none,0,32
1_15,BAAA,B,A,A,A,1,-0.001123143177623615,LR,none,0,32
1_15,BAAB,B,A,A,B,2,-0.0008453972970232168,LR,none,0,32
1_15,BABA,B,A,B,A,2,-0.0009446913362750629,LR,none,0,32
1_15,BABB,B,A,B,B,3,-0.0008956735592451547,LR,none,0,32
1_15,BBAA,B,B,A,A,2,0.0005917518382261249,LR,none,0,32
1_15,BBAB,B,B,A,B,3,0.00038913996741974435,LR,none,0,32
1_15,BBBA,B,B,B,A,3,0.001237008126673924,LR,none,0,32
1_15,BBBB,B,B,B,B,4,0.0007612191403045274,LR,none,0,32
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0015457775323096728,LR,none,0,32
1_15,J:weights_only,A,weights_only,A,A,1,-0.0037111229705814076,LR,none,0,32
1_40,AAAA,A,A,A,A,0,-0.0031238241332056695,LR,none,0,32
1_40,AAAB,A,A,A,B,1,-0.0023684473263549393,LR,none,0,32
1_40,AABA,A,A,B,A,1,0.011045720697571164,LR,none,0,32
1_40,AABB,A,A,B,B,2,0.006564037504660085,LR,none,0,32
1_40,ABAA,A,B,A,A,1,0.008187003724646593,LR,none,0,32
1_40,ABAB,A,B,A,B,2,0.004309281634409994,LR,none,0,32
1_40,ABBA,A,B,B,A,2,0.026177401987389902,LR,none,0,32
1_40,ABBB,A,B,B,B,3,0.01527316280054483,LR,none,0,32
1_40,BAAA,B,A,A,A,1,-0.0061319939196645456,LR,none,0,32
1_40,BAAB,B,A,A,B,2,-0.003941549105416513,LR,none,0,32
1_40,BABA,B,A,B,A,2,-0.003979004606441702,LR,none,0,32
1_40,BABB,B,A,B,B,3,-0.0025227761585403657,LR,none,0,32
1_40,BBAA,B,B,A,A,2,-0.004028331491625011,LR,none,0,32
1_40,BBAB,B,B,A,B,3,-0.0026587287542862987,LR,none,0,32
1_40,BBBA,B,B,B,A,3,-0.0020203228471949355,LR,none,0,32
1_40,BBBB,B,B,B,B,4,-0.0013350749809485896,LR,none,0,32
1_40,J:gate2_only,A,gate2_only,A,A,1,0.007784423399438881,LR,none,0,32
1_40,J:weights_only,A,weights_only,A,A,1,-0.0021934027391654056,LR,none,0,32
1_15,AAAA,A,A,A,A,0,-0.001060419096160664,LR,none,0,33
1_15,AAAB,A,A,A,B,1,-0.0004279836027639319,LR,none,0,33
1_15,AABA,A,A,B,A,1,0.007930005750087881,LR,none,0,33
1_15,AABB,A,A,B,B,2,0.006142364565409512,LR,none,0,33
1_15,ABAA,A,B,A,A,1,0.0036765839389295246,LR,none,0,33
1_15,ABAB,A,B,A,B,2,0.002918517126084664,LR,none,0,33
1_15,ABBA,A,B,B,A,2,0.015850052796665282,LR,none,0,33
1_15,ABBB,A,B,B,B,3,0.01187806926162663,LR,none,0,33
1_15,BAAA,B,A,A,A,1,-0.005889872277846666,LR,none,0,33
1_15,BAAB,B,A,A,B,2,-0.004762218595039663,LR,none,0,33
1_15,BABA,B,A,B,A,2,-0.004385243661066591,LR,none,0,33
1_15,BABB,B,A,B,B,3,-0.003733516362156465,LR,none,0,33
1_15,BBAA,B,B,A,A,2,-0.00537635882886801,LR,none,0,33
1_15,BBAB,B,B,A,B,3,-0.004395145128622836,LR,none,0,33
1_15,BBBA,B,B,B,A,3,-0.003390643767390422,LR,none,0,33
1_15,BBBB,B,B,B,B,4,-0.0030086893918589456,LR,none,0,33
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0036867880600135548,LR,none,0,33
1_15,J:weights_only,A,weights_only,A,A,1,-0.0009025118133314778,LR,none,0,33
1_40,AAAA,A,A,A,A,0,-0.001060419096160664,LR,none,0,33
1_40,AAAB,A,A,A,B,1,-0.0007325710768240572,LR,none,0,33
1_40,AABA,A,A,B,A,1,0.014985610243183367,LR,none,0,33
1_40,AABB,A,A,B,B,2,0.00946889274653901,LR,none,0,33
1_40,ABAA,A,B,A,A,1,0.009343631367258756,LR,none,0,33
1_40,ABAB,A,B,A,B,2,0.006140619525222689,LR,none,0,33
1_40,ABBA,A,B,B,A,2,0.03129859401049543,LR,none,0,33
1_40,ABBB,A,B,B,B,3,0.020080626907616982,LR,none,0,33
1_40,BAAA,B,A,A,A,1,-0.0020770340896286467,LR,none,0,33
1_40,BAAB,B,A,A,B,2,-0.0014914417705338102,LR,none,0,33
1_40,BABA,B,A,B,A,2,-0.0006839200839061607,LR,none,0,33
1_40,BABB,B,A,B,B,3,-0.0006122496464218985,LR,none,0,33
1_40,BBAA,B,B,A,A,2,-0.0023252989232140256,LR,none,0,33
1_40,BBAB,B,B,A,B,3,-0.0017429237679238952,LR,none,0,33
1_40,BBBA,B,B,B,A,3,-0.00024734200156130865,LR,none,0,33
1_40,BBBB,B,B,B,B,4,-0.00041133048131353797,LR,none,0,33
1_40,J:gate2_only,A,gate2_only,A,A,1,0.007173656878011109,LR,none,0,33
1_40,J:weights_only,A,weights_only,A,A,1,0.0009490510733647663,LR,none,0,33
1_15,AAAA,A,A,A,A,0,0.015483337550819615,LR,none,0,34
1_15,AAAB,A,A,A,B,1,0.012071908101506948,LR,none,0,34
1_15,AABA,A,A,B,A,1,0.021861840497876543,LR,none,0,34
1_15,AABB,A,A,B,B,2,0.01676612953953494,LR,none,0,34
1_15,ABAA,A,B,A,A,1,0.018964837250028017,LR,none,0,34
1_15,ABAB,A,B,A,B,2,0.0142586682066348,LR,none,0,34
1_15,ABBA,A,B,B,A,2,0.024948599761523683,LR,none,0,34
1_15,ABBB,A,B,B,B,3,0.018625060192668005,LR,none,0,34
1_15,BAAA,B,A,A,A,1,-0.0018339176741311463,LR,none,0,34
1_15,BAAB,B,A,A,B,2,-0.001110520848406142,LR,none,0,34
1_15,BABA,B,A,B,A,2,-0.0003398058679542859,LR,none,0,34
1_15,BABB,B,A,B,B,3,4.647628920549165e-06,LR,none,0,34
1_15,BBAA,B,B,A,A,2,-0.004271689995223849,LR,none,0,34
1_15,BBAB,B,B,A,B,3,-0.002979519391113985,LR,none,0,34
1_15,BBBA,B,B,B,A,3,-0.003329024909527259,LR,none,0,34
1_15,BBBB,B,B,B,B,4,-0.002236269747310983,LR,none,0,34
1_15,J:gate2_only,A,gate2_only,A,A,1,0.019151091402991448,LR,none,0,34
1_15,J:weights_only,A,weights_only,A,A,1,0.014746220022242153,LR,none,0,34
1_40,AAAA,A,A,A,A,0,0.015483337550819615,LR,none,0,34
1_40,AAAB,A,A,A,B,1,0.010600095284209719,LR,none,0,34
1_40,AABA,A,A,B,A,1,0.02812628433786669,LR,none,0,34
1_40,AABB,A,A,B,B,2,0.018678041072968457,LR,none,0,34
1_40,ABAA,A,B,A,A,1,0.02042273432026703,LR,none,0,34
1_40,ABAB,A,B,A,B,2,0.01352047539366747,LR,none,0,34
1_40,ABBA,A,B,B,A,2,0.03200748580363164,LR,none,0,34
1_40,ABBB,A,B,B,B,3,0.020986495996348546,LR,none,0,34
1_40,BAAA,B,A,A,A,1,-0.0039252771875006665,LR,none,0,34
1_40,BAAB,B,A,A,B,2,-0.002729307837401242,LR,none,0,34
1_40,BABA,B,A,B,A,2,-0.0021569207442423428,LR,none,0,34
1_40,BABB,B,A,B,B,3,-0.0015509605528398758,LR,none,0,34
1_40,BBAA,B,B,A,A,2,-0.0029952520242715296,LR,none,0,34
1_40,BBAB,B,B,A,B,3,-0.0021152680406174994,LR,none,0,34
1_40,BBBA,B,B,B,A,3,-0.002160454138887694,LR,none,0,34
1_40,BBBB,B,B,B,B,4,-0.0014728171497533778,LR,none,0,34
1_40,J:gate2_only,A,gate2_only,A,A,1,0.019650786869477268,LR,none,0,34
1_40,J:weights_only,A,weights_only,A,A,1,0.015261303789519337,LR,none,0,34
1_15,AAAA,A,A,A,A,0,0.008183858000906631,LR,none,0,35
1_15,AAAB,A,A,A,B,1,0.006730800962533739,LR,none,0,35
1_15,AABA,A,A,B,A,1,0.026062443506497758,LR,none,0,35
1_15,AABB,A,A,B,B,2,0.018760057134414018,LR,none,0,35
1_15,ABAA,A,B,A,A,1,0.016268245712364723,LR,none,0,35
1_15,ABAB,A,B,A,B,2,0.012865715527941255,LR,none,0,35
1_15,ABBA,A,B,B,A,2,0.03693400754372206,LR,none,0,35
1_15,ABBB,A,B,B,B,3,0.02701676258428633,LR,none,0,35
1_15,BAAA,B,A,A,A,1,-0.01048391756957109,LR,none,0,35
1_15,BAAB,B,A,A,B,2,-0.007147682191373575,LR,none,0,35
1_15,BABA,B,A,B,A,2,-0.01173823261379917,LR,none,0,35
1_15,BABB,B,A,B,B,3,-0.007619385409143421,LR,none,0,35
1_15,BBAA,B,B,A,A,2,-0.012566901481201492,LR,none,0,35
1_15,BBAB,B,B,A,B,3,-0.008704221456325828,LR,none,0,35
1_15,BBBA,B,B,B,A,3,-0.01481124132462595,LR,none,0,35
1_15,BBBB,B,B,B,B,4,-0.009737613465723265,LR,none,0,35
1_15,J:gate2_only,A,gate2_only,A,A,1,0.017501733478963995,LR,none,0,35
1_15,J:weights_only,A,weights_only,A,A,1,0.005682658232961839,LR,none,0,35
1_40,AAAA,A,A,A,A,0,0.008183858000906631,LR,none,0,35
1_40,AAAB,A,A,A,B,1,0.005611939318118473,LR,none,0,35
1_40,AABA,A,A,B,A,1,0.03294869276216756,LR,none,0,35
1_40,AABB,A,A,B,B,2,0.020000318436166266,LR,none,0,35
1_40,ABAA,A,B,A,A,1,0.018422666431991738,LR,none,0,35
1_40,ABAB,A,B,A,B,2,0.0124227303055275,LR,none,0,35
1_40,ABBA,A,B,B,A,2,0.05221595136961641,LR,none,0,35
1_40,ABBB,A,B,B,B,3,0.03231413993637333,LR,none,0,35
1_40,BAAA,B,A,A,A,1,-0.0015978757420463128,LR,none,0,35
1_40,BAAB,B,A,A,B,2,-0.0008791257045765519,LR,none,0,35
1_40,BABA,B,A,B,A,2,0.0006016444928812445,LR,none,0,35
1_40,BABB,B,A,B,B,3,0.00022095338683778324,LR,none,0,35
1_40,BBAA,B,B,A,A,2,-0.0008821837797582562,LR,none,0,35
1_40,BBAB,B,B,A,B,3,-0.00047413582619131175,LR,none,0,35
1_40,BBBA,B,B,B,A,3,0.0022326314794964244,LR,none,0,35
1_40,BBBB,B,B,B,B,4,0.001175674987493064,LR,none,0,35
1_40,J:gate2_only,A,gate2_only,A,A,1,0.01760705875095224,LR,none,0,35
1_40,J:weights_only,A,weights_only,A,A,1,0.006837422905690826,LR,none,0,35
1_15,AAAA,A,A,A,A,0,-0.002928898776874397,LR,none,0,36
1_15,AAAB,A,A,A,B,1,-0.0016223491764247144,LR,none,0,36
1_15,AABA,A,A,B,A,1,0.006813153073651958,LR,none,0,36
1_15,AABB,A,A,B,B,2,0.005729721594841697,LR,none,0,36
1_15,ABAA,A,B,A,A,1,-0.0009226895086696376,LR,none,0,36
1_15,ABAB,A,B,A,B,2,-0.0004646002156273836,LR,none,0,36
1_15,ABBA,A,B,B,A,2,0.008444405410240935,LR,none,0,36
1_15,ABBB,A,B,B,B,3,0.00666019534250786,LR,none,0,36
1_15,BAAA,B,A,A,A,1,-0.00450813498468702,LR,none,0,36
1_15,BAAB,B,A,A,B,2,-0.0033888077389624583,LR,none,0,36
1_15,BABA,B,A,B,A,2,-0.0023268538713165526,LR,none,0,36
1_15,BABB,B,A,B,B,3,-0.0018090750494780539,LR,none,0,36
1_15,BBAA,B,B,A,A,2,-0.003330956203172429,LR,none,0,36
1_15,BBAB,B,B,A,B,3,-0.0025024086413223496,LR,none,0,36
1_15,BBBA,B,B,B,A,3,-0.0016254633792984932,LR,none,0,36
1_15,BBBB,B,B,B,B,4,-0.001263669207602245,LR,none,0,36
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0012732790663402636,LR,none,0,36
1_15,J:weights_only,A,weights_only,A,A,1,-0.0027917897763469384,LR,none,0,36
1_40,AAAA,A,A,A,A,0,-0.002928898776874397,LR,none,0,36
1_40,AAAB,A,A,A,B,1,-0.001977431154891873,LR,none,0,36
1_40,AABA,A,A,B,A,1,0.016567652499237622,LR,none,0,36
1_40,AABB,A,A,B,B,2,0.01121874220423539,LR,none,0,36
1_40,ABAA,A,B,A,A,1,0.009085074432475675,LR,none,0,36
1_40,ABAB,A,B,A,B,2,0.006150721831257284,LR,none,0,36
1_40,ABBA,A,B,B,A,2,0.035072532358552275,LR,none,0,36
1_40,ABBB,A,B,B,B,3,0.023573127435904437,LR,none,0,36
1_40,BAAA,B,A,A,A,1,-0.005757508104030875,LR,none,0,36
1_40,BAAB,B,A,A,B,2,-0.003994911511741235,LR,none,0,36
1_40,BABA,B,A,B,A,2,-0.0036424751355789305,LR,none,0,36
1_40,BABB,B,A,B,B,3,-0.0024893727703725645,LR,none,0,36
1_40,BBAA,B,B,A,A,2,-0.005402619521232012,LR,none,0,36
1_40,BBAB,B,B,A,B,3,-0.0037594219690759573,LR,none,0,36
1_40,BBBA,B,B,B,A,3,-0.0038259138591768813,LR,none,0,36
1_40,BBBB,B,B,B,B,4,-0.002612070861892682,LR,none,0,36
1_40,J:gate2_only,A,gate2_only,A,A,1,0.006193927647146804,LR,none,0,36
1_40,J:weights_only,A,weights_only,A,A,1,-0.0011012561058805347,LR,none,0,36
1_15,AAAA,A,A,A,A,0,0.0020718570331202998,LR,none,0,37
1_15,AAAB,A,A,A,B,1,0.0013857639846638346,LR,none,0,37
1_15,AABA,A,A,B,A,1,0.013086971167831987,LR,none,0,37
1_15,AABB,A,A,B,B,2,0.009141592168973995,LR,none,0,37
1_15,ABAA,A,B,A,A,1,0.006602478415967216,LR,none,0,37
1_15,ABAB,A,B,A,B,2,0.004377444742064738,LR,none,0,37
1_15,ABBA,A,B,B,A,2,0.015132737171299416,LR,none,0,37
1_15,ABBB,A,B,B,B,3,0.010414198390617775,LR,none,0,37
1_15,BAAA,B,A,A,A,1,-0.0027962526286796196,LR,none,0,37
1_15,BAAB,B,A,A,B,2,-0.001809903316224875,LR,none,0,37
1_15,BABA,B,A,B,A,2,-0.0014043073526790815,LR,none,0,37
1_15,BABB,B,A,B,B,3,-0.0008517486015386716,LR,none,0,37
1_15,BBAA,B,B,A,A,2,-0.002315208800728864,LR,none,0,37
1_15,BBAB,B,B,A,B,3,-0.0015015275178817263,LR,none,0,37
1_15,BBBA,B,B,B,A,3,-0.0009687065348090321,LR,none,0,37
1_15,BBBB,B,B,B,B,4,-0.0005626915975628057,LR,none,0,37
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0066671759526858165,LR,none,0,37
1_15,J:weights_only,A,weights_only,A,A,1,0.0005188495441573498,LR,none,0,37
1_40,AAAA,A,A,A,A,0,0.0020718570331202998,LR,none,0,37
1_40,AAAB,A,A,A,B,1,0.0009817855971609754,LR,none,0,37
1_40,AABA,A,A,B,A,1,0.021690847935238816,LR,none,0,37
1_40,AABB,A,A,B,B,2,0.013451388524916785,LR,none,0,37
1_40,ABAA,A,B,A,A,1,0.013346309687482476,LR,none,0,37
1_40,ABAB,A,B,A,B,2,0.00792685444282256,LR,none,0,37
1_40,ABBA,A,B,B,A,2,0.038124233632721584,LR,none,0,37
1_40,ABBB,A,B,B,B,3,0.02360208001085838,LR,none,0,37
1_40,BAAA,B,A,A,A,1,-0.0043361506883987004,LR,none,0,37
1_40,BAAB,B,A,A,B,2,-0.0027282240064953577,LR,none,0,37
1_40,BABA,B,A,B,A,2,-0.002778287691042779,LR,none,0,37
1_40,BABB,B,A,B,B,3,-0.001771453537045105,LR,none,0,37
1_40,BBAA,B,B,A,A,2,-0.004454955492190599,LR,none,0,37
1_40,BBAB,B,B,A,B,3,-0.0028320389290080444,LR,none,0,37
1_40,BBBA,B,B,B,A,3,-0.002969722059802423,LR,none,0,37
1_40,BBBB,B,B,B,B,4,-0.001911693972835029,LR,none,0,37
1_40,J:gate2_only,A,gate2_only,A,A,1,0.010666691549286091,LR,none,0,37
1_40,J:weights_only,A,weights_only,A,A,1,0.0026579565666256444,LR,none,0,37
1_15,AAAA,A,A,A,A,0,-0.00019944778698061807,LR,none,0,38
1_15,AAAB,A,A,A,B,1,-0.0003210310499349743,LR,none,0,38
1_15,AABA,A,A,B,A,1,0.010123010694037196,LR,none,0,38
1_15,AABB,A,A,B,B,2,0.007253111215368877,LR,none,0,38
1_15,ABAA,A,B,A,A,1,0.006706031461750359,LR,none,0,38
1_15,ABAB,A,B,A,B,2,0.0036410022708106694,LR,none,0,38
1_15,ABBA,A,B,B,A,2,0.01802934028393589,LR,none,0,38
1_15,ABBB,A,B,B,B,3,0.011889474092906145,LR,none,0,38
1_15,BAAA,B,A,A,A,1,-0.0057479734072118935,LR,none,0,38
1_15,BAAB,B,A,A,B,2,-0.0038321819799180057,LR,none,0,38
1_15,BABA,B,A,B,A,2,-0.0029368000057197856,LR,none,0,38
1_15,BABB,B,A,B,B,3,-0.002007049124951016,LR,none,0,38
1_15,BBAA,B,B,A,A,2,-0.003206825485179347,LR,none,0,38
1_15,BBAB,B,B,A,B,3,-0.0022876411111705246,LR,none,0,38
1_15,BBBA,B,B,B,A,3,-0.0002860519005929026,LR,none,0,38
1_15,BBBB,B,B,B,B,4,-0.0004356564878330197,LR,none,0,38
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0074908790846760385,LR,none,0,38
1_15,J:weights_only,A,weights_only,A,A,1,-0.0007119763001999055,LR,none,0,38
1_40,AAAA,A,A,A,A,0,-0.00019944778698061807,LR,none,0,38
1_40,AAAB,A,A,A,B,1,-0.0009559397187191752,LR,none,0,38
1_40,AABA,A,A,B,A,1,0.02058899061562455,LR,none,0,38
1_40,AABB,A,A,B,B,2,0.011385144733542806,LR,none,0,38
1_40,ABAA,A,B,A,A,1,0.016643527800828155,LR,none,0,38
1_40,ABAB,A,B,A,B,2,0.007530925642703959,LR,none,0,38
1_40,ABBA,A,B,B,A,2,0.04361859731536363,LR,none,0,38
1_40,ABBB,A,B,B,B,3,0.022656063585334996,LR,none,0,38
1_40,BAAA,B,A,A,A,1,-0.006090315943672359,LR,none,0,38
1_40,BAAB,B,A,A,B,2,-0.0035744059591390196,LR,none,0,38
1_40,BABA,B,A,B,A,2,-0.002843061285862296,LR,none,0,38
1_40,BABB,B,A,B,B,3,-0.0014037752589015995,LR,none,0,38
1_40,BBAA,B,B,A,A,2,-0.0017980108743956258,LR,none,0,38
1_40,BBAB,B,B,A,B,3,-0.0009751887595430559,LR,none,0,38
1_40,BBBA,B,B,B,A,3,0.0013084697732373169,LR,none,0,38
1_40,BBBB,B,B,B,B,4,0.0009855811513607318,LR,none,0,38
1_40,J:gate2_only,A,gate2_only,A,A,1,0.018083297318561557,LR,none,0,38
1_40,J:weights_only,A,weights_only,A,A,1,-0.00029979797394658774,LR,none,0,38
1_15,AAAA,A,A,A,A,0,-0.006584007249441137,LR,none,0,39
1_15,AAAB,A,A,A,B,1,-0.0048105028239067305,LR,none,0,39
1_15,AABA,A,A,B,A,1,0.004913972741394596,LR,none,0,39
1_15,AABB,A,A,B,B,2,0.004137336860767807,LR,none,0,39
1_15,ABAA,A,B,A,A,1,-0.0024769650582108903,LR,none,0,39
1_15,ABAB,A,B,A,B,2,-0.0019373271376944192,LR,none,0,39
1_15,ABBA,A,B,B,A,2,0.004728702838382004,LR,none,0,39
1_15,ABBB,A,B,B,B,3,0.0036345385619482723,LR,none,0,39
1_15,BAAA,B,A,A,A,1,-0.00015342230033943305,LR,none,0,39
1_15,BAAB,B,A,A,B,2,-4.702756398455743e-05,LR,none,0,39
1_15,BABA,B,A,B,A,2,0.002988419356411452,LR,none,0,39
1_15,BABB,B,A,B,B,3,0.002294413163690954,LR,none,0,39
1_15,BBAA,B,B,A,A,2,0.0011061810687226909,LR,none,0,39
1_15,BBAB,B,B,A,B,3,0.0008440617884724423,LR,none,0,39
1_15,BBBA,B,B,B,A,3,0.003891485861373447,LR,none,0,39
1_15,BBBB,B,B,B,B,4,0.0028813732048510493,LR,none,0,39
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.001630298665850173,LR,none,0,39
1_15,J:weights_only,A,weights_only,A,A,1,-0.007803087512573239,LR,none,0,39
1_40,AAAA,A,A,A,A,0,-0.006584007249441137,LR,none,0,39
1_40,AAAB,A,A,A,B,1,-0.005009969307373527,LR,none,0,39
1_40,AABA,A,A,B,A,1,0.012454885239606495,LR,none,0,39
1_40,AABB,A,A,B,B,2,0.008134094504624066,LR,none,0,39
1_40,ABAA,A,B,A,A,1,0.004522613641325254,LR,none,0,39
1_40,ABAB,A,B,A,B,2,0.002797772725745848,LR,none,0,39
1_40,ABBA,A,B,B,A,2,0.022806870876213105,LR,none,0,39
1_40,ABBB,A,B,B,B,3,0.014568281879574336,LR,none,0,39
1_40,BAAA,B,A,A,A,1,-0.0035229156594075157,LR,none,0,39
1_40,BAAB,B,A,A,B,2,-0.0025028368492421914,LR,none,0,39
1_40,BABA,B,A,B,A,2,-5.425927875735592e-05,LR,none,0,39
1_40,BABB,B,A,B,B,3,-0.00021144758728462831,LR,none,0,39
1_40,BBAA,B,B,A,A,2,-0.002340580509331954,LR,none,0,39
1_40,BBAB,B,B,A,B,3,-0.0017301595381765233,LR,none,0,39
1_40,BBBA,B,B,B,A,3,0.0007968642591029699,LR,none,0,39
1_40,BBBB,B,B,B,B,4,0.0002230048056272707,LR,none,0,39
1_40,J:gate2_only,A,gate2_only,A,A,1,0.004722393025940549,LR,none,0,39
1_40,J:weights_only,A,weights_only,A,A,1,-0.006280814263978553,LR,none,0,39
1_15,AAAA,A,A,A,A,0,-0.002641887044590745,LR,none,0,40
1_15,AAAB,A,A,A,B,1,-0.0013460943983909241,LR,none,0,40
1_15,AABA,A,A,B,A,1,0.008423294314529612,LR,none,0,40
1_15,AABB,A,A,B,B,2,0.00670305765779428,LR,none,0,40
1_15,ABAA,A,B,A,A,1,-0.001354579495900129,LR,none,0,40
1_15,ABAB,A,B,A,B,2,-0.0012236012559900355,LR,none,0,40
1_15,ABBA,A,B,B,A,2,0.009563993545070766,LR,none,0,40
1_15,ABBB,A,B,B,B,3,0.006863027843698153,LR,none,0,40
1_15,BAAA,B,A,A,A,1,-0.0006923776817804214,LR,none,0,40
1_15,BAAB,B,A,A,B,2,4.574281192452824e-05,LR,none,0,40
1_15,BABA,B,A,B,A,2,0.002498335183681029,LR,none,0,40
1_15,BABB,B,A,B,B,3,0.002200329089010574,LR,none,0,40
1_15,BBAA,B,B,A,A,2,0.0019354018435036647,LR,none,0,40
1_15,BBAB,B,B,A,B,3,0.0018198414817866598,LR,none,0,40
1_15,BBBA,B,B,B,A,3,0.004388771432503355,LR,none,0,40
1_15,BBBB,B,B,B,B,4,0.0035158691519940766,LR,none,0,40
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0004921985911247371,LR,none,0,40
1_15,J:weights_only,A,weights_only,A,A,1,-0.004316113651020943,LR,none,0,40
1_40,AAAA,A,A,A,A,0,-0.002641887044590745,LR,none,0,40
1_40,AAAB,A,A,A,B,1,-0.0019837411126320103,LR,none,0,40
1_40,AABA,A,A,B,A,1,0.017423668152986314,LR,none,0,40
1_40,AABB,A,A,B,B,2,0.010951792009933948,LR,none,0,40
1_40,ABAA,A,B,A,A,1,0.011113986133908132,LR,none,0,40
1_40,ABAB,A,B,A,B,2,0.006133081982577077,LR,none,0,40
1_40,ABBA,A,B,B,A,2,0.0397310660282788,LR,none,0,40
1_40,ABBB,A,B,B,B,3,0.02411420130713615,LR,none,0,40
1_40,BAAA,B,A,A,A,1,-0.004162615569478192,LR,none,0,40
1_40,BAAB,B,A,A,B,2,-0.00260213640606113,LR,none,0,40
1_40,BABA,B,A,B,A,2,-0.0014279201079330666,LR,none,0,40
1_40,BABB,B,A,B,B,3,-0.000790250659673561,LR,none,0,40
1_40,BBAA,B,B,A,A,2,-0.002043088439897755,LR,none,0,40
1_40,BBAB,B,B,A,B,3,-0.001311951911316645,LR,none,0,40
1_40,BBBA,B,B,B,A,3,-0.00018563754674011845,LR,none,0,40
1_40,BBBB,B,B,B,B,4,-7.997916809629918e-05,LR,none,0,40
1_40,J:gate2_only,A,gate2_only,A,A,1,0.00934504317714766,LR,none,0,40
1_40,J:weights_only,A,weights_only,A,A,1,-0.0016333128421326315,LR,none,0,40
