arm,iv,seed,step,diag_net,diag_U,diag_D,diag_net_pos,diag_net_neg,diag_frozenD,diag_sgd,train_current,train_history,train_actual,diag_block_negfrac
LR,none,0,4,0.0019104840044505498,0.02819503565139125,0.02635606973138125,-0.00290405618952025,0.0047423012654671005,0.0017369555897399,-3.014401369999126e-05,0.0021150613370324502,0.0014496329420603002,0.0032888354099547,0.125
LR,none,0,5,0.0020545905034139,0.026334797862224903,0.02436920463318475,-0.00240990020929595,0.0044557420558161,0.00226469685036255,-6.375076959761735e-06,0.003125273318111,0.00301453293174935,0.0072684363088432995,0.1875
LR,none,0,6,0.0021118430745374,0.02512259016569985,0.02331361785232025,-0.0020961204592866997,0.00415058096132465,0.00190101274109675,-1.4154970689538806e-05,-0.0012600897363126999,0.0062590659702084,0.0071954667647002,0.125
LR,none,0,7,0.0016486896137989,0.0239531124225351,0.022317201916754452,-0.00186645359326045,0.00344700315470905,0.0019392003453227,1.0365741304208293e-05,0.0028214757551855,0.00625179433557785,0.00604236785227475,0.125
LR,none,0,8,0.0017198164142519,0.0228058603124005,0.0213553816408287,-0.0015529366726368,0.0030798800766407503,0.0018937262639427501,2.043968693421393e-05,0.00196055432798735,0.0051340454120032,0.00864918569541845,0.1875
LR,none,0,9,0.0008318282218311,0.0219006103650267,0.0208717270074089,-0.0014492811541436498,0.0023188586769524,0.00104044443747575,-2.3001268595374876e-06,0.00293350692730035,0.0074727261403368,0.010702384099448799,0.25
LR,none,0,10,0.0003515617765057,0.021016295853608348,0.020446694838718353,-0.0013596898714229,0.00165672460996,0.00041499121121509996,-1.3382038253292822e-05,0.0019366021575193,0.0094535802290454,0.0122959372963595,0.375
LR,none,0,11,-0.00068670869276585,0.020460247979216,0.0202109759788025,-0.0013942170872976,0.0010333790576840499,-0.00084329452149435,-3.9146297380318986e-05,0.00220442447147825,0.010695980191049951,0.0134393024042299,0.625
LR,none,0,12,-0.0008515679269503001,0.0196299801068193,0.0200897247719526,-0.0014560073980423999,0.000574231636455,-0.0013719453552435,-4.630504933155007e-05,-0.00133931223468835,0.01210103219215665,0.006509544203046,0.6875
LR,none,0,13,-0.0011505793487054002,0.0189448426189045,0.01999912154221315,-0.0016195775218492,0.0003012628912772,-0.0016491033442406,-3.573892918481998e-05,-0.0006646851524677,0.0057277900680006,0.0044594666273985,0.75
LR,none,0,14,-0.0010735595566255499,0.01852931787595545,0.019670243849558698,-0.001532448992991,0.00038779816602735003,-0.00127686875742075,-2.3683102622579735e-05,0.00059627331543295,0.0039509485679380995,0.0023791428323399998,0.75
LR,none,0,15,-0.0011590081534257,0.0179852383624791,0.0191144499452087,-0.0014278110614549,0.0001998627076503132,-0.00130816255861065,-3.235087013649157e-05,-0.0016209102091924998,0.00204383971533385,0.0016110018120767,0.75
LR,none,0,16,-0.0011823580355438,0.0174397040889109,0.018942551050167948,-0.00129201036651695,0.00039441490163389997,-0.0014672178480527,-4.0587021959510913e-05,-0.0007773779580147,0.00133095913165605,-0.000820445393672472,0.8125
LR,none,0,17,-0.0014226886319143,0.01673057008672955,0.0183951804315717,-0.00134843516225775,-1.3202003140000006e-06,-0.00208344782540785,-5.4244172596041196e-05,-0.0013464164459851,-0.0008268931013292955,-0.00027636138253185,0.75
LR,none,0,18,-0.002302736484964,0.016336167888608852,0.01807002603879005,-0.0012190941403379001,-0.00074212098852585,-0.00283518350011095,-5.1066554257507554e-05,-0.0004732850231589313,-0.00035709706129229997,-0.0018809958615723498,0.875
LR,none,0,19,-0.00204602441537195,0.01593225834744835,0.017643132322062,-0.00119757708995585,-0.0008643952162652,-0.00249952241611575,-4.07231298781961e-05,-0.00047823437937005,-0.00184006572975725,-0.0031476701041648,0.875
LR,none,0,20,-0.0019770987177267,0.01551720265135885,0.01705468496356935,-0.0011474124579144,-0.0009604493933670999,-0.00252645957082995,-3.919880271865652e-05,-0.00162562087317005,-0.0029066059260557,-0.002690607247564,0.875
LR,none,0,21,-0.0017779359009970999,0.0151201317174999,0.0166047142103139,-0.0010744110876737501,-0.0006757201215868999,-0.00231045461068325,-3.361780474165253e-05,-0.0007921177669041499,-0.00251053190852715,-0.00395124994939885,0.875
LR,none,0,22,-0.00132313326219405,0.014727760231833,0.01613605854982735,-0.0009389196702811,-0.000353217757403,-0.0017998610551645,-2.9205098513355804e-05,-0.00031240088265575003,-0.00353615024140005,-0.006133296372691201,0.875
LR,none,0,23,-0.0009325835318823,0.0142931150179845,0.015601902670751799,-0.0008443713520141,6.021899108189999e-05,-0.0011649730679795,-3.4171108950113005e-05,0.00061365315402425,-0.005632738589671549,-0.0057274926341287,0.8125
LR,none,0,24,-0.00051503305077535,0.01402922819365875,0.0153092221559341,-0.00090489826792475,0.00021338319254445,-0.0006783315092436,-1.7506867690876823e-05,-0.00028612179900215,-0.00516571249047805,-0.00892790216384305,0.6875
LR,none,0,25,-0.00057232844422165,0.01386322681610665,0.0146570758120064,-0.0007969842539219,0.00022354256160963436,-0.0011303447252308,-1.9229659602141967e-05,0.0006704981281221,-0.00804944825365115,-0.0052564033308922006,0.625
LR,none,0,26,-0.00054609906600495,0.01370826919127625,0.01411040218472115,-0.0007144082899987,0.000299399892950212,-0.0006988843586076001,-1.3689376052387147e-05,-0.0004553581682947,-0.00473252540203235,-0.00686016199914325,0.625
LR,none,0,27,-0.00017691950211765,0.0134915679511565,0.0135329840451714,-0.0005861490158688,0.000515236328608,-0.00019005119124038616,-5.2499872502386065e-06,-0.00121296213917405,-0.0062595528043939,-0.00593655279187655,0.5
LR,none,0,28,0.0001377970698894715,0.013258976216297399,0.0131580997626769,-0.00048759864156820004,0.00079123504833185,0.0003185687755971,2.22453386491206e-06,0.00015321694605841224,-0.0054305213124974,-0.00473388369908895,0.4375
LR,none,0,29,0.00044388327875344996,0.0132135896604448,0.01286932464767455,-0.0004921824235014499,0.0008283370087114,0.0005486248633525,1.263453956426965e-05,-0.0001355965541109,-0.0043019178425570005,-0.0035516538626277497,0.375
LR,none,0,30,0.0004001533217527,0.0132240606585378,0.012631309601076099,-0.00048015870407024997,0.00084987298327175,0.0006704203448653001,1.7284284858072646e-05,-0.00033200061806665,-0.00321956581572395,-0.004899646107142,0.375
LR,none,0,31,0.0004091296239324,0.013053666798836901,0.01246754389080795,-0.00045848087296345,0.0008095934852773001,0.0007495622545461501,1.7794673548391668e-05,0.0005211222201195499,-0.00440612297185775,-0.0065800446230714,0.4375
LR,none,0,32,0.000420280676594,0.01277756582128995,0.01244709010717335,-0.00045478066218564996,0.0007934676370221,0.0006781325102875,1.607206327260975e-05,0.00108388288930075,-0.0059392567449272505,-0.0041480761945575,0.375
LR,none,0,33,0.0003691199963079,0.0126356070351036,0.012270343117942551,-0.0005306577403749,0.000774307661135,0.0005500217053258501,1.4715378695644781e-05,0.00010491545004828635,-0.0037579119909393,-0.0034447883190979,0.375
LR,none,0,34,0.00032840916687805,0.01241237985485175,0.01204838381098915,-0.00054428983317255,0.0007116471410758,0.0005138494806384,1.3951962957425183e-05,0.0017550571419537,-0.0031636930175422,-0.0016666453643629999,0.375
LR,none,0,35,0.0002400396191253,0.01228383049976925,0.01169738220062815,-0.00056201082297545,0.0006050454913107499,0.00046489708905879997,1.3322284194289774e-05,-0.00018211156114035,-0.0015485734500723,-0.00113791257134125,0.375
LR,none,0,36,0.0001294838531095,0.0121639010281641,0.011516121053736499,-0.00053871389456665,0.0006909078243679499,0.00031652672413745,7.641505867034045e-06,-0.00025890199928045,-0.0010279623424345999,-0.0018369094318711,0.375
LR,none,0,37,0.0001944114420113,0.01197637504944445,0.01141928275620065,-0.00051943280702525,0.0005562065808622,0.0002955067801997,8.987509315690402e-06,0.0012272666717084001,-0.0016810374420046501,-0.00200275230694285,0.5
LR,none,0,38,0.00015809483081063113,0.0117453238133323,0.01124614973230475,-0.0004703743810174,0.00044631901374595,0.00013547837412115983,9.127028154328518e-06,0.00234640834844265,-0.0018623913502844,0.00103318403233445,0.5
LR,none,0,39,2.1505385061180117e-06,0.0116826408843843,0.0112432121966261,-0.00042172617025535,0.0002824964691052,-1.4305738603383584e-05,4.466223581626326e-06,0.0008633041719412499,0.0008790081264219,8.350406551282217e-05,0.5
LR,none,0,40,-3.443455786595095e-05,0.0115182413516859,0.011200930587601049,-0.0004628400912145,0.0003567022556041,9.19639707682e-05,1.0124412308656546e-06,-0.00025874960107885,3.6441326778599676e-05,0.0006094295501956001,0.5625
LR,none,1,1,0.0013337163806601499,0.0328111911481751,0.03079538806312935,-0.00455813640354885,0.0056440846355267,0.0013337163806601499,-4.290238873762376e-05,0.0017350766657902,-0.00050505799994875,0.00069859878115965,0.4375
LR,none,1,2,0.00174399634502725,0.030817032980475,0.02884427593517675,-0.00402862469694295,0.00553034537604455,0.0015789541235958502,-2.764169688216588e-05,0.00200902882776315,0.00069751753880805,0.00345733138358715,0.25
LR,none,1,3,0.00184716896687085,0.02946566048670005,0.0273915271930459,-0.0035559978019981,0.0053396373487656495,0.0015480702048417,-2.7718468826909685e-05,0.003197640128109,0.0033079966134141,0.00574505083929085,0.25
LR,none,1,4,0.0021125071632173,0.02833725314119645,0.02559681826061675,-0.0032606497783235003,0.0049785539787138,0.0019821616545977,-1.5163900300268928e-05,0.0037792581514811997,0.00506699999718185,0.00411526801074945,0.25
LR,none,1,5,0.0017651755206977001,0.0270251908327486,0.0251512992636553,-0.00277015684471025,0.0049977552327934004,0.00159686715618925,-4.850791803952576e-06,0.00305421760286985,0.00345649160987225,0.00619570590607045,0.1875
LR,none,1,6,0.00180092776605215,0.0254471030767938,0.02394282817813485,-0.00240308344626515,0.0044699220151553,0.0018533882135497001,-8.60181327909242e-06,0.0020008197954034497,0.0052846441495800495,0.0110532971675425,0.1875
LR,none,1,7,0.0017656525602392499,0.0240839485804496,0.022679683773759597,-0.00232685397292045,0.00381764301240525,0.0018161947213671502,-7.1318284510592745e-06,0.00324775015919695,0.00983197545233665,0.0141034678770959,0.25
LR,none,1,8,0.0006887262939941501,0.02281295863637115,0.0216886846946392,-0.00206554380448915,0.0030079313135802,0.0007251297817274501,-2.8898164593161217e-05,0.0010293336001494001,0.01246243958088785,0.01361258139049785,0.25
LR,none,1,9,0.0006030971583178007,0.02198512265165735,0.0208479418712973,-0.0016498980578892502,0.0021293802556935,0.00062872139949575,-1.6882530566257875e-05,0.00091376896226675,0.01190042832985265,0.01168869650855895,0.3125
LR,none,1,10,0.0001920929505933388,0.02131759969751785,0.020325353800657,-0.0012759588792511,0.00145668552446745,0.000332939111357587,-1.2529316129701855e-05,0.00069124480055535,0.01039253848179265,0.00897619655251565,0.5
LR,none,1,11,-0.0005350991053522,0.020411152882793847,0.0197529189847837,-0.0011542313386824,0.0008176582832469,-0.0008963002251934,-3.201671134760383e-05,-0.00037637743490872536,0.00752502527283835,0.007151395918634149,0.5
LR,none,1,12,-0.00064941011149725,0.01960440324739845,0.01941235322201125,-0.0011503388401044499,0.0005078015860184,-0.00080676035876255,-4.093890108040381e-05,0.00094928872667025,0.006254933647039549,0.0054321884968049,0.625
LR,none,1,13,-0.00051767273963795,0.0188164946211678,0.0192727835366377,-0.00102197022260375,0.00043817035145510004,-0.00072343256607035,-2.9559484075664393e-05,-0.00026199618292375,0.0048667880928692005,0.0053982566317608005,0.625
LR,none,1,14,-0.00062094634974725,0.017907464582615898,0.01871283043430555,-0.0008275521985642,0.0003503486019783,-0.0009121220065787499,-1.0279751795356865e-05,-0.00214375238446955,0.0046641724675653504,0.0022757763036835,0.5
LR,none,1,15,-0.0006406509599026,0.017337021701769352,0.018190765356521352,-0.00087039558373615,0.0001916780350173604,-0.0009697343971402999,-1.0215398199078323e-05,-0.0021108701750644,0.00196647078043385,-0.0022128028254721002,0.5
LR,none,1,16,-0.00065221394149975,0.0168064475599613,0.01764442981561065,-0.0008208004442265,0.00021133099582,-0.0008657306790404,-1.133649879978249e-05,-0.0009506981911958,-0.0021333674573063,-0.0011600748684249,0.5625
LR,none,1,17,-0.0008417532567295001,0.016165697107803148,0.0175477389641924,-0.0009908312021271,0.00016613750675641798,-0.00105345824822635,-2.3452100113663187e-05,-0.00105318514745825,-0.001266111995582505,-0.00214533761707525,0.625
LR,none,1,18,-0.00106980736435715,0.0156516298577241,0.0170533505199066,-0.0009812846098261499,-0.00016203491380350002,-0.0014286673208911,-2.8432995305184304e-05,-0.00102722052685305,-0.0020252345784354,-0.0011811103836171,0.75
LR,none,1,19,-0.0013507483112775,0.0151234306816766,0.0165124461226926,-0.0010193411667552,-0.00029414632724605,-0.00173990590532865,-3.798065270211951e-05,-0.00025485570128547236,-0.0011468748000174,-0.003666441860001,0.6875
LR,none,1,20,-0.0015231346324954499,0.01467010974962475,0.0161121593074931,-0.00101064038656575,-0.00032062398490579995,-0.0019668665495667,-5.3617316833401324e-05,-0.00211828113093695,-0.003421665685891,-0.00426593524956585,0.75
LR,none,1,21,-0.0012905912026133,0.01443481472423635,0.01541750135049765,-0.0009218990165516,-0.0001586909493727273,-0.0018477139340722498,-4.996942569281621e-05,0.00026864625209436046,-0.0039647252889526,-0.00390425434579495,0.75
LR,none,1,22,-0.00094000927486225,0.01416091965093175,0.015133362849218849,-0.0009023295327266,2.1527167045649996e-05,-0.0013090327603147499,-3.79591259507315e-05,-2.796045580271668e-05,-0.0035353451609652998,-0.005274439355973199,0.75
LR,none,1,23,-0.0008198592385787,0.013826255440034001,0.0148319514253473,-0.0008513436287099999,4.069137273519062e-05,-0.0011766236875879002,-2.82555610469698e-05,-0.0022783383812388,-0.00482099890412505,-0.007816723365134049,0.6875
LR,none,1,24,-0.0006966534746134,0.013604210794401949,0.0142401236230846,-0.000791725075369,9.707854327430961e-05,-0.000985667566726,-2.7425911608270976e-05,0.0009124773485521,-0.00706533682792155,-0.0060910011848155,0.6875
LR,none,1,25,-0.0004800053534357,0.01342583812804715,0.013757849784620298,-0.0006737645505469,0.000214275263377,-0.0007328543824055001,-1.6940453515158354e-05,0.00030548134028891106,-0.0055458372946978005,-0.0054669072185403005,0.625
LR,none,1,26,-0.00044216834220135,0.01298338225409195,0.01365617933003695,-0.0006363595556336001,0.00012197405184967884,-0.00071694999508705,-1.305958775729181e-05,-0.0010202534732628,-0.0049544407352862,-0.0057369083785305496,0.625
LR,none,1,27,-0.00040949573650035003,0.01271919692307185,0.0132651581134517,-0.0005881446185919,0.0002527031544978,-0.0005956879507543499,-1.9743740006303384e-05,0.0012840294933327999,-0.0051774111363197504,-0.0062940232016243,0.625
LR,none,1,28,-0.00032201403732255,0.012632563436901549,0.0129324598519793,-0.0005481644761052,0.00015033729738023964,-0.00063785510126555,-1.681120850646317e-05,0.0010152174627925,-0.005746423655167299,-0.00528887373535285,0.625
LR,none,1,29,-1.7964561693259988e-05,0.0124877891053278,0.01281249786190885,-0.0005243061090156,0.000418045502847,-0.00013882564932503997,-4.96091247372815e-06,-0.0005702459707505501,-0.00480034140709325,-0.00531375860311545,0.5
LR,none,1,30,-0.00020463581915440001,0.0123350666901238,0.012617639692530349,-0.0005675649480379,0.0003523804274912,-0.00031444986661455,-8.986194058912614e-06,0.00033614007588575,-0.0048219159586479,-0.0041112026682505,0.5625
LR,none,1,31,-0.0002974140415217,0.0121251627693813,0.01246875048819445,-0.00055784101930515,0.0002853157717775,-0.00044797421077765,-1.1589011191374921e-05,-3.2489775286500004e-05,-0.0037697049198565005,-0.004529344149153999,0.5
LR,none,1,32,-0.0001298279391418,0.011989301535698601,0.012155016982440401,-0.00044803289305695,0.00041666202767925,-0.00019298899951835,-6.1937275036807934e-06,0.0020930828106913,-0.00414636564284275,-0.0005186174012176,0.5625
LR,none,1,33,-0.0001613104163895179,0.011838679495292749,0.012120544093288499,-0.0004312144259841,0.00036534203382735,-0.00033492823235205,-6.593030360938326e-06,-0.00067269716843105,-0.000523341514002,-0.00033381662587275,0.5625
LR,none,1,34,-0.00018388424206205,0.01167991680420125,0.01210619826011635,-0.00047180199888585,0.00039653091330125003,-0.000297642162451,-1.1323559038336127e-05,-0.0001733500063285949,-0.00030044638393775003,-0.0011275252000289499,0.625
LR,none,1,35,-0.00019840182801415002,0.0115502378155279,0.012026339924063701,-0.0004706714012841,0.00038179611380399997,-0.00029991200418819997,-1.6011899691407186e-05,0.00016513751547067576,-0.0010527845604054,-0.0017423309898115,0.625
LR,none,1,36,-0.0002172445246187,0.0113898985969913,0.011795600195173249,-0.0004339654288598,0.0003535961771411,-0.00025343897811845,-4.947723771692188e-06,-0.0006177231848964,-0.00158211011458725,-0.00303005357280455,0.625
LR,none,1,37,-0.00017824734779625,0.0112685250431009,0.01157054067274615,-0.00040772256361715003,0.0002967963716979,-0.00016797924351035,-4.2266945017890925e-06,0.000252566907573,-0.0027410013759275997,-0.0017895200534304,0.625
LR,none,1,38,-4.8240795886166785e-05,0.01110568298607175,0.01133650699895865,-0.00040577522735804996,0.0002607767614423,-8.71256612754514e-05,2.161000516727458e-06,-0.0012453709865739,-0.0015784604510467501,-0.00267035079256415,0.5625
LR,none,1,39,-4.628130713083818e-05,0.0110642234220415,0.011113244562562699,-0.0003943415727322,0.00028037127695975,-8.535893574750436e-05,1.1454387670483128e-06,0.00024206020779149999,-0.00244314741028545,-0.00212722799328935,0.5
LR,none,1,40,-9.285932844487206e-06,0.01084616643345675,0.0109167099083479,-0.0004222240020931,0.0003527180860895,-0.00011785448238285119,-1.7979637297382492e-06,0.0007745649155389,-0.00195766500710915,-0.00221615986751805,0.5
LR,none,2,1,0.00169763101178525,0.0331173860130819,0.031358958319840105,-0.0051261793405364,0.00625928274153095,0.00169763101178525,-8.05461611878137e-05,0.0041730246992386505,0.00044510703872290003,0.00407269627428775,0.375
LR,none,2,2,0.0020706791526449997,0.03118584402288145,0.029355492561556798,-0.00461907101821635,0.00605244378304575,0.0019345259351412,-8.354013476342495e-05,0.001832372031852,0.0036435510510847502,0.0040125468202751,0.25
LR,none,2,3,0.00227912586518935,0.02964876128835125,0.02744291589847905,-0.0038626407846295,0.0057926941888525995,0.0020759858362687,-6.393954170051871e-05,0.00292219411949315,0.0032980662286097003,0.0065776357527946,0.1875
LR,none,2,4,0.0024938505307202,0.02827944707667335,0.0260338243057863,-0.00329361062230815,0.00522542037126035,0.00220023996223475,-3.908102439251889e-05,0.0029765377538347997,0.0056911939262962,0.00862047745255205,0.125
LR,none,2,5,0.00216320465115025,0.026687516581357748,0.0246816986796804,-0.002729419140958,0.00492567633771255,0.00225888745911575,-1.49740422811132e-05,0.0032701765267499497,0.00751248283697445,0.012053896369086051,0.125
LR,none,2,6,0.0020747952111541002,0.02550713906483435,0.0234213917406998,-0.0022687847829895,0.0047523798266368,0.00229318446693665,-1.0176810922135303e-05,0.0019632434988255,0.010619567768168,0.010115162171743651,0.1875
LR,none,2,7,0.0019213207741093498,0.02418483269168605,0.022232241238720953,-0.00191296627316265,0.00420288733489145,0.0019951946350124502,2.1665928159716226e-06,0.00176569191993895,0.008824407025326251,0.00983244042903745,0.125
LR,none,2,8,0.00230937304843995,0.02331982025387125,0.02150249950662375,-0.00147378856882875,0.0036228401090436,0.0025660883773744,1.2329781348402703e-05,0.0013816707487802,0.008648979017010599,0.00895596739856625,0.25
LR,none,2,9,0.0018525065715119,0.022538753373404698,0.02084639726518255,-0.00127608062903865,0.00324833099311015,0.0022461265301324,1.601019324422146e-05,0.00017216232182179996,0.00774034935860945,0.011149649096600552,0.25
LR,none,2,10,0.00150098285024495,0.02131502264281525,0.020371690592945,-0.00112755818599135,0.00263891756431985,0.0015655268556443,1.5060757573539862e-06,0.00014587091913704998,0.0098728801653706,0.01006794560980635,0.25
LR,none,2,11,0.00125990241419235,0.020781931712916903,0.01963057253843095,-0.0010203737347825,0.0023875343942533,0.0010825214999386,3.903542743886432e-06,0.00227545603281175,0.0087583210058172,0.010818639667621949,0.25
LR,none,2,12,0.00082703872240615,0.019943868547789102,0.0191398545463213,-0.0009594481624495999,0.00199347790607785,0.0008427679844945,1.0809332894676917e-05,0.0009655239375916,0.0094469444089352,0.0072858839641145,0.3125
LR,none,2,13,0.00093316406792065,0.018986409937875898,0.01872077183095435,-0.00089642561022555,0.0016041349393864,0.00104854192506625,1.0776727467720274e-05,-0.0001744121597835637,0.00635765881942565,0.005026461425349651,0.375
LR,none,2,14,-2.5017391513000033e-06,0.01821116282958475,0.018288765736494697,-0.0008536811651834,0.0011105047673765,5.833478330784772e-05,2.4395873301006083e-06,0.00143691251785225,0.0043859793424746996,0.00482482540727625,0.375
LR,none,2,15,-0.00045918440862935,0.017562477960217752,0.018226644939327352,-0.00089355211921825,0.00065810853756715,-0.00069395286169915,-3.841927851563764e-06,-0.0003656577802481313,0.004238919266991201,0.00464655143370765,0.5
LR,none,2,16,-0.00061602182290605,0.01714050060013585,0.01788208936343995,-0.0009774496783292001,0.00029531552281945,-0.00059743218526885,-1.1997484552188606e-05,0.00056244061517785,0.00402642009714215,0.0044325873280641505,0.625
LR,none,2,17,-0.00115254328387635,0.01666341312577255,0.0176321257928432,-0.0009611362990233001,-8.479977649921752e-05,-0.00214757085774165,-3.1980059346909354e-05,-0.00099620523235215,0.0038437986125026,0.0032716334567521503,0.6875
LR,none,2,18,-0.0015166651074677,0.016263475852119548,0.017596543403266447,-0.00094111707647205,-0.00036826451883984997,-0.00276669045508555,-4.2245010318842826e-05,0.0006120753224743501,0.0028558108655497,0.00182165368672125,0.8125
LR,none,2,19,-0.0018354509897204,0.01583627720338075,0.017406677677336453,-0.00101828554653045,-0.0007151717256233499,-0.00302039449171945,-5.347023863876179e-05,-0.00313238277069565,0.0015699383728566,-0.0044744530298085495,0.875
LR,none,2,20,-0.0018430344457293,0.015355887432155949,0.016756479789278952,-0.00101402126932325,-0.0009312098210861499,-0.0028731911077421,-6.160875884340449e-05,-0.0007120738274908,-0.00406774979766805,-0.0042474911282777,0.875
LR,none,2,21,-0.0018136519896826,0.01493078955985915,0.0165942381240094,-0.0008811681091736,-0.0007876531506248,-0.00285819597286395,-5.784832958268873e-05,-0.0014434126800562498,-0.0038535939537967,-0.00659210689462085,0.875
LR,none,2,22,-0.00147141902716735,0.0144382457001648,0.015796239272061398,-0.0008280095223126499,-0.00062443421817955,-0.00246639999643285,-4.3895568525726075e-05,-0.0011506531046350998,-0.00610920300808635,-0.00635866547482225,0.8125
LR,none,2,23,-0.0009457429303985499,0.014081842770281301,0.01520042685672555,-0.0007491098077429,-0.00023524867025900002,-0.00198468432610495,-3.0274332565852537e-05,-0.00237583207290285,-0.005729421103006499,-0.0084558141601284,0.6875
LR,none,2,24,-0.0005820065752336499,0.01377145771393465,0.01477535808751055,-0.0006257451784454501,0.00013979640904831706,-0.00097913250197835,-1.307217506498971e-05,-9.074950211240707e-06,-0.0076456526470082,-0.0061229851935736,0.625
LR,none,2,25,-0.0005013460935451,0.013583318679169551,0.0143529767424692,-0.00056163487557695,4.2417472046002544e-05,-0.00086127924882965,-8.608138285004329e-06,0.0005534135038549001,-0.0055247966044415005,-0.0034742330576956,0.625
LR,none,2,26,-0.0003933199153147,0.01330998005512865,0.014056130000736699,-0.0005331686603794,0.00010037729449549999,-0.00072337915264505,-1.0412420558000908e-05,-0.0006238138299780997,-0.0031987819771899,-0.00400723451469945,0.5625
LR,none,2,27,-0.0003136405893274,0.0131692849258237,0.013526421921331449,-0.00051886427844385,0.00028309215405914996,-0.00041958016845724996,-3.296264948903096e-06,-0.0019409291750636499,-0.003622602280389,-0.00517608227864295,0.5625
LR,none,2,28,-0.00015081004546855001,0.0130365048294806,0.0131613846225863,-0.00049358731564535,0.0004427857593858,-0.00014877704274215,4.344488329165161e-06,3.175875384610165e-05,-0.0046947636033030996,-0.0055286913920327505,0.4375
LR,none,2,29,7.048799097480389e-05,0.012767716671299799,0.01300794941877055,-0.0005390912867653,0.0005773694536010999,0.00022398444825385,-1.5891823912642583e-06,0.00042833730109965,-0.0049777001535962,-0.00325307484278245,0.5
LR,none,2,30,6.85847726544e-05,0.0126608676658003,0.0127130399407669,-0.00048384047292105,0.00060957105658285,0.0002812895881229022,3.5263844181585974e-06,0.0013537793225407001,-0.0029272739843079,-0.00303560457878725,0.5
LR,none,2,31,0.00029793632640645,0.01258867856519285,0.0125470175409967,-0.00048045306566945,0.00061981585481695,0.0005908731086252,6.568617092524358e-06,0.0008023485790469,-0.00277607559208205,-0.0022382983702497,0.375
LR,none,2,32,0.0003254338324368,0.01236276081124575,0.01229951354692745,-0.0004356409391062,0.00066485392279065,0.00042415034073205,1.56793756024288e-06,-0.00012923767744576695,-0.0020550825282321,-0.00261119632369785,0.4375
LR,none,2,33,0.00037714667439415,0.0120801032641435,0.01198401746652355,-0.00039845038464365,0.0006850930396621,0.0006252061015556999,7.108641203296593e-06,-0.00061206047386405,-0.0023972171875194497,-0.0037505739484901502,0.5
LR,none,2,34,0.000287735621179,0.01184236337142895,0.011693458296283151,-0.0003964659275623,0.0007353250523955499,0.00064282635616335,9.669499228439433e-06,0.00156822356573995,-0.0034037899704074,-0.0021312588601613,0.5
LR,none,2,35,0.00019201925103140002,0.01163948466080875,0.01158267172743905,-0.00040048857890985,0.0006442988690059999,0.0002657829758513,8.801283587938217e-06,-0.0008413786366294499,-0.00194812160952495,-0.00266372557862195,0.5
LR,none,2,36,0.00023177158365690002,0.01147337055371005,0.011425076008342049,-0.00041003634121505,0.0006594410729815999,0.00040436486822625006,1.3699525763706974e-05,0.00029157425988695,-0.0024109769347599,-0.0028955700274974003,0.5
LR,none,2,37,0.00040544769604975,0.011263114703049651,0.0112220491251299,-0.0003270808009818,0.00063929410218325,0.00062635013323325,1.642975940134804e-05,-0.00028004143299175,-0.002629582301975,-0.004252414385972,0.4375
LR,none,2,38,0.00043701184372930003,0.01109700450156785,0.010935547474832299,-0.00028092084919295,0.00056064846709775,0.0007695895294852,2.181833975936025e-05,0.0015200015017293,-0.00385608322095875,-0.00223077234471185,0.375
LR,none,2,39,0.00024783218888995004,0.0109370834055294,0.010678338653821149,-0.0002801431461527,0.00054209465466335,0.00041612164130425003,1.8459387050761444e-05,0.00092540841804315,-0.00204212004674685,-0.00156158150507545,0.375
LR,none,2,40,0.0002511238525449797,0.0108576269176187,0.01048868616291925,-0.00023465282734515,0.00047088443195089993,0.00032905704651205674,1.601761912053793e-05,7.654180012474617e-05,-0.00145479531046145,0.00023509741834144143,0.4375
SNA,l2,0,1,-0.004555206657964149,0.03544022373538875,0.040151797609451756,-0.008575923222252951,0.00335113703212425,-0.004555206657964149,-0.00022785128046805,-0.003469246191361,0.0001648594018669044,-0.0030045604791841,1.0
SNA,l2,0,2,-0.0031571169430328,0.0335962326538696,0.0379130109905195,-0.006797569835058401,0.00320823766631385,-0.00333341092160245,-0.00017962940159114998,-0.00153477226920735,-0.0026685159635822,-0.00307747226335715,0.875
SNA,l2,0,3,-0.00329614342645665,0.0308374214633367,0.0344310641690077,-0.006989194049063049,0.00277410482111045,-0.0036140881078332004,-0.00015747898820695,-0.00239934775492345,-0.0028217976103685,-0.008200308325691,0.875
SNA,l2,0,4,-0.0033887477073936,0.028135059747691052,0.030637945164873,-0.005054071219191349,0.00240214010368115,-0.00391444856813505,-0.0001561472062033,-0.0022847522133717,-0.0080366580755739,-0.01165385745823085,1.0
SNA,l2,0,5,-0.0023684425541785,0.026181371798664553,0.02910644767017425,-0.00435762217075465,0.0017622848297754001,-0.00295190152126385,-0.0001673409460592,-0.0032101667865249003,-0.01057128304007835,-0.01329434844479065,0.9375
SNA,l2,0,6,-0.0018812449802122501,0.024125809566799952,0.02751105493565855,-0.00385047532387745,0.001576712938488,-0.00247796804812285,-0.00014992333482385,-0.00299281508675915,-0.012032463362376799,-0.016350328696819398,0.875
