pair,cell,r,J,g,D,n_swapped,net,arm,iv,seed,task
1_15,ABAA,A,B,A,A,1,-0.0008276117121509299,LR,none,2,31
1_15,ABAB,A,B,A,B,2,-0.0010951178528782913,LR,none,2,31
1_15,ABBA,A,B,B,A,2,0.01284465892520569,LR,none,2,31
1_15,ABBB,A,B,B,B,3,0.008559410965300043,LR,none,2,31
1_15,BAAA,B,A,A,A,1,-0.005973832286902482,LR,none,2,31
1_15,BAAB,B,A,A,B,2,-0.004099450387045487,LR,none,2,31
1_15,BABA,B,A,B,A,2,-0.0052667905739618055,LR,none,2,31
1_15,BABB,B,A,B,B,3,-0.0037803827140299277,LR,none,2,31
1_15,BBAA,B,B,A,A,2,-0.0020940781028606116,LR,none,2,31
1_15,BBAB,B,B,A,B,3,-0.0013886698213508334,LR,none,2,31
1_15,BBBA,B,B,B,A,3,-0.0013004798784752726,LR,none,2,31
1_15,BBBB,B,B,B,B,4,-0.0009747100919397055,LR,none,2,31
1_15,J:gate2_only,A,gate2_only,A,A,1,0.0001511704666562473,LR,none,2,31
1_15,J:weights_only,A,weights_only,A,A,1,-0.002823093571132842,LR,none,2,31
1_40,AAAA,A,A,A,A,0,-0.0014245238291257295,LR,none,2,31
1_40,AAAB,A,A,A,B,1,-0.0017248319400664197,LR,none,2,31
1_40,AABA,A,A,B,A,1,0.019753108259855438,LR,none,2,31
1_40,AABB,A,A,B,B,2,0.01211472917347214,LR,none,2,31
1_40,ABAA,A,B,A,A,1,0.007220419427721801,LR,none,2,31
1_40,ABAB,A,B,A,B,2,0.0044171113127796655,LR,none,2,31
1_40,ABBA,A,B,B,A,2,0.028533053281542115,LR,none,2,31
1_40,ABBB,A,B,B,B,3,0.018215762635528453,LR,none,2,31
1_40,BAAA,B,A,A,A,1,-0.0008903180355649087,LR,none,2,31
1_40,BAAB,B,A,A,B,2,-0.0005613065005996043,LR,none,2,31
1_40,BABA,B,A,B,A,2,0.002131222550349552,LR,none,2,31
1_40,BABB,B,A,B,B,3,0.0012882987151827884,LR,none,2,31
1_40,BBAA,B,B,A,A,2,-0.0004342895962300426,LR,none,2,31
1_40,BBAB,B,B,A,B,3,-0.00022696701307699127,LR,none,2,31
1_40,BBBA,B,B,B,A,3,0.002328246996718818,LR,none,2,31
1_40,BBBB,B,B,B,B,4,0.0014736501833978572,LR,none,2,31
1_40,J:gate2_only,A,gate2_only,A,A,1,0.006641887599961576,LR,none,2,31
1_40,J:weights_only,A,weights_only,A,A,1,-0.0010529126074558801,LR,none,2,31
1_15,AAAA,A,A,A,A,0,0.001218971731379711,LR,none,2,32
1_15,AAAB,A,A,A,B,1,0.000990111405224525,LR,none,2,32
1_15,AABA,A,A,B,A,1,0.015040618960578756,LR,none,2,32
1_15,AABB,A,A,B,B,2,0.010660483126256212,LR,none,2,32
1_15,ABAA,A,B,A,A,1,0.004352815985065241,LR,none,2,32
1_15,ABAB,A,B,A,B,2,0.002987834020984464,LR,none,2,32
1_15,ABBA,A,B,B,A,2,0.017787468884745028,LR,none,2,32
1_15,ABBB,A,B,B,B,3,0.012228041764310723,LR,none,2,32
1_15,BAAA,B,A,A,A,1,-0.004365202665670973,LR,none,2,32
1_15,BAAB,B,A,A,B,2,-0.0034314472865067053,LR,none,2,32
1_15,BABA,B,A,B,A,2,-0.0015649819029817027,LR,none,2,32
1_15,BABB,B,A,B,B,3,-0.0013308033236364611,LR,none,2,32
1_15,BBAA,B,B,A,A,2,-0.0035071919798977625,LR,none,2,32
1_15,BBAB,B,B,A,B,3,-0.0027696642382619274,LR,none,2,32
1_15,BBBA,B,B,B,A,3,-0.0009918734093089167,LR,none,2,32
1_15,BBBB,B,B,B,B,4,-0.0008967439217157316,LR,none,2,32
1_15,J:gate2_only,A,gate2_only,A,A,1,0.004004416153965871,LR,none,2,32
1_15,J:weights_only,A,weights_only,A,A,1,0.0013169124907107027,LR,none,2,32
1_40,AAAA,A,A,A,A,0,0.001218971731379711,LR,none,2,32
1_40,AAAB,A,A,A,B,1,0.0003318494853344295,LR,none,2,32
1_40,AABA,A,A,B,A,1,0.023176668403335023,LR,none,2,32
1_40,AABB,A,A,B,B,2,0.013898541494448777,LR,none,2,32
1_40,ABAA,A,B,A,A,1,0.011421824343142706,LR,none,2,32
1_40,ABAB,A,B,A,B,2,0.006837298636991114,LR,none,2,32
1_40,ABBA,A,B,B,A,2,0.036640151220230496,LR,none,2,32
1_40,ABBB,A,B,B,B,3,0.02184152822420269,LR,none,2,32
1_40,BAAA,B,A,A,A,1,-0.0023292832064127945,LR,none,2,32
1_40,BAAB,B,A,A,B,2,-0.0015425090578522086,LR,none,2,32
1_40,BABA,B,A,B,A,2,-0.00012130864254940222,LR,none,2,32
1_40,BABB,B,A,B,B,3,-0.00011100900603832604,LR,none,2,32
1_40,BBAA,B,B,A,A,2,-0.0009544527441478913,LR,none,2,32
1_40,BBAB,B,B,A,B,3,-0.0006013949042386878,LR,none,2,32
1_40,BBBA,B,B,B,A,3,0.0017344202508147533,LR,none,2,32
1_40,BBBB,B,B,B,B,4,0.0010748415185958327,LR,none,2,32
1_40,J:gate2_only,A,gate2_only,A,A,1,0.009620727084140244,LR,none,2,32
1_40,J:weights_only,A,weights_only,A,A,1,0.0026406234878256322,LR,none,2,32
1_15,AAAA,A,A,A,A,0,0.009557013098691156,LR,none,2,33
1_15,AAAB,A,A,A,B,1,0.006883879488410079,LR,none,2,33
1_15,AABA,A,A,B,A,1,0.02148630418729675,LR,none,2,33
1_15,AABB,A,A,B,B,2,0.014795902252535145,LR,none,2,33
1_15,ABAA,A,B,A,A,1,0.010923678226055547,LR,none,2,33
1_15,ABAB,A,B,A,B,2,0.007566048454717884,LR,none,2,33
1_15,ABBA,A,B,B,A,2,0.022551039591191997,LR,none,2,33
1_15,ABBB,A,B,B,B,3,0.015413260669121081,LR,none,2,33
1_15,BAAA,B,A,A,A,1,-0.003716876315837524,LR,none,2,33
1_15,BAAB,B,A,A,B,2,-0.002534535855870349,LR,none,2,33
1_15,BABA,B,A,B,A,2,-0.0019847335980261414,LR,none,2,33
1_15,BABB,B,A,B,B,3,-0.0012806718674707204,LR,none,2,33
1_15,BBAA,B,B,A,A,2,-0.0035306385543471554,LR,none,2,33
1_15,BBAB,B,B,A,B,3,-0.002526643328392748,LR,none,2,33
1_15,BBBA,B,B,B,A,3,-0.001778252554147619,LR,none,2,33
1_15,BBBB,B,B,B,B,4,-0.0012473764958222924,LR,none,2,33
1_15,J:gate2_only,A,gate2_only,A,A,1,0.011953589395074403,LR,none,2,33
1_15,J:weights_only,A,weights_only,A,A,1,0.008432770508403804,LR,none,2,33
1_40,AAAA,A,A,A,A,0,0.009557013098691156,LR,none,2,33
1_40,AAAB,A,A,A,B,1,0.005451673419253804,LR,none,2,33
1_40,AABA,A,A,B,A,1,0.031137062567045747,LR,none,2,33
1_40,AABB,A,A,B,B,2,0.017684160257017533,LR,none,2,33
1_40,ABAA,A,B,A,A,1,0.01905102586905836,LR,none,2,33
1_40,ABAB,A,B,A,B,2,0.011384287667996549,LR,none,2,33
1_40,ABBA,A,B,B,A,2,0.04567185966666039,LR,none,2,33
1_40,ABBB,A,B,B,B,3,0.026469812333858735,LR,none,2,33
1_40,BAAA,B,A,A,A,1,-0.002505440638473988,LR,none,2,33
1_40,BAAB,B,A,A,B,2,-0.0015569404403075837,LR,none,2,33
1_40,BABA,B,A,B,A,2,-0.0005281624700724235,LR,none,2,33
1_40,BABB,B,A,B,B,3,-0.00029304899402534876,LR,none,2,33
1_40,BBAA,B,B,A,A,2,-0.001224610330937136,LR,none,2,33
1_40,BBAB,B,B,A,B,3,-0.0007125264803219493,LR,none,2,33
1_40,BBBA,B,B,B,A,3,0.0012175410777963262,LR,none,2,33
1_40,BBBB,B,B,B,B,4,0.0007768286004006335,LR,none,2,33
1_40,J:gate2_only,A,gate2_only,A,A,1,0.01884518130068036,LR,none,2,33
1_40,J:weights_only,A,weights_only,A,A,1,0.009672013904575085,LR,none,2,33
1_15,AAAA,A,A,A,A,0,-0.002835236259608824,LR,none,2,34
1_15,AAAB,A,A,A,B,1,-0.0015950375181440458,LR,none,2,34
1_15,AABA,A,A,B,A,1,0.0068447184863099295,LR,none,2,34
1_15,AABB,A,A,B,B,2,0.00541742851334599,LR,none,2,34
1_15,ABAA,A,B,A,A,1,-0.0029521753543692852,LR,none,2,34
1_15,ABAB,A,B,A,B,2,-0.0023583530360488246,LR,none,2,34
1_15,ABBA,A,B,B,A,2,0.003417461106360734,LR,none,2,34
1_15,ABBB,A,B,B,B,3,0.002182417068252549,LR,none,2,34
1_15,BAAA,B,A,A,A,1,-0.004833632448966299,LR,none,2,34
1_15,BAAB,B,A,A,B,2,-0.0031438371310880293,LR,none,2,34
1_15,BABA,B,A,B,A,2,-0.0009212571103322186,LR,none,2,34
1_15,BABB,B,A,B,B,3,-0.0005163652168327879,LR,none,2,34
1_15,BBAA,B,B,A,A,2,-0.0010341687557226468,LR,none,2,34
1_15,BBAB,B,B,A,B,3,-0.0004857878971234519,LR,none,2,34
1_15,BBBA,B,B,B,A,3,0.0015040376936110316,LR,none,2,34
1_15,BBBB,B,B,B,B,4,0.0012161192485514425,LR,none,2,34
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.0008319596051036301,LR,none,2,34
1_15,J:weights_only,A,weights_only,A,A,1,-0.0056626349109592565,LR,none,2,34
1_40,AAAA,A,A,A,A,0,-0.002835236259608824,LR,none,2,34
1_40,AAAB,A,A,A,B,1,-0.002078200857176025,LR,none,2,34
1_40,AABA,A,A,B,A,1,0.017891865982535237,LR,none,2,34
1_40,AABB,A,A,B,B,2,0.011089746440601763,LR,none,2,34
1_40,ABAA,A,B,A,A,1,0.0035100152629186166,LR,none,2,34
1_40,ABAB,A,B,A,B,2,0.001966072011870232,LR,none,2,34
1_40,ABBA,A,B,B,A,2,0.01991759392726471,LR,none,2,34
1_40,ABBB,A,B,B,B,3,0.011949878359557187,LR,none,2,34
1_40,BAAA,B,A,A,A,1,-0.004015975266137023,LR,none,2,34
1_40,BAAB,B,A,A,B,2,-0.0026698759435651643,LR,none,2,34
1_40,BABA,B,A,B,A,2,-0.0020844446600882848,LR,none,2,34
1_40,BABB,B,A,B,B,3,-0.0013224975264703694,LR,none,2,34
1_40,BBAA,B,B,A,A,2,-0.0026453032714161386,LR,none,2,34
1_40,BBAB,B,B,A,B,3,-0.001725901848068796,LR,none,2,34
1_40,BBBA,B,B,B,A,3,-0.0012118666463057381,LR,none,2,34
1_40,BBBB,B,B,B,B,4,-0.0007460934796164792,LR,none,2,34
1_40,J:gate2_only,A,gate2_only,A,A,1,0.004947080436841459,LR,none,2,34
1_40,J:weights_only,A,weights_only,A,A,1,-0.005193660868495985,LR,none,2,34
1_15,AAAA,A,A,A,A,0,0.001918816626852794,LR,none,2,35
1_15,AAAB,A,A,A,B,1,0.0020141439673368225,LR,none,2,35
1_15,AABA,A,A,B,A,1,0.009354763116897303,LR,none,2,35
1_15,AABB,A,A,B,B,2,0.007339283429304188,LR,none,2,35
1_15,ABAA,A,B,A,A,1,0.005427522132552636,LR,none,2,35
1_15,ABAB,A,B,A,B,2,0.0043961596966408415,LR,none,2,35
1_15,ABBA,A,B,B,A,2,0.01334046018871864,LR,none,2,35
1_15,ABBB,A,B,B,B,3,0.01002465272407496,LR,none,2,35
1_15,BAAA,B,A,A,A,1,-0.002291757223493188,LR,none,2,35
1_15,BAAB,B,A,A,B,2,-0.002013134952328723,LR,none,2,35
1_15,BABA,B,A,B,A,2,-0.0004352349716889885,LR,none,2,35
1_15,BABB,B,A,B,B,3,-0.0007061091996291572,LR,none,2,35
1_15,BBAA,B,B,A,A,2,-0.0005696542533638016,LR,none,2,35
1_15,BBAB,B,B,A,B,3,-0.0006635836776967539,LR,none,2,35
1_15,BBBA,B,B,B,A,3,0.0014561626077192649,LR,none,2,35
1_15,BBBB,B,B,B,B,4,0.0007559351151027312,LR,none,2,35
1_15,J:gate2_only,A,gate2_only,A,A,1,0.007198486422741821,LR,none,2,35
1_15,J:weights_only,A,weights_only,A,A,1,1.6936757204061326e-05,LR,none,2,35
1_40,AAAA,A,A,A,A,0,0.001918816626852794,LR,none,2,35
1_40,AAAB,A,A,A,B,1,0.0015288085410325592,LR,none,2,35
1_40,AABA,A,A,B,A,1,0.017990669365759784,LR,none,2,35
1_40,AABB,A,A,B,B,2,0.010945871087596211,LR,none,2,35
1_40,ABAA,A,B,A,A,1,0.010817200038229214,LR,none,2,35
1_40,ABAB,A,B,A,B,2,0.007041097398868439,LR,none,2,35
1_40,ABBA,A,B,B,A,2,0.030688909608850484,LR,none,2,35
1_40,ABBB,A,B,B,B,3,0.01802925788607573,LR,none,2,35
1_40,BAAA,B,A,A,A,1,-0.0018613192348633553,LR,none,2,35
1_40,BAAB,B,A,A,B,2,-0.0012836846421513583,LR,none,2,35
1_40,BABA,B,A,B,A,2,-0.0005045113869636766,LR,none,2,35
1_40,BABB,B,A,B,B,3,-0.000457473040480047,LR,none,2,35
1_40,BBAA,B,B,A,A,2,-0.0004589204953553498,LR,none,2,35
1_40,BBAB,B,B,A,B,3,-0.0003395670016615615,LR,none,2,35
1_40,BBBA,B,B,B,A,3,0.001534560278879806,LR,none,2,35
1_40,BBBB,B,B,B,B,4,0.0008063506801108981,LR,none,2,35
1_40,J:gate2_only,A,gate2_only,A,A,1,0.011620186435418596,LR,none,2,35
1_40,J:weights_only,A,weights_only,A,A,1,0.0005153471718543818,LR,none,2,35
1_15,AAAA,A,A,A,A,0,0.003424315618602092,LR,none,2,36
1_15,AAAB,A,A,A,B,1,0.0026920949597953082,LR,none,2,36
1_15,AABA,A,A,B,A,1,0.010944664369963577,LR,none,2,36
1_15,AABB,A,A,B,B,2,0.008432829329472697,LR,none,2,36
1_15,ABAA,A,B,A,A,1,0.0016812303535176287,LR,none,2,36
1_15,ABAB,A,B,A,B,2,0.0011095861543055183,LR,none,2,36
1_15,ABBA,A,B,B,A,2,0.0076015362191505865,LR,none,2,36
1_15,ABBB,A,B,B,B,3,0.005645159979738994,LR,none,2,36
1_15,BAAA,B,A,A,A,1,-0.0029937094889549683,LR,none,2,36
1_15,BAAB,B,A,A,B,2,-0.0023582471659923995,LR,none,2,36
1_15,BABA,B,A,B,A,2,-0.0008112843728157584,LR,none,2,36
1_15,BABB,B,A,B,B,3,-0.0006553786932656785,LR,none,2,36
1_15,BBAA,B,B,A,A,2,-0.0016943725981439458,LR,none,2,36
1_15,BBAB,B,B,A,B,3,-0.0012436240609895136,LR,none,2,36
1_15,BBBA,B,B,B,A,3,0.00022295161149226293,LR,none,2,36
1_15,BBBB,B,B,B,B,4,0.00023281031382299685,LR,none,2,36
1_15,J:gate2_only,A,gate2_only,A,A,1,0.004014900405903726,LR,none,2,36
1_15,J:weights_only,A,weights_only,A,A,1,0.00012139491345314189,LR,none,2,36
1_40,AAAA,A,A,A,A,0,0.003424315618602092,LR,none,2,36
1_40,AAAB,A,A,A,B,1,0.0018361917190170929,LR,none,2,36
1_40,AABA,A,A,B,A,1,0.021150537710599764,LR,none,2,36
1_40,AABB,A,A,B,B,2,0.01301886724227441,LR,none,2,36
1_40,ABAA,A,B,A,A,1,0.00913862516950141,LR,none,2,36
1_40,ABAB,A,B,A,B,2,0.006139169274037804,LR,none,2,36
1_40,ABBA,A,B,B,A,2,0.03023004471295356,LR,none,2,36
1_40,ABBB,A,B,B,B,3,0.01926148759028139,LR,none,2,36
1_40,BAAA,B,A,A,A,1,-0.0028158047925231832,LR,none,2,36
1_40,BAAB,B,A,A,B,2,-0.002178276742687414,LR,none,2,36
1_40,BABA,B,A,B,A,2,-0.001203716454699167,LR,none,2,36
1_40,BABB,B,A,B,B,3,-0.0010807403547062654,LR,none,2,36
1_40,BBAA,B,B,A,A,2,-0.002479251106003851,LR,none,2,36
1_40,BBAB,B,B,A,B,3,-0.0018692464135596876,LR,none,2,36
1_40,BBBA,B,B,B,A,3,-0.0011630312839144158,LR,none,2,36
1_40,BBBB,B,B,B,B,4,-0.0009737063668049266,LR,none,2,36
1_40,J:gate2_only,A,gate2_only,A,A,1,0.010898327461212607,LR,none,2,36
1_40,J:weights_only,A,weights_only,A,A,1,0.0007995384552243298,LR,none,2,36
1_15,AAAA,A,A,A,A,0,-0.011741768654724784,LR,none,2,37
1_15,AAAB,A,A,A,B,1,-0.009686696486367295,LR,none,2,37
1_15,AABA,A,A,B,A,1,-0.0006527835396994672,LR,none,2,37
1_15,AABB,A,A,B,B,2,-0.0010475317535474974,LR,none,2,37
1_15,ABAA,A,B,A,A,1,-0.009503797632499741,LR,none,2,37
1_15,ABAB,A,B,A,B,2,-0.008672014747466383,LR,none,2,37
1_15,ABBA,A,B,B,A,2,0.0010269309734496671,LR,none,2,37
1_15,ABBB,A,B,B,B,3,-0.00042622125684834545,LR,none,2,37
1_15,BAAA,B,A,A,A,1,0.0006022074227722097,LR,none,2,37
1_15,BAAB,B,A,A,B,2,0.0007880130480510692,LR,none,2,37
1_15,BABA,B,A,B,A,2,0.00171128672162566,LR,none,2,37
1_15,BABB,B,A,B,B,3,0.0016447491104013758,LR,none,2,37
1_15,BBAA,B,B,A,A,2,0.0020523720761799857,LR,none,2,37
1_15,BBAB,B,B,A,B,3,0.0021143283373996433,LR,none,2,37
1_15,BBBA,B,B,B,A,3,0.0030922084616967,LR,none,2,37
1_15,BBBB,B,B,B,B,4,0.0028674600999472615,LR,none,2,37
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.008086318650713747,LR,none,2,37
1_15,J:weights_only,A,weights_only,A,A,1,-0.012723692931087646,LR,none,2,37
1_40,AAAA,A,A,A,A,0,-0.011741768654724784,LR,none,2,37
1_40,AAAB,A,A,A,B,1,-0.009112993765469611,LR,none,2,37
1_40,AABA,A,A,B,A,1,0.006119372298037589,LR,none,2,37
1_40,AABB,A,A,B,B,2,0.0025943200184367055,LR,none,2,37
1_40,ABAA,A,B,A,A,1,-0.0008173846721531292,LR,none,2,37
1_40,ABAB,A,B,A,B,2,-0.0017819866947860457,LR,none,2,37
1_40,ABBA,A,B,B,A,2,0.02157994722419545,LR,none,2,37
1_40,ABBB,A,B,B,B,3,0.011820655454899475,LR,none,2,37
1_40,BAAA,B,A,A,A,1,-0.0017102187392341569,LR,none,2,37
1_40,BAAB,B,A,A,B,2,-0.0011873647501852813,LR,none,2,37
1_40,BABA,B,A,B,A,2,-0.0011281087352864277,LR,none,2,37
1_40,BABB,B,A,B,B,3,-0.0006523435975801731,LR,none,2,37
1_40,BBAA,B,B,A,A,2,-0.0012277049040575793,LR,none,2,37
1_40,BBAB,B,B,A,B,3,-0.000774058475865159,LR,none,2,37
1_40,BBBA,B,B,B,A,3,-0.0005995260026444927,LR,none,2,37
1_40,BBBB,B,B,B,B,4,-0.0002953648694236944,LR,none,2,37
1_40,J:gate2_only,A,gate2_only,A,A,1,-0.004108540236942423,LR,none,2,37
1_40,J:weights_only,A,weights_only,A,A,1,-0.00841197202181688,LR,none,2,37
1_15,AAAA,A,A,A,A,0,0.001133078751035531,LR,none,2,38
1_15,AAAB,A,A,A,B,1,0.0007488894882093877,LR,none,2,38
1_15,AABA,A,A,B,A,1,0.009918302751383471,LR,none,2,38
1_15,AABB,A,A,B,B,2,0.006922512082907934,LR,none,2,38
1_15,ABAA,A,B,A,A,1,0.0072955834930738366,LR,none,2,38
1_15,ABAB,A,B,A,B,2,0.004611786615134545,LR,none,2,38
1_15,ABBA,A,B,B,A,2,0.016784310078052447,LR,none,2,38
1_15,ABBB,A,B,B,B,3,0.011271415428484128,LR,none,2,38
1_15,BAAA,B,A,A,A,1,-0.0036793928680166127,LR,none,2,38
1_15,BAAB,B,A,A,B,2,-0.002330235237691623,LR,none,2,38
1_15,BABA,B,A,B,A,2,-0.002073534127264865,LR,none,2,38
1_15,BABB,B,A,B,B,3,-0.001264155075969339,LR,none,2,38
1_15,BBAA,B,B,A,A,2,-0.0037552699112372388,LR,none,2,38
1_15,BBAB,B,B,A,B,3,-0.0024370366027099723,LR,none,2,38
1_15,BBBA,B,B,B,A,3,-0.0024343142690229098,LR,none,2,38
1_15,BBBB,B,B,B,B,4,-0.001534475289289859,LR,none,2,38
1_15,J:gate2_only,A,gate2_only,A,A,1,0.009183860930001375,LR,none,2,38
1_15,J:weights_only,A,weights_only,A,A,1,-0.001075880528791262,LR,none,2,38
1_40,AAAA,A,A,A,A,0,0.001133078751035531,LR,none,2,38
1_40,AAAB,A,A,A,B,1,0.000434152718117935,LR,none,2,38
1_40,AABA,A,A,B,A,1,0.013069101357897192,LR,none,2,38
1_40,AABB,A,A,B,B,2,0.007898465313647697,LR,none,2,38
1_40,ABAA,A,B,A,A,1,0.010422600455893067,LR,none,2,38
1_40,ABAB,A,B,A,B,2,0.006180221473082899,LR,none,2,38
1_40,ABBA,A,B,B,A,2,0.020852880987834947,LR,none,2,38
1_40,ABBB,A,B,B,B,3,0.012638261689128294,LR,none,2,38
1_40,BAAA,B,A,A,A,1,-0.0026493388744530805,LR,none,2,38
1_40,BAAB,B,A,A,B,2,-0.0017787419614655343,LR,none,2,38
1_40,BABA,B,A,B,A,2,-0.00030877175287673307,LR,none,2,38
1_40,BABB,B,A,B,B,3,-0.0002925516366320171,LR,none,2,38
1_40,BBAA,B,B,A,A,2,-0.0021405736677425073,LR,none,2,38
1_40,BBAB,B,B,A,B,3,-0.0014283838256279535,LR,none,2,38
1_40,BBBA,B,B,B,A,3,-0.0006473080568549732,LR,none,2,38
1_40,BBBB,B,B,B,B,4,-0.0004533782909290851,LR,none,2,38
1_40,J:gate2_only,A,gate2_only,A,A,1,0.011253179787469989,LR,none,2,38
1_40,J:weights_only,A,weights_only,A,A,1,-0.0003119993723878825,LR,none,2,38
1_15,AAAA,A,A,A,A,0,-0.0059452047987459174,LR,none,2,39
1_15,AAAB,A,A,A,B,1,-0.0037031053041080906,LR,none,2,39
1_15,AABA,A,A,B,A,1,0.010095107496305916,LR,none,2,39
1_15,AABB,A,A,B,B,2,0.007317199790951741,LR,none,2,39
1_15,ABAA,A,B,A,A,1,-0.0009619107909595704,LR,none,2,39
1_15,ABAB,A,B,A,B,2,-0.0004635506783126264,LR,none,2,39
1_15,ABBA,A,B,B,A,2,0.01127335478367425,LR,none,2,39
1_15,ABBB,A,B,B,B,3,0.0079255190152462,LR,none,2,39
1_15,BAAA,B,A,A,A,1,-0.0012408226716938769,LR,none,2,39
1_15,BAAB,B,A,A,B,2,-0.0008188080997662862,LR,none,2,39
1_15,BABA,B,A,B,A,2,-0.0001633310735126233,LR,none,2,39
1_15,BABB,B,A,B,B,3,-0.0001254671665852188,LR,none,2,39
1_15,BBAA,B,B,A,A,2,0.0015939645075483339,LR,none,2,39
1_15,BBAB,B,B,A,B,3,0.001349756552561052,LR,none,2,39
1_15,BBBA,B,B,B,A,3,0.001974903509614526,LR,none,2,39
1_15,BBBB,B,B,B,B,4,0.0015515881853689383,LR,none,2,39
1_15,J:gate2_only,A,gate2_only,A,A,1,-0.00177045345887747,LR,none,2,39
1_15,J:weights_only,A,weights_only,A,A,1,-0.005265583730503966,LR,none,2,39
1_40,AAAA,A,A,A,A,0,-0.0059452047987459174,LR,none,2,39
1_40,AAAB,A,A,A,B,1,-0.004238777161755874,LR,none,2,39
1_40,AABA,A,A,B,A,1,0.016835857724521713,LR,none,2,39
1_40,AABB,A,A,B,B,2,0.00942074089639756,LR,none,2,39
1_40,ABAA,A,B,A,A,1,0.010342754842618398,LR,none,2,39
1_40,ABAB,A,B,A,B,2,0.006332927401138893,LR,none,2,39
1_40,ABBA,A,B,B,A,2,0.0317597820392282,LR,none,2,39
1_40,ABBB,A,B,B,B,3,0.018586790446609845,LR,none,2,39
1_40,BAAA,B,A,A,A,1,-0.0022257284867341787,LR,none,2,39
1_40,BAAB,B,A,A,B,2,-0.0012826348125832031,LR,none,2,39
1_40,BABA,B,A,B,A,2,0.0010513056657782689,LR,none,2,39
1_40,BABB,B,A,B,B,3,0.0005774397438259179,LR,none,2,39
1_40,BBAA,B,B,A,A,2,0.0011121148062127285,LR,none,2,39
1_40,BBAB,B,B,A,B,3,0.0007666679749855414,LR,none,2,39
1_40,BBBA,B,B,B,A,3,0.004447966447103631,LR,none,2,39
1_40,BBBB,B,B,B,B,4,0.002539530594166179,LR,none,2,39
1_40,J:gate2_only,A,gate2_only,A,A,1,0.0063906028069178914,LR,none,2,39
1_40,J:weights_only,A,weights_only,A,A,1,-0.0023487248206702084,LR,none,2,39
1_15,AAAA,A,A,A,A,0,0.0070520960703232835,LR,none,2,40
1_15,AAAB,A,A,A,B,1,0.005906544078669604,LR,none,2,40
1_15,AABA,A,A,B,A,1,0.021465589369572487,LR,none,2,40
1_15,AABB,A,A,B,B,2,0.015798641883497194,LR,none,2,40
1_15,ABAA,A,B,A,A,1,0.012061131310193896,LR,none,2,40
1_15,ABAB,A,B,A,B,2,0.00853453512508413,LR,none,2,40
1_15,ABBA,A,B,B,A,2,0.025831815741662843,LR,none,2,40
1_15,ABBB,A,B,B,B,3,0.01762129802882841,LR,none,2,40
1_15,BAAA,B,A,A,A,1,-0.000964561628926153,LR,none,2,40
1_15,BAAB,B,A,A,B,2,-0.0007449140925794031,LR,none,2,40
1_15,BABA,B,A,B,A,2,0.0008483086931557688,LR,none,2,40
1_15,BABB,B,A,B,B,3,0.0004118840142200279,LR,none,2,40
1_15,BBAA,B,B,A,A,2,-0.0005115683577259147,LR,none,2,40
1_15,BBAB,B,B,A,B,3,-0.0003291366387795243,LR,none,2,40
1_15,BBBA,B,B,B,A,3,0.000504324062120927,LR,none,2,40
1_15,BBBB,B,B,B,B,4,0.00023931255202362515,LR,none,2,40
1_15,J:gate2_only,A,gate2_only,A,A,1,0.014066704033304038,LR,none,2,40
1_15,J:weights_only,A,weights_only,A,A,1,0.005034320476173146,LR,none,2,40
1_40,AAAA,A,A,A,A,0,0.0070520960703232835,LR,none,2,40
1_40,AAAB,A,A,A,B,1,0.005115083878617703,LR,none,2,40
1_40,AABA,A,A,B,A,1,0.02817059789512683,LR,none,2,40
1_40,AABB,A,A,B,B,2,0.017815285940222587,LR,none,2,40
1_40,ABAA,A,B,A,A,1,0.020490706507635216,LR,none,2,40
1_40,ABAB,A,B,A,B,2,0.012159049217507824,LR,none,2,40
1_40,ABBA,A,B,B,A,2,0.04550153748725728,LR,none,2,40
1_40,ABBB,A,B,B,B,3,0.02627862467496695,LR,none,2,40
1_40,BAAA,B,A,A,A,1,-0.00321871130304194,LR,none,2,40
1_40,BAAB,B,A,A,B,2,-0.0019867747666527076,LR,none,2,40
1_40,BABA,B,A,B,A,2,-0.0006648257126800571,LR,none,2,40
1_40,BABB,B,A,B,B,3,-0.00039414558648303395,LR,none,2,40
1_40,BBAA,B,B,A,A,2,-0.0026054520598979285,LR,none,2,40
1_40,BBAB,B,B,A,B,3,-0.0016449652679338767,LR,none,2,40
1_40,BBBA,B,B,B,A,3,-0.0003459495693738758,LR,none,2,40
1_40,BBBB,B,B,B,B,4,-0.00025728478268524153,LR,none,2,40
1_40,J:gate2_only,A,gate2_only,A,A,1,0.022167249771738184,LR,none,2,40
1_40,J:weights_only,A,weights_only,A,A,1,0.005304353123017792,LR,none,2,40
