arm,iv,step,diag_net,diag_U,diag_D,diag_net_pos,diag_net_neg,diag_frozenD,diag_sgd,train_current,train_history,train_actual,diag_block_negfrac
SNA,none,5,0.0004635272692398,0.0280914228256834,0.0280988521875923,-0.0029464617151384,0.00295554123330055,0.0003342102112889459,-7.369095187155757e-06,-3.195126651787809e-05,-0.00186250723371525,-0.00220255201720685,0.375
SNA,none,6,0.00029971751571975,0.026086674071001903,0.0261057574033762,-0.00216372753976735,0.0024013715459729502,0.00038058888038955,-1.2262860667763528e-06,-0.00038553145413090003,-0.00219489647426155,-0.00332157665994725,0.375
SNA,none,7,0.00048108308346235,0.0249706846312821,0.025083909083216102,-0.0017206495009488001,0.0019171706467798499,0.00052457649791185,-5.6634174436726514e-06,-0.0006996993008667,-0.0030945188522173497,-0.0044437734066150505,0.5
SNA,none,8,-0.0006783823140350183,0.023445276168492048,0.0244646528375673,-0.0021798611716612,0.0012906907930962499,-0.0010544133352674,-6.945489037722767e-05,-0.0007798765324483499,-0.0040537621679851005,-0.0058272111929877,0.625
SNA,none,9,-0.0010138875634464,0.022084145891693,0.02402716076163075,-0.00238345730761625,0.000678847859434,-0.0012469699496678501,-7.76773518130747e-05,-7.847792331431539e-05,-0.0052587331035008,-0.0073314035857251,0.6875
SNA,none,10,-0.0017471127037116,0.0207650428290309,0.0226041134203431,-0.0027427230003760497,0.0004922635031765,-0.00227260450987385,-0.0001205561788375,-0.0014122965421475501,-0.00662159152921135,-0.00734701782330635,0.875
SNA,none,11,-0.00194459339974775,0.0198979005757779,0.0214935008904188,-0.0025577945010761003,0.00017576662140617594,-0.00255792820173855,-0.0001298307085411,-0.0009161976073482,-0.0066638784559537,-0.0045080381393027,0.875
SNA,none,12,-0.00198464060144405,0.01896263824186695,0.0208015937158803,-0.00233478440282255,0.000302074818811,-0.0025899283818095,-0.00011105749234041638,-0.002712963893218,-0.0040670442607756,-0.007446056642579701,0.9375
SNA,none,13,-0.00167193526009365,0.01760727849383855,0.019449593873003,-0.0017862752686225,0.0002927841610215001,-0.00213599594886985,-9.836831862122274e-05,-0.00217625588201215,-0.006781363300415901,-0.0086905386218288,0.8125
SNA,none,14,-0.0012809948322649,0.0167443372396024,0.01826635508988895,-0.00152604339484005,0.00035792817692544996,-0.0016393902355769001,-8.340502147281129e-05,-0.0013805576515224,-0.007809877543780149,-0.009525853275958899,0.75
SNA,none,15,-0.00116653607598035,0.01620185415441,0.01741137788258775,-0.0014522446119749999,0.00055262913097515,-0.0016961886504663,-6.797247015003775e-05,-0.0002693522730924,-0.00846639839497035,-0.009618997985552949,0.75
SNA,none,16,-0.00069976034287645,0.01594243915449515,0.0167757123361289,-0.0011769971095959,0.0006615575027062,-0.0010456178259679,-3.0438986071501808e-05,-6.095773571204274e-05,-0.0087095995479548,-0.0093893716280315,0.625
SNA,none,17,-0.0006066505048841,0.01557575847709625,0.0159065794417186,-0.00106695305665335,0.00058105923129305,-0.0007716182887577,-3.031380658053209e-05,-0.0011188631187166,-0.0084193749930448,-0.0089308519774264,0.625
SNA,none,18,-0.00037484462951794997,0.01502519234349995,0.015548363406529351,-0.0009255755679619499,0.0007446558416871,-0.00055376763147325,-1.77769026826325e-05,0.0001440047747801,-0.00798293866566945,-0.0086424460366109,0.5625
SNA,none,19,-0.00011924975025298177,0.014447091636457299,0.0146495577049671,-0.00072672750356965,0.0007394433276323999,-0.00022452831863355,-5.06459273114764e-06,0.00037717037818985,-0.0076922004774428,-0.0078570472300618,0.4375
SNA,none,20,0.00036443095098969997,0.01422002590902465,0.01406938342071215,-0.00040300554331930004,0.00086597422436515,0.00033415097223565,1.836896980726641e-05,0.00030687061359365,-0.00701867034855905,-0.0082220956775247,0.375
SNA,none,21,0.00069243454073615,0.013783823549810049,0.0138006833249654,-0.00032285208191005,0.0007543397870673,0.00097167027984825,3.4672640148345474e-05,0.001071910462749,-0.007405195282119749,-0.0076878716960077,0.3125
SNA,none,22,0.0008596608571282,0.0135167332521998,0.0130677221826954,-0.00022957481147765002,0.0009729120129004501,0.00110695427385265,4.660745412050381e-05,0.0008568049867729,-0.00689696468916275,-0.00594432386381215,0.25
SNA,none,23,0.0009602610641865001,0.0131870293924779,0.0125512248870637,-0.00011895654751663695,0.0009142837941488501,0.0012911965735536001,5.8737975286300054e-05,0.00078161862490075,-0.0053709531828179,-0.00359667268417415,0.25
SNA,none,24,0.00104690920479385,0.0130026975196928,0.0122298510765128,3.388075448635449e-05,0.00097627158454895,0.00147154162629915,6.197694187038167e-05,0.00132618225859125,-0.00327713362265955,-0.00087725041563155,0.25
SNA,none,25,0.000972818478534,0.012841444081105099,0.0119397288245408,-0.00014538386820875,0.0008303758397029,0.0012440150454035,4.7059695024658355e-05,0.00114780373531845,-0.0008051920247459999,4.2749412699550004e-05,0.25
SNA,none,26,0.0007106164018527001,0.012798605839489951,0.01204252237127345,-0.00023950725613209998,0.00067796302567365,0.0008852740177768,3.4685648834454024e-05,0.0001466649642179488,6.97740496934999e-06,0.0015668002734173,0.25
SNA,none,27,0.0006658665313726,0.01258342176551775,0.0118925830104811,-0.00023870123245665,0.0006496030185438001,0.00112304700305745,4.17345266240225e-05,0.00041825873299025,0.0014029858294797,7.115321567719999e-05,0.25
SNA,none,28,0.00043723639075049996,0.01232978360390795,0.01182852219963355,-0.00023047598594785,0.00057676107464735,0.00076592872053655,3.079589154457495e-05,0.00056406405097145,5.37992148787e-05,0.0013178303539055,0.375
SNA,none,29,0.00038636876510935,0.0120718901585926,0.0120131958108344,-0.0002932685861586,0.0005456244699432,0.0004261285809726,7.1827373947501686e-06,0.00077321766662105,0.0011690131558413,0.0018396565856795498,0.375
SNA,none,30,0.00046556410628685,0.01189008937076755,0.01176833851931515,-0.00029791236954435,0.00041146838246555,0.00049271579822845,1.639166455860179e-05,0.0004454730824197,0.00163764614515485,0.0011916963588692,0.375
SNA,none,31,0.0001421597814348,0.011821336063810702,0.0115568837435992,-0.00037886350918715,0.00040481164825875,0.0001912351073338,3.8515941270674874e-06,0.0001392193592657731,0.0010692200235688,0.00157743073785175,0.375
SNA,none,32,0.0004735681264859,0.011750158864953,0.0113444292946724,-0.00039455350659615,0.00055445536460845,0.00062374773834815,1.8058973481911986e-05,0.00034761458409395,0.00140218589215375,0.0013073088469096501,0.3125
SNA,none,33,0.0004306228464301,0.01166432372292095,0.0113291876235572,-0.00037288890441815,0.0005968563305154999,0.0006050482184979001,1.9385161926677895e-05,0.00051150032375265,0.0011649731210880499,0.00222174430284705,0.375
SNA,none,34,0.0002108105167736068,0.0114045567989198,0.011256004332808201,-0.0005162543194793001,0.00054040585227435,0.0003525592858608328,9.815746912226855e-06,0.0007785753985227501,0.0019974461100745,0.0024826923859806,0.4375
SNA,none,35,4.095741695403847e-05,0.01121066602421995,0.0111222698829276,-0.00048877535121565,0.0004896922864704,0.00012282573099960394,-2.872890875317508e-06,3.126669849145979e-05,0.0022059322167420504,0.0013946090871967002,0.5625
SNA,none,36,1.9343471849452808e-05,0.0110965356621105,0.01101194934115405,-0.00039343217707955,0.00039949520604145,6.283932977323896e-05,-5.288517844533904e-07,-0.0002526944434503,0.0012612657104251,0.00045997066749615,0.5625
SNA,none,37,-9.977859468631115e-06,0.010851185141627251,0.01087634261832895,-0.00039469306496635,0.0004082183350413,-1.8223845814954224e-05,-3.4122992477516044e-06,2.272491136575002e-05,0.00041528851055065,0.0022447037740157497,0.625
SNA,none,38,2.6475144856470507e-05,0.0107648798275952,0.010746340967078351,-0.0004467029622868,0.00035550016889274996,2.0408991311500096e-05,2.8636340660033256e-06,0.00029442581593785,0.002011793899443,0.0014152975721337998,0.5625
SNA,none,39,-1.568702370317471e-05,0.01061195304435005,0.010701802759917951,-0.00037052314158954997,0.00033288171717715,-3.848509930736814e-05,2.046981397900974e-06,0.00044415349437175,0.0012547390064264002,0.0010531440446243999,0.5
SNA,none,40,6.626464297770606e-05,0.0104806378293086,0.01058951618542785,-0.00033974023340050004,0.0003912793548543,0.0001274037588225,6.781772776655058e-06,0.00024347716438293129,0.0009438993567791,0.0007353638172025499,0.5625
