run_id,gname,ckpt,finite,n_alive,d,inter_abs_cos_Eg,inter_abs_cos_W,vcos_Eg_mean,vcos_W_mean,cos_self_median,cos_self_iqr_lo,cos_self_iqr_hi,cos_mu_absmean,exp_g,width_g,exp,width,period,enc,c,kappa,lr,batch,seed,git_hash
A_w5_T10000_std_lr0.01_b32_s4,A_w5_b32,10000,True,4,20,0.4529290199279785,0.2113059014081955,0.16952790319919586,0.08699377626180649,0.16813001036643982,0.11243000254034996,0.22372091934084892,0.6324211955070496,A,5,A,5,10000,std,,1,0.01,32,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s0,A_w5_b32,50000,True,4,20,0.644446074962616,0.4832439422607422,0.2704522907733917,-0.19920586049556732,0.1285209357738495,0.004320114850997925,0.21567074954509735,0.6923710107803345,A,5,A,5,10000,std,,1,0.01,32,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s1,A_w5_b32,50000,True,5,20,0.9498292207717896,0.444323867559433,0.9498292207717896,-0.14717715978622437,-0.07981137186288834,-0.19540950655937195,0.14989301562309265,0.7721314430236816,A,5,A,5,10000,std,,1,0.01,32,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s2,A_w5_b32,50000,True,4,20,0.9542762637138367,0.37732651829719543,0.9542762637138367,-0.19783352315425873,0.02938018925487995,-0.09613961353898048,0.1001865565776825,0.7121249437332153,A,5,A,5,10000,std,,1,0.01,32,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s3,A_w5_b32,50000,True,4,20,0.9542657732963562,0.31399595737457275,0.9542657732963562,-0.17877048254013062,0.1450873613357544,0.06672188639640808,0.1786234937608242,0.8511187434196472,A,5,A,5,10000,std,,1,0.01,32,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s4,A_w5_b32,50000,True,3,20,0.9536638259887695,0.3782098591327667,0.9536638259887695,-0.3782098591327667,-0.033735278993844986,-0.12909021601080894,0.11528114974498749,0.8273654580116272,A,5,A,5,10000,std,,1,0.01,32,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s0,A_w5_b32,100000,True,4,20,0.7763547897338867,0.3925492763519287,0.7763547897338867,-0.18635378777980804,0.16946852207183838,0.04623318836092949,0.25913921743631363,0.45395568013191223,A,5,A,5,10000,std,,1,0.01,32,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s1,A_w5_b32,100000,True,4,20,0.8333275318145752,0.40006956458091736,0.12572960555553436,-0.1431828886270523,0.26982420682907104,0.21970509365200996,0.3236529231071472,0.7429028153419495,A,5,A,5,10000,std,,1,0.01,32,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s2,A_w5_b32,100000,True,4,20,0.9228280186653137,0.5326725244522095,0.9228280186653137,-0.22770369052886963,0.010374845936894417,-0.049121733754873276,0.03932188730686903,0.17266637086868286,A,5,A,5,10000,std,,1,0.01,32,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s3,A_w5_b32,100000,True,3,20,0.9775254726409912,0.4012000560760498,0.9775254726409912,-0.3166794776916504,-0.11946797370910645,-0.15368452668190002,0.07128529250621796,0.896388828754425,A,5,A,5,10000,std,,1,0.01,32,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s4,A_w5_b32,100000,True,3,20,0.9902498126029968,0.662897527217865,0.9902498126029968,-0.3166519105434418,-0.05895756930112839,-0.0663607008755207,0.02819359302520752,0.8085840344429016,A,5,A,5,10000,std,,1,0.01,32,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s0,A_w5_b32,300000,True,2,20,0.9979888796806335,0.625616729259491,0.9979888796806335,-0.625616729259491,0.3202391564846039,0.2672783024609089,0.3731999956071377,0.8654059171676636,A,5,A,5,10000,std,,1,0.01,32,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s1,A_w5_b32,300000,True,2,20,0.9616954922676086,0.15508276224136353,0.9616954922676086,-0.15508276224136353,-0.16929234564304352,-0.23668012768030167,-0.10190455615520477,0.8590884208679199,A,5,A,5,10000,std,,1,0.01,32,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s2,A_w5_b32,300000,True,2,20,0.9846161603927612,0.6547160148620605,0.9846161603927612,-0.6547160148620605,-0.11442573368549347,-0.14675938338041306,-0.08209208399057388,0.7529486417770386,A,5,A,5,10000,std,,1,0.01,32,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s3,A_w5_b32,300000,True,2,20,0.9886747598648071,0.6954410076141357,0.9886747598648071,-0.6954410076141357,0.1615045666694641,0.14925510063767433,0.1737540178000927,0.7073625326156616,A,5,A,5,10000,std,,1,0.01,32,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s4,A_w5_b32,300000,True,3,20,0.9546387195587158,0.36439943313598633,0.9546387195587158,-0.36439943313598633,-0.03368276357650757,-0.0812668427824974,0.06192480027675629,0.4775145947933197,A,5,A,5,10000,std,,1,0.01,32,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s0,A_w5_b32,1000000,True,1,20,,,,,,,,,A,5,A,5,10000,std,,1,0.01,32,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s1,A_w5_b32,1000000,True,1,20,,,,,,,,,A,5,A,5,10000,std,,1,0.01,32,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s2,A_w5_b32,1000000,True,2,20,0.9933463931083679,0.8806259632110596,0.9933463931083679,-0.8806259632110596,-0.00892457365989685,-0.07464499771595001,0.05679585039615631,0.7109558582305908,A,5,A,5,10000,std,,1,0.01,32,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s3,A_w5_b32,1000000,True,3,20,0.9654886722564697,0.40047192573547363,0.9654886722564697,-0.40047192573547363,-0.032104697078466415,-0.1520250104367733,0.04888641834259033,0.8079755306243896,A,5,A,5,10000,std,,1,0.01,32,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_b32_s4,A_w5_b32,1000000,True,2,20,0.6812025308609009,0.7585992813110352,0.6812025308609009,-0.7585992813110352,0.2152043730020523,0.09846886247396469,0.3319398835301399,0.5470669269561768,A,5,A,5,10000,std,,1,0.01,32,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s0,A_w5_bfull,0,True,3,20,0.9388421177864075,0.1967594176530838,0.9388421177864075,0.1967594176530838,0.033399779349565506,-0.04316320642828941,0.08073874562978745,0.7825760841369629,A,5,A,5,10000,std,,1,0.01,full,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s1,A_w5_bfull,0,True,4,20,0.9806123375892639,0.0957251563668251,0.9806123375892639,-0.0032916266936808825,0.06752410531044006,-0.10564911365509033,0.256035678088665,0.6127322912216187,A,5,A,5,10000,std,,1,0.01,full,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s2,A_w5_bfull,0,True,2,20,0.9728354811668396,0.2382519245147705,0.9728354811668396,0.2382519245147705,-0.1715296357870102,-0.1779269352555275,-0.1651323363184929,0.7358927726745605,A,5,A,5,10000,std,,1,0.01,full,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s3,A_w5_bfull,0,True,5,20,0.9742687940597534,0.15083488821983337,0.9742687940597534,0.034590572118759155,0.15060275793075562,-0.184121772646904,0.1534067988395691,0.752570629119873,A,5,A,5,10000,std,,1,0.01,full,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s4,A_w5_bfull,0,True,4,20,0.5032837986946106,0.1431279182434082,0.29968205094337463,0.017541633918881416,0.011173814535140991,-0.11564547568559647,0.12738873809576035,0.6480520367622375,A,5,A,5,10000,std,,1,0.01,full,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s0,A_w5_bfull,10000,True,3,20,0.8908284306526184,0.22351370751857758,0.8908284306526184,0.22351370751857758,0.32592499256134033,0.16515816748142242,0.4254133105278015,0.5995860695838928,A,5,A,5,10000,std,,1,0.01,full,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s1,A_w5_bfull,10000,True,3,20,0.726235568523407,0.09320813417434692,0.726235568523407,0.0112870829179883,0.34377753734588623,0.05378228425979614,0.41329945623874664,0.4237358570098877,A,5,A,5,10000,std,,1,0.01,full,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s2,A_w5_bfull,10000,True,2,20,0.9599511027336121,0.27893880009651184,0.9599511027336121,0.27893880009651184,0.011159947142004967,0.0010166792199015617,0.02130321506410837,0.6889721751213074,A,5,A,5,10000,std,,1,0.01,full,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s3,A_w5_bfull,10000,True,4,20,0.9621818661689758,0.11469554156064987,0.9621818661689758,0.05221882462501526,0.017265263944864273,-0.1360735222697258,0.24644573777914047,0.7728259563446045,A,5,A,5,10000,std,,1,0.01,full,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s4,A_w5_bfull,10000,True,4,20,0.46864962577819824,0.3151344358921051,0.09611132740974426,0.0002591883239801973,0.1528329700231552,0.0161135196685791,0.2538694143295288,0.6844702363014221,A,5,A,5,10000,std,,1,0.01,full,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s0,A_w5_bfull,50000,True,4,20,0.9556937217712402,0.3481762409210205,0.9556937217712402,-0.09111472219228745,0.19126681983470917,0.04849940165877342,0.32259728014469147,0.8349403738975525,A,5,A,5,10000,std,,1,0.01,full,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s1,A_w5_bfull,50000,True,5,20,0.939525306224823,0.600304901599884,0.939525306224823,-0.18908250331878662,-0.14083045721054077,-0.1551225632429123,0.24577242136001587,0.8527538180351257,A,5,A,5,10000,std,,1,0.01,full,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s2,A_w5_bfull,50000,True,1,20,,,,,,,,,A,5,A,5,10000,std,,1,0.01,full,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s3,A_w5_bfull,50000,True,4,20,0.9840406775474548,0.13450627028942108,0.9840406775474548,0.11608439683914185,0.027230001986026764,-0.13111579418182373,0.2369103878736496,0.8539942502975464,A,5,A,5,10000,std,,1,0.01,full,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s4,A_w5_bfull,50000,True,5,20,0.570908784866333,0.4526100754737854,0.5145334601402283,-0.016444239765405655,0.11085688322782516,0.006966420914977789,0.16271959245204926,0.32422131299972534,A,5,A,5,10000,std,,1,0.01,full,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s0,A_w5_bfull,100000,True,3,20,0.9957597851753235,0.6361533999443054,0.9957597851753235,-0.27621835470199585,-0.11390116810798645,-0.1224694699048996,0.07506905496120453,0.7495002150535583,A,5,A,5,10000,std,,1,0.01,full,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s1,A_w5_bfull,100000,True,4,20,0.435221403837204,0.6023650765419006,0.2446679323911667,-0.289539098739624,0.15155473351478577,0.05194072425365448,0.19644998759031296,0.5335705876350403,A,5,A,5,10000,std,,1,0.01,full,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s2,A_w5_bfull,100000,True,4,20,0.9546874165534973,0.37291327118873596,0.9546874165534973,-0.15926943719387054,0.15521258115768433,0.010916508734226227,0.28307484090328217,0.5218446254730225,A,5,A,5,10000,std,,1,0.01,full,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s3,A_w5_bfull,100000,True,5,20,0.9551913142204285,0.34277233481407166,0.9551913142204285,-0.06196989864110947,-0.010903386399149895,-0.048369236290454865,0.32701706886291504,0.8432523608207703,A,5,A,5,10000,std,,1,0.01,full,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s4,A_w5_bfull,100000,True,5,20,0.6955071687698364,0.43246325850486755,0.4804200232028961,-0.09786068648099899,-0.028669655323028564,-0.06738804280757904,0.07191529124975204,0.7402433156967163,A,5,A,5,10000,std,,1,0.01,full,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s0,A_w5_bfull,300000,True,4,20,0.8130407333374023,0.42236819863319397,0.8130407333374023,-0.1494043916463852,0.21032686531543732,0.11466373316943645,0.31701746582984924,0.24000069499015808,A,5,A,5,10000,std,,1,0.01,full,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s1,A_w5_bfull,300000,True,5,20,0.5870492458343506,0.4260927140712738,0.2001403570175171,-0.2246347963809967,0.1775798499584198,-0.06653726100921631,0.20877514779567719,0.6444391012191772,A,5,A,5,10000,std,,1,0.01,full,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s2,A_w5_bfull,300000,True,5,20,0.658352792263031,0.459768682718277,0.4435037076473236,-0.16324035823345184,-0.05809742212295532,-0.11862654238939285,0.19766390323638916,0.4847612977027893,A,5,A,5,10000,std,,1,0.01,full,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s3,A_w5_bfull,300000,True,4,20,0.7885315418243408,0.29103222489356995,0.7885315418243408,-0.2518843710422516,0.17228960990905762,0.13503801450133324,0.21605268493294716,0.20493018627166748,A,5,A,5,10000,std,,1,0.01,full,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s4,A_w5_bfull,300000,True,4,20,0.9436269402503967,0.47224900126457214,0.9436269402503967,-0.19970928132534027,-0.05160167068243027,-0.10215460509061813,0.029973402619361877,0.7636215686798096,A,5,A,5,10000,std,,1,0.01,full,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s0,A_w5_bfull,1000000,True,3,20,0.967864453792572,0.7452632784843445,0.967864453792572,-0.12112092971801758,0.17269267141819,0.040438905358314514,0.25384943932294846,0.7283523678779602,A,5,A,5,10000,std,,1,0.01,full,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s1,A_w5_bfull,1000000,True,3,20,0.9597730040550232,0.6348679065704346,0.9597730040550232,-0.31947121024131775,-0.061189204454422,-0.18859358131885529,0.11929421126842499,0.7703375816345215,A,5,A,5,10000,std,,1,0.01,full,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s2,A_w5_bfull,1000000,True,5,20,0.9624350666999817,0.49171561002731323,0.9624350666999817,-0.06086748093366623,0.12045958638191223,-0.2518492639064789,0.182789146900177,0.6359764337539673,A,5,A,5,10000,std,,1,0.01,full,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s3,A_w5_bfull,1000000,True,4,20,0.8924650549888611,0.7116519808769226,0.8924650549888611,-0.31022021174430847,0.12874773144721985,-0.005607135593891144,0.2131587527692318,0.5356720685958862,A,5,A,5,10000,std,,1,0.01,full,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
A_w5_T10000_std_lr0.01_bfull_s4,A_w5_bfull,1000000,True,3,20,0.9997853636741638,0.3319995701313019,0.9997853636741638,-0.3319995701313019,0.23340435326099396,0.04513831436634064,0.3117133304476738,0.8244238495826721,A,5,A,5,10000,std,,1,0.01,full,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s0,B_w100,0,True,100,21,0.9791682362556458,0.17443783581256866,0.9791682362556458,-0.0011748237302526832,0.1286562979221344,-0.03703712299466133,0.24429679289460182,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s1,B_w100,0,True,100,21,0.8716737627983093,0.176650270819664,0.8716737627983093,-0.0014355725143104792,0.2130311131477356,-0.22487249225378036,0.41626784205436707,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s2,B_w100,0,True,100,21,0.7261028289794922,0.17429107427597046,0.7261028289794922,0.002626840490847826,0.33174100518226624,-0.46125200390815735,0.6220630258321762,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s3,B_w100,0,True,100,21,0.9093768000602722,0.1766807585954666,0.9093768000602722,-0.0017144246958196163,0.13781264424324036,-0.2008541375398636,0.3793645203113556,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s4,B_w100,0,True,100,21,0.49071985483169556,0.17573514580726624,0.4906916916370392,-0.0008633713587187231,0.6482573747634888,-0.6318007707595825,0.7565955966711044,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s0,B_w100,0,True,100,21,0.8574483394622803,0.17642395198345184,0.8574483394622803,-0.0004296432016417384,0.2824631631374359,-0.29309380799531937,0.35900016874074936,0.9059764742851257,B,100,B,100,10000,std,2.0,1,0.01,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s1,B_w100,0,True,100,21,0.8710446953773499,0.1744019240140915,0.8710446953773499,0.002253115875646472,0.11805287003517151,-0.05615564901381731,0.28309328854084015,0.38120442628860474,B,100,B,100,10000,std,2.0,1,0.01,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s2,B_w100,0,True,100,21,0.8998458981513977,0.1737576127052307,0.8998458981513977,0.0006825116579420865,-0.02988225780427456,-0.20276744291186333,0.2892846241593361,0.8104395270347595,B,100,B,100,10000,std,2.0,1,0.01,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s3,B_w100,0,True,100,21,0.8972043395042419,0.17511068284511566,0.8972043395042419,-0.0018509502988308668,0.21374472975730896,-0.27144867181777954,0.33066684752702713,0.869610607624054,B,100,B,100,10000,std,2.0,1,0.01,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s4,B_w100,0,True,100,21,0.8876222968101501,0.17588552832603455,0.8876222968101501,0.0012196700554341078,-0.074997678399086,-0.2582252249121666,0.31904349476099014,0.8014172315597534,B,100,B,100,10000,std,2.0,1,0.01,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s0,B_w100,10000,True,100,21,0.8315078616142273,0.17410199344158173,0.8315078616142273,0.007551448419690132,0.3078162670135498,-0.24585960432887077,0.5548581928014755,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s1,B_w100,10000,True,100,21,0.9673206806182861,0.17322516441345215,0.9673206806182861,0.0049110297113657,0.2022070735692978,-0.013534708879888058,0.3914880007505417,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s2,B_w100,10000,True,100,21,0.8040637373924255,0.17379774153232574,0.8040637373924255,0.0048508853651583195,0.10120274871587753,-0.2975115701556206,0.5139409154653549,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s3,B_w100,10000,True,100,21,0.971365213394165,0.1728721559047699,0.971365213394165,0.008458150550723076,0.19126299023628235,-0.01836394425481558,0.3610501065850258,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s4,B_w100,10000,True,100,21,0.9646124243736267,0.17432619631290436,0.9646124243736267,0.011053184978663921,0.2147952914237976,-0.0046359633561223745,0.41446734964847565,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s0,B_w100,10000,True,100,21,0.7436264753341675,0.17839272320270538,0.7436264753341675,0.006263277493417263,0.15305861830711365,-0.2196953035891056,0.28531956672668457,0.5817941427230835,B,100,B,100,10000,std,2.0,1,0.01,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s1,B_w100,10000,True,100,21,0.7498064637184143,0.17608921229839325,0.7496276497840881,0.0020856461487710476,0.20641395449638367,-0.10279572941362858,0.3673260286450386,0.3598005175590515,B,100,B,100,10000,std,2.0,1,0.01,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s2,B_w100,10000,True,99,21,0.7445812225341797,0.1991836279630661,0.7437880039215088,-0.0018572659464552999,0.08043466508388519,-0.09545457363128662,0.2691080570220947,0.3582187294960022,B,100,B,100,10000,std,2.0,1,0.01,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s3,B_w100,10000,True,99,21,0.7406864166259766,0.1942162811756134,0.740580677986145,-0.0013546663103625178,0.07695022225379944,-0.11770995706319809,0.24026674032211304,0.4315342307090759,B,100,B,100,10000,std,2.0,1,0.01,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s4,B_w100,10000,True,100,21,0.7574450969696045,0.17641781270503998,0.7574450969696045,0.0006788496393710375,0.24107788503170013,-0.2398817054927349,0.339152455329895,0.686821460723877,B,100,B,100,10000,std,2.0,1,0.01,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s0,B_w100,50000,True,100,21,0.7382833361625671,0.17110365629196167,0.7382833361625671,0.01411261036992073,0.36181002855300903,-0.21582450717687607,0.6610265821218491,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s1,B_w100,50000,True,100,21,0.9662505984306335,0.1710701435804367,0.9662505984306335,0.03119945153594017,0.3272823691368103,0.13788705319166183,0.4742181748151779,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s2,B_w100,50000,True,100,21,0.8715366721153259,0.1712079495191574,0.8715366721153259,0.018582433462142944,0.3344765603542328,-0.08532720617949963,0.6115467846393585,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s3,B_w100,50000,True,100,21,0.872243344783783,0.16782283782958984,0.872243344783783,0.011680617928504944,0.2836947441101074,-0.006689885864034295,0.5404835492372513,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s4,B_w100,50000,True,100,21,0.6783775687217712,0.1694353222846985,0.6783775687217712,0.010893464088439941,0.2105996310710907,-0.46288416534662247,0.693238377571106,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s0,B_w100,50000,True,100,21,0.7518746256828308,0.18252095580101013,0.7517929673194885,0.00624691741541028,0.20587515830993652,-0.0487696323543787,0.31078289449214935,0.4399242103099823,B,100,B,100,10000,std,2.0,1,0.01,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s1,B_w100,50000,True,100,21,0.7049807906150818,0.18160013854503632,0.7049807906150818,0.003441209439188242,0.11552347242832184,-0.2447620891034603,0.31853824853897095,0.7090483903884888,B,100,B,100,10000,std,2.0,1,0.01,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s2,B_w100,50000,True,98,21,0.5327774882316589,0.20497161149978638,0.532724142074585,0.0044117397628724575,0.34059929847717285,-0.34350767731666565,0.3852415382862091,0.6575978994369507,B,100,B,100,10000,std,2.0,1,0.01,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s3,B_w100,50000,True,99,21,0.6494482159614563,0.19746918976306915,0.6494482159614563,0.003760300576686859,0.2189725637435913,-0.25377393513917923,0.3342583477497101,0.5648866891860962,B,100,B,100,10000,std,2.0,1,0.01,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.01_s4,B_w100,50000,True,100,21,0.6756756901741028,0.18096445500850677,0.6756756901741028,-0.0020821373909711838,0.1897914707660675,-0.22988535836338997,0.3222840949892998,0.6395034193992615,B,100,B,100,10000,std,2.0,1,0.01,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s0,B_w100,100000,True,100,21,0.9160832166671753,0.17135749757289886,0.9160832166671753,0.020706895738840103,0.27443861961364746,-0.014284651260823011,0.5626590847969055,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s1,B_w100,100000,True,100,21,0.9363003373146057,0.1701526641845703,0.9363003373146057,0.018775176256895065,0.3200981914997101,0.05101448763161898,0.5188098102807999,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s2,B_w100,100000,True,100,21,0.8330020904541016,0.1723998486995697,0.8330020904541016,0.018370334059000015,0.3460114598274231,-0.18903735280036926,0.6714854687452316,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c0.0_lr0.01_s3,B_w100,100000,True,100,21,0.19109000265598297,0.17155329883098602,0.09302268922328949,0.026026539504528046,0.9418487548828125,-0.9127407222986221,0.9556308835744858,0.0,B,100,B,100,10000,std,0.0,1,0.01,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
