arm,step,group,rank,seed,unit,mode,t,rel_err,rel_err_vs_pred,cos,surv_emp,surv_pred,surv_PA_emp,surv_PA_pred,eta_lam_max,eta_lam_min_pos,rank_HA,gate_mismatch,v_u,k_u
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,1,5.542348072849936e-14,5.547706505679087e-14,1.0,0.9990341174639175,0.9990341174639167,0.9990341174639182,0.9990341174639175,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,1,2.0642198594180872e-14,2.0678987951084842e-14,1.0,0.9982209304927809,0.9982209304927788,0.998220930492781,0.9982209304927788,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,1,2.4427507293754415e-14,2.4428201982064104e-14,1.0,0.999971562036772,0.9999715620367722,0.9999715620367697,0.9999715620367697,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,1,4.335261799663893e-14,4.340394169973338e-14,1.0000000000000002,0.99881753359061,0.9988175335906241,0.9988175335906105,0.9988175335906245,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,1,2.361885332721861e-14,2.3621676201259864e-14,1.0,0.999880496455155,0.9998804964551541,0.9998804964551554,0.9998804964551546,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,1,4.8180720258318283e-14,4.823969144427058e-14,0.9999999999999999,0.9987775380773439,0.9987775380773233,0.9987775380773414,0.9987775380773208,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,1,2.4948135151381172e-14,2.4997480916454578e-14,1.0,0.998025970487255,0.9980259704872532,0.9980259704872557,0.998025970487254,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,1,1.998255206268213e-14,2.002877752107514e-14,1.0,0.9976920479373166,0.9976920479373057,0.9976920479373165,0.9976920479373055,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,1,2.4095768243197778e-14,2.4131536698975836e-14,0.9999999999999998,0.9985177713203928,0.9985177713203993,0.9985177713203933,0.9985177713203996,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,2,4.235250795028786e-14,4.24264123064869e-14,1.0000000000000002,0.9982580578422295,0.9982580578422433,0.9982580578422273,0.9982580578422409,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,2,5.223235168667015e-14,5.233339868796645e-14,1.0,0.9980691679915528,0.9980691679915767,0.9980691679915537,0.9980691679915774,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,2,2.9224967205617216e-14,2.9329231850482894e-14,1.0,0.9964450264024242,0.996445026402423,0.9964450264024242,0.996445026402423,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,2,3.11400273635313e-14,3.114179855698582e-14,1.0000000000000002,0.9999431248824073,0.9999431248824221,0.9999431248824049,0.9999431248824197,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,2,5.665509215490982e-14,5.6789315646065684e-14,0.9999999999999998,0.9976364657747755,0.9976364657747877,0.997636465774776,0.997636465774788,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,2,4.39687026073539e-14,4.397921332297515e-14,1.0,0.9997610071934684,0.9997610071934653,0.9997610071934689,0.9997610071934658,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,2,4.451367483853057e-14,4.462270726156919e-14,1.0000000000000002,0.9975565708642862,0.9975565708642578,0.9975565708642837,0.9975565708642553,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,2,2.8403692019656996e-14,2.851616437267034e-14,1.0,0.9960558386624688,0.9960558386624698,0.9960558386624695,0.9960558386624706,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,2,4.349158430134744e-14,4.369303438226743e-14,1.0000000000000002,0.9953894234225904,0.995389423422564,0.9953894234225902,0.995389423422564,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,2,4.605935018174887e-14,4.619619532516252e-14,1.0,0.9970377399599512,0.9970377399599591,0.9970377399599516,0.9970377399599597,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,5,8.853152182025656e-14,8.891824205879128e-14,1.0000000000000002,0.9956508335119874,0.9956508335119916,0.9956508335119849,0.9956508335119891,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,5,4.8429736034840186e-14,4.8664302403357126e-14,1.0,0.9951799089489963,0.9951799089490131,0.9951799089489971,0.9951799089490138,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,5,7.165369591535752e-14,7.229449622975429e-14,1.0,0.991136250367382,0.9911362503673823,0.9911362503673817,0.9911362503673823,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,5,4.3195937978006824e-14,4.3202080524451276e-14,0.9999999999999998,0.9998578182724023,0.99985781827241,0.9998578182723998,0.9998578182724075,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,5,6.699407785414426e-14,6.739157781898744e-14,1.0000000000000002,0.9941016373602146,0.9941016373602223,0.9941016373602152,0.9941016373602227,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,5,6.919783724489138e-14,6.923919900514661e-14,0.9999999999999999,0.9994026250902699,0.9994026250902737,0.9994026250902704,0.9994026250902742,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,5,7.224450007408084e-14,7.268770468747707e-14,1.0000000000000002,0.9939026192215116,0.993902619221479,0.9939026192215091,0.9939026192214767,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,5,5.222698253755291e-14,5.2745536968671176e-14,0.9999999999999999,0.9901687524495829,0.9901687524495908,0.9901687524495837,0.9901687524495915,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,5,4.590776818032548e-14,4.6441220256208665e-14,1.0000000000000002,0.9885133923497375,0.9885133923497227,0.9885133923497375,0.9885133923497227,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,5,5.096157700137839e-14,5.13409456583155e-14,1.0,0.9926107972482172,0.992610797248226,0.9926107972482177,0.9926107972482264,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,10,1.2987529394734953e-13,1.3101240484330807e-13,1.0,0.9913205860366903,0.9913205860367302,0.9913205860366878,0.991320586036728,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,10,9.481734225920005e-14,9.573804986299475e-14,1.0000000000000002,0.9903830545418717,0.9903830545419268,0.9903830545418728,0.9903830545419277,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,10,8.052918843468068e-14,8.197597629177317e-14,1.0,0.9823510750034273,0.9823510750034496,0.9823510750034271,0.9823510750034495,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,10,5.3310033464054643e-14,5.332519612285549e-14,0.9999999999999999,0.9997156567644472,0.9997156567644698,0.9997156567644445,0.9997156567644673,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,10,1.1102008003757625e-13,1.1234143157863213e-13,1.0000000000000002,0.98823807456882,0.9882380745688556,0.9882380745688205,0.9882380745688559,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,10,8.806501868880445e-14,8.817032870438508e-14,1.0,0.9988056070888224,0.9988056070888233,0.9988056070888229,0.9988056070888238,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,10,1.5070583154590098e-13,1.5256059863284334e-13,1.0000000000000002,0.9878424239052476,0.9878424239052308,0.9878424239052451,0.9878424239052285,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,10,5.4867304543112296e-14,5.5962251850052234e-14,0.9999999999999999,0.9804341807067611,0.9804341807067773,0.9804341807067618,0.980434180706778,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,10,9.956027617335102e-14,1.0188751441531043e-13,0.9999999999999999,0.9771587494766544,0.9771587494766708,0.9771587494766544,0.9771587494766708,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,10,4.451980796780896e-14,4.518510428224294e-14,1.0,0.9852762027442096,0.9852762027441987,0.9852762027442101,0.9852762027441992,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,20,1.1192317171352005e-13,1.1389161524152124e-13,1.0,0.9827165193519279,0.9827165193519569,0.9827165193519255,0.9827165193519546,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,20,1.3891573703561315e-13,1.4162666859046745e-13,0.9999999999999999,0.9808586081855851,0.9808586081856284,0.9808586081855858,0.9808586081856292,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,20,8.830547386952687e-14,9.150696705477146e-14,1.0,0.9650136673929088,0.9650136673929064,0.9650136673929088,0.9650136673929064,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,20,7.833645936540182e-14,7.838102725674412e-14,1.0,0.9994313943960146,0.9994313943960403,0.9994313943960121,0.999431394396038,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,20,1.5126978942042232e-13,1.5489201212674246e-13,1.0,0.9766145286862032,0.9766145286862423,0.9766145286862038,0.9766145286862428,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,20,9.956035565124673e-14,9.979861076703622e-14,1.0,0.9976126409580331,0.9976126409580425,0.9976126409580337,0.997612640958043,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,20,1.884050934700148e-13,1.930711038274668e-13,1.0000000000000002,0.9758326840995174,0.9758326840995242,0.9758326840995152,0.9758326840995218,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,20,5.710714793928691e-14,5.940917800760444e-14,1.0,0.9612512721852112,0.9612512721852025,0.9612512721852121,0.9612512721852031,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,20,1.5590991792904711e-13,1.6328393264554806e-13,1.0,0.9548393121293144,0.9548393121293309,0.9548393121293143,0.9548393121293309,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,20,7.017815706413933e-14,7.229128724202443e-14,1.0,0.9707692274062184,0.9707692274061943,0.9707692274062186,0.9707692274061949,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,50,1.2380186521476388e-13,1.2931726039438697e-13,1.0,0.9573498915550239,0.9573498915550606,0.9573498915550217,0.9573498915550585,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,50,1.601366291281411e-13,1.680639694653444e-13,1.0,0.9528314107870821,0.9528314107870816,0.952831410787083,0.9528314107870822,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,50,1.09258873572472e-13,1.1943261516652335e-13,1.0000000000000002,0.9148160527183957,0.9148160527183782,0.9148160527183955,0.9148160527183782,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,50,1.0167623948080665e-13,1.0182091761038287e-13,1.0,0.9985790922634152,0.9985790922634401,0.9985790922634128,0.9985790922634378,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,50,2.339935183453813e-13,2.482537110908931e-13,1.0,0.9425579876214384,0.942557987621419,0.9425579876214389,0.9425579876214195,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,50,1.0390380359634831e-13,1.0452654282122702e-13,0.9999999999999999,0.9940422862167728,0.9940422862167767,0.9940422862167734,0.9940422862167771,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,50,2.872739957419274e-13,3.053921101191103e-13,1.0,0.9406726179987874,0.9406726179988198,0.9406726179987853,0.9406726179988174,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,50,9.480230317816242e-14,1.0464687167078953e-13,0.9999999999999999,0.9059258214273731,0.9059258214273493,0.9059258214273738,0.9059258214273499,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,50,2.0785212036088732e-13,2.333073405084748e-13,0.9999999999999998,0.8908940452018411,0.8908940452018791,0.8908940452018411,0.8908940452018791,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,50,9.060845067170363e-14,9.758399438470823e-14,1.0,0.9285175426873136,0.9285175426873313,0.9285175426873137,0.9285175426873318,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,100,2.256363103402928e-13,2.4618830964980175e-13,1.0000000000000002,0.9165191907822204,0.9165191907822764,0.9165191907822181,0.9165191907822742,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,100,1.999537408993137e-13,2.2024052913054058e-13,1.0,0.9078880335453476,0.9078880335453494,0.9078880335453483,0.9078880335453502,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,100,1.9630781818869626e-13,2.3456846032451973e-13,0.9999999999999998,0.8368892301936511,0.8368892301936466,0.8368892301936511,0.8368892301936466,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,100,1.6726326067286953e-13,1.6773960695346072e-13,1.0000000000000002,0.9971602039062334,0.9971602039062644,0.9971602039062311,0.997160203906262,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,100,3.233586743292185e-13,3.6397194690924416e-13,1.0,0.8884164757067675,0.8884164757067046,0.888416475706768,0.8884164757067051,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,100,1.6548614944628827e-13,1.674757493005768e-13,1.0000000000000002,0.9881200719352137,0.9881200719352048,0.9881200719352143,0.9881200719352053,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,100,4.618316648117856e-13,5.219228831644225e-13,1.0000000000000002,0.8848657142825894,0.8848657142827245,0.8848657142825872,0.8848657142827225,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,100,2.086742562682271e-13,2.5426255927942523e-13,1.0,0.8207038301652216,0.8207038301651867,0.8207038301652222,0.8207038301651873,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,100,3.8317522966446224e-13,4.827742270176927e-13,1.0000000000000002,0.7936944605172318,0.793694460517296,0.7936944605172316,0.7936944605172958,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,100,9.380523724330863e-14,1.088044005331401e-13,0.9999999999999998,0.8621456189608518,0.862145618960853,0.8621456189608521,0.8621456189608535,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,200,3.447947981514138e-13,4.104656338965813e-13,1.0000000000000002,0.8400089305362514,0.8400089305364025,0.8400089305362494,0.8400089305364006,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,200,4.0565174877702164e-13,4.92139314912876e-13,0.9999999999999998,0.8242620259852381,0.8242620259851311,0.8242620259852387,0.8242620259851317,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,200,4.312632052014611e-13,6.157499828095067e-13,0.9999999999999998,0.7003868733113681,0.7003868733113389,0.700386873311368,0.7003868733113388,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,200,1.4238910930058896e-13,1.4320127909876214e-13,1.0,0.9943284738566252,0.9943284738566264,0.9943284738566227,0.9943284738566242,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,200,6.940906499225099e-13,8.79388878621087e-13,0.9999999999999998,0.7892875004412764,0.7892875004410661,0.7892875004412767,0.7892875004410665,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,200,2.933462387704302e-13,3.004422960856862e-13,1.0000000000000002,0.9763812971484952,0.9763812971485472,0.9763812971484956,0.9763812971485477,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,200,4.946701535034945e-13,6.31770478836307e-13,1.0000000000000002,0.7829902948529897,0.7829902948530532,0.7829902948529878,0.7829902948530513,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,200,2.5331681830708503e-13,3.760843896970578e-13,1.0000000000000002,0.6735637671937298,0.6735637671936766,0.6735637671937302,0.6735637671936772,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,200,4.587739927395568e-13,7.282589185444048e-13,0.9999999999999998,0.6299600060599727,0.6299600060601024,0.6299600060599726,0.6299600060601023,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,200,4.309914715610034e-13,5.798365281820054e-13,1.0,0.7432982411652094,0.7432982411651705,0.7432982411652097,0.7432982411651707,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,500,6.87087717403369e-13,1.0624170058627732e-12,1.0000000000000002,0.6467213096285825,0.6467213096286945,0.646721309628581,0.6467213096286929,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,500,7.240981844205857e-13,1.1738896816252833e-12,1.0,0.6168366548874884,0.6168366548874092,0.6168366548874888,0.6168366548874097,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,500,6.861630155319902e-13,1.6713085691986498e-12,1.0,0.4105543573328106,0.4105543573327025,0.4105543573328105,0.4105543573327025,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,500,4.3971761105486347e-13,4.460146912222177e-13,1.0,0.9858814512363537,0.9858814512362849,0.9858814512363512,0.9858814512362825,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,500,1.1038745715391446e-12,1.9943921403405774e-12,1.0,0.553489230734275,0.5534892307340514,0.5534892307342754,0.5534892307340518,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,500,5.106327608573113e-13,5.420757435642778e-13,1.0,0.9419952228442084,0.9419952228442812,0.941995222844209,0.9419952228442817,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,500,7.060597741465097e-13,1.3014669008876203e-12,1.0,0.542510742044041,0.5425107420442012,0.5425107420440397,0.5425107420441999,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,500,3.6239253372998576e-13,9.730934645294414e-13,1.0000000000000002,0.3724128739321059,0.37241287393213335,0.37241287393210626,0.3724128739321336,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,500,8.337513375571508e-13,2.64642635316965e-12,1.0,0.3150480029640099,0.31504800296390606,0.31504800296400987,0.315048002963906,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,500,9.280758204820916e-13,1.9482938096987223e-12,1.0,0.4763531125861531,0.4763531125860356,0.4763531125861533,0.47635311258603574,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
LR_a0p1_q0,5000000,neg,2,0,73,fullbatch_wonly,1000,6.537018149836193e-13,1.5628044853216299e-12,1.0,0.4182876496218413,0.41828764962181786,0.41828764962184023,0.41828764962181686,0.0008714391221136214,1.952978556688858e-05,6,0,0.968550980091095,0.1
LR_a0p1_q0,5000000,neg,2,1,45,fullbatch_wonly,1000,8.151549485161569e-13,2.142197003428635e-12,1.0,0.3805228684437856,0.3805228684436972,0.38052286844378586,0.3805228684436975,0.0009659539205642432,2.30522608988148e-05,6,0,-1.0204476118087769,0.1
LR_a0p1_q0,5000000,neg,2,2,12,fullbatch_wonly,1000,7.00237497277737e-13,4.151886366369823e-12,0.9999999999999999,0.16865526545940598,0.16865526545948933,0.16865526545940598,0.16865526545948933,0.001779164116146741,4.419792209399165e-05,6,0,-1.3855674266815186,0.1
LR_a0p1_q0,5000000,neg,2,3,44,fullbatch_wonly,1000,7.50050112014681e-13,7.716864435887082e-13,0.9999999999999999,0.971962275929809,0.9719622759298351,0.9719622759298064,0.9719622759298328,2.844084522106002e-05,6.373865877873112e-07,6,0,-0.17497467994689941,0.1
LR_a0p1_q0,5000000,neg,2,4,27,fullbatch_wonly,1000,1.062756225163264e-12,3.467956484937528e-12,0.9999999999999998,0.3064502769221693,0.30645027692220556,0.3064502769221694,0.30645027692220567,0.0011826246047489481,2.4032578363014534e-05,6,0,1.127153754234314,0.1
LR_a0p1_q0,5000000,neg,2,5,99,fullbatch_wonly,1000,6.206331242545227e-13,6.994187949631752e-13,1.0,0.8873555139264773,0.887355513926673,0.8873555139264778,0.8873555139266734,0.0001195123732195777,2.8521344025240223e-06,6,0,0.3589375913143158,0.1
LR_a0p1_q0,5000000,neg,2,6,14,fullbatch_wonly,1000,8.149596548432168e-13,2.768214697724753e-12,1.0,0.2943990057971678,0.2943990057971469,0.29439900579716716,0.2943990057971461,0.0012225858832334016,2.739932088284222e-05,6,0,1.1472119092941284,0.1
LR_a0p1_q0,5000000,neg,2,7,57,fullbatch_wonly,1000,9.934842450371824e-13,7.148333897826571e-12,1.0000000000000002,0.13898123104453183,0.1389812310445163,0.1389812310445319,0.1389812310445164,0.001974261068890167,4.235841006052389e-05,6,0,1.457146406173706,0.1
LR_a0p1_q0,5000000,neg,2,8,96,fullbatch_wonly,1000,8.680631202025521e-13,8.71750170397391e-12,1.0000000000000002,0.09957705196735087,0.09957705196740504,0.09957705196735087,0.09957705196740504,0.00230815260677138,5.356619073964624e-05,6,0,-1.5769041776657104,0.1
LR_a0p1_q0,5000000,neg,2,9,41,fullbatch_wonly,1000,8.542213164195454e-13,3.763036905396828e-12,0.9999999999999999,0.2270031726752969,0.22700317267535916,0.227003172675297,0.22700317267535927,0.0014823382528047256,3.537565034570941e-05,6,0,1.2641137838363647,0.1
