arm,step,group,rank,seed,unit,mode,t,lr,rel_err,rel_err_vs_pred,cos,surv_emp,surv_pred,surv_PA_emp,surv_PA_pred,eta_lam_max,eta_lam_min_pos,rank_HA,gate_mismatch,v_u,k_u
LR_a0p1_q0,200000,pos,0,7,49,sgd_wonly,2000,0.02,0.0006248750204497725,20.496979529037613,0.9473477946444587,0.0006536797996335297,3.0486200152784753e-05,0.0006536797996335299,3.0486200152784757e-05,0.1071601468974519,0.0027002615752667663,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,1,0.02,0.01911809139685998,0.020136228568862453,0.9998005364945667,0.9468126270286078,0.9494375439511615,0.9468126270286117,0.949437543951165,0.05056771353490627,0.0011332709042821791,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,1,0.02,0.0014149859783318991,0.001419745666980962,0.9999991767407472,0.9960411372263239,0.9966475061274994,0.9960411372263216,0.996647506127497,0.0033528341787681733,7.51402259676609e-05,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,1,0.02,0.002415427803184738,0.0024316784363541035,0.9999971349189083,0.9937390837271329,0.9933171126056737,0.9937390837271305,0.9933171126056712,0.0066835668772418965,0.00014978513658866384,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,1,0.02,0.045835386693613756,0.051336332983704436,0.998902429134651,0.8731050212244811,0.892844970211705,0.8731050212244809,0.892844970211705,0.1071601468974519,0.0027002615752667663,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,2,0.02,0.21532011641187038,0.2388644652803999,0.9993408482402989,1.113656889222669,0.9014321831382868,1.1136568892226735,0.9014321831382902,0.05056771353490627,0.0011332709042821791,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,2,0.02,0.012128440472915506,0.012210172268304632,0.9999964815081936,1.005141508241226,0.993306253704439,1.0051415082412234,0.9933062537044367,0.0033528341787681733,7.51402259676609e-05,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,2,0.02,0.017161242510016623,0.017392935630015545,0.999989847224208,1.0032441656479165,0.9866788951027289,1.003244165647914,0.9866788951027267,0.0066835668772418965,0.00014978513658866384,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,2,0.02,0.27184630248956887,0.3410128160470542,0.9987433929070428,1.0650661373959838,0.7971732723736064,1.0650661373959835,0.7971732723736064,0.1071601468974519,0.0027002615752667663,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,5,0.02,0.17443320581509703,0.2260967387013554,0.9918597853948897,0.9093571859431474,0.7714981065936592,0.9093571859431506,0.771498106593662,0.05056771353490627,0.0011332709042821791,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,5,0.02,0.024969052386217765,0.025391837426002952,0.9997667325940378,0.969990903225515,0.9833495688912915,0.9699909032255127,0.9833495688912891,0.0033528341787681733,7.51402259676609e-05,6,0,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,5,0.02,0.030715437384108327,0.03176267545184029,0.9995635957182443,0.9778950106069783,0.9670292866443249,0.9778950106069758,0.9670292866443225,0.0066835668772418965,0.00014978513658866384,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,5,0.02,1.7583415096469466,3.098953482383749,-0.22843371453842445,1.539705282461251,0.5673984845666064,1.539705282461251,0.5673984845666061,0.1071601468974519,0.0027002615752667663,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,10,0.02,0.18356921016908653,0.30840419083322906,0.9540962705688384,0.5241081367228417,0.5952228135199124,0.5241081367228436,0.5952228135199145,0.05056771353490627,0.0011332709042821791,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,10,0.02,16.985479838337135,17.565557239218386,-0.9046063899039083,16.105745140445702,0.9669764304666567,16.105745140445666,0.9669764304666545,0.0033528341787681733,7.51402259676609e-05,6,1,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,10,0.02,1.0837487115618525,1.1589087367050237,-0.3088540334589568,0.3303957261442201,0.935145863722743,0.33039572614422,0.9351458637227408,0.0066835668772418965,0.00014978513658866384,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,10,0.02,22.336058856279212,69.37277460816298,-0.24577725656991717,22.254745057431265,0.3219715368520227,22.254745057431265,0.3219715368520227,0.1071601468974519,0.0027002615752667663,6,0,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,20,0.02,2.2300875949997896,6.293512896882699,-0.5374012975510397,2.019548817163088,0.35434702868479,2.01954881716309,0.35434702868479134,0.05056771353490627,0.0011332709042821791,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,20,0.02,16.23639804987908,17.364321140124662,-0.8994109641023267,15.390264582278363,0.935043640281495,15.390264582278329,0.9350436402814927,0.0033528341787681733,7.51402259676609e-05,6,1,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,20,0.02,1.5569937279135102,1.7804414924624385,0.3301583240655152,1.6088906259852045,0.8744986760334994,1.6088906259852045,0.8744986760334973,0.0066835668772418965,0.00014978513658866384,6,0,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,20,0.02,38.13296297211804,367.28309478207547,-0.6034634554848572,38.07021884527484,0.10382444363453192,38.07021884527483,0.1038244436345319,0.1071601468974519,0.0027002615752667663,6,2,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,50,0.02,8.404772840030516,111.62837460135401,-0.878757772809136,8.338532202169121,0.07529244128157868,8.33853220216915,0.07529244128157896,0.05056771353490627,0.0011332709042821791,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,50,0.02,15.008870524579084,17.752824472403173,-0.8891615002422664,14.252154982398832,0.845435640278561,14.252154982398803,0.8454356402785589,0.0033528341787681733,7.51402259676609e-05,6,2,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,50,0.02,1.561806057405738,2.1838622204537987,0.39894170027326775,1.702764257646203,0.7151577800000589,1.702764257646203,0.7151577800000571,0.0066835668772418965,0.00014978513658866384,6,2,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,50,0.02,36.62722739509187,5327.692492247451,-0.4409308243619176,36.62419553041041,0.006874876402568221,36.624195530410404,0.006874876402568222,0.1071601468974519,0.0027002615752667663,6,13,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,100,0.02,4.515424219222357,423.42497277779506,0.3496496550635703,4.519141846802606,0.01066404796486097,4.519141846802607,0.010664047964860984,0.05056771353490627,0.0011332709042821791,6,0,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,100,0.02,9.666785836941816,13.524387131312455,-0.6313070036150478,9.199641901470637,0.7147670162857661,9.199641901470628,0.7147670162857643,0.0033528341787681733,7.51402259676609e-05,6,3,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,100,0.02,4.28184799263304,8.37159485954753,0.9016759698538407,4.737315535897233,0.511473388819065,4.737315535897224,0.5114733888190637,0.0066835668772418965,0.00014978513658866384,6,5,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,100,0.02,37.74359616636819,7270.739429211892,-0.21007979575439148,37.742505266593774,0.005191163365685269,37.74250526659376,0.00519116336568527,0.1071601468974519,0.0027002615752667663,6,26,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,200,0.02,7.4225592953695685,914.6331315820294,-0.05352029606206135,7.422120536258681,0.008115340500000104,7.422120536258688,0.00811534050000011,0.05056771353490627,0.0011332709042821791,6,9,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,200,0.02,10.051767178628744,19.674061399181436,-0.6496249733483302,9.712356563861446,0.5109147000551172,9.712356563861436,0.510914700055116,0.0033528341787681733,7.51402259676609e-05,6,3,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,200,0.02,2.825270225667409,10.795647160274614,0.25573634592310784,2.880846673024093,0.26170457256733287,2.880846673024092,0.26170457256733226,0.0066835668772418965,0.00014978513658866384,6,12,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,200,0.02,35.59979448951886,8986.972897087904,-0.34175866074882183,35.59844049774383,0.003961266479512188,35.59844049774383,0.003961266479512189,0.1071601468974519,0.0027002615752667663,6,62,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,500,0.02,6.686658366659548,1157.8206629436402,-0.22771474518144347,6.685340901332778,0.005775210773712922,6.68534090133279,0.005775210773712925,0.05056771353490627,0.0011332709042821791,6,24,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,500,0.02,8.920900751335097,47.76543886394696,-0.6628155411725825,8.79601396632186,0.18676476053627414,8.79601396632185,0.18676476053627367,0.0033528341787681733,7.51402259676609e-05,6,3,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,500,0.02,6.311999137457912,174.21752392091923,0.23572024618226545,6.320441210910564,0.03623056392606666,6.3204412109105625,0.03623056392606657,0.0066835668772418965,0.00014978513658866384,6,35,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,500,0.02,39.927514891322744,22684.367880650647,-0.4581771787114804,39.92670840768874,0.0017601334584853119,39.926708407688736,0.001760133458485312,0.1071601468974519,0.0027002615752667663,6,186,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,1000,0.02,6.632939676349683,2024.7173555969712,-0.13098873533749672,6.632509764360122,0.0032759830195627556,6.632509764360125,0.003275983019562757,0.05056771353490627,0.0011332709042821791,6,33,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,1000,0.02,9.66781018959158,268.20829330595376,-0.6748913726895288,9.643446529859556,0.03604590324342879,9.643446529859544,0.0360459032434287,0.0033528341787681733,7.51402259676609e-05,6,3,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,1000,0.02,15.275383115718583,1726.0890890339833,-0.6067044882212232,15.27001233870457,0.008849707244408542,15.270012338704566,0.008849707244408542,0.0066835668772418965,0.00014978513658866384,6,164,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,1000,0.02,36.977109581412584,81196.03007471586,-0.4180600066307831,36.976919192318825,0.0004554053880144951,36.976919192318825,0.0004554053880144951,0.1071601468974519,0.0027002615752667663,6,276,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,0,1,22,natural,2000,0.02,27.300656786855985,25899.050781112135,0.12397828849168192,27.30078745456941,0.0010541180453905294,27.30078745456947,0.0010541180453905298,0.05056771353490627,0.0011332709042821791,6,99,-0.36890166997909546,1.0
LR_a0p1_q0,200000,pos,0,2,32,natural,2000,0.02,10.056479759710276,1137.1443006197123,-0.16674209853457098,10.055001374413953,0.008843626753640477,10.055001374413944,0.008843626753640478,0.0033528341787681733,7.51402259676609e-05,6,3,-0.09499046206474304,1.0
LR_a0p1_q0,200000,pos,0,5,39,natural,2000,0.02,24.524341538812436,3250.2350728388706,-0.6909587177548611,24.519127368536207,0.007545405482746208,24.5191273685362,0.007545405482746209,0.0066835668772418965,0.00014978513658866384,6,563,-0.13411523401737213,1.0
LR_a0p1_q0,200000,pos,0,7,49,natural,2000,0.02,29.140598483581297,955861.9420439467,-0.478101333363682,29.140583908076056,3.0486200152784753e-05,29.140583908076056,3.0486200152784757e-05,0.1071601468974519,0.0027002615752667663,6,373,0.5377517342567444,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,1,0.02,0.00397182695612472,0.0040095583265149426,0.9999934191052546,0.9888919093912149,0.9905896442157462,0.9888919093912122,0.9905896442157438,0.009411313874894908,0.00021091655999283524,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,1,0.02,0.0024454093145176584,0.0024620672646066327,0.9999970628923713,0.9936614056795317,0.9932341612560958,0.9936614056795294,0.9932341612560933,0.006766526689084101,0.00015164434544770314,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,2,0.02,0.0066765249202973345,0.006803977982037666,0.9999792703070569,0.979089809878402,0.9812678609371159,0.9790898098783996,0.9812678609371134,0.009411313874894908,0.00021091655999283524,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,2,0.02,0.003126471097607863,0.003169210730558316,0.9999949796417812,0.9865650084790543,0.9865141082168039,0.9865650084790518,0.9865141082168016,0.006766526689084101,0.00015164434544770314,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,5,0.02,0.005818793909015007,0.006100479587184968,0.9999826176112253,0.9523156780466852,0.9538256502387639,0.9523156780466829,0.9538256502387615,0.009411313874894908,0.00021091655999283524,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,5,0.02,0.005360668991977937,0.005545755383644381,0.9999864619585379,0.9647583055905491,0.966625575983336,0.9647583055905468,0.9666255759833335,0.006766526689084101,0.00015164434544770314,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,10,0.02,0.011464218135957618,0.01260103550731342,0.9999218166454179,0.9111295820413248,0.9097838133464496,0.9111295820413225,0.9097838133464475,0.009411313874894908,0.00021091655999283524,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,10,0.02,0.0068671756220988625,0.007349562446603146,0.9999758912941499,0.9365928074575918,0.9343652322149824,0.9365928074575893,0.9343652322149799,0.006766526689084101,0.00015164434544770314,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,20,0.02,0.01145698086442327,0.013841808866917198,0.9999055557019149,0.8289942704313032,0.8277083562254773,0.8289942704313013,0.8277083562254752,0.009411313874894908,0.00021091655999283524,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,20,0.02,0.008627251327291226,0.00988185908300442,0.9999590327136714,0.869542260331511,0.8730392990656014,0.8695422603315088,0.8730392990655991,0.006766526689084101,0.00015164434544770314,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,50,0.02,0.016800383499381982,0.026953601315886228,0.9996374079206587,0.6223325635487357,0.6233075611116937,0.6223325635487341,0.6233075611116922,0.009411313874894908,0.00021091655999283524,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,50,0.02,0.010340074485220445,0.014518946015612344,0.999897182317844,0.71372492066209,0.712178037861817,0.7137249206620884,0.7121780378618153,0.006766526689084101,0.00015164434544770314,6,0,-0.13494502007961273,1.0
LR_a0p1_q0,200000,pos,1,2,51,sgd_wonly,100,0.02,0.006821238512660312,0.017555226184107077,0.9998460984181053,0.3887467823026022,0.38855885085864905,0.38874678230260123,0.38855885085864805,0.009411313874894908,0.00021091655999283524,6,0,-0.1591472327709198,1.0
LR_a0p1_q0,200000,pos,1,5,65,sgd_wonly,100,0.02,0.01363341353960019,0.026878651904550323,0.9996387087253125,0.5070881219004804,0.5072208825060965,0.5070881219004791,0.5072208825060953,0.006766526689084101,0.00015164434544770314,6,0,-0.13494502007961273,1.0
