arm,step,rank,seed,unit,ok,delta,t,zbar0,npos0,s_plus,s_minus,pair_mean,db_plus,db_minus,dwmu_plus,dwmu_minus,dyhat_plus,dyhat_minus,npos_A,npos_P,npos_M,dW_other_plus,dv_plus,v_u
LR_a0p1_q0,200000,0,2,39,True,0.05,5,0.0017021243259977836,16,0.9935478298271627,1.0105149781057599,-0.0004241787069649283,0.049969424145731356,-0.05004590344538423,-0.0002920326543732767,-0.0004798454599039739,0.005107589150721003,0.005587456823228502,17,18,14,0.001109886536004499,0.0004835099296081397,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.05,5,-0.01702520317301746,16,1.0020476041170934,0.9915639164959145,0.00026209219052947264,0.05000665117605663,-0.04995560623147052,9.572902979794827e-05,0.00037741040667458285,0.0044627432766357845,0.00396014152760468,16,17,10,0.0005203216306580767,0.0001878621209090109,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.05,5,-0.010941516596184336,15,0.9398066691268614,0.959611572252751,-0.000495122578147239,0.049700040338244156,-0.049797453197400754,-0.0027097068819010557,0.0018168745847633632,0.01036587886709344,0.008972387888349788,14,19,13,0.0037137816442352665,0.001086430126677597,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.05,5,-0.0018984421767352655,15,0.9950578811120669,0.9959584628425766,-2.2514543262741604e-05,0.04997655247165894,-0.04998083190019045,-0.00022365841605557476,0.00018290875806145472,0.0028945869409458384,0.0019482683303735007,15,20,12,0.0006475604753285788,0.00035556856939160863,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.05,5,0.00757580431847843,17,0.997563142753819,0.9969382680331629,1.5621868016402196e-05,0.04998802624854304,-0.04998500346152679,-0.00010986911085209595,0.00013809005986871654,0.002924684576284824,0.0028989490425735064,17,19,13,0.0007200418701441411,0.00024699490630006397,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.05,5,0.016041921494569955,17,0.9989302426739318,0.99893024848903,-1.4537745313125683e-10,0.049995086665810526,-0.04999508669430866,-4.8574532113852166e-05,4.8574269857142884e-05,0.028793427288805448,0.02702703724823303,17,18,15,0.0004377126179232101,0.00021443773104190504,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.05,5,-0.05688950097787829,15,0.9945956150087711,0.9914240112018047,7.929009517416291e-05,0.04997539964785459,-0.04996828201827469,-0.00024561889741597434,0.0003970814581845195,0.00505458854174443,0.004340161123591029,15,16,11,0.0012039741077310541,0.0003593366347535303,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.05,5,-0.01524261618506656,14,0.9737689883108249,0.9737461914129286,5.699224474055298e-07,0.04987299629740756,-0.04987288150468744,-0.0011845468818668858,0.0011855719340408827,0.010076395248586558,0.009449340378513641,14,18,13,0.0017998352033363756,0.0005642641171312175,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.05,10,0.07235603160342294,20,0.989938339033736,0.9898628404084814,1.8874656313588867e-06,0.049948429612675885,-0.04994805159427565,-0.00045151266098919344,0.00045490957385163817,0.00425593287106809,0.003921533917323069,20,20,18,0.001408870739556113,0.0005600991060297445,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.05,10,0.016429006160958548,16,0.9736799161367493,0.9732601222721767,1.0494846614316627e-05,0.04986999502143502,-0.04986847329328585,-0.0011859992145975776,0.0012054671796770553,0.00700819992924147,0.0073434654952422174,16,18,15,0.002485591931838009,0.0008918816396000431,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.05,10,0.0017021243259977836,16,0.99152532822598,1.0007382730248864,-0.00023032361997266104,0.04995928399183305,-0.04999688628066076,-0.0003830175805340547,-4.002737058356285e-05,0.005829927311423629,0.004024863541391778,17,18,14,0.0012607681138194667,0.0005888000205305162,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.05,10,-0.01702520317301746,16,0.9988983552638159,0.9910943494858487,0.00019510014444917845,0.04999063904691245,-0.04995432902222385,-4.572128372173146e-05,0.0003996115479311075,0.00352540995483676,0.0024300932183713964,16,17,10,0.0010715435437536438,0.0004152819080553584,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.05,10,-0.010941516596184336,15,0.9599364438202962,0.7077471771957178,0.00630473166561446,0.0498272457707698,-0.04858535956565879,-0.0018304235797550591,0.013198000705872775,0.01186632020015867,0.012503423007421206,14,19,13,0.004176446147315262,0.001282837853678551,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.05,10,-0.0018984421767352655,15,0.9945021732990424,0.9953905195867402,-2.2208657192442083e-05,0.04997404750369934,-0.049978232046082316,-0.00024893883874730716,0.0002087060667452176,0.0019483809283887248,0.0018249716097547609,15,20,12,0.0005977044966723797,0.000295207356850813,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.05,10,0.00757580431847843,17,0.9950369373115553,0.9930762101990226,4.901817781331752e-05,0.04997592752448876,-0.04996709650413955,-0.0002240806589110044,0.000313285994188466,0.0026125756392306465,0.002646791121758889,16,19,13,0.0009474017390063694,0.0003321594974001987,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.05,10,0.016041921494569955,17,0.8846085640754758,0.8841631152498788,1.1136220639924865e-05,0.04943901574657064,-0.049436804899967726,-0.005208587542796919,0.005228649137473801,0.01895449840331327,0.019538337534670016,17,18,15,0.005017479964955248,0.00213833171014468,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.05,10,-0.05688950097787829,15,0.9914048157339491,0.9885822901237207,7.056314025571248e-05,0.04996028508189389,-0.04995482410419133,-0.0003900442951964378,0.0005257095980052438,0.004384944029684303,0.004006455185816028,15,16,11,0.001391236901073039,0.00046403961212850264,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.05,10,-0.01524261618506656,14,0.9525170206471469,0.9515066391260452,2.5259538027545825e-05,0.04976910290192944,-0.04976455100770594,-0.00214325186957226,0.0021892190514035976,0.007873536587640872,0.008154415549760059,14,18,13,0.0029458938765373416,0.0007963044469805906,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.05,20,0.07235603160342294,20,0.9819797238968092,0.9817628352381231,5.4222164671546835e-06,0.04990875690947791,-0.04990765045160648,-0.0008097707146375021,0.0008195086897002535,0.004467242618444607,0.004505607503590218,20,20,18,0.0019769277800209756,0.0009087105067161544,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.05,20,0.016429006160958548,16,0.9595450933493441,0.9590702112642396,1.1872052127614302e-05,0.049802763596513304,-0.04980112691368768,-0.0018255089290460118,0.0018476163504758587,0.005523817844365147,0.006193098657176188,16,18,15,0.0026770671624262296,0.0010654583317662395,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.05,20,0.0017021243259977836,16,0.9984166519424159,0.9925468055090969,0.0001467461608329751,0.04999677093714036,-0.04995574809967401,-7.593834001961094e-05,0.00032840782421914944,0.0033495911528519176,0.0033662764848152765,17,18,14,0.0012816611490552472,0.0006090555239495654,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.05,20,-0.01702520317301746,16,0.9972738791533498,0.9876711181156389,0.00024006902594277124,0.049982886412971494,-0.04993798404096858,-0.0001191924553038733,0.0005544281351867534,0.0021708041648606877,0.001671921296461741,16,17,10,0.0010484685143809249,0.0004277916600771298,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.05,20,-0.010941516596184336,15,0.9126530704173119,0.7111060785857337,0.005038674795789455,0.04960073846694846,-0.04860370934815822,-0.003968084946082931,0.013048405418871445,0.009692856094509318,0.0130658788410869,14,19,13,0.004734504096248511,0.0015663768460076025,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.05,20,-0.0018984421767352655,15,0.9896236566458833,0.9940340220764377,-0.00011025913576385993,0.04995106138449418,-0.049971934850951194,-0.00046987855220002634,0.0002702337471291789,0.0028393742563329566,0.0017190597221401938,15,20,12,0.0006277811605172592,0.000339578882327517,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.05,20,0.00757580431847843,17,0.9946251187879546,0.9925766831806426,5.121089018279845e-05,0.04997343168003479,-0.04996505649078625,-0.00024217574063715308,0.000336222331753962,0.002449719422837065,0.002487273504288604,16,19,13,0.0011341037650212848,0.00046712005231444164,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.05,20,0.016041921494569955,17,0.8793357457563503,0.8252047389099291,0.0013532751711605312,0.04941325007104421,-0.049153612311735366,-0.005446462783226624,0.007893375366238993,0.018079240689825523,0.016382481434132127,17,18,15,0.0047372010971969735,0.002255374967617253,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.05,20,-0.05688950097787829,15,0.9885092677324658,0.9861057211504937,6.008866454930428e-05,0.04994584556616241,-0.049942447637887605,-0.0005203821795390386,0.0006371615803631154,0.0043738341004626565,0.0035304912834945405,15,16,11,0.001596461749891627,0.0005414947201578347,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.05,20,-0.01524261618506656,14,0.9416688325240405,0.9480094315493333,-0.00015851497563231648,0.04971498164790788,-0.049744070633611116,-0.0026315400217056346,0.00234359905614454,0.007457959304757593,0.007709754221526908,15,18,13,0.0029868638132697256,0.0008284637854888464,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.05,50,0.07235603160342294,20,0.9756513623216867,0.9923958129326491,-0.0004186112652740659,0.04987706327294644,-0.04995676538897453,-0.0010944951568621244,0.0003369747423420424,0.0021431215651150134,0.002371567466605219,20,20,18,0.002128491655612494,0.001066627899118158,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.05,50,0.016429006160958548,16,0.913190350498904,0.9237613068651535,-0.0002642739091562353,0.04958456855878542,-0.04963094685029448,-0.003925051033840003,0.0034428815070370535,0.004908927071227912,0.0067388527156885935,16,18,15,0.003207749253067866,0.0014482652332412221,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.05,50,0.0017021243259977836,16,0.9890397295118586,0.9708790798299488,0.0004540162420477445,0.04994885136497304,-0.04984731699496672,-0.0004968648893800303,0.001303363003469539,0.0018449781812598896,0.0019099295817197573,16,18,14,0.0022489902603998494,0.0009851647592797436,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.05,50,-0.01702520317301746,16,0.9998327435917986,0.983048683890444,0.00041960149253386647,0.04999295632189668,-0.04991538372435678,-1.3191423067648612e-06,0.0007629495298344783,0.0018857775758507448,0.0015276151943275549,16,17,10,0.0012430266897189477,0.0005562998568337777,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.05,50,-0.010941516596184336,15,0.8401097172023508,0.614137794095102,0.00564929807768122,0.04924946176478168,-0.04813863195255619,-0.007243975904664111,0.017431742247801,0.015756231582509668,0.014242720077726869,14,19,13,0.004805287204117261,0.0012313626215294609,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.05,50,-0.0018984421767352655,15,0.9838050652736857,0.991099948961463,-0.00018237209219443273,0.04992260199038226,-0.049957234336361594,-0.0007323487266981031,0.00040223688828845716,0.002982531425974527,0.0019173523652660962,16,20,12,0.0012639640233652457,0.0005197642407733335,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.05,50,0.00757580431847843,17,0.9860144617288702,0.9817098100177085,0.00010761629277904194,0.04993171386874237,-0.04991172285372528,-0.0006309907822988096,0.0008262323528398763,0.0032175414643347113,0.002374888223748902,17,19,13,0.0012446423705987386,0.0005640904058394032,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.05,50,0.016041921494569955,17,0.7654768397470691,0.5742374606092399,0.004780984478445733,0.048807827900800356,-0.04789764170523217,-0.010533985913446734,0.019185768674770263,0.011229371248648127,0.006429860200748595,16,18,15,0.007035264187905673,0.0034871007615215714,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.05,50,-0.05688950097787829,15,0.9777606655175516,0.9613548247778272,0.00041014601849310994,0.049893164676236654,-0.04983015041204558,-0.0010051314003589906,0.0017624091731542621,0.002679971309081307,0.003195737058564808,15,16,11,0.0020538628542033266,0.0008100568936429691,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.05,50,-0.01524261618506656,14,0.8818702400513132,0.8846750540784803,-7.012035067917657e-05,0.04942216011949046,-0.049426569656400215,-0.005328648116924893,0.0051928169524762015,0.004899047490845673,0.006746727167723495,16,18,14,0.00436153072084557,0.0014014921811203332,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.05,100,0.07235603160342294,20,0.9703753826070007,0.9857205396362769,-0.00038362892573190477,0.049851855712503466,-0.04992573492042947,-0.0013330865821534479,0.0006397079386157047,0.0019262038251467344,0.005708292418591606,20,20,18,0.0024090421276578224,0.0010080276628766165,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.05,100,0.016429006160958548,16,0.8603304216100655,0.889243761574511,-0.0007228334991111422,0.049327369774929714,-0.04945973957420048,-0.00631084869442642,0.004997551495474801,0.003983761945810186,0.0036210991805042405,16,18,15,0.004019309837095523,0.001837082199997614,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.05,100,0.0017021243259977836,16,0.9946521136101899,0.9644239452767367,0.0007557042083363302,0.04998107677011879,-0.04981501212581546,-0.00024847108960927746,0.0015938148619786554,0.0018074027341864302,0.002161717300299678,16,18,14,0.002172650700800791,0.0010436281755375717,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.05,100,-0.01702520317301746,16,0.9829500332281954,0.9765712449431391,0.0001594697071264084,0.049916130431243266,-0.04988497730577873,-0.0007686287698334382,0.0010564150586218541,0.0023734955613558435,0.0014045929707898377,16,17,10,0.0019862317744803767,0.0007232695450174789,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.05,100,-0.010941516596184336,15,0.5517042398669525,0.5037352088272551,0.0011992257759924352,0.047845701493081094,-0.04761641184453541,-0.02026048949973372,0.022429651403172504,0.003735092689583883,0.0055360178408160555,14,17,13,0.008396032546725095,0.0016578769102203223,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.05,100,-0.0018984421767352655,15,0.9615817385147559,0.9869675790896587,-0.0006346460143725682,0.04981334546969378,-0.04993830689678727,-0.0017342585439558376,0.0005899279423044012,0.0012748102463078464,0.0011324986033523343,16,20,12,0.001376710398660844,0.000585487919216074,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.05,100,0.00757580431847843,17,0.9804396779228042,0.9768283940380718,9.028209711831048e-05,0.049904049057777095,-0.049887372988978745,-0.0008820651616368363,0.0010459532870752018,0.0016804970719216073,0.0017096598465126856,17,19,13,0.0015524646567628565,0.0007021358429393419,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.05,100,0.016041921494569955,17,0.6107774541309564,0.39426085416002105,0.005412914999273384,0.04805479898817961,-0.04700004266117313,-0.017515926281631664,0.027286999953172224,0.012610286591273868,0.007432956008107094,16,17,15,0.00881470290278281,0.003623042290362732,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.05,100,-0.05688950097787829,15,0.9989833073901905,0.9566104754266358,0.001059320799088867,0.04999891957631471,-0.04981232453248732,-4.9754206805087146e-05,0.0019818007611555177,0.0028651064055650816,0.0019401565224306209,15,16,11,0.0019800883002910785,0.0009910907806498085,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.05,100,-0.01524261618506656,14,0.830871444609993,0.8512949698096408,-0.0005105881299911994,0.049184639327967905,-0.049268146034016594,-0.007641067097468543,0.006703397543534379,0.004821525233349187,0.0047550505141712275,15,18,14,0.004803563236698126,0.001655039300276362,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.05,200,0.07235603160342294,20,0.9537913324333058,0.9750183051742581,-0.0005306743185238133,0.049771639782099975,-0.04987328218588985,-0.002082073160434763,0.0011223669271768744,0.001716614138851194,0.001783480060078392,20,20,18,0.002823513720269429,0.0013859289202568389,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.05,200,0.016429006160958548,16,0.816349800486342,0.8610411900780163,-0.0011172847397918524,0.04911532027581182,-0.0493256883684591,-0.008297830251494913,0.0062736288645583345,0.005107226985215933,0.004458117230514401,16,18,15,0.00497502466068221,0.0017430694977198767,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.05,200,0.0017021243259977836,16,0.9891155934548668,0.9535231001682154,0.0008898123321662843,0.0499538107106266,-0.04975567821184124,-0.0004980310378833027,0.0020795232034301918,0.0015467660794930716,0.001651333208553253,17,18,14,0.002312932524886809,0.0011047639159730968,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.05,200,-0.01702520317301746,16,0.9754056383647713,0.9526036719461434,0.0005700491604656993,0.04987950998367166,-0.04976204995213512,-0.0011092280654329777,0.0021318663548280216,0.002040023926737516,0.0014999049246994228,16,17,10,0.002158151505430957,0.0009978041939623838,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.05,200,-0.010941516596184336,15,0.2615631386553674,0.27888452405681274,-0.0004330346350361336,0.04640539512966291,-0.046540819846305814,-0.03332723819689447,0.03259659364346533,0.004100495084847216,0.00466458720099312,14,16,13,0.012456748422328445,0.0013219214163765478,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.05,200,-0.0018984421767352655,15,0.9603244644830363,0.9446999678359985,0.0003906124161759464,0.049802469753388354,-0.04972523198735279,-0.0017862465292366597,0.0024902335955529578,0.0011327364702086351,0.0010764124353257586,15,20,12,0.001382015324778837,0.0006285090705102387,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.05,200,0.00757580431847843,17,0.9649778988600827,0.962077720716365,7.2504453592942e-05,0.04982768547114522,-0.04981895887047108,-0.0015787905281411095,0.0017150728346528802,0.0019322711453338569,0.0012542411357298734,16,19,13,0.0021453911463377496,0.0010355375515647912,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.05,200,0.016041921494569955,17,0.4928085424663167,0.32023472435630035,0.004314345452750409,0.047493708913356816,-0.04665066217668509,-0.022853281790041154,0.03063892595887002,0.005821665031724416,0.004653090984509817,17,17,15,0.009739219185612021,0.0034257432053682066,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.05,200,-0.05688950097787829,15,0.9565021189495843,1.0091211042711261,-0.0013154746330385492,0.04978975653759725,-0.050071734534682444,-0.0019646505901180886,-0.00038432067887380933,0.007766503711461147,0.005591337539612604,15,16,11,0.0035530301603190137,0.0013923202016093063,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.05,200,-0.01524261618506656,14,0.7504068993970883,0.7834061587949984,-0.000824981484947751,0.048804592720219156,-0.048929825744846576,-0.011284247750364563,0.009759517805096811,0.004185429440734263,0.004640939471751679,14,18,14,0.0057451683713395955,0.0019421511907848472,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.05,500,0.07235603160342294,20,0.9086620755225241,0.6818052799679037,0.005671419888865506,0.04956478337250738,-0.04860476064797101,-0.004131679596381419,0.01451449664957569,0.00287850035829688,0.00562419013078452,19,20,18,0.004297870100300601,0.0017728897321649046,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.05,500,0.016429006160958548,16,0.6944707407221586,0.77670457948348,-0.0020558459690330367,0.04853431432927342,-0.04891540730808967,-0.013810777293165426,0.01008017833391565,0.0032322683669068534,0.0021247658915622704,16,17,15,0.006275762565915408,0.0022709780597505113,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.05,500,0.0017021243259977836,16,0.9523002534692288,0.8433428811180588,0.0027239343087792495,0.049777024053224456,-0.04920771967950788,-0.0021620113797628992,0.00704057562360485,0.0010163120297040674,0.001012908448554534,17,18,14,0.0027925555336187897,0.0012691067195691064,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.05,500,-0.01702520317301746,16,0.9582201785831701,0.9357559681953032,0.0005616052596966736,0.04979476747463943,-0.04967528378990377,-0.0018837585454808622,0.002887485380138814,0.001847830434158449,0.0022117711509344897,16,17,10,0.0028225601501738044,0.001147360020066992,0.14558474719524384
