arm,step,seed,unit,group,zbar0,zbar1,dzbar,dz_pos_samples,dz_neg_samples,db,dnorm2,part_mu,part_perp,part_N,closure,D_norm,D_mu,D_perp,D_N,w0_norm,w1_norm,w0_mu,w1_mu,cos0,cos1,v0,rank_SA
LR_a0p1_q0,200000,6,50,neg,-2.2507679771786098,-2.278715193297898,-0.02794721611928841,0.0,-0.02794721611928395,-0.0029899213017270665,0.049559680750631774,0.011367904761605891,0.038191775989025366,2.1653110313191916e-16,3.0388593966112294e-16,0.020821521239941507,0.008206936802881083,0.01913588082788067,4.612225480884121e-15,1.7449419172100729,1.759085550843789,-0.6884755677631327,-0.6966825045660139,-0.3945550055121104,-0.3960481081956661,-1.0712885856628418,6
LR_a0p1_q0,200000,6,51,neg,-2.59382187520976,-2.56537408003322,0.02844779517654006,0.0,0.02844779517653033,0.0029995115398295663,-0.034639048025521646,-0.013666680619846968,-0.020972367405672775,-1.8591621148095513e-15,4.556426181298293e-17,0.018944094574214622,0.008368393172216498,0.016995549857300528,3.0719654790841843e-15,1.9239744946621586,1.9149513853059004,-0.8207495956176131,-0.8123812024453965,-0.42659068396940103,-0.4242307186903463,0.9688622951507568,6
LR_a0p1_q0,200000,6,52,mix,-2.363109655252795,-2.409386167980663,-0.04627651272786837,-0.029920909473132865,-0.01635560325472402,-0.0050701917963125315,0.01347390637964363,0.020463875908660376,-0.006989969529009755,-6.573637006958091e-15,4.1729860122844196e-16,0.019601709257511018,0.013550253512514349,0.014163955505528306,8.268329037882652e-15,2.7489872721092716,2.7514368843566843,-0.748335317847637,-0.7618855713601513,-0.27222218358015404,-0.27690461507289427,-0.7562369704246521,6
LR_a0p1_q0,200000,6,53,mix,-0.4463477818988992,-0.7504471261365093,-0.30409934423761015,-0.3227915033992537,0.018692159161646103,-0.030275185265888988,-0.005922681004572716,0.021542818726250718,-0.027465499730824138,5.749164102040557e-16,1.29381321042528e-16,0.09454130331128867,0.090044116728616,0.028811717657238986,2.194472793121527e-15,1.5537697850982022,1.5518627078706224,-0.07460163005044228,-0.16464574677905822,-0.048013309800413705,-0.10609556241284754,-0.5013129711151123,6
LR_a0p1_q0,200000,6,54,neg,-1.597574889561367,-1.6055616974261413,-0.007986807864774237,0.0,-0.007986807864779916,-0.0008615563764874448,-0.0015055723718373493,0.002426564856005281,-0.003932137227837956,-4.725886691204416e-15,5.0806923446920915e-17,0.006435546962555201,0.002343061982336992,0.0059938572934447225,9.034211548881622e-15,1.3959061071512724,1.3953667215504253,-0.5166476462857813,-0.5189907082681184,-0.3701163306321096,-0.37193857374744854,-0.339616596698761,6
LR_a0p1_q0,200000,6,55,neg,-1.9791218304057385,-1.9690067774882816,0.010115052917456957,0.0,0.01011505291747237,0.0010545039835455627,-0.005344723483439395,-0.0033747961130629733,-0.0019699273703822876,5.605061535383962e-15,2.604722177626174e-16,0.006018024175901825,0.0029794636415362867,0.005228710298964952,6.548297887470892e-15,1.4047367430939797,1.4028330598880403,-0.5678326242151259,-0.5648531605735896,-0.40422707457943724,-0.40265173150301314,0.29868826270103455,6
LR_a0p1_q0,200000,6,56,neg,-1.1577694104152465,-1.1420734057051625,0.015696004710084033,0.0,0.015696004710090992,0.0016537841250149898,-0.008642319994661474,-0.003582588902637595,-0.005059731092025114,1.542655345311629e-15,3.0753223041614235e-16,0.010407093194129828,0.004617632550170772,0.009326578063947502,2.6770646231026776e-15,1.6550614173480098,1.6524484788335585,-0.3902336742745706,-0.3856160417243998,-0.23578198983084392,-0.23336040225387306,0.5311993360519409,6
LR_a0p1_q0,200000,6,57,mix,-0.48244098918469924,-0.7381683947918456,-0.25572740560714635,-0.2608880115701237,0.005160605962968647,-0.02394862425436159,0.0007428042292350057,0.02056661899023805,-0.019823814761007787,4.701289880903819e-15,4.144410241677181e-17,0.08886495218976097,0.07621794848825546,0.045692494525142124,3.606213091433209e-15,1.608660076409732,1.608890936534792,-0.09681081432383148,-0.17302876281208684,-0.0601810262736783,-0.10754536487398822,-0.7821856737136841,6
LR_a0p1_q0,200000,6,58,neg,-1.5610401234995508,-1.583519314925328,-0.022479191425777145,0.0,-0.02247919142576588,-0.0024021243280201166,-0.007016448220247273,0.005978635188744755,-0.012995083408995654,3.490110372213488e-15,1.3546169257803898e-16,0.016784853793277443,0.006602126635237358,0.015431890381738379,3.3048746098427086e-15,1.696600750609294,1.6945316930490775,-0.4494799509721664,-0.45608207760740377,-0.2649297136116121,-0.2691493345791289,-0.873409628868103,6
LR_a0p1_q0,200000,6,59,neg,-1.568446221855095,-1.5370595748022828,0.03138664705281213,0.0,0.031386647052812515,0.003322543710085113,-0.025245831515268602,-0.008328481150504257,-0.016917350364763734,-3.759630156455895e-16,2.346596478982466e-16,0.021530785822239586,0.009228577225493936,0.019452714476808828,2.3100539939243832e-15,1.9648711904477154,1.9584363567744942,-0.4558475040371591,-0.44661892681166515,-0.23199867057610515,-0.22804873146209237,1.1061209440231323,6
LR_a0p1_q0,200000,6,60,mix,-1.3022851824799861,-1.0397886328926271,0.262496549587359,0.24961966576300382,0.012876883824336901,0.022869649983873086,0.0859953510411362,-0.0368423150552937,0.12283766609644158,-1.2230294989914384e-14,5.590754435424261e-16,0.08717155003104711,0.07879871739673985,0.03727789252954192,8.866866646282878e-15,2.1050035806226033,2.1253318389077775,-0.2731741983940346,-0.1943754809972948,-0.12977374523668844,-0.09145653278181053,1.3033689260482788,6
LR_a0p1_q0,200000,6,61,neg,-1.677496227728581,-1.6513593334352594,0.026136894293321555,0.0,0.02613689429332211,0.002754391445925375,-0.002515787117363555,-0.0069160579671860315,0.00440027084981741,4.679156506174097e-15,3.87103405416168e-16,0.01725666299172715,0.007689083474974062,0.015448961548431865,4.372566329491431e-15,1.9742437581169612,1.9736065031678476,-0.45357681410102535,-0.44588773062605125,-0.22974711822497956,-0.2259253452551733,0.8743407130241394,6
LR_a0p1_q0,200000,6,62,mix,-1.4928275589346487,-1.615165296566525,-0.12233773763187639,-0.1711492800822165,0.048811542450324694,-0.011740007795280671,0.008932033313870491,0.028896871884410747,-0.019964838570525483,-1.4781648768764372e-14,8.743647345882566e-18,0.06825508322411142,0.03636886873942643,0.057758651062371116,7.198042449261979e-15,2.4697187558756046,2.471526404155459,-0.3790903900336712,-0.4154592587730976,-0.1534953683012663,-0.1680982481411375,1.1005325317382812,6
LR_a0p1_q0,200000,6,63,neg,-1.015439358586151,-1.015208817152676,0.00023054143347489564,0.0,0.0002305414334768706,1.671478165825302e-05,-0.00010333964841802157,-4.291128332477201e-05,-6.042836509480039e-05,1.6154627055728435e-15,6.4626694313156e-17,0.00030333014181082994,7.031458461577905e-05,0.00029506784664088466,3.3148467982146543e-15,1.2854142485792528,1.2853740509292022,-0.30517301424796456,-0.3051026996633488,-0.23741219189476648,-0.2373649129160409,-0.015059349127113819,6
LR_a0p1_q0,200000,6,64,mix,-0.0683581435062669,-0.10517181847792031,-0.036813674971653415,-0.03930420921585368,0.0024905342441950357,-0.0036622470106990324,-0.005409218595228138,-0.0007497500298407462,-0.004659468565391733,4.293181556911681e-15,4.883130345826702e-17,0.016008445693589557,0.010901488971047152,0.01172296343672296,4.037530254263707e-15,1.0557301444680065,1.0531651909093889,0.0398382502579909,0.02893676128694378,0.03773525883175933,0.02747599477908821,-0.06862006336450577,6
LR_a0p1_q0,200000,6,65,neg,-1.644484844379801,-1.6315403086206572,0.012944535759143783,-0.013212944053306792,0.026157479812457078,0.0015378240148384292,-0.015060186512714235,-0.003248953797604711,-0.0118112327151113,1.9805697665334985e-15,2.059476506092248e-16,0.015239291128417475,0.0037509739376210055,0.014770449844739037,2.471770972105938e-15,1.9277034964447093,1.9237932798750605,-0.4349568481879327,-0.4312058742503117,-0.22563472494091014,-0.22414355989346008,0.8295642137527466,6
LR_a0p1_q0,200000,6,66,mix,-0.7686865666371775,-1.2198487962744031,-0.45116222963722563,-0.4583799412023589,0.007217711565144096,-0.030274857957427875,0.651933832615839,0.08084097238761999,0.5710928602282207,-1.1227382144094395e-15,5.425963225282953e-16,0.25964854630298967,0.13840426559677668,0.21968529049955218,4.986032306193861e-15,2.312216709815181,2.4491386130156823,-0.22284440218030926,-0.361248667777086,-0.09637695343795072,-0.14750029494340133,-1.3484644889831543,6
LR_a0p1_q0,200000,6,67,neg,-2.1308712750512737,-2.104283424254048,0.0265878507972257,0.0,0.02658785079722739,0.0028019434901556672,0.003570764991273734,-0.00910978819567265,0.012680553186942011,4.534825195444417e-15,1.6158731250688638e-16,0.01742650569816363,0.007821738673814438,0.015572524039688779,3.6389074940714715e-15,2.333327277906461,2.334092318399949,-0.5862486701490424,-0.578426931475228,-0.25125008210380334,-0.24781664671761877,0.8778712153434753,6
LR_a0p1_q0,200000,6,68,mix,-0.8833715321857711,-1.0435914551181673,-0.16021992293239617,-0.15317898343396405,-0.0070409394984255165,-0.015517002244845424,-0.02355414902374786,0.021115045814526442,-0.04466919483828052,6.2560380282568495e-15,4.572798425988007e-17,0.05357737292840566,0.04758399233395289,0.02462313065943826,6.417234169484789e-15,1.8971415278822632,1.890923538325043,-0.19807931789109276,-0.2456633102250456,-0.10440935216478249,-0.1299171041271458,-0.8565291166305542,6
LR_a0p1_q0,200000,6,69,mix,-0.2294871623910265,-1.0506729061680635,-0.821185743777037,-0.890332376191816,0.06914663241479035,-0.0770972911709053,-0.09791831536706352,0.05066060557856443,-0.14857892094563507,6.396287541147838e-15,7.091398164531642e-16,0.25661108345754335,0.24468544972250308,0.07731933036020616,3.7327744211472034e-15,1.6657610197118897,1.6361055771020803,0.018820824323196553,-0.22586462539930646,0.011298634138078113,-0.13805015309547733,-0.7596749067306519,6
LR_a0p1_q0,200000,6,70,mix,-0.944769365966143,-0.7507171609274736,0.19405220503866938,0.20082851319560602,-0.0067763081569359625,0.019583330132857457,0.008754339353965968,-0.025760302395817388,0.03451464174978877,-5.434541012070231e-15,2.2203767022593172e-17,0.06129126817550154,0.0573722048358475,0.021565010244254553,3.76678381992197e-15,1.4616372043237014,1.464628845959676,-0.2531876922515581,-0.19581548741571067,-0.17322198114730392,-0.13369632037214554,0.44157829880714417,6
LR_a0p1_q0,200000,6,71,mix,-1.2845746985208095,-1.3742185768200499,-0.08964387829924036,-0.06583303890807152,-0.023810839391183457,-0.008628371471662732,-0.02241241021349971,0.015756822411099478,-0.03816923262455638,-4.2030314406081025e-14,7.7572208712266725e-16,0.03539855430229794,0.02664107426095964,0.023309028485004893,1.4450518500904882e-14,2.0380583867614632,2.032552478445573,-0.2824036941215205,-0.3090447683824802,-0.13856506563105314,-0.15204762074277514,-1.1572884321212769,6
LR_a0p1_q0,200000,6,72,pos,0.8207013892206663,0.8475498312581836,0.02684844203751735,0.026848442037513316,0.0,0.0035850251909474162,0.008094308118129945,0.005108851429421527,0.002985456688703497,4.803797041298549e-15,1.1674609830966444e-16,0.057779506842212565,0.007649923330013113,0.05727084846563921,4.9837840679408355e-15,1.3557284122844178,1.3587103576529318,0.330090243038932,0.3377401663689451,0.24347814801839712,0.24857407207255366,0.32680609822273254,6
LR_a0p1_q0,200000,6,73,neg,-2.4160294557598174,-2.433234642108948,-0.017205186349130486,0.0,-0.017205186349136273,-0.001846167619392547,0.009437178554676962,0.007108656517150462,0.0023285220375279646,-1.9846582951072087e-15,5.196843196447951e-16,0.013174430425102034,0.005050647395507407,0.01216785017626813,5.800112099484049e-15,1.772270306752074,1.7749307644947077,-0.7012118371535137,-0.7062624845490211,-0.39565738616846746,-0.3979098783326807,-0.6840885281562805,6
LR_a0p1_q0,200000,6,74,mix,-1.1103890446564468,-1.0045481950382982,0.10584084961814866,0.07477459194636947,0.031066257671763107,0.011551813182138007,0.11389368842095848,-0.02301889824203942,0.13691258666298653,1.1467091299825154e-14,8.730529741729966e-17,0.27899236785300197,0.031005931087145958,0.27726408631058574,7.20251219696799e-15,2.486300894831208,2.509100601422634,-0.38670449755598046,-0.3556985664688345,-0.15553407005560094,-0.1417633738030101,1.3737823963165283,6
LR_a0p1_q0,200000,6,75,neg,-1.166716378748054,-1.1699015327787423,-0.0031851540306884196,0.0,-0.003185154030688882,-0.00034916112164450064,0.0018261881401580027,0.0006523746058755386,0.001173813534288896,-6.363458601543817e-15,6.846236650918942e-17,0.002758392456595029,0.000932585632701038,0.0025959608976793085,5.0682039502956294e-15,1.5082928207380792,1.5088980817902145,-0.3493003039443528,-0.3502328895770538,-0.23158653223146913,-0.23211169382727564,-0.1433650255203247,6
LR_a0p1_q0,200000,6,76,neg,-2.2680675617585764,-2.301427336901682,-0.03335977514310562,0.0,-0.03335977514309858,-0.0035630529806623956,0.036342022473919045,0.013111580900552845,0.023230441573360978,4.697541386016283e-15,5.239762766739062e-16,0.024507154601823535,0.009798330207972212,0.02246315542868409,3.4817006628538412e-15,2.1126979388842964,2.121281358858337,-0.6641730452755372,-0.6739713754835095,-0.314371985247585,-0.3177189921879281,-1.2626737356185913,6
LR_a0p1_q0,200000,6,77,neg,-1.014156821854514,-0.9985065348952576,0.01565028695925641,0.0,0.01565028695924335,0.001650517818251554,0.0011725867196754614,-0.002694729294499113,0.003867316014173183,1.4714141233431521e-15,8.016589560975283e-17,0.010373773522021389,0.0046036728513662965,0.009296309663720595,4.760415681570982e-15,1.609060756219101,1.609425084905806,-0.29497351200959876,-0.29036983915823245,-0.1833203071229668,-0.18041836298036001,0.52498459815979,6
LR_a0p1_q0,200000,6,78,neg,-1.9096361689811017,-1.9331672318501005,-0.023531062868998864,0.0,-0.023531062868976434,-0.002518674566683088,0.019674117892366283,0.00753128525742724,0.012142832634923112,1.524543896245384e-14,6.862614409171573e-16,0.01774151137290475,0.006909696909673054,0.016340664442162783,8.916569644987703e-15,1.9149855598178618,1.9201155726162151,-0.5415245736442725,-0.5484342705539454,-0.2827825885516223,-0.2856256562758289,-0.9182096123695374,6
LR_a0p1_q0,200000,6,79,mix,-1.6321209796893401,-0.7685196198384022,0.8636013598509379,0.910589250229736,-0.046987890378799066,0.07068466118239579,-0.7544104772053402,-0.21739828804207773,-0.5370121891632629,1.5596739536003332e-15,1.1155847437502706e-15,0.35277469957842195,0.2607420909794614,0.2376206023355385,2.187067530933003e-15,2.8999159009009134,2.7667854551975326,-0.5472548083402827,-0.2865127173608214,-0.18871402724826183,-0.10355436733361248,1.731353998184204,6
LR_a0p1_q0,200000,6,80,mix,-1.8508767165606441,-1.6661566858539247,0.18472003070671938,0.1805640234577352,0.004156007249002822,0.01853077185968388,0.09049338748564217,-0.05030230457494183,0.14079569206055148,3.1752442877082015e-14,7.770917444350713e-16,0.17257089333270217,0.054649542534375484,0.16368915885430643,1.2787972092104992e-14,2.682334984628741,2.699150673313535,-0.48755098947661596,-0.4329014469422404,-0.18176364707262588,-0.1603843206021549,0.7371984124183655,6
LR_a0p1_q0,200000,6,81,mix,-0.2981753358926755,-0.3326747021791855,-0.034499366286510014,-0.04119949104193883,0.006700124755424831,-0.002521059468200776,-0.0025674236170185605,0.00048327225559675294,-0.0030506958726110377,-4.425350292390484e-15,1.496906049766491e-16,0.023477594192852582,0.01051572075577412,0.020990880068992964,5.374895217781885e-15,1.1931339897734736,1.192057588347035,-0.01772070033234246,-0.028236421088116623,-0.014852229912339416,-0.023687128343581627,0.11892031133174896,6
LR_a0p1_q0,200000,6,82,neg,-2.071251110982662,-2.1001320612216405,-0.02888095023897863,0.0,-0.028880950238967088,-0.0030868172999668486,-0.00641263360425004,0.010220916935105451,-0.016633550539356216,5.59228402430222e-16,1.6588601052808336e-16,0.02130187126485294,0.008482121979287,0.019540300051761328,3.771522390248548e-15,1.9264444628476916,1.9247793730275378,-0.5982565781662492,-0.6067387001455362,-0.3105496108005625,-0.3152250635308817,-1.1048587560653687,6
LR_a0p1_q0,200000,6,83,mix,-0.6418394281843365,-2.337692707604182,-1.6958532794198455,-1.9299946493823437,0.23414136996249546,-0.1701839395392541,-0.3692427695357381,0.4538195082445304,-0.8230622777802714,2.4828014633559316e-15,4.037784006694754e-16,0.5520118280724691,0.5016998815786228,0.23024831629331186,3.6608524448616976e-15,2.503468270911643,2.428602605187929,-0.2014319162609291,-0.7031317978395518,-0.0804611420889218,-0.28952114122645545,1.6826720237731934,6
LR_a0p1_q0,200000,6,84,neg,-1.1430726917423104,-1.1348998371062025,0.008172854636107951,0.0,0.008172854636106322,0.000856773554744901,-0.003095876877876158,-0.0017461156571078895,-0.0013497612207682278,-3.910826832648525e-17,1.6577333589697168e-18,0.005180805533351271,0.0024058142326087092,0.004588333450456768,2.0487056599643964e-15,1.298143083260316,1.2969501099651919,-0.36409785416600116,-0.3616920399333925,-0.2804759035125474,-0.27887891535249554,0.26157546043395996,6
LR_a0p1_q0,200000,6,85,mix,-0.6419380885824941,-0.634938203280488,0.006999885302006126,-0.02364007657835247,0.030639961880348177,-0.005488134413119905,-0.023853618294126022,-0.0009767205814938244,-0.022876897712623787,-9.452209936830813e-15,1.0422705252952519e-15,0.28172910097587317,0.004106550383139146,0.2816991703584242,3.7374827281193545e-15,2.1371067220347704,2.131518595525752,-0.12097554453764721,-0.11686899415450804,-0.056607161116626246,-0.05482898174091772,1.104410171508789,6
LR_a0p1_q0,200000,6,86,neg,-0.8385909762558799,-0.8453654177327865,-0.006774441476906645,0.0,-0.006774441476903529,-0.0007275754829951732,-0.003597254210584877,0.0011021349466702433,-0.004699389157248696,-6.4644210729354185e-15,3.9872679655313445e-17,0.0052536059487690604,0.001988446561628233,0.004862762150927239,5.857976625690672e-15,1.4053190087140366,1.404038554329053,-0.27614044252779674,-0.278128889089425,-0.19649662519009417,-0.19809205967448257,-0.2776682674884796,6
LR_a0p1_q0,200000,6,87,mix,-1.1284891153807863,-1.2336412688113558,-0.1051521534305695,-0.1572736161497825,0.052121462719217,-0.009177174662665377,-0.025591368729204866,0.016738475283688492,-0.04232984401289649,2.548017755498506e-15,5.81423395163654e-16,0.047623401898656034,0.031560335010820166,0.03566417898123709,4.597702794283977e-15,2.169415926107647,2.163509669892948,-0.24940198721426987,-0.2809623222250901,-0.11496273453737638,-0.12986413979790176,1.2702034711837769,6
LR_a0p1_q0,200000,6,88,mix,-0.6658534044017882,-0.6600390674326397,0.005814336969148459,-0.023553878591748907,0.02936821556088993,-0.006538312342199093,0.24337265042402567,-0.0008663211730186183,0.24423897159705052,-7.052334991118035e-15,8.350860532171584e-16,0.13502297823236822,0.004062035288177546,0.13496186320607825,6.9857886194238e-15,2.258674279627971,2.3119217443237474,-0.10866736021108035,-0.1046053249229028,-0.04811112482716147,-0.045246049170881646,0.9779889583587646,6
LR_a0p1_q0,200000,6,89,neg,-1.0643950059765899,-1.0566292042574663,0.007765801719123555,0.0,0.007765801719128738,0.0008147580344833594,0.001747523549660679,-0.0013770384023898245,0.0031245619520515635,-9.725048407146552e-16,8.784488397616817e-17,0.004905555429280563,0.002285775627964566,0.004340472767838452,1.7369683541566462e-15,1.180012283287163,1.1807525194799477,-0.3023619544500299,-0.3000761788220654,-0.2562362771408951,-0.2541397743146306,0.24451789259910583,6
LR_a0p1_q0,200000,6,90,neg,-0.7992957313694116,-0.8017894912592026,-0.0024937598897910584,0.0,-0.0024937598897876536,-0.00027036330408245683,-9.669413011015315e-05,0.0003850252640710156,-0.00048171939418119834,3.123225686248047e-17,1.6335375536261966e-18,0.0020693322802079524,0.0007311399492629573,0.0019358642670658504,2.194422321026001e-15,1.0607263406057863,1.0606807604198507,-0.2629391943588927,-0.2636703343081557,-0.24788598556789562,-0.24858594984204926,-0.10930784046649933,6
LR_a0p1_q0,200000,6,91,neg,-1.657091240358287,-1.6672167143372154,-0.01012547397892849,0.0,-0.010125473978934896,-0.0010908805175582764,-0.002369176775174786,0.0030556812993401054,-0.005424858074514878,-5.8333022276163e-17,4.445523446834854e-17,0.00812815368337528,0.0029709284647716143,0.007565742948169525,3.951960569459663e-15,1.7391792347633959,1.738497982126242,-0.5127782306989237,-0.5157491591636952,-0.29483920946692066,-0.296663651304856,-0.42810335755348206,6
LR_a0p1_q0,200000,6,92,neg,-2.947366025529096,-2.9771356404110936,-0.029769614881997697,0.0,-0.029769614882002013,-0.0031901500983834985,0.02644198058547964,0.015638221913761245,0.010803758671714226,3.8582451863025955e-15,3.120300499456487e-16,0.022615776180249333,0.008740369872940976,0.02085855380220112,4.898202911626512e-15,1.9881486233053078,1.9947874395374237,-0.8902270770269562,-0.8989674468998973,-0.44776686541016686,-0.4506582651775475,-1.1732256412506104,6
LR_a0p1_q0,200000,6,93,mix,-0.09936339586590884,-0.2967097427393685,-0.19734634687345967,-0.1980671403951484,0.0007207935216953195,-0.025591870521373933,0.2876031110208985,-0.000579831696621208,0.2881829427175191,3.584732740693548e-16,3.0766054070573913e-16,0.18708773313471028,0.05647960419338563,0.17835883549643125,3.988967685529986e-15,1.6833987071578136,1.7667581380261128,0.03337290903770346,-0.023106695155682144,0.019824720605880117,-0.013078584248944099,-0.6488769054412842,6
LR_a0p1_q0,200000,6,94,neg,-2.4707663265190156,-2.4566682800660704,0.014098046452945212,0.0,0.014098046452950326,0.001474853136650127,-0.015123577405238287,-0.006771338277186093,-0.008352239128062518,9.941074805603297e-15,3.822645999346823e-16,0.00886075044121144,0.004151000761688772,0.0078282878752565,1.3904207120184403e-14,2.7371965574291357,2.7344325584290194,-0.8177027028233796,-0.8135517020616909,-0.29873729769388313,-0.29752121680744287,0.4508168697357178,6
LR_a0p1_q0,200000,6,95,neg,-2.1525516971967806,-2.153176944922669,-0.0006252477258885669,0.0,-0.0006252477258846034,-8.572811588395367e-05,0.0019528071323753338,0.00025215396529422966,0.001700653167082918,-1.7887502763334077e-15,2.51199582348412e-17,0.0016178819415256919,0.00017741519566077545,0.0016081249407504349,5.405109052669184e-15,1.524078550506598,1.5247190676471085,-0.7105436718753394,-0.7107210870710001,-0.46621197551737564,-0.46613248443712274,-0.08444825559854507,6
LR_a0p1_q0,200000,6,96,mix,-0.7602063324731889,-1.3773960834671628,-0.6171897509939739,-0.6538535371487058,0.03666378615470628,-0.05600609334461343,-0.04456704747102913,0.08510608720847951,-0.12967313467949257,-1.5517706454496347e-14,5.527718269527938e-16,0.19067940772317027,0.18453918370580763,0.04799923131523246,8.829427750971705e-15,1.9607030597030344,1.9493048609332027,-0.13832123850471728,-0.32286042221052486,-0.07054675506329201,-0.16562849079233297,-1.1002681255340576,6
LR_a0p1_q0,200000,6,97,neg,-0.7637208606973643,-0.7639727206344182,-0.00025185993705389986,0.0,-0.00025185993707367457,-3.45702550310419e-05,0.000158198123381581,3.5971253068876474e-05,0.00012222687031940248,-7.110896136956749e-15,4.129661658844235e-16,0.0005578596473627913,7.145336469023893e-05,0.0005532646770128936,8.483256896209089e-15,1.6868786286091764,1.6869255187416416,-0.2516756743469644,-0.2517471277116547,-0.14919607734580756,-0.14923428741503944,-0.029448438435792923,6
LR_a0p1_q0,200000,6,98,neg,-1.2666518903229385,-1.278266829644623,-0.011614939321684448,0.0,-0.011614939321673337,-0.0012455900462322311,0.008791444343377863,0.002503866354315864,0.006287577989060412,1.3845699242322482e-15,2.0356941802451872e-16,0.008756501363701572,0.003409848495709407,0.008065311486161943,3.51513551831275e-15,1.3140534986514747,1.3173944138569738,-0.36544721718401024,-0.3688570656797197,-0.2781068027740456,-0.27998985102707863,-0.45104625821113586,6
LR_a0p1_q0,200000,6,99,neg,-2.151675724150186,-2.1778356497256928,-0.026159925575506726,0.0,-0.026159925575504138,-0.002801942026767923,0.06053431101666984,0.009354571593338972,0.05117973942332629,3.769609989170103e-15,8.031210935047608e-16,0.019634141544958888,0.00768102056847693,0.018069350769579818,6.255417450765265e-15,2.109009882186466,2.1233127405487964,-0.6051001578172328,-0.6127811783857097,-0.2869119594593409,-0.288596760469364,-1.0083996057510376,6
LR_a0p1_q0,200000,7,0,neg,-1.2078773973691075,-1.2090114258138642,-0.0011340284447567406,0.0,-0.0011340284447701229,-5.0712758020370063e-05,0.0013421341879396032,0.0002818214299029528,0.0010603127580425436,-5.555633098943129e-15,3.3765622981907863e-16,0.0017039935492891673,0.00035623666120872163,0.0016663401385161314,7.317309725235399e-15,1.415954297551763,1.4164281509992824,-0.3953755410635808,-0.39573177772478957,-0.27922902719897075,-0.2793871171266985,-0.11148080974817276,6
LR_a0p1_q0,200000,7,1,neg,-1.4933845326047883,-1.4998212454992335,-0.00643671289444514,0.0,-0.006436712894448765,-0.0004744270833285276,0.003425713678937292,0.001956891759607247,0.0014688219193308974,-8.78376601282168e-16,2.6193693708561495e-17,0.004632337951859132,0.001960633282182359,0.004196959856018796,4.66493341325422e-15,1.5862555788041397,1.5873350229129934,-0.4980655216069094,-0.5000261548890917,-0.31398819223217195,-0.31500984207572647,-0.2869485914707184,6
LR_a0p1_q0,200000,7,2,mix,-0.1054724412519068,-0.24854059988354507,-0.14306815863163827,-0.1378554305216786,-0.005212728109948454,-0.016543669380443632,-0.03412348530932885,0.0053171676024748905,-0.03944065291180211,-1.434993854831166e-15,1.8870731868312545e-16,0.13090785823592727,0.041606211526206784,0.12412006489828381,4.682504599237093e-15,1.650217911629245,1.639846233813603,-0.04309561761772798,-0.08470182914393479,-0.026115107171016023,-0.05165229970797528,-0.7027486562728882,6
LR_a0p1_q0,200000,7,3,neg,-0.6810005261247254,-0.6736412218466691,0.007359304278056311,0.0,0.00735930427806147,0.0006087548199361151,0.0009058414779752333,-0.0009040787103106803,0.001809920188284425,1.473018633090383e-15,1.5590949732214608e-17,0.00374671429531636,0.002219845267385825,0.0030183033312761558,2.1933947973672776e-15,1.2718078580213057,1.2721639317331384,-0.20474544705368047,-0.20252560178629464,-0.1609877197741379,-0.15919772344935373,0.20892581343650818,6
LR_a0p1_q0,200000,7,4,neg,-0.44902048289706065,-0.44990168967621785,-0.0008812067791572065,0.0,-0.0008812067791528573,-5.404786438704956e-05,4.253492467132247e-06,7.824337414337588e-05,-7.398988166892123e-05,-6.792982166942535e-15,5.294211504271284e-16,0.0009229491934061548,0.0002720022738475156,0.0008819580356405026,6.204087625378092e-15,1.4211894997733487,1.421190996227632,-0.14369252837610363,-0.1439645306499511,-0.10110722630516178,-0.1012985102157883,-0.06023498624563217,6
LR_a0p1_q0,200000,7,5,mix,-0.029915086400879545,-0.05473657852838793,-0.024821492127508386,-0.027684624608285337,0.0028631324807755956,-0.002859667900956493,-0.004193562150156538,0.000141046595019117,-0.004334608745174742,-1.0017062321235963e-15,8.837432202180741e-17,0.013631317414923572,0.007221908657202192,0.011561005571031732,1.963184927345477e-15,1.313615821002924,1.312018659562062,-0.006154233914153581,-0.013376142571355734,-0.004684957211808654,-0.010195085621587528,0.06945943087339401,6
LR_a0p1_q0,200000,7,6,mix,-0.963119414468984,-1.0737447814192465,-0.11062536695026248,-0.16842582923380192,0.05780046228355312,-0.015512359489866845,0.2988208307274496,0.014726098649952364,0.28409473207749725,1.4867125827180123e-15,1.5422237339492702e-15,0.2071009441120828,0.03127688505767707,0.20472556633992958,2.0689716739553413e-15,2.4449635472873297,2.5053278384856728,-0.21977660316379138,-0.25105348822146845,-0.08988952142359424,-0.10020783881650232,1.2896548509597778,6
LR_a0p1_q0,200000,7,7,mix,-0.43992960454713964,-0.25111996687237403,0.1888096376747656,0.22828026017024183,-0.03947062249547843,0.027170878763542877,0.12031925782156772,-0.006259585070130144,0.12657884289169818,-4.89901194256617e-16,1.5683428686907008e-16,0.16594711051161143,0.05315315978665657,0.15720427822374022,2.666131861376562e-15,1.2595087049878664,1.3064001820888498,-0.08545911006890533,-0.03230595028224871,-0.06785114682452996,-0.024728984828059034,-0.5164036154747009,6
