arm,step,group,rank,seed,unit,ok,eps,qdir,freeze_others,t,q_NA0,q_mu,q_mu0,q_PA,q_PA0,q_NA_dev,dW_other,db,dv,dv_u,dc,dyhat_rms,dyhat_rms0,gate_mismatch_sup,gate_mismatch_stream,gn_q_mu,gn_q_PA,v_u,k_u,ntk_J2_mean,ntk_J2_max,ntk_Jv2_mean,ntk_JW2_mean,ntk_share_mean,ntk_K_cond
LR_a0p1_q0,200000,pos,2,4,73,False,0.01,mu,True,100,6.546771332554043e-18,0.004680852057139877,0.01,0.0049033203482467605,0.009999999999999993,6.363379085543104e-16,0.0,0.0,0.0,0.0,0.0,0.0034409946263834184,nan,0,4,0.006496550862109375,0.006609773452149467,0.8105345368385315,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0039189904089030414,772.7905975078579
LR_a0p1_q0,200000,pos,2,5,83,True,0.01,mu,True,100,2.596565194407086e-17,0.0017166767056696107,0.01,0.0017318270082817093,0.009999999999999976,9.162370594197536e-16,0.0,0.0,0.0,0.0,0.0,0.0022672704403212387,nan,0,0,0.009503012808085184,0.009503365951355043,-0.4334090054035187,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.01987069639969422,753.6696801153792
LR_a0p1_q0,200000,pos,2,6,73,False,0.01,mu,True,100,5.8880814571498245e-18,0.009575281135124434,0.010000000000000002,0.00957529717419572,0.010000000000000005,1.0641828830862125e-15,0.0,0.0,0.0,0.0,0.0,0.0019949593823389935,nan,0,0,0.009980198177507152,0.009980198318819028,-0.6840885281562805,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0006810427974016211,720.7598598724375
LR_a0p1_q0,200000,pos,2,7,74,False,0.01,mu,True,100,1.1540360955891948e-18,0.009976809870546176,0.009999999999999997,0.00997680988591275,0.009999999999999997,7.306866160018857e-16,0.0,0.0,0.0,0.0,0.0,0.00048072038012240026,nan,0,0,0.009999246190259685,0.009999246191151057,-0.15830908715724945,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,2.9344712940584172e-05,1480.2762150850003
LR_a0p1_q0,200000,pos,2,8,73,False,0.01,mu,True,100,1.079405352807069e-17,0.009997840531339487,0.009999999999999998,0.009997840531570483,0.010000000000000009,4.649730414555642e-16,0.0,0.0,0.0,0.0,0.0,0.00014756461292046673,nan,0,0,0.009999915641727322,0.009999915641751896,0.04844711348414421,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,2.7034264495210108e-06,1022.9057309516882
LR_a0p1_q0,200000,pos,2,9,73,False,0.01,mu,True,100,3.3616049489955986e-17,0.009838393874092037,0.01,0.00983839543699725,0.010000000000000031,2.684552157972813e-16,0.0,0.0,0.0,0.0,0.0,0.0012536939234291864,nan,0,0,0.00998995814324209,0.009989958187242793,0.4181135296821594,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.00022913511841628372,806.8201190211656
LR_a0p1_q0,200000,pos,2,0,73,False,0.01,mu,True,200,3.267125857433268e-17,0.009777612030206311,0.010000000000000002,0.009777613938255948,0.01000000000000003,1.188211257137856e-15,0.0,0.0,0.0,0.0,0.0,0.0010391276313535358,nan,0,0,0.009996918263453856,0.009996918279970244,0.34870848059654236,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.00011891002694713499,1606.60387275728
LR_a0p1_q0,200000,pos,2,1,74,False,0.01,mu,True,200,4.152923145565847e-17,0.009512046920214692,0.010000000000000002,0.0095120566953327,0.010000000000000038,2.8675255987686267e-15,0.0,0.0,0.0,0.0,0.0,0.0015047700943681757,nan,0,0,0.009990057134180446,0.009990057194655937,-0.5190680623054504,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.0003040850829421986,583.7888719830677
LR_a0p1_q0,200000,pos,2,2,74,False,0.01,mu,True,200,2.585735680698703e-17,0.009205759363345755,0.010000000000000002,0.009205776440715345,0.009999999999999976,9.697873792768246e-16,0.0,0.0,0.0,0.0,0.0,0.001872501628593856,nan,0,0,0.009989617564941336,0.009989617734246472,0.6674094796180725,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.0004431241035670947,909.4244774080943
LR_a0p1_q0,200000,pos,2,3,73,False,0.01,mu,True,200,5.5291481262855736e-18,0.00997657668343645,0.009999999999999998,0.009976576708473454,0.010000000000000004,9.947676943383903e-16,0.0,0.0,0.0,0.0,0.0,0.00034056724744167946,nan,0,0,0.009999697488758128,0.009999697488848625,-0.11208565533161163,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,1.1127272525231178e-05,566.8296853687732
LR_a0p1_q0,200000,pos,2,4,73,False,0.01,mu,True,200,6.546771332554043e-18,0.0015737773630298516,0.01,0.002782900393546957,0.009999999999999993,4.947744083260174e-16,0.0,0.0,0.0,0.0,0.0,0.0009009841571930426,nan,0,5,0.006496550862109375,0.006609773452149467,0.8105345368385315,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0039189904089030414,772.7905975078579
LR_a0p1_q0,200000,pos,2,5,83,True,0.01,mu,True,200,2.596565194407086e-17,0.0002984811724537052,0.01,0.00036004703670508364,0.009999999999999976,6.781728288256577e-16,0.0,0.0,0.0,0.0,0.0,0.00039592888089720813,nan,0,0,0.009503012808085184,0.009503365951355043,-0.4334090054035187,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.01987069639969422,753.6696801153792
LR_a0p1_q0,200000,pos,2,6,73,False,0.01,mu,True,200,5.8880814571498245e-18,0.009173525882209693,0.010000000000000002,0.009173560607030186,0.010000000000000005,7.671550894124185e-16,0.0,0.0,0.0,0.0,0.0,0.0019112624505483353,nan,0,0,0.009980198177507152,0.009980198318819028,-0.6840885281562805,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0006810427974016211,720.7598598724375
LR_a0p1_q0,200000,pos,2,7,74,False,0.01,mu,True,200,1.1540360955891948e-18,0.009953736709195317,0.009999999999999997,0.009953736768773548,0.009999999999999997,1.6025004914543653e-15,0.0,0.0,0.0,0.0,0.0,0.0004796086138980163,nan,0,0,0.009999246190259685,0.009999246191151057,-0.15830908715724945,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,2.9344712940584172e-05,1480.2762150850003
LR_a0p1_q0,200000,pos,2,8,73,False,0.01,mu,True,200,1.079405352807069e-17,0.00999566992745918,0.009999999999999998,0.009995669927553248,0.010000000000000009,6.679348777045367e-16,0.0,0.0,0.0,0.0,0.0,0.0001475325740983155,nan,0,0,0.009999915641727322,0.009999915641751896,0.04844711348414421,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,2.7034264495210108e-06,1022.9057309516882
LR_a0p1_q0,200000,pos,2,9,73,False,0.01,mu,True,200,3.3616049489955986e-17,0.009681609441637826,0.01,0.00968161300532205,0.010000000000000031,8.757276760556011e-16,0.0,0.0,0.0,0.0,0.0,0.0012337152868810996,nan,0,0,0.00998995814324209,0.009989958187242793,0.4181135296821594,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.00022913511841628372,806.8201190211656
LR_a0p1_q0,200000,pos,2,0,73,False,0.01,mu,True,500,3.267125857433268e-17,0.00945098047612495,0.010000000000000002,0.009450984979512444,0.01000000000000003,1.3263990118354013e-15,0.0,0.0,0.0,0.0,0.0,0.0010044095253142688,nan,0,0,0.009996918263453856,0.009996918279970244,0.34870848059654236,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.00011891002694713499,1606.60387275728
LR_a0p1_q0,200000,pos,2,1,74,False,0.01,mu,True,500,4.152923145565847e-17,0.008831354868174695,0.010000000000000002,0.008831365028451279,0.010000000000000038,4.9637180081292926e-15,0.0,0.0,0.0,0.0,0.0,0.0013970904563129724,nan,0,0,0.009990057134180446,0.009990057194655937,-0.5190680623054504,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.0003040850829421986,583.7888719830677
LR_a0p1_q0,200000,pos,2,2,74,False,0.01,mu,True,500,2.585735680698703e-17,0.008113215444619536,0.010000000000000002,0.008113337597344264,0.009999999999999976,1.7626945031611854e-15,0.0,0.0,0.0,0.0,0.0,0.0016502064457168785,nan,0,0,0.009989617564941336,0.009989617734246472,0.6674094796180725,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.0004431241035670947,909.4244774080943
LR_a0p1_q0,200000,pos,2,3,73,False,0.01,mu,True,500,5.5291481262855736e-18,0.009941894797955651,0.009999999999999998,0.009941894833297821,0.010000000000000004,1.5847267615919345e-15,0.0,0.0,0.0,0.0,0.0,0.00033938329614049983,nan,0,0,0.009999697488758128,0.009999697488848625,-0.11208565533161163,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,1.1127272525231178e-05,566.8296853687732
LR_a0p1_q0,200000,pos,2,4,73,False,0.01,mu,True,500,6.546771332554043e-18,0.0007007146712969075,0.01,0.002532707301726872,0.009999999999999993,9.145067815489545e-16,0.0,0.0,0.0,0.0,0.0,0.00023730753236424543,nan,0,5,0.006496550862109375,0.006609773452149467,0.8105345368385315,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0039189904089030414,772.7905975078579
LR_a0p1_q0,200000,pos,2,5,83,True,0.01,mu,True,500,2.596565194407086e-17,5.870060630772652e-06,0.01,0.00017878155224216737,0.009999999999999976,1.6021469931270688e-15,0.0,0.0,0.0,0.0,0.0,3.9123743544069866e-05,nan,0,0,0.009503012808085184,0.009503365951355043,-0.4334090054035187,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.01987069639969422,753.6696801153792
LR_a0p1_q0,200000,pos,2,6,73,False,0.01,mu,True,500,5.8880814571498245e-18,0.008057409844338458,0.010000000000000002,0.008057491525281532,0.010000000000000005,2.1428546417302966e-15,0.0,0.0,0.0,0.0,0.0,0.0016787198018391577,nan,0,0,0.009980198177507152,0.009980198318819028,-0.6840885281562805,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0006810427974016211,720.7598598724375
LR_a0p1_q0,200000,pos,2,7,74,False,0.01,mu,True,500,1.1540360955891948e-18,0.009885046866765968,0.009999999999999997,0.009885046952059303,0.009999999999999997,1.7864908767771165e-15,0.0,0.0,0.0,0.0,0.0,0.0004762989766697445,nan,0,0,0.009999246190259685,0.009999246191151057,-0.15830908715724945,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,2.9344712940584172e-05,1480.2762150850003
LR_a0p1_q0,200000,pos,2,8,73,False,0.01,mu,True,500,1.079405352807069e-17,0.009989150300377933,0.009999999999999998,0.009989150300871007,0.010000000000000009,1.3759492919419684e-15,0.0,0.0,0.0,0.0,0.0,0.00014743634023152977,nan,0,0,0.009999915641727322,0.009999915641751896,0.04844711348414421,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,2.7034264495210108e-06,1022.9057309516882
LR_a0p1_q0,200000,pos,2,9,73,False,0.01,mu,True,500,3.3616049489955986e-17,0.009223131302950122,0.01,0.009223140783111466,0.010000000000000031,1.1233785837026662e-15,0.0,0.0,0.0,0.0,0.0,0.001175288983868008,nan,0,0,0.00998995814324209,0.009989958187242793,0.4181135296821594,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.00022913511841628372,806.8201190211656
LR_a0p1_q0,200000,pos,2,0,73,False,0.01,mu,True,1000,3.267125857433268e-17,0.008933897858351605,0.010000000000000002,0.008933906810605678,0.01000000000000003,1.3307538921652793e-15,0.0,0.0,0.0,0.0,0.0,0.0009494526217637717,nan,0,0,0.009996918263453856,0.009996918279970244,0.34870848059654236,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.00011891002694713499,1606.60387275728
LR_a0p1_q0,200000,pos,2,1,74,False,0.01,mu,True,1000,4.152923145565847e-17,0.007796069855266703,0.010000000000000002,0.007796114342663464,0.010000000000000038,6.417836348559022e-15,0.0,0.0,0.0,0.0,0.0,0.001233302509150785,nan,0,0,0.009990057134180446,0.009990057194655937,-0.5190680623054504,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.0003040850829421986,583.7888719830677
LR_a0p1_q0,200000,pos,2,2,74,False,0.01,mu,True,1000,2.585735680698703e-17,0.0066033078099835794,0.010000000000000002,0.006603536035554159,0.009999999999999976,1.7154676205775892e-15,0.0,0.0,0.0,0.0,0.0,0.0013430690393819973,nan,0,0,0.009989617564941336,0.009989617734246472,0.6674094796180725,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.0004431241035670947,909.4244774080943
LR_a0p1_q0,200000,pos,2,3,73,False,0.01,mu,True,1000,5.5291481262855736e-18,0.009884439122122366,0.009999999999999998,0.009884439195986514,0.010000000000000004,1.82558165288189e-15,0.0,0.0,0.0,0.0,0.0,0.00033742192612018273,nan,0,0,0.009999697488758128,0.009999697488848625,-0.11208565533161163,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,1.1127272525231178e-05,566.8296853687732
LR_a0p1_q0,200000,pos,2,4,73,False,0.01,mu,True,1000,6.546771332554043e-18,0.0006057861493619062,0.01,0.002428324653803187,0.009999999999999993,1.2040665968488987e-15,0.0,0.0,0.0,0.0,0.0,0.00020903157102028112,nan,0,5,0.006496550862109375,0.006609773452149467,0.8105345368385315,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0039189904089030414,772.7905975078579
LR_a0p1_q0,200000,pos,2,5,83,True,0.01,mu,True,1000,2.596565194407086e-17,7.062956034353095e-07,0.01,0.00014091747236391852,0.009999999999999976,3.2710796506272694e-15,0.0,0.0,0.0,0.0,0.0,3.0321637082588513e-05,nan,0,0,0.009503012808085184,0.009503365951355043,-0.4334090054035187,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.01987069639969422,753.6696801153792
LR_a0p1_q0,200000,pos,2,6,73,False,0.01,mu,True,1000,5.8880814571498245e-18,0.006492259177150156,0.010000000000000002,0.006492359922947092,0.010000000000000005,3.516769539848308e-15,0.0,0.0,0.0,0.0,0.0,0.0013526234437743108,nan,0,0,0.009980198177507152,0.009980198318819028,-0.6840885281562805,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0006810427974016211,720.7598598724375
LR_a0p1_q0,200000,pos,2,7,74,False,0.01,mu,True,1000,1.1540360955891948e-18,0.009770564717580445,0.009999999999999997,0.009770564883525025,0.009999999999999997,3.1649462025862093e-15,0.0,0.0,0.0,0.0,0.0,0.00047078231778196117,nan,0,0,0.009999246190259685,0.009999246191151057,-0.15830908715724945,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,2.9344712940584172e-05,1480.2762150850003
LR_a0p1_q0,200000,pos,2,8,73,False,0.01,mu,True,1000,1.079405352807069e-17,0.009978332055607532,0.009999999999999998,0.009978332058445723,0.010000000000000009,2.16928187891537e-15,0.0,0.0,0.0,0.0,0.0,0.00014727666246227924,nan,0,0,0.009999915641727322,0.009999915641751896,0.04844711348414421,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,2.7034264495210108e-06,1022.9057309516882
LR_a0p1_q0,200000,pos,2,9,73,False,0.01,mu,True,1000,3.3616049489955986e-17,0.008504032270186566,0.01,0.008504058048851413,0.010000000000000031,1.6724193342367538e-15,0.0,0.0,0.0,0.0,0.0,0.0010836461977976632,nan,0,0,0.00998995814324209,0.009989958187242793,0.4181135296821594,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.00022913511841628372,806.8201190211656
LR_a0p1_q0,200000,pos,2,0,73,False,0.01,mu,True,2000,3.267125857433268e-17,0.0079780638916803,0.010000000000000002,0.00797809542199204,0.01000000000000003,2.5423357474534034e-15,0.0,0.0,0.0,0.0,0.0,0.0008478578438979735,nan,0,0,0.009996918263453856,0.009996918279970244,0.34870848059654236,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,0.00011891002694713499,1606.60387275728
LR_a0p1_q0,200000,pos,2,1,74,False,0.01,mu,True,2000,4.152923145565847e-17,0.0060755622001200035,0.010000000000000002,0.006075806950243707,0.010000000000000038,7.056407516979799e-15,0.0,0.0,0.0,0.0,0.0,0.0009611095314407267,nan,0,0,0.009990057134180446,0.009990057194655937,-0.5190680623054504,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.0003040850829421986,583.7888719830677
LR_a0p1_q0,200000,pos,2,2,74,False,0.01,mu,True,2000,2.585735680698703e-17,0.004366437484252717,0.010000000000000002,0.004367088858941411,0.009999999999999976,3.0221662757953203e-15,0.0,0.0,0.0,0.0,0.0,0.0008880342471980548,nan,0,0,0.009989617564941336,0.009989617734246472,0.6674094796180725,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.0004431241035670947,909.4244774080943
LR_a0p1_q0,200000,pos,2,3,73,False,0.01,mu,True,2000,5.5291481262855736e-18,0.009769991001068573,0.009999999999999998,0.009769991140049818,0.010000000000000004,2.2284813853028374e-15,0.0,0.0,0.0,0.0,0.0,0.00033351478819064646,nan,0,0,0.009999697488758128,0.009999697488848625,-0.11208565533161163,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,1.1127272525231178e-05,566.8296853687732
LR_a0p1_q0,200000,pos,2,4,73,False,0.01,mu,True,2000,6.546771332554043e-18,0.0005338912059328867,0.01,0.002262116706047083,0.009999999999999993,1.0718707820751756e-15,0.0,0.0,0.0,0.0,0.0,0.00018985142183157772,nan,0,9,0.006496550862109375,0.006609773452149467,0.8105345368385315,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,0.0039189904089030414,772.7905975078579
LR_a0p1_q0,200000,pos,2,5,83,True,0.01,mu,True,2000,2.596565194407086e-17,1.7652760977544788e-06,0.01,8.748616754830316e-05,0.009999999999999976,3.875715491197263e-15,0.0,0.0,0.0,0.0,0.0,1.8905565678970536e-05,nan,0,0,0.009503012808085184,0.009503365951355043,-0.4334090054035187,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.01987069639969422,753.6696801153792
LR_a0p1_q0,200000,pos,2,6,73,False,0.01,mu,True,2000,5.8880814571498245e-18,0.004204538382127057,0.010000000000000002,0.004204718261595982,0.010000000000000005,6.78784117397294e-15,0.0,0.0,0.0,0.0,0.0,0.0008759505214624442,nan,0,0,0.009980198177507152,0.009980198318819028,-0.6840885281562805,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.0006810427974016211,720.7598598724375
LR_a0p1_q0,200000,pos,2,7,74,False,0.01,mu,True,2000,1.1540360955891948e-18,0.009546132973939307,0.009999999999999997,0.009546134261174512,0.009999999999999997,5.964368445863599e-15,0.0,0.0,0.0,0.0,0.0,0.0004599677592609194,nan,0,0,0.009999246190259685,0.009999246191151057,-0.15830908715724945,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,2.9344712940584172e-05,1480.2762150850003
LR_a0p1_q0,200000,pos,2,8,73,False,0.01,mu,True,2000,1.079405352807069e-17,0.009956537231758256,0.009999999999999998,0.009956537251257476,0.010000000000000009,2.7913256484099317e-15,0.0,0.0,0.0,0.0,0.0,0.00014695493634213924,nan,0,0,0.009999915641727322,0.009999915641751896,0.04844711348414421,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,2.7034264495210108e-06,1022.9057309516882
LR_a0p1_q0,200000,pos,2,9,73,False,0.01,mu,True,2000,3.3616049489955986e-17,0.0072356892887458,0.01,0.007235736598689164,0.010000000000000031,3.290687816027971e-15,0.0,0.0,0.0,0.0,0.0,0.000922016090653122,nan,0,0,0.00998995814324209,0.009989958187242793,0.4181135296821594,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.00022913511841628372,806.8201190211656
LR_a0p1_q0,200000,pos,3,0,72,False,0.01,mu,True,1,3.267125857433268e-17,0.009999749744767354,0.010000000000000002,0.009999749745214058,0.01000000000000003,5.351153179374344e-17,0.0,0.0,0.0,0.0,0.0,0.0005167093004751908,0.000500255167560424,0,0,0.009999271488023626,0.009999271488946429,0.1695442646741867,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,2.8109923559260432e-05,1606.60387275728
LR_a0p1_q0,200000,pos,3,1,73,False,0.01,mu,True,1,4.152923145565847e-17,0.009995646330896347,0.010000000000000002,0.009995646450970654,0.010000000000000038,6.547869136478881e-17,0.0,0.0,0.0,0.0,0.0,0.0020298886092039157,0.002086544776340302,0,0,0.009983615326742652,0.00998361549107073,0.6663269996643066,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.0005010964461215377,583.7888719830677
LR_a0p1_q0,200000,pos,3,2,75,False,0.01,mu,True,1,2.585735680698703e-17,0.00975946644159994,0.010000000000000002,0.009759784283592057,0.009999999999999976,9.083336585106699e-17,0.0,0.0,0.0,0.0,0.0,0.013746428146026174,0.015509144347773802,0,0,0.0084644561296546,0.008472309338025905,-0.46823763847351074,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.02023959484792231,909.4244774080943
LR_a0p1_q0,200000,pos,3,3,72,False,0.01,mu,True,1,5.5291481262855736e-18,0.009998651670473362,0.009999999999999998,0.00999865168466191,0.010000000000000004,8.523390770873716e-17,0.0,0.0,0.0,0.0,0.0,0.0025314522362770405,0.0011611759240797422,0,0,0.009388867473281551,0.00939185261453557,-0.43534594774246216,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,0.0007046044835142031,566.8296853687732
LR_a0p1_q0,200000,pos,3,4,72,False,0.01,mu,True,1,6.546771332554043e-18,0.009999997450295853,0.01,0.009999997450295896,0.009999999999999993,7.134585785048943e-17,0.0,0.0,0.0,0.0,0.0,5.327109858688075e-05,5.049459503572645e-05,0,0,0.00999998447340105,0.009999984473401393,-0.017504775896668434,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,3.249001631200397e-07,772.7905975078579
LR_a0p1_q0,200000,pos,3,5,62,False,0.01,mu,True,1,2.596565194407086e-17,0.008479594311294445,0.01,0.008499014815199065,0.009999999999999976,9.960063617982244e-17,0.0,0.0,0.0,0.0,0.0,0.006616788248124353,0.038992379879991906,0,0,0.00494462336748174,0.005285489563879893,1.3215124607086182,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.006037730741249019,753.6696801153792
LR_a0p1_q0,200000,pos,3,6,72,False,0.01,mu,True,1,5.8880814571498245e-18,0.009896317470903693,0.010000000000000002,0.009896387092675854,0.010000000000000005,6.20567671952959e-17,0.0,0.0,0.0,0.0,0.0,0.008929032153895181,0.010182461838685684,0,0,0.008716399497440089,0.008717595353938182,0.32680609822273254,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.012350022301549338,720.7598598724375
LR_a0p1_q0,200000,pos,3,7,73,False,0.01,mu,True,1,1.1540360955891948e-18,0.009985061996211998,0.009999999999999997,0.00998506317798394,0.009999999999999997,7.193289229619182e-17,0.0,0.0,0.0,0.0,0.0,0.0035325704609201055,0.0038649713825636574,0,0,0.009959361009305442,0.009959363610404504,-1.1623754501342773,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.0015820165916602467,1480.2762150850003
LR_a0p1_q0,200000,pos,3,8,72,False,0.01,mu,True,1,1.079405352807069e-17,0.009990958938087203,0.009999999999999998,0.00999095938818366,0.010000000000000009,1.310434882526278e-16,0.0,0.0,0.0,0.0,0.0,0.010655579457566683,0.003006835863949132,0,0,0.004736725087172851,0.004961570655965352,0.9146060347557068,1.0,114.46931503465329,182.53139950145942,16.566527136374173,88.43059013244938,0.016002102854182014,1022.9057309516882
LR_a0p1_q0,200000,pos,3,9,72,False,0.01,mu,True,1,3.3616049489955986e-17,0.009990103875982889,0.01,0.009990104496723651,0.010000000000000031,2.378265832506833e-16,0.0,0.0,0.0,0.0,0.0,0.0030586939825658567,0.0031458105501027123,0,0,0.009942029090514401,0.009942030563980382,1.0045979022979736,1.0,91.26970160683958,128.87573978632324,8.61958800073943,74.48888673654638,0.0013227803911084598,806.8201190211656
LR_a0p1_q0,200000,pos,3,0,72,False,0.01,mu,True,2,3.267125857433268e-17,0.009999467883733258,0.010000000000000002,0.009999467885261907,0.01000000000000003,9.852364083294669e-17,0.0,0.0,0.0,0.0,0.0,0.0005166947266229308,nan,0,0,0.009999271488023626,0.009999271488946429,0.1695442646741867,1.0,122.41365215825952,213.18166116038162,15.889053721555213,96.27622637807977,2.8109923559260432e-05,1606.60387275728
LR_a0p1_q0,200000,pos,3,1,73,False,0.01,mu,True,2,4.152923145565847e-17,0.00999129479728009,0.010000000000000002,0.009991295277550724,0.010000000000000038,5.062892046764691e-17,0.0,0.0,0.0,0.0,0.0,0.0020290043388716938,nan,0,0,0.009983615326742652,0.00998361549107073,0.6663269996643066,1.0,114.23519103058557,178.03307665638027,13.961222418823384,90.65803455030539,0.0005010964461215377,583.7888719830677
LR_a0p1_q0,200000,pos,3,2,75,False,0.01,mu,True,2,2.585735680698703e-17,0.009550011800956994,0.010000000000000002,0.009550996454163596,0.009999999999999976,1.1700595201228642e-16,0.0,0.0,0.0,0.0,0.0,0.013450547175832545,nan,0,0,0.0084644561296546,0.008472309338025905,-0.46823763847351074,1.0,119.9595452988078,163.66903614412882,21.42243647719253,89.07919137189468,0.02023959484792231,909.4244774080943
LR_a0p1_q0,200000,pos,3,3,72,False,0.01,mu,True,2,5.5291481262855736e-18,0.009996984330218506,0.009999999999999998,0.009996984370386435,0.010000000000000004,1.9253820962700565e-16,0.0,0.0,0.0,0.0,0.0,0.0025310399480452535,nan,0,0,0.009388867473281551,0.00939185261453557,-0.43534594774246216,1.0,134.80824777911522,217.38186820766123,17.328097269316345,106.26089715872851,0.0007046044835142031,566.8296853687732
LR_a0p1_q0,200000,pos,3,4,72,False,0.01,mu,True,2,6.546771332554043e-18,0.0099999949005924,0.01,0.009999994900592507,0.009999999999999993,4.644746655791771e-17,0.0,0.0,0.0,0.0,0.0,5.327108502309854e-05,nan,0,0,0.00999998447340105,0.009999984473401393,-0.017504775896668434,1.0,119.20813800185391,178.02931008911526,8.831441670482665,99.82985868641467,3.249001631200397e-07,772.7905975078579
LR_a0p1_q0,200000,pos,3,5,62,False,0.01,mu,True,2,2.596565194407086e-17,0.008465005110149356,0.01,0.008484392170457225,0.009999999999999976,1.3046604547356383e-16,0.0,0.0,0.0,0.0,0.0,0.006605407548226469,nan,0,0,0.00494462336748174,0.005285489563879893,1.3215124607086182,1.0,112.96700927470854,176.7915674590476,17.73785292820084,86.0142917711404,0.006037730741249019,753.6696801153792
LR_a0p1_q0,200000,pos,3,6,72,False,0.01,mu,True,2,5.8880814571498245e-18,0.009793626278310364,0.010000000000000002,0.0097936810269094,0.010000000000000005,6.917462603569593e-17,0.0,0.0,0.0,0.0,0.0,0.008832355463803409,nan,0,0,0.008716399497440089,0.008717595353938182,0.32680609822273254,1.0,83.9831751919354,119.04249082962255,7.835758875530578,68.53450756577394,0.012350022301549338,720.7598598724375
LR_a0p1_q0,200000,pos,3,7,73,False,0.01,mu,True,2,1.1540360955891948e-18,0.009971149664226773,0.009999999999999997,0.009971153366050436,0.009999999999999997,2.3638715660749784e-17,0.0,0.0,0.0,0.0,0.0,0.0035276418918201166,nan,0,0,0.009959361009305442,0.009959363610404504,-1.1623754501342773,1.0,101.41635525032727,133.91514577110155,17.771625530320584,75.38605464971991,0.0015820165916602467,1480.2762150850003
