arm,step,rank,seed,unit,ok,delta,t,zbar0,npos0,s_plus,s_minus,pair_mean,db_plus,db_minus,dwmu_plus,dwmu_minus,dyhat_plus,dyhat_minus,npos_A,npos_P,npos_M,dW_other_plus,dv_plus,v_u
LR_a0p1_q0,200000,0,0,42,True,0.2,200,0.07235603160342294,20,0.9474052172732302,0.9827742404987169,-0.0035369023225486768,0.19894778675576974,-0.1996421359882237,-0.009466743301123695,0.003087287888480189,0.0060128445127991354,0.006649648913482461,20,25,12,0.010095951360907619,0.005836544911773309,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,200,0.016429006160958548,16,0.8629900766420803,0.873073444115164,-0.001008336747308377,0.19735553544259432,-0.19767483248065312,-0.024757520114178234,0.02306014365762022,0.009463248483695653,0.020366570010663634,16,22,10,0.015089910864539553,0.007477100687859012,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,200,0.0017021243259977836,16,0.979248997028743,0.9866541264269372,-0.0007405129398194155,0.19958055534592564,-0.1997146415759242,-0.0037307559401771415,0.0023838162905366446,0.004343933089041468,0.0051956932046714555,17,24,8,0.007602471784619722,0.004721466845077751,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,200,-0.01702520317301746,16,0.9579544292653576,1.0040235123222625,-0.004606908305690494,0.1991864474679313,-0.2000646076644581,-0.00759556161485966,-0.0007400947999944214,0.004722158834561193,0.004588019985976744,16,22,4,0.00636534269016075,0.0029249743196273796,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,200,-0.010941516596184336,15,0.5269377345410516,0.6655327307602338,-0.013859499621918209,0.19077436442340115,-0.19344442626433256,-0.08538681751519064,0.06033788011228583,0.014342940310732936,0.0117312869694253,14,19,13,0.032976110310423176,0.010740817986464897,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,200,-0.0018984421767352655,15,0.9924187181870628,1.0002155228820742,-0.0007796804695011372,0.1998466760132191,-0.20001487626670175,-0.0013629323758063679,-2.8228309713118966e-05,0.0027607935471118585,0.0023451548442215255,15,28,4,0.004082235735114453,0.0022797627604160503,0.1070314273238182
LR_a0p1_q0,200000,0,6,17,True,0.2,200,0.00757580431847843,17,0.9727039455473293,0.9748188327436746,-0.0002114887196345283,0.19945954998971505,-0.19951683580188173,-0.004918760880249133,0.0045530692531468315,0.005155533701637916,0.004323552186056851,16,22,10,0.007550752046707287,0.0037781540725926946,0.13610783219337463
LR_a0p1_q0,200000,0,7,50,True,0.2,200,0.016041921494569955,17,0.4677309076698178,0.39230816331717894,0.007542274435263882,0.18951604490293916,-0.18799742645436918,-0.09596986336897569,0.10953579379093333,0.016288104625778267,0.012264641914681972,17,18,14,0.03866687064695467,0.012726693030511424,0.8494879603385925
LR_a0p1_q0,200000,0,8,81,True,0.2,200,-0.05688950097787829,15,0.9684761777125152,0.9043520970609304,0.00641240806515847,0.1993816217227216,-0.1981828149629794,-0.00568638618021867,0.017312395550793242,0.01452858542230405,0.009688774706996701,15,23,7,0.009757900334104211,0.005861516477905639,-0.21836531162261963
LR_a0p1_q0,200000,0,9,25,True,0.2,200,-0.01524261618506656,14,0.7780824608101052,0.7952407789495093,-0.0017158318139403952,0.19566734063749408,-0.1959325898960023,-0.04005084847547294,0.036884434106100664,0.012708405355513822,0.019544170279496852,14,19,13,0.021929032435667753,0.008997032369843882,-0.4197583496570587
LR_a0p1_q0,200000,0,0,42,True,0.2,500,0.07235603160342294,20,0.9371615474281775,0.873223890110599,0.0063937657317578445,0.19874265403216335,-0.19765027065712845,-0.011310344546528066,0.02300549263500836,0.0086900983047936,0.012579728331204555,19,24,12,0.012573156122579117,0.007338522555081998,0.20616672933101654
LR_a0p1_q0,200000,0,1,63,True,0.2,500,0.016429006160958548,16,0.7919445414733219,0.7872888395864838,0.00046557018868381705,0.19599022347044354,-0.1961365599785363,-0.03760131517577907,0.03867879206123957,0.011930945756042161,0.006624549248736527,16,22,11,0.018612774611674848,0.008030381507183791,-0.3192389905452728
LR_a0p1_q0,200000,0,2,39,True,0.2,500,0.0017021243259977836,16,0.9735124171942324,0.9858680144902635,-0.0012355597296031112,0.1994643305738535,-0.19967991856039094,-0.004761847135006917,0.0025063156623384006,0.002386145433497901,0.002900761199067593,17,24,8,0.008808011126734572,0.005034767715280002,-0.1770859956741333
LR_a0p1_q0,200000,0,3,97,True,0.2,500,-0.01702520317301746,16,0.9236575403448719,1.0076798836326577,-0.008402234328778582,0.19852922563027192,-0.20013823977201597,-0.01379771756129716,-0.0013977369545153497,0.00335323010799731,0.004525353292472385,16,22,4,0.009007515916921274,0.003961684759952078,0.14558474719524384
LR_a0p1_q0,200000,0,4,63,True,0.2,500,-0.010941516596184336,15,0.2548813475349526,0.28115272215297665,-0.0026271374618024035,0.18560148695064482,-0.18605429584318695,-0.13462521744365438,0.12982375141259167,0.007667930311311168,0.009500503144235622,14,19,13,0.04671450528103545,0.008798718269461898,-0.5453103184700012
LR_a0p1_q0,200000,0,5,21,True,0.2,500,-0.0018984421767352655,15,0.9848334618497746,1.006846706517715,-0.0022013244667940385,0.1996801131789072,-0.2001656422617781,-0.0027134208089522943,-0.0012036990417649866,0.002673021333078081,0.0014857692668067265,15,28,4,0.00496581026119395,0.0028888942123303425,0.1070314273238182
