arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,4,4,0.001,7,none,0.9759979167,1,1,0,0,-4.469604015,38.4631424,-14.24894428,0.4967500865,76.81218846,0,0,-58.4551506,45.20492935,-80.04649353,0.1682499647,82.68109327,10.51656628,2.014823198,1.100243092,2100,2200,1200,928
LR,std,4,4,0.001,8,none,0.9783458333,1,1,0,0,-5.411531925,41.53115082,-23.80640411,0.4952501059,77.19154227,0,0,-65.62543488,50.39831924,-96.23327637,0.1682499647,83.44881833,11.23648739,2.141564608,1.086170912,1900,2600,1200,704
LR,std,4,4,0.001,9,none,0.9772458333,1,1,0,0,-5.748204708,44.16836166,-14.71661854,0.5035000443,77.64814048,0,0,-71.47609711,56.00701523,-101.7087936,0.1667499542,83.21223303,11.95392704,2.251404047,1.081588984,2000,2500,1200,698
LR,std,4,4,0.001,10,none,0.9774979167,1,1,0,0,-5.49114275,45.97293854,-17.80576134,0.500500083,77.43765579,0,0,-78.42732239,58.79067612,-118.7603378,0.1652499586,84.00152814,12.6142292,2.331257582,1.04186511,2000,2500,1200,861
LR,std,4,4,0.001,11,none,0.9757625,1,1,0,0,-6.460021973,47.33592987,-19.39532661,0.4982501268,77.50414156,0,0,-84.26065063,62.24848557,-116.8056564,0.1622499526,83.67438081,13.25953388,2.426377296,1.007043123,2100,2600,1200,768
LR,std,4,4,0.001,12,none,0.9754729167,1,1,0,0,-6.048440933,48.25037766,-17.33521271,0.5020001531,77.28260768,0,0,-89.75626373,67.84545135,-139.016098,0.1584999561,84.1031462,13.79491329,2.530317783,1.014226079,2100,2400,1200,890
LR,std,4,4,0.001,13,none,0.9765145833,1,1,0,0,-6.171118259,49.8138504,-19.76796532,0.4982501268,78.53058532,0,0,-87.37036896,68.13698578,-128.434021,0.1667499542,85.79933925,14.29932404,2.611783504,0.9975532889,2000,2600,1200,901
LR,std,4,4,0.001,14,none,0.9753666667,1,1,0,0,-8.206388474,51.62926865,-26.32233238,0.487750113,78.08617592,0,0,-95.63600159,73.74693298,-134.9356995,0.1599999517,85.07956682,14.95299816,2.70737648,1.006542563,2100,2500,1200,893
LR,std,4,4,0.001,15,none,0.9750416667,1,1,0,0,-8.214219093,52.0555687,-20.7573452,0.4847501218,78.2928643,0,0,-104.8618164,76.08150482,-148.0337219,0.1569999456,84.88268205,15.56087875,2.8250072,0.981402874,2400,2700,1200,808
LR,std,4,4,0.001,16,none,0.9746479167,1,1,0,0,-8.472967148,53.31309891,-21.64449501,0.4885000587,78.22638031,0,0,-114.4139099,81.42037201,-157.8446198,0.1517499536,83.45742034,16.02073097,2.864861012,0.980119586,2200,2700,1200,705
LR,std,4,4,0.001,17,none,0.9742666667,1,1,0,0,-9.628178596,55.51821136,-24.19089508,0.490750134,77.6799733,0,0,-113.2401733,85.1368866,-154.1673126,0.1599999517,84.95456935,16.54964066,2.916902065,1.003607035,2200,2500,1200,742
LR,std,4,4,0.001,18,none,0.9730833333,1,1,0,0,-9.601163864,56.84119415,-23.38713074,0.4810001254,77.57044268,0,0,-116.4518356,88.47426605,-154.7957001,0.1614999622,84.29567381,16.99031639,2.948210001,0.9752089381,2500,2800,1200,889
LR,std,4,4,0.001,19,none,0.9720729167,1,1,0,0,-8.894302368,58.30883789,-26.39969826,0.4855000973,76.99387689,0,0,-128.2149048,91.65637207,-179.6205292,0.1517499536,84.19835555,17.4764061,3.025304079,0.9493491054,2600,2900,1200,648
LR,std,4,4,0.001,20,none,0.97163125,1,1,0,0,-10.30570889,60.65099335,-28.64050865,0.4780001044,77.1931599,0,0,-131.1559296,93.84506989,-197.1535645,0.1524999589,83.89531902,17.95154381,3.098200321,0.9566757679,2600,3000,1200,974
LR,std,4,4,0.001,21,none,0.9723875,1,1,0,0,-11.14466,59.06525803,-27.2155304,0.4765000939,78.03143244,0,0,-125.6027756,97.42051697,-183.6817017,0.1629999578,84.18270646,18.29315376,3.158108234,0.9036815166,2400,2800,1200,894
LR,std,4,4,0.001,22,none,0.97219375,1,1,0,0,-11.10596371,61.37110138,-26.96777916,0.4727500975,78.29433795,0,0,-130.8695831,98.4095459,-201.0562286,0.155499965,85.07286436,18.75448227,3.224307775,0.9666963816,2400,3000,1200,887
LR,std,4,4,0.001,23,none,0.9718791667,1,1,0,0,-11.11206532,62.1724472,-31.50904655,0.4757501483,78.48665742,0,0,-130.2786865,102.0716476,-229.8569794,0.1652499586,85.7667573,19.2568531,3.245677948,0.9203704,2500,3000,1200,700
LR,std,4,4,0.001,24,none,0.9695229167,1,1,0,0,-11.92566776,63.35495758,-31.23997498,0.4727500975,78.16917689,0,0,-139.7026672,101.7100525,-217.4853516,0.1524999589,84.97326492,19.62272453,3.279581308,0.9946660995,2400,2800,1200,785
LR,std,4,4,0.001,25,none,0.9634208333,1,1,0,0,-13.33635616,65.25115204,-30.7840786,0.4697500765,77.67102477,0,0,-152.6245575,108.7229233,-222.2392273,0.1449999511,83.0637522,19.91824341,3.345129967,0.9819462299,3000,3200,1196,936
LR,std,4,4,0.001,26,none,0.9687958333,1,1,0,0,-13.92531776,64.13741302,-29.9374485,0.4645001292,77.68278545,0,0,-161.4580383,112.6396942,-241.7637024,0.1397499442,82.21299975,20.3034687,3.385225058,1.036242008,2900,3400,1076,782
LR,std,4,4,0.001,27,none,0.96308125,1,1,0,0,-14.69520378,65.1353302,-31.30333328,0.4652501047,78.64329612,0,0,-164.5443268,112.8921204,-263.0622559,0.1389999688,81.02475859,20.68648338,3.436691284,1.070479393,3200,4400,1200,688
LR,std,4,4,0.001,28,none,0.96474375,1,1,0,0,-15.18344784,64.62866211,-31.74613953,0.4600001276,79.48035017,0,0,-147.7958069,110.4730682,-217.5984955,0.1524999589,83.5339345,20.74944115,3.404805183,1.004041314,3000,3400,1030,585
LR,std,4,4,0.001,29,none,0.9709458333,1,1,0,0,-15.03273773,66.09053802,-30.04801178,0.4577501118,78.64009606,0,0,-152.9890137,112.6086121,-304.7620544,0.1509999633,82.36602369,20.94697571,3.400446892,1.06610477,2700,3300,1200,805
LR,std,4,4,0.001,30,none,0.9715708333,1,1,0,0,-14.28729725,66.46746063,-29.18148422,0.4607501328,78.38059433,0,0,-169.2208405,118.6996078,-355.219635,0.1382499635,80.75663887,21.57001114,3.525737762,1.122386336,2800,3400,1200,854
LR,std,4,4,0.001,31,none,0.9672583333,1,1,0,0,-14.7352705,67.17880249,-31.62099075,0.4600001276,78.50801519,0,0,-188.017395,123.1420593,-404.6134338,0.131499961,78.19918935,21.9780159,3.547430754,1.155492425,3000,3600,1200,613
LR,std,4,4,0.001,32,none,0.9689291667,1,1,0,0,-15.29065132,68.79588318,-32.27526855,0.4660000801,78.55591686,0,0,-187.6863708,128.8243713,-366.5325928,0.1404999644,79.54004094,22.33869934,3.604730844,1.178792238,2700,3300,1200,915
LR,std,4,4,0.001,33,none,0.9670041667,1,1,0,0,-15.9063673,69.58250427,-31.8374157,0.4645001292,78.4167979,0,0,-201.7881775,135.2286224,-349.5847168,0.1359999627,78.89751526,22.74298668,3.666518927,1.185978293,3000,3500,1200,702
LR,std,4,4,0.001,34,none,0.96939375,1,1,0,0,-15.4073801,71.87188721,-35.95846558,0.4712501168,78.0317196,0,0,-212.3755798,139.7922058,-325.5517273,0.1322499663,77.76137606,23.09256363,3.726746082,1.184031248,2700,3600,1200,955
LR,std,4,4,0.001,35,none,0.9687583333,1,1,0,0,-17.32113266,73.40483856,-39.61714554,0.4622500837,78.52215997,0,0,-203.4054871,143.2981415,-376.1917419,0.1382499486,79.36900664,23.52905273,3.779293299,1.2212075,2700,3200,1200,961
LR,std,4,4,0.001,36,none,0.9651958333,1,1,0,0,-16.7605114,75.5773468,-39.97625732,0.463750124,78.72887314,0,0,-200.2932892,139.5183563,-318.3327026,0.138999939,81.66001653,23.79533768,3.78713274,1.182601213,2700,3400,1200,770
LR,std,4,4,0.001,37,none,0.9659708333,1,1,0,0,-16.84122086,75.80289459,-39.59591293,0.4667500854,78.82587203,0,0,-206.1898499,142.083725,-303.4825439,0.1404999644,81.62054022,24.11958694,3.845026255,1.216766119,3400,3600,1200,935
LR,std,4,4,0.001,38,none,0.9662083333,1,1,0,0,-19.48360634,76.46348572,-40.62612915,0.4592500925,79.333836,0,0,-201.5051117,142.3502045,-313.7098389,0.1442499608,83.21297079,24.4067955,3.829497576,1.193622708,2900,3200,1200,837
LR,std,4,4,0.001,39,none,0.9683604167,1,1,0,0,-16.00509071,76.13116455,-40.46253204,0.4690001011,78.87688536,0,0,-212.4558411,149.4371185,-334.164917,0.1382499486,81.60612614,24.78186417,3.884649277,1.199890614,2900,3300,1200,802
LR,std,4,4,0.001,40,none,0.967125,1,1,0,0,-17.54192352,76.51828003,-42.3723793,0.4630001485,79.17117198,0,0,-224.0702972,154.8082428,-429.0815735,0.1367499381,81.04624186,25.25854683,3.958646297,1.23851335,2800,3400,1200,807
LR,std,4,4,0.001,41,none,0.9683979167,1,1,0,0,-17.20118904,77.1627121,-41.76114655,0.4667500854,79.12779579,0,0,-236.7767181,151.7964325,-338.1984253,0.1344999522,80.16923601,25.47604561,4.001406193,1.240848064,2900,3200,1200,955
LR,std,4,4,0.001,42,none,0.965875,1,1,0,0,-17.81810951,79.60511017,-39.07684708,0.4682501256,79.15656196,0,0,-234.8127136,159.4868164,-406.0871582,0.1374999583,79.8048343,25.85521507,4.040859699,1.236311078,3100,3300,1200,817
LR,std,4,4,0.001,43,none,0.9659270833,1,1,0,0,-17.00240707,79.88816071,-39.8301506,0.4720001221,79.0528592,0,0,-241.8674469,156.8500977,-474.9969482,0.1359999627,79.73622693,26.09819412,4.060246944,1.222707629,3100,3600,1200,905
LR,std,4,4,0.001,44,none,0.964575,1,1,0,0,-19.09659576,81.76396942,-40.20767593,0.4645001292,78.26114124,0,0,-240.2549286,161.7135925,-460.3914185,0.1389999539,79.64467508,26.46990204,4.139103889,1.236422777,3100,3300,1200,944
LR,std,4,4,0.001,45,none,0.9662583333,1,1,0,0,-19.67386818,81.01998138,-44.42551804,0.4615001678,78.15397107,0,0,-244.7558899,167.5015259,-528.3778076,0.1389999688,80.0703084,26.72973633,4.171130657,1.25686574,3000,3400,1200,805
LR,std,4,4,0.001,46,none,0.9619833333,1,1,0,0,-20.46830368,81.82776642,-40.83163071,0.4562501013,78.91464739,0,0,-246.766861,165.1319733,-521.1488647,0.133749947,80.44043371,27.02490044,4.187667847,1.247968554,3500,4000,1200,596
LR,std,4,4,0.001,47,none,0.96613125,1,1,0,0,-19.72094727,82.44126892,-38.43347931,0.4615001678,78.71799459,0,0,-250.3194885,169.6842957,-532.633667,0.1374999583,79.15589541,27.3366375,4.239883423,1.278190374,3100,3700,1200,846
LR,std,4,4,0.001,48,none,0.9657916667,1,1,0,0,-20.84708786,82.26637268,-38.86024857,0.4487501085,79.34813813,0,0,-247.2706604,166.7468414,-413.9593811,0.1352499574,80.13531922,27.57517052,4.239834309,1.291994691,2800,3100,1200,736
LR,std,4,4,0.001,49,none,0.9661645833,1,1,0,0,-21.65607643,82.69766235,-41.29931641,0.4540001154,79.24070132,0,0,-241.6364136,166.6794586,-430.6677856,0.1404999644,81.45607422,27.77036095,4.259102345,1.263668418,3000,3500,1200,644
LR,std,4,4,0.001,50,none,0.96329375,1,1,0,0,-21.46912575,82.92453003,-37.97535324,0.4510001242,79.22314306,0,0,-238.2831879,165.503067,-376.4155273,0.1412499547,82.43603373,27.99321365,4.264174461,1.277828932,3500,3800,1200,787
LR,std,5,5,0.001,1,none,0.9818229167,1,1,0,0,-2.073890924,15.83433342,-7.186792374,0.4975001216,72.95980762,0,0,-6.677743912,12.19318962,-17.94221878,0.3625000715,71.98452762,3.488804579,0.9750592113,1.315016389,1300,1600,1200,893
LR,std,5,5,0.001,2,none,0.98001875,1,1,0,0,-3.189168692,23.99893761,-12.4853096,0.4967500865,74.34388574,0,0,-22.86058426,21.6361351,-35.29482651,0.2139999717,79.80041968,5.404466152,1.248408914,1.341705084,1500,1800,1192,736
LR,std,5,5,0.001,3,none,0.9798979167,1,1,0,0,-3.380889177,27.33218765,-13.7858448,0.4952501655,75.8650606,0,0,-31.08949661,25.29994011,-49.50230408,0.1839999706,77.94510376,6.663409233,1.437926054,1.319077253,1600,1800,1200,829
LR,std,5,5,0.001,4,none,0.9790875,1,1,0,0,-5.240699768,32.87513733,-13.4724617,0.4712501168,75.39112742,0,0,-37.48358154,32.35569,-63.56292343,0.174249962,80.68891038,7.84024477,1.608699679,1.25615108,1700,2600,1200,762
LR,std,5,5,0.001,5,none,0.97804375,1,1,0,0,-6.021950245,34.34550858,-17.90231895,0.477250129,76.29678301,0,0,-44.38254547,35.81321716,-72.274086,0.1674999595,80.53038061,8.790381432,1.72939229,1.17789495,1800,2700,1200,958
LR,std,5,5,0.001,6,none,0.9782541667,1,1,0,0,-6.96664238,38.71290207,-26.57963943,0.4697501361,76.26134321,0,0,-51.77095795,41.42679977,-75.02487946,0.1652499586,77.41410916,9.645889282,1.842503786,1.167346358,2000,2100,1200,762
LR,std,5,5,0.001,7,none,0.9782791667,1,1,0,0,-8.432981491,41.7503624,-20.79664803,0.4682501256,75.71164193,0,0,-59.4990654,47.0831604,-88.74458313,0.1622499526,79.83171855,10.43800545,1.989853621,1.117560744,1900,2100,1200,882
LR,std,5,5,0.001,8,none,0.9789020833,1,1,0,0,-10.09981728,44.33292389,-20.58188629,0.4630000889,75.12963179,0,0,-62.79095078,51.66817856,-95.51972961,0.16899997,82.4307115,11.18499088,2.064945698,1.112025857,1800,2100,1200,930
LR,std,5,5,0.001,9,none,0.9766541667,1,1,0,0,-8.965218544,45.29591751,-23.93472481,0.4690001011,76.39605009,0,0,-70.5932312,55.92894363,-122.7130203,0.1652499437,82.11896804,11.91824722,2.175504446,1.089842439,2100,2500,1200,913
LR,std,5,5,0.001,10,none,0.9768354167,1,1,0,0,-9.442954063,47.802845,-22.24920845,0.4690001607,76.19182767,0,0,-72.07587433,58.89705658,-103.8965225,0.1659999639,83.39434776,12.63019562,2.279612064,1.057346106,2000,2800,1200,912
LR,std,5,5,0.001,11,none,0.9754854167,1,1,0,0,-9.940174103,50.45440674,-27.31690407,0.4682501256,76.44785354,0,0,-83.2929306,64.40722656,-127.1580276,0.1599999517,83.15166449,13.25537205,2.392842293,1.067297578,2200,2600,1200,764
LR,std,5,5,0.001,12,none,0.9759229167,1,1,0,0,-11.19116688,50.44886398,-23.68746376,0.4690001011,77.21499584,0,0,-86.79555511,68.58726501,-129.883667,0.163749963,84.18746497,13.86763859,2.479183674,1.055038452,2200,2700,1200,881
LR,std,5,5,0.001,13,none,0.9749375,1,1,0,0,-11.95781803,52.16493607,-26.214077,0.4615001082,77.0938154,0,0,-89.35369873,69.94190216,-121.405983,0.1629999578,84.27354372,14.38878345,2.534175158,1.042503119,2100,2700,1200,762
LR,std,5,5,0.001,14,none,0.9756875,1,1,0,0,-12.62905312,53.75324249,-26.56918335,0.4570001364,76.69607856,0,0,-91.68197632,74.51741791,-143.224884,0.1644999534,85.24506388,14.98566341,2.623248816,1.066761494,2200,2700,1200,817
LR,std,5,5,0.001,15,none,0.9708875,1,1,0,0,-13.09347057,55.37063599,-29.92711067,0.4592500925,76.44000153,0,0,-95.98123932,76.29850006,-147.1644592,0.1607499421,83.35481224,15.48862076,2.669214487,1.083600879,2400,2800,1200,955
LR,std,5,5,0.001,16,none,0.9730333333,1,1,0,0,-14.04887772,55.52375793,-32.11351776,0.4555000961,75.84479983,0,0,-106.2614441,79.22196198,-145.9143982,0.1509999484,83.03273643,15.97156429,2.739820957,1.047110677,2400,2600,1200,891
LR,std,5,5,0.001,17,none,0.9714375,1,1,0,0,-13.23223782,57.94804764,-35.2443428,0.4577501118,76.42379164,0,0,-107.6269684,82.41239929,-157.1276093,0.1539999694,82.80393921,16.52587891,2.822761774,1.034659982,2500,2800,1200,833
LR,std,5,5,0.001,18,none,0.9714625,1,1,0,0,-13.59051514,59.8732338,-34.57038879,0.454750061,75.75811136,0,0,-115.1715012,89.79440308,-163.3414154,0.1532499492,83.93536464,17.12861824,2.909093857,1.033611536,2500,3100,1200,776
LR,std,5,5,0.001,19,none,0.9718770833,1,1,0,0,-15.36453152,59.63643265,-31.12919426,0.4562501013,77.35522971,0,0,-121.5284653,92.3068924,-164.5348969,0.150249958,83.31586813,17.51027679,2.974625826,1.036622882,2700,3200,1200,824
LR,std,5,5,0.001,20,none,0.9718125,1,1,0,0,-13.74453354,59.85087204,-35.20695496,0.4585000575,76.86029183,0,0,-125.8960037,93.34222412,-175.908371,0.150249958,83.50204416,18.01290703,3.006215572,1.040556073,2600,2800,1200,713
LR,std,5,5,0.001,21,none,0.972,1,1,0,0,-15.38949585,60.49530792,-38.46071625,0.4510000646,77.2666096,0,0,-125.317688,96.61255646,-168.8778381,0.1584999561,83.68441636,18.39422226,3.081302404,1.04140842,2600,2900,1200,728
LR,std,5,5,0.001,22,none,0.9713270833,1,1,0,0,-16.64845467,62.28760529,-36.34234619,0.4412501156,77.09019062,0,0,-126.310318,97.83222961,-178.6743011,0.1599999517,84.23888021,18.73796654,3.104600668,1.042765975,3200,3400,1200,798
LR,std,5,5,0.001,23,none,0.9727,1,1,0,0,-17.06592941,61.84708786,-34.11404419,0.4480001032,77.21893384,0,0,-132.9991302,100.2837067,-185.216156,0.1532499492,83.24494247,19.14656067,3.165402412,1.050311327,2800,3300,1200,749
LR,std,5,5,0.001,24,none,0.9708708333,1,1,0,0,-15.88970375,65.27641296,-37.00931168,0.4480001032,77.91601254,0,0,-136.8654175,104.2954483,-201.7058716,0.1509999633,83.11489843,19.60286903,3.237537146,1.038468957,2600,3200,1200,825
LR,std,5,5,0.001,25,none,0.9708375,1,1,0,0,-17.05875778,66.41742706,-32.41515732,0.4472500682,77.82054726,0,0,-139.1279755,105.1729813,-211.501709,0.1524999589,83.94835848,20.00504112,3.28167963,1.07172823,2700,3300,1200,966
LR,std,5,5,0.001,26,none,0.9724291667,1,1,0,0,-18.72698975,65.02718353,-39.65111923,0.4435000718,78.19889842,0,0,-139.3096924,105.7138443,-191.9476318,0.1562499702,85.04026014,20.30891609,3.284745932,1.073859692,2800,3200,1200,962
LR,std,5,5,0.001,27,none,0.9689041667,1,1,0,0,-18.40046883,67.48230743,-34.93190002,0.4412501156,77.91556207,0,0,-145.85112,110.1927414,-198.2693176,0.1517499536,84.09908206,20.61170769,3.33433485,1.064285755,3000,3500,1200,776
LR,std,5,5,0.001,28,none,0.9714125,1,1,0,0,-18.8785038,68.45572662,-38.67466736,0.4405000806,77.04490444,0,0,-144.3335724,111.8168259,-207.5454254,0.155499965,84.38286148,20.98957634,3.384188175,1.052267551,3000,3700,1200,749
LR,std,5,5,0.001,29,none,0.96906875,1,1,0,0,-18.45910263,68.44439697,-44.49500275,0.4382500947,78.11531046,0,0,-136.6564026,109.7079086,-199.2665558,0.1599999517,85.83741592,21.27493858,3.388041019,1.060353279,2800,3900,1200,928
LR,std,5,5,0.001,30,none,0.9689145833,1,1,0,0,-19.97030449,68.43225098,-41.3604393,0.4397500753,77.71133945,0,0,-143.6800232,112.1530228,-216.7943878,0.1622499675,84.67224703,21.64888763,3.427732944,1.082054615,3000,3300,1200,915
LR,std,5,5,0.001,31,none,0.9711104167,1,1,0,0,-19.66827202,67.89851379,-42.72073746,0.4352501035,78.29391318,0,0,-146.7343597,114.6773682,-195.1003723,0.1584999561,85.2128906,21.87058258,3.458081007,1.105537653,2900,3100,1200,733
LR,std,5,5,0.001,32,none,0.9713458333,1,1,0,0,-20.41749954,69.43681335,-42.35793304,0.431500107,77.32937891,0,0,-157.8253937,120.719696,-219.5519257,0.1494999677,83.77335278,22.24130249,3.491568089,1.076342344,2900,3500,1199,928
LR,std,5,5,0.001,33,none,0.9692229167,1,1,0,0,-21.43432045,70.58467865,-41.59247589,0.4352500439,77.78828542,0,0,-154.6667175,117.2309113,-215.0698547,0.155499965,84.0864773,22.55369377,3.519072056,1.082540631,3000,3500,1200,895
LR,std,5,5,0.001,34,none,0.9728208333,1,1,0,0,-20.57396889,69.89278412,-44.34464264,0.431500107,77.60260208,0,0,-155.2623138,119.7846832,-216.5234375,0.1539999545,84.88127613,22.80769348,3.518497467,1.104481936,2600,3400,1200,671
LR,std,5,5,0.001,35,none,0.9684958333,1,1,0,0,-21.94910812,72.22193146,-42.72873688,0.4360001087,77.2419418,0,0,-153.292038,119.2184219,-217.4065704,0.1584999561,84.34771253,23.05060387,3.509852409,1.103094697,3000,3800,1200,915
LR,std,5,5,0.001,36,none,0.9682,1,1,0,0,-20.82165337,71.5013504,-43.6898613,0.4337501228,77.78787289,0,0,-152.9149323,120.6688843,-231.3634491,0.1584999561,84.8065917,23.25751114,3.50215292,1.104749799,2700,3300,1181,732
LR,std,5,5,0.001,37,none,0.9630041667,1,1,0,0,-23.32727623,72.43331146,-43.47539139,0.4247500896,77.51595363,0,0,-155.7500916,119.8849716,-244.3245697,0.1494999528,84.05065135,23.56487083,3.548010349,1.115992427,3500,4100,1165,785
LR,std,5,5,0.001,38,none,0.9617979167,1,1,0,0,-24.64221573,73.44934082,-42.56562805,0.4262501001,77.11628006,0,0,-153.8471375,119.4424515,-242.2401123,0.1517499536,84.84438558,23.81219292,3.509651423,1.09411037,3400,3900,1200,844
LR,std,5,5,0.001,39,none,0.9616604167,1,1,0,0,-23.92026138,73.57106018,-47.05515671,0.421000123,76.6706045,0,0,-154.4416199,121.0754471,-252.9556885,0.155499965,85.23689281,24.02985764,3.543411255,1.092129111,3500,4600,1200,677
LR,std,5,5,0.001,40,none,0.96091875,1,1,0,0,-23.77992249,72.71862793,-53.2508812,0.4217501283,77.28245384,0,0,-149.2293243,119.2671738,-223.2917786,0.1599999517,85.48936796,24.32198715,3.542879581,1.071743488,3800,4200,1163,1027
LR,std,5,5,0.001,41,none,0.95999375,1,1,0,0,-25.90940666,73.28863525,-50.50050735,0.4157500863,76.90752728,0,0,-160.1498108,126.5778809,-219.777771,0.1509999484,83.85557057,24.5047226,3.565603733,1.054556012,4500,5000,1200,770
LR,std,5,5,0.001,42,none,0.9631770833,1,1,0,0,-26.1563015,73.52454376,-47.18470383,0.418000102,77.82851889,0,0,-158.4429016,124.5655518,-220.6065216,0.1539999694,83.69712998,24.63612556,3.623152971,1.074067473,3800,4100,1200,754
LR,std,5,5,0.001,43,none,0.9639645833,1,1,0,0,-24.70414543,73.89740753,-41.0401535,0.4187501371,77.67714203,0,0,-163.2211456,125.6509399,-238.0375519,0.1479999572,83.19950437,24.94249153,3.612824917,1.028486133,3700,4000,1199,976
LR,std,5,5,0.001,44,none,0.96371875,1,1,0,0,-25.22198677,74.02594757,-45.35401917,0.420250088,78.08558544,0,0,-168.0112305,124.4068527,-273.1593933,0.1449999511,83.19209542,25.21160889,3.618975639,0.9874233603,4000,4300,1200,917
LR,std,5,5,0.001,45,none,0.96308125,1,1,0,0,-25.26012993,74.80860138,-48.10414124,0.4247500598,77.39775233,0,0,-176.0529785,131.4004211,-252.6917267,0.1457499415,82.14302791,25.44376945,3.664724827,1.0232023,4000,4300,1200,798
LR,std,5,5,0.001,46,none,0.9646125,1,1,0,0,-25.79564285,75.57252502,-46.21682358,0.4255001247,77.67827445,0,0,-180.2897034,132.4809113,-261.8970032,0.1449999511,82.18927914,25.65896988,3.679664135,1.062255502,3300,4800,1200,892
LR,std,5,5,0.001,47,none,0.9586916667,1,1,0,0,-26.63945961,78.03040314,-45.06851196,0.4195001125,77.12060883,0,0,-190.2348022,136.0522461,-269.6753845,0.1374999583,80.64028115,25.94181824,3.716498852,1.036306262,3900,4500,1200,625
LR,std,5,5,0.001,48,none,0.9622229167,1,1,0,0,-26.99032593,77.47398376,-45.60567093,0.4195001125,77.54100482,0,0,-183.8177338,134.5237274,-243.6678162,0.1397499442,82.22114811,26.14622688,3.718245029,1.027302742,4400,5100,1200,951
LR,std,5,5,0.001,49,none,0.96310625,1,1,0,0,-26.54020309,78.8928833,-50.18636703,0.4217500985,78.07029059,0,0,-175.3076019,139.2433624,-255.3648987,0.1494999528,83.38982859,26.4320507,3.75247097,1.082347631,3300,4500,1200,802
LR,std,5,5,0.001,50,none,0.95855,1,1,0,0,-27.02770615,79.38079834,-50.75621796,0.4210000634,77.97755141,0,0,-190.5879669,140.006073,-300.1333923,0.1442499608,82.12384523,26.66673279,3.768399477,1.080460668,4400,4800,1200,844
LR,std,6,6,0.001,1,none,0.982675,1,1,0,0,-1.5684582,16.00991058,-8.257948875,0.5132501125,71.61798101,0,0,-6.672194958,12.8133316,-22.29081345,0.361000061,75.11494297,3.506937265,0.9912722707,1.310495019,1300,1400,1200,522
LR,std,6,6,0.001,2,none,0.9807458333,1,1,0,0,-2.70014286,23.36921501,-10.32471561,0.5027500987,74.57210673,0,0,-22.33761787,20.78636932,-41.42469025,0.217749998,75.48124973,5.318573475,1.255160451,1.334879518,1700,1900,1200,750
LR,std,6,6,0.001,3,none,0.9805020833,1,1,0,0,-4.021325111,26.92157555,-11.11531448,0.4907500744,76.3204145,0,0,-30.52143288,24.53393555,-46.36990356,0.187749967,77.08131366,6.578273773,1.409275532,1.233558178,1400,2000,1200,602
LR,std,6,6,0.001,4,none,0.9796375,1,1,0,0,-4.092313766,30.35379219,-11.45048714,0.4997501671,77.22896377,0,0,-37.76233673,29.99217606,-61.51762009,0.1727499515,76.86586289,7.674566746,1.589381099,1.177609921,1600,1700,1200,619
LR,std,6,6,0.001,5,none,0.9794854167,1,1,0,0,-4.099458218,34.86130905,-16.35321045,0.4990001023,75.97447507,0,0,-45.43601227,36.52748108,-73.87718964,0.1712499708,81.19667169,8.558619499,1.722266912,1.138760328,1700,1900,1200,855
LR,std,6,6,0.001,6,none,0.97896875,1,1,0,0,-5.196416855,37.63924026,-15.45696163,0.4960000813,76.69104768,0,0,-52.98239136,41.10638809,-69.72923279,0.1667499542,82.80200736,9.462281227,1.874644876,1.093633652,1600,1900,1200,933
LR,std,6,6,0.001,7,none,0.9783020833,1,1,0,0,-5.161779404,39.81793213,-17.23248482,0.4990001023,77.0072822,0,0,-58.74144745,45.42488861,-85.11876678,0.1712499559,82.17708121,10.3141737,2.003550529,1.068512321,1700,2100,1200,734
LR,std,6,6,0.001,8,none,0.9780458333,1,1,0,0,-6.869749546,42.44960022,-16.95056915,0.4832501411,76.78851499,0,0,-65.89229584,51.66065598,-111.0808334,0.1674999595,81.35916968,11.04045296,2.082271814,1.046548843,1800,2000,1200,738
LR,std,6,6,0.001,9,none,0.9758833333,1,1,0,0,-7.268451691,45.84156036,-19.12501717,0.4862501025,76.70199839,0,0,-70.51160431,57.88455963,-106.1301422,0.1637499481,83.29462163,11.82743263,2.211401463,1.051135421,2000,2200,1200,710
LR,std,6,6,0.001,10,none,0.9774645833,1,1,0,0,-7.171613216,47.07587814,-17.49184036,0.4900000989,76.9885796,0,0,-74.03351593,60.31295776,-103.7303314,0.1637499481,84.06978666,12.50830746,2.299529552,1.042004585,1900,2200,1200,768
LR,std,6,6,0.001,11,none,0.9771708333,1,1,0,0,-7.505968571,49.97973251,-21.62255859,0.4855000973,77.60725774,0,0,-88.18567657,66.67714691,-122.3530731,0.1562499553,82.58272815,13.20337677,2.405403852,1.048356891,2100,2300,1200,864
LR,std,6,6,0.001,12,none,0.9744833333,1,1,0,0,-8.559365273,50.64176178,-20.64499474,0.4802500904,77.42536186,0,0,-92.82578278,69.82059479,-129.8824615,0.1577499658,83.57790778,13.90882969,2.501751661,1.04000628,2200,2400,1200,730
