task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
28,KKT1,1,0.7273600101470947,0.7172439044685364,0.8608,0.3900162640094757,0.712,0.9022864685058594,62500,500,0.7268959879875183,0.8608,0.712,31.872207175998483,33.58613627200248,"[0.6024799942970276, 0.6997599601745605, 0.7432799935340881, 0.7798399925231934, 0.8114399909973145]"
29,KKT1,1,0.8081279993057251,0.523330746301651,0.922,0.23073272857666016,0.772,0.6764832458496094,62500,500,0.8076959848403931,0.922,0.772,31.83774623903446,33.56188195600407,"[0.680079996585846, 0.7922399640083313, 0.831119954586029, 0.8596000075340271, 0.8775999546051025]"
30,KKT1,1,0.8144800066947937,0.494432839222908,0.9212,0.2159330394744873,0.756,0.7039822082519531,62500,500,0.8139839768409729,0.9212,0.756,31.842789004032966,33.58162461197935,"[0.674079954624176, 0.7979199886322021, 0.8410399556159973, 0.873199999332428, 0.8861599564552307]"
31,KKT1,1,0.7000479698181152,0.7828756738853454,0.8304,0.4515668628692627,0.704,1.0039525146484376,62500,500,0.6996319890022278,0.8304,0.704,31.848838179023005,33.576518548012245,"[0.5539999604225159, 0.6803199648857117, 0.724399983882904, 0.7565599679946899, 0.7849599719047546]"
32,KKT1,1,0.7568479776382446,0.6354200237312316,0.9056,0.2664455980300903,0.724,0.8600473022460937,62500,500,0.7564640045166016,0.9056,0.724,31.84664870396955,33.660507026012056,"[0.5992000102996826, 0.7267199754714966, 0.7870399951934814, 0.818560004234314, 0.8527199625968933]"
33,KKT1,1,0.8559839725494385,0.4024542331132889,0.9376,0.1639808952331543,0.8,0.6135313720703125,62500,500,0.8555520176887512,0.9376,0.8,31.869654374022502,33.60304819897283,"[0.744879961013794, 0.8452000021934509, 0.8746399879455566, 0.8984799981117249, 0.9167199730873108]"
34,KKT1,1,0.893231987953186,0.30900910416555405,0.9668,0.09942017812728882,0.876,0.4124791259765625,62500,500,0.8928800225257874,0.9668,0.876,31.840492893010378,33.55752246303018,"[0.7983199954032898, 0.889519989490509, 0.9106400012969971, 0.9268800020217896, 0.9407999515533447]"
35,KKT1,1,0.8433759808540344,0.43010048634338377,0.9552,0.14710608520507812,0.796,0.639844970703125,62500,500,0.8428800106048584,0.9552,0.796,31.849279763002414,33.56822847801959,"[0.7148799896240234, 0.8272799849510193, 0.8724799752235413, 0.8919199705123901, 0.910319983959198]"
36,KKT1,1,0.8648639917373657,0.38293393056964875,0.9592,0.12159916801452637,0.856,0.4854583740234375,62500,500,0.8645280003547668,0.9592,0.856,31.844623340002727,33.55502920498839,"[0.739039957523346, 0.8592000007629395, 0.8841599822044373, 0.9127199649810791, 0.9291999936103821]"
37,KKT1,1,0.818943977355957,0.47131451633167265,0.9316,0.19039817790985109,0.772,0.7676825256347656,62500,500,0.8189600110054016,0.9316,0.772,31.84883266198449,33.56503482197877,"[0.6815199851989746, 0.7979199886322021, 0.8470399975776672, 0.8722400069236755, 0.8959999680519104]"
38,KKT1,1,0.8506399989128113,0.4095498421058655,0.946,0.15157085685729982,0.852,0.42316015625,62500,500,0.8501920104026794,0.946,0.852,31.8357446899754,33.56180518696783,"[0.7251999974250793, 0.8391199707984924, 0.874239981174469, 0.9033599495887756, 0.9112799763679504]"
39,KKT1,1,0.9021919965744019,0.28082767909193035,0.9748,0.07700939512252808,0.872,0.4974247131347656,62500,500,0.9017599821090698,0.9748,0.872,31.85820134897949,33.694182406994514,"[0.8092799782752991, 0.8994399905204773, 0.9199999570846558, 0.9358399510383606, 0.946399986743927]"
40,KKT1,1,0.8836320042610168,0.31839544867658615,0.9528,0.12872680740356446,0.816,0.5151332397460937,62500,500,0.8831999897956848,0.9528,0.816,31.858302027976606,33.585848440008704,"[0.7626399993896484, 0.8815199732780457, 0.9058399796485901, 0.9276799559593201, 0.9404799938201904]"
