arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,8,8,0.001,9,none,0.9895791667,1,1,0,0,-6.6143713,37.4992981,-16.01992798,0.4795001447,78.52240919,0,0,-46.52697372,42.64164734,-77.05604553,0.2004999518,83.32075441,10.9886198,2.011760712,0.984811902,900,1000,1200,1022
LR,std,8,8,0.001,10,none,0.9906666667,1,1,0,0,-6.838695049,38.63284302,-16.59110069,0.4862501025,78.64627818,0,0,-50.45317459,45.00941086,-87.57518768,0.1847499609,80.02562249,11.53188419,2.074970961,0.9833292365,800,1000,1200,1033
LR,std,8,8,0.001,11,none,0.9911708333,1,1,0,0,-6.665962696,39.335495,-18.59371376,0.4780001044,78.18833496,0,0,-54.90446854,47.73424149,-89.24781799,0.1944999695,77.2945195,12.05743599,2.163166285,0.9888814688,800,1100,1200,756
LR,std,8,8,0.001,12,none,0.99108125,1,1,0,0,-7.78827095,41.13464737,-17.31405067,0.4825001061,78.1239774,0,0,-55.78579712,49.19690704,-86.39958191,0.1974999756,81.36360567,12.44641685,2.189427853,0.9677504897,800,900,1200,809
LR,std,9,9,0.001,1,none,0.9807270833,1,1,0,0,-1.614527702,18.06529427,-7.936010838,0.5102500916,72.48514097,0,0,-10.40424919,15.31754112,-19.57620239,0.3167500496,76.22176706,3.964938402,1.033186197,1.281714439,2700,2800,1200,955
LR,std,9,9,0.001,2,none,0.9788458333,1,1,0,0,-2.879657507,25.25467491,-10.30845356,0.5042501092,74.69008795,0,0,-26.69218445,23.04242706,-43.61542892,0.2027499676,75.7940459,5.808559418,1.319402456,1.370460987,1700,2500,1200,911
LR,std,9,9,0.001,3,none,0.9791979167,1,1,0,0,-3.504787683,28.84237289,-11.31721401,0.4937501252,75.70839681,0,0,-32.33320236,26.32668686,-49.28860855,0.1749999523,77.63527917,6.879277229,1.482960105,1.300195336,1600,1900,1200,958
LR,std,9,9,0.001,4,none,0.9845791667,1,1,0,0,-4.495995998,30.82115746,-11.09071541,0.4885000587,75.80185789,0,0,-38.23926163,32.57875824,-61.32445526,0.1862499565,76.03021299,7.799141407,1.589188218,1.169101596,1200,1500,1200,725
LR,std,9,9,0.001,5,none,0.9862645833,1,1,0,0,-3.944814205,32.42127609,-15.8215723,0.4945000708,76.69450115,0,0,-43.86231995,33.97174072,-64.01463318,0.1802499592,77.85565027,8.603212357,1.708668113,1.109083176,1200,1500,1200,734
LR,std,9,9,0.001,6,none,0.98569375,1,1,0,0,-5.433227062,33.60889816,-15.11283398,0.4840001166,77.44587776,0,0,-41.44779968,36.40407181,-74.54670715,0.1869999766,81.25528783,9.301833153,1.806435823,1.048171401,1200,1400,1200,952
LR,std,9,9,0.001,7,none,0.98803125,1,1,0,0,-5.277798176,36.17794037,-16.57705498,0.4900000989,76.75083641,0,0,-47.69403839,41.36187744,-75.27067566,0.1914999634,82.29390027,10.00494385,1.905815721,1.00807631,1100,1400,1200,987
LR,std,9,9,0.001,8,none,0.9889166667,1,1,0,0,-5.823959827,37.60868073,-16.14963341,0.4930000901,77.35088094,0,0,-48.07856369,42.41487503,-74.04801178,0.1922499835,79.80763471,10.58038425,1.969882488,0.9432040453,900,1300,1200,800
LR,std,9,9,0.001,9,none,0.9887395833,1,1,0,0,-6.587704659,37.74230957,-19.68020248,0.4825001061,77.53424916,0,0,-48.35370255,45.6811142,-83.01751709,0.2049999833,81.42778842,11.13509369,2.055948257,0.9412500262,1000,1200,1200,929
LR,std,9,9,0.001,10,none,0.99069375,1,1,0,0,-5.709362984,38.89884567,-15.46022701,0.4892500937,77.95895828,0,0,-52.21886063,46.81254959,-93.02994537,0.1937499642,83.12835984,11.66776466,2.128579855,0.9288262129,800,1000,1200,960
LR,std,9,9,0.001,11,none,0.9911645833,1,1,0,0,-6.267683983,40.8565712,-18.46069145,0.4885000587,77.7340755,0,0,-54.18367004,48.93061066,-107.1166687,0.1937499642,75.01435362,12.12073421,2.169060946,0.9208647013,800,900,1200,943
LR,std,9,9,0.001,12,none,0.9911291667,1,1,0,0,-7.090736866,40.50594711,-19.31495667,0.4870001376,78.20181523,0,0,-55.84132767,49.77264786,-85.70462799,0.182499975,78.43289471,12.58256054,2.216923237,0.9182425737,800,1100,1200,1033
