step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,sign_match_mean,sign_clone_frac,eval_loss,w_D_all,w_D_alive,n_alive,w_paircos_all,w_paircos_alive,w_rnorm_mean,w_rnorm_alive
630000,B_w100_K10000_c1.0_lr0.01_s8,0,0,0,77.519,31.4191,0.502828,0,0.0560106,0.987019,0.987019,100,0.00301147,0.00301147,0.717551,0.717551
630000,B_w100_K10000_c1.0_lr0.01_s9,0.01,0,0,77.7634,32.1328,0.502328,0,0.0348957,0.982307,0.982869,99,0.00777092,0.00710179,0.717383,0.719952
630000,B_w100_K10000_c1.0_lr0.01_s10,0,0,0,77.1394,31.4897,0.50456,0,0.0337624,0.977572,0.977572,100,0.012554,0.012554,0.720401,0.720401
630000,B_w100_K10000_c1.0_lr0.01_s11,0,0,0,77.2641,31.532,0.502588,0,0.0456669,0.980697,0.980697,100,0.00939726,0.00939726,0.732768,0.732768
630000,B_w100_K10000_c1.0_lr0.01_s0_nfix,0.08,0,0,80.2049,30.8499,0.520827,0,0.0758018,0.93212,0.948256,92,0.0584645,0.0413239,1.41757,1.39987
630000,B_w100_K10000_c1.0_lr0.01_s1_nfix,0.07,0,0,82.5238,35.5775,0.529004,0,0.0859279,0.91701,0.931511,93,0.0737272,0.0583639,1.41288,1.40091
630000,B_w100_K10000_c1.0_lr0.01_s2_nfix,0.07,0,0,81.6823,34.9966,0.515902,0,0.0659796,0.939268,0.950646,93,0.0512444,0.0390206,1.4019,1.39101
630000,B_w100_K10000_c1.0_lr0.01_s3_nfix,0.08,0,0,81.9307,31.9915,0.522049,0,0.0731212,0.932135,0.947727,92,0.058449,0.0418582,1.41793,1.4043
630000,B_w100_K10000_c1.0_lr0.01_s4_nfix,0.11,0,0,80.8405,33.3016,0.522944,0.00020202,0.0890527,0.924428,0.9447,89,0.0662339,0.0445647,1.43484,1.41688
630000,B_w100_K10000_c1.0_lr0.01_s5_nfix,0.07,0,0,82.3353,35.101,0.523377,0,0.0767315,0.929644,0.943484,93,0.0609654,0.0462604,1.41933,1.40979
630000,B_w100_K10000_c1.0_lr0.01_s6_nfix,0.06,0,0,81.6448,33.4288,0.517047,0,0.0777826,0.943985,0.953589,94,0.0464795,0.0361578,1.41636,1.41268
630000,B_w100_K10000_c1.0_lr0.01_s7_nfix,0.05,0,0,82.138,34.4468,0.517922,0,0.0769832,0.935232,0.943217,95,0.0553208,0.0467493,1.38985,1.37574
630000,B_w100_K10000_c1.0_lr0.01_s8_nfix,0.13,0,0.01,79.4634,33.9362,0.529062,0.00040404,0.0640967,0.9286,0.954037,87,0.0620198,0.0348699,1.39569,1.38486
630000,B_w100_K10000_c1.0_lr0.01_s9_nfix,0.08,0,0,82.6886,37.209,0.519134,0,0.0767548,0.93116,0.948259,92,0.0594348,0.0413208,1.39173,1.3737
630000,B_w100_K10000_c1.0_lr0.01_s10_nfix,0.08,0,0,82.426,35.5709,0.516691,0,0.0817928,0.922485,0.935746,92,0.0681968,0.0539707,1.39752,1.38452
630000,B_w100_K10000_c1.0_lr0.01_s11_nfix,0.07,0,0,81.8491,34.4224,0.514796,0,0.0663795,0.935665,0.948437,93,0.0548843,0.0412543,1.41183,1.39716
630000,B_w100_K10000_c1.25_lr0.01_s0,0,0,0,76.6111,29.6346,0.505022,0,0.0410091,0.9777,0.9777,100,0.0124247,0.0124247,0.743389,0.743389
630000,B_w100_K10000_c1.25_lr0.01_s1,0,0,0,76.8776,29.0914,0.502905,0,0.0438217,0.979595,0.979595,100,0.0105098,0.0105098,0.729162,0.729162
630000,B_w100_K10000_c1.25_lr0.01_s2,0.02,0,0,75.2909,25.6234,0.505936,0,0.0542479,0.977796,0.980036,98,0.0123269,0.00986097,0.758807,0.752988
630000,B_w100_K10000_c1.25_lr0.01_s3,0,0,0,77.9041,31.2883,0.503579,0,0.0493073,0.972998,0.972998,100,0.017174,0.017174,0.740737,0.740737
630000,B_w100_K10000_c1.25_lr0.01_s4,0.01,0,0,76.5249,27.4402,0.509312,0,0.0370311,0.971369,0.972811,99,0.0188188,0.0172621,0.757199,0.756183
630000,B_w100_K10000_c1.25_lr0.01_s5,0.01,0,0,77.679,32.3951,0.507128,0,0.0443892,0.973284,0.974561,99,0.0168844,0.0154944,0.732955,0.734887
630000,B_w100_K10000_c1.25_lr0.01_s6,0.01,0,0,76.4683,30.1412,0.50252,0,0.0420152,0.979275,0.979544,99,0.0108333,0.0104609,0.73558,0.737725
630000,B_w100_K10000_c1.25_lr0.01_s7,0,0,0,75.8523,27.5688,0.502521,0,0.0460149,0.981699,0.981699,100,0.00838488,0.00838489,0.745381,0.745381
630000,B_w100_K10000_c1.25_lr0.01_s8,0,0,0,77.2199,29.4422,0.502819,0,0.0514862,0.975984,0.975984,100,0.0141575,0.0141575,0.72961,0.72961
630000,B_w100_K10000_c1.25_lr0.01_s9,0.03,0,0,74.5726,28.5717,0.509755,0,0.0494894,0.955889,0.960597,97,0.0344556,0.0293965,0.747885,0.749791
630000,B_w100_K10000_c1.25_lr0.01_s10,0.02,0,0,76.8385,31.0464,0.500914,0,0.0410729,0.974268,0.976028,98,0.0158907,0.0139097,0.747012,0.749666
630000,B_w100_K10000_c1.25_lr0.01_s11,0,0,0,76.5045,30.895,0.50379,0,0.0510009,0.975029,0.975029,100,0.0151218,0.0151218,0.736733,0.736733
630000,B_w100_K10000_c1.25_lr0.01_s0_nfix,0.18,0,0,79.9918,31.5148,0.535123,0,0.0861923,0.898689,0.939713,82,0.0922333,0.0486858,1.41882,1.39766
630000,B_w100_K10000_c1.25_lr0.01_s1_nfix,0.15,0,0,79.8844,32.3956,0.533641,0,0.0766425,0.907006,0.939789,85,0.083832,0.0490234,1.42546,1.41108
630000,B_w100_K10000_c1.25_lr0.01_s2_nfix,0.16,0,0,79.7755,33.2732,0.527456,0,0.0758204,0.90765,0.943745,84,0.083182,0.0448844,1.41342,1.3886
630000,B_w100_K10000_c1.25_lr0.01_s3_nfix,0.15,0,0,76.8429,28.3594,0.529418,0.000606061,0.0855027,0.906382,0.940976,85,0.0844629,0.0478223,1.4124,1.40271
630000,B_w100_K10000_c1.25_lr0.01_s4_nfix,0.19,0,0,78.5221,30.0391,0.532371,0,0.0686738,0.903864,0.942922,81,0.0870063,0.045292,1.39913,1.37363
630000,B_w100_K10000_c1.25_lr0.01_s5_nfix,0.12,0,0,79.6922,31.0415,0.529514,0,0.0756193,0.918899,0.943817,88,0.0718191,0.0453344,1.42741,1.4159
630000,B_w100_K10000_c1.25_lr0.01_s6_nfix,0.12,0,0,80.4671,33.0155,0.527023,0,0.0906428,0.903862,0.930156,88,0.0870086,0.0591527,1.42477,1.41034
630000,B_w100_K10000_c1.25_lr0.01_s7_nfix,0.12,0,0,80.5454,33.4068,0.527792,0,0.0663002,0.903025,0.931951,88,0.0878536,0.0573371,1.38892,1.37324
630000,B_w100_K10000_c1.25_lr0.01_s8_nfix,0.09,0,0,80.1815,29.6281,0.527407,0,0.0854209,0.899603,0.921171,91,0.0913099,0.068594,1.42152,1.40662
630000,B_w100_K10000_c1.25_lr0.01_s9_nfix,0.12,0,0,81.0605,36.238,0.526647,0,0.0795266,0.913182,0.940749,88,0.0775944,0.0484378,1.3841,1.36587
630000,B_w100_K10000_c1.25_lr0.01_s10_nfix,0.16,0,0,79.0743,28.5803,0.543107,0,0.118691,0.884398,0.921099,84,0.106669,0.0678039,1.40558,1.38739
630000,B_w100_K10000_c1.25_lr0.01_s11_nfix,0.16,0,0,80.1868,32.3552,0.531659,0,0.0776741,0.910768,0.948731,84,0.0800327,0.0398384,1.39919,1.37928
630000,B_w100_K10000_c1.5_lr0.01_s0,0.01,0,0,76.4641,28.7053,0.507908,0,0.041641,0.968208,0.969841,99,0.0220125,0.0202623,0.765842,0.766387
630000,B_w100_K10000_c1.5_lr0.01_s1,0.03,0,0,74.9464,27.1171,0.508822,0,0.0456907,0.962862,0.967404,97,0.0274121,0.022519,0.779059,0.778442
630000,B_w100_K10000_c1.5_lr0.01_s2,0.01,0,0,75.4735,26.7595,0.505147,0,0.0472819,0.967572,0.968712,99,0.0226548,0.0214034,0.768202,0.770049
630000,B_w100_K10000_c1.5_lr0.01_s3,0.01,0,0,75.2381,27.2561,0.506224,0,0.0537955,0.969255,0.970391,99,0.0209546,0.0197074,0.764187,0.763808
630000,B_w100_K10000_c1.5_lr0.01_s4,0,0,0,76.9497,30.8907,0.505753,0,0.0439576,0.970998,0.970998,100,0.0191943,0.0191943,0.752788,0.752788
630000,B_w100_K10000_c1.5_lr0.01_s5,0,0,0,75.9251,27.7421,0.508071,0,0.0428593,0.968427,0.968427,100,0.0217913,0.0217913,0.750836,0.750836
630000,B_w100_K10000_c1.5_lr0.01_s6,0.04,0,0,74.6558,26.9475,0.508668,0,0.060142,0.956047,0.961377,96,0.0342961,0.0285031,0.799929,0.791763
630000,B_w100_K10000_c1.5_lr0.01_s7,0.01,0,0,77.7378,32.6757,0.507282,0,0.0448386,0.967534,0.968635,99,0.0226927,0.0214806,0.754777,0.756752
630000,B_w100_K10000_c1.5_lr0.01_s8,0,0,0,78.107,31.9031,0.509735,0,0.0371606,0.965823,0.965823,100,0.0244212,0.0244212,0.758482,0.758482
630000,B_w100_K10000_c1.5_lr0.01_s9,0.01,0,0,77.3047,30.6384,0.507148,0,0.0426666,0.966106,0.967345,99,0.0241351,0.0227846,0.76285,0.764092
630000,B_w100_K10000_c1.5_lr0.01_s10,0.01,0,0,76.3972,29.0618,0.513228,0,0.0529912,0.968673,0.970179,99,0.0215423,0.0199208,0.76036,0.760709
630000,B_w100_K10000_c1.5_lr0.01_s11,0.01,0,0,75.8375,27.8568,0.513074,0,0.0503826,0.96193,0.963924,99,0.0283539,0.0262402,0.761789,0.760929
630000,B_w100_K10000_c1.5_lr0.01_s0_nfix,0.14,0,0,79.0541,33.1741,0.527456,0,0.0665335,0.903413,0.933918,86,0.0874612,0.055095,1.38135,1.36328
630000,B_w100_K10000_c1.5_lr0.01_s1_nfix,0.2,0,0,76.7744,27.0004,0.536835,0,0.0825455,0.893721,0.939299,80,0.0972512,0.0488111,1.39872,1.37594
630000,B_w100_K10000_c1.5_lr0.01_s2_nfix,0.18,0,0,79.6643,30.194,0.542819,0,0.0821522,0.878555,0.91999,82,0.112571,0.068652,1.40906,1.37673
630000,B_w100_K10000_c1.5_lr0.01_s3_nfix,0.21,0,0,76.3483,27.2439,0.533266,0,0.0672896,0.891127,0.942326,79,0.0998715,0.0455931,1.39527,1.36379
630000,B_w100_K10000_c1.5_lr0.01_s4_nfix,0.18,0,0,78.336,31.23,0.527754,0.00020202,0.0851423,0.896333,0.937528,82,0.0946133,0.0508979,1.41784,1.39481
630000,B_w100_K10000_c1.5_lr0.01_s5_nfix,0.2,0,0,76.0778,26.7663,0.52734,0.00020202,0.0741108,0.901436,0.949672,80,0.0894586,0.0383072,1.4214,1.39247
630000,B_w100_K10000_c1.5_lr0.01_s6_nfix,0.22,0,0,76.7406,27.4023,0.539548,0,0.0931799,0.879617,0.930067,78,0.111498,0.0578547,1.43424,1.39567
630000,B_w100_K10000_c1.5_lr0.01_s7_nfix,0.23,0,0,78.6714,31.5199,0.55089,0.00040404,0.0772674,0.87397,0.935005,77,0.117202,0.052692,1.42238,1.39653
630000,B_w100_K10000_c1.5_lr0.01_s8_nfix,0.22,0,0,77.9141,31.0955,0.529466,0,0.0838462,0.906991,0.957873,78,0.0838475,0.0296868,1.42682,1.39778
630000,B_w100_K10000_c1.5_lr0.01_s9_nfix,0.2,0,0,77.2615,29.7705,0.543406,0,0.0853275,0.880164,0.933257,80,0.110945,0.0549291,1.41073,1.37843
630000,B_w100_K10000_c1.5_lr0.01_s10_nfix,0.2,0,0,78.7932,31.9846,0.531496,0.00020202,0.0845156,0.88814,0.936598,80,0.102889,0.0515464,1.41837,1.40805
630000,B_w100_K10000_c1.5_lr0.01_s11_nfix,0.21,0,0,77.5557,29.2633,0.537489,0,0.0747694,0.885607,0.936779,79,0.105447,0.051211,1.39116,1.36134
630000,B_w100_K10000_c2.0_lr0.01_s0,0.1,0,0,72.7383,20.128,0.512612,0,0.0555083,0.948589,0.968052,90,0.0418294,0.021071,0.822359,0.806051
630000,B_w100_K10000_c2.0_lr0.01_s1,0.03,0,0,72.3515,22.2202,0.508341,0,0.050381,0.966049,0.96947,97,0.0241931,0.020431,0.814482,0.818423
630000,B_w100_K10000_c2.0_lr0.01_s2,0.08,0,0,75.8694,29.6703,0.515931,0,0.0442492,0.946108,0.960419,92,0.0443352,0.0290274,0.829174,0.817268
630000,B_w100_K10000_c2.0_lr0.01_s3,0.07,0,0,71.8036,22.1336,0.516277,0,0.0491282,0.951934,0.963561,93,0.0384508,0.0259652,0.825217,0.824479
630000,B_w100_K10000_c2.0_lr0.01_s4,0.05,0,0,76.1064,27.4617,0.506907,0,0.0461085,0.963663,0.97169,95,0.0266027,0.0179729,0.811315,0.807506
630000,B_w100_K10000_c2.0_lr0.01_s5,0.06,0,0,75.0603,27.801,0.509812,0,0.0559197,0.962298,0.972621,94,0.0279818,0.0169204,0.806081,0.794098
630000,B_w100_K10000_c2.0_lr0.01_s6,0.08,0,0,74.2428,25.6418,0.511534,0,0.0491857,0.951423,0.963617,92,0.0389663,0.025794,0.837606,0.826159
630000,B_w100_K10000_c2.0_lr0.01_s7,0.2,0,0.03,72.6422,25.818,0.533324,0.00020202,0.0544101,0.915723,0.961037,80,0.0750274,0.0267976,0.963593,0.886736
630000,B_w100_K10000_c2.0_lr0.01_s8,0.06,0,0,73.4197,25.1008,0.510197,0,0.0419369,0.952783,0.963035,94,0.0375931,0.0266103,0.831922,0.825758
630000,B_w100_K10000_c2.0_lr0.01_s9,0.15,0,0,72.1438,26.196,0.520067,0,0.0615222,0.94084,0.968353,85,0.0496562,0.0201186,0.861583,0.83936
630000,B_w100_K10000_c2.0_lr0.01_s10,0.03,0,0,73.9355,23.7887,0.514228,0,0.052812,0.953668,0.958207,97,0.0366991,0.031812,0.815951,0.813645
630000,B_w100_K10000_c2.0_lr0.01_s11,0.09,0,0,75.175,27.3162,0.510851,0,0.0490805,0.95286,0.96662,91,0.0375156,0.0226393,0.813915,0.807701
630000,B_w100_K10000_c2.0_lr0.01_s0_nfix,0.4,0,0.05,70.5544,25.4727,0.565156,0.0020202,0.0861346,0.809761,0.929038,60,0.182059,0.0552157,1.41102,1.35491
630000,B_w100_K10000_c2.0_lr0.01_s1_nfix,0.31,0,0,74.5095,25.8283,0.543357,0,0.0748191,0.866954,0.933614,69,0.124289,0.0526566,1.41029,1.37756
630000,B_w100_K10000_c2.0_lr0.01_s2_nfix,0.35,0,0,74.9276,27.0621,0.551977,0.00020202,0.0678679,0.844283,0.928748,65,0.147189,0.0567401,1.42007,1.37615
630000,B_w100_K10000_c2.0_lr0.01_s3_nfix,0.26,0,0,75.6902,24.2465,0.546205,0,0.0797465,0.857991,0.917616,74,0.133342,0.0698137,1.3898,1.34695
630000,B_w100_K10000_c2.0_lr0.01_s4_nfix,0.36,0,0.02,73.8608,22.2323,0.563463,0.00040404,0.0953041,0.84288,0.928644,64,0.148606,0.0566153,1.408,1.3553
630000,B_w100_K10000_c2.0_lr0.01_s5_nfix,0.26,0,0,75.7915,26.4187,0.540183,0.00020202,0.076554,0.876691,0.935148,74,0.114453,0.0520418,1.3968,1.35768
630000,B_w100_K10000_c2.0_lr0.01_s6_nfix,0.37,0,0.01,71.2761,25.64,0.559375,0.000808081,0.0736513,0.839116,0.942511,63,0.152408,0.0422867,1.41345,1.35982
630000,B_w100_K10000_c2.0_lr0.01_s7_nfix,0.33,0,0,75.1834,27.33,0.544002,0.00040404,0.0707746,0.869102,0.944522,67,0.12212,0.0411668,1.40944,1.35447
630000,B_w100_K10000_c2.0_lr0.01_s8_nfix,0.32,0,0,73.9243,27.9289,0.545772,0.00020202,0.0766986,0.867856,0.939227,68,0.123378,0.0467551,1.38229,1.34665
630000,B_w100_K10000_c2.0_lr0.01_s9_nfix,0.28,0,0,76.1127,26.2439,0.540491,0.00020202,0.0780543,0.876748,0.940472,72,0.114396,0.0462815,1.39229,1.36287
630000,B_w100_K10000_c2.0_lr0.01_s10_nfix,0.35,0,0,73.3757,24.4716,0.540135,0,0.0818425,0.849019,0.927544,65,0.142405,0.0579631,1.41652,1.36864
630000,B_w100_K10000_c2.0_lr0.01_s11_nfix,0.35,0,0,71.9009,22.8904,0.549043,0,0.0876699,0.852463,0.933299,65,0.138927,0.0521187,1.40325,1.37943
640000,B_w100_K10000_c-2.0_lr0.01_s0,0.12,0,0,70.7413,19.6177,0.514719,0,0.049005,0.952056,0.969765,88,0.0383276,0.0190885,0.827893,0.830199
640000,B_w100_K10000_c-2.0_lr0.01_s1,0.08,0,0,74.1147,26.9524,0.512487,0,0.0602266,0.953153,0.966879,92,0.0372192,0.0224959,0.837744,0.839891
640000,B_w100_K10000_c-2.0_lr0.01_s2,0.08,0,0,73.3029,24.202,0.5109,0,0.0471132,0.95164,0.963343,92,0.0387473,0.0260707,0.827094,0.826014
640000,B_w100_K10000_c-2.0_lr0.01_s3,0.08,0,0,74.3852,27.2429,0.512747,0,0.0433416,0.951322,0.963619,92,0.0390685,0.0257918,0.810412,0.809994
640000,B_w100_K10000_c-2.0_lr0.01_s4,0.08,0,0,72.1399,23.9466,0.51469,0,0.0456751,0.954445,0.968921,92,0.0359143,0.0204312,0.810708,0.806386
640000,B_w100_K10000_c-2.0_lr0.01_s5,0.1,0,0,74.3933,25.4451,0.524541,0,0.0379441,0.930607,0.950128,90,0.0599929,0.0391963,0.849202,0.833118
640000,B_w100_K10000_c-2.0_lr0.01_s6,0.07,0,0,74.6914,25.1326,0.523636,0,0.0449802,0.932058,0.944065,93,0.0585277,0.0456734,0.842072,0.835539
640000,B_w100_K10000_c-2.0_lr0.01_s7,0.07,0,0,73.2967,24.1344,0.517316,0,0.0476223,0.939708,0.950905,93,0.0508001,0.0387594,0.838267,0.833331
640000,B_w100_K10000_c-2.0_lr0.01_s8,0.05,0,0,72.7934,23.0185,0.50836,0,0.0583559,0.962218,0.968797,95,0.0280629,0.0208969,0.812543,0.815104
640000,B_w100_K10000_c-2.0_lr0.01_s9,0.09,0,0,72.2073,23.0795,0.514959,0,0.049678,0.94908,0.963775,91,0.041333,0.0255162,0.827108,0.826487
640000,B_w100_K10000_c-2.0_lr0.01_s10,0.12,0,0,73.936,25.329,0.512862,0,0.0472682,0.953692,0.973224,88,0.0366752,0.01559,0.825982,0.824422
640000,B_w100_K10000_c-2.0_lr0.01_s11,0.05,0,0,73.9605,25.1116,0.518759,0,0.0460295,0.946225,0.954509,95,0.0442172,0.0353363,0.82073,0.81917
640000,B_w100_K10000_c-2.0_lr0.01_s0_nfix,0.27,0,0.02,74.6485,26.7545,0.545512,0,0.0704488,0.870672,0.936862,73,0.120534,0.0501257,1.4081,1.37702
640000,B_w100_K10000_c-2.0_lr0.01_s1_nfix,0.29,0,0,73.0927,24.4147,0.55165,0,0.0816394,0.851902,0.928051,71,0.139493,0.0586914,1.39076,1.35089
640000,B_w100_K10000_c-2.0_lr0.01_s2_nfix,0.26,0,0,73.8712,23.0733,0.546628,0,0.0992905,0.854734,0.922866,74,0.136632,0.0644922,1.39991,1.37763
640000,B_w100_K10000_c-2.0_lr0.01_s3_nfix,0.32,0,0,74.0356,25.2611,0.54784,0.000606061,0.0691513,0.87215,0.939152,68,0.11904,0.046831,1.40773,1.37258
640000,B_w100_K10000_c-2.0_lr0.01_s4_nfix,0.34,0,0,74.7548,27.2653,0.549678,0.00040404,0.0665801,0.860526,0.94049,66,0.130782,0.0450406,1.44607,1.40941
640000,B_w100_K10000_c-2.0_lr0.01_s5_nfix,0.4,0,0.01,72.4322,24.3906,0.562857,0,0.0854436,0.826044,0.93439,60,0.165612,0.0497733,1.387,1.31918
640000,B_w100_K10000_c-2.0_lr0.01_s6_nfix,0.33,0,0,73.2827,25.4294,0.548196,0.00020202,0.078476,0.860034,0.945659,67,0.131279,0.0400133,1.40427,1.37131
640000,B_w100_K10000_c-2.0_lr0.01_s7_nfix,0.49,0.00040404,0.25,61.3051,20.6191,0.610505,0.0234343,0.0682935,0.752079,0.927311,51,0.240324,0.0541432,1.42361,1.39594
640000,B_w100_K10000_c-2.0_lr0.01_s8_nfix,0.37,0,0,74.72,24.7415,0.544723,0,0.0771806,0.850954,0.935025,63,0.14045,0.0498938,1.42256,1.38654
640000,B_w100_K10000_c-2.0_lr0.01_s9_nfix,0.3,0,0,74.3005,26.66,0.543838,0,0.0750444,0.872611,0.940843,70,0.118575,0.0455219,1.37715,1.34356
640000,B_w100_K10000_c-2.0_lr0.01_s10_nfix,0.3,0,0,74.0258,25.4264,0.540856,0,0.0868557,0.860227,0.927821,70,0.131084,0.0587322,1.42328,1.38396
640000,B_w100_K10000_c-2.0_lr0.01_s11_nfix,0.34,0,0,74.2084,23.8998,0.549861,0.00020202,0.0866291,0.840375,0.924362,66,0.151136,0.0614172,1.41655,1.36739
640000,B_w100_K10000_c-1.5_lr0.01_s0,0.02,0,0,74.0821,24.5862,0.506465,0,0.0605631,0.973106,0.975336,98,0.0170644,0.0146095,0.76423,0.766092
640000,B_w100_K10000_c-1.5_lr0.01_s1,0,0,0,75.767,27.0027,0.507061,0,0.0405376,0.974545,0.974545,100,0.0156109,0.0156109,0.753449,0.753449
640000,B_w100_K10000_c-1.5_lr0.01_s2,0.06,0,0,76.0518,28.9453,0.510428,0,0.0357234,0.961245,0.97088,94,0.0290458,0.01868,0.794836,0.791007
640000,B_w100_K10000_c-1.5_lr0.01_s3,0.02,0,0,73.3129,23.4267,0.505079,0,0.0581255,0.969325,0.972211,98,0.0208843,0.0177664,0.761077,0.761525
640000,B_w100_K10000_c-1.5_lr0.01_s4,0.03,0,0,74.6192,28.084,0.505512,0,0.0446698,0.968562,0.972369,97,0.0216547,0.0175024,0.759966,0.762289
640000,B_w100_K10000_c-1.5_lr0.01_s5,0.1,0,0,76.1939,28.1048,0.514324,0,0.0621289,0.955623,0.973718,90,0.0347243,0.0153413,0.844334,0.80871
640000,B_w100_K10000_c-1.5_lr0.01_s6,0,0,0,77.0373,29.1503,0.502039,0,0.0419582,0.983016,0.983016,100,0.00705478,0.00705478,0.750013,0.750013
640000,B_w100_K10000_c-1.5_lr0.01_s7,0.01,0,0,76.9886,30.2851,0.508341,0,0.0478945,0.968074,0.96918,99,0.0221478,0.0209305,0.760873,0.760836
640000,B_w100_K10000_c-1.5_lr0.01_s8,0,0,0,75.463,26.7273,0.504127,0,0.0524072,0.970942,0.970942,100,0.0192503,0.0192503,0.773236,0.773236
640000,B_w100_K10000_c-1.5_lr0.01_s9,0.01,0,0,74.468,25.8113,0.508321,0,0.0510614,0.966273,0.968414,99,0.0239666,0.0217038,0.777052,0.774935
640000,B_w100_K10000_c-1.5_lr0.01_s10,0.02,0,0,74.5823,27.7435,0.505782,0,0.0420917,0.975338,0.977482,98,0.0148102,0.012441,0.760166,0.761734
640000,B_w100_K10000_c-1.5_lr0.01_s11,0.02,0,0,75.6527,28.6859,0.506032,0,0.0508016,0.967938,0.97141,98,0.0222845,0.0185757,0.762352,0.761147
640000,B_w100_K10000_c-1.5_lr0.01_s0_nfix,0.15,0,0.01,79.2775,31.3622,0.538201,0,0.0879083,0.886831,0.924935,85,0.104211,0.064054,1.41336,1.39226
640000,B_w100_K10000_c-1.5_lr0.01_s1_nfix,0.23,0,0,77.5013,27.7815,0.540519,0,0.071858,0.876833,0.924198,77,0.11431,0.0636412,1.41918,1.3955
640000,B_w100_K10000_c-1.5_lr0.01_s2_nfix,0.17,0,0,78.518,32.1116,0.526003,0,0.0670892,0.904718,0.94194,83,0.0861432,0.0465729,1.38728,1.35723
640000,B_w100_K10000_c-1.5_lr0.01_s3_nfix,0.2,0,0,77.7932,31.2298,0.529793,0,0.0738055,0.901112,0.943406,80,0.0897856,0.0446518,1.41181,1.37966
640000,B_w100_K10000_c-1.5_lr0.01_s4_nfix,0.26,0,0,77.9322,32.0554,0.541472,0,0.0922701,0.883207,0.947952,74,0.107871,0.0390623,1.42256,1.38274
640000,B_w100_K10000_c-1.5_lr0.01_s5_nfix,0.16,0,0,79.7059,33.2757,0.531361,0,0.0722113,0.905073,0.942144,84,0.0857846,0.0465045,1.38656,1.37205
640000,B_w100_K10000_c-1.5_lr0.01_s6_nfix,0.23,0,0,77.8775,29.4027,0.537143,0,0.0722131,0.886492,0.937894,77,0.104553,0.0497652,1.39933,1.36802
640000,B_w100_K10000_c-1.5_lr0.01_s7_nfix,0.19,0,0,80.086,32.6175,0.539202,0,0.081904,0.893165,0.933234,81,0.0978127,0.0551009,1.41063,1.38399
640000,B_w100_K10000_c-1.5_lr0.01_s8_nfix,0.2,0,0,79.1968,34.6946,0.523078,0,0.0985959,0.904267,0.949183,80,0.0865993,0.0388025,1.40873,1.38374
640000,B_w100_K10000_c-1.5_lr0.01_s9_nfix,0.2,0,0,77.9226,28.1136,0.538018,0,0.0909923,0.894942,0.941823,80,0.0960177,0.0462557,1.41344,1.38171
640000,B_w100_K10000_c-1.5_lr0.01_s10_nfix,0.18,0,0,78.2738,30.5286,0.537576,0.00020202,0.0801543,0.88072,0.924904,82,0.110384,0.0636774,1.42811,1.40925
640000,B_w100_K10000_c-1.5_lr0.01_s11_nfix,0.21,0,0,78.1937,31.1957,0.539375,0.000606061,0.0716232,0.885218,0.93447,79,0.105841,0.0535499,1.38969,1.35439
640000,B_w100_K10000_c-1.25_lr0.01_s0,0.02,0,0,76.0633,30.4604,0.505156,0,0.0456371,0.971541,0.97349,98,0.0186458,0.0164736,0.747028,0.750509
640000,B_w100_K10000_c-1.25_lr0.01_s1,0.01,0,0,77.1976,29.1576,0.502809,0,0.0449369,0.984016,0.98484,99,0.00604428,0.00511062,0.733713,0.73658
640000,B_w100_K10000_c-1.25_lr0.01_s2,0.01,0,0,75.5167,26.7963,0.505089,0,0.0500408,0.967855,0.968353,99,0.0223689,0.0217655,0.743894,0.745036
640000,B_w100_K10000_c-1.25_lr0.01_s3,0,0,0,76.3362,26.1165,0.503367,0,0.0613079,0.98422,0.98422,100,0.00583847,0.00583847,0.742965,0.742965
640000,B_w100_K10000_c-1.25_lr0.01_s4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
640000,B_w100_K10000_c-1.25_lr0.01_s5,0,0,0,76.7404,30.814,0.505051,0,0.0507966,0.973913,0.973913,100,0.0162492,0.0162492,0.741875,0.741875
640000,B_w100_K10000_c-1.25_lr0.01_s6,0.01,0,0,77.1097,30.8076,0.505907,0,0.0385446,0.969097,0.970202,99,0.0211136,0.0198976,0.733477,0.735497
640000,B_w100_K10000_c-1.25_lr0.01_s7,0.02,0,0,74.8785,26.0234,0.502155,0,0.0484598,0.973972,0.976222,98,0.0161897,0.013714,0.754775,0.751295
640000,B_w100_K10000_c-1.25_lr0.01_s8,0.02,0,0,75.4019,27.8359,0.507571,0.00020202,0.0383478,0.963282,0.967069,98,0.0269879,0.0229611,0.763226,0.760998
640000,B_w100_K10000_c-1.25_lr0.01_s9,0,0,0,75.559,28.32,0.50127,0,0.0476398,0.978315,0.978315,100,0.0118034,0.0118034,0.741567,0.741568
640000,B_w100_K10000_c-1.25_lr0.01_s10,0,0,0,77.5441,31.9548,0.505176,0,0.0490232,0.969015,0.969015,100,0.0211967,0.0211967,0.741624,0.741624
640000,B_w100_K10000_c-1.25_lr0.01_s11,0.05,0,0,75.3923,26.9416,0.509389,0,0.0490978,0.969986,0.976419,95,0.020216,0.0131939,0.773229,0.778545
640000,B_w100_K10000_c-1.25_lr0.01_s0_nfix,0.13,0,0,79.7492,30.2817,0.533343,0,0.0993414,0.902068,0.929712,87,0.0888199,0.0594779,1.42931,1.4133
