arm,seed,task,online_acc,move_max,frozen,n_ub_ge_lnR,n_ub_gt_ZT,ub_max,lb_max,n_lb_gt_m70,n_ub_ge_exp0,gbar_median,adam_ratio_l1_med,adam_ratio_l2_med,adam_ratio_l2_max,epsfrac10_l1_med,epsfrac10_l2_med,l2_ratio_in_quanta
ELU1,2,27,0.09806458333,138.74476392148858,False,3,3,1.2277029373748665,-5.862373898401225,38,76,2.7086929058882457e-36,0.00031577603658661246,5.605193857299268e-37,0.006013829726725817,0.8673469424247742,1.0,4.0
ELU1,2,28,0.1026916667,99.19981387694745,False,3,3,2.5157651562367867e-06,-7.0900743200109355,41,80,2.566797966544679e-35,0.00027519975265022367,5.605193857299268e-37,0.006164325401186943,0.9470663368701935,1.0,4.0
ELU1,2,29,0.10213125,55.58251669255648,False,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.416645009983331e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,30,0.09898125,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,31,0.09757083333,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,32,0.10151875,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,33,0.1072375,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,34,0.09799375,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,35,0.09815208333,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,36,0.09821458333,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,37,0.1009604167,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,38,0.09814166667,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,39,0.1030333333,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,40,0.09817083333,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,41,0.1038229167,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,42,0.09637291667,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,43,0.1018125,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,44,0.1000270833,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,45,0.09984791667,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,46,0.1002229167,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,47,0.1069458333,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,48,0.09897291667,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,49,0.10140625,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
ELU1,2,50,0.09881666667,0.0,True,1,0,-16.653764176563076,-23.743841012339168,28,68,3.1824838754797825e-41,4.4326787791160125e-37,5.605193857299268e-37,5.605193857299268e-37,1.0,1.0,4.0
SMINH,0,1,0.9705354167,3.7322204496178824,False,100,100,7.023402702508099,-0.06667413326799286,100,100,0.7982377198805033,0.000611868454143405,0.0010260209091939032,0.0017579771811142564,0.2321428507566452,0.0,7.321929876575348e+33
SMINH,0,2,0.9477708333,7.608900611362613,False,100,100,6.995510434342488,-0.09456640143360379,100,100,0.6896053216379809,0.0002690814435482025,0.001104998984374106,0.005203436594456434,0.2448979616165161,0.0,7.885536254451859e+33
SMINH,0,3,0.9398895833,9.947847760948118,False,100,100,7.038270170767693,-0.05180666500839823,100,100,0.5195161587207708,0.0017131411004811525,0.008308202493935823,0.019732460379600525,0.23852041363716125,0.0,5.928931420001903e+34
SMINH,0,4,0.9156583333,8.717155171880744,False,100,100,6.89568545847514,-0.19439137730095205,100,100,0.28086441550742247,0.5057432651519775,0.6780735552310944,1.8171334266662598,0.2780612111091614,0.0,4.8388945859425336e+36
SMINH,0,5,0.9040354167,9.214982252190042,False,100,100,6.8514472453629365,-0.238629590413155,100,100,0.21988150437087878,0.0018128894153051078,0.0048952531069517136,0.02125931717455387,0.5548469424247742,0.08500000089406967,3.4933693510542572e+34
SMINH,0,6,0.8977354167,9.372126625918076,False,100,100,6.474924801720561,-0.6151520340555314,100,100,0.1543441021213724,0.0026499873492866755,0.006432801950722933,0.03487284854054451,0.5006377696990967,0.0,4.590600870901852e+34
SMINH,0,7,0.8711958333,14.147882228427864,False,100,100,6.3141021154468255,-0.7759747203292663,100,100,0.07401024622952651,0.029383988119661808,0.007383008953183889,1.8689268827438354,0.2895408272743225,0.0,5.268691246829576e+34
SMINH,0,8,0.8215625,19.389548902079163,False,100,100,6.396330917192139,-0.6937459185839525,100,100,0.0486100466932363,0.003164072404615581,0.0011025120038539171,0.06602666527032852,0.288903072476387,0.0,7.867788568405638e+33
SMINH,0,9,0.7322083333,22.64399080871611,False,100,100,6.450604703497917,-0.6394721322781745,100,100,0.036525136016100246,0.05231856182217598,0.009036118630319834,1.6042242050170898,0.26977039873600006,0.0,6.44838973307066e+34
SMINH,0,10,0.55785,29.695578927622513,False,100,100,6.108659199008582,-0.981417636767509,100,100,0.030567146652031005,0.01590372435748577,0.004792004590854049,0.2598809003829956,0.2761479467153549,0.0,3.4196887478664043e+34
SMINH,0,11,0.4379916667,34.73238272343093,False,99,97,5.625181543498107,-1.4648952922779839,100,100,0.01258920725906849,0.07472246140241623,0.028153625316917896,0.8959705233573914,0.27551019191741943,0.0,2.0091098387439584e+35
SMINH,0,12,0.3087270833,64.85581862130701,False,97,96,5.2039466512704475,-1.8861301845056442,100,100,0.007621219479723515,0.027141591534018517,0.0025374244432896376,0.18419770896434784,0.2946428656578064,0.0,1.81076659105042e+34
SMINH,0,13,0.2682479167,48.74944872249705,False,90,88,5.286155787270414,-1.8039210485056778,100,100,0.003548090725467856,0.05025266483426094,0.002432584995403886,2.2587907314300537,0.30484694242477417,0.0,1.7359506610006671e+34
SMINH,0,14,0.1983625,76.79999065372589,False,79,78,4.029132386357376,-3.0609444494187157,100,100,0.001802688294686325,0.0433060098439455,0.00044838752364739776,1.502165675163269,0.3431122303009033,0.0,3.1998002928194376e+33
SMINH,0,15,0.1347604167,74.12741361703785,False,56,54,3.4742301080605924,-3.6158467277154993,99,100,4.669041020070377e-10,0.009480658918619156,9.692308822195628e-06,0.2730327844619751,0.4330357164144516,0.9700000286102295,6.916662701736165e+31
SMINH,0,16,0.1560645833,84.89567359171033,False,49,48,5.022457319613531,-2.0676195161625603,97,100,1.7661726062084653e-11,0.04109030403196812,2.9363752673816634e-06,0.16110241413116455,0.34183672070503235,1.0,2.0954674126446628e+31
SMINH,0,17,0.1366729167,65.34267050192737,False,49,46,2.8193659990968967,-4.2707108366791955,95,100,8.781587955419544e-12,0.008618715684860945,9.520400245932592e-09,0.4581436812877655,0.4183673560619354,1.0,6.793984642322272e+28
SMINH,0,18,0.1127458333,131.5995308110027,False,23,22,2.3036531256007966,-4.7864237101752956,85,100,1.6498588660832155e-20,0.0032103441189974546,1.3848113279056823e-14,0.18563343584537506,0.49872449040412903,1.0,9.882343862932308e+22
SMINH,0,19,0.1146104167,79.71795518631609,False,25,25,2.398199412728426,-4.691877423047666,89,100,1.5046139454721683e-17,0.016289171297103167,4.298723039314854e-14,0.37145358324050903,0.6237244606018066,1.0,3.067671269722039e+23
SMINH,0,20,0.09880625,52.55636457981625,False,19,18,0.011909369068849386,-7.078167466707242,84,99,7.893622127171954e-23,5.245715692581143e-05,5.880485869899088e-17,0.013832774944603443,0.7257653176784515,1.0,4.196454944901736e+20
SMINH,0,21,0.1035291667,85.23100052385689,False,11,9,1.9459152316433508,-5.144161604132741,72,97,6.976436353402405e-24,0.0027037671534344554,4.4623496847140376e-18,0.04181487113237381,0.7927295863628387,1.0,3.184439145777639e+19
SMINH,0,22,0.1080979167,72.47914385043956,False,12,12,1.7936719395769507,-5.296404896199141,71,96,1.0495802312662091e-24,0.0009693314204923809,1.905912122659836e-18,0.2612179219722748,0.7353316247463226,1.0,1.3601043397832847e+19
SMINH,0,23,0.1153145833,81.14431806138802,False,12,12,1.0986212333442433,-5.991455602431849,58,95,2.322387353447996e-28,6.258066059672274e-05,6.797548282191165e-22,0.0014469599118456244,0.7563775777816772,1.0,4850892550907351.0
SMINH,0,24,0.1181666667,55.32249721788452,False,3,3,5.375385011537842e-09,-7.090076830400707,49,89,2.3753937004788154e-31,2.7000913860319997e-07,5.9257236861226395e-25,0.00014290897524915636,1.0,1.0,4228737729315.7964
SMINH,0,25,0.1054645833,48.63575153135781,False,0,0,-20.52529131449342,-27.61536815026951,45,87,8.447399662158669e-32,1.8982700411562803e-09,8.589902452647071e-25,3.0133278414723463e-06,0.813775509595871,1.0,6129959228054.899
SMINH,0,26,0.09835625,13.697650577222419,False,0,0,-20.10188468811292,-27.191961523889013,44,87,1.7194468048766333e-31,5.396305624572051e-09,8.748254446456611e-24,1.141256325354334e-05,1.0,1.0,62429629869549.266
SMINH,0,27,0.10206875,19.36846370430385,False,0,0,-22.805536228494447,-29.895613064270538,41,87,5.95314536750498e-32,5.287691839939157e-09,1.4917417896221093e-24,2.9458440167218214e-06,1.0,1.0,10645425136756.074
SMINH,0,28,0.098875,23.657006971195102,False,0,0,-17.7172984371439,-24.80737527291999,40,87,1.1234740631503593e-32,6.895652404637076e-08,2.7318912586216597e-25,1.0499289601284545e-05,1.0,1.0,1949542747795.6724
SMINH,0,29,0.09919583333,70.82886941527178,False,3,3,0.6931481000148925,-6.3969287357611995,43,90,7.895528354968981e-33,8.492439178553468e-07,1.2205959737418372e-25,0.0029720054008066654,0.8501275479793549,1.0,871046393624.6107
SMINH,0,30,0.1096645833,39.30367748274321,False,0,0,-19.819847907430276,-26.909924743206368,38,86,3.572340245178647e-33,7.884688457693301e-10,1.2078286201397347e-26,4.852732308791019e-05,0.9783163070678711,1.0,86193530563.93298
SMINH,0,31,0.09697291667,38.6488583069104,False,2,2,2.8132856005176254e-09,-7.090076832962806,44,91,2.4344360476935846e-32,7.381378352988577e-08,1.2081500289585037e-25,0.00038073561154305935,1.0,1.0,862164670636.8315
SMINH,0,32,0.11753125,62.43717608249867,False,7,6,2.302587456622348,-4.787489379153744,54,91,3.979684465632234e-30,0.00196740182582289,1.6575461721247947e-23,0.021155331283807755,0.6977041065692902,1.0,118286447485935.45
SMINH,0,33,0.1100895833,59.459891629580284,False,8,7,1.609483098436233,-5.480593737339858,59,89,2.8065514240752827e-27,0.0005569950153585523,5.42283332549391e-22,0.03364739939570427,0.7213010191917419,1.0,3869863175870085.0
SMINH,0,34,0.1078541667,67.25277782988451,False,7,7,0.6931471852552219,-6.39692965052087,48,81,8.990946729650576e-33,4.5808060633589776e-07,1.9995422609426215e-27,0.001234062947332859,1.0,1.0,14269210391.992075
SMINH,0,35,0.1046541667,81.17836529140504,False,3,3,4.994515910712948e-10,-7.09007683527664,35,79,1.4963600335736441e-36,1.0414406403924659e-07,2.5489065914529755e-29,0.00022644260025117546,1.0,1.0,181896052.5787136
SMINH,0,36,0.1027708333,22.613033216276392,False,0,0,-23.967736751277382,-31.057813587053474,32,75,1.8221366812745844e-38,1.232861313038569e-09,3.5605848488808276e-31,2.1826359443366528e-05,1.0,1.0,2540918.25512448
SMINH,0,37,0.1062041667,1.940700520386514,False,0,0,-23.258455437007363,-30.348532272783455,32,75,1.8232571925742755e-38,4.842121148485035e-10,2.1768786749156102e-30,2.4871062578313285e-06,1.0,1.0,15534725.33037056
SMINH,0,38,0.1095208333,7.65783586028158,False,0,0,-20.391837300484962,-27.481914136261054,32,75,1.8276239607376794e-38,3.850266216964826e-09,1.1864458204318363e-30,3.581203600333538e-06,1.0,1.0,8466760.29865984
SMINH,0,39,0.1058958333,66.67536368941191,False,5,5,1.2216963360754776e-07,-7.090076713606458,38,78,2.5242051617362036e-35,2.5141329729194695e-07,9.955913163102953e-30,0.00017698835290502757,1.0,1.0,71047770.45409793
SMINH,0,40,0.09908958333,54.577055768049604,False,3,3,1.104569845952276e-06,-7.0900757312062455,32,75,2.6931907367486014e-38,6.261829277320885e-09,1.7658372381652377e-32,2.419487827864941e-06,0.8526785671710968,1.0,126014.35619328001
SMINH,0,41,0.1050104167,96.55956095712276,False,2,2,1.325477505443736e-10,-7.0900768356435435,31,75,3.136632459258821e-39,1.6644268185928013e-07,4.3341928450341006e-32,0.0009467126801609993,1.0,1.0,309298.33689088
SMINH,0,42,0.1036083333,23.334295732211785,False,0,0,-25.82375105462603,-32.91382789040212,28,73,2.927130844868206e-40,4.78794129343818e-10,1.6315256944506646e-32,5.575916475208942e-07,1.0,1.0,116429.56414976
SMINH,0,43,0.09628125,0.957256676724171,False,0,0,-25.26798996255619,-32.35806679833228,28,73,2.927328267182549e-40,6.101885663412077e-10,4.124761922577405e-33,5.504611635842593e-06,1.0,1.0,29435.2846848
SMINH,0,44,0.09659791667,4.732528486287947,False,0,0,-22.44392041475778,-29.533997250533872,28,73,2.9322010367270028e-40,8.7895606348809e-09,1.4427166346943372e-33,2.1149904569028877e-05,1.0,1.0,10295.56994048
SMINH,0,45,0.11019375,13.137996181355447,False,0,0,-27.917118612979483,-35.007195448755574,27,73,1.5416038360103626e-41,1.044700133692733e-11,1.8627300416282525e-32,9.236871711948424e-09,1.0,1.0,132928.8577024
SMINH,0,46,0.10138125,0.14287555678652097,False,0,0,-27.997855654330106,-35.0879324901062,27,73,1.5415977442920917e-41,6.409016373165599e-11,4.790282788892576e-33,6.669453966878791e-08,1.0,1.0,34184.60028928
SMINH,0,47,0.09610833333,0.005519755877543275,False,0,0,-27.996642461069715,-35.08671929684581,27,73,1.5415981643359768e-41,4.5212588881127225e-11,1.272269035470144e-33,1.1269229815979998e-07,1.0,1.0,9079.21522688
SMINH,0,48,0.09442916667,0.00473426593515569,False,0,0,-27.997071126701048,-35.08714796247714,27,73,1.541597987229896e-41,1.2209071427460305e-11,1.7244582023444615e-33,5.068770647653764e-08,1.0,1.0,12306.14495232
SMINH,0,49,0.09929791667,0.015756140058329038,False,0,0,-27.99744133674196,-35.08751817251805,27,73,1.541598497018666e-41,5.938790084702994e-11,5.605628353990466e-34,1.6074207564997778e-07,1.0,1.0,4000.3100672
SMINH,0,50,0.09913333333,0.1415054319422211,False,0,0,-28.07740656004839,-35.16748339582448,27,73,1.5415922522246404e-41,9.351719398864589e-11,8.124462496075597e-34,3.2905549574024917e-07,1.0,1.0,5797.810176
SMINH,1,1,0.9697020833,3.819594825026877,False,100,100,7.021778934454077,-0.0682979013220148,100,100,0.8371869712947123,0.0007044566737022251,0.001216260192450136,0.001887648832052946,0.23788265883922577,0.0,8.679522767022816e+33
SMINH,1,2,0.9481375,8.151298266464202,False,100,100,7.021642067797939,-0.06843476797815265,100,100,0.6751918058300539,0.0004956486518494785,0.0012580790789797902,0.0038655754178762436,0.24744898080825806,0.0,8.977952313577724e+33
SMINH,1,3,0.9476333333,7.039489882316755,False,100,100,6.979439017200443,-0.1106378185756487,100,100,0.563150193760553,0.0023059432860463858,0.008828796911984682,0.038579538464546204,0.2551020383834839,0.0,6.300440010999821e+34
SMINH,1,4,0.9081333333,7.948509507616489,False,100,100,6.93643825249567,-0.15363858328042254,100,100,0.5448308468920637,0.002316933707334101,0.005489564500749111,0.01784955896437168,0.7378826439380646,0.8299999833106995,3.917484133827357e+34
SMINH,1,5,0.90820625,7.314293354920703,False,100,100,6.896283357671293,-0.1937934781047984,100,100,0.40694847219945274,0.0011022461694665253,0.0026940518291667104,0.00942828506231308,0.4655612111091614,0.0,1.922539628604229e+34
SMINH,1,6,0.8941520833,8.71106041024252,False,100,100,6.724474198856307,-0.3656026369197843,100,100,0.2807419850651847,0.0007558288343716413,0.0014034196501597762,0.013703559525310993,0.32461734116077423,0.0,1.001513728794373e+34
SMINH,1,7,0.88435625,9.08421158005419,False,100,100,6.6548639098230336,-0.4352129259530579,100,100,0.2788632364215327,0.001754409575369209,0.0038840542547404766,0.016150813549757004,0.413903072476387,0.0,2.771753736711556e+34
SMINH,1,8,0.87385,9.745068598821527,False,100,100,6.643747173175731,-0.44632966260036033,100,100,0.14536434669614368,0.0023924020351842046,0.0044246024917811155,0.02500051073729992,0.3839285671710968,0.0,3.157501848767819e+34
SMINH,1,9,0.8434479167,17.346593701283723,False,100,100,6.551189807325227,-0.5388870284508647,100,100,0.09216947813790494,0.0024061636067926884,0.0023822238435968757,0.02130775712430477,0.3405612111091614,0.0,1.7000117421413822e+34
SMINH,1,10,0.8192854167,19.274569920531455,False,100,100,6.394246377943784,-0.695830457832308,100,100,0.049431625762760514,0.0017239084118045866,0.000499086978379637,0.04075689986348152,0.31951530277729034,0.0,3.561603691759631e+33
SMINH,1,11,0.7151583333,23.26570933954967,False,100,100,6.2498474965031745,-0.8402293392729168,100,100,0.03690644931708435,0.03780805505812168,0.019601082429289818,0.6056139469146729,0.3125,0.0,1.3987799835871612e+35
SMINH,1,12,0.5900395833,22.230980562128188,False,100,100,5.82967975735816,-1.2603970784179317,100,100,0.024976223124247885,0.02804965991526842,0.012457887176424265,0.59918612241745,0.31441326439380646,0.0,8.89024536427135e+34
SMINH,1,13,0.47616875,26.721426288467352,False,100,100,6.053703935243525,-1.0363729005325664,100,100,0.022942800109932996,0.03667888231575489,0.012019638437777758,0.36367878317832947,0.31887754797935486,0.0,8.577500613739087e+34
SMINH,1,14,0.38384375,38.00342547492815,False,98,98,5.764318764303829,-1.3257580714722623,100,100,0.015085242977091132,0.03394527733325958,0.0024059333372861147,0.8099527955055237,0.3163265287876129,0.0,1.7169314022229785e+34
SMINH,1,15,0.2878270833,45.58301107913579,False,89,87,5.429211548562263,-1.660865287213829,100,100,0.0051408891600558575,0.03908803127706051,0.0021259054774418473,0.257610023021698,0.31887754797935486,0.0,1.5170968437949193e+34
SMINH,1,16,0.24080625,53.02803692332712,False,78,76,5.104013191042367,-1.9860636447337252,100,100,0.0017409294633619536,0.03475697711110115,0.00014101979832048528,0.37947970628738403,0.3271683603525162,0.0,1.006350908893862e+33
SMINH,1,17,0.1509520833,57.79928727354998,False,71,71,4.043660142125577,-3.046416693650515,99,100,0.0008333385005823027,0.03261568769812584,4.3241674575256184e-05,0.4464499354362488,0.3839285671710968,0.009999999776482582,3.0858290133138178e+32
SMINH,1,18,0.14481875,63.15929974799222,False,52,51,3.8832020566297487,-3.206874779146343,97,100,6.386493187166528e-11,0.018070265650749207,2.1320615672948406e-07,0.54398512840271,0.4292091876268387,1.0,1.521489976314307e+30
SMINH,1,19,0.12499375,74.69853829721875,False,49,49,2.9659674701622274,-4.124109365613864,88,100,1.4411453730717025e-11,0.0037946596276015043,2.3759640033205187e-08,0.11310029029846191,0.5114795863628387,1.0,1.695544570845813e+29
SMINH,1,20,0.1198729167,64.36686035443249,False,40,39,3.3383701586282974,-3.7517066771477943,85,99,2.895312827886253e-15,0.007110614562407136,4.084230696699276e-11,0.03897569328546524,0.4693877696990967,1.0,2.9146044191714482e+26
SMINH,1,21,0.1173729167,69.68822963919173,False,49,49,2.846421911578125,-4.243654924197966,86,98,3.5033897117975386e-12,0.007393538719043136,1.4776298132117283e-12,0.5247598886489868,0.4502550959587097,1.0,1.0544718707899888e+25
SMINH,1,22,0.11798125,85.77800636034289,False,37,37,2.8984318991797684,-4.191644936596323,84,98,5.460361825809541e-15,0.0031295347725972533,1.6754947987840038e-13,0.09283946454524994,0.5905612409114838,1.0,1.195673042852653e+24
SMINH,1,23,0.1026291667,72.96514637876058,False,19,19,2.3025913199814227,-4.7874855157946685,68,92,2.5813422733569954e-25,0.002284753369167447,7.143362133358888e-20,0.027216613292694092,0.5982142984867096,1.0,5.0976735614997984e+17
SMINH,1,24,0.1106208333,77.93517925217606,False,14,14,2.0830063082372985,-5.007070527538794,74,93,7.799304047554934e-22,0.0019257624517194927,1.1124410846222991e-18,0.032529283314943314,0.7442601919174194,1.0,7.938644856492459e+18
SMINH,1,25,0.11678125,66.89811497750586,False,7,7,6.416252028971919e-05,-7.090012673255802,61,91,5.726136099028651e-28,0.0005516925302799791,2.477481867191611e-21,0.014825234189629555,0.9336734414100647,1.0,1.76799013933504e+16
SMINH,1,26,0.1096375,136.64604081018223,False,18,18,3.9717696773388913,-3.1183071584372004,75,90,8.548888428071841e-20,0.007575989468023181,2.6971562978441517e-15,0.19475679099559784,0.4815051108598709,1.0,1.924755051482707e+22
SMINH,1,27,0.1038875,76.0954108700787,False,12,12,2.31265089015506,-4.777425945621032,65,88,1.5503935305997306e-24,0.001274742477107793,3.2828686132052104e-20,0.02159225568175316,0.6670918166637421,1.0,2.3427333268269754e+17
SMINH,1,28,0.1000020833,218.85212478240092,False,15,15,2.8903718020864693,-4.1997050336896224,69,91,7.968526070961374e-23,0.0012520162272267044,1.9828954441258853e-18,0.042461104691028595,0.642857164144516,1.0,1.4150414737529147e+19
SMINH,1,29,0.09992916667,102.82809081350786,False,11,11,1.4136049643488682,-5.676471871427223,54,88,8.278869149133658e-28,0.0014342076610773802,2.0791589275668507e-24,0.2547834813594818,0.8769132792949677,1.0,14837373910693.928
SMINH,1,30,0.1070916667,76.55085425742311,False,0,0,-19.039674703090114,-26.129751538866206,31,73,9.375933704472353e-37,2.5330155750680206e-08,1.94042352642214e-29,0.00036513255327008665,1.0,1.0,138473250.04791808
SMINH,1,31,0.1010354167,90.05652612909472,False,9,9,2.1972325670046033,-4.892844268771488,51,80,4.606768146054199e-31,4.8442005208926275e-05,5.723511349539042e-27,0.025395572185516357,0.7653061151504517,1.0,40844341839.02986
SMINH,1,32,0.09763333333,54.00250488300287,False,7,7,1.4109926426627748,-5.679084193113317,43,73,1.0441770859711925e-34,1.6722341570130084e-05,4.97580636352337e-28,0.002360225422307849,0.8539540767669678,1.0,3550854075.8451815
SMINH,1,33,0.1072145833,81.00810966711825,False,4,4,0.693147180559946,-6.396929655216145,38,78,1.6984162400643893e-35,9.534361379337497e-05,1.0642541406917555e-30,0.009305384010076523,0.9164540767669678,1.0,7594771.33377536
SMINH,1,34,0.10284375,94.6969142068454,False,3,3,1.7844888518622593e-08,-7.0900768179312035,34,77,7.259098599814391e-36,3.888836475063329e-09,7.077752505346767e-33,5.3693162044510245e-05,1.0,1.0,50508.529664
SMINH,1,35,0.1015583333,143.7734270356006,False,4,4,3.0956941419641485e-08,-7.090076804819151,33,76,2.1460911089419968e-36,1.4622843025335897e-07,3.0785711936210805e-31,0.0012911587255075574,1.0,1.0,2196941.81646336
SMINH,1,36,0.1160854167,75.87144991135025,False,3,3,6.114234963194702e-07,-7.090076224352595,30,69,7.415770709432411e-41,1.4248710726860736e-06,5.868638147958537e-36,0.016859427094459534,0.8979592025279999,1.0,41.88000128
SMINH,1,37,0.0931125,58.7687127298839,False,0,0,-19.008271741273,-26.09834857704909,22,62,1.4284136098579168e-44,4.0673896195553283e-10,1.0797004667622716e-36,0.00021487553021870553,1.0,1.0,7.705
SMINH,1,38,0.1044708333,29.2535871649377,False,0,0,-20.009164044315526,-27.099240880091617,22,60,1.1447022051371766e-44,1.147132888679181e-09,6.70521315179425e-37,8.95037010195665e-06,1.0,1.0,4.785
SMINH,1,39,0.09948333333,21.99119232630082,False,0,0,-21.6691359498563,-28.759212785632393,20,60,2.560754948437957e-44,6.891846685355696e-12,1.1126309806739048e-36,9.505554032784858e-08,1.0,1.0,7.94
SMINH,1,40,0.108125,25.832366232586793,False,0,0,-23.546544578540455,-30.636621414316547,20,60,1.9569213104027247e-44,8.10913922816292e-12,1.2492575809455744e-36,8.041806864866885e-08,1.0,1.0,8.915000000000001
SMINH,1,41,0.1157208333,2.2211230718835395,False,0,0,-22.726751264145722,-29.816828099921814,20,60,1.95692074352033e-44,5.2823214552466524e-12,5.829401611591239e-37,6.084266601646959e-07,1.0,1.0,4.16
SMINH,1,42,0.100775,31.535301245388183,False,1,0,-17.07386862725125,-24.163945463027343,20,63,1.2442852468375241e-44,2.4451517477430684e-09,1.1770907100328463e-36,1.3451799532049336e-05,1.0,1.0,8.4
SMINH,1,43,0.09629375,9.840439054756501,False,0,0,-22.902570016218466,-29.992646851994557,20,63,1.1939698888410542e-44,1.7273734526090934e-11,6.698206659472626e-37,7.513782520618406e-07,1.0,1.0,4.78
SMINH,1,44,0.09260208333,3.3832278330315546,False,0,0,-24.16253255807954,-31.252609393855632,20,63,1.1937937031961336e-44,2.7897519364050716e-11,7.0134988139457094e-37,1.681002004261245e-06,1.0,1.0,5.005
SMINH,1,45,0.09914583333,65.85355536337747,False,1,1,3.960736437657315e-05,-7.090037228411715,28,66,1.1286637811784537e-41,3.220619191779406e-06,5.612340524308876e-35,0.0016071000136435032,0.9272958934307098,1.0,400.5100032
SMINH,1,46,0.1030041667,52.112398385164084,False,0,0,-19.80425265246115,-26.894329488237243,25,67,1.0445882972268286e-42,5.2931314886706105e-09,1.6616667322149223e-34,1.089729084924329e-05,1.0,1.0,1185.8050048
SMINH,1,47,0.1026604167,17.673495425581677,False,0,0,-20.14162936732924,-27.231706203105333,24,67,7.411020232430144e-43,5.864015661938282e-10,3.1851513197272075e-36,1.7004353139782324e-05,1.0,1.0,22.72999936
SMINH,1,48,0.1023625,9.93887465531921,False,0,0,-21.43032183168187,-28.52039866745796,24,67,7.427840227874879e-43,3.7021579135654292e-09,1.8654155181657785e-34,0.00047362473560497165,1.0,1.0,1331.20499712
