arm,seed,task,n_dead2,n_margin2,U2_max,zbar2_mean,frozen,mhat_l1_max,mhat_l1_zero_units,epsfrac_l1_mean
cap_perp,0,9,0,0,17.952795028686523,-7.354939259447276,False,0.003715591470371095,0,0.21434948979591836
cap_perp,0,10,0,0,19.27585792541504,-8.747096225699659,False,0.003120617748439435,0,0.21432397959183674
cap_perp,0,11,0,0,22.693546295166016,-9.832552460371836,False,0.0026115313338252693,0,0.21432397959183674
cap_perp,0,12,0,0,27.113758087158203,-11.898944417059802,False,0.004988909324613192,0,0.21442602040816325
cap_perp,0,13,0,0,26.639080047607422,-13.862677265879482,False,0.008793231003030295,0,0.21443877551020407
cap_perp,0,14,0,0,28.472396850585938,-18.019789957197357,False,0.006577776896489332,0,0.21434948979591836
cap_perp,0,15,0,0,25.413944244384766,-22.73078151379339,False,0.0035708815702034644,0,0.21442602040816328
cap_perp,0,16,0,0,32.54912567138672,-20.648080213204533,False,0.003252737406119564,0,0.21443877551020413
cap_perp,0,17,0,0,30.53227996826172,-22.4799406999533,False,0.0030929027602465526,0,0.214375
cap_perp,0,18,0,0,29.98731231689453,-25.42151293619557,False,0.003286109070652929,0,0.214375
cap_perp,0,19,0,0,33.17363739013672,-30.31260120938339,False,0.002077258646005857,0,0.21470663265306125
cap_perp,0,20,0,0,28.642688751220703,-31.679503595598682,False,0.002879647213292813,0,0.21501275510204082
cap_perp,0,21,1,0,39.051292419433594,-33.742267357383795,False,0.0017137351946562812,0,0.21456632653061228
cap_perp,0,22,1,0,34.42477035522461,-32.27983433114197,False,0.00293499975941698,0,0.21510204081632658
cap_perp,0,23,0,0,36.47136688232422,-33.602137901116876,False,0.0012144164006226898,0,0.21457908163265307
cap_perp,0,24,1,0,45.22050094604492,-33.31211707549563,False,0.002817499807616381,0,0.21463010204081634
cap_perp,0,25,4,0,48.65640640258789,-33.7115553310767,False,0.0021358786179834347,0,0.21479591836734696
cap_perp,0,26,6,0,39.1055793762207,-39.58542158095573,False,0.0018847175733145629,0,0.2159311224489796
cap_perp,0,27,7,0,34.89381408691406,-41.97342170846375,False,0.0014275580052090177,0,0.22192602040816328
cap_perp,0,28,8,0,37.24170684814453,-44.991041656569884,False,0.004622897129654048,0,0.2171938775510204
cap_perp,0,29,12,0,39.192283630371094,-46.65890502222253,False,0.001500917207327447,0,0.2183673469387755
cap_perp,0,30,13,0,39.15721893310547,-46.73516230438227,False,0.002304736455964089,0,0.21843112244897964
cap_perp,0,31,13,0,29.324748992919922,-47.15600498481319,False,0.0011316537466437109,0,0.22179846938775508
cap_perp,0,32,24,0,37.51576232910156,-51.627083253444816,False,0.0027765263850595486,0,0.21841836734693879
cap_perp,0,33,21,0,44.00557327270508,-55.8847606493369,False,0.0016206611428243112,0,0.2234438775510204
cap_perp,0,34,23,0,57.638633728027344,-61.12472995811688,False,0.003928139083632995,0,0.233329081632653
cap_perp,0,35,44,0,49.12044143676758,-68.46106807342451,False,0.00030313730100777663,0,0.2355229591836734
cap_perp,0,36,44,0,38.34453582763672,-74.82956490698108,False,0.00022829976847933817,0,0.2546683673469388
cap_perp,0,37,46,0,50.824344635009766,-75.79134437903637,False,0.0016282199968253247,0,0.2460586734693878
cap_perp,0,38,44,0,61.0750846862793,-78.2230993731103,False,0.0004653701513360385,0,0.2505484693877551
cap_perp,0,39,46,0,54.944644927978516,-82.867141967329,False,6.723888663204946e-05,0,0.2510586734693877
cap_perp,0,40,46,0,58.2013053894043,-87.07034047599758,False,0.0012265056652322772,0,0.261594387755102
cap_perp,0,41,66,0,38.051029205322266,-89.78662386597692,False,0.00021736804729085204,0,0.2855484693877551
cap_perp,0,42,55,0,72.12764739990234,-88.86402354025269,False,0.0001171808357433877,0,0.28493622448979594
cap_perp,0,43,59,0,57.707096099853516,-91.56638197927872,False,0.0002729539721773569,0,0.27963010204081634
cap_perp,0,44,65,0,50.05830383300781,-96.44441432008345,False,3.142691454938486e-05,0,0.2973086734693878
cap_perp,0,45,71,0,51.090816497802734,-100.35646667319733,False,1.3695496995940832e-07,0,0.34003826530612236
cap_perp,0,46,71,0,112.99077606201172,-107.34212159714599,False,1.4182416696758666e-05,0,0.3360331632653061
cap_perp,0,47,79,0,112.92158508300781,-107.87152443491296,False,0.000126225551167794,0,0.3377040816326531
cap_perp,0,48,81,0,91.69902801513672,-108.00975025239886,False,7.295337890706473e-05,0,0.33668367346938766
cap_perp,0,49,88,0,103.13229370117188,-112.89042648789285,False,1.021146356425576e-05,0,0.36878826530612235
cap_perp,0,50,81,0,65.80733489990234,-115.2616813677748,False,4.794779175749064e-05,0,0.3233673469387755
cap_perp,0,51,78,0,44.94139862060547,-118.93657476053237,False,6.318743840581327e-08,0,0.36836734693877554
cap_perp,0,52,82,0,60.68922424316406,-120.84773243254921,False,5.33712716097999e-06,0,0.34693877551020413
cap_perp,0,53,83,0,74.93865203857422,-120.45477248457374,False,8.195517682785025e-05,0,0.29283163265306117
cap_perp,0,54,93,0,30.373872756958008,-125.54940756458441,False,2.9717596204534663e-07,0,0.3289285714285713
cap_perp,0,55,91,0,19.57062339782715,-127.81439941784542,False,9.686072648484917e-08,0,0.3643367346938776
cap_perp,0,56,97,0,-14.918806076049805,-129.66573030788896,False,3.1602453927549216e-11,0,0.44067602040816334
cap_perp,0,57,98,0,-15.684233665466309,-129.64259294939836,False,5.639589165934344e-13,0,0.5593622448979593
cap_perp,0,58,98,0,-11.111164093017578,-129.74393501471675,False,2.628551419618005e-10,0,0.7629336734693878
cap_perp,0,59,99,0,-15.618937492370605,-129.81111100261214,False,8.101917601407543e-12,0,0.9584566326530611
cap_perp,0,60,95,0,41.67356491088867,-128.79027079838716,False,2.5007313070112182e-05,0,0.5073086734693877
cap_perp,0,61,98,0,-13.716875076293945,-130.73562212147715,False,1.430469186868215e-10,0,0.6081632653061224
cap_perp,0,62,99,0,-14.577144622802734,-130.75281053117115,False,1.3846747995872586e-11,0,0.7177040816326532
cap_perp,0,63,99,0,-16.48012924194336,-130.78562309171357,False,4.840263571876317e-14,0,0.8319132653061224
cap_perp,0,64,100,0,-16.64605140686035,-130.78821607381502,False,0.0,100,0.9891836734693878
cap_perp,0,65,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,66,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,67,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,68,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,69,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,70,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,71,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,72,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,73,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,74,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,75,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,76,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,77,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,78,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,79,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,80,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,81,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,82,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,83,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,84,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,85,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,86,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,87,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,88,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,89,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,90,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,91,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,92,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,93,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,94,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,95,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,96,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,97,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,98,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,99,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,0,100,100,0,-16.64605140686035,-130.78821607381502,True,0.0,100,1.0
cap_perp,1,1,0,0,8.858269691467285,0.09549883140963504,,0.0027201494980578765,0,0.22193877551020408
cap_perp,1,2,0,0,9.199981689453125,0.26150596392387815,False,0.0006218296902001425,0,0.2219642857142857
cap_perp,1,3,0,0,9.929744720458984,0.07910337391181141,False,0.0003700556925212523,0,0.22201530612244894
cap_perp,1,4,0,0,11.166763305664062,-0.8178977929626765,False,0.00037562709513281993,0,0.22216836734693873
cap_perp,1,5,0,0,13.372627258300781,-2.1643290988837776,False,0.0021906720088525036,0,0.22225765306122447
cap_perp,1,6,0,0,14.513506889343262,-2.549810382710337,False,0.00034975890418375145,0,0.2223214285714286
cap_perp,1,7,0,0,15.173104286193848,-4.3520657652019255,False,0.0002665763233825982,0,0.22223214285714285
cap_perp,1,8,0,0,15.849546432495117,-4.58161533666713,False,0.0002375540042257765,0,0.22218112244897958
cap_perp,1,9,0,0,21.787586212158203,-6.5513393644717635,False,0.0003920544352919614,0,0.22218112244897958
cap_perp,1,10,0,0,21.105792999267578,-8.364887031394892,False,0.001025328728059101,0,0.22211734693877547
cap_perp,1,11,0,0,34.90962600708008,-10.499471651190737,False,0.003155135658473799,0,0.2219642857142857
cap_perp,1,12,0,0,31.835615158081055,-10.402390092147419,False,0.005100314684456111,0,0.22213010204081626
cap_perp,1,13,0,0,22.33710479736328,-11.867586518270679,False,0.0045589709580914455,0,0.22202806122448976
cap_perp,1,14,0,0,26.2775821685791,-14.226699588041402,False,0.005620937173524503,0,0.22200255102040814
cap_perp,1,15,0,0,27.662076950073242,-15.687507267221324,False,0.009044849068819322,0,0.22202806122448976
cap_perp,1,16,0,0,23.603012084960938,-15.264202637243004,False,0.005953271061662691,0,0.22209183673469382
cap_perp,1,17,0,0,32.81736755371094,-15.934635872501305,False,0.003574157372276946,0,0.2221301020408163
cap_perp,1,18,0,0,29.814367294311523,-19.808715984689787,False,0.003268260809671434,0,0.22220663265306123
cap_perp,1,19,0,0,28.783445358276367,-22.167109404398175,False,0.0022289676147190496,0,0.22204081632653058
cap_perp,1,20,0,0,27.232379913330078,-23.31749176973481,False,0.00321566157995657,0,0.2221301020408163
cap_perp,1,21,0,0,33.231075286865234,-28.439495046799088,False,0.0033099734153797205,0,0.22234693877551018
cap_perp,1,22,5,0,50.78120040893555,-34.10720505306902,False,0.001890149399101344,0,0.22357142857142853
cap_perp,1,23,7,0,28.017356872558594,-36.081012277991455,False,0.003315185570719098,0,0.2259438775510204
cap_perp,1,24,10,0,31.96288299560547,-39.88252430562576,False,0.0028739781189787103,0,0.22380102040816324
cap_perp,1,25,11,0,50.45283126831055,-42.60409737579533,False,0.0013658093367528402,0,0.22623724489795918
cap_perp,1,26,12,0,43.05182647705078,-41.48229233291788,False,0.002237577687895285,0,0.22349489795918365
cap_perp,1,27,15,0,35.870052337646484,-43.46591947873409,False,0.0013909659653104768,0,0.22538265306122443
cap_perp,1,28,23,0,32.4859504699707,-49.33795439692562,False,0.0007666232746531334,0,0.22863520408163265
cap_perp,1,29,27,0,36.568241119384766,-51.629309557211336,False,0.0018388282488936154,0,0.23091836734693877
cap_perp,1,30,23,0,46.16581726074219,-54.64790196959767,False,0.0009249807482548187,0,0.23556122448979597
cap_perp,1,31,36,0,33.279945373535156,-60.64295264265524,False,0.00014256108339116334,0,0.24966836734693876
cap_perp,1,32,37,0,39.904747009277344,-67.75936122478545,False,0.0016240828966399012,0,0.2516454081632653
cap_perp,1,33,50,0,33.95958709716797,-70.58534279825814,False,0.00040162327476557226,0,0.2729591836734694
cap_perp,1,34,53,0,70.30113983154297,-74.67736388347497,False,0.0006126578406743834,0,0.29110969387755103
cap_perp,1,35,55,0,40.63048553466797,-76.37583016055325,False,0.0007640246403383409,0,0.2956377551020408
cap_perp,1,36,58,0,43.8349723815918,-77.7355905060187,False,0.00029333674440631957,0,0.27205357142857145
cap_perp,1,37,54,0,39.391300201416016,-77.62157498630633,False,0.0011142152282660215,0,0.2624617346938775
cap_perp,1,38,62,0,47.89689636230469,-83.49358409067194,False,4.849767244900028e-05,0,0.2837627551020408
cap_perp,1,39,57,0,48.91487121582031,-87.69177513830515,False,0.00014780378652600677,0,0.2995535714285715
cap_perp,1,40,67,0,46.43354797363281,-89.54103961251376,False,0.0002444503240864812,0,0.2860969387755102
cap_perp,1,41,73,0,56.54460144042969,-95.89567421983554,False,0.001292381394146966,0,0.31640306122448975
cap_perp,1,42,74,0,52.79365539550781,-99.38541058833995,False,5.997392230823062e-06,0,0.3505229591836735
cap_perp,1,43,83,0,51.13222885131836,-102.14533107359608,False,7.411233486438927e-06,0,0.36335459183673463
cap_perp,1,44,77,0,32.232574462890625,-102.61002837929028,False,4.032660581141324e-05,0,0.3511862244897959
cap_perp,1,45,92,0,-9.604290962219238,-107.56746544656752,False,3.655098730538365e-09,0,0.3825510204081632
cap_perp,1,46,93,0,-10.736360549926758,-107.91389180521168,False,5.844012922127789e-09,0,0.4620790816326531
cap_perp,1,47,88,0,11.957179069519043,-109.89032959083715,False,0.001199075653968096,0,0.4246938775510204
cap_perp,1,48,97,0,-13.643302917480469,-111.47577789180278,False,2.4731119122292e-12,0,0.48123724489795916
cap_perp,1,49,97,0,-13.621638298034668,-111.89293999508223,False,7.112476564926019e-12,0,0.5862627551020408
cap_perp,1,50,96,0,3.930145502090454,-111.04135074342885,False,7.540681919355401e-06,0,0.7068367346938775
cap_perp,1,51,86,0,27.77013397216797,-112.5311913584471,False,4.573016396974625e-08,0,0.5214795918367346
cap_perp,1,52,88,0,18.918106079101562,-113.77851105488143,False,5.4145917504758246e-08,0,0.5471045918367348
cap_perp,1,53,93,0,-9.888033866882324,-114.68936884698866,False,1.998666114852803e-09,0,0.6218367346938776
cap_perp,1,54,90,0,18.31132698059082,-113.2006839275996,False,6.461379358761272e-08,0,0.576530612244898
cap_perp,1,55,84,0,41.140838623046875,-113.77755517209073,False,1.8238185025359597e-05,0,0.5135586734693878
cap_perp,1,56,75,0,74.5594482421875,-113.08990927506984,False,1.6940665963184869e-06,0,0.389094387755102
cap_perp,1,57,82,0,71.841064453125,-115.69220476600427,False,5.121634102964849e-06,0,0.45371173469387754
cap_perp,1,58,77,0,54.45779800415039,-114.17950742690958,False,0.0006014438809075838,0,0.39551020408163273
cap_perp,1,59,77,0,63.5268669128418,-114.2543648380081,False,1.052138784973778e-06,0,0.3438392857142856
cap_perp,1,60,85,0,80.41935729980469,-116.76248116003867,False,4.1902900824483884e-10,0,0.4048341836734694
cap_perp,1,61,88,0,12.839805603027344,-119.57741480335295,False,1.968899354216548e-05,0,0.4243622448979591
cap_perp,1,62,89,0,60.18125534057617,-119.87210942288239,False,2.037908625954891e-09,0,0.4939668367346938
cap_perp,1,63,90,0,55.24109649658203,-120.58118378690878,False,2.3398469112339467e-09,0,0.4929974489795918
cap_perp,1,64,86,0,60.716522216796875,-123.09020504549744,False,1.115359506785605e-05,0,0.44380102040816327
cap_perp,1,65,95,0,-11.059015274047852,-126.50057777984141,False,4.1127439736887757e-10,0,0.4929081632653062
cap_perp,1,66,94,0,47.558448791503906,-126.49017675427201,False,1.5406500559667229e-09,0,0.5397193877551021
cap_perp,1,67,98,0,-9.559868812561035,-129.7453539724668,False,1.5047116584217199e-10,0,0.560140306122449
cap_perp,1,68,97,0,-13.082873344421387,-129.97954458618162,False,3.392869244270392e-12,0,0.6703571428571428
cap_perp,1,69,97,0,-15.85219955444336,-130.07790227500598,False,6.245238814337358e-11,0,0.8014030612244898
cap_perp,1,70,98,0,-12.126710891723633,-131.37979139496485,False,1.083840742123917e-09,0,0.6732397959183674
cap_perp,1,71,92,0,17.863967895507812,-130.68324459459782,False,3.535806578139881e-08,0,0.6081122448979591
cap_perp,1,72,88,0,12.84950065612793,-132.35623099304436,False,7.151758686763826e-07,0,0.5713647959183673
cap_perp,1,73,87,0,17.276344299316406,-133.3130345639189,False,7.940348575406977e-07,0,0.5686224489795918
cap_perp,1,74,86,0,48.82722854614258,-134.2095677429219,False,8.136506226344987e-06,0,0.5153954081632655
cap_perp,1,75,86,0,37.26533508300781,-136.36785792321564,False,7.004421441858836e-07,0,0.5515178571428571
cap_perp,1,76,90,0,36.396400451660156,-138.39344812888302,False,3.139773148449812e-07,0,0.5879464285714285
cap_perp,1,77,88,0,31.445608139038086,-137.0052929219385,False,9.573019358061303e-09,0,0.6734693877551021
cap_perp,1,78,95,0,31.734113693237305,-137.650581091249,False,1.611136650798069e-05,0,0.5826785714285715
cap_perp,1,79,92,0,30.02884292602539,-137.65391415426038,False,4.184809803494215e-07,0,0.6246811224489796
cap_perp,1,80,91,0,19.635116577148438,-138.7401242790165,False,3.2275406990189325e-07,0,0.7048724489795919
cap_perp,1,81,97,0,-5.674145221710205,-140.32182144089143,False,2.3941854154537726e-07,0,0.6263775510204082
cap_perp,1,82,85,0,60.477317810058594,-141.32946266137458,False,2.031753964546427e-06,0,0.5449107142857144
cap_perp,1,83,98,0,-9.936628341674805,-144.97796889901164,False,3.832196592469347e-11,0,0.6268494897959184
cap_perp,1,84,98,0,-11.73078727722168,-145.0059819656849,False,9.88898360658595e-10,0,0.7061862244897961
cap_perp,1,85,97,0,21.593868255615234,-145.78902098894116,False,1.4413619775146305e-07,0,0.5905612244897958
cap_perp,1,86,100,0,-16.722686767578125,-146.5319172698657,False,0.0,100,0.6737882653061226
cap_perp,1,87,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,0.7562882653061225
cap_perp,1,88,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,0.8753061224489797
cap_perp,1,89,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,0.9927551020408163
cap_perp,1,90,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,91,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,92,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,93,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,94,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,95,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,96,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,97,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,98,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,99,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,1,100,100,0,-16.722686767578125,-146.5319172698657,True,0.0,100,1.0
cap_perp,2,1,0,0,8.473468780517578,0.3149371287218586,,0.0011434254228856776,0,0.20918367346938768
cap_perp,2,2,0,0,10.009190559387207,0.15405252552116533,False,0.0010490820156522475,0,0.20932397959183668
cap_perp,2,3,0,0,9.712669372558594,-0.4569610403920222,False,0.0004351330567476879,0,0.20952806122448972
cap_perp,2,4,0,0,15.574341773986816,-0.996882195852042,False,0.0010781379813167085,0,0.20966836734693872
cap_perp,2,5,0,0,15.910477638244629,-1.8767551847513015,False,0.0006369340049568651,0,0.2094260204081632
cap_perp,2,6,0,0,15.111580848693848,-3.135595001552033,False,0.00034627766930380886,0,0.20969387755102037
cap_perp,2,7,0,0,19.169870376586914,-4.037768960669879,False,0.0007010514017773177,0,0.20999999999999994
cap_perp,2,8,0,0,16.3366641998291,-5.983299666215538,False,0.0008567687962528203,0,0.20948979591836725
cap_perp,2,9,0,0,17.2115421295166,-7.260507506446634,False,0.0071864996084310875,0,0.2094515306122448
cap_perp,2,10,0,0,22.46269416809082,-8.741429494364855,False,0.0019313584699175465,0,0.20948979591836725
cap_perp,2,11,0,0,22.496355056762695,-9.733874490116621,False,0.010905482934890782,0,0.2093494897959183
cap_perp,2,12,0,0,27.033994674682617,-10.885937408941814,False,0.005280576641984911,0,0.20933673469387748
cap_perp,2,13,0,0,26.35687828063965,-12.637781950808737,False,0.007056754923010759,0,0.20929846938775504
cap_perp,2,14,0,0,27.105762481689453,-14.318134163072767,False,0.002882228976394535,0,0.2094132653061224
cap_perp,2,15,0,0,27.69817543029785,-15.763359435028764,False,0.007943322084451625,0,0.20947704081632643
cap_perp,2,16,0,0,23.06426239013672,-16.900159881787868,False,0.006775989924447262,0,0.20966836734693872
cap_perp,2,17,0,0,29.901275634765625,-19.119035392583598,False,0.0037975411183592796,0,0.20969387755102037
cap_perp,2,18,0,0,25.491357803344727,-19.399614217879165,False,0.0038840616966508684,0,0.20941326530612236
cap_perp,2,19,1,0,26.583003997802734,-21.519651431533394,False,0.004186872766775624,0,0.20933673469387748
cap_perp,2,20,0,0,29.960298538208008,-25.61025443763786,False,0.0028957163031863554,0,0.20948979591836725
cap_perp,2,21,2,0,35.237300872802734,-29.096214091549488,False,0.0033434567808479157,0,0.2093494897959183
cap_perp,2,22,2,0,34.108707427978516,-26.81983640583904,False,0.00306031121802494,0,0.2095535714285714
cap_perp,2,23,4,0,33.23670196533203,-30.379749146596087,False,0.002854734029765564,0,0.20959183673469384
cap_perp,2,24,4,0,27.98296546936035,-32.79282550179126,False,0.0025440219464409686,0,0.20968112244897952
cap_perp,2,25,15,0,34.818817138671875,-40.20291466989825,False,0.0019623508596269454,0,0.21076530612244893
cap_perp,2,26,21,0,37.81257247924805,-48.476174181615946,False,0.0009417903478718197,0,0.21604591836734696
cap_perp,2,27,23,0,45.965267181396484,-51.193983040439704,False,0.0020618047647930154,0,0.2260841836734694
cap_perp,2,28,27,0,46.79796600341797,-59.39217840703986,False,0.00022099962920280218,0,0.24465561224489793
cap_perp,2,29,37,0,45.077720642089844,-60.684993930133004,False,0.003187396647292225,0,0.23905612244897964
cap_perp,2,30,46,0,42.51425552368164,-64.67547553237296,False,0.0006483943716468458,0,0.23693877551020406
cap_perp,2,31,48,0,33.48781967163086,-69.52225990463097,False,0.00041536234758880785,0,0.2635204081632653
cap_perp,2,32,54,0,36.12662124633789,-76.33356001781175,False,2.1351961836078817e-05,0,0.30436224489795916
cap_perp,2,33,57,0,46.461692810058594,-78.09609540146242,False,2.8621144831255325e-05,0,0.33565051020408154
cap_perp,2,34,58,0,66.7969970703125,-78.86440711340092,False,0.0006774103733919105,0,0.29206632653061226
cap_perp,2,35,66,0,53.231231689453125,-84.26369689888185,False,6.759648145525551e-05,0,0.3056122448979592
cap_perp,2,36,68,0,57.028743743896484,-84.92979891533915,False,0.00041179138148020105,0,0.27385204081632647
cap_perp,2,37,75,0,17.877042770385742,-88.73982327479324,False,8.312535452987982e-08,0,0.31920918367346934
cap_perp,2,38,76,0,49.08622741699219,-89.30447578333309,False,0.00011044204608323113,0,0.32922193877551015
cap_perp,2,39,61,0,42.1833381652832,-90.85420679419698,False,0.002392598848919192,0,0.3327040816326531
cap_perp,2,40,75,0,51.5595588684082,-95.25804247025744,False,2.2215689805061443e-05,0,0.3419897959183673
cap_perp,2,41,82,0,36.770301818847656,-96.49179217167,False,1.2128501904171778e-05,0,0.3746938775510204
cap_perp,2,42,80,0,51.064849853515625,-99.80954860982098,False,1.4953560729428268e-05,0,0.33908163265306124
cap_perp,2,43,86,0,41.3052864074707,-101.65739489352308,False,3.381777163210282e-06,0,0.38158163265306116
cap_perp,2,44,88,0,24.822847366333008,-104.56409453755023,False,2.4848107955999866e-05,0,0.3926658163265306
cap_perp,2,45,87,0,53.542449951171875,-103.40550578888094,False,0.0007616270308405992,0,0.3005994897959184
cap_perp,2,46,83,0,43.27089309692383,-102.97608336921536,False,6.555709829912422e-06,0,0.31349489795918367
cap_perp,2,47,85,0,47.234249114990234,-104.43635871901115,False,2.686150431070076e-06,0,0.3457780612244898
cap_perp,2,48,92,0,-9.415358543395996,-108.51940380552611,False,3.115142456790144e-08,0,0.4085969387755102
cap_perp,2,49,86,0,52.21110916137695,-108.48513200824658,False,5.552036165840752e-10,0,0.4848596938775509
cap_perp,2,50,90,0,50.880863189697266,-108.82076104550757,False,8.028038358537162e-11,0,0.5746938775510203
cap_perp,2,51,100,0,-16.653141021728516,-111.06390747237205,False,1.5214691439894084e-27,0,0.6794642857142855
cap_perp,2,52,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,0.7938775510204082
cap_perp,2,53,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,0.8879846938775509
cap_perp,2,54,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,0.9698214285714286
cap_perp,2,55,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,56,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,57,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,58,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,59,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,60,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,61,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,62,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,63,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,64,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,65,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,66,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,67,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,68,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,69,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,70,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,71,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,72,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,73,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,74,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,75,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,76,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,77,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
cap_perp,2,78,100,0,-16.653141021728516,-111.06390747237205,True,0.0,100,1.0
