arm,step,seed,unit,alive,p_hat,w_norm,top_projection,cos_u_mu,w_dot_mu,bias,mean_pre,sigma_pre,beta
std,0,3,9,True,1.0,1.601256705759138,0.09812293535844739,0.13189990341002372,0.5686884950846434,0.0,0.5686884950846434,0.2507934741922102,2.2675569885394857
std,0,3,10,True,0.34375,1.5033140026489769,0.394470851575877,-0.048664742741930424,-0.19698499143123627,0.0,-0.19698499143123627,0.4720925705589545,-0.4172592489604472
std,0,3,11,True,0.96875,1.4780846838725954,0.07116964313279434,0.08696789034577938,0.3461204464547336,0.0,0.3461204464547336,0.19715904924586497,1.75553923483932
std,0,3,12,True,0.875,1.4420008060431821,0.19667852818286552,0.1107079097153506,0.42984626488760114,0.0,0.42984626488760114,0.31975252472853244,1.3443092130469885
std,0,3,13,True,0.3125,1.5037073096642832,0.4384252663974075,-0.03938903655439274,-0.1594805307686329,0.0,-0.1594805307686329,0.49783004375392004,-0.320351358399464
std,0,3,14,True,0.53125,1.4198941363092021,0.285728499635837,0.01721450326356043,0.06581417843699455,0.0,0.06581417843699455,0.379492109526354,0.17342700094380767
std,0,3,15,True,1.0,1.247417572215396,0.09816987342631635,0.2887956363393891,0.9699994493275881,0.0,0.9699994493275881,0.19542088577931327,4.963642680562804
std,0,3,16,False,0.0,1.4230970485022063,0.15157659934547005,-0.2224961894625096,-0.8525622496381402,0.0,-0.8525622496381402,0.2770260450869304,-3.0775526877648174
std,0,3,17,True,0.84375,1.3616270851582184,0.22621459814157502,0.10284695116110489,0.37706707045435905,0.0,0.37706707045435905,0.32380869009877344,1.1644748333941868
std,0,3,18,True,1.0,1.3822841117566118,0.38159782880354415,0.24207659948681962,0.9009882546961308,0.0,0.9009882546961308,0.4269433643333714,2.110322656268314
std,0,3,19,False,0.0,1.5140571197255503,0.26454371256218345,-0.3023952821825092,-1.232781970873475,0.0,-1.232781970873475,0.38936865427081946,-3.1661048144261565
std,0,3,20,True,0.125,1.277216245999641,0.39670307860651793,-0.14828898799519655,-0.5099673110526055,0.0,-0.5099673110526055,0.4022232990742453,-1.2678711358251578
std,0,3,21,True,0.875,1.5074167537480385,0.2188092228638668,0.10683039641765359,0.43360789492726326,0.0,0.43360789492726326,0.35256252995903026,1.2298751514451944
std,0,3,22,True,0.5625,1.3582758827475565,0.19893098963414155,0.014203748073170907,0.051946938037872314,0.0,0.051946938037872314,0.3029069342265806,0.1714947139474032
std,0,3,23,True,1.0,1.1723136321253016,0.09299523238659627,0.17148475310865624,0.5413003787398338,0.0,0.5413003787398338,0.17874922252930697,3.0282670384822765
std,0,3,24,True,0.5,1.1054590743243582,0.0876251309042525,-0.0007248287071366308,-0.002157481387257576,0.0,-0.002157481387257576,0.1636164679814188,-0.013186211717408493
std,0,3,25,True,0.25,1.3623204408115042,0.1962660838063999,-0.06603466543940237,-0.24222572147846222,0.0,-0.24222572147846222,0.30176711145023666,-0.8026909238530681
std,0,3,26,True,1.0,1.2642656649833783,0.23587490768060598,0.34328573689784353,1.1685925309138838,0.0,1.1685925309138838,0.30700766561744514,3.8063952851589016
std,0,3,27,True,0.96875,1.5085967440504724,0.3522452511380199,0.1967515908262027,0.7992091029882431,0.0,0.7992091029882431,0.44767799091467003,1.785232062347637
std,0,3,28,True,1.0,1.529309096619986,0.24520411349463014,0.5823997010844492,2.398200109601021,0.0,2.398200109601021,0.3786423195225531,6.333682174314317
std,0,3,29,True,1.0,1.0465548240888505,0.06837841616499171,0.4647189969009268,1.3095479747280478,0.0,1.3095479747280478,0.13683320732728288,9.57039596094405
std,0,3,30,True,0.875,1.3777644331660566,0.33504051840512455,0.1199521469650278,0.4449917897582054,0.0,0.4449917897582054,0.3987435211394102,1.115985003308996
std,0,3,31,True,0.09375,1.4300069004440479,0.25555963731403375,-0.1219547273364411,-0.4695758745074272,0.0,-0.4695758745074272,0.36145502690309683,-1.299126695043355
std,0,3,32,True,0.0625,1.4452004154495501,0.31356375576669754,-0.16526385755054107,-0.6430947538465261,0.0,-0.6430947538465261,0.40463273164079816,-1.5893295414801396
std,0,3,33,False,0.0,1.1718883141109218,0.2729953990035492,-0.3079366614226124,-0.9716651439666748,0.0,-0.9716651439666748,0.3061497377158827,-3.1738232121838785
std,0,3,34,True,1.0,1.1296213365300396,0.25826015319242035,0.5714608471628039,1.738154474645853,0.0,1.738154474645853,0.2870328434659,6.05559438306003
std,0,3,35,True,0.96875,1.3744850130208783,0.20792827292784666,0.1404342663642262,0.5197351649403572,0.0,0.5197351649403572,0.3133767601378721,1.6584993881221328
std,0,3,36,True,1.0,1.4796855167433391,0.17072979150486192,0.45016509404394844,1.7935365969315171,0.0,1.7935365969315171,0.30569904517404334,5.867000977743992
std,0,3,37,False,0.0,1.4093307886864817,0.2104681357335781,-0.28667418769959846,-1.087853801320307,0.0,-1.087853801320307,0.32327797810647063,-3.3650723989681275
std,0,3,38,True,0.125,1.3627334733419776,0.24753565606620073,-0.12830210058850783,-0.4707753271795809,0.0,-0.4707753271795809,0.33900008789610364,-1.3887174192233944
std,0,3,39,True,0.90625,1.3035783906229765,0.09035655524427431,0.07212234062120935,0.25314885564148426,0.0,0.25314885564148426,0.1959237071525856,1.2920787347308187
std,0,3,40,True,0.53125,1.4525914428195958,0.4049474999386055,0.009148828054357579,0.03578309901058674,0.0,0.03578309901058674,0.46218180760404476,0.07742212787666111
std,0,3,41,True,0.15625,1.3722996508386913,0.4003826021769493,-0.12953016360652306,-0.47861782647669315,0.0,-0.47861782647669315,0.43416674547889655,-1.1023825096248816
std,0,3,42,False,0.0,1.245312723392452,0.3023794462218645,-0.25099861688396674,-0.8416252508759499,0.0,-0.8416252508759499,0.3423927525174251,-2.458069701207001
std,0,3,43,True,0.46875,1.5335476178529122,0.17401082968046266,-0.003386227688365566,-0.013982422649860382,0.0,-0.013982422649860382,0.31985666807253593,-0.0437146511095698
std,0,3,44,False,0.0,1.529366487984882,0.21653456999934695,-0.2256003043083769,-0.9290097114862874,0.0,-0.9290097114862874,0.3558321582658222,-2.610808747623863
std,0,3,45,True,0.125,1.2908252832176628,0.24712326593073752,-0.12790125872844466,-0.4445404503494501,0.0,-0.4445404503494501,0.3208442681403269,-1.3855334020024397
std,0,3,46,True,0.875,1.5728123840636128,0.24154510206844299,0.11583266478889115,0.49054287374019623,0.0,0.49054287374019623,0.3864969242571623,1.2692025290576574
std,0,3,47,True,0.09375,1.2936428387150214,0.2913810755891231,-0.1632241747351127,-0.568548965267837,0.0,-0.568548965267837,0.34915242609533487,-1.6283689379623463
std,0,3,48,True,1.0,1.1240062949022478,0.08277821324871741,0.18175076298147896,0.5500649712048471,0.0,0.5500649712048471,0.16169506743724565,3.4018661170250537
std,0,3,49,True,0.96875,1.6777551454888546,0.2875643870832518,0.2024980486523308,0.9147837162017822,0.0,0.9147837162017822,0.4498483522634846,2.03353799474623
std,0,3,50,True,1.0,1.5442677811890921,0.20099582836065302,0.3993291416972281,1.6604378269985318,0.0,1.6604378269985318,0.3461673766448372,4.796632897912033
std,0,3,51,True,0.75,1.5209904461293797,0.30224804712130393,0.07041014891944254,0.2883571684360504,0.0,0.2883571684360504,0.418098146435411,0.689687746512401
std,0,3,52,False,0.0,1.453013926769883,0.2722561749141122,-0.4021433104654706,-1.5733292941004038,0.0,-1.5733292941004038,0.3790780610142619,-4.150409786023494
std,0,3,53,True,1.0,1.7276624937053333,0.19911860636809703,0.17330999893852517,0.8062162138521671,0.0,0.8062162138521671,0.3854648943564668,2.091542513094854
std,0,3,54,True,0.46875,1.3499096463755538,0.17656456722101205,-0.00981233090342537,-0.0356653006747365,0.0,-0.0356653006747365,0.28361322757873786,-0.12575330487656805
std,0,3,55,True,1.0,1.4018226164229821,0.3859385734486371,0.4105598262740227,1.5496674701571465,0.0,1.5496674701571465,0.4354338228625386,3.558904680324657
std,0,3,56,True,0.8125,1.260654249123457,0.2760232917680363,0.07482804259264596,0.25399746373295784,0.0,0.25399746373295784,0.3311607532272428,0.766991442245768
std,0,3,57,False,0.0,1.4998197678725398,0.1878731632384144,-0.3228622529716346,-1.3038431499153376,0.0,-1.3038431499153376,0.3250434744190088,-4.0112884968568
std,0,3,58,True,0.9375,1.4703092314649022,0.17640942342907556,0.12030976004750267,0.4762977696955204,0.0,0.4762977696955204,0.30877318573246626,1.5425490026462476
std,0,3,59,True,0.0625,1.2431303601916377,0.3232055512159904,-0.175439771418776,-0.5872374298051,0.0,-0.5872374298051,0.35336707620166724,-1.661834022901337
std,0,3,60,True,0.21875,1.6929662710174693,0.38014625506278926,-0.07546859496080532,-0.3440199065953493,0.0,-0.3440199065953493,0.5219076567625347,-0.6591585736245993
std,0,3,61,True,1.0,1.1091678459719927,0.19046431208008507,0.1901306973818518,0.5678302377928048,0.0,0.5678302377928048,0.2420327201412528,2.346088733215134
std,0,3,62,True,0.125,1.4843329485232681,0.3567210333760582,-0.12862262421552986,-0.5140645988285542,0.0,-0.5140645988285542,0.44326729639545853,-1.159716954101514
std,0,3,63,True,1.0,1.4267925761962033,0.21462585680811094,0.32269449635947534,1.2397137060761452,0.0,1.2397137060761452,0.33050030626697663,3.751021353289489
std,0,3,64,False,0.0,1.5282605533823932,0.26178198794437446,-0.2786664897099087,-1.1467035412788391,0.0,-1.1467035412788391,0.3909644673490263,-2.933012171295712
std,0,3,65,True,1.0,1.0592824828558802,0.2940434857443436,0.4958345214421332,1.4142218865454197,0.0,1.4142218865454197,0.28720207682556437,4.924135306320798
std,0,3,66,True,1.0,1.41425284510868,0.2915068982639116,0.4139247188415172,1.5762221524491906,0.0,1.5762221524491906,0.3817873052596021,4.128534738412569
std,0,3,67,True,0.8125,1.3731455893445907,0.2584941871826817,0.0827266621872439,0.30586592108011246,0.0,0.30586592108011246,0.34906956220453683,0.876232001290593
std,0,3,68,True,0.9375,1.1986477966748321,0.32148591673407406,0.17057921964666842,0.5505372611805797,0.0,0.5505372611805797,0.33981502083404774,1.6201086692087114
std,0,3,69,True,0.46875,1.306276933190212,0.17564538013279882,-0.0028921911159130926,-0.010172583162784576,0.0,-0.010172583162784576,0.27373077560598574,-0.0371627309361342
std,0,3,70,True,0.0625,1.5538146761957197,0.24002926102185285,-0.1572644969537022,-0.657959122210741,0.0,-0.657959122210741,0.38062851232126377,-1.728612284450726
std,0,3,71,True,1.0,1.4857392604934823,0.2355152987765915,0.2600506843041517,1.0403263624757528,0.0,1.0403263624757528,0.3605140259783452,2.885675140246115
std,0,3,72,True,0.15625,1.4269962996187264,0.13329948125438565,-0.08200443697926622,-0.315086068585515,0.0,-0.315086068585515,0.26049961209384487,-1.2095452505779756
std,0,3,73,False,0.03125,1.2353994057527062,0.27783852775404017,-0.18665866212611773,-0.6209041178226471,0.0,-0.6209041178226471,0.3255919261408429,-1.9070009664614949
std,0,3,74,True,0.28125,1.2414438250237176,0.27951840580860404,-0.06629108620612889,-0.2215905375778675,0.0,-0.2215905375778675,0.3281725731695222,-0.6752256455733788
std,0,3,75,True,0.15625,1.4517646623409899,0.15367977427870858,-0.08912629058609192,-0.34839431196451187,0.0,-0.34839431196451187,0.2845604783805197,-1.2243243121718133
std,0,3,76,True,1.0,1.3748176874752955,0.2030791977775991,0.15935741340634474,0.5899108527228236,0.0,0.5899108527228236,0.3097760478856946,1.904313960840823
std,0,3,77,False,0.0,1.445752186395576,0.2612739217694593,-0.36259471628031453,-1.411511212354526,0.0,-1.411511212354526,0.3694978316783323,-3.8200798254841244
std,0,3,78,True,0.4375,1.4040972859320067,0.2691546052639292,-0.021463265566038316,-0.0811450444161892,0.0,-0.0811450444161892,0.36422362439701034,-0.22278907511979407
std,0,3,79,False,0.0,1.3432379108817405,0.2714873472018475,-0.26843275450631915,-0.9708618856966496,0.0,-0.9708618856966496,0.3499433475031987,-2.7743401685547835
std,0,3,80,True,0.5625,1.6127594629629372,0.31214744807435557,0.016058380739952707,0.06973332166671753,0.0,0.06973332166671753,0.45052562470388946,0.15478214299697193
std,0,3,81,True,1.0,1.4868711516588642,0.2301514331122889,0.2957634266465457,1.184095710515976,0.0,1.184095710515976,0.356656531257212,3.319988859707815
std,0,3,82,True,0.375,1.2177515444208582,0.24336341705004055,-0.021753887330950263,-0.07132874242961407,0.0,-0.07132874242961407,0.30036985209975564,-0.2374697125260265
std,0,3,83,False,0.0,1.282655505117541,0.2242948965650907,-0.5275342229756108,-1.8219215460121632,0.0,-1.8219215460121632,0.30373142650339147,-5.998462414595809
std,0,3,84,True,1.0,1.3161160160654708,0.19795124218218624,0.36872494841198766,1.3066693404689431,0.0,1.3066693404689431,0.2927812726272502,4.4629539613092275
std,0,3,85,True,1.0,1.2002557137939227,0.3625208310386764,0.35923274695883506,1.1609638705849648,0.0,1.1609638705849648,0.36133519901393507,3.212983052171985
std,0,3,86,False,0.0,1.542490597294863,0.2985859685422146,-0.2972268709197917,-1.2344673220068216,0.0,-1.2344673220068216,0.42143172636706155,-2.9292225638741223
std,0,3,87,True,1.0,1.424086367831052,0.1996166722085279,0.2608026203573827,1.000039796344936,0.0,1.000039796344936,0.3181300832287915,3.1434933351641923
std,0,3,88,True,0.78125,1.4144120017391064,0.32873580162170246,0.09396098017307687,0.3578429576009512,0.0,0.3578429576009512,0.405480001404006,0.8825169092480324
std,0,3,89,True,1.0,1.4938300481752864,0.18805414083347224,0.5377890771412182,2.163127763196826,0.0,2.163127763196826,0.3239012661327749,6.678355379784493
std,0,3,90,True,1.0,1.2896590679062176,0.32612820584019314,0.5373581065727241,1.8659831788390875,0.0,1.8659831788390875,0.3682469013142426,5.067206735968582
std,0,3,91,True,1.0,1.5197253211739254,0.20567483396839625,0.20808963442092637,0.8514997996389866,0.0,0.8514997996389866,0.34460825895925334,2.470921045858243
std,0,3,92,True,0.0625,1.0584451956887806,0.19700192637833602,-0.11995727067852235,-0.3418723326176405,0.0,-0.3418723326176405,0.2348949158092602,-1.4554267019352956
std,0,3,93,True,0.9375,1.426233996752278,0.3507686020837841,0.18140328216166623,0.6966344192624092,0.0,0.6966344192624092,0.4223486834324565,1.6494295983139189
std,0,3,94,False,0.0,1.395659815861982,0.15412361823239898,-0.33178777665739745,-1.2468349281698465,0.0,-1.2468349281698465,0.2739581196642381,-4.551188078301757
std,0,3,95,True,0.8125,1.4977724938735653,0.27786906415765167,0.09666313168652176,0.38983041048049927,0.0,0.38983041048049927,0.39476255773331403,0.9875060408942159
std,0,3,96,True,1.0,1.2931471808748085,0.22803417670974147,0.18823817086252992,0.6554274931550026,0.0,0.6554274931550026,0.3087577963659183,2.122788479738453
std,0,3,97,True,1.0,1.2852798110145862,0.13376134775014126,0.5401433275388737,1.8692857902497053,0.0,1.8692857902497053,0.2350352535314761,7.953214516389002
std,0,3,98,True,0.71875,1.6916476086948973,0.28553398584231676,0.06538226565731241,0.2978097200393677,0.0,0.2978097200393677,0.4519691657784165,0.6589160115081226
std,0,3,99,False,0.0,1.199429360757505,0.33507720296466226,-0.42712277165136675,-1.3794196397066116,0.0,-1.3794196397066116,0.347149961002789,-3.9735555081785803
std,0,4,0,False,0.0,0.9952209382212346,0.26342116525973247,-0.18463893998583375,-0.5588736953213811,0.0,-0.5588736953213811,0.2553964416373919,-2.1882595220917826
std,0,4,1,False,0.0,1.3373845060595588,0.11132520373865558,-0.47634266982836737,-1.9375219903886318,0.0,-1.9375219903886318,0.22311205745476886,-8.684075672519054
std,0,4,2,True,0.25,1.1897581507249206,0.21395477539966137,-0.06687385163558458,-0.2419835771434009,0.0,-0.2419835771434009,0.27516277787723165,-0.8794197347846439
std,0,4,3,False,0.03125,1.3010555637932417,0.31034083659006473,-0.17750231188073326,-0.7023777160793543,0.0,-0.7023777160793543,0.36239759914192976,-1.9381411955885348
std,0,4,4,True,1.0,1.231272355940133,0.4278255142360139,0.26835839741910067,1.0049401205033064,0.0,1.0049401205033064,0.402677602143616,2.4956444439760324
std,0,4,5,True,1.0,1.4718928075853825,0.16159253878965488,0.34323987856028165,1.5365432500839233,0.0,1.5365432500839233,0.29583996304842447,5.193832618997504
std,0,4,6,True,0.9375,1.1863542286620659,0.37298576942881245,0.1541067350427293,0.5560410674661398,0.0,0.5560410674661398,0.3622684543657349,1.5348867966979485
std,0,4,7,False,0.03125,1.3228042555526869,0.4000663098120963,-0.1994331488778751,-0.8023498877882957,0.0,-0.8023498877882957,0.41834210553339757,-1.9179276414581263
std,0,4,8,True,1.0,1.4543132963146694,0.2221995275235252,0.20100999269150246,0.8890915627125651,0.0,0.8890915627125651,0.3427674271660542,2.593862462554948
std,0,4,9,True,1.0,1.183029814948622,0.2656428233507081,0.21922654466206876,0.7887869104743004,0.0,0.7887869104743004,0.30487003315560013,2.5872890894190244
std,0,4,10,False,0.0,1.4686731901971877,0.16791309779984867,-0.24018417579453352,-1.0728535056114197,0.0,-1.0728535056114197,0.30091058045792,-3.5653565387390884
std,0,4,11,True,0.6875,1.500131027348517,0.3662144998578462,0.03718972000319035,0.1696769967675209,0.0,0.1696769967675209,0.4539070894225216,0.3738143790249908
std,0,4,12,True,0.78125,1.1228345307412964,0.4406766450185401,0.09216831220222288,0.3147518280893564,0.0,0.3147518280893564,0.37268831948093506,0.8445443863862699
std,0,4,13,False,0.0,1.510561926964655,0.2735086224652398,-0.22785996652209506,-1.04683306068182,0.0,-1.04683306068182,0.39499722970360396,-2.6502288673450627
std,0,4,14,True,1.0,1.486132942974462,0.2113949515190262,0.4060242049472586,1.83518754132092,0.0,1.83518754132092,0.3416449229918135,5.371622458926149
std,0,4,15,True,0.9375,1.4869702641564515,0.30281484364066197,0.1284848393382159,0.5810654269298539,0.0,0.5810654269298539,0.40912956872402145,1.4202479394047705
std,0,4,16,True,0.65625,1.360298263477696,0.29320055684462,0.027555420566260043,0.11400189064443111,0.0,0.11400189064443111,0.3682871307796151,0.30954622390172637
std,0,4,17,True,0.375,1.2885727108879428,0.3283538814465337,-0.026532261508654308,-0.10398101806640625,0.0,-0.10398101806640625,0.369190069865561,-0.28164630241617955
std,0,4,18,True,1.0,1.4077957114335453,0.2530641908341792,0.20893953930476614,0.8946046207565814,0.0,0.8946046207565814,0.354099236327596,2.5264234682758118
std,0,4,19,True,1.0,1.0744991593127093,0.05072757622486261,0.21899315645963993,0.7156612287217285,0.0,0.7156612287217285,0.12100355797044722,5.914381698565549
std,0,4,20,True,1.0,1.2747062730962582,0.2896921857782247,0.30161624698217904,1.1693263091146946,0.0,1.1693263091146946,0.3430429652418584,3.4086876210689088
std,0,4,21,True,1.0,1.5464899627837976,0.26633697407821766,0.2961609657026623,1.3929829141125083,0.0,1.3929829141125083,0.39905507710350985,3.4907033991981664
std,0,4,22,True,0.0625,1.5631101077730831,0.25986982475453846,-0.12369034744861813,-0.5880256183445454,0.0,-0.5880256183445454,0.3984166711650928,-1.475906157804536
std,0,4,23,False,0.0,1.292665178321353,0.23988942801290494,-0.24598914948438286,-0.9671033045742661,0.0,-0.9671033045742661,0.31656406114674424,-3.0550003088504805
std,0,4,24,True,0.75,1.4900130698834226,0.2815084888516016,0.059203073818682554,0.2682904414832592,0.0,0.2682904414832592,0.3952809002504615,0.6787336330019047
std,0,4,25,True,1.0,1.420263470774225,0.24883511981569748,0.20674882943491976,0.893064534291625,0.0,0.893064534291625,0.35423768344491224,2.5210884556569377
std,0,4,26,True,1.0,1.5333858202228448,0.15618974198463664,0.11938499121319514,0.5567651470191777,0.0,0.5567651470191777,0.30300353897302623,1.8374872745916728
std,0,4,27,True,0.71875,1.5439191057761958,0.29877878617264064,0.038604514439275234,0.18127315863966942,0.0,0.18127315863966942,0.42195819431561515,0.42959980652510144
std,0,4,28,True,1.0,1.595594088037109,0.14383075020360162,0.12740084900298118,0.6182521097362041,0.0,0.6182521097362041,0.3025647263722895,2.043371404026385
std,0,4,29,False,0.0,1.6512157905892852,0.15610571361749376,-0.2778424885046145,-1.3953185230493546,0.0,-1.3953185230493546,0.32619945938056655,-4.277501028661978
std,0,4,30,True,0.84375,1.2057938228660967,0.26348197218741115,0.08566372473010805,0.31415275670588017,0.0,0.31415275670588017,0.30946996926776565,1.0151316376487012
std,0,4,31,True,0.34375,1.637502620745153,0.3724771069791034,-0.04819444576667543,-0.2400213424116373,0.0,-0.2400213424116373,0.4996913146100914,-0.480339232229653
std,0,4,32,False,0.0,1.2247718924931557,0.15258247767476044,-0.3418117422503353,-1.27324815467,0.0,-1.27324815467,0.2392090172521821,-5.322743136090474
std,0,4,33,True,0.34375,1.5529510233347357,0.3081061255907097,-0.041490036506698115,-0.19596226140856743,0.0,-0.19596226140856743,0.4310006548199794,-0.454668129194414
std,0,4,34,True,0.6875,1.540432187119751,0.23625346082308077,0.04932780231317374,0.2311028055846691,0.0,0.2311028055846691,0.3743705508521277,0.6173103227768366
std,0,4,35,False,0.0,1.359351001365868,0.17337665837701294,-0.20133055619173607,-0.8323618583381176,0.0,-0.8323618583381176,0.2830068385467302,-2.9411369089608685
std,0,4,36,True,1.0,1.2579969889060287,0.2912709688941854,0.2759351018919237,1.05574107542634,0.0,1.05574107542634,0.3394675032224529,3.109991576232007
std,0,4,37,False,0.03125,1.4346069056206388,0.15494402120913642,-0.10811914114934343,-0.4717439841479063,0.0,-0.4717439841479063,0.2823516518175388,-1.6707675733831249
std,0,4,38,True,0.0625,1.760306958436466,0.21290005572586945,-0.13671793617534875,-0.7319556474685669,0.0,-0.7319556474685669,0.40611244435648736,-1.802347250472465
std,0,4,39,True,0.75,1.5861534592968722,0.17671699175180933,0.047279145873214266,0.22807920537889004,0.0,0.22807920537889004,0.3333913763832631,0.6841184911654483
std,0,4,40,False,0.0,1.3763484255963356,0.09702618452994945,-0.3998323886930711,-1.6736985053867102,0.0,-1.6736985053867102,0.21435956718179797,-7.807902056301734
std,0,4,41,False,0.0,1.5601640490682653,0.37507353856375747,-0.29658884966372423,-1.4073300212621689,0.0,-1.4073300212621689,0.4777475663444337,-2.945760733080427
std,0,4,42,True,0.5,1.36565349673789,0.13790098291133848,-0.012421472437634576,-0.051592249888926744,0.0,-0.051592249888926744,0.2535678604864372,-0.20346525695312362
std,0,4,43,True,0.5625,1.616044066433481,0.2218186290269887,0.00715621989893314,0.03517286479473114,0.0,0.03517286479473114,0.3805591879478095,0.09242416398984644
std,0,4,44,False,0.03125,1.5996537220354874,0.18579655071055096,-0.1171263768730541,-0.5698381960391998,0.0,-0.5698381960391998,0.3447583620788347,-1.6528625806294348
std,0,4,45,True,1.0,1.4712725534056605,0.2433762047391846,0.30878795862277625,1.3817337192595005,0.0,1.3817337192595005,0.36291272368295563,3.8073443808671685
std,0,4,46,True,1.0,1.2175960152517273,0.1410665298907936,0.17899562545728684,0.662851894274354,0.0,0.662851894274354,0.22865737533172165,2.898887006433667
std,0,4,47,True,0.96875,1.327343750772307,0.35145980141013516,0.15754624659400965,0.636007646098733,0.0,0.636007646098733,0.3934515345178852,1.6164828201218306
std,0,4,48,False,0.0,1.44866474147414,0.30152481073914317,-0.2527116097484435,-1.1134326457977295,0.0,-1.1134326457977295,0.39774013903766137,-2.7993972358226094
std,0,4,49,True,1.0,1.5717886604886644,0.2371634460907912,0.3896457125102127,1.8626657091081142,0.0,1.8626657091081142,0.38272605750320815,4.866837970896457
std,0,4,50,False,0.0,1.5459675965735085,0.33992264504412384,-0.25072411738672973,-1.1788739319890738,0.0,-1.1788739319890738,0.4506718583723896,-2.6158143893133254
std,0,4,51,False,0.0,1.407986323369907,0.1983849243611294,-0.34262112117140514,-1.4671801226213574,0.0,-1.4671801226213574,0.31356152914928037,-4.679082050026814
std,0,4,52,True,0.65625,1.5631528340795708,0.26041237273101886,0.03869190178436739,0.1839468628168106,0.0,0.1839468628168106,0.39884325690756517,0.4612008843851198
std,0,4,53,False,0.0,1.409553270265767,0.2016021743713258,-0.22068409267797515,-0.9460702575743198,0.0,-0.9460702575743198,0.31644563085424826,-2.9896771051014146
std,0,4,54,True,0.8125,1.003518610998517,0.2815747237483547,0.0860135706540721,0.2625205311924219,0.0,0.2625205311924219,0.2662516261258922,0.9859865834896118
std,0,4,55,True,1.0,1.398485738993347,0.20051800403090914,0.17555472496250957,0.7466918844729662,0.0,0.7466918844729662,0.3131156197080628,2.3847161798225
std,0,4,56,True,1.0,1.266721195181614,0.37628787924827595,0.2539558253762624,0.9783856698777527,0.0,0.9783856698777527,0.3885180106783808,2.51825048771721
std,0,4,57,True,0.9375,1.6263345732311196,0.1473050368157768,0.10102349037742682,0.49969284422695637,0.0,0.49969284422695637,0.3120963555623178,1.6010851627108484
std,0,4,58,True,0.0625,1.437875050117913,0.4424253402433527,-0.1631433661344336,-0.7134465351700783,0.0,-0.7134465351700783,0.47820173672794986,-1.4919363113395796
std,0,4,59,False,0.0,1.2443735520478225,0.2938940766090755,-0.16495766804614032,-0.6243011672049761,0.0,-0.6243011672049761,0.33729988480883194,-1.8508786848794951
std,0,4,60,False,0.0,1.2473609710483595,0.20389996965871313,-0.23908253302653615,-0.9070074744522572,0.0,-0.9070074744522572,0.28162469611160584,-3.22062477820772
std,0,4,61,True,1.0,1.3451312821424664,0.23134920579135557,0.37696531488900986,1.542186620645225,0.0,1.542186620645225,0.3234958275334402,4.76725351422286
std,0,4,62,False,0.0,1.4926502919483042,0.14229468310543414,-0.4634939710649599,-2.104132216889411,0.0,-2.104132216889411,0.28152852890811925,-7.473957346525702
std,0,4,63,True,1.0,1.6342207876483048,0.2072119854915944,0.29141900037626534,1.448436502367258,0.0,1.448436502367258,0.3719530899643523,3.8941375712353277
std,0,4,64,True,1.0,1.512119115048253,0.217223423768172,0.4333017213439923,1.9927246090956032,0.0,1.9927246090956032,0.3523784452526904,5.655069530903405
std,0,4,65,True,1.0,1.4777109014111827,0.13642095423247544,0.4020305410095301,1.8068387247622013,0.0,1.8068387247622013,0.27289779276862014,6.62093564931891
std,0,4,66,True,0.75,1.2062763328995896,0.18889133577107228,0.06098281788575326,0.22373048379085958,0.0,0.22373048379085958,0.26213368352674077,0.8534976534903664
std,0,4,67,False,0.03125,1.2942368000032283,0.3004796909745184,-0.177829989159303,-0.6999864168465137,0.0,-0.6999864168465137,0.3547246023964715,-1.9733235645836236
std,0,4,68,True,1.0,1.2651818853885561,0.15548903169850953,0.31636317050684815,1.217333996668458,0.0,1.217333996668458,0.2494438775990185,4.880191922871423
std,0,4,69,False,0.0,1.6554893529195798,0.19834558437495148,-0.24650948878218543,-1.2411689413711429,0.0,-1.2411689413711429,0.36864442001040365,-3.366845865552815
std,0,4,70,True,1.0,1.312976158086042,0.39624640829197655,0.23656004228968378,0.9446460120379925,0.0,0.9446460120379925,0.41324681364278254,2.2859123914614385
std,0,4,71,True,1.0,1.1499983123541468,0.16726807911524952,0.23705041895697962,0.8291035918518901,0.0,0.8291035918518901,0.23516557218534864,3.525616373805014
std,0,4,72,False,0.0,1.3125818628926584,0.31795497758718866,-0.4892693304909112,-1.9531934466212988,0.0,-1.9531934466212988,0.3700660268333012,-5.277959350484037
std,0,4,73,True,0.875,1.4319017704952173,0.20478689855709475,0.08264658705546393,0.35992251615971327,0.0,0.35992251615971327,0.32399202092319035,1.1108993213294012
std,0,4,74,False,0.0,1.1653797827865264,0.09847561543609053,-0.15860444525560807,-0.5621519237756729,0.0,-0.5621519237756729,0.18285289294576734,-3.0743397860399315
std,0,4,75,True,0.0625,1.4951807396519514,0.21491065980597343,-0.11764532184928013,-0.5349820647388697,0.0,-0.5349820647388697,0.3465713651825831,-1.5436418541301784
std,0,4,76,False,0.0,1.296035863220592,0.09055133950579466,-0.5001591963816399,-1.971497107297182,0.0,-1.971497107297182,0.19499993345835617,-10.110245025894901
std,0,4,77,True,0.0625,1.287449890268592,0.29995825006755505,-0.13035073944993122,-0.5104047413915396,0.0,-0.5104047413915396,0.3525581385872138,-1.4477179379175744
