width,seed,step,task,eval_loss,signal_var,nmse,log10_nmse,dead_frac
5,3,130000,13,0.340527,0.7968749999999999,0.4273280000000001,-0.3692386497826301,0.2
5,3,140000,14,0.293776,1.1875,0.24739031578947368,-0.606617305036369,0.2
5,3,150000,15,0.195906,0.9755859374999999,0.20080855255255256,-0.697217794279603,0.2
5,3,160000,16,0.267127,1.5458984375000002,0.1727972507896399,-0.7624631714426982,0.2
5,3,170000,17,0.157667,1.1396484375,0.1383470505569837,-0.8590300952182277,0.0
5,3,180000,18,0.138817,0.5624999999999999,0.24678577777777783,-0.6076798722344492,0.2
5,3,190000,19,0.199335,0.49609375000000006,0.4018091338582677,-0.39598019516577443,0.2
5,3,200000,20,0.726574,1.9287109375000002,0.3767148232911392,-0.4239872904766202,0.4
5,3,210000,21,0.202742,0.49609375000000006,0.40867678740157476,-0.388620029256113,0.4
5,3,220000,22,0.129283,0.5624999999999999,0.2298364444444445,-0.6385811054728693,0.4
5,3,230000,23,0.142892,0.49609375000000006,0.2880342677165354,-0.5405558407307554,0.4
5,3,240000,24,0.201815,1.1552734375,0.1746902451394759,-0.7577313457347544,0.4
5,3,250000,25,0.348689,2.12109375,0.16439113075506448,-0.7841216172585008,0.6
5,3,260000,26,0.273086,2.43359375,0.112215113964687,-0.9499486451350693,0.6
5,3,270000,27,0.379971,2.4365234375000004,0.15594801763527052,-0.8070201414937888,0.4
5,3,280000,28,0.434791,1.65234375,0.2631359243498818,-0.579819856278169,0.6
5,3,290000,29,0.322127,1.6474609375000002,0.19552937048014224,-0.7087879979642213,0.4
5,3,300000,30,0.300709,1.4912109375000002,0.20165423444662733,-0.6953926540059986,0.2
5,3,310000,31,0.300862,1.484375,0.20268597894736842,-0.6931762931244543,0.4
5,3,320000,32,0.638731,1.24609375,0.5125866332288401,-0.2902327231432793,0.4
5,3,330000,33,0.433546,1.5302734375000002,0.28331276579451176,-0.5477338561565641,0.6
5,3,340000,34,0.172125,0.7148437499999999,0.24078688524590167,-0.6183671711535997,0.6
5,3,350000,35,0.271893,1.2148437499999996,0.22380902893890683,-0.6501223970782299,0.6
5,3,360000,36,0.490468,0.8710937500000002,0.5630484663677129,-0.24945422012181473,0.6
5,3,370000,37,0.11551,0.37499999999999994,0.3080266666666667,-0.5114116838733771,0.6
5,3,380000,38,0.288324,0.49609375000000006,0.5811885354330708,-0.2356829612137657,0.6
5,3,390000,39,0.178525,0.44433593750000017,0.4017793406593405,-0.3960123982704943,0.6
5,3,400000,40,0.252911,0.6552734374999999,0.3859625394932937,-0.4134548447604579,0.6
5,3,410000,41,0.304897,1.02734375,0.29678187072243345,-0.5275626319835853,0.6
5,3,420000,42,0.199223,1.1865234375000004,0.1679048164609053,-0.7749368456583098,0.6
5,3,430000,43,0.34875,1.2460937500000002,0.27987460815047016,-0.5530365014636777,0.6
5,3,440000,44,0.721698,4.250000000000001,0.169811294117647,-0.7700334282860943,0.6
5,3,450000,45,0.684197,4.163085937500001,0.1643485170068027,-0.7842342104060142,0.6
5,3,460000,46,0.424377,3.421875,0.1240188493150685,-0.9065123024878143,0.4
5,3,470000,47,0.469581,4.121093750000001,0.1139457213270142,-0.9433019779777262,0.2
5,3,480000,48,0.408406,2.464843749999999,0.16569245007923936,-0.7806972801360449,0.2
5,3,490000,49,0.223509,1.5849609375000002,0.14101861737523105,-0.8507235477021713,0.2
5,3,500000,50,0.746022,1.3271484375,0.562124008830022,-0.2501678651967952,0.2
5,3,510000,51,0.429463,1.0146484375000004,0.4232628604427332,-0.37338983739041004,0.2
5,3,520000,52,0.593025,1.1875000000000004,0.4993894736842104,-0.30156061610770263,0.2
5,3,530000,53,0.305995,0.6005859375,0.5094941138211383,-0.2928608290270655,0.2
5,3,540000,54,0.100845,0.47558593750000006,0.2120436960985626,-0.6735746342644175,0.2
5,3,550000,55,0.22925,0.68359375,0.33536,-0.4744887390323862,0.2
5,3,560000,56,0.225623,1.0898437500000002,0.2070232544802867,-0.6839808684308561,0.2
5,3,570000,57,0.173895,0.8085937499999999,0.2150585507246377,-0.6674432852247443,0.2
5,3,580000,58,0.350726,1.71484375,0.20452358997722095,-0.6892565927613928,0.2
5,3,590000,59,0.26758,2.18359375,0.1225411091234347,-0.9117181931732541,0.2
5,3,600000,60,0.443468,2.8593750000000004,0.1550926338797814,-0.8094088285005958,0.2
5,3,610000,61,0.471556,2.7958984374999996,0.1686599175689836,-0.7729881162663822,0.2
5,3,620000,62,0.241171,1.65234375,0.1459569172576832,-0.8357753179034139,0.0
5,3,630000,63,0.375762,1.5898437500000002,0.23635152825552821,-0.6264415851918392,0.2
5,3,640000,64,0.173568,1.5068359375,0.11518705897602075,-0.9385963102444234,0.2
5,3,650000,65,0.233026,1.2333984375000004,0.1889300269200316,-0.7236990135479988,0.2
5,3,660000,66,0.431654,1.7499999999999991,0.2466594285714287,-0.6079022789519669,0.4
5,3,670000,67,0.315612,1.2333984375000004,0.2558881140142517,-0.5919498865938942,0.2
5,3,680000,68,0.227263,1.3115234374999998,0.17328169173492183,-0.7612473207167066,0.2
5,3,690000,69,0.331508,2.1162109374999996,0.1566516806645132,-0.8050649413541971,0.2
5,3,700000,70,0.539875,1.58984375,0.3395773955773956,-0.46906122685781554,0.2
5,3,710000,71,0.294021,2.1162109374999996,0.13893747300415324,-0.8571806043412683,0.2
5,3,720000,72,0.336079,1.8427734375,0.18237673343932168,-0.7390305672325321,0.2
5,3,730000,73,0.187844,0.734375,0.25578757446808514,-0.592120556303861,0.0
5,3,740000,74,0.148978,0.5537109374999999,0.2690537425044092,-0.5701609625927366,0.0
5,3,750000,75,0.136833,0.984375,0.1390049523809524,-0.8569697266998191,0.2
5,3,760000,76,0.421367,0.9443359374999998,0.44620455842812834,-0.3504659972747944,0.2
5,3,770000,77,0.456984,1.5458984375,0.2956106228679722,-0.5292799634773191,0.4
5,3,780000,78,0.237723,0.8593750000000001,0.2766231272727272,-0.5581115132106368,0.6
5,3,790000,79,0.366687,1.2880859375000002,0.2846758817285822,-0.5456493255326514,0.6
5,3,800000,80,0.261384,0.9843749999999999,0.2655329523809524,-0.5758815757155307,0.6
5,3,810000,81,0.125766,0.7255859375000001,0.17333026110363386,-0.7611256087631143,0.4
5,3,820000,82,0.299348,0.96484375,0.3102554170040486,-0.5082806270591154,0.2
5,3,830000,83,0.151635,1.1162109375000002,0.13584797900262463,-0.8669468181554524,0.4
5,3,840000,84,0.318807,0.93359375,0.34148364853556484,-0.46663008706529374,0.4
5,3,850000,85,0.458201,1.7568359375,0.26081035241801004,-0.5836751740260665,0.4
5,3,860000,86,0.240703,1.6787109374999998,0.1433856148923793,-0.8434944169125244,0.4
5,3,870000,87,0.649973,1.2333984375,0.5269773174980206,-0.27820807757198185,0.4
5,3,880000,88,0.242311,0.80859375,0.2996696425120773,-0.5233572502384121,0.4
5,3,890000,89,0.376971,0.9208984375000003,0.40935132979851524,-0.3879037944445232,0.4
5,3,900000,90,0.272849,0.80859375,0.33743644444444443,-0.47180801372565695,0.4
5,3,910000,91,0.127607,0.984375,0.12963250793650793,-0.8872860768056394,0.4
5,3,920000,92,0.146509,0.3974609375,0.36861232432432434,-0.4334301485076954,0.4
5,3,930000,93,0.398819,1.1249999999999998,0.3545057777777778,-0.45037668223956523,0.4
5,3,940000,94,0.162213,0.421875,0.3845048888888889,-0.4150981338756349,0.2
5,3,950000,95,0.133785,0.4960937499999999,0.2696768503937008,-0.5691563326638258,0.4
5,3,960000,96,0.222084,0.5693359375,0.39007549914236705,-0.40885132710793554,0.4
5,3,970000,97,0.204117,0.9218749999999998,0.22141505084745766,-0.6547928609738626,0.4
5,3,980000,98,0.10079,0.45214843749999983,0.2229135205183586,-0.6518635891759473,0.4
5,3,990000,99,0.184629,0.9023437500000002,0.20461049350649343,-0.6890720971385046,0.4
5,3,1000000,100,0.302583,1.2460937499999998,0.24282522884012542,-0.6147061933099414,0.4
5,4,10000,1,0.0602161,2.1083984375,0.028560114126910608,-1.5442400614410845,0.0
5,4,20000,2,0.139526,1.9990234374999998,0.06979708060576455,-1.1561627421808827,0.0
5,4,30000,3,0.238719,1.46484375,0.16296550399999998,-0.7879043158901827,0.0
5,4,40000,4,0.220675,2.5615234375000004,0.08614990468928707,-1.0647451986911656,0.0
5,4,50000,5,0.350261,1.9843750000000002,0.1765094803149606,-0.7532319637157987,0.2
5,4,60000,6,0.412824,2.1718749999999987,0.19007723741007207,-0.7210698887058461,0.4
5,4,70000,7,0.621327,2.6718750000000004,0.23254343859649118,-0.6334959099539641,0.4
5,4,80000,8,0.603178,2.9218750000000004,0.20643525133689836,-0.6852161396326089,0.4
5,4,90000,9,0.312318,0.8505859375000001,0.3671798300803673,-0.4351211834767483,0.4
5,4,100000,10,0.471048,1.6552734375,0.28457413097345136,-0.5458045817152334,0.4
5,4,110000,11,0.24735,0.8505859375000001,0.29079954075774966,-0.5364062836676513,0.4
5,4,120000,12,0.648474,1.6396484375,0.3954957569982132,-0.4028581713879159,0.4
5,4,130000,13,0.690891,1.7412109375,0.39678765227145263,-0.4014418512200024,0.2
5,4,140000,14,0.484051,1.6396484375,0.2952163335318642,-0.5298596178296158,0.2
5,4,150000,15,1.02603,2.71484375,0.3779333525179856,-0.4225847800190548,0.4
5,4,160000,16,0.4873,2.9521484375000004,0.1650662256037049,-0.7823417791567107,0.4
5,4,170000,17,0.854652,1.8085937500000004,0.4725505658747299,-0.32555171243435566,0.2
5,4,180000,18,0.500361,2.9521484375000004,0.16949046113132646,-0.7708547387269794,0.4
5,4,190000,19,1.10999,2.125,0.5223482352941177,-0.2820398681801972,0.4
5,4,200000,20,0.76684,2.2968750000000004,0.33386231292517,-0.4764326022465871,0.4
5,4,210000,21,1.17167,5.3271484375,0.21994318606782767,-0.657689488103947,0.4
5,4,220000,22,1.10009,3.421875,0.3214874885844749,-0.4928359239666741,0.4
5,4,230000,23,1.51191,2.7099609375000013,0.5579084108108106,-0.25343709128511505,0.4
5,4,240000,24,0.865037,1.8271484374999993,0.4734355360769643,-0.32473914703449325,0.4
5,4,250000,25,0.829403,1.4960937499999998,0.5543790287206267,-0.25619320675695173,0.4
5,4,260000,26,0.682999,1.796875,0.38010379130434785,-0.4200977985517349,0.4
5,4,270000,27,0.605307,1.5898437499999998,0.38073364127764137,-0.41937874762547545,0.4
5,4,280000,28,0.439602,1.8115234375000002,0.24266978328840966,-0.6149842977022294,0.4
5,4,290000,29,0.768517,2.6943359374999996,0.28523429068503087,-0.5447982650751335,0.4
5,4,300000,30,1.26583,2.3974609375,0.5279877474541752,-0.27737615563812495,0.4
5,4,310000,31,1.1033,1.9052734375000004,0.5790769861609429,-0.23726369457606308,0.4
5,4,320000,32,1.17207,1.75,0.6697542857142856,-0.17408449868860726,0.4
5,4,330000,33,0.405674,1.421875,0.2853091868131868,-0.5446842440525692,0.4
5,4,340000,34,0.341234,1.8740234375000002,0.18208630328295985,-0.7397227210493842,0.4
5,4,350000,35,0.366948,0.7148437499999999,0.5133261639344263,-0.2896065994392911,0.4
5,4,360000,36,0.372054,0.8125000000000001,0.4579126153846153,-0.339217391596882,0.4
5,4,370000,37,0.347829,0.9335937500000002,0.3725699748953974,-0.42879214746088234,0.4
5,4,380000,38,0.243386,0.9130859374999999,0.2665532235294118,-0.574216061019075,0.4
5,4,390000,39,0.211511,1.2646484375,0.16724885250965252,-0.7766368532338943,0.4
5,4,400000,40,0.204686,0.9130859374999999,0.2241694802139038,-0.6494235151885408,0.4
5,4,410000,41,0.174645,0.75,0.23285999999999998,-0.6329051068763415,0.4
5,4,420000,42,0.384806,1.0,0.384806,-0.41475816494353757,0.4
5,4,430000,43,0.169662,0.7099609375,0.23897371114167815,-0.6216498719977381,0.4
5,4,440000,44,0.195941,0.8710937499999999,0.22493675336322874,-0.6479395775624152,0.4
5,4,450000,45,0.819398,1.18359375,0.6922966600660065,-0.15970776360509162,0.4
5,4,460000,46,0.202629,1.0898437499999998,0.18592481720430112,-0.7306626368255659,0.4
5,4,470000,47,0.289841,1.0615234375,0.2730424875804968,-0.5637697680287079,0.4
5,4,480000,48,0.352777,1.6552734375000004,0.21312309616519168,-0.6713694832113202,0.4
5,4,490000,49,0.479113,1.5224609375000002,0.3146964156510583,-0.5021082036130957,0.4
5,4,500000,50,0.96491,2.0771484375,0.46453589092618713,-0.33298072595660766,0.4
5,4,510000,51,0.889896,1.7646484375000002,0.5042908157166573,-0.2973189412596594,0.4
5,4,520000,52,1.00747,1.5458984374999998,0.6517051674036641,-0.18594883544754925,0.6
5,4,530000,53,0.674814,1.3740234375,0.49112262686567165,-0.3088100567123516,0.8
5,4,540000,54,1.09758,1.3085937499999996,0.8387477014925376,-0.0763686569636076,0.6
5,4,550000,55,0.268057,0.9843750000000001,0.27231187301587295,-0.5649334226597994,0.8
5,4,560000,56,1.17138,2.6162109375,0.4477391265397537,-0.34897495230444653,0.6
5,4,570000,57,0.306184,3.6093749999999987,0.08483019913419917,-1.071449513514871,0.6
5,4,580000,58,1.18267,2.6162109375,0.45205452780888394,-0.3448091764757497,0.8
5,4,590000,59,0.394182,1.2343749999999998,0.31933731645569624,-0.4957503286141619,0.8
5,4,600000,60,0.94048,1.3193359374999998,0.7128434641006662,-0.14700582798970005,0.8
5,4,610000,61,0.63822,1.3593749999999998,0.4694951724137932,-0.32836886900986095,0.8
5,4,620000,62,0.571261,1.0537109375,0.5421420426320668,-0.26588691226356187,0.8
5,4,630000,63,0.591559,1.0302734375,0.5741766976303317,-0.24095443687593937,0.8
5,4,640000,64,1.36984,1.5927734375,0.8600344328632741,-0.06548416072950404,0.8
5,4,650000,65,1.11399,1.5849609374999998,0.7028501293900186,-0.1531372708804079,0.8
5,4,660000,66,0.761348,0.9335937500000001,0.815502460251046,-0.0885747244191172,0.8
5,4,670000,67,0.840194,1.0615234374999998,0.7914983035878567,-0.10155001162060495,0.8
5,4,680000,68,0.830255,1.37109375,0.6055421082621082,-0.21785565144739283,0.8
5,4,690000,69,0.539074,0.859375,0.6272861090909092,-0.2025343295708471,0.8
5,4,700000,70,0.597517,1.1250000000000002,0.531126222222222,-0.27480225650726614,0.8
5,4,710000,71,1.13372,1.75,0.6478400000000001,-0.18853224057566176,0.8
5,4,720000,72,0.608344,1.375,0.442432,-0.3541534691336795,0.8
5,4,730000,73,0.639234,0.9023437499999998,0.708415168831169,-0.1497121481184061,0.8
5,4,740000,74,0.742658,1.0898437500000002,0.6814352974910394,-0.166575374277751,0.8
5,4,750000,75,1.08672,1.3505859375,0.804628546637744,-0.09440456357767762,0.8
5,4,760000,76,0.616139,1.2255859375000002,0.5027301482071712,-0.2986650697999473,0.8
5,4,770000,77,0.493473,1.4843749999999996,0.3324449684210527,-0.4782802357416429,0.8
5,4,780000,78,0.608838,1.359375,0.4478808275862069,-0.3488375279811395,0.8
5,4,790000,79,0.376187,1.8896484375000002,0.19907777157622736,-0.7009772292780465,0.8
5,4,800000,80,0.545303,0.9218750000000004,0.5915151186440675,-0.22803415068139052,0.8
5,4,810000,81,0.386216,0.7568359375,0.5103034632258064,-0.2921714842745614,0.8
5,4,820000,82,0.542673,1.4833984375000004,0.3658309098090848,-0.436719602871638,0.8
5,4,830000,83,0.471869,1.1787109375,0.4003263098591549,-0.39758586667438356,0.8
5,4,840000,84,0.888498,2.0380859374999996,0.4359472697652133,-0.36056603787570196,0.8
5,4,850000,85,0.633199,1.6162109375,0.39177992507552867,-0.40695782115467244,0.8
5,4,860000,86,0.237567,1.125,0.21117066666666667,-0.6753664090054524,0.8
5,4,870000,87,0.796053,2.725585937499999,0.2920667402364745,-0.5345178964813946,0.8
5,4,880000,88,0.23749,1.125,0.21110222222222222,-0.6755071949549255,0.8
5,4,890000,89,0.755753,1.7802734375000002,0.4245151245200219,-0.3721068322078373,0.8
5,4,900000,90,0.364951,1.796875,0.20310316521739133,-0.6922833083739444,0.8
5,4,910000,91,0.744692,0.9365234375000001,0.7951664316996871,-0.09954196215615041,0.8
5,4,920000,92,0.853984,1.0224609375,0.8352240840496656,-0.07819699109101433,0.8
5,4,930000,93,0.491146,1.0693359375,0.4593000036529681,-0.3379035511279858,0.8
5,4,940000,94,0.502663,0.6835937500000001,0.7353241599999999,-0.13352116450247722,0.8
5,4,950000,95,0.444635,0.6718750000000001,0.6617823255813953,-0.17928483585397068,0.8
5,4,960000,96,0.906773,1.4990234374999998,0.6049091543973942,-0.21830984304399637,0.8
5,4,970000,97,0.506408,1.0849609375000002,0.46675228802880275,-0.33091354445366084,0.8
5,4,980000,98,0.857777,1.18359375,0.7247224818481848,-0.13982826608455606,0.8
5,4,990000,99,0.864462,0.9365234374999999,0.923054314911366,-0.0347727432078165,0.8
5,4,1000000,100,0.41193,0.7099609374999998,0.5802150206327374,-0.23641103235260136,0.8
100,0,10000,1,0.00249873,1.1708984375000002,0.002134027956630525,-2.670799895440677,0.0
100,0,20000,2,0.00124382,1.0302734375,0.0012072717345971565,-2.9181949672234175,0.01
100,0,30000,3,0.0070817,0.99609375,0.007109471372549019,-2.1481626902013145,0.01
100,0,40000,4,0.0043907,0.9833984374999999,0.004464823038728898,-2.3501957495025465,0.04
100,0,50000,5,0.00224309,0.99609375,0.002251886431372549,-2.647453515895258,0.0
100,0,60000,6,0.000991842,2.0468750000000004,0.000484564030534351,-3.3146488269303007,0.01
100,0,70000,7,0.00118594,0.99609375,0.001190590745098039,-2.924237497702688,0.0
100,0,80000,8,0.00278374,1.5224609375000002,0.0018284475689544575,-2.7379174886156448,0.0
100,0,90000,9,0.0026237,1.3740234374999998,0.0019095016346837245,-2.719079965500238,0.01
100,0,100000,10,0.00324688,1.2490234375000002,0.0025995348866301796,-2.5851043498136628,0.03
100,0,110000,11,0.00145698,0.58984375,0.0024701117880794703,-2.6072833917413596,0.03
100,0,120000,12,0.00241979,0.6865234374999999,0.003524701223328592,-2.452877690746082,0.02
100,0,130000,13,0.00305674,0.6943359374999998,0.004402393473980311,-2.3563111439858426,0.02
100,0,140000,14,0.0012215,0.90234375,0.0013536969696969696,-2.868478543270839,0.03
100,0,150000,15,0.00154405,0.7490234375,0.0020614174706649283,-2.68583404759669,0.03
100,0,160000,16,0.00163611,0.9648437499999998,0.001695725344129555,-2.7706444888649315,0.06
100,0,170000,17,0.00218375,0.6552734375,0.0033325782414307,-2.477219645538193,0.07
100,0,180000,18,0.00123713,0.8740234375000002,0.0014154425921787705,-2.849107740149509,0.07
100,0,190000,19,0.00356752,0.49999999999999994,0.0071350400000000005,-2.14660358782886,0.08
100,0,200000,20,0.00620272,1.40234375,0.004423109526462396,-2.354272306357436,0.07
100,0,210000,21,0.0036393,3.2490234375,0.0011201211902614968,-2.9507349867811743,0.11
100,0,220000,22,0.00181105,2.6083984375,0.0006943149382253838,-3.1584434907724503,0.1
100,0,230000,23,0.00698092,2.999999999999999,0.002326973333333334,-2.6332085936159526,0.09
100,0,240000,24,0.00111393,1.77734375,0.0006267386373626373,-3.2029135309643832,0.09
100,0,250000,25,0.00232339,1.4599609374999998,0.0015914055919732442,-2.7982191202231257,0.09
100,0,260000,26,0.00650984,2.12109375,0.003069095837937385,-2.5129895497442942,0.07
100,0,270000,27,0.00320822,1.68359375,0.0019055784686774942,-2.7199731629705446,0.09
100,0,280000,28,0.00183276,1.0927734375000002,0.001677163753351206,-2.7754245320839126,0.08
100,0,290000,29,0.000845718,1.5693359375,0.0005389018245177348,-3.2684903460446444,0.09
100,0,300000,30,0.00117079,1.0927734375000002,0.0010713931724754243,-2.970051125524944,0.08
100,0,310000,31,0.00140561,2.1093749999999996,0.0006663632592592595,-3.176288956290407,0.09
100,0,320000,32,0.000871415,0.8349609375,0.0010436596023391813,-2.9814411267471055,0.1
100,0,330000,33,0.00339171,1.4130859374999996,0.0024002149550794755,-2.619749862611509,0.12
100,0,340000,34,0.00174015,0.6552734375000001,0.002655608941877794,-2.5758358776807713,0.16
100,0,350000,35,0.00393872,1.3085937499999998,0.00300988752238806,-2.521449733415761,0.13
100,0,360000,36,0.00210755,1.1318359375,0.001862063157894737,-2.7300055926028,0.13
100,0,370000,37,0.00440014,1.68359375,0.0026135402320185616,-2.5827708101217413,0.14
100,0,380000,38,0.00230924,1.2968749999999998,0.0017806187951807232,-2.749429046774661,0.12
100,0,390000,39,0.00842241,1.2255859375,0.0068721496733067725,-2.1629073902735327,0.16
100,0,400000,40,0.00457392,1.6718749999999998,0.0027358026168224307,-2.5629152393777703,0.18
100,0,410000,41,0.00165078,1.1865234374999996,0.001391274666666667,-2.8565871227454616,0.16
100,0,420000,42,0.00263887,1.0615234375000002,0.002485927212511499,-2.604511591570234,0.13
100,0,430000,43,0.00158573,1.1249999999999998,0.0014095377777777781,-2.8509232798771156,0.15
100,0,440000,44,0.00337041,1.0537109375000002,0.0031986096756255783,-2.4950387533715017,0.17
100,0,450000,45,0.00894241,1.6835937499999998,0.005311501067285384,-2.2747827269196903,0.17
100,0,460000,46,0.0041962,0.8710937500000001,0.004817162331838564,-2.3172087183038266,0.17
100,0,470000,47,0.00197417,1.3271484375,0.0014875276526857984,-2.8275349521222863,0.17
100,0,480000,48,0.00167175,1.62109375,0.0010312481927710843,-2.9866367995283056,0.13
100,0,490000,49,0.00445675,2.46484375,0.0018081267828843105,-2.7427711207762453,0.13
100,0,500000,50,0.00751142,2.18359375,0.0034399347406082292,-2.4634497964001487,0.13
100,0,510000,51,0.0103908,2.3125,0.004493318918918919,-2.347432755720068,0.13
100,0,520000,52,0.00679931,2.18359375,0.0031138163864042937,-2.5067070002208434,0.11
100,0,530000,53,0.0053615,2.6093750000000004,0.002054706586826347,-2.687250186839092,0.13
100,0,540000,54,0.00343391,1.1240234375,0.0030550163683753257,-2.5149864585225603,0.14
100,0,550000,55,0.00453605,1.5771484375000004,0.0028761084829721354,-2.541194736972174,0.12
100,0,560000,56,0.00896818,2.05859375,0.00435645935483871,-2.3608663335182594,0.13
100,0,570000,57,0.00234487,1.8124999999999998,0.0012937213793103451,-2.8881592448860216,0.16
100,0,580000,58,0.00440228,1.5585937500000002,0.0028245205012531324,-2.549055268671044,0.17
100,0,590000,59,0.00223947,0.93359375,0.0023987628451882844,-2.620012686637106,0.16
100,0,600000,60,0.00205672,1.6523437499999998,0.0012447288888888892,-2.904925230802101,0.17
100,0,610000,61,0.00207095,2.0625,0.0010040969696969695,-2.9982243435946754,0.18
100,0,620000,62,0.00185095,1.9130859375000002,0.0009675205717202653,-3.0143397921079003,0.2
100,0,630000,63,0.00337947,1.7802734374999998,0.001898287043335162,-2.7216381165078185,0.19
100,0,640000,64,0.00404813,1.9130859375000002,0.0021160209903011737,-2.6744800285429204,0.17
100,0,650000,65,0.00228757,1.2880859375000002,0.0017759451705837753,-2.7505704464856207,0.18
100,0,660000,66,0.0019943,1.0273437499999998,0.0019412197718631184,-2.7119252939241747,0.18
100,0,670000,67,0.00147374,1.3593750000000002,0.0010841305747126436,-2.9649184074082973,0.21
100,0,680000,68,0.00114503,1.6787109374999998,0.0006820888423502037,-3.1661590546256773,0.21
100,0,690000,69,0.00516862,1.1865234375,0.004356104427983539,-2.3609017175403695,0.21
100,0,700000,70,0.00323107,1.3115234374999998,0.0024636006552494418,-2.6084296890714818,0.21
100,0,710000,71,0.00482968,1.0224609374999998,0.004723583877745942,-2.325728368374084,0.19
100,0,720000,72,0.0016614,0.71484375,0.0023241442622950817,-2.6337369182893617,0.18
100,0,730000,73,0.00417643,1.0,0.00417643,-2.3791947932880526,0.19
100,0,740000,74,0.00050105,0.8085937499999999,0.000619656038647343,-3.207849313677826,0.19
100,0,750000,75,0.00503631,0.5224609375000001,0.009639591476635512,-2.0159413709936804,0.16
100,0,760000,76,0.00113285,0.8271484375000001,0.001369584887839433,-2.8634110446968233,0.2
100,0,770000,77,0.00294995,1.68359375,0.0017521744779582366,-2.7564226498565225,0.19
100,0,780000,78,0.00751566,1.12109375,0.006703863972125436,-2.1736748065428544,0.18
100,0,790000,79,0.00144923,1.5273437500000004,0.0009488564705882349,-3.0227994764512975,0.19
100,0,800000,80,0.000740881,0.5927734375000002,0.0012498552619439863,-2.9031402770547925,0.18
100,0,810000,81,0.00280908,1.33984375,0.002096572827988338,-2.6784900470480983,0.18
100,0,820000,82,0.00498124,1.77734375,0.002802631736263736,-2.552433964464383,0.16
100,0,830000,83,0.00722674,1.1210937500000002,0.006446151358885016,-2.190699501250491,0.16
100,0,840000,84,0.000789254,1.1093750000000002,0.0007114402253521125,-3.147861583127505,0.19
100,0,850000,85,0.00914023,1.8749999999999998,0.004874789333333333,-2.3120441478316494,0.21
100,0,860000,86,0.00201254,1.0273437499999998,0.001958974296577947,-2.7079712622837713,0.2
100,0,870000,87,0.000900864,1.1210937500000002,0.000803558132404181,-3.0949826992751017,0.19
100,0,880000,88,0.00253706,0.90234375,0.002811633593073593,-2.5510412764240793,0.18
100,0,890000,89,0.00644928,0.7499999999999998,0.008599040000000002,-2.0655500308464863,0.17
100,0,900000,90,0.00375813,0.90234375,0.004164854025974026,-2.3804002155837116,0.18
100,0,910000,91,0.00196285,1.3427734375,0.0014617879272727271,-2.835115629222115,0.19
100,0,920000,92,0.00297883,0.6318359374999999,0.0047145624729520875,-2.3265586050261984,0.19
100,0,930000,93,0.00131774,1.3710937499999996,0.0009610867236467239,-3.017237422006913,0.18
100,0,940000,94,0.00234446,1.359375,0.0017246602298850574,-2.7632964512111617,0.21
100,0,950000,95,0.0014936,1.3710937499999996,0.0010893492877492882,-2.9628328462129523,0.2
100,0,960000,96,0.00149953,1.8710937500000002,0.0008014189561586638,-3.0961403893081836,0.18
100,0,970000,97,0.000705798,1.8505859374999996,0.0003813916369393141,-3.4186288342866797,0.2
100,0,980000,98,0.000981185,1.8710937500000002,0.0005243911482254697,-3.280344647853958,0.19
100,0,990000,99,0.00491989,1.8505859374999996,0.0026585579736147762,-2.5753538648414427,0.2
100,0,1000000,100,0.0037395,1.4365234374999998,0.0026031597552685255,-2.5844991785282634,0.19
100,1,10000,1,0.00514503,2.12109375,0.002425649502762431,-2.615171952856588,0.0
100,1,20000,2,0.0026742,1.8125,0.0014754206896551722,-2.8310841307732115,0.02
100,1,30000,3,0.00139763,1.6162109375000004,0.0008647571722054378,-3.0631058273057055,0.09
100,1,40000,4,0.00590662,1.4521484374999998,0.004067504290517821,-2.390671980284839,0.04
100,1,50000,5,0.00441586,1.3740234375,0.0032138170859985784,-2.492978844685946,0.06
100,1,60000,6,0.00908641,1.77734375,0.005112353758241758,-2.291379102045143,0.08
100,1,70000,7,0.00355691,2.109375,0.0016862388148148149,-2.7730809180793075,0.13
100,1,80000,8,0.00186065,0.8750000000000001,0.0021264571428571423,-2.672343365740089,0.13
100,1,90000,9,0.0040243,1.2773437500000007,0.0031505223241590197,-2.501617438688205,0.13
100,1,100000,10,0.00984384,2.5693359375000004,0.0038312779019384255,-2.4166563453019423,0.13
100,1,110000,11,0.00581121,2.25,0.00258276,-2.587915948266584,0.12
100,1,120000,12,0.00929378,2.546875,0.0036490915337423313,-2.4378152426642306,0.11
100,1,130000,13,0.00542786,1.24609375,0.004355900188087774,-2.3609220803072963,0.18
100,1,140000,14,0.0065816,1.9374999999999996,0.0033969548387096783,-2.46891022688021,0.17
100,1,150000,15,0.00408439,2.2568359375,0.0018097859627866726,-2.742372784620981,0.2
100,1,160000,16,0.00318231,1.2773437500000004,0.0024913497247706414,-2.603565303825516,0.17
100,1,170000,17,0.00329487,2.1708984375,0.0015177448852901484,-2.8188012219990806,0.17
100,1,180000,18,0.00402986,1.02734375,0.0039226013688212925,-2.406425824452082,0.15
100,1,190000,19,0.000753291,1.4648437500000004,0.0005142466559999999,-3.288828523717768,0.18
100,1,200000,20,0.00437877,2.1718750000000004,0.002016124316546762,-2.695482692303054,0.2
100,1,210000,21,0.00214775,0.9960937499999999,0.002156172549019608,-2.6663164874145426,0.18
