seed,task,window,model_updates,units,unit_updates,cert_down_count,cert_down_frequency,cert_up_count,cert_up_frequency,uncertain_count,uncertain_frequency,cert_total_down_count,cert_total_down_frequency,raw_down_count,raw_down_frequency,raw_up_count,raw_up_frequency,fail_count,fail_frequency,certificate_violation_count,certificate_violation_frequency,nonfinite_count,nonfinite_frequency,S_sum,S_sum_per_model_update,S_positive,S_positive_per_model_update,S_negative,S_negative_per_model_update,S_positive_frequency,S_negative_frequency,U_sum,U_sum_per_model_update,U_positive,U_positive_per_model_update,U_negative,U_negative_per_model_update,U_positive_frequency,U_negative_frequency,total_sum,total_sum_per_model_update,total_positive,total_positive_per_model_update,total_negative,total_negative_per_model_update,total_positive_frequency,total_negative_frequency,S_conf_sum,S_conf_sum_per_model_update,S_conf_positive,S_conf_positive_per_model_update,S_conf_negative,S_conf_negative_per_model_update,S_conf_positive_frequency,S_conf_negative_frequency,S_label_sum,S_label_sum_per_model_update,S_label_positive,S_label_positive_per_model_update,S_label_negative,S_label_negative_per_model_update,S_label_positive_frequency,S_label_negative_frequency,S_hist_sum,S_hist_sum_per_model_update,S_hist_positive,S_hist_positive_per_model_update,S_hist_negative,S_hist_negative_per_model_update,S_hist_positive_frequency,S_hist_negative_frequency
0,4,boundary,75,100,7500,2793,0.3724,738,0.0984,3969,0.5292,4037,0.5382666666666667,5989,0.7985333333333333,965,0.12866666666666668,0,0.0,0,0.0,0,0.0,-659.6865305744525,-8.795820407659367,153.4757833540355,2.046343778053807,-813.162313928488,-10.842164185713173,0.13106666666666666,0.4125333333333333,-63.09989972231675,-0.8413319962975566,309.0700990006489,4.120934653341985,-372.16999872296566,-4.962266649639542,0.5309333333333334,0.4690666666666667,-722.7864302967695,-9.637152403956927,361.867523183296,4.824900309110613,-1084.6539534800654,-14.46205271306754,0.42746666666666666,0.5725333333333333,-228062.38004604192,-3040.8317339472255,161.77246083211227,2.156966144428164,-228224.15250687403,-3042.9887000916538,0.07346666666666667,0.4324,227402.68848404114,3032.0358464538817,227703.41870350426,3036.04558271339,-300.7302194631011,-4.009736259508014,0.3021333333333333,0.6978666666666666,0.005130256515643333,6.840342020857777e-05,0.03708265683092706,0.0004944354244123608,-0.03195240031528373,-0.00042603200420378306,0.3568,0.6432
0,4,later,29925,100,2992500,281690,0.09413199665831244,624209,0.20859114452798663,2086601,0.6972768588137009,1437350,0.4803174603174603,1716010,0.573436925647452,798187,0.2667291562238931,0,0.0,0,0.0,0,0.0,66.56342498543071,0.0022243416870653537,3619.3000083225224,0.12094569785538922,-3552.736583337091,-0.11872135616832384,0.30402873851294904,0.16381086048454468,-566.1600886545897,-0.018919301208173422,3982.4107344708577,0.13307972379184152,-4548.570823125447,-0.15199902500001491,0.4039391812865497,0.5960608187134503,-499.5966636691589,-0.016694959521108065,6723.659067403047,0.22468367810870665,-7223.255731072204,-0.24137863762981468,0.4449884711779449,0.5550115288220552,-19435830615.84133,-649484.7323589417,1303439788.2057512,43556.88515307439,-20739270404.047085,-693041.6175120162,0.08124812030075187,0.5590195488721804,19435830682.429626,649484.7345841145,20739270860.005543,693041.6327487233,-1303440177.5759177,-43556.89816460878,0.4669112781954887,0.5330887218045113,7.20705800857814e-07,2.4083736035348837e-11,5.23494075712922e-06,1.7493536364675756e-10,-4.514234956271406e-06,-1.5085162761140873e-10,0.36411629072681706,0.6309744360902255
0,5,full,30000,100,3000000,163785,0.054595,588770,0.19625666666666666,2247445,0.7491483333333333,1449506,0.4831686666666667,1996120,0.6653733333333334,722238,0.240746,0,0.0,0,0.0,0,0.0,-811.3758541377266,-0.027045861804590888,3230.1045505513994,0.10767015168504665,-4041.4804046891263,-0.13471601348963755,0.253799,0.09247733333333333,-2.6921019841074036,-8.973673280358011e-05,6050.236717797228,0.2016745572599076,-6052.928819781337,-0.20176429399271123,0.44967666666666667,0.5503233333333334,-814.0679561218341,-0.02713559853739447,8461.594563651457,0.2820531521217152,-9275.662519773292,-0.3091887506591097,0.47522933333333334,0.5247706666666667,-976840106.6215329,-32561.33688738443,20995828.09451296,699.8609364837654,-997835934.7160459,-33261.1978238682,0.055617,0.529691,976839295.2890662,32561.309842968873,997835557.5143789,33261.1852504793,-20996262.225312717,-699.8754075104239,0.368606,0.631394,0.0036758651512013843,1.2252883837337947e-07,0.02877329000593741,9.591096668645803e-07,-0.025097424854736025,-8.365808284912008e-07,0.31351466666666666,0.6817673333333333
0,5,boundary,75,100,7500,2502,0.3336,797,0.10626666666666666,4201,0.5601333333333334,3480,0.464,6110,0.8146666666666667,986,0.13146666666666668,0,0.0,0,0.0,0,0.0,-645.367474784924,-8.604899663798987,121.98185423765634,1.6264247231687512,-767.3493290225803,-10.231324386967737,0.1288,0.36746666666666666,223.58430276947928,2.9811240369263903,458.6871266275314,6.115828355033752,-235.10282385805218,-3.1347043181073624,0.6558666666666667,0.34413333333333335,-421.7831720154446,-5.623775626872595,434.75354199023633,5.796713893203151,-856.536714005681,-11.420489520075746,0.5121333333333333,0.48786666666666667,25532.047738729772,340.42730318306366,29749.486407229357,396.65981876305807,-4217.43866849958,-56.2325155799944,0.07946666666666667,0.3796,-26177.418804472636,-349.0322507263018,3750.471718880718,50.00628958507624,-29927.890523353355,-399.0385403113781,0.23026666666666668,0.7697333333333334,0.0036735812772825177,4.898108369710023e-05,0.028768961511112426,0.000383586153481499,-0.025095380233829907,-0.00033460506978439877,0.36733333333333335,0.6326666666666667
0,5,later,29925,100,2992500,161283,0.05389573934837093,587973,0.19648220551378445,2243244,0.7496220551378446,1446026,0.48321670843776104,1990010,0.6649991645781119,721252,0.24101988304093566,0,0.0,0,0.0,0,0.0,-166.0083793528026,-0.005547481348464581,3108.122696313743,0.10386374925025038,-3274.1310756665457,-0.10941123059871498,0.2541122807017544,0.09178813700918964,-226.2764047535867,-0.0075614504512476755,5591.549591169696,0.18685211666398316,-5817.8259959232855,-0.19441356711523092,0.4491598997493734,0.5508401002506266,-392.2847841063893,-0.013108931799712257,8026.841021661221,0.2682319472568495,-8419.12580576761,-0.28134087905656174,0.47513684210526314,0.5248631578947368,-976865638.6692717,-32643.797449265556,20966078.608105734,700.6208390344439,-997831717.2773774,-33344.418288299996,0.05555722639933166,0.5300671679197995,976865472.7078706,32643.79190335407,997831807.0426601,33344.421287975274,-20966334.334789358,-700.6293846211983,0.3689527151211362,0.6310472848788639,2.2838739188675852e-06,7.631993045505715e-11,4.328494824985291e-06,1.4464477276475491e-10,-2.044620906117706e-06,-6.832484230969777e-11,0.3133797827903091,0.6818903926482874
1,all_tasks2to5,full,120000,100,12000000,791240,0.06593666666666667,2069415,0.17245125,9139345,0.7616120833333333,5025755,0.41881291666666665,6682425,0.55686875,2745771,0.22881425,0,0.0,0,0.0,0,0.0,-3464.966883236153,-0.028874724026967943,19178.157875612607,0.15981798229677172,-22643.124758848764,-0.1886927063237397,0.29785825,0.15718066666666666,-3358.166222857977,-0.027984718523816475,34671.81809209283,0.2889318174341069,-38029.9843149508,-0.31691653595792335,0.44817308333333333,0.5518269166666666,-6823.133106094129,-0.05685944255078441,49862.70469806386,0.41552253915053217,-56685.837804157985,-0.47238198170131657,0.4831935,0.5168065,-26202276248.99607,-218352.30207496724,2153943763.3194613,17949.531360995512,-28356220012.315536,-236301.8334359628,0.07910091666666667,0.6263154166666667,26202272783.836063,218352.27319863386,28356218518.096233,236301.82098413527,-2153945734.2601633,-17949.54778550136,0.47043475,0.52956525,0.310536814829274,2.5878067902439496e-06,0.3661269936378556,3.0510582803154636e-06,-0.05559017880858169,-4.632514900715141e-07,0.48075025,0.5096360833333333
1,all_tasks2to5,boundary,300,100,30000,15252,0.5084,1879,0.06263333333333333,12869,0.42896666666666666,18199,0.6066333333333334,25149,0.8383,2599,0.08663333333333334,0,0.0,0,0.0,0,0.0,-3501.5119463435403,-11.671706487811802,342.60093236247627,1.1420031078749209,-3844.112878706017,-12.813709595686724,0.08773333333333333,0.5589,-407.2265070488185,-1.3574216901627283,1007.3009475055627,3.3576698250185424,-1414.5274545543812,-4.71509151518127,0.5004666666666666,0.49953333333333333,-3908.7384533923596,-13.029128177974531,936.5919820101537,3.1219732733671792,-4845.330435402512,-16.151101451341706,0.3522666666666667,0.6477333333333334,-24724.796130888764,-82.41598710296255,480.75156155477686,1.6025052051825894,-25205.54769244354,-84.01849230814513,0.05146666666666667,0.5788666666666666,21222.974086609003,70.74324695536335,22364.997060081565,74.54999020027188,-1142.0229734725435,-3.8067432449084784,0.3289,0.6711,0.31048183492311865,0.001034939449743729,0.3660647122765179,0.001220215707588393,-0.055582877353399236,-0.0001852762578446641,0.5033666666666666,0.4966333333333333
1,all_tasks2to5,later,119700,100,11970000,775988,0.06482773600668337,2067536,0.17272648287385128,9126476,0.7624457811194654,5007556,0.4183421888053467,6657276,0.5561634085213033,2743172,0.22917059314954052,0,0.0,0,0.0,0,0.0,36.545063107387755,0.0003053054562020698,18835.55694325013,0.15735636544068612,-18799.01188014274,-0.15705105998448407,0.29838487886382625,0.15617385129490394,-2950.9397158091588,-0.024652796289132486,33664.51714458728,0.2812407447333941,-36615.45686039643,-0.3058935410225266,0.4480420217209691,0.5519579782790309,-2914.39465270177,-0.02434749083293041,48926.1127160537,0.4087394546036232,-51840.507368755476,-0.4330869454365537,0.4835216374269006,0.5164783625730994,-26202251524.199947,-218899.34439598952,2153943282.5678997,17994.513638829572,-28356194806.76784,-236893.85803481904,0.07917017543859649,0.626434335839599,26202251560.86198,218899.34470227218,28356196153.099174,236893.8692823657,-2153944592.23719,-17994.524580093483,0.47078947368421054,0.5292105263157895,5.4979906155322175e-05,4.5931417005281683e-10,6.22813613377803e-05,5.203121247934863e-10,-7.3014551824581175e-06,-6.099795474066932e-11,0.480693567251462,0.509668671679198
1,2,full,30000,100,3000000,227315,0.07577166666666667,435216,0.145072,2337469,0.7791563333333333,909035,0.3030116666666667,1048608,0.349536,491900,0.16396666666666668,0,0.0,0,0.0,0,0.0,-1076.1648652883293,-0.035872162176277644,3479.1700243952073,0.11597233414650691,-4555.334889683536,-0.15184449632278454,0.424168,0.28619533333333336,-502.81952418615646,-0.016760650806205216,2415.2509298543437,0.08050836432847812,-2918.0704540405004,-0.09726901513468335,0.4179736666666667,0.5820263333333333,-1578.9843894744856,-0.05263281298248285,5083.829856065083,0.16946099520216942,-6662.814245539567,-0.22209380818465224,0.473214,0.526786,-12161478800.856718,-405382.6266952239,528091189.10447675,17603.03963681589,-12689569989.961197,-422985.6663320399,0.080002,0.9099973333333333,12161477724.67013,405382.59082233766,12689569313.567793,422985.6437855931,-528091588.89766294,-17603.05296325543,0.661316,0.338684,0.0276809594525094,9.2269864841698e-07,0.030565027578824212,1.0188342526274738e-06,-0.0028840681263148154,-9.613560421049384e-08,0.7569496666666666,0.23238733333333333
1,2,boundary,75,100,7500,6053,0.8070666666666667,307,0.040933333333333335,1140,0.152,4294,0.5725333333333333,6128,0.8170666666666667,307,0.040933333333333335,0,0.0,0,0.0,0,0.0,-1158.1460559632026,-15.441947412842701,50.22666627899336,0.6696888837199115,-1208.3727222421956,-16.111636296562608,0.0844,0.9056,-82.95134986264092,-1.1060179981685456,213.50318148823752,2.8467090865098337,-296.45453135087837,-3.9527270846783784,0.5698666666666666,0.4301333333333333,-1241.097405825843,-16.54796541101124,148.65253856624594,1.982033847549946,-1389.7499443920892,-18.52999925856119,0.3469333333333333,0.6530666666666667,-1242.861060651468,-16.57148080868624,48.83174615299369,0.6510899487065825,-1291.692806804462,-17.222570757392827,0.04173333333333333,0.948,84.6873976114659,1.129165301486212,288.7697952953089,3.850263937270785,-204.082397683843,-2.7210986357845734,0.4782666666666667,0.5217333333333334,0.027675402431358964,0.0003690053657514529,0.030558933802053486,0.00040745245069404647,-0.0028835313706945215,-3.844708494259362e-05,0.7408,0.2592
1,2,later,29925,100,2992500,221262,0.07393884711779448,434909,0.14533299916457812,2336329,0.7807281537176274,904741,0.30233617376775274,1042480,0.3483642439431913,491593,0.1642750208855472,0,0.0,0,0.0,0,0.0,81.98119067487298,0.0027395552439389466,3428.9433581162134,0.1145845733706337,-3346.9621674413406,-0.11184501812669476,0.42501954887218046,0.284642940685046,-419.8681743235157,-0.014030682517076547,2201.747748366106,0.07357553043829929,-2621.615922689622,-0.08760621295537584,0.41759298245614035,0.5824070175438596,-337.8869836486426,-0.011291127273137597,4935.1773174988375,0.16491820609854094,-5273.0643011474795,-0.17620933337167852,0.47353049289891397,0.5264695071010861,-12161477557.995663,-406398.5817208242,528091140.2727306,17647.155898838115,-12689568698.26839,-424045.7376196622,0.08009791144527986,0.9099020885547201,12161477639.98273,406398.5844605758,12689569024.797997,424045.74853126134,-528091384.8152653,-17647.164070685558,0.6617747702589808,0.3382252297410192,5.557021150432095e-06,1.8569828405788122e-10,6.0937767707258854e-06,2.0363497980704712e-10,-5.367556202937893e-07,-1.793669574916589e-11,0.756990142021721,0.2323201336675021
1,3,full,30000,100,3000000,257862,0.085954,560486,0.18682866666666667,2181652,0.7272173333333334,1345575,0.448525,1622419,0.5408063333333333,682693,0.22756433333333334,0,0.0,0,0.0,0,0.0,-821.582357172928,-0.027386078572430934,4209.445465684316,0.14031484885614387,-5031.027822857245,-0.16770092742857484,0.32476533333333335,0.18319533333333332,-692.9514041529891,-0.023098380138432968,4297.4970271705015,0.14324990090568337,-4990.448431323492,-0.1663482810441164,0.40050766666666665,0.5994923333333333,-1514.5337613259173,-0.05048445871086391,7489.2946087168775,0.2496431536238959,-9003.828370042796,-0.3001276123347599,0.44515533333333335,0.5548446666666667,-13860271991.60977,-462009.06638699234,1622069011.4756439,54068.967049188126,-15482341003.085415,-516078.0334361805,0.09526333333333334,0.662957,13860271169.981441,462009.03899938136,15482340730.91153,516078.02436371765,-1622069560.930087,-54068.98536433624,0.481003,0.518997,0.06277604854336219,2.0925349514454065e-06,0.08007627802693779,2.669209267564593e-06,-0.017300229483575603,-5.766743161191868e-07,0.5108093333333333,0.48207133333333335
1,3,boundary,75,100,7500,4008,0.5344,556,0.07413333333333333,2936,0.3914666666666667,4720,0.6293333333333333,6156,0.8208,716,0.09546666666666667,0,0.0,0,0.0,0,0.0,-951.0762253762923,-12.681016338350565,108.78918881534412,1.4505225175379215,-1059.8654141916363,-14.131538855888484,0.10306666666666667,0.5892,-107.88304119848667,-1.4384405493131556,239.9701634751831,3.199602179669108,-347.8532046736698,-4.638042728982263,0.4932,0.5068,-1058.959266574779,-14.119456887663718,238.582622955585,3.1811016394078,-1297.541889530364,-17.30055852707152,0.32613333333333333,0.6738666666666666,-1080.5426998412183,-14.40723599788291,130.63700754349506,1.7418267672466008,-1211.1797073847133,-16.14906276512951,0.0632,0.6138666666666667,129.40377482982862,1.725383664397715,432.49895154233434,5.766652687231124,-303.09517671250575,-4.04126902283341,0.35746666666666665,0.6425333333333333,0.06276307727597147,0.0008368410303462862,0.08006186860928143,0.0010674915814570857,-0.017298791333309974,-0.00023065055111079965,0.4885333333333333,0.5114666666666666
