arm,activation,seed,window,layer,n_intervals,n_submerged_start,beta_seed,rho_seed,bin,n,zbar_bin_median,zbar_bin_lo,zbar_bin_hi,dzbar_median,dzbar_sd,rho,eligible
R_none,relu,7,late,2,450,41287,-0.2814889462237294,-0.002637921067956412,5,3440,-2.9327701330184937,-3.0844714641571045,-2.7755839824676514,-0.0002059408143395558,0.08988444311814088,-0.002291173057265033,1
R_none,relu,7,late,2,450,41287,-0.2814889462237294,-0.002637921067956412,6,3441,-2.6473093032836914,-2.7755074501037598,-2.519232988357544,-0.00046689342707395554,0.08030791722715659,-0.005813790759301037,1
R_none,relu,7,late,2,450,41287,-0.2814889462237294,-0.002637921067956412,7,3440,-2.393723249435425,-2.5191564559936523,-2.277724266052246,-0.00019816417625406757,0.07020204286393855,-0.002822769369235275,1
R_none,relu,7,late,2,450,41287,-0.2814889462237294,-0.002637921067956412,8,3441,-2.149685859680176,-2.2777040004730225,-2.013849973678589,-0.00012662052176892757,0.06637700090082582,-0.00190759630671039,1
R_none,relu,7,late,2,450,41287,-0.2814889462237294,-0.002637921067956412,9,3440,-1.8913471102714539,-2.013733386993408,-1.7540429830551147,-0.00015040163998492062,0.061311528148683965,-0.0024530727666775493,1
R_none,relu,7,late,2,450,41287,-0.2814889462237294,-0.002637921067956412,10,3441,-1.6200014352798462,-1.7540193796157837,-1.4630699157714844,-0.00030917994445189834,0.04988149454442882,-0.0061982895114843775,1
R_none,relu,7,late,2,450,41287,-0.2814889462237294,-0.002637921067956412,11,3441,-1.2437312602996826,-1.4629868268966675,-0.5445843935012817,-0.00037795299431309104,0.04003721460113683,-0.009440042172722958,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,0,116,-1.116197943687439,-1.320525884628296,-1.037474513053894,-2.801195790880229e-07,0.006027206763729938,-4.6475853586723613e-05,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,1,116,-0.9231414198875427,-1.0258363485336304,-0.8538220524787903,-3.580158303151393e-08,0.006619494995383911,-5.408506699752788e-06,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,2,115,-0.8018308877944946,-0.8530989289283752,-0.7691245079040527,-6.210339620338345e-08,0.007207945453999234,-8.615963675047817e-06,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,3,116,-0.7342689335346222,-0.7691211700439453,-0.7025132179260254,-7.389881773178786e-08,0.008576595556360554,-8.616334680371304e-06,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,4,116,-0.660817950963974,-0.7024350166320801,-0.6352790594100952,-3.615950738833362e-08,0.009375013131093445,-3.857008719103117e-06,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,5,115,-0.6167980432510376,-0.635000467300415,-0.5982212424278259,-3.089313693749318e-08,0.002589041321272429,-1.1932268783686394e-05,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,6,116,-0.5799992978572845,-0.5982145667076111,-0.5522667765617371,-1.9091091374434654e-08,0.0049077305009639915,-3.890004019308868e-06,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,7,116,-0.533664882183075,-0.5522667169570923,-0.5159469246864319,-8.348083468945333e-08,0.005232122752588131,-1.5955442683021637e-05,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,8,115,-0.5003082156181335,-0.5159301161766052,-0.4811434745788574,-7.963259918142285e-08,0.0037921424944057547,-2.099936890528203e-05,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,9,116,-0.45849353075027466,-0.48112672567367554,-0.4302336871623993,-5.1239156917404216e-08,0.007183564481730325,-7.132831764469956e-06,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,10,116,-0.41309207677841187,-0.42992252111434937,-0.39836233854293823,-1.9619252000779852e-08,0.0028491668940177814,-6.885960960017181e-06,1
R_none,relu,7,early,2,90,1389,-0.5957786509445588,-8.61614917770956e-06,11,116,-0.3543160408735275,-0.39836210012435913,-0.24792778491973877,-7.37247241033856e-08,0.006582812580022072,-1.119957817531217e-05,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,0,29059,-5.475641250610352,-21.49115562438965,-4.440061092376709,0.0008664262131787837,0.24235282871992916,0.003575061276384168,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,1,29059,-3.8433401584625244,-4.4400529861450195,-3.453664541244507,1.3772223610430956e-06,0.11639542982075378,1.1832271792492073e-05,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,2,29059,-3.15449595451355,-3.4536638259887695,-2.9057774543762207,0.0,0.11663591005402499,0.0,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,3,29059,-2.685558557510376,-2.9057693481445312,-2.495417833328247,-5.520762351807207e-05,0.09574098924148321,-0.0005766351899584446,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,4,29059,-2.331425666809082,-2.4954137802124023,-2.177579164505005,-7.934442692203447e-06,0.08763336528105516,-9.054134423294525e-05,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,5,29059,-2.035349130630493,-2.1775660514831543,-1.9055174589157104,-4.954161704517901e-05,0.07732630254561455,-0.000640682606231619,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,6,29059,-1.7819932699203491,-1.9055136442184448,-1.6678786277770996,-3.772101626964286e-05,0.06754626476569113,-0.000558447108814854,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,7,29059,-1.558127760887146,-1.6678752899169922,-1.4561829566955566,-4.728955900645815e-05,0.07560339670834684,-0.0006254951637806141,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,8,29059,-1.3563345670700073,-1.4561737775802612,-1.2612866163253784,-1.6054407751653343e-05,0.0722029106157216,-0.0002223512544680938,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,9,29059,-1.1626169681549072,-1.2612460851669312,-1.066785216331482,-8.832763342070393e-06,0.05537928792651308,-0.00015949579116638783,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,10,29059,-0.9677614569664001,-1.066762089729309,-0.8529559969902039,-1.7013924207276432e-06,0.05799261281537015,-2.933808873458297e-05,1
R_none,relu,7,all,2,4500,348708,-0.3135683689140342,-0.00012501856769966653,11,29059,-0.7020077705383301,-0.8529518246650696,-0.09631923586130142,-8.479073017042538e-07,0.045564103011926885,-1.8609107732951643e-05,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,0,3398,-4.530044317245483,-12.540447235107422,-3.784485340118408,0.002748736646026373,0.16111551359416915,0.017060657814430672,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,1,3397,-3.3562309741973877,-3.7842466831207275,-3.0633654594421387,-0.00015452293155249208,0.11976690812149436,-0.0012901972170454663,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,2,3397,-2.8260140419006348,-3.0633645057678223,-2.6572721004486084,-0.00033557359711267054,0.08409791131797878,-0.003990272669720042,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,3,3397,-2.4972822666168213,-2.657001495361328,-2.3758649826049805,-0.00016734784003347158,0.07381155338699004,-0.0022672309733962077,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,4,3397,-2.263718843460083,-2.3758528232574463,-2.1595327854156494,-0.0007618482341058552,0.06334609480127935,-0.012026759289516119,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,5,3397,-2.058171272277832,-2.159475088119507,-1.965451717376709,-0.0006934918346814811,0.05687327486213662,-0.012193632885789266,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,6,3397,-1.873778223991394,-1.9652295112609863,-1.7785203456878662,-0.0004095122858416289,0.05945358935932612,-0.006887932087104363,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,7,3397,-1.689557433128357,-1.7785135507583618,-1.6093288660049438,-0.00038844268419779837,0.04351400282437537,-0.00892684329147038,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,8,3397,-1.5308927297592163,-1.6093263626098633,-1.4430971145629883,-0.000800418434664607,0.045601725777103516,-0.01755237156104506,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,9,3397,-1.348949909210205,-1.4429965019226074,-1.2558472156524658,-0.00043017047573812306,0.03817064225550054,-0.011269668266483878,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,10,3397,-1.1496193408966064,-1.255818247795105,-1.0214860439300537,-0.0010569498408585787,0.03301894664781419,-0.03201040457565739,1
R_none,relu,8,late,2,450,40766,-0.49765237713777255,-0.01009825577897713,11,3398,-0.8672691285610199,-1.021467685699463,-0.36487865447998047,-0.0010078403865918517,0.026874511053457197,-0.037501719922908176,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,0,165,-1.401673436164856,-2.136657476425171,-1.2587939500808716,-1.0120457005768912e-07,0.008389043357860981,-1.206389879518921e-05,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,1,170,-1.1593487858772278,-1.258793830871582,-1.0390070676803589,-1.8706992399586397e-08,0.009816089741553595,-1.905747898819193e-06,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,2,168,-1.0018417835235596,-1.0382391214370728,-0.9557009339332581,-9.228604103128646e-09,0.009985053283251678,-9.242418484243991e-07,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,3,167,-0.9197236895561218,-0.9557008743286133,-0.8771694898605347,-4.4554983702482787e-08,0.005719384292017625,-7.790171358946252e-06,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,4,168,-0.8261017203330994,-0.8765305280685425,-0.8003396987915039,-6.92434554139254e-09,0.009429847446091348,-7.343009079391489e-07,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,5,167,-0.7750091552734375,-0.799752950668335,-0.7531387209892273,-5.3434764168969195e-08,0.005759331523780571,-9.277945530368299e-06,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,6,167,-0.7161756157875061,-0.7531334757804871,-0.6842053532600403,-3.119827951536536e-08,0.008027541998630434,-3.886405019206133e-06,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,7,168,-0.6384182274341583,-0.6838305592536926,-0.6044248342514038,-1.4816129656480825e-08,0.005609690428311149,-2.6411670743373554e-06,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,8,167,-0.5802188515663147,-0.604424774646759,-0.5494702458381653,-5.67075097990255e-08,0.004644782907164926,-1.2208861195977516e-05,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,9,168,-0.5126470625400543,-0.5494701862335205,-0.4950762093067169,-4.016248134064426e-08,0.006470656798212712,-6.2068631659984985e-06,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,10,167,-0.46108534932136536,-0.4936930239200592,-0.43492332100868225,-6.179668776695735e-09,0.005144312774967484,-1.2012622573740756e-06,1
R_none,relu,8,early,2,90,2010,-0.64780454406473,-3.7789249106811812e-06,11,168,-0.3709459602832794,-0.43492329120635986,-0.2403016835451126,-1.9091677572191657e-08,0.005200044832753353,-3.671444802156229e-06,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,0,26708,-4.424386739730835,-13.428234100341797,-3.5892248153686523,-1.091114711471164e-06,0.13877815207097102,-7.862294570064378e-06,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,1,26707,-3.144721031188965,-3.5892109870910645,-2.8241655826568604,-3.8986909203231335e-05,0.07185474297316807,-0.0005425794817440205,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,2,26707,-2.582397937774658,-2.824153184890747,-2.385486364364624,-3.770740295294672e-05,0.053863443965172286,-0.0007000555511698816,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,3,26707,-2.221200704574585,-2.385477304458618,-2.0762088298797607,-2.1346671928768046e-05,0.04364458384784622,-0.0004891024279939713,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,4,26707,-1.9514089822769165,-2.07619571685791,-1.8340559005737305,-1.4070482393435668e-05,0.039831703905681755,-0.0003532483176404763,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,5,26707,-1.7277754545211792,-1.8340492248535156,-1.6319180727005005,-4.433733920450322e-06,0.03418687121987341,-0.00012969112885278947,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,6,26707,-1.5438669919967651,-1.6319164037704468,-1.4628769159317017,-3.7892084492341382e-06,0.0286721601395337,-0.00013215636459875613,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,7,26706,-1.3815284371376038,-1.4628626108169556,-1.304192066192627,-2.073040036520979e-06,0.025763216415632853,-8.046510975481617e-05,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,8,26707,-1.2255010604858398,-1.304186463356018,-1.1497269868850708,-1.5517093743255828e-06,0.022171352237139366,-6.9987132842818e-05,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,9,26708,-1.0741495490074158,-1.149718999862671,-0.9923157095909119,-1.7946238983768126e-07,0.018951281523599678,-9.469670407998535e-06,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,10,26707,-0.9046879410743713,-0.9923147559165955,-0.8061751127243042,-2.0731289396280772e-07,0.01581255727091227,-1.3110649366258217e-05,1
R_none,relu,8,all,2,4500,320486,-0.6193061898264725,-0.00010507811930380283,11,26708,-0.6829265058040619,-0.8061588406562805,-0.14166563749313354,-5.070196351653067e-08,0.013363876761059407,-3.7939562316430197e-06,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,0,3299,-5.909064292907715,-10.17334270477295,-5.147657871246338,0.0021187465172261,0.1143068345646721,0.018535606600385418,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,1,3299,-4.6923017501831055,-5.147461891174316,-4.343378067016602,0.0005588416825048625,0.07568403962403457,0.007383877568916052,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,2,3299,-4.052178382873535,-4.343351364135742,-3.801490068435669,0.0008252571569755673,0.06124117916129319,0.013475526896731637,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,3,3299,-3.5906906127929688,-3.8014795780181885,-3.418205738067627,0.0007082786760292947,0.05141247101945517,0.013776398254837285,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,4,3299,-3.2220842838287354,-3.4180328845977783,-3.0416526794433594,0.0005745344096794724,0.04860337422872417,0.011820874965918058,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,5,3299,-2.8899002075195312,-3.041591167449951,-2.7389307022094727,0.0003330809122417122,0.042478691153272755,0.007841129356831657,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,6,3299,-2.5891735553741455,-2.738901138305664,-2.4455559253692627,0.0004478736373130232,0.04038610774776805,0.01108979454297066,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,7,3299,-2.320476531982422,-2.4455325603485107,-2.1967170238494873,0.00031148744164966047,0.03519449003906959,0.008850460435820396,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,8,3299,-2.060145616531372,-2.1966466903686523,-1.9444416761398315,0.0002966869215015322,0.0321835818659071,0.009218579918719995,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,9,3299,-1.8273205757141113,-1.9443836212158203,-1.6996450424194336,-5.191201580601046e-06,0.026593318031697115,-0.00019520699050842576,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,10,3299,-1.5567902326583862,-1.6995506286621094,-1.4263306856155396,0.00022782284941058606,0.02187801921190663,0.010413321571936389,1
R_none,relu,9,late,2,450,39589,-0.37452415935430317,0.009815950745328192,11,3300,-1.235664963722229,-1.4262961149215698,-0.652747631072998,8.612974852439947e-05,0.017760517638802747,0.004849506657183532,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,0,186,-1.2174459099769592,-1.6691040992736816,-1.1080764532089233,-4.240617279549497e-08,0.007878277470652511,-5.382670634978627e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,1,185,-0.9959526062011719,-1.0993130207061768,-0.9374024868011475,-2.6087622728709903e-08,0.009233503947928342,-2.825322096121809e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,2,184,-0.9025917947292328,-0.9374018311500549,-0.8436762094497681,-1.6229425803260256e-08,0.0064256695237902,-2.525717474758534e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,3,182,-0.7964219450950623,-0.8432497382164001,-0.7727887630462646,-1.1838421798415766e-08,0.0063290001008754005,-1.8705042834141092e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,4,186,-0.7474053502082825,-0.7727887034416199,-0.7303367853164673,-1.003661020959612e-08,0.003795444198151378,-2.644383551860566e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,5,188,-0.7139734029769897,-0.7298102378845215,-0.6924312710762024,-2.221400219326597e-08,0.005707808110058587,-3.8918621237667985e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,6,186,-0.6722446382045746,-0.6916481852531433,-0.64729905128479,-3.1141299317027915e-08,0.005599345574025991,-5.561596244654887e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,7,184,-0.6333570182323456,-0.6460695862770081,-0.6102631092071533,-1.3636394680105468e-08,0.007219380437613793,-1.8888594108516986e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,8,186,-0.5788093209266663,-0.6086243987083435,-0.5544297099113464,-4.785084328773337e-09,0.005472983518557285,-8.743100198545303e-07,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,9,185,-0.528634786605835,-0.5536537766456604,-0.4949325919151306,-2.9820204083819135e-09,0.004632973401632828,-6.436515278354375e-07,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,10,185,-0.47132670879364014,-0.4944310486316681,-0.441082239151001,-1.0923535853635258e-08,0.006320216418460237,-1.7283483872054662e-06,1
R_none,relu,9,early,2,90,2223,-0.6572148585043976,-2.207288442805116e-06,11,186,-0.39918991923332214,-0.44046130776405334,-0.25218865275382996,-2.8877381597069984e-09,0.004462253113847464,-6.471479958735734e-07,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,0,27631,-5.334975719451904,-17.923770904541016,-4.189752101898193,4.195507301574253e-07,0.10501491486724085,3.9951537425690295e-06,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,1,27631,-3.5657413005828857,-4.189748287200928,-3.143468141555786,5.945538532614592e-07,0.07071656796417626,8.407560920697529e-06,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,2,27631,-2.807349681854248,-3.143467664718628,-2.5566647052764893,-2.2141722411106457e-07,0.061037734342620636,-3.627546574192814e-06,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,3,27630,-2.3400652408599854,-2.5566463470458984,-2.1598148345947266,-1.1687923233694164e-06,0.049498099066734094,-2.3612872926566992e-05,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,4,27631,-2.0050301551818848,-2.1598050594329834,-1.8671571016311646,-9.910069820762146e-06,0.038612246453114195,-0.0002566561319553286,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,5,27631,-1.741520881652832,-1.8671451807022095,-1.6237523555755615,-1.5010876950327656e-06,0.031177574526552405,-4.8146391046370946e-05,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,6,27631,-1.5220872163772583,-1.6237365007400513,-1.424734354019165,-1.8268059420734062e-06,0.028943117945295506,-6.311710941185382e-05,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,7,27630,-1.3359695076942444,-1.424734115600586,-1.2526012659072876,-1.4939850530026888e-06,0.02366948322027776,-6.311861729717803e-05,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,8,27631,-1.1737899780273438,-1.2525949478149414,-1.0934860706329346,-6.068407856218982e-07,0.021329713374687198,-2.845048946330708e-05,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,9,27631,-1.0155994892120361,-1.0934765338897705,-0.9327466487884521,-1.635587523196591e-07,0.018661046554747807,-8.764714874903193e-06,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,10,27631,-0.8504848480224609,-0.9327362775802612,-0.7554072141647339,-3.666809789137915e-08,0.01702839159921469,-2.1533506366549734e-06,1
R_none,relu,9,all,2,4500,331570,-0.44556215242565794,-1.618879390073509e-05,11,27631,-0.6354668140411377,-0.7554064989089966,-0.20633746683597565,-1.1559561308160937e-08,0.013700366289305948,-8.437410404993294e-07,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,0,3302,-2.4536064863204956,-3.7509677410125732,-2.229553461074829,0.005619521718472242,0.0768898156297613,0.07308538422736348,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,1,3302,-2.1103564500808716,-2.229388952255249,-2.025303602218628,0.002637275611050427,0.059606656850999896,0.044244649010309105,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,2,3302,-1.9476633667945862,-2.0252790451049805,-1.8817943334579468,0.0018037919653579593,0.05603077388509431,0.03219287973885751,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,3,3301,-1.8240381479263306,-1.8817662000656128,-1.7657880783081055,-0.001931337988935411,0.051461195714487415,-0.0375299866651116,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,4,3302,-1.7095575332641602,-1.7657678127288818,-1.6566731929779053,0.00036833521153312176,0.048287997770702605,0.00762788329477183,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,5,3302,-1.6078758239746094,-1.6566627025604248,-1.560036063194275,-0.0003436842671362683,0.042676520985419415,-0.008053240029891126,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,6,3302,-1.512131690979004,-1.5600234270095825,-1.4635038375854492,-0.0011788745177909732,0.04111810727321361,-0.02867044706016784,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,7,3301,-1.4161818027496338,-1.4634517431259155,-1.3635677099227905,-0.0018399918917566538,0.03866878693057642,-0.04758338799352726,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,8,3302,-1.3102743029594421,-1.363410472869873,-1.2570158243179321,-0.0010285614989697933,0.03704113527605547,-0.0277680878651332,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,9,3302,-1.2039902806282043,-1.2570083141326904,-1.1376806497573853,-0.0026202279841527343,0.03405130066870143,-0.07694942433024714,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,10,3302,-1.0627790093421936,-1.1376738548278809,-0.9737952947616577,-0.0006869415228720754,0.031913541072896796,-0.0215250799434311,1
R_A1,relu,0,late,2,450,39622,-0.6571865295655706,-0.02464658390428215,11,3302,-0.8565196692943573,-0.9737733602523804,-0.46994972229003906,-0.002626296249218285,0.025856442098144295,-0.10157222092852339,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,0,92,-0.829201340675354,-1.243451714515686,-0.8039762377738953,0.005816489923745394,0.02860087801633417,0.20336753020042092,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,1,91,-0.7745857834815979,-0.8021173477172852,-0.7380890250205994,-0.0022658188827335835,0.029418499322455337,-0.0770202061600086,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,2,91,-0.6952622532844543,-0.7366331815719604,-0.6722341179847717,0.002147733001038432,0.020964186370256984,0.10244771550426283,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,3,91,-0.6473474502563477,-0.672172486782074,-0.6233315467834473,0.0015281698433682323,0.021811507385994768,0.07006255075930581,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,4,91,-0.5973580479621887,-0.6231244802474976,-0.5731886625289917,-0.00016678409883752465,0.019296420380415104,-0.00864326624055113,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,5,91,-0.554538369178772,-0.5731468200683594,-0.5420444011688232,0.003910000901669264,0.015620331644768254,0.25031484545840915,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,6,91,-0.5307937264442444,-0.5417171716690063,-0.5225067734718323,0.0002524081210140139,0.01504167586050238,0.016780585046165437,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,7,91,-0.5121742486953735,-0.5221962928771973,-0.505124032497406,0.0013218506937846541,0.01435373885292296,0.09209103686009139,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,8,91,-0.49455294013023376,-0.5049079656600952,-0.4817187488079071,-0.0015202939976006746,0.015364823236556158,-0.09894640336529055,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,9,91,-0.46769583225250244,-0.4814622104167938,-0.4552737772464752,-0.0006797026144340634,0.013309385706594812,-0.05106942043893658,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,10,91,-0.4339793026447296,-0.45518019795417786,-0.4207012951374054,3.837921394733712e-05,0.014348187389295912,0.002674847554330725,1
R_A1,relu,0,early,2,90,1094,-1.9421924544502143,0.00972771630024808,11,92,-0.38174867630004883,-0.4204959273338318,-0.30223292112350464,-0.002173105487599969,0.014004685869368436,-0.15516988441369223,1
R_A1,relu,0,all,2,4500,348182,-0.6954953931648118,-0.0037999876752616217,0,29016,-2.289371132850647,-4.21013879776001,-2.0841970443725586,0.004734025802463293,0.06745731658754348,0.07017809248785725,1
R_A1,relu,0,all,2,4500,348182,-0.6954953931648118,-0.0037999876752616217,1,29015,-1.9483776092529297,-2.0841968059539795,-1.845393419265747,0.0017753142165020108,0.0536220553904631,0.033107910608323264,1
R_A1,relu,0,all,2,4500,348182,-0.6954953931648118,-0.0037999876752616217,2,29015,-1.7569137811660767,-1.845388412475586,-1.6784658432006836,0.0007610029424540699,0.04880931756683137,0.0155913456772281,1
