fork_set,t,seed,src_arm,hit999_A,hit99_A,hit_full_A,hit_full_source_A,horizon_A,last_correct_A,correct_at_hit999_plus_500_A,hit_plus_500_observed_A,min_correct_after_hit999_A,stop_step_A,bundle_steps_A,correct_at_stop_A,stop_observed_A,min_correct_after_hit_A,memo_acc_A,tc_A,slot_status_A,parent_sha256_A,N_all_stop_A,sigma_med_stop_A,hit999_B,hit99_B,hit_full_B,hit_full_source_B,horizon_B,last_correct_B,correct_at_hit999_plus_500_B,hit_plus_500_observed_B,min_correct_after_hit999_B,stop_step_B,bundle_steps_B,correct_at_stop_B,stop_observed_B,min_correct_after_hit_B,memo_acc_B,tc_B,slot_status_B,parent_sha256_B,N_all_stop_B,sigma_med_stop_B,hit999_C,hit99_C,hit_full_C,hit_full_source_C,horizon_C,last_correct_C,correct_at_hit999_plus_500_C,hit_plus_500_observed_C,min_correct_after_hit999_C,stop_step_C,bundle_steps_C,correct_at_stop_C,stop_observed_C,min_correct_after_hit_C,memo_acc_C,tc_C,slot_status_C,parent_sha256_C,N_all_stop_C,sigma_med_stop_C,ratio_AC_hit999_lo,ratio_AC_hit999_hi,ratio_AC_hit999,sign_AC_hit999,censoring_AC_hit999,ratio_nextC_hit999_lo,ratio_nextC_hit999_hi,ratio_nextC_hit999,sign_nextC_hit999,censoring_nextC_hit999,ratio_AC_hit99_lo,ratio_AC_hit99_hi,ratio_AC_hit99,sign_AC_hit99,censoring_AC_hit99,ratio_nextC_hit99_lo,ratio_nextC_hit99_hi,ratio_nextC_hit99,sign_nextC_hit99,censoring_nextC_hit99,ratio_AC_hit_full_lo,ratio_AC_hit_full_hi,ratio_AC_hit_full,sign_AC_hit_full,censoring_AC_hit_full,ratio_nextC_hit_full_lo,ratio_nextC_hit_full_hi,ratio_nextC_hit_full,sign_nextC_hit_full,censoring_nextC_hit_full,status,hit999_next,hit99_next,hit_full_next,hit_full_source_next,horizon_next,last_correct_next,correct_at_hit999_plus_500_next,hit_plus_500_observed_next,min_correct_after_hit999_next,stop_step_next,bundle_steps_next,correct_at_stop_next,stop_observed_next,min_correct_after_hit_next,memo_acc_next,tc_next,slot_status_next,parent_sha256_next,N_all_stop_next,sigma_med_stop_next
LR_abab_fork,48,3,LR_abab,300,300,300,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43386.20083,53.77953117,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43359.70108,53.55167307,2300,1900,2300,bundle_trace,3800,1200,1200,True,1200,2800,3800,1200,1,1200,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43233.15398,54.36562394,0.1304347826,0.1304347826,0.1304347826,-1,observed,,,,,branch_missing,0.1578947368,0.1578947368,0.1578947368,-1,observed,,,,,branch_missing,0.1304347826,0.1304347826,0.1304347826,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,4,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,41900.62567,53.46090334,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,41882.62165,52.69520474,2400,1900,2500,bundle_trace,3800,1200,1200,True,1200,2900,3800,1200,1,1200,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,41850.67993,54.74288036,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.1578947368,0.1578947368,0.1578947368,-1,observed,,,,,branch_missing,0.16,0.16,0.16,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,5,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43147.06553,55.49882752,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43129.51769,52.03709499,2300,2000,2300,bundle_trace,3800,1200,1200,True,1200,2800,3800,1200,1,1200,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43053.10622,55.85781382,0.1739130435,0.1739130435,0.1739130435,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.1739130435,0.1739130435,0.1739130435,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,6,LR_abab,300,300,300,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43696.62363,55.30333165,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43704.4668,55.39054538,2400,2000,2400,bundle_trace,3800,1200,1200,True,1198,2900,3800,1200,1,1198,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43573.47965,56.75906819,0.125,0.125,0.125,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.125,0.125,0.125,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,7,LR_abab,400,300,500,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,44677.28686,56.10569633,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,44684.79036,56.72373877,3300,2100,3300,bundle_trace,3800,1200,1200,True,1197,3800,3800,1200,1,1197,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,44941.96898,58.02964007,0.1212121212,0.1212121212,0.1212121212,-1,observed,,,,,branch_missing,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,0.1515151515,0.1515151515,0.1515151515,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,8,LR_abab,400,300,500,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,44537.37966,56.03689061,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,44560.73596,53.24940853,2500,2200,2600,bundle_trace,3800,1200,1200,True,1200,3000,3800,1200,1,1200,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,44540.89272,55.62214861,0.16,0.16,0.16,-1,observed,,,,,branch_missing,0.1363636364,0.1363636364,0.1363636364,-1,observed,,,,,branch_missing,0.1923076923,0.1923076923,0.1923076923,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,9,LR_abab,300,200,300,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43574.19572,55.68318806,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43564.22586,53.1403873,2400,2000,2500,bundle_trace,3800,1200,1200,True,1200,2900,3800,1200,1,1200,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43386.72061,56.43737896,0.125,0.125,0.125,-1,observed,,,,,branch_missing,0.1,0.1,0.1,-1,observed,,,,,branch_missing,0.12,0.12,0.12,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_iid_fork,48,0,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3400,4600,bundle_trace,5300,1200,1199,True,1198,4100,5300,1199,1,1198,1,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,75392.43469,81.33605786,,,,,branch_missing,1,1,1,0,observed,,,,,branch_missing,0.9117647059,0.9117647059,0.9117647059,-1,observed,,,,,branch_missing,0.7826086957,0.7826086957,0.7826086957,-1,observed,iid_fork_next_vs_C,3600,3100,3600,bundle_trace,5100,1200,1200,True,1199,4100,5100,1200,1,1199,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,75305.4444,80.94166121
LR_iid_fork,48,1,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,3500,-1,bundle_trace,5300,1199,1199,True,1198,5200,5300,1199,1,1198,0.9991666675,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,73679.18069,84.64227715,,,,,branch_missing,0.9574468085,0.9574468085,0.9574468085,-1,observed,,,,,branch_missing,1.2,1.2,1.2,1,observed,,,,,branch_missing,0,0.8490566038,,-1,C_censored,iid_fork_next_vs_C,4500,4200,4500,bundle_trace,5100,1200,1200,True,1199,5000,5100,1200,1,1199,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,73520.15232,83.95059877
LR_iid_fork,48,2,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,4200,5000,bundle_trace,5300,1200,1200,True,1198,5300,5300,1200,1,1198,1,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,73944.19386,81.1031594,,,,,branch_missing,0.9583333333,0.9583333333,0.9583333333,-1,observed,,,,,branch_missing,1,1,1,0,observed,,,,,branch_missing,0.92,0.92,0.92,-1,observed,iid_fork_next_vs_C,4600,4200,4600,bundle_trace,5100,1200,1200,True,1200,5100,5100,1200,1,1200,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,73986.65126,82.04618116
LR_iid_fork,48,3,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,3800,4200,bundle_trace,5300,1200,1200,True,1199,4400,5300,1200,1,1199,1,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,70954.73191,78.7156144,,,,,branch_missing,1.102564103,1.102564103,1.102564103,1,observed,,,,,branch_missing,1,1,1,0,observed,,,,,branch_missing,1.023809524,1.023809524,1.023809524,1,observed,iid_fork_next_vs_C,4300,3800,4300,bundle_trace,5100,1200,1200,True,1199,4800,5100,1200,1,1199,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,71043.84531,79.92741659
LR_iid_fork,48,4,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,3000,3500,bundle_trace,5300,1200,1200,True,1197,3800,5300,1200,1,1197,1,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,74205.40328,77.77857837,,,,,branch_missing,1.060606061,1.060606061,1.060606061,1,observed,,,,,branch_missing,1,1,1,0,observed,,,,,branch_missing,1.085714286,1.085714286,1.085714286,1,observed,iid_fork_next_vs_C,3500,3000,3800,bundle_trace,5100,1200,1200,True,1196,4000,5100,1200,1,1196,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,74198.26911,78.26938938
LR_iid_fork,48,5,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,4200,-1,bundle_trace,5300,1199,1199,True,1198,5200,5300,1199,1,1198,0.9991666675,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,67561.1525,77.86635388,,,,,branch_missing,0.9574468085,0.9574468085,0.9574468085,-1,observed,,,,,branch_missing,0.7857142857,0.7857142857,0.7857142857,-1,observed,,,,,branch_missing,0,0.9056603774,,-1,C_censored,iid_fork_next_vs_C,4500,3300,4800,bundle_trace,5100,1200,1200,True,1199,5000,5100,1200,1,1199,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,67576.60397,77.53462438
LR_iid_fork,48,6,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,2800,4100,bundle_trace,5300,1200,1200,True,1200,4500,5300,1200,1,1200,1,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,71369.41933,78.27230706,,,,,branch_missing,1.05,1.05,1.05,1,observed,,,,,branch_missing,1.142857143,1.142857143,1.142857143,1,observed,,,,,branch_missing,1.024390244,1.024390244,1.024390244,1,observed,iid_fork_next_vs_C,4200,3200,4200,bundle_trace,5100,1200,1200,True,1199,4700,5100,1200,1,1199,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,71307.41895,78.935459
LR_iid_fork,48,7,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,3400,4600,bundle_trace,5300,1200,1200,True,1200,5100,5300,1200,1,1200,1,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,68558.40476,74.71437148,,,,,branch_missing,0.8260869565,0.8260869565,0.8260869565,-1,observed,,,,,branch_missing,0.9705882353,0.9705882353,0.9705882353,-1,observed,,,,,branch_missing,0.847826087,0.847826087,0.847826087,-1,observed,iid_fork_next_vs_C,3800,3300,3900,bundle_trace,5100,1002,1200,True,796,4300,5100,1200,1,796,0.8350000381,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,68398.08277,75.08120792
LR_iid_fork,48,8,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,3600,4200,bundle_trace,5300,1200,1200,True,1198,4600,5300,1200,1,1198,1,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,71913.15497,79.8187573,,,,,branch_missing,0.8536585366,0.8536585366,0.8536585366,-1,observed,,,,,branch_missing,0.8611111111,0.8611111111,0.8611111111,-1,observed,,,,,branch_missing,0.9047619048,0.9047619048,0.9047619048,-1,observed,iid_fork_next_vs_C,3500,3100,3800,bundle_trace,5100,1200,1200,True,1199,4000,5100,1200,1,1199,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,71741.41837,78.87381496
LR_iid_fork,48,9,LR_iid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,3300,3800,bundle_trace,5300,1200,1200,True,1200,4200,5300,1200,1,1200,1,1445300,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,67352.41383,75.5339571,,,,,branch_missing,1.108108108,1.108108108,1.108108108,1,observed,,,,,branch_missing,1.212121212,1.212121212,1.212121212,1,observed,,,,,branch_missing,1.105263158,1.105263158,1.105263158,1,observed,iid_fork_next_vs_C,4100,4000,4200,bundle_trace,5100,1200,1200,True,1199,4600,5100,1200,1,1199,1,1445100,alive,8c641381b3268bd9fdf6301a9f75272ca1b903806da0097701f51291e6656c14,67511.73757,74.68375434
