arm,seed,t,band,N,d,e,dN,identity_residual,identity_residual_rel,V,sigma_med,sigma_med_lower,sigma_med_band,H,hit99,hit999,hit_full,hit99_per_task,hit999_per_task,hit_agrees_with_per_task,tc,tc_per_task,steps,stop_step,status
LR_iid_ext,4,20,mid2,13471.34876,1184.717087,-339.3076882,845.4093992,-6.821210263e-13,5.063494671e-17,12780.84223,60.28014038,60.13830177,11.26186054,1.069751597,,,,,,,,,,,ok
LR_iid_ext,4,20,low,3134.341312,224.51595,-18.6663091,205.8496409,-3.907985047e-14,1.246828171e-17,239.713858,60.28014038,60.13830177,1.540128988,1.069751597,,,,,,,,,,,ok
LR_iid_ext,4,20,mu,3.101561674,0.03739315221,0.2031835757,0.240576728,1.1379786e-15,3.669050369e-16,0,60.28014038,60.13830177,0,1.069751597,,,,,,,,,,,ok
LR_iid_ext,4,20,comp,102.3139708,4.690436482,-0.1474081776,4.543028304,-9.187095529e-15,8.97931676e-17,0,60.28014038,60.13830177,0,1.069751597,,,,,,,,,,,ok
LR_iid_ext,4,20,all,32379.70408,3680.695237,-1979.112597,1701.582639,1.364242053e-12,4.213262879e-17,388715.1374,60.28014038,60.13830177,,1.069751597,,,,,,,,,,,ok
LR_iid_ext,4,21,top,1706.080316,514.670874,-438.3770488,76.29382518,1.136868377e-13,6.663627538e-17,237257.3242,60.49351632,60.39637693,44.5792755,1.104014316,,,,,,,,,,,ok
LR_iid_ext,4,21,mid1,14743.42995,1703.618201,-999.0002433,704.6179576,1.47792889e-12,1.002432199e-16,153080.9681,60.49351632,60.39637693,39.16668159,1.104014316,,,,,,,,,,,ok
LR_iid_ext,4,21,mid2,14164.10707,1100.401219,-407.6429066,692.7583124,4.547473509e-13,3.210561377e-17,13421.178,60.49351632,60.39637693,11.52010712,1.104014316,,,,,,,,,,,ok
LR_iid_ext,4,21,low,3281.065278,206.6833869,-59.95942105,146.7239659,1.98951966e-13,6.063639372e-17,250.761632,60.49351632,60.39637693,1.573836225,1.104014316,,,,,,,,,,,ok
LR_iid_ext,4,21,mu,3.302466129,0.03849440233,0.1624100528,0.2009044551,-1.360023205e-15,4.118204857e-16,0,60.49351632,60.39637693,0,1.104014316,,,,,,,,,,,ok
LR_iid_ext,4,21,comp,105.7743516,3.777154571,-0.3167737891,3.460380782,1.110223025e-14,1.049614588e-16,0,60.49351632,60.39637693,0,1.104014316,,,,,,,,,,,ok
LR_iid_ext,4,21,all,34003.75943,3529.18933,-1905.133984,1624.055346,4.092726158e-12,1.203609903e-16,404010.232,60.49351632,60.39637693,,1.104014316,,,,,,,,,,,ok
LR_iid_ext,4,22,top,1744.832634,566.2243088,-527.4719907,38.7523181,0,0,257329.0735,63.10317763,62.70815274,48.51681412,1.082397173,,,,,,,,,,,ok
LR_iid_ext,4,22,mid1,15398.3572,1726.408799,-1071.481554,654.9272454,-4.547473509e-13,2.953219912e-17,159319.5496,63.10317763,62.70815274,39.14827212,1.082397173,,,,,,,,,,,ok
LR_iid_ext,4,22,mid2,14867.61128,1078.716543,-375.2123266,703.5042161,5.684341886e-14,3.823305424e-18,14099.56569,63.10317763,62.70815274,11.86113155,1.082397173,,,,,,,,,,,ok
LR_iid_ext,4,22,low,3453.441697,207.3236502,-34.94723064,172.3764195,2.557953849e-13,7.406969837e-17,263.5590709,63.10317763,62.70815274,1.613039205,1.082397173,,,,,,,,,,,ok
LR_iid_ext,4,22,mu,3.499183919,0.03239837676,0.1643194137,0.1967177905,8.326672685e-16,2.379604181e-16,0,63.10317763,62.70815274,0,1.082397173,,,,,,,,,,,ok
LR_iid_ext,4,22,comp,109.8292851,4.298190783,-0.2432572982,4.054933485,4.107825191e-15,3.740191141e-17,0,63.10317763,62.70815274,0,1.082397173,,,,,,,,,,,ok
LR_iid_ext,4,22,all,35577.57128,3583.00389,-2009.19204,1573.81185,-4.547473509e-12,1.278185482e-16,431011.7479,63.10317763,62.70815274,,1.082397173,,,,,,,,,,,ok
LR_iid_ext,4,23,top,1766.345187,582.6606207,-561.1480671,21.5125536,0,0,261718.6959,63.98432793,63.68037765,47.25578012,1.074169572,,,,,,,,,,,ok
LR_iid_ext,4,23,mid1,15899.4276,1846.559578,-1345.489176,501.0704022,0,0,162892.4249,63.98432793,63.68037765,39.60847716,1.074169572,,,,,,,,,,,ok
LR_iid_ext,4,23,mid2,15664.5003,1134.550694,-337.6616747,796.889019,7.389644452e-13,4.717446653e-17,14874.62251,63.98432793,63.68037765,12.20696588,1.074169572,,,,,,,,,,,ok
LR_iid_ext,4,23,low,3642.628008,206.56664,-17.38032973,189.1863103,-2.913225217e-13,7.997591877e-17,278.6584991,63.98432793,63.68037765,1.652926707,1.074169572,,,,,,,,,,,ok
LR_iid_ext,4,23,mu,3.799570108,0.04414978134,0.2562364071,0.3003861884,5.551115123e-16,1.46098505e-16,0,63.98432793,63.68037765,0,1.074169572,,,,,,,,,,,ok
LR_iid_ext,4,23,comp,113.4414112,3.921119395,-0.3089932751,3.61212612,3.108624469e-15,2.740290725e-17,0,63.98432793,63.68037765,0,1.074169572,,,,,,,,,,,ok
LR_iid_ext,4,23,all,37090.14208,3774.302802,-2261.732004,1512.570797,9.094947018e-13,2.452119757e-17,439764.4018,63.98432793,63.68037765,,1.074169572,,,,,,,,,,,ok
LR_iid_ext,4,24,top,1837.472668,534.040608,-462.913127,71.12748103,-2.273736754e-13,1.237426163e-16,254128.0207,63.18771315,63.14135569,46.65287051,1.100732985,,,,,,,,,,,ok
LR_iid_ext,4,24,mid1,16491.15707,1760.167941,-1168.43847,591.7294712,1.364242053e-12,8.272567212e-17,169693.5686,63.18771315,63.14135569,40.70016553,1.100732985,,,,,,,,,,,ok
LR_iid_ext,4,24,mid2,16267.33773,1124.888394,-522.0509648,602.8374289,2.273736754e-13,1.397731326e-17,15376.19221,63.18771315,63.14135569,12.40581741,1.100732985,,,,,,,,,,,ok
LR_iid_ext,4,24,low,3806.145473,210.2658778,-46.74841263,163.5174652,-4.263256415e-14,1.120098127e-17,290.4564273,63.18771315,63.14135569,1.69123762,1.100732985,,,,,,,,,,,ok
LR_iid_ext,4,24,mu,4.044226685,0.04014816734,0.2045084097,0.244656577,-4.440892099e-16,1.098081894e-16,0,63.18771315,63.14135569,0,1.100732985,,,,,,,,,,,ok
LR_iid_ext,4,24,comp,116.5629908,3.545181275,-0.4236016304,3.121579645,-2.831068713e-14,2.428788668e-16,0,63.18771315,63.14135569,0,1.100732985,,,,,,,,,,,ok
LR_iid_ext,4,24,all,38522.72016,3632.94815,-2200.370068,1432.578083,-2.273736754e-12,5.902326588e-17,439488.238,63.18771315,63.14135569,,1.100732985,,,,,,,,,,,ok
LR_iid_ext,4,25,top,1935.562566,513.2342804,-415.1443822,98.08989818,-1.136868377e-13,5.873581133e-17,283263.5813,65.94711127,65.91445091,48.82036634,1.088780727,,,,,,,,,,,ok
LR_iid_ext,4,25,mid1,17072.10094,1837.801933,-1256.858062,580.9438703,-3.865352483e-12,2.264134037e-16,173930.7002,65.94711127,65.91445091,41.21716166,1.088780727,,,,,,,,,,,ok
LR_iid_ext,4,25,mid2,16971.73971,1159.081312,-454.6793317,704.4019802,5.115907697e-13,3.014368464e-17,16014.81204,65.94711127,65.91445091,12.72394853,1.088780727,,,,,,,,,,,ok
LR_iid_ext,4,25,low,3986.291613,220.6857294,-40.53958966,180.1461397,3.410605132e-13,8.555834503e-17,303.9838361,65.94711127,65.91445091,1.739732977,1.088780727,,,,,,,,,,,ok
LR_iid_ext,4,25,mu,4.40291528,0.05557243442,0.3031161613,0.3586885957,0,0,0,65.94711127,65.91445091,0,1.088780727,,,,,,,,,,,ok
LR_iid_ext,4,25,comp,120.8551633,4.639737111,-0.3475646783,4.292172432,2.72004641e-15,2.250666282e-17,0,65.94711127,65.91445091,0,1.088780727,,,,,,,,,,,ok
LR_iid_ext,4,25,all,40090.95291,3735.498564,-2167.265815,1568.23275,-9.094947018e-13,2.268578409e-17,473513.0774,65.94711127,65.91445091,,1.088780727,,,,,,,,,,,ok
LR_iid_ext,4,26,top,1980.351432,596.5486518,-551.7597865,44.78886529,1.136868377e-13,5.740740552e-17,297754.1048,66.27047756,65.60171177,49.27084739,1.126799535,,,,,,,,,,,ok
LR_iid_ext,4,26,mid1,17672.91888,1848.300957,-1247.483017,600.8179402,2.728484105e-12,1.543878588e-16,180149.7119,66.27047756,65.60171177,41.82461596,1.126799535,,,,,,,,,,,ok
LR_iid_ext,4,26,mid2,17619.53334,1167.855716,-520.0620914,647.7936246,1.136868377e-13,6.452318319e-18,16645.64862,66.27047756,65.60171177,12.88393565,1.126799535,,,,,,,,,,,ok
LR_iid_ext,4,26,low,4151.663191,220.6123149,-55.24073607,165.3715789,1.776356839e-13,4.278663171e-17,315.6722079,66.27047756,65.60171177,1.776196894,1.126799535,,,,,,,,,,,ok
LR_iid_ext,4,26,mu,4.764136884,0.04406728773,0.3171543162,0.3612216039,-1.054711873e-15,2.213857198e-16,0,66.27047756,65.60171177,0,1.126799535,,,,,,,,,,,ok
LR_iid_ext,4,26,comp,123.6491528,3.183623413,-0.389633856,2.793989557,1.054711873e-14,8.529875452e-17,0,66.27047756,65.60171177,0,1.126799535,,,,,,,,,,,ok
LR_iid_ext,4,26,all,41552.88013,3836.545331,-2374.618111,1461.92722,-3.183231456e-12,7.660675857e-17,494865.1375,66.27047756,65.60171177,,1.126799535,,,,,,,,,,,ok
LR_iid_ext,4,27,top,1904.023985,560.8498255,-637.1772723,-76.32744683,1.136868377e-13,5.740740552e-17,281285.1079,68.05355344,67.95342489,49.88858047,1.048108532,,,,,,,,,,,ok
LR_iid_ext,4,27,mid1,18317.40027,1856.200828,-1211.719442,644.4813857,-2.955857781e-12,1.613688481e-16,186373.321,68.05355344,67.95342489,42.32554101,1.048108532,,,,,,,,,,,ok
LR_iid_ext,4,27,mid2,18405.96619,1120.86091,-334.4280599,786.4328503,1.136868377e-13,6.176629717e-18,17424.34811,68.05355344,67.95342489,13.14303732,1.048108532,,,,,,,,,,,ok
LR_iid_ext,4,27,low,4306.250112,211.1548986,-56.56797785,154.5869208,1.847411113e-13,4.290069236e-17,326.2740169,68.05355344,67.95342489,1.797058295,1.048108532,,,,,,,,,,,ok
LR_iid_ext,4,27,mu,5.095145777,0.04951509887,0.2814937939,0.3310088927,4.440892099e-16,8.715927459e-17,0,68.05355344,67.95342489,0,1.048108532,,,,,,,,,,,ok
LR_iid_ext,4,27,comp,128.0792236,4.669174648,-0.2391038852,4.430070763,-1.101896352e-14,8.603240409e-17,0,68.05355344,67.95342489,0,1.048108532,,,,,,,,,,,ok
LR_iid_ext,4,27,all,43066.81492,3753.785152,-2239.850362,1513.93479,1.091393642e-11,2.53418704e-16,485409.051,68.05355344,67.95342489,,1.048108532,,,,,,,,,,,ok
LR_iid_ext,4,28,top,1865.254312,570.55395,-609.3236229,-38.76967288,-1.136868377e-13,5.970872143e-17,276538.5891,66.59560518,66.21711848,48.05673942,1.098810294,,,,,,,,,,,ok
LR_iid_ext,4,28,mid1,18963.38414,1773.165246,-1127.181378,645.9838682,4.092726158e-12,2.158225625e-16,192354.7213,66.59560518,66.21711848,43.29692124,1.098810294,,,,,,,,,,,ok
LR_iid_ext,4,28,mid2,19080.15855,1092.177392,-417.9850273,674.1923645,-1.932676241e-12,1.012924623e-16,18086.98101,66.59560518,66.21711848,13.48273096,1.098810294,,,,,,,,,,,ok
LR_iid_ext,4,28,low,4467.823937,203.4335829,-41.85975828,161.5738246,7.105427358e-14,1.590355273e-17,339.2860236,66.59560518,66.21711848,1.829532699,1.098810294,,,,,,,,,,,ok
LR_iid_ext,4,28,mu,5.312485201,0.03414824738,0.1831911766,0.217339424,-1.360023205e-15,2.560050812e-16,0,66.59560518,66.21711848,0,1.098810294,,,,,,,,,,,ok
LR_iid_ext,4,28,comp,133.4694221,5.411815624,-0.02161716179,5.390198462,-4.926614672e-15,3.69119353e-17,0,66.59560518,66.21711848,0,1.098810294,,,,,,,,,,,ok
LR_iid_ext,4,28,all,44515.40284,3644.776135,-2196.188212,1448.587922,-4.547473509e-12,1.021550569e-16,487319.5775,66.59560518,66.21711848,,1.098810294,,,,,,,,,,,ok
LR_iid_ext,4,29,top,1932.007415,599.1496188,-532.3965154,66.75310334,0,0,301698.054,69.11402601,69.07348725,49.78836847,1.087331069,,,,,,,,,,,ok
LR_iid_ext,4,29,mid1,19589.0667,1964.479096,-1338.796531,625.6825654,-2.273736754e-12,1.160717246e-16,198753.9285,69.11402601,69.07348725,44.10078777,1.087331069,,,,,,,,,,,ok
LR_iid_ext,4,29,mid2,19680.32428,1170.774895,-570.6091689,600.1657265,7.958078641e-13,4.043672517e-17,18588.77287,69.11402601,69.07348725,13.71200698,1.087331069,,,,,,,,,,,ok
LR_iid_ext,4,29,low,4616.324884,217.2835814,-68.78263372,148.5009476,-6.252776075e-13,1.354492206e-16,349.9600127,69.11402601,69.07348725,1.868423728,1.087331069,,,,,,,,,,,ok
LR_iid_ext,4,29,mu,5.692057767,0.05243604,0.327136526,0.379572566,5.551115123e-17,9.752387186e-18,0,69.11402601,69.07348725,0,1.087331069,,,,,,,,,,,ok
LR_iid_ext,4,29,comp,136.7121794,3.74631729,-0.5035599811,3.242757309,3.441691376e-15,2.517472395e-17,0,69.11402601,69.07348725,0,1.087331069,,,,,,,,,,,ok
LR_iid_ext,4,29,all,45960.12752,3955.485945,-2510.761272,1444.724673,-5.456968211e-12,1.187326604e-16,519390.7154,69.11402601,69.07348725,,1.087331069,,,,,,,,,,,ok
LR_iid_ext,4,30,top,1954.608441,649.7423861,-627.1413603,22.60102579,0,0,279677.2768,66.45801048,66.3955259,47.42933368,1.143074477,,,,,,,,,,,ok
LR_iid_ext,4,30,mid1,19991.47134,1881.936681,-1479.532044,402.404637,4.547473509e-13,2.274706765e-17,205478.3166,66.45801048,66.3955259,44.45862003,1.143074477,,,,,,,,,,,ok
LR_iid_ext,4,30,mid2,20450.31359,1214.214533,-444.2252199,769.9893128,-2.273736754e-13,1.111834664e-17,19339.00935,66.45801048,66.3955259,13.91608968,1.143074477,,,,,,,,,,,ok
LR_iid_ext,4,30,low,4787.906217,229.5476355,-57.96630271,171.5813328,-4.192202141e-13,8.75581507e-17,363.3474555,66.45801048,66.3955259,1.894949865,1.143074477,,,,,,,,,,,ok
LR_iid_ext,4,30,mu,6.143633273,0.04508650838,0.4064889974,0.4515755058,1.054711873e-15,1.716755911e-16,0,66.45801048,66.3955259,0,1.143074477,,,,,,,,,,,ok
LR_iid_ext,4,30,comp,140.7165439,4.416464505,-0.4120999681,4.004364537,1.487698853e-14,1.057230949e-16,0,66.45801048,66.3955259,0,1.143074477,,,,,,,,,,,ok
LR_iid_ext,4,30,all,47331.15976,3979.902787,-2608.870538,1371.032248,4.092726158e-12,8.647001633e-17,504857.9502,66.45801048,66.3955259,,1.143074477,,,,,,,,,,,ok
LR_iid_ext,4,31,top,1942.932383,591.0227982,-602.6988566,-11.67605844,0,0,292491.6711,68.70470594,68.58783221,48.38071386,1.107128404,,,,,,,,,,,ok
LR_iid_ext,4,31,mid1,20525.39887,1981.602527,-1447.674996,533.9275317,-2.273736754e-12,1.10776739e-16,209547.7851,68.70470594,68.58783221,45.36756079,1.107128404,,,,,,,,,,,ok
LR_iid_ext,4,31,mid2,21339.24033,1311.660634,-422.7338968,888.9267376,-2.444267011e-12,1.145433002e-16,20181.20634,68.70470594,68.58783221,14.18618474,1.107128404,,,,,,,,,,,ok
LR_iid_ext,4,31,low,5017.131449,249.6460574,-20.42082593,229.2252315,2.913225217e-13,5.806555492e-17,381.2119524,68.70470594,68.58783221,1.953079065,1.107128404,,,,,,,,,,,ok
LR_iid_ext,4,31,mu,6.463288339,0.05054563593,0.2691094301,0.319655066,-9.436895709e-16,1.460076545e-16,0,68.70470594,68.58783221,0,1.107128404,,,,,,,,,,,ok
LR_iid_ext,4,31,comp,145.2683767,4.891579062,-0.3397463105,4.551832751,2.020605905e-14,1.390946847e-16,0,68.70470594,68.58783221,0,1.107128404,,,,,,,,,,,ok
LR_iid_ext,4,31,all,48976.43469,4138.874142,-2493.599212,1645.27493,3.183231456e-12,6.499516504e-17,522601.8745,68.70470594,68.58783221,,1.107128404,,,,,,,,,,,ok
LR_iid_ext,4,32,top,2056.413577,603.8732487,-490.392054,113.4811947,5.115907697e-13,2.487781521e-16,300346.6754,70.18868951,69.97222318,49.42630591,1.089016953,,,,,,,,,,,ok
LR_iid_ext,4,32,mid1,21168.65319,1936.494542,-1293.240221,643.2543213,3.865352483e-12,1.825979408e-16,214861.598,70.18868951,69.97222318,46.13586482,1.089016953,,,,,,,,,,,ok
LR_iid_ext,4,32,mid2,22094.33202,1219.055933,-463.9642402,755.0916931,5.513811629e-12,2.495577429e-16,20897.19629,70.18868951,69.97222318,14.41769373,1.089016953,,,,,,,,,,,ok
LR_iid_ext,4,32,low,5187.623774,234.1028463,-63.61052094,170.4923253,-1.065814104e-13,2.054532383e-17,393.5199468,70.18868951,69.97222318,1.973229812,1.089016953,,,,,,,,,,,ok
LR_iid_ext,4,32,mu,6.783821775,0.0572499447,0.2632834911,0.3205334358,-1.942890293e-15,2.864005508e-16,0,70.18868951,69.97222318,0,1.089016953,,,,,,,,,,,ok
LR_iid_ext,4,32,comp,150.6049585,5.924201463,-0.5876196076,5.336581855,-1.754152379e-14,1.164737467e-16,0,70.18868951,69.97222318,0,1.089016953,,,,,,,,,,,ok
LR_iid_ext,4,32,all,50664.41134,3999.508022,-2311.531372,1687.97665,-5.911715562e-12,1.166837905e-16,536498.9896,70.18868951,69.97222318,,1.089016953,,,,,,,,,,,ok
LR_iid_ext,4,33,top,2178.847486,633.816047,-511.3821388,122.4339082,0,0,308706.1695,70.13431131,70.10354161,50.10321788,1.112587948,,,,,,,,,,,ok
LR_iid_ext,4,33,mid1,21534.85348,2160.850839,-1794.650545,366.2002939,-3.183231456e-12,1.47817651e-16,216451.5794,70.13431131,70.10354161,46.42792773,1.112587948,,,,,,,,,,,ok
LR_iid_ext,4,33,mid2,22907.2014,1371.961548,-559.0921746,812.8693735,-1.136868377e-12,4.962930031e-17,21697.30806,70.13431131,70.10354161,14.70619504,1.112587948,,,,,,,,,,,ok
LR_iid_ext,4,33,low,5366.301564,250.1627185,-71.48492845,178.67779,-2.557953849e-13,4.766697917e-17,407.1086304,70.13431131,70.10354161,2.009057286,1.112587948,,,,,,,,,,,ok
LR_iid_ext,4,33,mu,7.12419374,0.05319470017,0.2871772655,0.3403719657,1.942890293e-15,2.727172174e-16,0,70.13431131,70.10354161,0,1.112587948,,,,,,,,,,,ok
LR_iid_ext,4,33,comp,153.9921968,3.762566964,-0.3753286829,3.387238281,-2.775557562e-16,1.802401433e-18,0,70.13431131,70.10354161,0,1.112587948,,,,,,,,,,,ok
LR_iid_ext,4,33,all,52148.32032,4420.606914,-2936.697938,1483.908976,8.185452316e-12,1.569648316e-16,547262.1656,70.13431131,70.10354161,,1.112587948,,,,,,,,,,,ok
LR_iid_ext,4,34,top,2188.519522,622.1450824,-612.4730457,9.672036688,0,0,306431.4283,71.60947023,71.59450633,51.19833647,1.077584346,,,,,,,,,,,ok
LR_iid_ext,4,34,mid1,22136.80993,2040.557316,-1438.600869,601.9564465,2.046363079e-12,9.244164292e-17,223198.5657,71.60947023,71.59450633,46.48563114,1.077584346,,,,,,,,,,,ok
LR_iid_ext,4,34,mid2,23734.01988,1242.051169,-415.2326813,826.8184881,2.273736754e-13,9.580074364e-18,22525.88339,71.60947023,71.59450633,14.9203022,1.077584346,,,,,,,,,,,ok
LR_iid_ext,4,34,low,5553.583398,227.5829874,-40.30115343,187.281834,8.526512829e-13,1.535317329e-16,420.348048,71.60947023,71.59450633,2.039964832,1.077584346,,,,,,,,,,,ok
LR_iid_ext,4,34,mu,7.503682059,0.04722860531,0.3322597131,0.3794883185,2.942091015e-15,3.920863107e-16,0,71.60947023,71.59450633,0,1.077584346,,,,,,,,,,,ok
LR_iid_ext,4,34,comp,157.892335,3.854743539,0.04539470662,3.900138245,-2.817884814e-14,1.78468753e-16,0,71.60947023,71.59450633,0,1.077584346,,,,,,,,,,,ok
LR_iid_ext,4,34,all,53778.32875,4136.238527,-2506.230095,1630.008432,-4.092726158e-12,7.610363232e-17,552576.2255,71.60947023,71.59450633,,1.077584346,,,,,,,,,,,ok
LR_iid_ext,4,35,top,2098.940742,619.350341,-708.9291209,-89.57877985,0,0,297281.4637,70.16196931,70.02167608,49.00617108,1.106280416,,,,,,,,,,,ok
LR_iid_ext,4,35,mid1,22443.43661,1962.685182,-1656.058503,306.6266798,-2.046363079e-12,9.117868687e-17,223786.9893,70.16196931,70.02167608,46.3485148,1.106280416,,,,,,,,,,,ok
LR_iid_ext,4,35,mid2,24344.38298,1272.609464,-662.2463669,610.3630969,-4.547473509e-13,1.867976491e-17,23085.04945,70.16196931,70.02167608,15.13826685,1.106280416,,,,,,,,,,,ok
LR_iid_ext,4,35,low,5738.205444,228.2095516,-43.58750532,184.6220462,7.815970093e-13,1.362093109e-16,435.3720984,70.16196931,70.02167608,2.074035202,1.106280416,,,,,,,,,,,ok
LR_iid_ext,4,35,mu,8.412558546,0.06514269681,0.84373379,0.9088764868,2.220446049e-16,2.639442017e-17,0,70.16196931,70.02167608,0,1.106280416,,,,,,,,,,,ok
LR_iid_ext,4,35,comp,160.9577697,3.547567536,-0.4821329042,3.065434632,3.552713679e-15,2.207233417e-17,0,70.16196931,70.02167608,0,1.106280416,,,,,,,,,,,ok
LR_iid_ext,4,35,all,54794.33611,4086.467249,-3070.459895,1016.007354,-7.730704965e-12,1.410858405e-16,544588.8746,70.16196931,70.02167608,,1.106280416,,,,,,,,,,,ok
LR_iid_ext,4,36,top,2212.714547,618.6940282,-504.9202235,113.7738047,-4.547473509e-13,2.055155969e-16,326527.0544,71.98276498,71.62584614,51.3297917,1.123230167,,,,,,,,,,,ok
LR_iid_ext,4,36,mid1,23153.75264,2039.811974,-1329.495949,710.3160251,4.547473509e-12,1.964033036e-16,231337.5976,71.98276498,71.62584614,47.2951338,1.123230167,,,,,,,,,,,ok
LR_iid_ext,4,36,mid2,25024.32381,1238.227103,-558.286278,679.940825,-1.591615728e-12,6.360274669e-17,23689.33424,71.98276498,71.62584614,15.37080777,1.123230167,,,,,,,,,,,ok
LR_iid_ext,4,36,low,5919.217545,240.1708271,-59.15872606,181.0121011,-1.520561455e-12,2.5688555e-16,449.7975517,71.98276498,71.62584614,2.103747801,1.123230167,,,,,,,,,,,ok
LR_iid_ext,4,36,mu,8.916764905,0.04581321206,0.4583931475,0.5042063596,-3.108624469e-15,3.486269406e-16,0,71.98276498,71.62584614,0,1.123230167,,,,,,,,,,,ok
LR_iid_ext,4,36,comp,164.2097142,3.756096646,-0.5041521355,3.251944511,2.220446049e-16,1.352201397e-18,0,71.98276498,71.62584614,0,1.123230167,,,,,,,,,,,ok
LR_iid_ext,4,36,all,56483.13501,4140.705842,-2451.906935,1688.798907,2.728484105e-12,4.830617324e-17,582003.7838,71.98276498,71.62584614,,1.123230167,,,,,,,,,,,ok
LR_iid_ext,4,37,top,2359.965044,765.6821491,-618.4316523,147.2504968,3.410605132e-13,1.445193072e-16,344576.3304,74.80480172,74.74520302,53.62621186,1.082687912,,,,,,,,,,,ok
LR_iid_ext,4,37,mid1,23567.4707,2157.300349,-1743.582287,413.7180618,-2.273736754e-12,9.647775884e-17,236405.0836,74.80480172,74.74520302,48.58773765,1.082687912,,,,,,,,,,,ok
LR_iid_ext,4,37,mid2,25808.75486,1407.871576,-623.4405194,784.4310569,1.136868377e-12,4.404971814e-17,24397.92,74.80480172,74.74520302,15.63201275,1.082687912,,,,,,,,,,,ok
LR_iid_ext,4,37,low,6138.978284,262.1955047,-42.43476604,219.7607387,1.207922651e-13,1.967628154e-17,466.6596554,74.80480172,74.74520302,2.161342755,1.082687912,,,,,,,,,,,ok
LR_iid_ext,4,37,mu,9.349829969,0.05829043815,0.374774626,0.4330650641,-2.442490654e-15,2.612336975e-16,0,74.80480172,74.74520302,0,1.082687912,,,,,,,,,,,ok
LR_iid_ext,4,37,comp,167.3525428,3.608254976,-0.4654263548,3.142828621,1.743050149e-14,1.041543869e-16,0,74.80480172,74.74520302,0,1.082687912,,,,,,,,,,,ok
LR_iid_ext,4,37,all,58051.87126,4596.716125,-3027.979877,1568.736248,7.730704965e-12,1.331689194e-16,605845.9937,74.80480172,74.74520302,,1.082687912,,,,,,,,,,,ok
LR_iid_ext,4,38,top,2294.414561,647.5914389,-713.1419219,-65.55048299,0,0,318163.5669,74.59531235,74.57116386,53.06424394,1.056987884,,,,,,,,,,,ok
LR_iid_ext,4,38,mid1,24201.89358,2018.82981,-1384.406924,634.4228868,-2.728484105e-12,1.127384556e-16,244464.8531,74.59531235,74.57116386,48.81692622,1.056987884,,,,,,,,,,,ok
LR_iid_ext,4,38,mid2,26445.13027,1261.368004,-624.9925936,636.3754104,2.046363079e-12,7.738147091e-17,25047.69765,74.59531235,74.57116386,15.71854623,1.056987884,,,,,,,,,,,ok
LR_iid_ext,4,38,low,6306.039681,226.3439984,-59.28260144,167.061397,7.389644452e-13,1.171836022e-16,480.6284255,74.59531235,74.57116386,2.181145793,1.056987884,,,,,,,,,,,ok
LR_iid_ext,4,38,mu,10.06119415,0.04773541128,0.6636287678,0.7113641791,0,0,0,74.59531235,74.57116386,0,1.056987884,,,,,,,,,,,ok
LR_iid_ext,4,38,comp,171.0981406,3.896580566,-0.1509828143,3.745597752,6.189493362e-15,3.617510595e-17,0,74.59531235,74.57116386,0,1.056987884,,,,,,,,,,,ok
LR_iid_ext,4,38,all,59428.63743,4158.077568,-2781.311394,1376.766173,4.547473509e-13,7.651990194e-18,588156.7461,74.59531235,74.57116386,,1.056987884,,,,,,,,,,,ok
LR_iid_ext,4,39,top,2393.354369,655.5648006,-556.6249928,98.93980778,2.273736754e-13,9.500209347e-17,341382.3682,76.05325268,75.95567152,55.77597979,1.061838485,,,,,,,,,,,ok
LR_iid_ext,4,39,mid1,24625.56574,1882.496311,-1458.824153,423.6721584,2.046363079e-12,8.309912959e-17,246428.695,76.05325268,75.95567152,49.26338392,1.061838485,,,,,,,,,,,ok
LR_iid_ext,4,39,mid2,27265.61318,1135.049975,-314.5670653,820.4829097,-6.99174052e-12,2.56430709e-16,25871.77372,76.05325268,75.95567152,15.98798697,1.061838485,,,,,,,,,,,ok
LR_iid_ext,4,39,low,6489.462759,215.4976599,-32.07458192,183.4230779,-7.389644452e-13,1.138714363e-16,494.8686422,76.05325268,75.95567152,2.214132905,1.061838485,,,,,,,,,,,ok
LR_iid_ext,4,39,mu,10.35086734,0.0384329538,0.2512402424,0.2896731962,3.219646771e-15,3.110509162e-16,0,76.05325268,75.95567152,0,1.061838485,,,,,,,,,,,ok
LR_iid_ext,4,39,comp,174.3991398,3.74332875,-0.4423295431,3.300999207,-3.17523785e-14,1.820672886e-16,0,76.05325268,75.95567152,0,1.061838485,,,,,,,,,,,ok
LR_iid_ext,4,39,all,60958.74606,3892.390508,-2362.281882,1530.108626,-1.500666258e-11,2.461773502e-16,614177.7056,76.05325268,75.95567152,,1.061838485,,,,,,,,,,,ok
LR_iid_ext,4,40,top,2433.799148,662.2323414,-621.7875618,40.44477962,0,0,342755.8506,75.51218015,75.48019837,54.73955917,1.098922712,,,,,,,,,,,ok
LR_iid_ext,4,40,mid1,25599.20266,2190.348719,-1216.711799,973.6369205,-3.637978807e-12,1.421129734e-16,257030.1564,75.51218015,75.48019837,50.06141808,1.098922712,,,,,,,,,,,ok
LR_iid_ext,4,40,mid2,27856.24902,1376.089996,-785.4541588,590.6358372,2.50111043e-12,8.978633226e-17,26316.61279,75.51218015,75.48019837,16.14092907,1.098922712,,,,,,,,,,,ok
