arm,seed,j,band,cycle_len,tasks,x_j,E,M_sq,D_sq,D_sq_diameter,E_identity_residual,center_disp,ret_odd_t,ret_odd,a_odd,resid_odd,cos_odd,ret_even_t,ret_even,a_even,resid_even,cos_even,status,ret_third_t,ret_third,a_third,resid_third,cos_third
SNA_iid_ext,8,20,all,2,39+40,39.5,22595.56296,22286.84319,308.7197619,308.7197619,1.591615728e-12,1515.29355,39,2144.983754,0.9695451533,2125.003231,0.9513300175,40,2179.683677,0.968448973,2157.75742,0.9515394974,ok,,,,,
SNA_iid_ext,8,21,top,2,41+42,41.5,334.9605606,273.9671311,60.99342945,60.99342945,0,221.0032942,41,360.2524023,0.4657013091,267.4432722,0.4567638877,42,347.8440592,0.4765591572,255.0714658,0.4812930991,ok,,,,,
SNA_iid_ext,8,21,mid1,2,41+42,41.5,8219.115741,8069.824674,149.2910669,149.2910669,-5.115907697e-13,811.4026317,41,1124.557082,0.9422351765,1097.954523,0.9304356731,42,1123.174599,0.9424017181,1096.406882,0.9312886079,ok,,,,,
SNA_iid_ext,8,21,mid2,2,41+42,41.5,12231.18084,12155.9151,75.26573774,75.26573774,2.842170943e-13,421.4271347,41,579.7797061,0.9979923286,579.7330074,0.975788338,42,572.4189674,0.9966959891,572.2896141,0.9765430018,ok,,,,,
SNA_iid_ext,8,21,low,2,41+42,41.5,2502.765611,2489.92493,12.84068097,12.84068097,-2.735589533e-13,71.1822407,41,97.14180857,1.00714998,97.02190936,0.9802119433,42,96.62272978,1.00503535,96.56165966,0.9807272242,ok,,,,,
SNA_iid_ext,8,21,mu,2,41+42,41.5,18.70648025,18.7009191,0.005561154679,0.005561154679,1.536097638e-15,0.06341032834,41,0.07527107807,1.050460046,0.03312350665,0.9990945181,42,0.06741874361,1.046506722,0.02972874742,0.9992220335,ok,,,,,
SNA_iid_ext,8,21,comp,2,41+42,41.5,137.5466474,136.8495148,0.6971325783,0.6971325783,2.020605905e-14,4.238578815,41,6.163373874,0.9997307458,6.163364445,0.9771048997,42,5.491669454,1.000171599,5.491665525,0.9800372437,ok,,,,,
SNA_iid_ext,8,21,all,2,41+42,41.5,23444.27588,23145.18227,299.0936087,299.0936087,-3.410605132e-12,1529.31729,41,2167.969644,0.9714002784,2149.66795,0.9526774119,42,2145.619443,0.9707153172,2126.052706,0.9539439669,ok,,,,,
SNA_iid_ext,8,22,top,2,43+44,43.5,354.5369707,290.6649411,63.87202957,63.87202957,5.684341886e-14,227.3095887,43,370.4698122,0.4757954262,277.6040795,0.464812903,44,361.9157001,0.4895297083,275.4109816,0.4734087615,ok,,,,,
SNA_iid_ext,8,22,mid1,2,43+44,43.5,8414.168734,8255.972645,158.1960889,158.1960889,-5.115907697e-13,796.5732135,43,1116.034731,0.9457773553,1091.996427,0.9327830019,44,1130.979603,0.9412834217,1102.494533,0.9322595584,ok,,,,,
SNA_iid_ext,8,22,mid2,2,43+44,43.5,12750.99309,12674.07315,76.91993113,76.91993113,-1.364242053e-12,424.0815786,43,570.7423812,0.9968925676,570.6253595,0.9771200967,44,581.4723261,0.9984901759,581.4441883,0.9771814939,ok,,,,,
SNA_iid_ext,8,22,low,2,43+44,43.5,2623.777208,2611.123554,12.65365405,12.65365405,-2.273736754e-13,72.35316536,43,97.97855495,1.003616329,97.9461739,0.9809234607,44,98.03921082,1.005553887,97.96118652,0.9813827296,ok,,,,,
SNA_iid_ext,8,22,mu,2,43+44,43.5,20.25111488,20.24513062,0.005984256423,0.005984256423,3.514549762e-15,0.05220297509,43,0.06129275265,1.039480853,0.0327696841,0.9991723501,44,0.0567844101,1.039925574,0.02631549406,0.999364072,ok,,,,,
SNA_iid_ext,8,22,comp,2,43+44,43.5,143.3971831,142.4757955,0.9213875205,0.9213875205,1.088018564e-14,4.144338718,43,5.311564638,1.00010459,5.311563148,0.9810515453,44,6.212073257,1.00053605,6.212033335,0.9783892575,ok,,,,,
SNA_iid_ext,8,22,all,2,43+44,43.5,24307.1243,23994.55522,312.5690754,312.5690754,4.320099833e-12,1524.514088,43,2160.598337,0.9721257227,2142.523282,0.9545670833,44,2178.675698,0.9721340143,2160.330424,0.954870214,ok,,,,,
SNA_iid_ext,8,23,top,2,45+46,45.5,354.3054917,292.0000488,62.30544286,62.30544286,-7.105427358e-14,223.7638173,45,395.7028795,0.4717793437,296.9001793,0.4580130386,46,344.0899757,0.4842301708,249.6629645,0.5000238314,ok,,,,,
SNA_iid_ext,8,23,mid1,2,45+46,45.5,8489.848518,8332.8069,157.0416185,157.0416185,-9.094947018e-13,816.0662766,45,1159.301964,0.9390125628,1128.038307,0.9316130788,46,1127.304008,0.9341085627,1090.734348,0.9331503773,ok,,,,,
SNA_iid_ext,8,23,mid2,2,45+46,45.5,13275.16987,13196.67882,78.49104253,78.49104253,3.268496584e-13,443.6585228,45,588.8624276,0.9977309806,588.7974834,0.9773488068,46,610.2150515,0.9963732905,610.0455398,0.9769796128,ok,,,,,
SNA_iid_ext,8,23,low,2,45+46,45.5,2740.24279,2726.848687,13.39410291,13.39410291,-2.060573934e-13,73.54708392,45,97.68815056,1.003758579,97.65153484,0.9818116082,46,101.687175,1.002649458,101.6685333,0.9814861822,ok,,,,,
SNA_iid_ext,8,23,mu,2,45+46,45.5,21.87311894,21.86465002,0.008468917511,0.008468917511,-1.632374791e-15,0.06199930507,45,0.06367554719,1.037025388,0.0365252485,0.9991436508,46,0.08022596599,1.039462554,0.04799434896,0.9989286476,ok,,,,,
SNA_iid_ext,8,23,comp,2,45+46,45.5,150.4941938,149.4581026,1.036091196,1.036091196,1.509903313e-14,5.239702694,45,6.988023469,1.000139069,6.988020732,0.9761920496,46,7.417969873,0.9991351142,7.417861188,0.9753697905,ok,,,,,
SNA_iid_ext,8,23,all,2,45+46,45.5,25031.93398,24719.65721,312.2767669,312.2767669,-1.932676241e-12,1562.337403,45,2248.607121,0.9702491706,2227.251976,0.9543038407,46,2190.794406,0.9682654044,2166.133734,0.9559192523,ok,,,,,
SNA_iid_ext,8,24,top,2,47+48,47.5,357.9467386,293.6809145,64.26582412,64.26582412,-1.421085472e-14,234.4379255,47,384.4171936,0.4477650588,269.8374154,0.4671606072,48,358.4930473,0.5183756248,281.2741532,0.4912138414,ok,,,,,
SNA_iid_ext,8,24,mid1,2,47+48,47.5,8546.11671,8399.899799,146.2169112,146.2169112,-7.958078641e-13,837.4604563,47,1174.657563,0.9288293888,1131.402988,0.9310595637,48,1131.334179,0.9420669082,1103.006708,0.9336210787,ok,,,,,
SNA_iid_ext,8,24,mid2,2,47+48,47.5,13755.83371,13683.86921,71.96450117,71.96450117,1.875832822e-12,425.3022834,47,589.2506567,0.9964487439,589.0848677,0.9781705984,48,566.0490859,0.9962473944,565.8603244,0.9793886488,ok,,,,,
SNA_iid_ext,8,24,low,2,47+48,47.5,2857.659397,2845.844832,11.81456468,11.81456468,-4.263256415e-13,73.89718915,47,102.508107,1.00338412,102.4770819,0.9817270946,48,95.79960406,1.003281692,95.76975745,0.9832643318,ok,,,,,
SNA_iid_ext,8,24,mu,2,47+48,47.5,23.92759225,23.92210165,0.005490596106,0.005490596106,-6.571132527e-15,0.06892636026,47,0.08466347904,1.048399574,0.03468519242,0.9992612785,48,0.0655764362,1.042244285,0.02558229082,0.9994749897,ok,,,,,
SNA_iid_ext,8,24,comp,2,47+48,47.5,157.9389153,157.1575786,0.7813366848,0.7813366848,-1.898481372e-14,5.858141624,47,8.186763447,0.998711216,8.186516751,0.973464505,48,7.162965949,0.9997460023,7.162956113,0.9772945389,ok,,,,,
SNA_iid_ext,8,24,all,2,47+48,47.5,25699.42307,25404.37444,295.0486284,295.0486284,6.309619494e-12,1577.024922,47,2259.104948,0.9658413784,2230.004596,0.9552658428,48,2158.904459,0.9725520305,2139.976411,0.957803025,ok,,,,,
SNA_iid_ext,8,25,top,2,49+50,49.5,339.1362773,277.7709287,61.36534856,61.36534856,4.97379915e-14,224.742918,49,368.5244002,0.4613143528,268.3633212,0.4635678518,50,364.9471217,0.4615714658,257.4713069,0.4845106671,ok,,,,,
SNA_iid_ext,8,25,mid1,2,49+50,49.5,8736.186981,8581.189483,154.9974977,154.9974977,-1.47792889e-12,796.7110171,49,1082.510307,0.9467444809,1058.406987,0.9370199382,50,1134.165055,0.9458122033,1108.931434,0.934844516,ok,,,,,
SNA_iid_ext,8,25,mid2,2,49+50,49.5,14224.79487,14148.12969,76.66518111,76.66518111,1.421085472e-13,416.1476792,49,552.3855899,0.9966663308,552.2339836,0.9802262471,50,578.0094272,0.9963403319,577.823666,0.9796546679,ok,,,,,
SNA_iid_ext,8,25,low,2,49+50,49.5,2983.304718,2970.544173,12.76054454,12.76054454,-2.629008122e-13,71.68453595,49,93.7823326,1.004334518,93.7291638,0.9839758441,50,98.26489151,1.006014899,98.1605009,0.9836050718,ok,,,,,
SNA_iid_ext,8,25,mu,2,49+50,49.5,25.79386185,25.78553915,0.008322696883,0.008322696883,-6.494804694e-15,0.05796895146,49,0.06585506498,1.036614529,0.03437027979,0.99931973,50,0.07091179788,1.038489421,0.03480920255,0.9993384341,ok,,,,,
SNA_iid_ext,8,25,comp,2,49+50,49.5,164.8073477,163.9976703,0.8096774242,0.8096774242,-2.042810365e-14,5.144541653,49,6.684310611,1.000674582,6.684239472,0.979310476,50,6.795671614,1.000144056,6.795668303,0.9793661394,ok,,,,,
SNA_iid_ext,8,25,all,2,49+50,49.5,26474.02405,26167.41748,306.606572,306.606572,-7.958078641e-13,1514.488661,49,2103.952795,0.9736901166,2086.304672,0.9594504237,50,2182.253079,0.9730645527,2163.459606,0.958614712,ok,,,,,
LR_iid,9,1,top,2,1+2,1.5,235.7053682,180.4449711,55.26039706,55.26039706,3.552713679e-14,,1,,,,,2,305.035923,3.158697,304.5057063,0.06094487731,ok,,,,,
LR_iid,9,1,mid1,2,1+2,1.5,1185.103926,957.7205799,227.3833466,227.3833466,2.842170943e-14,,1,,,,,2,1634.119418,1.595393798,1633.76853,0.03923899761,ok,,,,,
LR_iid,9,1,mid2,2,1+2,1.5,847.1381254,671.2517912,175.8863342,175.8863342,1.136868377e-13,,1,,,,,2,1150.552718,1.173616328,1150.441937,0.06618849619,ok,,,,,
LR_iid,9,1,low,2,1+2,1.5,184.7782729,148.185336,36.59293683,36.59293683,1.421085472e-14,,1,,,,,2,245.8409916,1.049841684,245.8205196,0.1887658432,ok,,,,,
LR_iid,9,1,mu,2,1+2,1.5,0.06639331301,0.05745876643,0.008934546588,0.008934546588,3.469446952e-18,,1,,,,,2,0.08329913786,1.360808705,0.08209283402,0.4157944951,ok,,,,,
LR_iid,9,1,comp,2,1+2,1.5,23.30577583,22.57902646,0.7267493664,0.7267493664,-7.771561172e-16,,1,,,,,2,4.440343741,1.000768141,4.440331776,0.9058657033,ok,,,,,
LR_iid,9,1,all,2,1+2,1.5,2476.097862,1980.239163,495.8586986,495.8586986,-2.273736754e-13,,1,,,,,2,3340.072693,1.057125145,3339.964002,0.1049832532,ok,,,,,
LR_iid,9,2,top,2,3+4,3.5,389.8245189,320.8795613,68.94495755,68.94495755,-2.842170943e-14,236.2550505,3,335.094197,0.5526219143,301.9158448,0.3789451286,4,410.8986163,0.5265180059,342.3784411,0.4453996156,ok,,,,,
LR_iid,9,2,mid1,2,3+4,3.5,2641.805446,2389.003663,252.8017828,252.8017828,-5.115907697e-13,1199.734,3,1642.126715,0.9401783872,1639.50029,0.5324563351,4,1740.303662,0.8835110909,1718.099781,0.653004881,ok,,,,,
LR_iid,9,2,mid2,2,3+4,3.5,2005.638387,1820.995556,184.6428313,184.6428313,-1.136868377e-13,925.6695191,3,1289.647267,0.9034811189,1284.628123,0.505010748,4,1293.720075,0.9297434562,1288.016528,0.6608897529,ok,,,,,
LR_iid,9,2,low,2,3+4,3.5,429.2059454,392.9140091,36.29193623,36.29193623,0,188.2383183,3,263.2893475,0.9593797989,263.1001697,0.535043898,4,259.428751,0.9518478644,258.8377248,0.6866779563,ok,,,,,
LR_iid,9,2,mu,2,3+4,3.5,0.2488074816,0.2386414098,0.01016607179,0.01016607179,0,0.08531884773,3,0.09094932058,1.832147933,0.06772761057,0.7901594821,4,0.1025564259,1.581907995,0.06894801074,0.8847131842,ok,,,,,
LR_iid,9,2,comp,2,3+4,3.5,29.40943057,28.46351727,0.9459132904,0.9459132904,-1.776356839e-15,4.535528861,3,5.784973268,0.9989483721,5.784949091,0.8890469687,4,6.643039688,0.9964702418,6.642731323,0.8872524328,ok,,,,,
LR_iid,9,2,all,2,3+4,3.5,5496.132535,4952.494948,543.6375872,543.6375872,-4.547473509e-13,2554.517736,3,3536.033449,0.8890673474,3516.65129,0.5113281735,4,3711.0967,0.873027307,3656.649495,0.6427442647,ok,,,,,
LR_iid,9,3,top,2,5+6,5.5,609.6483697,524.396222,85.25214769,85.25214769,0,366.890819,5,489.8653676,0.5703595515,424.7896043,0.4610709023,6,585.2774554,0.6106799803,520.5405727,0.4840443634,ok,,,,,
LR_iid,9,3,mid1,2,5+6,5.5,4047.322912,3774.713525,272.6093874,272.6093874,-2.842170943e-13,1350.51067,5,1801.733627,0.9075913275,1782.193532,0.7169380029,6,1992.179175,0.9065271975,1966.008109,0.7456294636,ok,,,,,
LR_iid,9,3,mid2,2,5+6,5.5,3174.527924,2982.28712,192.240804,192.240804,1.705302566e-13,1018.707513,5,1385.030707,0.93415846,1377.555176,0.7225479763,6,1414.167005,0.9487633376,1408.163548,0.7705849627,ok,,,,,
LR_iid,9,3,low,2,5+6,5.5,674.3316113,637.9407782,36.39083308,36.39083308,8.526512829e-14,199.8694238,5,272.0753272,0.9631005901,271.5734156,0.746549977,6,273.1638189,0.9716369784,272.7698069,0.7930747042,ok,,,,,
LR_iid,9,3,mu,2,5+6,5.5,0.5212685101,0.5145833473,0.006685162855,0.006685162855,-3.989863995e-17,0.08612024888,5,0.1040514922,1.483224201,0.06195149812,0.9300051966,6,0.08911046834,1.279708392,0.06428440717,0.9433522062,ok,,,,,
LR_iid,9,3,comp,2,5+6,5.5,37.21891724,36.11955656,1.099360678,1.099360678,-1.33226763e-15,5.973451538,5,7.725392317,0.9949979354,7.724701734,0.8829540858,6,8.317547909,0.9976320394,8.317372861,0.8881638112,ok,,,,,
LR_iid,9,3,all,2,5+6,5.5,8543.571003,7955.971785,587.599218,587.599218,1.136868377e-12,2942.037997,5,3956.534473,0.8970703914,3906.087644,0.7037057096,6,4273.194113,0.9073427702,4219.701626,0.7407142198,ok,,,,,
LR_iid,9,4,top,2,7+8,7.5,774.8192665,675.4250223,99.39424423,99.39424423,-4.263256415e-14,390.7408551,7,579.1214577,0.6463117822,511.6356981,0.5529659596,8,612.1258991,0.647485779,527.6469264,0.5922090447,ok,,,,,
LR_iid,9,4,mid1,2,7+8,7.5,5566.431753,5249.736383,316.6953699,316.6953699,-6.821210263e-13,1590.989688,7,2114.197854,0.9152486291,2087.858073,0.7715903729,8,2268.787575,0.9183312287,2239.256553,0.7906419501,ok,,,,,
LR_iid,9,4,mid2,2,7+8,7.5,4471.166328,4261.844241,209.3220879,209.3220879,-3.97903932e-13,1139.197918,7,1516.116666,0.9574632666,1510.901381,0.7976304618,8,1575.294698,0.9635211621,1570.681561,0.819772587,ok,,,,,
LR_iid,9,4,low,2,7+8,7.5,950.2854156,909.9540053,40.33141024,40.33141024,5.684341886e-14,228.9752843,7,297.6219873,0.9775178046,297.3118947,0.8145535507,8,315.3539983,0.9772276947,314.9727585,0.8308447817,ok,,,,,
LR_iid,9,4,mu,2,7+8,7.5,0.7745191336,0.7683468833,0.006172250324,0.006172250324,-1.05818132e-16,0.04777395585,7,0.06388064841,1.215391632,0.04260488305,0.9699633258,8,0.05620972184,1.161707858,0.0409399209,0.9749953361,ok,,,,,
LR_iid,9,4,comp,2,7+8,7.5,45.7020451,44.69913122,1.002913879,1.002913879,6.217248938e-15,6.573494841,7,8.868173675,0.9975855847,8.867969356,0.8929152904,8,8.503187348,0.9970059972,8.502834271,0.9064085753,ok,,,,,
LR_iid,9,4,all,2,7+8,7.5,11809.17933,11142.42713,666.7521984,666.7521984,2.387423592e-12,3356.525014,7,4515.990019,0.9175514779,4463.389519,0.7703390463,8,4780.121568,0.9203711917,4720.840503,0.7915351607,ok,,,,,
LR_iid,9,5,top,2,9+10,9.5,950.9470041,834.12516,116.8218441,116.8218441,2.842170943e-14,447.0549891,9,673.9021449,0.6802357981,598.5461181,0.6024561346,10,691.8389594,0.6664244045,601.4127602,0.6124092875,ok,,,,,
LR_iid,9,5,mid1,2,9+10,9.5,7077.196171,6733.006998,344.189174,344.189174,2.842170943e-13,1685.307268,9,2360.926971,0.9224818223,2329.922068,0.8082822356,10,2403.447906,0.9210715632,2366.236812,0.8256443963,ok,,,,,
LR_iid,9,5,mid2,2,9+10,9.5,5790.964112,5565.849648,225.1144636,225.1144636,1.705302566e-13,1161.170503,9,1581.377693,0.9655056484,1576.435878,0.8429982376,10,1625.431255,0.9706952434,1621.318561,0.8577149535,ok,,,,,
LR_iid,9,5,low,2,9+10,9.5,1233.207873,1189.99115,43.21672297,43.21672297,9.947598301e-14,225.8136554,9,303.6755331,0.9831989907,303.426134,0.8589911892,10,315.7422507,0.9882578838,315.6020246,0.8711364599,ok,,,,,
LR_iid,9,5,mu,2,9+10,9.5,1.009162534,0.9999303344,0.009232199492,0.009232199492,3.816391647e-17,0.04481126464,9,0.0508410759,1.102120423,0.04333220561,0.9761114027,10,0.06493001659,1.124519918,0.05207603852,0.9760508287,ok,,,,,
LR_iid,9,5,comp,2,9+10,9.5,53.40701021,52.19205973,1.21495048,1.21495048,7.327471963e-15,5.818240953,9,7.619028477,0.9971343576,7.618669217,0.9224729502,10,8.488496109,0.9953115665,8.487448577,0.9206594763,ok,,,,,
LR_iid,9,5,all,2,9+10,9.5,15106.73133,14376.16495,730.5663874,730.5663874,-2.273736754e-12,3525.209468,9,4927.552212,0.9276921995,4870.154909,0.8123151639,10,5045.013798,0.9292001067,4981.652162,0.8286137394,ok,,,,,
LR_iid,9,6,top,2,11+12,11.5,1049.605743,947.5451257,102.0606172,102.0606172,5.684341886e-14,469.9465923,11,732.5116115,0.6432838322,612.9554399,0.6229941008,12,698.7968104,0.7071297849,616.2549225,0.6621685,ok,,,,,
LR_iid,9,6,mid1,2,11+12,11.5,8611.148718,8245.215891,365.932827,365.932827,-1.534772309e-12,1755.334409,11,2447.224886,0.9318409193,2416.002918,0.8409597064,12,2519.05195,0.9339346895,2486.606555,0.8501783867,ok,,,,,
LR_iid,9,6,mid2,2,11+12,11.5,7168.006022,6928.521739,239.484283,239.484283,-5.684341886e-13,1249.459818,11,1678.353015,0.9696428656,1673.332267,0.8681969247,12,1754.542254,0.9716299561,1749.605403,0.8763370051,ok,,,,,
LR_iid,9,6,low,2,11+12,11.5,1545.58416,1500.188668,45.39549208,45.39549208,4.263256415e-14,244.7171069,11,329.981201,0.9875479621,329.8017234,0.8797178306,12,335.6261153,0.9954053875,335.598484,0.8913055689,ok,,,,,
LR_iid,9,6,mu,2,11+12,11.5,1.33599553,1.329182227,0.006813302788,0.006813302788,1.370431546e-16,0.05260804,11,0.07867108979,1.156125214,0.0562965138,0.9778183919,12,0.05722032473,1.105030789,0.0450813337,0.9836354104,ok,,,,,
LR_iid,9,6,comp,2,11+12,11.5,61.91721231,60.95433786,0.962874445,0.962874445,-6.883382753e-15,6.385050075,11,9.071789567,0.9977468543,9.071530063,0.9212508431,12,8.048032192,1.001175384,8.047955245,0.9348831438,ok,,,,,
LR_iid,9,6,all,2,11+12,11.5,18437.59785,17683.75494,753.842907,753.842907,1.932676241e-12,3725.895584,11,5197.221175,0.9320426733,5131.098192,0.8413964468,12,5316.122382,0.940058812,5259.010548,0.8529936114,ok,,,,,
LR_iid,9,7,top,2,13+14,13.5,1315.027091,1200.46109,114.5660007,114.5660007,5.684341886e-14,524.6184352,13,736.4858853,0.7668970094,682.0532317,0.6807829528,14,762.8230514,0.7715435531,705.5444971,0.6933775052,ok,,,,,
LR_iid,9,7,mid1,2,13+14,13.5,9943.896054,9559.823359,384.0726953,384.0726953,-3.410605132e-13,1939.818509,13,2679.517003,0.9174852132,2623.333402,0.851976922,14,2753.224606,0.921662297,2698.174182,0.8593638121,ok,,,,,
LR_iid,9,7,mid2,2,13+14,13.5,8641.188296,8396.122658,245.0656382,245.0656382,-5.96855898e-13,1378.497495,13,1860.748277,0.972051598,1855.440068,0.8808068099,14,1874.667785,0.9728662683,1869.116308,0.8901988068,ok,,,,,
LR_iid,9,7,low,2,13+14,13.5,1870.977269,1823.155263,47.82200554,47.82200554,7.105427358e-14,268.7762141,13,363.0727803,0.9902903845,362.9352612,0.8931012587,14,361.4100937,0.986103979,361.0948605,0.9025982479,ok,,,,,
LR_iid,9,7,mu,2,13+14,13.5,1.702029431,1.695912919,0.00611651134,0.00611651134,4.787836794e-16,0.05834679555,13,0.06797715887,1.102768873,0.05442447672,0.9830053938,14,0.07395519868,1.117508706,0.05477867538,0.9845720562,ok,,,,,
LR_iid,9,7,comp,2,13+14,13.5,70.05682635,68.92371045,1.133115905,1.133115905,-6.661338148e-16,6.036444285,13,7.800164395,1.000509943,7.800148803,0.9407375428,14,8.454528598,0.9997133846,8.45452335,0.9397091983,ok,,,,,
LR_iid,9,7,all,2,13+14,13.5,21842.84757,21050.18199,792.6655721,792.6655721,-9.094947018e-13,4117.805444,13,5647.692087,0.9363466151,5576.506328,0.8568551852,14,5760.654021,0.9388488169,5688.459599,0.8657183664,ok,,,,,
LR_iid,9,8,top,2,15+16,15.5,1437.497041,1315.89793,121.5991103,121.5991103,0,552.3386238,15,828.5564754,0.7408228242,743.1650886,0.6958532902,16,788.4662152,0.7375910986,694.8989932,0.7179598066,ok,,,,,
LR_iid,9,8,mid1,2,15+16,15.5,11301.13101,10905.14372,395.9872883,395.9872883,-9.663381206e-13,2114.99037,15,2849.715358,0.9265584596,2798.10082,0.8636789836,16,3003.929559,0.9159949636,2931.114842,0.8643323403,ok,,,,,
LR_iid,9,8,mid2,2,15+16,15.5,10136.36946,9888.867527,247.5019308,247.5019308,1.080024958e-12,1474.792142,15,1979.57668,0.9716196243,1972.910338,0.8935336654,16,1977.107464,0.9724323716,1970.263297,0.9011724617,ok,,,,,
LR_iid,9,8,low,2,15+16,15.5,2202.64402,2157.51418,45.12983945,45.12983945,2.700062396e-13,287.5799146,15,386.1959454,0.985269886,385.8068152,0.9047630455,16,376.833696,0.987975178,376.5519455,0.9136395272,ok,,,,,
LR_iid,9,8,mu,2,15+16,15.5,2.181459117,2.170203097,0.01125601979,0.01125601979,4.440892099e-16,0.06457567203,15,0.06289433443,1.109218833,0.0436299862,0.9891985966,16,0.08837167177,1.127110064,0.05946510739,0.9871695605,ok,,,,,
LR_iid,9,8,comp,2,15+16,15.5,78.98239573,78.10775741,0.8746383267,0.8746383267,1.088018564e-14,7.112604072,15,9.642283308,0.9991968238,9.642239558,0.9356002219,16,8.632635566,0.9978225148,8.632292789,0.944941844,ok,,,,,
LR_iid,9,8,all,2,15+16,15.5,25158.80538,24347.70132,811.1040631,811.1040631,-2.50111043e-12,4436.87823,15,6053.749636,0.9383485395,5974.006138,0.8692722396,16,6155.057942,0.9341575344,6056.624166,0.8751502733,ok,,,,,
LR_iid,9,9,top,2,17+18,17.5,1558.495267,1423.269224,135.226043,135.226043,2.273736754e-13,580.4547938,17,836.3573732,0.7282645765,729.9660005,0.7151555043,18,855.4342164,0.7675490053,777.9415691,0.7215487769,ok,,,,,
LR_iid,9,9,mid1,2,17+18,17.5,12571.53121,12163.6108,407.9204098,407.9204098,-5.684341886e-13,2079.800782,17,2918.910732,0.9246276101,2856.342482,0.8759294087,18,2912.63263,0.9296510582,2855.280664,0.8821327072,ok,,,,,
LR_iid,9,9,mid2,2,17+18,17.5,11584.4842,11328.62661,255.8575963,255.8575963,3.410605132e-13,1392.025516,17,1855.894868,0.9777547809,1851.052081,0.9136896931,18,1962.933513,0.9767698893,1957.274674,0.9145364591,ok,,,,,
LR_iid,9,9,low,2,17+18,17.5,2524.595914,2477.536558,47.05935604,47.05935604,-9.237055565e-14,259.9561653,17,351.4313292,0.9923365209,351.3064255,0.9253932819,18,354.3165482,0.9935819824,354.2226944,0.9294877561,ok,,,,,
LR_iid,9,9,mu,2,17+18,17.5,2.607515201,2.600444452,0.007070749383,0.007070749383,5.03069808e-16,0.06226705015,17,0.08590824564,1.098092447,0.06636944569,0.9867165001,18,0.06941580836,1.063973755,0.05987051146,0.9888512792,ok,,,,,
LR_iid,9,9,comp,2,17+18,17.5,86.29708067,85.15798467,1.139096005,1.139096005,-3.108624469e-15,5.636784694,17,7.104507737,0.9975161657,7.104030512,0.9568186948,18,8.206315092,0.9981566672,8.206041183,0.9525219933,ok,,,,,
LR_iid,9,9,all,2,17+18,17.5,28328.01119,27480.80162,847.2095719,847.2095719,3.410605132e-12,4317.936309,17,5969.784719,0.9404573236,5883.112086,0.8866292115,18,6093.592638,0.9456200259,6017.088497,0.8908342342,ok,,,,,
LR_iid,9,10,top,2,19+20,19.5,1636.455182,1499.111792,137.3433904,137.3433904,-2.842170943e-14,618.8453026,19,869.2579702,0.7409080505,768.9583849,0.7184165521,20,953.653494,0.72494314,830.8746675,0.7117118267,ok,,,,,
LR_iid,9,10,mid1,2,19+20,19.5,13794.83972,13378.03912,416.8005994,416.8005994,-7.958078641e-13,2204.633772,19,3035.368119,0.927025598,2970.015044,0.8833276315,20,3062.650401,0.9277325622,2995.43163,0.8872163946,ok,,,,,
LR_iid,9,10,mid2,2,19+20,19.5,13057.52136,12793.26457,264.2567946,264.2567946,1.818989404e-12,1458.723237,19,1970.407202,0.9794817963,1965.689146,0.9194742965,20,2007.293151,0.9761021706,2000.461524,0.9223262244,ok,,,,,
LR_iid,9,10,low,2,19+20,19.5,2864.084175,2816.493849,47.59032635,47.59032635,1.563194019e-13,280.4001454,19,376.552109,0.9913401888,376.3687064,0.9298421826,20,373.2897894,0.9945251806,373.2117508,0.9345677902,ok,,,,,
LR_iid,9,10,mu,2,19+20,19.5,3.020285308,3.013487522,0.006797786047,0.006797786047,5.377642776e-17,0.05450279763,19,0.06482054141,1.061152575,0.05541574774,0.9903570402,20,0.06894761854,1.071142253,0.05528163622,0.9911954798,ok,,,,,
LR_iid,9,10,comp,2,19+20,19.5,96.15178108,95.10429584,1.047485242,1.047485242,1.287858709e-14,7.869888296,19,10.2486721,0.9991188271,10.24860682,0.9440198994,20,9.900138927,0.9983549409,9.89989937,0.9482162847,ok,,,,,
LR_iid,9,10,all,2,19+20,19.5,31452.0725,30585.02711,867.0453938,867.0453938,1.47792889e-12,4570.526848,19,6261.898893,0.9442393127,6176.377329,0.8937643288,20,6406.855923,0.9424850616,6310.426893,0.896688129,ok,,,,,
LR_iid,9,11,top,2,21+22,21.5,1636.699961,1505.271429,131.4285326,131.4285326,-2.842170943e-14,636.7006696,21,967.6013831,0.7385896054,859.0055972,0.7087239991,22,916.0860265,0.6874976676,751.6546977,0.7171285591,ok,,,,,
LR_iid,9,11,mid1,2,21+22,21.5,14758.97822,14323.96145,435.0167755,435.0167755,2.273736754e-13,2205.009697,21,3088.408491,0.92536039,3013.107017,0.8907533689,22,3103.576523,0.9202036895,3013.96634,0.8933852513,ok,,,,,
LR_iid,9,11,mid2,2,21+22,21.5,14490.43398,14201.43909,288.9948886,288.9948886,1.98951966e-12,1485.56377,21,2015.673056,0.9765743436,2008.694243,0.9262368239,22,2073.743172,0.976571845,2066.38949,0.9277874133,ok,,,,,
LR_iid,9,11,low,2,21+22,21.5,3208.789171,3156.889781,51.89939007,51.89939007,1.847411113e-13,271.9975325,21,365.606804,0.9962339054,365.5673766,0.9396802911,22,379.0762457,0.9941772651,378.976284,0.940700773,ok,,,,,
