arm,seed,band,window,window_lo,window_hi,window_hi_used,complete,n_increments,C1_cos,C1_energy,C1_energy_sym,n_pairs_1,n_cos_1,C2_cos,C2_energy,C2_energy_sym,n_pairs_2,n_cos_2,C3_cos,C3_energy,C3_energy_sym,n_pairs_3,n_cos_3,C4_cos,C4_energy,C4_energy_sym,n_pairs_4,n_cos_4,C5_cos,C5_energy,C5_energy_sym,n_pairs_5,n_cos_5,C6_cos,C6_energy,C6_energy_sym,n_pairs_6,n_cos_6,C2_minus_C13_cos,C3_minus_C2_cos,C2_minus_C13_energy,C3_minus_C2_energy,C2_minus_C13_energy_sym,C3_minus_C2_energy_sym,even_odd_pattern_cos,r_b,r_window,r_status,q20,qA,qB,q_points,status
LR_iid,5,top,early,5,14,14,True,10,-0.1641179553,-0.1602533852,-0.164584562,9,9,-0.1047302165,-0.09864744193,-0.103284187,8,8,-0.04473015568,-0.04212527624,-0.04521218769,7,7,-0.04324794654,-0.03870332272,-0.04221130949,6,6,0.01582003953,0.01175821989,0.01295039574,5,5,-0.0258129346,-0.02372371641,-0.02711209011,4,4,-0.0003061610349,0.06000006085,0.0025418888,0.0565221657,0.001614187862,0.05807199928,-0.1641;-0.1047;-0.0447;-0.0432;+0.0158;-0.0258,0.1110513385,t6-50,ok,-0.7464957156,-0.7349198669,-0.7464957156,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,top,late,26,50,50,True,25,-0.1660187551,-0.1659537266,-0.1663832537,24,24,-0.08427826827,-0.08365810167,-0.08410808553,23,23,-0.04540982082,-0.04516829791,-0.04553438063,22,22,-0.03405131814,-0.03348746946,-0.03386182427,21,21,-0.0286515465,-0.02816075829,-0.02872820852,20,20,-0.0195309657,-0.01889736157,-0.01937002978,19,19,0.0214360197,0.03886844745,0.0219029106,0.03848980376,0.02185073166,0.03857370489,-0.1660;-0.0843;-0.0454;-0.0341;-0.0287;-0.0195,0.1110513385,t6-50,ok,-0.7464957156,-0.7349198669,-0.7464957156,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,top,all,2,50,50,True,49,-0.1686534453,-0.1666146589,-0.1678070078,48,48,-0.09167156026,-0.08748263728,-0.08884260337,47,47,-0.04721160841,-0.04562833683,-0.04669148133,46,46,-0.03743019146,-0.03633038727,-0.03748201194,45,45,-0.026394665,-0.02614918234,-0.02721924318,44,44,-0.02141207339,-0.02125122824,-0.02231216613,43,43,0.01626096662,0.04445995185,0.01863886057,0.04185430044,0.01840664122,0.04215112204,-0.1687;-0.0917;-0.0472;-0.0374;-0.0264;-0.0214,0.1110513385,t6-50,ok,-0.7464957156,-0.7349198669,-0.7464957156,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mid1,early,5,14,14,True,10,-0.102573413,-0.1007859617,-0.1022207496,9,9,-0.02892800296,-0.02755165957,-0.02843337893,8,8,-0.02016396991,-0.01952872395,-0.02044903275,7,7,-0.02138521789,-0.01990406796,-0.02118129503,6,6,-0.03435350318,-0.03214943133,-0.03457141777,5,5,-0.00997306936,-0.008963862526,-0.009845358641,4,4,0.03244068849,0.008764033047,0.03260568324,0.008022935622,0.03290151226,0.007984346179,-0.1026;-0.0289;-0.0202;-0.0214;-0.0344;-0.0100,0.3454939158,t6-50,ok,-0.4742532248,-0.4638860734,-0.4742532248,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mid1,late,26,50,50,True,25,-0.09273590081,-0.09243155962,-0.09279636667,24,24,-0.03350935083,-0.03329841939,-0.03358666435,23,23,-0.02671042638,-0.02650076818,-0.02685182544,22,22,-0.01734799854,-0.01716154281,-0.01746974637,21,21,-0.01769978239,-0.01746545424,-0.01785040119,20,20,-0.01869804796,-0.01783108645,-0.0183081443,19,19,0.02621381276,0.006798924455,0.02616774451,0.006797651209,0.0262374317,0.006734838908,-0.0927;-0.0335;-0.0267;-0.0173;-0.0177;-0.0187,0.3454939158,t6-50,ok,-0.4742532248,-0.4638860734,-0.4742532248,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mid1,all,2,50,50,True,49,-0.09602320697,-0.09454809549,-0.0952657824,48,48,-0.0336160936,-0.03329691558,-0.0338260492,47,47,-0.0255374504,-0.02541484217,-0.02601858199,46,46,-0.01746311011,-0.01674553019,-0.01727341491,45,45,-0.02039759243,-0.01936935082,-0.02010562087,44,44,-0.01808621937,-0.01724930385,-0.01800737008,43,43,0.02716423508,0.00807864321,0.02668455325,0.007882073409,0.02681613299,0.007807467211,-0.0960;-0.0336;-0.0255;-0.0175;-0.0204;-0.0181,0.3454939158,t6-50,ok,-0.4742532248,-0.4638860734,-0.4742532248,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mid2,early,5,14,14,True,10,-0.08653870092,-0.08577023515,-0.08616858606,9,9,-0.01495532408,-0.01474495147,-0.01496308368,8,8,-0.009372151836,-0.009241704318,-0.009437655909,7,7,-0.008461092323,-0.008089870759,-0.00838370462,6,6,-0.01286043527,-0.01235472519,-0.01288462991,5,5,-0.01028456592,-0.00984060767,-0.010379473,4,4,0.0330001023,0.005583172241,0.03276101826,0.005503247153,0.03284003731,0.005525427769,-0.0865;-0.0150;-0.0094;-0.0085;-0.0129;-0.0103,0.6206639186,t6-50,ok,-0.1581525878,-0.157851111,-0.1581525878,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mid2,late,26,50,50,True,25,-0.08074612975,-0.08083605848,-0.08106026989,24,24,-0.01669059872,-0.01642760867,-0.01654452515,23,23,-0.01005514429,-0.009846942604,-0.009962393921,22,22,-0.005259329775,-0.005350799774,-0.005440436077,21,21,-0.00856358004,-0.00819721214,-0.008369446247,20,20,-0.008669614187,-0.008293887114,-0.008510209837,19,19,0.0287100383,0.006635454428,0.02891389187,0.006580666069,0.02896680676,0.006582131226,-0.0807;-0.0167;-0.0101;-0.0053;-0.0086;-0.0087,0.6206639186,t6-50,ok,-0.1581525878,-0.157851111,-0.1581525878,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mid2,all,2,50,50,True,49,-0.0825316801,-0.08174526578,-0.08221124736,48,48,-0.01631790346,-0.0160435402,-0.01623722416,47,47,-0.01069496678,-0.01042904455,-0.01061953449,46,46,-0.005161014257,-0.005100272363,-0.005221658999,45,45,-0.007426091976,-0.007225044325,-0.007432017507,44,44,-0.008036230557,-0.007760541056,-0.008015623314,43,43,0.03029541998,0.005622936679,0.03004361497,0.005614495643,0.03017816676,0.00561768967,-0.0825;-0.0163;-0.0107;-0.0052;-0.0074;-0.0080,0.6206639186,t6-50,ok,-0.1581525878,-0.157851111,-0.1581525878,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,low,early,5,14,14,True,10,-0.06260764315,-0.0623516563,-0.06250966042,9,9,-0.003216184045,-0.003121074543,-0.003143322623,8,8,-0.002515271233,-0.002411752769,-0.002433632052,7,7,-0.0009835434019,-0.000925464924,-0.000945377325,6,6,-0.005219350407,-0.005088578258,-0.00521679864,5,5,-0.001318295471,-0.001279724268,-0.001321559022,4,4,0.02934527315,0.0007009128115,0.02926062999,0.0007093217735,0.02932832361,0.0007096905713,-0.0626;-0.0032;-0.0025;-0.0010;-0.0052;-0.0013,0.8167218846,t6-50,ok,-0.02697437944,-0.02679295397,-0.02697437944,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,low,late,26,50,50,True,25,-0.06257085816,-0.06291439977,-0.06310186556,24,24,-0.01079054405,-0.01056043215,-0.0106401842,23,23,-0.006445518825,-0.006339786391,-0.006424881685,22,22,-0.001047201629,-0.00115530828,-0.001176692265,21,21,-0.001459326818,-0.001322247594,-0.001351849928,20,20,-0.001774545918,-0.001754502374,-0.001803049608,19,19,0.02371764445,0.004345025221,0.02406666093,0.004220645763,0.02412318943,0.004215302511,-0.0626;-0.0108;-0.0064;-0.0010;-0.0015;-0.0018,0.8167218846,t6-50,ok,-0.02697437944,-0.02679295397,-0.02697437944,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,low,all,2,50,50,True,49,-0.0608902075,-0.06107620347,-0.0613861657,48,48,-0.009423423883,-0.009452185293,-0.009552993125,47,47,-0.004776750697,-0.004850104662,-0.004930466583,46,46,-0.001493152531,-0.00153619515,-0.001569331026,45,45,-0.001737442486,-0.001579739532,-0.001619272282,44,44,-0.001173462113,-0.001198752651,-0.001232790501,43,43,0.02341005522,0.004646673186,0.02351096877,0.004602080632,0.02360532302,0.004622526541,-0.0609;-0.0094;-0.0048;-0.0015;-0.0017;-0.0012,0.8167218846,t6-50,ok,-0.02697437944,-0.02679295397,-0.02697437944,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mu,early,5,14,14,True,10,0.1461561045,0.1448459388,0.1443165921,9,9,0.2312434941,0.2276102191,0.2361537995,8,8,0.196390244,0.1954215046,0.2057858945,7,7,0.1812603553,0.1677559723,0.1790617911,6,6,0.1532962133,0.1425072924,0.1560250621,5,5,0.2377779174,0.2154319953,0.2366811197,4,4,0.05997031991,-0.03485325017,0.05747649741,-0.03218871449,0.0611025562,-0.03036790502,+0.1462;+0.2312;+0.1964;+0.1813;+0.1533;+0.2378,10.94241039,t6-50,ok,1.460144702,1.491539372,1.460144702,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mu,late,26,50,50,True,25,0.2024713397,0.2050012522,0.2056342431,24,24,0.2507728103,0.2471306202,0.2498302018,23,23,0.219967718,0.218046752,0.2211519647,22,22,0.259902631,0.2565204025,0.2634846061,21,21,0.2371061791,0.2282949378,0.2361988777,20,20,0.2852531586,0.2756002814,0.2874149318,19,19,0.0395532814,-0.03080509227,0.03560661813,-0.02908386825,0.03643709795,-0.02867823713,+0.2025;+0.2508;+0.2200;+0.2599;+0.2371;+0.2853,10.94241039,t6-50,ok,1.460144702,1.491539372,1.460144702,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,mu,all,2,50,50,True,49,0.2004125514,0.2008689248,0.2010688132,48,48,0.2336253135,0.2331459317,0.2341853572,47,47,0.2205301785,0.2188616353,0.2206156941,46,46,0.2523663416,0.2508854299,0.2551294149,45,45,0.2119512229,0.2079446926,0.2124390707,44,44,0.2373036614,0.2343517078,0.2401864625,43,43,0.02315394853,-0.01309513499,0.02328065165,-0.01428429639,0.02334310354,-0.01356966306,+0.2004;+0.2336;+0.2205;+0.2524;+0.2120;+0.2373,10.94241039,t6-50,ok,1.460144702,1.491539372,1.460144702,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,comp,early,5,14,14,True,10,-0.01148930529,-0.01154246274,-0.01144213185,9,9,-0.003695607938,-0.003757540137,-0.003781768971,8,8,-0.002080146008,-0.002022778441,-0.002038500452,7,7,0.001210783231,0.001369396183,0.001368696984,6,6,-0.0001541123281,-0.0002942117103,-0.0002908666491,5,5,-0.002935950589,-0.002983057664,-0.002980878439,4,4,0.00308911771,0.001615461929,0.003025080453,0.001734761696,0.002958547179,0.001743268519,-0.0115;-0.0037;-0.0021;+0.0012;-0.0002;-0.0029,0.9414323818,t6-50,ok,-0.007636361307,-0.008176517005,-0.007636361307,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,comp,late,26,50,50,True,25,-0.01539463064,-0.01537493251,-0.01528061245,24,24,-0.002163407867,-0.002165310191,-0.002146563462,23,23,-0.001465578495,-0.001451699223,-0.001429422143,22,22,-0.001784926338,-0.001793914668,-0.001762150362,21,21,-0.0007985466714,-0.0007400931526,-0.0007270655158,20,20,-0.001319541108,-0.001324176689,-0.001298711643,19,19,0.0062666967,0.0006978293726,0.006248005674,0.0007136109673,0.006208453833,0.0007171413189,-0.0154;-0.0022;-0.0015;-0.0018;-0.0008;-0.0013,0.9414323818,t6-50,ok,-0.007636361307,-0.008176517005,-0.007636361307,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,comp,all,2,50,50,True,49,-0.01386951686,-0.01372129637,-0.01369692939,48,48,-0.002160334765,-0.002221611509,-0.00221316936,47,47,-0.001657567168,-0.001635221371,-0.001626236655,46,46,-0.0006493614456,-0.0005421726865,-0.0005371444347,45,45,-0.001544884619,-0.001558704484,-0.001543889551,44,44,-0.001490605877,-0.001507920701,-0.001488795954,43,43,0.005603207247,0.0005027675966,0.005456647362,0.0005863901374,0.005448413662,0.0005869327052,-0.0139;-0.0022;-0.0017;-0.0006;-0.0015;-0.0015,0.9414323818,t6-50,ok,-0.007636361307,-0.008176517005,-0.007636361307,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,all,early,5,14,14,True,10,-0.1036536411,-0.1020430208,-0.1032861828,9,9,-0.03345948581,-0.03229709057,-0.0331686067,8,8,-0.01912077055,-0.01857010692,-0.01931263224,7,7,-0.01895762447,-0.01777549461,-0.0187721463,6,6,-0.018772081,-0.0178561917,-0.01901853664,5,5,-0.01184498614,-0.01093250441,-0.01186974918,4,4,0.02792772002,0.01433871527,0.02800947326,0.01372698365,0.0281308008,0.01385597446,-0.1037;-0.0335;-0.0191;-0.0190;-0.0188;-0.0118,0.4204246112,t6-50,ok,-0.3137192824,-0.3100612922,-0.3137192824,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,all,late,26,50,50,True,25,-0.09903606754,-0.09877700709,-0.09910499311,24,24,-0.03514125013,-0.03484315146,-0.03510812339,23,23,-0.02353115018,-0.02331040084,-0.02358930619,22,22,-0.01547040276,-0.01528862769,-0.01554126858,21,21,-0.01573290012,-0.01547578799,-0.01580720516,20,20,-0.01491157255,-0.01424881874,-0.01462334778,19,19,0.02614235873,0.01161009995,0.0262005525,0.01153275063,0.02623902626,0.01151881721,-0.0990;-0.0351;-0.0235;-0.0155;-0.0157;-0.0149,0.4204246112,t6-50,ok,-0.3137192824,-0.3100612922,-0.3137192824,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_iid,5,all,all,2,50,50,True,49,-0.100766656,-0.09959080776,-0.1002673143,48,48,-0.03549932817,-0.03489360843,-0.03539435757,47,47,-0.02301937057,-0.02274688499,-0.02323742787,46,46,-0.01578391759,-0.01532947838,-0.01576754104,45,45,-0.01625220151,-0.01570942922,-0.01625606669,44,44,-0.01460263843,-0.01407750466,-0.01464784584,43,43,0.02639368511,0.0124799576,0.02627523794,0.01214672345,0.0263580135,0.0121569297,-0.1008;-0.0355;-0.0230;-0.0158;-0.0163;-0.0146,0.4204246112,t6-50,ok,-0.3137192824,-0.3100612922,-0.3137192824,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,top,early,5,14,14,True,10,-0.7218431288,-0.7195054448,-0.7214527711,9,9,0.5484115752,0.5451623782,0.5483059471,8,8,-0.5643124503,-0.559313278,-0.5648905621,7,7,0.5369283192,0.5282750591,0.537040281,6,6,-0.5283935678,-0.5173548241,-0.5281973325,5,5,0.5120570652,0.499451705,0.5119163851,4,4,1.191489365,-1.112724026,1.18457174,-1.104475656,1.191477614,-1.113196509,-0.7218;+0.5484;-0.5643;+0.5369;-0.5284;+0.5121,0.06206459573,t6-50,ok,-0.05338140975,-0.04262208153,-0.05338140975,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,top,late,26,50,50,True,25,-0.633820295,-0.630928542,-0.6333316148,24,24,0.4199325283,0.4172625242,0.4192503871,23,23,-0.4759695489,-0.4729554059,-0.4758720177,22,22,0.444817361,0.4401192053,0.4446546599,21,21,-0.4535758938,-0.4493736952,-0.4536925071,20,20,0.4410129218,0.4360521971,0.4409440393,19,19,0.9748274503,-0.8959020772,0.9692044981,-0.8902179301,0.9738522034,-0.8951224048,-0.6338;+0.4199;-0.4760;+0.4448;-0.4536;+0.4410,0.06206459573,t6-50,ok,-0.05338140975,-0.04262208153,-0.05338140975,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,top,all,2,50,50,True,49,-0.664382752,-0.6603753633,-0.6620095984,48,48,0.4681260338,0.4622782363,0.4646151607,47,47,-0.5083784523,-0.5025658633,-0.5065920016,46,46,0.4757354446,0.4682853548,0.4738833051,45,45,-0.4798919403,-0.4727755173,-0.4787227945,44,44,0.4690484481,0.4610820275,0.4677966334,43,43,1.054506636,-0.9765044861,1.04374885,-0.9648440996,1.048915961,-0.9712071623,-0.6644;+0.4681;-0.5084;+0.4757;-0.4799;+0.4690,0.06206459573,t6-50,ok,-0.05338140975,-0.04262208153,-0.05338140975,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mid1,early,5,14,14,True,10,-0.3932218086,-0.4022662034,-0.3948853505,9,9,0.3005006083,0.313000547,0.3030365076,8,8,-0.2829847409,-0.2979287939,-0.2832901088,7,7,0.2849381352,0.3047863483,0.2854989573,6,6,-0.2562386132,-0.2767975885,-0.2562810414,5,5,0.2908918334,0.3205455941,0.291026261,4,4,0.6386038831,-0.5834853492,0.6630980457,-0.6109293409,0.6421242373,-0.5863266164,-0.3932;+0.3005;-0.2830;+0.2849;-0.2562;+0.2909,0.5753977074,t6-50,ok,0.175542759,0.1802229607,0.175542759,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mid1,late,26,50,50,True,25,-0.2919679922,-0.2923246192,-0.2920075692,24,24,0.1443817703,0.1447393329,0.1443945737,23,23,-0.2030767051,-0.203684605,-0.2030475043,22,22,0.1543681246,0.154968222,0.1542961281,21,21,-0.1757077263,-0.1766741557,-0.1757073003,20,20,0.1526684149,0.1537162801,0.1525970965,19,19,0.391904119,-0.3474584755,0.392743945,-0.3484239379,0.3919221104,-0.3474420779,-0.2920;+0.1444;-0.2031;+0.1544;-0.1757;+0.1527,0.5753977074,t6-50,ok,0.175542759,0.1802229607,0.175542759,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mid1,all,2,50,50,True,49,-0.324425105,-0.3324599218,-0.3272549108,48,48,0.1997086715,0.2157253494,0.2102189254,47,47,-0.2310795674,-0.2406285161,-0.2326711599,46,46,0.2020505758,0.2160074082,0.2077040299,45,45,-0.2040675389,-0.2144538107,-0.2050834596,44,44,0.1968553003,0.2105780876,0.2005208102,43,43,0.4774610077,-0.4307882389,0.5022695683,-0.4563538655,0.4901819608,-0.4428900854,-0.3244;+0.1997;-0.2311;+0.2021;-0.2041;+0.1969,0.5753977074,t6-50,ok,0.175542759,0.1802229607,0.175542759,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mid2,early,5,14,14,True,10,-0.2878345283,-0.3010790974,-0.2900029982,9,9,0.3900802635,0.4208560244,0.3956827635,8,8,-0.2418719591,-0.2670162692,-0.2439344151,7,7,0.3760341907,0.4260474873,0.3778734416,6,6,-0.230801903,-0.2648495086,-0.2309148177,5,5,0.3541697338,0.4232939464,0.3541520316,4,4,0.6549335071,-0.6319522225,0.7049037077,-0.6878722936,0.6626514702,-0.6396171787,-0.2878;+0.3901;-0.2419;+0.3760;-0.2308;+0.3542,1.987388125,t6-50,ok,0.3855370666,0.3988037501,0.3855370666,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mid2,late,26,50,50,True,25,-0.2050653228,-0.2056316019,-0.2053150965,24,24,0.1917581298,0.1928334658,0.1919303874,23,23,-0.1704302311,-0.1716812272,-0.1705301877,22,22,0.1951764878,0.1970981913,0.1953439017,21,21,-0.1567258925,-0.1585962931,-0.1567476429,20,20,0.1839771295,0.1866664287,0.1842086908,19,19,0.3795059067,-0.3621883609,0.3814898803,-0.364514693,0.3798530295,-0.3624605751,-0.2051;+0.1918;-0.1704;+0.1952;-0.1567;+0.1840,1.987388125,t6-50,ok,0.3855370666,0.3988037501,0.3855370666,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mid2,all,2,50,50,True,49,-0.2328086849,-0.2464307027,-0.2387995435,48,48,0.2645759864,0.3111588446,0.2951068611,47,47,-0.1928828837,-0.2124808305,-0.1980703133,46,46,0.256714094,0.2995750585,0.2757224028,45,45,-0.1816176706,-0.2032656754,-0.1851384585,44,44,0.2443836444,0.2862672309,0.2583871586,43,43,0.4774217707,-0.45745887,0.5406146112,-0.5236396751,0.5135417895,-0.4931771743,-0.2328;+0.2646;-0.1929;+0.2567;-0.1816;+0.2444,1.987388125,t6-50,ok,0.3855370666,0.3988037501,0.3855370666,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,low,early,5,14,14,True,10,-0.1887326874,-0.1964688688,-0.1896818195,9,9,0.4117043977,0.4439839744,0.4183203203,8,8,-0.1603387651,-0.1767442437,-0.1611336226,7,7,0.3887549117,0.441923197,0.3906793767,6,6,-0.1547465557,-0.178947172,-0.1554938024,5,5,0.3805442886,0.4577553371,0.3808795096,4,4,0.5862401239,-0.5720431628,0.6305905307,-0.6207282181,0.5937280413,-0.5794539429,-0.1887;+0.4117;-0.1603;+0.3888;-0.1547;+0.3805,3.401288104,t6-50,ok,0.5021410647,0.5183796863,0.5021410647,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,low,late,26,50,50,True,25,-0.1486299484,-0.1488027893,-0.1486670676,24,24,0.2143642135,0.2156065193,0.2145691182,23,23,-0.124479589,-0.125343219,-0.1244991811,22,22,0.2094781513,0.2116608985,0.2096805035,21,21,-0.1158663601,-0.1170697791,-0.115741234,20,20,0.2044288431,0.2074096946,0.2045230751,19,19,0.3509189822,-0.3388438025,0.3526795234,-0.3409497383,0.3511522425,-0.3390682993,-0.1486;+0.2144;-0.1245;+0.2095;-0.1159;+0.2044,3.401288104,t6-50,ok,0.5021410647,0.5183796863,0.5021410647,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,low,all,2,50,50,True,49,-0.1601320308,-0.1659087621,-0.1604026195,48,48,0.2888334808,0.3407702318,0.3216467796,47,47,-0.136212019,-0.1474991217,-0.1367512821,46,46,0.2764408716,0.3241707955,0.2967053389,45,45,-0.1297880606,-0.1438236082,-0.1302732233,44,44,0.2669191822,0.3139260168,0.2815358311,43,43,0.4370055057,-0.4250454998,0.4974741737,-0.4882693535,0.4702237305,-0.4583980618,-0.1601;+0.2888;-0.1362;+0.2764;-0.1298;+0.2669,3.401288104,t6-50,ok,0.5021410647,0.5183796863,0.5021410647,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mu,early,5,14,14,True,10,0.08471689091,0.08328796441,0.08333596385,9,9,0.4706472701,0.4768757305,0.4674192137,8,8,0.09481598932,0.0949389843,0.09322318407,7,7,0.4247439535,0.4320212566,0.4280615112,6,6,0.08944389013,0.09017512438,0.08953036018,5,5,0.4184554363,0.4246448745,0.4184003781,4,4,0.38088083,-0.3758312808,0.3877622562,-0.3819367462,0.3791396397,-0.3741960296,+0.0847;+0.4706;+0.0948;+0.4247;+0.0894;+0.4185,10.72481583,t6-50,ok,1.064643175,1.101236643,1.064643175,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mu,late,26,50,50,True,25,-0.076544327,-0.07045547425,-0.07044999784,24,24,0.5408312626,0.5352901585,0.5357249353,23,23,-0.02790532389,-0.02211093571,-0.02223827485,22,22,0.5116871428,0.5122086283,0.5103443995,21,21,-0.00647899496,-0.004203960696,-0.004201789859,20,20,0.4922148464,0.4886236496,0.4908009683,19,19,0.593056088,-0.5687365865,0.5815733635,-0.5574010942,0.5820690717,-0.5579632102,-0.0765;+0.5408;-0.0279;+0.5117;-0.0065;+0.4922,10.72481583,t6-50,ok,1.064643175,1.101236643,1.064643175,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,mu,all,2,50,50,True,49,-0.0139686627,-0.002192926454,-0.002169988771,48,48,0.5108536844,0.5174107072,0.5098037104,47,47,0.01667946034,0.02261109804,0.02218847311,46,46,0.4891540908,0.4984889661,0.488776203,45,45,0.02959579758,0.0350288328,0.03432973163,44,44,0.4800129509,0.4840511916,0.4753153665,43,43,0.5094982856,-0.494174224,0.5072016214,-0.4947996092,0.4997944683,-0.4876152373,-0.0140;+0.5109;+0.0167;+0.4892;+0.0296;+0.4800,10.72481583,t6-50,ok,1.064643175,1.101236643,1.064643175,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,comp,early,5,14,14,True,10,-0.01357353376,-0.01304638595,-0.01327662847,9,9,0.01987635032,0.01898499384,0.01948824309,8,8,-0.01035090776,-0.009650395903,-0.009869453492,7,7,0.01634017519,0.01535395349,0.01595632438,6,6,-0.008048758713,-0.007296964648,-0.007890433597,5,5,0.01782392251,0.01664892916,0.01767402642,4,4,0.03183857108,-0.03022725807,0.03033338477,-0.02863538975,0.03106128407,-0.02935769658,-0.0136;+0.0199;-0.0104;+0.0163;-0.0080;+0.0178,1.063437837,t6-50,ok,0.04873231006,0.05004073963,0.04873231006,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,comp,late,26,50,50,True,25,-0.007408005024,-0.00734995605,-0.007378137245,24,24,0.008486072845,0.008269073041,0.008297286108,23,23,-0.005841904616,-0.00586124942,-0.005888968146,22,22,0.007632083914,0.007459237869,0.007488692233,21,21,-0.005366056887,-0.005052905894,-0.00508892848,20,20,0.006219234417,0.006016010282,0.006039550164,19,19,0.01511102767,-0.01432797746,0.01487467578,-0.01413032246,0.0149308388,-0.01418625425,-0.0074;+0.0085;-0.0058;+0.0076;-0.0054;+0.0062,1.063437837,t6-50,ok,0.04873231006,0.05004073963,0.04873231006,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,5,comp,all,2,50,50,True,49,-0.009953491114,-0.009668435397,-0.00968230023,48,48,0.01294718377,0.01234301153,0.01237911494,47,47,-0.007528066543,-0.007298243941,-0.007336826662,46,46,0.01099216047,0.01053430324,0.01060845422,45,45,-0.006230226812,-0.005916700051,-0.005964090071,44,44,0.0102860516,0.009745444868,0.009832389419,43,43,0.0216879626,-0.02047525032,0.0208263512,-0.01964125547,0.02088867839,-0.01971594161,-0.0100;+0.0129;-0.0075;+0.0110;-0.0062;+0.0103,1.063437837,t6-50,ok,0.04873231006,0.05004073963,0.04873231006,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
