arm,seed,t,band,steps,hit99,hit999,stop_step,tc,tc_cum_check,N,V,sigma_med,H,sigma_med_band,memo_acc,online_acc,status
LR_abab_stop,0,29,low,900,300,400,900,30100,30100,705.8630477,54.81518204,25.92807729,1.147543501,0.7384558959,1,0.9274305556,ok
LR_abab_stop,0,29,mu,900,300,400,900,30100,30100,0.6742003654,0,25.92807729,1.147543501,0,1,0.9274305556,ok
LR_abab_stop,0,29,comp,900,300,400,900,30100,30100,24.16438408,0,25.92807729,1.147543501,0,1,0.9274305556,ok
LR_abab_stop,0,29,all,900,300,400,900,30100,30100,6350.582498,77145.35517,25.92807729,1.147543501,,1,0.9274305556,ok
LR_abab_stop,0,30,top,800,300,300,800,30900,30900,288.083003,48070.82195,26.38945599,1.106878083,20.08729955,1,0.92015625,ok
LR_abab_stop,0,30,mid1,800,300,300,800,30900,30900,2550.624755,26200.21104,26.38945599,1.106878083,15.85011411,1,0.92015625,ok
LR_abab_stop,0,30,mid2,800,300,300,800,30900,30900,2930.251296,2755.811415,26.38945599,1.106878083,5.186553061,1,0.92015625,ok
LR_abab_stop,0,30,low,800,300,300,800,30900,30900,728.0978641,56.52020557,26.38945599,1.106878083,0.7522813527,1,0.92015625,ok
LR_abab_stop,0,30,mu,800,300,300,800,30900,30900,0.7175427881,0,26.38945599,1.106878083,0,1,0.92015625,ok
LR_abab_stop,0,30,comp,800,300,300,800,30900,30900,24.28320105,0,26.38945599,1.106878083,0,1,0.92015625,ok
LR_abab_stop,0,30,all,800,300,300,800,30900,30900,6522.057662,77083.36461,26.38945599,1.106878083,,1,0.92015625,ok
LR_abab_stop,0,31,top,800,300,300,800,31700,31700,293.2566168,47896.74832,26.50887409,1.101717275,20.45434211,1,0.91953125,ok
LR_abab_stop,0,31,mid1,800,300,300,800,31700,31700,2593.193813,26648.39524,26.50887409,1.101717275,16.23836245,1,0.91953125,ok
LR_abab_stop,0,31,mid2,800,300,300,800,31700,31700,2999.51208,2816.486678,26.50887409,1.101717275,5.253180303,1,0.91953125,ok
LR_abab_stop,0,31,low,800,300,300,800,31700,31700,750.382541,58.29077581,26.50887409,1.101717275,0.7621309836,1,0.91953125,ok
LR_abab_stop,0,31,mu,800,300,300,800,31700,31700,0.7479900133,0,26.50887409,1.101717275,0,1,0.91953125,ok
LR_abab_stop,0,31,comp,800,300,300,800,31700,31700,24.36977136,0,26.50887409,1.101717275,0,1,0.91953125,ok
LR_abab_stop,0,31,all,800,300,300,800,31700,31700,6661.462812,77419.92102,26.50887409,1.101717275,,1,0.91953125,ok
LR_abab_stop,0,32,top,900,300,400,900,32600,32600,296.9813343,50578.75825,27.13289561,1.095806337,20.23464186,1,0.93125,ok
LR_abab_stop,0,32,mid1,900,300,400,900,32600,32600,2641.789632,27135.06371,27.13289561,1.095806337,16.27830018,1,0.93125,ok
LR_abab_stop,0,32,mid2,900,300,400,900,32600,32600,3085.483154,2898.758161,27.13289561,1.095806337,5.313412582,1,0.93125,ok
LR_abab_stop,0,32,low,900,300,400,900,32600,32600,772.6529027,60.02759678,27.13289561,1.095806337,0.7747234962,1,0.93125,ok
LR_abab_stop,0,32,mu,900,300,400,900,32600,32600,0.7871407762,0,27.13289561,1.095806337,0,1,0.93125,ok
LR_abab_stop,0,32,comp,900,300,400,900,32600,32600,24.48598407,0,27.13289561,1.095806337,0,1,0.93125,ok
LR_abab_stop,0,32,all,900,300,400,900,32600,32600,6822.180148,80672.60772,27.13289561,1.095806337,,1,0.93125,ok
LR_abab_stop,0,33,top,800,200,300,800,33400,33400,300.5578872,49562.51946,27.20717353,1.08109906,20.95383281,1,0.923125,ok
LR_abab_stop,0,33,mid1,800,200,300,800,33400,33400,2693.281387,27438.61452,27.20717353,1.08109906,16.4496736,1,0.923125,ok
LR_abab_stop,0,33,mid2,800,200,300,800,33400,33400,3159.83706,2963.246522,27.20717353,1.08109906,5.410883264,1,0.923125,ok
LR_abab_stop,0,33,low,800,200,300,800,33400,33400,796.0043183,61.84673193,27.20717353,1.08109906,0.7838570051,1,0.923125,ok
LR_abab_stop,0,33,mu,800,200,300,800,33400,33400,0.8065740736,0,27.20717353,1.08109906,0,1,0.923125,ok
LR_abab_stop,0,33,comp,800,200,300,800,33400,33400,24.57720944,0,27.20717353,1.08109906,0,1,0.923125,ok
LR_abab_stop,0,33,all,800,200,300,800,33400,33400,6975.064437,80026.22723,27.20717353,1.08109906,,1,0.923125,ok
LR_abab_stop,0,34,top,800,300,300,800,34200,34200,300.1518384,51952.16539,27.32349558,1.110397506,20.93043005,1,0.92671875,ok
LR_abab_stop,0,34,mid1,800,300,300,800,34200,34200,2745.227025,27840.63954,27.32349558,1.110397506,16.68740223,1,0.92671875,ok
LR_abab_stop,0,34,mid2,800,300,300,800,34200,34200,3244.205546,3042.988353,27.32349558,1.110397506,5.481851765,1,0.92671875,ok
LR_abab_stop,0,34,low,800,300,300,800,34200,34200,817.6840404,63.5320313,27.32349558,1.110397506,0.7934777279,1,0.92671875,ok
LR_abab_stop,0,34,mu,800,300,300,800,34200,34200,0.8432794666,0,27.32349558,1.110397506,0,1,0.92671875,ok
LR_abab_stop,0,34,comp,800,300,300,800,34200,34200,24.68268834,0,27.32349558,1.110397506,0,1,0.92671875,ok
LR_abab_stop,0,34,all,800,300,300,800,34200,34200,7132.794417,82899.32532,27.32349558,1.110397506,,1,0.92671875,ok
LR_abab_stop,0,35,top,800,300,300,800,35000,35000,294.927485,47868.92942,26.84670188,1.098278287,20.51372243,1,0.9259375,ok
LR_abab_stop,0,35,mid1,800,300,300,800,35000,35000,2787.861644,28118.79219,26.84670188,1.098278287,16.41946561,1,0.9259375,ok
LR_abab_stop,0,35,mid2,800,300,300,800,35000,35000,3315.815539,3104.950461,26.84670188,1.098278287,5.540743083,1,0.9259375,ok
LR_abab_stop,0,35,low,800,300,300,800,35000,35000,840.1394057,65.23051382,26.84670188,1.098278287,0.8020909004,1,0.9259375,ok
LR_abab_stop,0,35,mu,800,300,300,800,35000,35000,0.8787932866,0,26.84670188,1.098278287,0,1,0.9259375,ok
LR_abab_stop,0,35,comp,800,300,300,800,35000,35000,24.77470137,0,26.84670188,1.098278287,0,1,0.9259375,ok
LR_abab_stop,0,35,all,800,300,300,800,35000,35000,7264.397569,79157.90259,26.84670188,1.098278287,,1,0.9259375,ok
LR_abab_stop,0,36,top,800,300,300,800,35800,35800,300.8970357,51145.83946,27.10283774,1.13092305,20.83995214,1,0.926015625,ok
LR_abab_stop,0,36,mid1,800,300,300,800,35800,35800,2836.810874,28679.45764,27.10283774,1.13092305,16.73234574,1,0.926015625,ok
LR_abab_stop,0,36,mid2,800,300,300,800,35800,35800,3396.187377,3181.23567,27.10283774,1.13092305,5.620230343,1,0.926015625,ok
LR_abab_stop,0,36,low,800,300,300,800,35800,35800,862.083929,66.98204807,27.10283774,1.13092305,0.8117810527,1,0.926015625,ok
LR_abab_stop,0,36,mu,800,300,300,800,35800,35800,0.9254938608,0,27.10283774,1.13092305,0,1,0.926015625,ok
LR_abab_stop,0,36,comp,800,300,300,800,35800,35800,24.8735956,0,27.10283774,1.13092305,0,1,0.926015625,ok
LR_abab_stop,0,36,all,800,300,300,800,35800,35800,7421.778306,83073.51482,27.10283774,1.13092305,,1,0.926015625,ok
LR_abab_stop,0,37,top,800,200,300,800,36600,36600,302.0274288,50515.55171,28.05958889,1.052349214,21.36042896,1,0.927578125,ok
LR_abab_stop,0,37,mid1,800,200,300,800,36600,36600,2879.316195,29037.28686,28.05958889,1.052349214,16.87861004,1,0.927578125,ok
LR_abab_stop,0,37,mid2,800,200,300,800,36600,36600,3460.259461,3234.32952,28.05958889,1.052349214,5.640657658,1,0.927578125,ok
LR_abab_stop,0,37,low,800,200,300,800,36600,36600,882.5505746,68.55053078,28.05958889,1.052349214,0.8213087224,1,0.927578125,ok
LR_abab_stop,0,37,mu,800,200,300,800,36600,36600,0.9504279959,0,28.05958889,1.052349214,0,1,0.927578125,ok
LR_abab_stop,0,37,comp,800,200,300,800,36600,36600,24.97113011,0,28.05958889,1.052349214,0,1,0.927578125,ok
LR_abab_stop,0,37,all,800,200,300,800,36600,36600,7550.075218,82855.71862,28.05958889,1.052349214,,1,0.927578125,ok
LR_abab_stop,0,38,top,800,200,300,800,37400,37400,305.699413,52187.2685,27.57190822,1.116946608,19.97757068,1,0.923984375,ok
LR_abab_stop,0,38,mid1,800,200,300,800,37400,37400,2926.678417,29341.90386,27.57190822,1.116946608,17.10490908,1,0.923984375,ok
LR_abab_stop,0,38,mid2,800,200,300,800,37400,37400,3539.404914,3312.048137,27.57190822,1.116946608,5.72905191,1,0.923984375,ok
LR_abab_stop,0,38,low,800,200,300,800,37400,37400,904.238601,70.19132928,27.57190822,1.116946608,0.8295659022,1,0.923984375,ok
LR_abab_stop,0,38,mu,800,200,300,800,37400,37400,0.9904230164,0,27.57190822,1.116946608,0,1,0.923984375,ok
LR_abab_stop,0,38,comp,800,200,300,800,37400,37400,25.07924071,0,27.57190822,1.116946608,0,1,0.923984375,ok
LR_abab_stop,0,38,all,800,200,300,800,37400,37400,7702.091008,84911.41183,27.57190822,1.116946608,,1,0.923984375,ok
LR_abab_stop,0,39,top,800,200,300,800,38200,38200,303.8306236,49353.11207,27.82524504,1.065110709,20.499971,1,0.92203125,ok
LR_abab_stop,0,39,mid1,800,200,300,800,38200,38200,2961.487082,29673.79541,27.82524504,1.065110709,17.1067532,1,0.92203125,ok
LR_abab_stop,0,39,mid2,800,200,300,800,38200,38200,3606.665761,3366.926177,27.82524504,1.065110709,5.743606906,1,0.92203125,ok
LR_abab_stop,0,39,low,800,200,300,800,38200,38200,924.901937,71.75178616,27.82524504,1.065110709,0.8399236233,1,0.92203125,ok
LR_abab_stop,0,39,mu,800,200,300,800,38200,38200,1.032229507,0,27.82524504,1.065110709,0,1,0.92203125,ok
LR_abab_stop,0,39,comp,800,200,300,800,38200,38200,25.17138978,0,27.82524504,1.065110709,0,1,0.92203125,ok
LR_abab_stop,0,39,all,800,200,300,800,38200,38200,7823.089023,82465.58544,27.82524504,1.065110709,,1,0.92203125,ok
LR_abab_stop,0,40,top,800,200,300,800,39000,39000,303.4869572,50298.52124,27.72994922,1.090066153,20.60653218,1,0.926484375,ok
LR_abab_stop,0,40,mid1,800,200,300,800,39000,39000,3007.113703,30008.80343,27.72994922,1.090066153,17.20171257,1,0.926484375,ok
LR_abab_stop,0,40,mid2,800,200,300,800,39000,39000,3685.867547,3439.761446,27.72994922,1.090066153,5.855013263,1,0.926484375,ok
LR_abab_stop,0,40,low,800,200,300,800,39000,39000,947.7425399,73.55988506,27.72994922,1.090066153,0.8496170348,1,0.926484375,ok
LR_abab_stop,0,40,mu,800,200,300,800,39000,39000,1.073495729,0,27.72994922,1.090066153,0,1,0.926484375,ok
LR_abab_stop,0,40,comp,800,200,300,800,39000,39000,25.27150802,0,27.72994922,1.090066153,0,1,0.926484375,ok
LR_abab_stop,0,40,all,800,200,300,800,39000,39000,7970.55575,83820.646,27.72994922,1.090066153,,1,0.926484375,ok
LR_abab_stop,0,41,top,900,300,400,900,39900,39900,307.8828312,49836.50994,27.7744056,1.085970973,20.36001425,1,0.9334722222,ok
LR_abab_stop,0,41,mid1,900,300,400,900,39900,39900,3049.321312,30349.27927,27.7744056,1.085970973,17.3232587,1,0.9334722222,ok
LR_abab_stop,0,41,mid2,900,300,400,900,39900,39900,3764.786995,3512.571203,27.7744056,1.085970973,5.885444665,1,0.9334722222,ok
LR_abab_stop,0,41,low,900,300,400,900,39900,39900,970.7776945,75.35245338,27.7744056,1.085970973,0.861505188,1,0.9334722222,ok
LR_abab_stop,0,41,mu,900,300,400,900,39900,39900,1.120098516,0,27.7744056,1.085970973,0,1,0.9334722222,ok
LR_abab_stop,0,41,comp,900,300,400,900,39900,39900,25.36759334,0,27.7744056,1.085970973,0,1,0.9334722222,ok
LR_abab_stop,0,41,all,900,300,400,900,39900,39900,8119.256525,83773.71286,27.7744056,1.085970973,,1,0.9334722222,ok
LR_abab_stop,0,42,top,800,300,300,800,40700,40700,317.0360057,53115.31683,28.26510956,1.095703263,21.03441065,1,0.92703125,ok
LR_abab_stop,0,42,mid1,800,300,300,800,40700,40700,3098.253924,30758.64741,28.26510956,1.095703263,17.313009,1,0.92703125,ok
LR_abab_stop,0,42,mid2,800,300,300,800,40700,40700,3845.84148,3586.470945,28.26510956,1.095703263,5.98502079,1,0.92703125,ok
LR_abab_stop,0,42,low,800,300,300,800,40700,40700,993.5045945,77.09750979,28.26510956,1.095703263,0.8707508921,1,0.92703125,ok
LR_abab_stop,0,42,mu,800,300,300,800,40700,40700,1.156835874,0,28.26510956,1.095703263,0,1,0.92703125,ok
LR_abab_stop,0,42,comp,800,300,300,800,40700,40700,25.47983108,0,28.26510956,1.095703263,0,1,0.92703125,ok
LR_abab_stop,0,42,all,800,300,300,800,40700,40700,8281.272672,87537.53269,28.26510956,1.095703263,,1,0.92703125,ok
LR_abab_stop,0,43,top,900,200,400,900,41600,41600,314.5146158,51158.91507,27.78914181,1.114338866,20.37673103,1,0.9311111111,ok
LR_abab_stop,0,43,mid1,900,200,400,900,41600,41600,3142.740608,31173.00791,27.78914181,1.114338866,17.42039149,1,0.9311111111,ok
LR_abab_stop,0,43,mid2,900,200,400,900,41600,41600,3914.803211,3642.445875,27.78914181,1.114338866,6.025648611,1,0.9311111111,ok
LR_abab_stop,0,43,low,900,200,400,900,41600,41600,1016.949496,78.93480922,27.78914181,1.114338866,0.8850035373,1,0.9311111111,ok
LR_abab_stop,0,43,mu,900,200,400,900,41600,41600,1.189771175,0,27.78914181,1.114338866,0,1,0.9311111111,ok
LR_abab_stop,0,43,comp,900,200,400,900,41600,41600,25.56869881,0,27.78914181,1.114338866,0,1,0.9311111111,ok
LR_abab_stop,0,43,all,900,200,400,900,41600,41600,8415.7664,86053.30367,27.78914181,1.114338866,,1,0.9311111111,ok
LR_abab_stop,0,44,top,800,200,300,800,42400,42400,318.3834165,52975.74321,28.38060385,1.096557844,21.30744719,1,0.925546875,ok
LR_abab_stop,0,44,mid1,800,200,300,800,42400,42400,3181.74212,31553.36558,28.38060385,1.096557844,17.39987344,1,0.925546875,ok
LR_abab_stop,0,44,mid2,800,200,300,800,42400,42400,3992.619909,3713.434456,28.38060385,1.096557844,6.06500816,1,0.925546875,ok
LR_abab_stop,0,44,low,800,200,300,800,42400,42400,1039.202577,80.65955342,28.38060385,1.096557844,0.8925216307,1,0.925546875,ok
LR_abab_stop,0,44,mu,800,200,300,800,42400,42400,1.235051805,0,28.38060385,1.096557844,0,1,0.925546875,ok
LR_abab_stop,0,44,comp,800,200,300,800,42400,42400,25.68585261,0,28.38060385,1.096557844,0,1,0.925546875,ok
LR_abab_stop,0,44,all,800,200,300,800,42400,42400,8558.868927,88323.2028,28.38060385,1.096557844,,1,0.925546875,ok
LR_abab_stop,0,45,top,800,200,300,800,43200,43200,316.441,50291.81235,28.04305602,1.093240451,21.43331037,1,0.927890625,ok
LR_abab_stop,0,45,mid1,800,200,300,800,43200,43200,3217.119903,31831.06001,28.04305602,1.093240451,17.61426036,1,0.927890625,ok
LR_abab_stop,0,45,mid2,800,200,300,800,43200,43200,4059.450029,3768.615831,28.04305602,1.093240451,6.110872794,1,0.927890625,ok
LR_abab_stop,0,45,low,800,200,300,800,43200,43200,1061.357238,82.3611157,28.04305602,1.093240451,0.9045163292,1,0.927890625,ok
LR_abab_stop,0,45,mu,800,200,300,800,43200,43200,1.271812567,0,28.04305602,1.093240451,0,1,0.927890625,ok
LR_abab_stop,0,45,comp,800,200,300,800,43200,43200,25.76399983,0,28.04305602,1.093240451,0,1,0.927890625,ok
LR_abab_stop,0,45,all,800,200,300,800,43200,43200,8681.403982,85973.84931,28.04305602,1.093240451,,1,0.927890625,ok
LR_abab_stop,0,46,top,800,300,300,800,44000,44000,314.5974058,53767.4172,28.46352449,1.11122806,22.34051304,1,0.92578125,ok
LR_abab_stop,0,46,mid1,800,300,300,800,44000,44000,3265.273951,32337.6019,28.46352449,1.11122806,17.62063814,1,0.92578125,ok
LR_abab_stop,0,46,mid2,800,300,300,800,44000,44000,4137.652157,3839.418767,28.46352449,1.11122806,6.141764721,1,0.92578125,ok
LR_abab_stop,0,46,low,800,300,300,800,44000,44000,1084.902534,84.17328121,28.46352449,1.11122806,0.9102926697,1,0.92578125,ok
LR_abab_stop,0,46,mu,800,300,300,800,44000,44000,1.323748217,0,28.46352449,1.11122806,0,1,0.92578125,ok
LR_abab_stop,0,46,comp,800,300,300,800,44000,44000,25.87266882,0,28.46352449,1.11122806,0,1,0.92578125,ok
LR_abab_stop,0,46,all,800,300,300,800,44000,44000,8829.622464,90028.61116,28.46352449,1.11122806,,1,0.92578125,ok
LR_abab_stop,0,47,top,800,300,300,800,44800,44800,315.7675184,51322.16998,28.58410577,1.0780848,21.5971692,1,0.923671875,ok
LR_abab_stop,0,47,mid1,800,300,300,800,44800,44800,3311.784109,32779.4392,28.58410577,1.0780848,17.98335549,1,0.923671875,ok
LR_abab_stop,0,47,mid2,800,300,300,800,44800,44800,4205.114503,3897.556603,28.58410577,1.0780848,6.200736154,1,0.923671875,ok
LR_abab_stop,0,47,low,800,300,300,800,44800,44800,1106.949665,85.87173108,28.58410577,1.0780848,0.9226620435,1,0.923671875,ok
LR_abab_stop,0,47,mu,800,300,300,800,44800,44800,1.357833465,0,28.58410577,1.0780848,0,1,0.923671875,ok
LR_abab_stop,0,47,comp,800,300,300,800,44800,44800,25.9672544,0,28.58410577,1.0780848,0,1,0.923671875,ok
LR_abab_stop,0,47,all,800,300,300,800,44800,44800,8966.940883,88085.03752,28.58410577,1.0780848,,1,0.923671875,ok
LR_abab_stop,0,48,top,900,400,400,900,45700,45700,319.0294327,55235.90968,28.79672746,1.115583263,21.1698582,1,0.9299305556,ok
LR_abab_stop,0,48,mid1,900,400,400,900,45700,45700,3354.674931,33202.4398,28.79672746,1.115583263,17.89498209,1,0.9299305556,ok
LR_abab_stop,0,48,mid2,900,400,400,900,45700,45700,4295.549278,3983.650712,28.79672746,1.115583263,6.295943549,1,0.9299305556,ok
LR_abab_stop,0,48,low,900,400,400,900,45700,45700,1133.053825,87.91068773,28.79672746,1.115583263,0.9293803381,1,0.9299305556,ok
LR_abab_stop,0,48,mu,900,400,400,900,45700,45700,1.415971214,0,28.79672746,1.115583263,0,1,0.9299305556,ok
LR_abab_stop,0,48,comp,900,400,400,900,45700,45700,26.08304214,0,28.79672746,1.115583263,0,1,0.9299305556,ok
LR_abab_stop,0,48,all,900,400,400,900,45700,45700,9129.80648,92509.91087,28.79672746,1.115583263,,1,0.9299305556,ok
LR_abab_stop,0,49,top,800,200,300,800,46500,46500,325.7069052,53622.65735,29.70973982,1.034137213,21.77563822,1,0.929375,ok
LR_abab_stop,0,49,mid1,800,200,300,800,46500,46500,3403.868722,33530.77017,29.70973982,1.034137213,18.34994239,1,0.929375,ok
LR_abab_stop,0,49,mid2,800,200,300,800,46500,46500,4362.073699,4037.028904,29.70973982,1.034137213,6.322108022,1,0.929375,ok
LR_abab_stop,0,49,low,800,200,300,800,46500,46500,1155.02449,89.59238646,29.70973982,1.034137213,0.9396618915,1,0.929375,ok
LR_abab_stop,0,49,mu,800,200,300,800,46500,46500,1.4544328,0,29.70973982,1.034137213,0,1,0.929375,ok
LR_abab_stop,0,49,comp,800,200,300,800,46500,46500,26.17995506,0,29.70973982,1.034137213,0,1,0.929375,ok
LR_abab_stop,0,49,all,800,200,300,800,46500,46500,9274.308205,91280.04881,29.70973982,1.034137213,,1,0.929375,ok
LR_abab_stop,0,50,top,800,200,300,800,47300,47300,323.4156388,55088.2839,29.56136505,1.066278406,21.95945626,1,0.92984375,ok
LR_abab_stop,0,50,mid1,800,200,300,800,47300,47300,3440.528965,33890.19939,29.56136505,1.066278406,18.32089371,1,0.92984375,ok
LR_abab_stop,0,50,mid2,800,200,300,800,47300,47300,4442.304174,4109.568906,29.56136505,1.066278406,6.385874042,1,0.92984375,ok
LR_abab_stop,0,50,low,800,200,300,800,47300,47300,1176.632127,91.27774054,29.56136505,1.066278406,0.948060755,1,0.92984375,ok
LR_abab_stop,0,50,mu,800,200,300,800,47300,47300,1.507984768,0,29.56136505,1.066278406,0,1,0.92984375,ok
LR_abab_stop,0,50,comp,800,200,300,800,47300,47300,26.28977413,0,29.56136505,1.066278406,0,1,0.92984375,ok
LR_abab_stop,0,50,all,800,200,300,800,47300,47300,9410.678664,93179.32994,29.56136505,1.066278406,,1,0.92984375,ok
LR_iid_stop,0,1,top,2500,1600,2000,2500,2500,2500,84.43692617,12575.14938,12.32998227,1.092729696,10.59703413,1,0.815475,ok
LR_iid_stop,0,1,mid1,2500,1600,2000,2500,2500,2500,317.8176507,3812.667059,12.32998227,1.092729696,6.125483995,1,0.815475,ok
LR_iid_stop,0,1,mid2,2500,1600,2000,2500,2500,2500,223.1115625,221.0458697,12.32998227,1.092729696,1.462691049,1,0.815475,ok
LR_iid_stop,0,1,low,2500,1600,2000,2500,2500,2500,50.99920946,3.739286246,12.32998227,1.092729696,0.1924870713,1,0.815475,ok
LR_iid_stop,0,1,mu,2500,1600,2000,2500,2500,2500,0.01443566596,0,12.32998227,1.092729696,0,1,0.815475,ok
LR_iid_stop,0,1,comp,2500,1600,2000,2500,2500,2500,20.71763128,0,12.32998227,1.092729696,0,1,0.815475,ok
LR_iid_stop,0,1,all,2500,1600,2000,2500,2500,2500,697.0974157,16612.6016,12.32998227,1.092729696,,1,0.815475,ok
LR_iid_stop,0,2,top,2600,1500,2100,2600,5100,5100,161.3809696,26439.93491,18.05531232,1.097568638,15.34837437,1,0.8032692308,ok
LR_iid_stop,0,2,mid1,2600,1500,2100,2600,5100,5100,710.5664795,8849.131407,18.05531232,1.097568638,9.12754112,1,0.8032692308,ok
LR_iid_stop,0,2,mid2,2600,1500,2100,2600,5100,5100,481.7710214,483.4540804,18.05531232,1.097568638,2.176898765,1,0.8032692308,ok
LR_iid_stop,0,2,low,2600,1500,2100,2600,5100,5100,99.13776987,7.59190438,18.05531232,1.097568638,0.2735795267,1,0.8032692308,ok
LR_iid_stop,0,2,mu,2600,1500,2100,2600,5100,5100,0.03291576675,0,18.05531232,1.097568638,0,1,0.8032692308,ok
LR_iid_stop,0,2,comp,2600,1500,2100,2600,5100,5100,21.17065991,0,18.05531232,1.097568638,0,1,0.8032692308,ok
LR_iid_stop,0,2,all,2600,1500,2100,2600,5100,5100,1474.059816,35780.1123,18.05531232,1.097568638,,1,0.8032692308,ok
LR_iid_stop,0,3,top,2400,1700,1900,2400,7500,7500,204.1170034,30393.92452,20.62740457,1.054335485,16.69494143,0.9991666675,0.7672395833,ok
LR_iid_stop,0,3,mid1,2400,1700,1900,2400,7500,7500,1108.560601,13700.17967,20.62740457,1.054335485,11.51863309,0.9991666675,0.7672395833,ok
LR_iid_stop,0,3,mid2,2400,1700,1900,2400,7500,7500,759.3463921,754.6604386,20.62740457,1.054335485,2.728521684,0.9991666675,0.7672395833,ok
LR_iid_stop,0,3,low,2400,1700,1900,2400,7500,7500,155.9932453,12.13682481,20.62740457,1.054335485,0.3458066307,0.9991666675,0.7672395833,ok
LR_iid_stop,0,3,mu,2400,1700,1900,2400,7500,7500,0.06577765609,0,20.62740457,1.054335485,0,0.9991666675,0.7672395833,ok
LR_iid_stop,0,3,comp,2400,1700,1900,2400,7500,7500,21.62890647,0,20.62740457,1.054335485,0,0.9991666675,0.7672395833,ok
LR_iid_stop,0,3,all,2400,1700,1900,2400,7500,7500,2249.711926,44860.90146,20.62740457,1.054335485,,0.9991666675,0.7672395833,ok
LR_iid_stop,0,4,top,2700,1500,2200,2700,10200,10200,246.4426021,40475.34753,23.11489635,1.082563873,19.05226435,1,0.7928935185,ok
LR_iid_stop,0,4,mid1,2700,1500,2200,2700,10200,10200,1333.756642,16388.13911,23.11489635,1.082563873,12.8825385,1,0.7928935185,ok
LR_iid_stop,0,4,mid2,2700,1500,2200,2700,10200,10200,963.5124069,961.8882542,23.11489635,1.082563873,3.083232982,1,0.7928935185,ok
LR_iid_stop,0,4,low,2700,1500,2200,2700,10200,10200,202.8145019,15.84321755,23.11489635,1.082563873,0.3973991463,1,0.7928935185,ok
