fork_set,t,seed,branch,slot,band,N,V,sigma_med,H,snap,status
LR_abab_fork,30,5,B,end,mid2,13608.98863,11964.32885,47.973568,1.214333144,snap/fork_t30_B_seed5_end.npz,ok
LR_abab_fork,30,5,B,end,low,4046.954852,302.3398987,47.973568,1.214333144,snap/fork_t30_B_seed5_end.npz,ok
LR_abab_fork,30,5,B,end,mu,4.587938244,0,47.973568,1.214333144,snap/fork_t30_B_seed5_end.npz,ok
LR_abab_fork,30,5,B,end,comp,133.082513,0,47.973568,1.214333144,snap/fork_t30_B_seed5_end.npz,ok
LR_abab_fork,30,5,B,end,all,28829.79996,279474.3075,47.973568,1.214333144,snap/fork_t30_B_seed5_end.npz,ok
LR_abab_fork,30,5,C,stop,top,1149.140923,201124.686,51.45094682,1.177527428,snap/fork_t30_C_seed5_stop.npz,ok
LR_abab_fork,30,5,C,stop,mid1,10070.44163,98323.6089,51.45094682,1.177527428,snap/fork_t30_C_seed5_stop.npz,ok
LR_abab_fork,30,5,C,stop,mid2,13603.12768,11965.06407,51.45094682,1.177527428,snap/fork_t30_C_seed5_stop.npz,ok
LR_abab_fork,30,5,C,stop,low,4044.120298,301.6933374,51.45094682,1.177527428,snap/fork_t30_C_seed5_stop.npz,ok
LR_abab_fork,30,5,C,stop,mu,4.818663376,0,51.45094682,1.177527428,snap/fork_t30_C_seed5_stop.npz,ok
LR_abab_fork,30,5,C,stop,comp,135.9930246,0,51.45094682,1.177527428,snap/fork_t30_C_seed5_stop.npz,ok
LR_abab_fork,30,5,C,stop,all,29007.64222,311715.0523,51.45094682,1.177527428,snap/fork_t30_C_seed5_stop.npz,ok
LR_abab_fork,30,5,C,end,top,1175.487622,204956.7052,51.85622486,1.17790706,snap/fork_t30_C_seed5_end.npz,ok
LR_abab_fork,30,5,C,end,mid1,10154.10131,99482.47282,51.85622486,1.17790706,snap/fork_t30_C_seed5_end.npz,ok
LR_abab_fork,30,5,C,end,mid2,13643.66726,12005.87825,51.85622486,1.17790706,snap/fork_t30_C_seed5_end.npz,ok
LR_abab_fork,30,5,C,end,low,4050.348029,302.1687459,51.85622486,1.17790706,snap/fork_t30_C_seed5_end.npz,ok
LR_abab_fork,30,5,C,end,mu,4.785027061,0,51.85622486,1.17790706,snap/fork_t30_C_seed5_end.npz,ok
LR_abab_fork,30,5,C,end,comp,136.0651027,0,51.85622486,1.17790706,snap/fork_t30_C_seed5_end.npz,ok
LR_abab_fork,30,5,C,end,all,29164.45435,316747.225,51.85622486,1.17790706,snap/fork_t30_C_seed5_end.npz,ok
LR_abab_fork,30,6,A,stop,top,980.8388676,162293.2998,47.77224256,1.208989148,snap/fork_t30_A_seed6_stop.npz,ok
LR_abab_fork,30,6,A,stop,mid1,9939.618713,100812.7804,47.77224256,1.208989148,snap/fork_t30_A_seed6_stop.npz,ok
LR_abab_fork,30,6,A,stop,mid2,13662.89259,12503.54046,47.77224256,1.208989148,snap/fork_t30_A_seed6_stop.npz,ok
LR_abab_fork,30,6,A,stop,low,3992.396196,304.3301245,47.77224256,1.208989148,snap/fork_t30_A_seed6_stop.npz,ok
LR_abab_fork,30,6,A,stop,mu,5.055711295,0,47.77224256,1.208989148,snap/fork_t30_A_seed6_stop.npz,ok
LR_abab_fork,30,6,A,stop,comp,152.7786097,0,47.77224256,1.208989148,snap/fork_t30_A_seed6_stop.npz,ok
LR_abab_fork,30,6,A,stop,all,28733.58069,275913.9508,47.77224256,1.208989148,snap/fork_t30_A_seed6_stop.npz,ok
LR_abab_fork,30,6,A,end,top,980.8388676,162293.2998,47.77224256,1.208989148,snap/fork_t30_A_seed6_end.npz,ok
LR_abab_fork,30,6,A,end,mid1,9939.618713,100812.7804,47.77224256,1.208989148,snap/fork_t30_A_seed6_end.npz,ok
LR_abab_fork,30,6,A,end,mid2,13662.89259,12503.54046,47.77224256,1.208989148,snap/fork_t30_A_seed6_end.npz,ok
LR_abab_fork,30,6,A,end,low,3992.396196,304.3301245,47.77224256,1.208989148,snap/fork_t30_A_seed6_end.npz,ok
LR_abab_fork,30,6,A,end,mu,5.055711295,0,47.77224256,1.208989148,snap/fork_t30_A_seed6_end.npz,ok
LR_abab_fork,30,6,A,end,comp,152.7786097,0,47.77224256,1.208989148,snap/fork_t30_A_seed6_end.npz,ok
LR_abab_fork,30,6,A,end,all,28733.58069,275913.9508,47.77224256,1.208989148,snap/fork_t30_A_seed6_end.npz,ok
LR_abab_fork,30,6,B,stop,top,964.2086326,135347.6768,48.58038994,1.057311354,snap/fork_t30_B_seed6_stop.npz,ok
LR_abab_fork,30,6,B,stop,mid1,9984.007949,101413.8516,48.58038994,1.057311354,snap/fork_t30_B_seed6_stop.npz,ok
LR_abab_fork,30,6,B,stop,mid2,13611.0935,12468.2065,48.58038994,1.057311354,snap/fork_t30_B_seed6_stop.npz,ok
LR_abab_fork,30,6,B,stop,low,3954.662584,301.4846159,48.58038994,1.057311354,snap/fork_t30_B_seed6_stop.npz,ok
LR_abab_fork,30,6,B,stop,mu,4.864067066,0,48.58038994,1.057311354,snap/fork_t30_B_seed6_stop.npz,ok
LR_abab_fork,30,6,B,stop,comp,150.9861043,0,48.58038994,1.057311354,snap/fork_t30_B_seed6_stop.npz,ok
LR_abab_fork,30,6,B,stop,all,28669.82284,249531.2195,48.58038994,1.057311354,snap/fork_t30_B_seed6_stop.npz,ok
LR_abab_fork,30,6,B,end,top,964.2086326,135347.6768,48.58038994,1.057311354,snap/fork_t30_B_seed6_end.npz,ok
LR_abab_fork,30,6,B,end,mid1,9984.007949,101413.8516,48.58038994,1.057311354,snap/fork_t30_B_seed6_end.npz,ok
LR_abab_fork,30,6,B,end,mid2,13611.0935,12468.2065,48.58038994,1.057311354,snap/fork_t30_B_seed6_end.npz,ok
LR_abab_fork,30,6,B,end,low,3954.662584,301.4846159,48.58038994,1.057311354,snap/fork_t30_B_seed6_end.npz,ok
LR_abab_fork,30,6,B,end,mu,4.864067066,0,48.58038994,1.057311354,snap/fork_t30_B_seed6_end.npz,ok
LR_abab_fork,30,6,B,end,comp,150.9861043,0,48.58038994,1.057311354,snap/fork_t30_B_seed6_end.npz,ok
LR_abab_fork,30,6,B,end,all,28669.82284,249531.2195,48.58038994,1.057311354,snap/fork_t30_B_seed6_end.npz,ok
LR_abab_fork,30,6,C,stop,top,1012.460303,157771.4819,49.30944005,1.128716433,snap/fork_t30_C_seed6_stop.npz,ok
LR_abab_fork,30,6,C,stop,mid1,10097.6791,103924.245,49.30944005,1.128716433,snap/fork_t30_C_seed6_stop.npz,ok
LR_abab_fork,30,6,C,stop,mid2,13620.61063,12441.47881,49.30944005,1.128716433,snap/fork_t30_C_seed6_stop.npz,ok
LR_abab_fork,30,6,C,stop,low,3957.942275,301.2643006,49.30944005,1.128716433,snap/fork_t30_C_seed6_stop.npz,ok
LR_abab_fork,30,6,C,stop,mu,5.157589828,0,49.30944005,1.128716433,snap/fork_t30_C_seed6_stop.npz,ok
LR_abab_fork,30,6,C,stop,comp,153.5746397,0,49.30944005,1.128716433,snap/fork_t30_C_seed6_stop.npz,ok
LR_abab_fork,30,6,C,stop,all,28847.42454,274438.47,49.30944005,1.128716433,snap/fork_t30_C_seed6_stop.npz,ok
LR_abab_fork,30,6,C,end,top,1035.975673,161555.6077,49.79894311,1.126305361,snap/fork_t30_C_seed6_end.npz,ok
LR_abab_fork,30,6,C,end,mid1,10177.52301,104976.055,49.79894311,1.126305361,snap/fork_t30_C_seed6_end.npz,ok
LR_abab_fork,30,6,C,end,mid2,13660.49903,12482.97053,49.79894311,1.126305361,snap/fork_t30_C_seed6_end.npz,ok
LR_abab_fork,30,6,C,end,low,3964.248431,301.7454984,49.79894311,1.126305361,snap/fork_t30_C_seed6_end.npz,ok
LR_abab_fork,30,6,C,end,mu,5.131288818,0,49.79894311,1.126305361,snap/fork_t30_C_seed6_end.npz,ok
LR_abab_fork,30,6,C,end,comp,153.6604441,0,49.79894311,1.126305361,snap/fork_t30_C_seed6_end.npz,ok
LR_abab_fork,30,6,C,end,all,28997.03789,279316.3787,49.79894311,1.126305361,snap/fork_t30_C_seed6_end.npz,ok
LR_abab_fork,30,7,A,stop,top,969.6097914,167168.0394,48.29787654,1.187582009,snap/fork_t30_A_seed7_stop.npz,ok
LR_abab_fork,30,7,A,stop,mid1,10419.08303,97716.75951,48.29787654,1.187582009,snap/fork_t30_A_seed7_stop.npz,ok
LR_abab_fork,30,7,A,stop,mid2,13687.62427,11826.71222,48.29787654,1.187582009,snap/fork_t30_A_seed7_stop.npz,ok
LR_abab_fork,30,7,A,stop,low,4356.008984,313.9482416,48.29787654,1.187582009,snap/fork_t30_A_seed7_stop.npz,ok
LR_abab_fork,30,7,A,stop,mu,4.855517969,0,48.29787654,1.187582009,snap/fork_t30_A_seed7_stop.npz,ok
LR_abab_fork,30,7,A,stop,comp,150.939216,0,48.29787654,1.187582009,snap/fork_t30_A_seed7_stop.npz,ok
LR_abab_fork,30,7,A,stop,all,29588.12081,277025.4593,48.29787654,1.187582009,snap/fork_t30_A_seed7_stop.npz,ok
LR_abab_fork,30,7,A,end,top,969.218083,166942.7691,48.30549465,1.186277928,snap/fork_t30_A_seed7_end.npz,ok
LR_abab_fork,30,7,A,end,mid1,10419.79273,97724.36833,48.30549465,1.186277928,snap/fork_t30_A_seed7_end.npz,ok
LR_abab_fork,30,7,A,end,mid2,13688.55533,11827.45169,48.30549465,1.186277928,snap/fork_t30_A_seed7_end.npz,ok
LR_abab_fork,30,7,A,end,low,4356.351995,313.971626,48.30549465,1.186277928,snap/fork_t30_A_seed7_end.npz,ok
LR_abab_fork,30,7,A,end,mu,4.854763224,0,48.30549465,1.186277928,snap/fork_t30_A_seed7_end.npz,ok
LR_abab_fork,30,7,A,end,comp,150.9404585,0,48.30549465,1.186277928,snap/fork_t30_A_seed7_end.npz,ok
LR_abab_fork,30,7,A,end,all,29589.71336,276808.5607,48.30549465,1.186277928,snap/fork_t30_A_seed7_end.npz,ok
LR_abab_fork,30,7,B,stop,top,958.7869173,146927.5933,48.06465021,1.115219316,snap/fork_t30_B_seed7_stop.npz,ok
LR_abab_fork,30,7,B,stop,mid1,10463.05462,98566.63109,48.06465021,1.115219316,snap/fork_t30_B_seed7_stop.npz,ok
LR_abab_fork,30,7,B,stop,mid2,13660.23989,11833.86924,48.06465021,1.115219316,snap/fork_t30_B_seed7_stop.npz,ok
LR_abab_fork,30,7,B,stop,low,4316.698176,311.0547642,48.06465021,1.115219316,snap/fork_t30_B_seed7_stop.npz,ok
LR_abab_fork,30,7,B,stop,mu,4.623862049,0,48.06465021,1.115219316,snap/fork_t30_B_seed7_stop.npz,ok
LR_abab_fork,30,7,B,stop,comp,149.0302033,0,48.06465021,1.115219316,snap/fork_t30_B_seed7_stop.npz,ok
LR_abab_fork,30,7,B,stop,all,29552.43367,257639.1484,48.06465021,1.115219316,snap/fork_t30_B_seed7_stop.npz,ok
LR_abab_fork,30,7,B,end,top,958.7869173,146927.5933,48.06465021,1.115219316,snap/fork_t30_B_seed7_end.npz,ok
LR_abab_fork,30,7,B,end,mid1,10463.05462,98566.63109,48.06465021,1.115219316,snap/fork_t30_B_seed7_end.npz,ok
LR_abab_fork,30,7,B,end,mid2,13660.23989,11833.86924,48.06465021,1.115219316,snap/fork_t30_B_seed7_end.npz,ok
LR_abab_fork,30,7,B,end,low,4316.698176,311.0547642,48.06465021,1.115219316,snap/fork_t30_B_seed7_end.npz,ok
LR_abab_fork,30,7,B,end,mu,4.623862049,0,48.06465021,1.115219316,snap/fork_t30_B_seed7_end.npz,ok
LR_abab_fork,30,7,B,end,comp,149.0302033,0,48.06465021,1.115219316,snap/fork_t30_B_seed7_end.npz,ok
LR_abab_fork,30,7,B,end,all,29552.43367,257639.1484,48.06465021,1.115219316,snap/fork_t30_B_seed7_end.npz,ok
LR_abab_fork,30,7,C,stop,top,1011.588443,164110.1763,48.64639271,1.163445214,snap/fork_t30_C_seed7_stop.npz,ok
LR_abab_fork,30,7,C,stop,mid1,10538.51397,99119.75999,48.64639271,1.163445214,snap/fork_t30_C_seed7_stop.npz,ok
LR_abab_fork,30,7,C,stop,mid2,13624.16384,11785.22715,48.64639271,1.163445214,snap/fork_t30_C_seed7_stop.npz,ok
LR_abab_fork,30,7,C,stop,low,4317.954736,310.8334048,48.64639271,1.163445214,snap/fork_t30_C_seed7_stop.npz,ok
LR_abab_fork,30,7,C,stop,mu,4.940070128,0,48.64639271,1.163445214,snap/fork_t30_C_seed7_stop.npz,ok
LR_abab_fork,30,7,C,stop,comp,151.4356711,0,48.64639271,1.163445214,snap/fork_t30_C_seed7_stop.npz,ok
LR_abab_fork,30,7,C,stop,all,29648.59673,275325.9969,48.64639271,1.163445214,snap/fork_t30_C_seed7_stop.npz,ok
LR_abab_fork,30,7,C,end,top,1037.25907,168211.155,49.12158769,1.162731448,snap/fork_t30_C_seed7_end.npz,ok
LR_abab_fork,30,7,C,end,mid1,10625.52544,100211.6919,49.12158769,1.162731448,snap/fork_t30_C_seed7_end.npz,ok
LR_abab_fork,30,7,C,end,mid2,13665.14968,11824.73807,49.12158769,1.162731448,snap/fork_t30_C_seed7_end.npz,ok
LR_abab_fork,30,7,C,end,low,4326.014711,311.4181529,49.12158769,1.162731448,snap/fork_t30_C_seed7_end.npz,ok
LR_abab_fork,30,7,C,end,mu,4.908176766,0,49.12158769,1.162731448,snap/fork_t30_C_seed7_end.npz,ok
LR_abab_fork,30,7,C,end,comp,151.5208345,0,49.12158769,1.162731448,snap/fork_t30_C_seed7_end.npz,ok
LR_abab_fork,30,7,C,end,all,29810.37791,280559.0031,49.12158769,1.162731448,snap/fork_t30_C_seed7_end.npz,ok
LR_abab_fork,30,8,A,stop,top,1001.471483,178233.5676,51.14194324,1.113921749,snap/fork_t30_A_seed8_stop.npz,ok
LR_abab_fork,30,8,A,stop,mid1,10421.58895,100124.3798,51.14194324,1.113921749,snap/fork_t30_A_seed8_stop.npz,ok
LR_abab_fork,30,8,A,stop,mid2,14116.15526,12678.75324,51.14194324,1.113921749,snap/fork_t30_A_seed8_stop.npz,ok
LR_abab_fork,30,8,A,stop,low,4209.186741,309.3499596,51.14194324,1.113921749,snap/fork_t30_A_seed8_stop.npz,ok
LR_abab_fork,30,8,A,stop,mu,5.352062889,0,51.14194324,1.113921749,snap/fork_t30_A_seed8_stop.npz,ok
LR_abab_fork,30,8,A,stop,comp,139.2959023,0,51.14194324,1.113921749,snap/fork_t30_A_seed8_stop.npz,ok
LR_abab_fork,30,8,A,stop,all,29893.0504,291346.0506,51.14194324,1.113921749,snap/fork_t30_A_seed8_stop.npz,ok
LR_abab_fork,30,8,A,end,top,1001.471483,178233.5676,51.14194324,1.113921749,snap/fork_t30_A_seed8_end.npz,ok
LR_abab_fork,30,8,A,end,mid1,10421.58895,100124.3798,51.14194324,1.113921749,snap/fork_t30_A_seed8_end.npz,ok
LR_abab_fork,30,8,A,end,mid2,14116.15526,12678.75324,51.14194324,1.113921749,snap/fork_t30_A_seed8_end.npz,ok
LR_abab_fork,30,8,A,end,low,4209.186741,309.3499596,51.14194324,1.113921749,snap/fork_t30_A_seed8_end.npz,ok
LR_abab_fork,30,8,A,end,mu,5.352062889,0,51.14194324,1.113921749,snap/fork_t30_A_seed8_end.npz,ok
LR_abab_fork,30,8,A,end,comp,139.2959023,0,51.14194324,1.113921749,snap/fork_t30_A_seed8_end.npz,ok
LR_abab_fork,30,8,A,end,all,29893.0504,291346.0506,51.14194324,1.113921749,snap/fork_t30_A_seed8_end.npz,ok
LR_abab_fork,30,8,B,stop,top,965.3263914,138052.5725,49.55797042,1.02722726,snap/fork_t30_B_seed8_stop.npz,ok
LR_abab_fork,30,8,B,stop,mid1,10471.53458,101276.0423,49.55797042,1.02722726,snap/fork_t30_B_seed8_stop.npz,ok
LR_abab_fork,30,8,B,stop,mid2,14059.01918,12650.01305,49.55797042,1.02722726,snap/fork_t30_B_seed8_stop.npz,ok
LR_abab_fork,30,8,B,stop,low,4181.693015,307.6097554,49.55797042,1.02722726,snap/fork_t30_B_seed8_stop.npz,ok
LR_abab_fork,30,8,B,stop,mu,5.138856946,0,49.55797042,1.02722726,snap/fork_t30_B_seed8_stop.npz,ok
LR_abab_fork,30,8,B,stop,comp,137.8808841,0,49.55797042,1.02722726,snap/fork_t30_B_seed8_stop.npz,ok
LR_abab_fork,30,8,B,stop,all,29820.5929,252286.2377,49.55797042,1.02722726,snap/fork_t30_B_seed8_stop.npz,ok
LR_abab_fork,30,8,B,end,top,965.3263914,138052.5725,49.55797042,1.02722726,snap/fork_t30_B_seed8_end.npz,ok
LR_abab_fork,30,8,B,end,mid1,10471.53458,101276.0423,49.55797042,1.02722726,snap/fork_t30_B_seed8_end.npz,ok
LR_abab_fork,30,8,B,end,mid2,14059.01918,12650.01305,49.55797042,1.02722726,snap/fork_t30_B_seed8_end.npz,ok
LR_abab_fork,30,8,B,end,low,4181.693015,307.6097554,49.55797042,1.02722726,snap/fork_t30_B_seed8_end.npz,ok
LR_abab_fork,30,8,B,end,mu,5.138856946,0,49.55797042,1.02722726,snap/fork_t30_B_seed8_end.npz,ok
LR_abab_fork,30,8,B,end,comp,137.8808841,0,49.55797042,1.02722726,snap/fork_t30_B_seed8_end.npz,ok
LR_abab_fork,30,8,B,end,all,29820.5929,252286.2377,49.55797042,1.02722726,snap/fork_t30_B_seed8_end.npz,ok
LR_abab_fork,30,8,C,stop,top,1031.886374,157725.5324,50.10444446,1.090276686,snap/fork_t30_C_seed8_stop.npz,ok
LR_abab_fork,30,8,C,stop,mid1,10526.32443,103024.2812,50.10444446,1.090276686,snap/fork_t30_C_seed8_stop.npz,ok
LR_abab_fork,30,8,C,stop,mid2,14045.55557,12651.54692,50.10444446,1.090276686,snap/fork_t30_C_seed8_stop.npz,ok
LR_abab_fork,30,8,C,stop,low,4187.230611,307.7339222,50.10444446,1.090276686,snap/fork_t30_C_seed8_stop.npz,ok
LR_abab_fork,30,8,C,stop,mu,5.431861352,0,50.10444446,1.090276686,snap/fork_t30_C_seed8_stop.npz,ok
LR_abab_fork,30,8,C,stop,comp,140.491625,0,50.10444446,1.090276686,snap/fork_t30_C_seed8_stop.npz,ok
LR_abab_fork,30,8,C,stop,all,29936.92048,273709.0944,50.10444446,1.090276686,snap/fork_t30_C_seed8_stop.npz,ok
LR_abab_fork,30,8,C,end,top,1056.69333,161925.8139,50.96738944,1.074949631,snap/fork_t30_C_seed8_end.npz,ok
LR_abab_fork,30,8,C,end,mid1,10624.39121,104306.6646,50.96738944,1.074949631,snap/fork_t30_C_seed8_end.npz,ok
LR_abab_fork,30,8,C,end,mid2,14086.63961,12696.13768,50.96738944,1.074949631,snap/fork_t30_C_seed8_end.npz,ok
LR_abab_fork,30,8,C,end,low,4195.147671,308.3390893,50.96738944,1.074949631,snap/fork_t30_C_seed8_end.npz,ok
LR_abab_fork,30,8,C,end,mu,5.404797972,0,50.96738944,1.074949631,snap/fork_t30_C_seed8_end.npz,ok
LR_abab_fork,30,8,C,end,comp,140.578626,0,50.96738944,1.074949631,snap/fork_t30_C_seed8_end.npz,ok
LR_abab_fork,30,8,C,end,all,30108.85525,279236.9553,50.96738944,1.074949631,snap/fork_t30_C_seed8_end.npz,ok
LR_abab_fork,30,9,A,stop,top,1014.949961,194455.7027,50.33015072,1.219637163,snap/fork_t30_A_seed9_stop.npz,ok
LR_abab_fork,30,9,A,stop,mid1,10310.32774,101714.0456,50.33015072,1.219637163,snap/fork_t30_A_seed9_stop.npz,ok
LR_abab_fork,30,9,A,stop,mid2,13775.5047,12476.99465,50.33015072,1.219637163,snap/fork_t30_A_seed9_stop.npz,ok
LR_abab_fork,30,9,A,stop,low,4017.917408,302.4824839,50.33015072,1.219637163,snap/fork_t30_A_seed9_stop.npz,ok
LR_abab_fork,30,9,A,stop,mu,4.592460354,0,50.33015072,1.219637163,snap/fork_t30_A_seed9_stop.npz,ok
LR_abab_fork,30,9,A,stop,comp,132.4617057,0,50.33015072,1.219637163,snap/fork_t30_A_seed9_stop.npz,ok
LR_abab_fork,30,9,A,stop,all,29255.75398,308949.2255,50.33015072,1.219637163,snap/fork_t30_A_seed9_stop.npz,ok
LR_abab_fork,30,9,A,end,top,1014.949961,194455.7027,50.33015072,1.219637163,snap/fork_t30_A_seed9_end.npz,ok
LR_abab_fork,30,9,A,end,mid1,10310.32774,101714.0456,50.33015072,1.219637163,snap/fork_t30_A_seed9_end.npz,ok
LR_abab_fork,30,9,A,end,mid2,13775.5047,12476.99465,50.33015072,1.219637163,snap/fork_t30_A_seed9_end.npz,ok
LR_abab_fork,30,9,A,end,low,4017.917408,302.4824839,50.33015072,1.219637163,snap/fork_t30_A_seed9_end.npz,ok
LR_abab_fork,30,9,A,end,mu,4.592460354,0,50.33015072,1.219637163,snap/fork_t30_A_seed9_end.npz,ok
LR_abab_fork,30,9,A,end,comp,132.4617057,0,50.33015072,1.219637163,snap/fork_t30_A_seed9_end.npz,ok
LR_abab_fork,30,9,A,end,all,29255.75398,308949.2255,50.33015072,1.219637163,snap/fork_t30_A_seed9_end.npz,ok
LR_abab_fork,30,9,B,stop,top,977.2787822,162388.6469,48.37884315,1.187468395,snap/fork_t30_B_seed9_stop.npz,ok
LR_abab_fork,30,9,B,stop,mid1,10380.77806,102788.297,48.37884315,1.187468395,snap/fork_t30_B_seed9_stop.npz,ok
LR_abab_fork,30,9,B,stop,mid2,13723.72031,12450.89018,48.37884315,1.187468395,snap/fork_t30_B_seed9_stop.npz,ok
LR_abab_fork,30,9,B,stop,low,3991.05134,300.6240144,48.37884315,1.187468395,snap/fork_t30_B_seed9_stop.npz,ok
LR_abab_fork,30,9,B,stop,mu,4.33359598,0,48.37884315,1.187468395,snap/fork_t30_B_seed9_stop.npz,ok
LR_abab_fork,30,9,B,stop,comp,130.8051445,0,48.37884315,1.187468395,snap/fork_t30_B_seed9_stop.npz,ok
LR_abab_fork,30,9,B,stop,all,29207.96724,277928.4581,48.37884315,1.187468395,snap/fork_t30_B_seed9_stop.npz,ok
LR_abab_fork,30,9,B,end,top,977.2787822,162388.6469,48.37884315,1.187468395,snap/fork_t30_B_seed9_end.npz,ok
LR_abab_fork,30,9,B,end,mid1,10380.77806,102788.297,48.37884315,1.187468395,snap/fork_t30_B_seed9_end.npz,ok
LR_abab_fork,30,9,B,end,mid2,13723.72031,12450.89018,48.37884315,1.187468395,snap/fork_t30_B_seed9_end.npz,ok
LR_abab_fork,30,9,B,end,low,3991.05134,300.6240144,48.37884315,1.187468395,snap/fork_t30_B_seed9_end.npz,ok
LR_abab_fork,30,9,B,end,mu,4.33359598,0,48.37884315,1.187468395,snap/fork_t30_B_seed9_end.npz,ok
LR_abab_fork,30,9,B,end,comp,130.8051445,0,48.37884315,1.187468395,snap/fork_t30_B_seed9_end.npz,ok
LR_abab_fork,30,9,B,end,all,29207.96724,277928.4581,48.37884315,1.187468395,snap/fork_t30_B_seed9_end.npz,ok
LR_abab_fork,30,9,C,stop,top,1071.425404,183035.9344,51.36431651,1.132423648,snap/fork_t30_C_seed9_stop.npz,ok
LR_abab_fork,30,9,C,stop,mid1,10384.24803,102999.3803,51.36431651,1.132423648,snap/fork_t30_C_seed9_stop.npz,ok
LR_abab_fork,30,9,C,stop,mid2,13667.74753,12431.62678,51.36431651,1.132423648,snap/fork_t30_C_seed9_stop.npz,ok
LR_abab_fork,30,9,C,stop,low,3982.485852,299.5980773,51.36431651,1.132423648,snap/fork_t30_C_seed9_stop.npz,ok
LR_abab_fork,30,9,C,stop,mu,4.567109409,0,51.36431651,1.132423648,snap/fork_t30_C_seed9_stop.npz,ok
LR_abab_fork,30,9,C,stop,comp,133.3312559,0,51.36431651,1.132423648,snap/fork_t30_C_seed9_stop.npz,ok
LR_abab_fork,30,9,C,stop,all,29243.80518,298766.5396,51.36431651,1.132423648,snap/fork_t30_C_seed9_stop.npz,ok
LR_abab_fork,30,9,C,end,top,1098.479306,187629.592,51.9328505,1.1286075,snap/fork_t30_C_seed9_end.npz,ok
LR_abab_fork,30,9,C,end,mid1,10459.10925,103984.2332,51.9328505,1.1286075,snap/fork_t30_C_seed9_end.npz,ok
LR_abab_fork,30,9,C,end,mid2,13705.1394,12473.9373,51.9328505,1.1286075,snap/fork_t30_C_seed9_end.npz,ok
LR_abab_fork,30,9,C,end,low,3988.398089,300.0458343,51.9328505,1.1286075,snap/fork_t30_C_seed9_end.npz,ok
LR_abab_fork,30,9,C,end,mu,4.543362806,0,51.9328505,1.1286075,snap/fork_t30_C_seed9_end.npz,ok
LR_abab_fork,30,9,C,end,comp,133.4024503,0,51.9328505,1.1286075,snap/fork_t30_C_seed9_end.npz,ok
LR_abab_fork,30,9,C,end,all,29389.07186,304387.8084,51.9328505,1.1286075,snap/fork_t30_C_seed9_end.npz,ok
LR_abab_fork,40,0,A,stop,top,1143.403423,192534.433,51.58865952,1.212429031,snap/fork_t40_A_seed0_stop.npz,ok
LR_abab_fork,40,0,A,stop,mid1,11983.10653,114124.3348,51.58865952,1.212429031,snap/fork_t40_A_seed0_stop.npz,ok
LR_abab_fork,40,0,A,stop,mid2,17511.0147,15601.31262,51.58865952,1.212429031,snap/fork_t40_A_seed0_stop.npz,ok
LR_abab_fork,40,0,A,stop,low,5484.339377,414.544222,51.58865952,1.212429031,snap/fork_t40_A_seed0_stop.npz,ok
LR_abab_fork,40,0,A,stop,mu,8.192539418,0,51.58865952,1.212429031,snap/fork_t40_A_seed0_stop.npz,ok
LR_abab_fork,40,0,A,stop,comp,189.8631917,0,51.58865952,1.212429031,snap/fork_t40_A_seed0_stop.npz,ok
LR_abab_fork,40,0,A,stop,all,36319.91976,322674.6246,51.58865952,1.212429031,snap/fork_t40_A_seed0_stop.npz,ok
LR_abab_fork,40,0,A,end,top,1143.403423,192534.433,51.58865952,1.212429031,snap/fork_t40_A_seed0_end.npz,ok
LR_abab_fork,40,0,A,end,mid1,11983.10653,114124.3348,51.58865952,1.212429031,snap/fork_t40_A_seed0_end.npz,ok
LR_abab_fork,40,0,A,end,mid2,17511.0147,15601.31262,51.58865952,1.212429031,snap/fork_t40_A_seed0_end.npz,ok
LR_abab_fork,40,0,A,end,low,5484.339377,414.544222,51.58865952,1.212429031,snap/fork_t40_A_seed0_end.npz,ok
LR_abab_fork,40,0,A,end,mu,8.192539418,0,51.58865952,1.212429031,snap/fork_t40_A_seed0_end.npz,ok
LR_abab_fork,40,0,A,end,comp,189.8631917,0,51.58865952,1.212429031,snap/fork_t40_A_seed0_end.npz,ok
LR_abab_fork,40,0,A,end,all,36319.91976,322674.6246,51.58865952,1.212429031,snap/fork_t40_A_seed0_end.npz,ok
LR_abab_fork,40,0,B,stop,top,1080.901631,161801.3305,51.44463161,1.108941628,snap/fork_t40_B_seed0_stop.npz,ok
LR_abab_fork,40,0,B,stop,mid1,12083.4671,115654.4701,51.44463161,1.108941628,snap/fork_t40_B_seed0_stop.npz,ok
LR_abab_fork,40,0,B,stop,mid2,17494.31333,15618.87061,51.44463161,1.108941628,snap/fork_t40_B_seed0_stop.npz,ok
LR_abab_fork,40,0,B,stop,low,5450.705526,412.2888539,51.44463161,1.108941628,snap/fork_t40_B_seed0_stop.npz,ok
LR_abab_fork,40,0,B,stop,mu,7.928725966,0,51.44463161,1.108941628,snap/fork_t40_B_seed0_stop.npz,ok
LR_abab_fork,40,0,B,stop,comp,187.9164231,0,51.44463161,1.108941628,snap/fork_t40_B_seed0_stop.npz,ok
LR_abab_fork,40,0,B,stop,all,36305.23274,293486.96,51.44463161,1.108941628,snap/fork_t40_B_seed0_stop.npz,ok
LR_abab_fork,40,0,B,end,top,1080.901631,161801.3305,51.44463161,1.108941628,snap/fork_t40_B_seed0_end.npz,ok
