arm,seed,band,slope_cycle,slope_cycle_intercept,slope_cycle_n,slope_cycle_resid_sd,growth_window,growth_complete,slope_task,slope_task_n,slope_task_resid_sd,slope_task_window,beta_loglog,beta_n,beta_resid_sd,beta_nonpositive_points,beta_window,N_25,N_49,N_50,sigma_med_25,sigma_med_50,H_50,V_top_50,V_50,T_present,status,rho,rho_status,rho_task,rho_ref_arm
LR_iid_ext,2,mid2,701.6595627,-306.1455214,12,78.50552479,j14-25 (t27-50),True,701.4241435,25,84.27567591,t26-50,1.083779927,45,0.01950306099,0,t6-50,17076.82242,34090.51277,34693.79558,68.38687814,83.74503649,1.036019225,414456.5554,32130.82263,50,ok,0.9674350691,ok,0.9677406691,LR_iid
LR_iid_ext,2,low,188.3323538,-828.7608414,12,42.99601258,j14-25 (t27-50),True,187.536203,25,44.80945877,t26-50,1.147797454,45,0.007729974672,0,t6-50,3954.175251,8473.027171,8688.427025,68.38687814,83.74503649,1.036019225,414456.5554,644.1295886,50,ok,0.9226805528,ok,0.9216614411,LR_iid
LR_iid_ext,2,mu,0.7694040555,-15.92563365,12,0.5276368977,j14-25 (t27-50),True,0.7565479364,25,0.5730110026,t26-50,1.925403952,45,0.09965382122,0,t6-50,5.153142923,22.53023112,23.70027547,68.38687814,83.74503649,1.036019225,414456.5554,0,50,ok,1.189077236,ok,1.188994932,LR_iid
LR_iid_ext,2,comp,3.92624527,30.42013545,12,0.6999874638,j14-25 (t27-50),True,3.925738811,25,0.7193176804,t26-50,0.8207332264,45,0.01651027251,0,t6-50,128.207693,222.4530221,225.9204651,68.38687814,83.74503649,1.036019225,414456.5554,0,50,ok,1.054631226,ok,1.05336927,LR_iid
LR_iid_ext,2,all,1379.115722,6645.143115,12,128.5294551,j14-25 (t27-50),True,1379.561805,25,137.0112073,t26-50,0.9700136198,45,0.02323077812,0,t6-50,40739.74649,74153.4813,75466.92621,68.38687814,83.74503649,1.036019225,414456.5554,726584.2287,50,ok,0.9092224397,ok,0.9079320119,LR_iid
SNA_iid_ext,2,top,0.6713469924,341.9659523,12,23.41453109,j14-25 (t27-50),True,0.7081828955,25,24.9243226,t26-50,0.1675468455,45,0.05836366986,0,t6-50,338.7072949,352.0403156,322.2501237,31.73470325,34.2499001,1.076699962,44295.02421,44295.02421,50,ok,0.0232146193,ok,0.02298873776,LR_iid
SNA_iid_ext,2,mid1,81.03939399,5145.855024,12,64.0885287,j14-25 (t27-50),True,82.27366287,25,79.76993775,t26-50,0.5041483204,45,0.03597343193,0,t6-50,7001.55556,9103.737241,9040.166822,31.73470325,34.2499001,1.076699962,44295.02421,68048.36291,50,ok,0.1462471776,ok,0.1479731346,LR_iid
SNA_iid_ext,2,mid2,259.6402636,1604.600666,12,49.37555109,j14-25 (t27-50),True,260.4296922,25,51.65793027,t26-50,0.9015662905,45,0.01111110694,0,t6-50,7992.930005,14258.01321,14509.23377,31.73470325,34.2499001,1.076699962,44295.02421,13723.82361,50,ok,0.3579871346,ok,0.3593095661,LR_iid
SNA_iid_ext,2,low,63.71808903,-30.34238346,12,9.25860561,j14-25 (t27-50),True,63.55863897,25,9.652337479,t26-50,0.9649511993,45,0.008796358608,0,t6-50,1586.900195,3104.272878,3168.683377,31.73470325,34.2499001,1.076699962,44295.02421,235.6873171,50,ok,0.3121685702,ok,0.3123639374,LR_iid
SNA_iid_ext,2,mu,0.9315649339,-16.86895054,12,0.6590933247,j14-25 (t27-50),True,0.9179464796,25,0.6927019503,t26-50,1.914132031,45,0.03059438944,0,t6-50,8.176023128,29.65246242,30.78489164,31.73470325,34.2499001,1.076699962,44295.02421,0,50,ok,1.439689132,ok,1.442649777,LR_iid
SNA_iid_ext,2,comp,3.141573396,15.48859018,12,0.4345034438,j14-25 (t27-50),True,3.142186378,25,0.4831973173,t26-50,0.7459669386,45,0.03534729893,0,t6-50,94.4999414,169.8668342,173.039664,31.73470325,34.2499001,1.076699962,44295.02421,0,50,ok,0.8438600174,ok,0.8431234809,LR_iid
SNA_iid_ext,2,all,409.1422319,7060.698899,12,91.60757588,j14-25 (t27-50),True,411.0303098,25,111.2652564,t26-50,0.7220856967,45,0.01221026483,0,t6-50,17022.76902,27017.58295,27244.15865,31.73470325,34.2499001,1.076699962,44295.02421,126302.898,50,ok,0.2697390019,ok,0.270511676,LR_iid
LR_iid,3,top,32.46711854,1190.584395,12,40.25394059,j14-25 (t27-50),True,31.53072015,25,62.30411749,t26-50,0.6182240863,45,0.05733018599,0,t6-50,2112.342538,2821.848868,2830.123101,71.05713997,81.28677676,1.080248977,395193.9558,395193.9558,50,ok,1,ok,1,LR_iid
LR_iid,3,mid1,461.3624451,6144.689557,12,151.0419793,j14-25 (t27-50),True,463.3692258,25,181.1718331,t26-50,0.8501384331,45,0.03902197396,0,t6-50,17461.09967,28629.21374,28822.76215,71.05713997,81.28677676,1.080248977,395193.9558,285549.9019,50,ok,1,ok,1,LR_iid
LR_iid,3,mid2,677.333812,573.1582944,12,84.21860615,j14-25 (t27-50),True,677.0537411,25,85.11684407,t26-50,1.070769694,45,0.02354655495,0,t6-50,17392.59007,33838.02701,34439.38179,71.05713997,81.28677676,1.080248977,395193.9558,32384.41762,50,ok,1,ok,1,LR_iid
LR_iid,3,low,181.3508376,-612.2337992,12,26.79906754,j14-25 (t27-50),True,181.0058533,25,27.91341465,t26-50,1.123946787,45,0.008424790248,0,t6-50,3967.069892,8310.204435,8517.750756,71.05713997,81.28677676,1.080248977,395193.9558,650.5656791,50,ok,1,ok,1,LR_iid
LR_iid,3,mu,0.5815928723,-11.10748245,12,0.3874960448,j14-25 (t27-50),True,0.5734383615,25,0.4272232426,t26-50,1.720102027,45,0.08264183807,0,t6-50,4.510932269,17.79559238,19.18504909,71.05713997,81.28677676,1.080248977,395193.9558,0,50,ok,1,ok,1,LR_iid
LR_iid,3,comp,3.560583039,38.39564691,12,1.043562194,j14-25 (t27-50),True,3.578970209,25,1.093141817,t26-50,0.8024789186,45,0.01363515927,0,t6-50,125.0572068,211.3028553,216.2057151,71.05713997,81.28677676,1.080248977,395193.9558,0,50,ok,1,ok,1,LR_iid
LR_iid,3,all,1356.656389,7323.486612,12,157.9415564,j14-25 (t27-50),True,1357.111949,25,194.4769856,t26-50,0.9564803504,45,0.02654435581,0,t6-50,41062.6703,73828.39251,74845.40856,71.05713997,81.28677676,1.080248977,395193.9558,713778.841,50,ok,1,ok,1,LR_iid
LR_abab,3,top,9.544638666,782.191485,12,20.25674082,j14-25 (t27-50),True,9.809461529,25,23.19877924,t26-50,0.4598708283,45,0.0283545546,0,t6-50,979.4326119,1234.404772,1287.077697,46.26473949,55.02398896,1.173158628,199724.3001,199724.3001,50,ok,0.2939786188,ok,0.3111080712,LR_iid
LR_abab,3,mid1,223.6634912,3535.544964,12,39.61190407,j14-25 (t27-50),True,224.892153,25,51.04991156,t26-50,0.7018891083,45,0.004030148855,0,t6-50,8961.84351,14444.13067,14663.22392,46.26473949,55.02398896,1.173158628,199724.3001,136016.9781,50,ok,0.4847891145,ok,0.4853411501,LR_iid
LR_abab,3,mid2,409.3525289,1306.079478,12,36.8908162,j14-25 (t27-50),True,410.1956919,25,40.14354122,t26-50,0.9167536411,45,0.002797414971,0,t6-50,11451.5645,21304.09902,21685.06909,46.26473949,55.02398896,1.173158628,199724.3001,18930.09742,50,ok,0.6043586215,ok,0.6058539625,LR_iid
LR_abab,3,low,144.8379715,-252.1700816,12,10.70630629,j14-25 (t27-50),True,144.7982843,25,10.48056565,t26-50,1.03904277,45,0.003307756297,0,t6-50,3373.181964,6852.954612,6999.96957,46.26473949,55.02398896,1.173158628,199724.3001,518.7482332,50,ok,0.7986617182,ok,0.7999646511,LR_iid
LR_abab,3,mu,0.3245406163,-5.303160751,12,0.1719743564,j14-25 (t27-50),True,0.3200430971,25,0.1911847418,t26-50,1.596956212,45,0.03802585019,0,t6-50,3.398297779,10.83094748,11.19573492,46.26473949,55.02398896,1.173158628,199724.3001,0,50,ok,0.5580202781,ok,0.5581124643,LR_iid
LR_abab,3,comp,4.610397331,1.809765419,12,1.4537263,j14-25 (t27-50),True,4.594012289,25,1.45270305,t26-50,0.8723068988,45,0.0365407172,0,t6-50,117.4412204,227.2157179,231.8487734,46.26473949,55.02398896,1.173158628,199724.3001,0,50,ok,1.294843367,ok,1.283612889,LR_iid
LR_abab,3,all,792.3335683,5368.15245,12,68.15207346,j14-25 (t27-50),True,794.6096461,25,83.29008791,t26-50,0.8336053292,45,0.004622827872,0,t6-50,24886.8621,44073.63573,44878.38479,46.26473949,55.02398896,1.173158628,199724.3001,355190.1239,50,ok,0.5840340817,ok,0.5855151793,LR_iid
LR_aaaa,3,top,24.5149358,403.5204672,12,111.0906662,j14-25 (t27-50),True,25.62742178,25,107.6331026,t26-50,0.5806320274,45,0.08101406068,0,t6-50,919.8104793,1485.842147,1485.845516,43.61879696,55.81859059,1.008206645,188778.0583,188778.0583,50,ok,0.7550696489,ok,0.8127762912,LR_iid
LR_aaaa,3,mid1,177.627474,2940.526864,12,752.6049169,j14-25 (t27-50),True,185.2591663,25,727.0732322,t26-50,0.6934003019,45,0.08151857129,0,t6-50,6706.531112,10802.86521,10802.86429,43.61879696,55.81859059,1.008206645,188778.0583,116579.5663,50,ok,0.3850063565,ok,0.3998089558,LR_iid
LR_aaaa,3,mid2,150.8444458,2262.296803,12,646.4531779,j14-25 (t27-50),True,157.7886445,25,626.144477,t26-50,0.7364097958,45,0.08716390109,0,t6-50,5408.133248,8936.221729,8936.220136,43.61879696,55.81859059,1.008206645,188778.0583,8616.082806,50,ok,0.2227032567,ok,0.2330518759,LR_iid
LR_aaaa,3,low,35.21427908,473.245656,12,150.2756067,j14-25 (t27-50),True,36.80049839,25,145.4058257,t26-50,0.7557490033,45,0.08820606135,0,t6-50,1211.145435,2031.536583,2031.536194,43.61879696,55.81859059,1.008206645,188778.0583,154.7546963,50,ok,0.1941776479,ok,0.2033110958,LR_iid
LR_aaaa,3,mu,0.02341211784,0.2441429926,12,0.09815196522,j14-25 (t27-50),True,0.0243949016,25,0.09499864591,t26-50,0.8802517529,45,0.1198021235,0,t6-50,0.7421349856,1.281742561,1.281739317,43.61879696,55.81859059,1.008206645,188778.0583,0,50,ok,0.04025516639,ok,0.04254145386,LR_iid
LR_aaaa,3,comp,2.103342957,23.88279274,12,8.327438579,j14-25 (t27-50),True,2.160956729,25,7.951333467,t26-50,0.6072383291,45,0.07792671303,0,t6-50,72.02863498,117.312427,117.3123691,43.61879696,55.81859059,1.008206645,188778.0583,0,50,ok,0.5907299267,ok,0.6037928799,LR_iid
LR_aaaa,3,all,390.3278898,6103.716726,12,1666.424899,j14-25 (t27-50),True,407.6610826,25,1611.661748,t26-50,0.7060513106,45,0.08290896599,0,t6-50,14318.39105,23375.05984,23375.06024,43.61879696,55.81859059,1.008206645,188778.0583,314128.4622,50,ok,0.2877131549,ok,0.3003886915,LR_iid
LR_abc,3,top,,,0,,n/a,False,32.40073519,9,26.52719034,t4-12,0.4216429122,9,0.03155961885,0,t4-12,,,,,,,,,12,incomplete_window,,ok,1.027592616,LR_iid
LR_abc,3,mid1,,,0,,n/a,False,429.9515892,9,78.1622506,t4-12,0.7381538668,9,0.006367254591,0,t4-12,,,,,,,,,12,incomplete_window,,ok,0.9278811911,LR_iid
LR_abc,3,mid2,,,0,,n/a,False,556.3110433,9,24.99411938,t4-12,0.9912301195,9,0.006938080517,0,t4-12,,,,,,,,,12,incomplete_window,,ok,0.821664529,LR_iid
LR_abc,3,low,,,0,,n/a,False,166.1602424,9,9.11157998,t4-12,1.142584975,9,0.002533977483,0,t4-12,,,,,,,,,12,incomplete_window,,ok,0.9179827028,LR_iid
LR_abc,3,mu,,,0,,n/a,False,0.1030331913,9,0.04275549896,t4-12,1.302396928,9,0.04252795872,0,t4-12,,,,,,,,,12,incomplete_window,,ok,0.1796761399,LR_iid
LR_abc,3,comp,,,0,,n/a,False,3.9505998,9,0.2995162004,t4-12,0.6315810596,9,0.01562774876,0,t4-12,,,,,,,,,12,incomplete_window,,ok,1.103837017,LR_iid
LR_abc,3,all,,,0,,n/a,False,1188.877243,9,94.93271542,t4-12,0.8626559833,9,0.003684139944,0,t4-12,,,,,,,,,12,incomplete_window,,ok,0.8760347619,LR_iid
SNA_abab,3,top,0.5117404579,140.4415981,12,7.022145321,j14-25 (t27-50),True,0.5981546679,25,8.87944083,t26-50,0.08348852966,45,0.05876337538,0,t6-50,155.5819219,161.1144799,156.8047089,22.91981733,25.36930806,1.032386223,21559.71625,21559.71625,50,ok,0.01576180705,ok,0.0189705362,LR_iid
SNA_abab,3,mid1,40.95107951,2501.975523,12,25.35757659,j14-25 (t27-50),True,41.38449646,25,27.67613247,t26-50,0.3781960118,45,0.007015066731,0,t6-50,3494.140546,4483.678921,4514.592036,22.91981733,25.36930806,1.032386223,21559.71625,32568.96092,50,ok,0.08876118971,ok,0.08931213847,LR_iid
SNA_abab,3,mid2,277.539834,1664.57536,12,17.76752083,j14-25 (t27-50),True,278.4542068,25,28.75745503,t26-50,0.898730955,45,0.007919491048,0,t6-50,8519.397689,15259.99863,15533.2834,22.91981733,25.36930806,1.032386223,21559.71625,11812.1824,50,ok,0.4097534023,ok,0.4112734187,LR_iid
SNA_abab,3,low,158.6182598,-1027.554117,12,24.9797812,j14-25 (t27-50),True,158.1890935,25,25.63876693,t26-50,1.199419284,45,0.005198292545,0,t6-50,3008.289404,6776.742683,6954.481907,22.91981733,25.36930806,1.032386223,21559.71625,503.702668,50,ok,0.8746486199,ok,0.8739446302,LR_iid
SNA_abab,3,mu,0.7892974252,-12.47479993,12,0.2469002285,j14-25 (t27-50),True,0.7816627206,25,0.2858604259,t26-50,1.768977708,45,0.021165934,0,t6-50,8.262777462,26.35762865,27.28182872,22.91981733,25.36930806,1.032386223,21559.71625,0,50,ok,1.357130499,ok,1.363115503,LR_iid
SNA_abab,3,comp,3.646049909,-4.623824748,12,1.090107087,j14-25 (t27-50),True,3.619253499,25,1.226470753,t26-50,0.80491331,45,0.0502851057,0,t6-50,90.17272408,174.8057288,178.4590408,22.91981733,25.36930806,1.032386223,21559.71625,0,50,ok,1.024003617,ok,1.011255553,LR_iid
SNA_abab,3,all,482.0562611,3262.339739,12,36.34229463,j14-25 (t27-50),True,483.0268676,25,45.24446649,t26-50,0.8086390569,45,0.01223929759,0,t6-50,15275.84506,26882.69808,27364.90292,22.91981733,25.36930806,1.032386223,21559.71625,66444.56223,50,ok,0.3553267172,ok,0.35592264,LR_iid
LR_abab_stop,3,top,1.553525007,238.3543424,12,4.660528726,j14-25 (t27-50),True,1.680382373,25,5.716624214,t26-50,0.279383576,45,0.01976387368,0,t6-50,265.7469181,314.6933,304.9729616,25.38105905,28.78374043,1.072193954,50141.59855,50141.59855,50,ok,0.04784918024,ok,0.05329349806,LR_iid
LR_abab_stop,3,mid1,50.28404122,1109.623305,12,8.239369971,j14-25 (t27-50),True,50.33799764,25,8.995913581,t26-50,0.5704510978,45,0.01422217257,0,t6-50,2340.479425,3553.150487,3611.151966,25.38105905,28.78374043,1.072193954,50141.59855,34604.2525,50,ok,0.1089903215,ok,0.1086347449,LR_iid
LR_abab_stop,3,mid2,75.01181149,599.4715392,12,3.565326497,j14-25 (t27-50),True,75.06692602,25,5.364910146,t26-50,0.7539297484,45,0.02169557934,0,t6-50,2456.681963,4269.921046,4352.155795,25.38105905,28.78374043,1.072193954,50141.59855,3995.642567,50,ok,0.1107457064,ok,0.1108729211,LR_iid
LR_abab_stop,3,low,22.33639092,61.4015646,12,1.162812394,j14-25 (t27-50),True,22.32185219,25,1.252086076,t26-50,0.8387542804,45,0.02623458957,0,t6-50,618.8111631,1155.971725,1178.924964,25.38105905,28.78374043,1.072193954,50141.59855,90.17359478,50,ok,0.123166737,ok,0.1233211622,LR_iid
LR_abab_stop,3,mu,0.03438484366,-0.3400640721,12,0.009185510748,j14-25 (t27-50),True,0.03418202315,25,0.009996368191,t26-50,1.318801537,45,0.02849440191,0,t6-50,0.5520947485,1.360844296,1.396919568,25.38105905,28.78374043,1.072193954,50141.59855,0,50,ok,0.05912184503,ok,0.05960888815,LR_iid
LR_abab_stop,3,comp,0.1012566869,21.10140704,12,0.009403230796,j14-25 (t27-50),True,0.1009404434,25,0.01164360121,t26-50,0.09233741401,45,0.01299278084,0,t6-50,23.65713607,26.07112913,26.17499083,25.38105905,28.78374043,1.072193954,50141.59855,0,50,ok,0.02843823211,ok,0.02820376744,LR_iid
LR_abab_stop,3,all,149.3214102,2029.612095,12,12.60578194,j14-25 (t27-50),True,149.5422807,25,13.98879179,t26-50,0.6597773556,45,0.02073008363,0,t6-50,5705.9287,9321.168532,9474.777597,25.38105905,28.78374043,1.072193954,50141.59855,88831.66721,50,ok,0.1100657553,ok,0.1101915585,LR_iid
LR_iid_stop,3,top,9.745987793,349.4987656,12,19.09007225,j14-25 (t27-50),True,9.529477083,25,20.4935977,t26-50,0.4682429003,45,0.03892310694,0,t6-50,668.460967,843.5436479,839.1814901,39.38282693,44.2720972,1.073555643,120475.7358,120475.7358,50,ok,0.300180251,ok,0.302228336,LR_iid
LR_iid_stop,3,mid1,120.0912346,2263.886432,12,77.83546972,j14-25 (t27-50),True,121.0690807,25,76.47448906,t26-50,0.7197745274,45,0.01085779186,0,t6-50,5155.953665,8047.718438,8177.221673,39.38282693,44.2720972,1.073555643,120475.7358,80632.98316,50,ok,0.2602969442,ok,0.261279934,LR_iid
LR_iid_stop,3,mid2,182.0216019,617.060423,12,33.02282631,j14-25 (t27-50),True,182.1200176,25,35.12418243,t26-50,0.9184197522,45,0.006608132929,0,t6-50,5166.136512,9483.721383,9680.23419,39.38282693,44.2720972,1.073555643,120475.7358,9139.073392,50,ok,0.2687324901,ok,0.2689890131,LR_iid
LR_iid_stop,3,low,45.63377533,-35.91368776,12,6.000278383,j14-25 (t27-50),True,45.44159842,25,7.602655853,t26-50,0.950519562,45,0.01369021261,0,t6-50,1130.277778,2194.71602,2243.867068,39.38282693,44.2720972,1.073555643,120475.7358,171.1094231,50,ok,0.2516325589,ok,0.2510504361,LR_iid
LR_iid_stop,3,mu,0.2680245299,-4.834009134,12,0.1909855136,j14-25 (t27-50),True,0.263544244,25,0.2037055263,t26-50,1.748831411,45,0.02899255289,0,t6-50,2.472165452,8.474532065,8.868433613,39.38282693,44.2720972,1.073555643,120475.7358,0,50,ok,0.4608456235,ok,0.459586002,LR_iid
LR_iid_stop,3,comp,0.5763395564,18.57913731,12,0.1061083933,j14-25 (t27-50),True,0.5728206216,25,0.1293902666,t26-50,0.3623709646,45,0.04036009983,0,t6-50,33.39854752,46.92851181,47.54494013,39.38282693,44.2720972,1.073555643,120475.7358,0,50,ok,0.1618666241,ok,0.1600517993,LR_iid
LR_iid_stop,3,all,358.3369638,3208.277061,12,90.32444158,j14-25 (t27-50),True,358.9965387,25,86.69802071,t26-50,0.8095934662,45,0.006072317879,0,t6-50,12156.69964,20625.10253,20996.91779,39.38282693,44.2720972,1.073555643,120475.7358,210418.9018,50,ok,0.2641324411,ok,0.2645297899,LR_iid
LR_iid_ext,3,top,26.90908522,1276.588126,12,61.59387865,j14-25 (t27-50),True,26.81196181,25,66.5362472,t26-50,0.6018178243,45,0.05826307951,0,t6-50,1942.321197,2621.734095,2691.517768,67.37032033,81.41853815,1.107542774,407318.9929,407318.9929,50,ok,0.8288103913,ok,0.8503440988,LR_iid
LR_iid_ext,3,mid1,426.5836574,7287.193373,12,150.0815378,j14-25 (t27-50),True,430.3096534,25,172.5417437,t26-50,0.8482538375,45,0.0399666366,0,t6-50,17339.26311,28399.61658,29009.9981,67.37032033,81.41853815,1.107542774,407318.9929,293547.4295,50,ok,0.9246172114,ok,0.9286539318,LR_iid
LR_iid_ext,3,mid2,690.1270085,4.897113944,12,51.37947193,j14-25 (t27-50),True,690.5525145,25,54.77677003,t26-50,1.075165809,45,0.02215838263,0,t6-50,17114.5809,33798.09827,34485.04846,67.37032033,81.41853815,1.107542774,407318.9929,32671.3332,50,ok,1.01888758,ok,1.019937521,LR_iid
LR_iid_ext,3,low,181.0857416,-632.2777816,12,31.51393239,j14-25 (t27-50),True,180.3646249,25,33.8938437,t26-50,1.109226833,45,0.008362188642,0,t6-50,3950.516619,8274.385154,8472.424066,67.37032033,81.41853815,1.107542774,407318.9929,649.9517514,50,ok,0.9985382149,ok,0.9964574164,LR_iid
LR_iid_ext,3,mu,0.6818125167,-14.42406903,12,0.7458707681,j14-25 (t27-50),True,0.6677754713,25,0.7612385353,t26-50,1.828815661,45,0.1074153033,0,t6-50,4.481930582,19.79690853,20.59398819,67.37032033,81.41853815,1.107542774,407318.9929,0,50,ok,1.172319245,ok,1.164511334,LR_iid
LR_iid_ext,3,comp,3.696308566,30.83160647,12,0.9186284442,j14-25 (t27-50),True,3.702051155,25,0.9131922896,t26-50,0.8196282684,45,0.0189952763,0,t6-50,122.0182918,212.7866595,216.6887787,67.37032033,81.41853815,1.107542774,407318.9929,0,50,ok,1.038118905,ok,1.034390045,LR_iid
LR_iid_ext,3,all,1329.083614,7952.808369,12,205.1845709,j14-25 (t27-50),True,1332.408581,25,218.8421098,t26-50,0.9564694478,45,0.02642433075,0,t6-50,40473.18205,73326.41767,74896.27116,67.37032033,81.41853815,1.107542774,407318.9929,734187.7074,50,ok,0.9796759331,ok,0.981797104,LR_iid
SNA_iid_ext,3,top,0.8235938386,319.6910241,12,10.82467194,j14-25 (t27-50),True,0.6248393818,25,13.9069733,t26-50,0.09938933764,45,0.04203960273,0,t6-50,327.8180546,361.081724,352.6290368,32.53050691,34.62049641,1.05665619,46541.93399,46541.93399,50,ok,0.02536701363,ok,0.01981684462,LR_iid
SNA_iid_ext,3,mid1,64.34861023,5373.193948,12,62.81464516,j14-25 (t27-50),True,65.20940116,25,69.26861655,t26-50,0.4497909831,45,0.04160087824,0,t6-50,6784.62956,8634.226522,8594.58151,32.53050691,34.62049641,1.05665619,46541.93399,65502.37578,50,ok,0.1394751803,ok,0.1407288131,LR_iid
SNA_iid_ext,3,mid2,264.3170912,1581.888408,12,51.69922173,j14-25 (t27-50),True,265.1308444,25,54.28236732,t26-50,0.8844763814,45,0.009711600084,0,t6-50,8064.525022,14467.9811,14702.66098,32.53050691,34.62049641,1.05665619,46541.93399,14365.3686,50,ok,0.3902316503,ok,0.3915949774,LR_iid
SNA_iid_ext,3,low,63.731828,-25.17668666,12,3.565237971,j14-25 (t27-50),True,63.72956315,25,4.176277102,t26-50,0.9594595732,45,0.01276568635,0,t6-50,1571.605893,3090.809565,3152.775571,32.53050691,34.62049641,1.05665619,46541.93399,238.8894501,50,ok,0.3514283631,ok,0.352085648,LR_iid
SNA_iid_ext,3,mu,0.8297304761,-14.68381199,12,0.3747457614,j14-25 (t27-50),True,0.8197413051,25,0.4161125019,t26-50,1.889788748,45,0.0183266676,0,t6-50,7.466069365,26.47428495,27.38002612,32.53050691,34.62049641,1.05665619,46541.93399,0,50,ok,1.426651728,ok,1.429519474,LR_iid
SNA_iid_ext,3,comp,3.12935159,13.68181335,12,0.3076924784,j14-25 (t27-50),True,3.119810347,25,0.4186225008,t26-50,0.7559695201,45,0.03558936451,0,t6-50,93.43691316,166.8838784,169.768922,32.53050691,34.62049641,1.05665619,46541.93399,0,50,ok,0.8788874057,ok,0.8717061515,LR_iid
SNA_iid_ext,3,all,397.1802054,7248.594694,12,61.56767951,j14-25 (t27-50),True,398.6341998,25,78.26328752,t26-50,0.6932421402,45,0.01181802666,0,t6-50,16849.48151,26747.45707,26999.79605,32.53050691,34.62049641,1.05665619,46541.93399,126648.5678,50,ok,0.29276404,ok,0.2937371527,LR_iid
LR_iid,4,top,50.08899894,546.1168737,12,93.09138774,j14-25 (t27-50),True,48.90381412,25,109.1746064,t26-50,0.7142577874,45,0.04177361914,0,t6-50,1914.805089,2797.232418,2845.538479,65.29319919,83.03906582,1.06390016,387602.663,387602.663,50,ok,1,ok,1,LR_iid
LR_iid,4,mid1,636.8943114,-13.67501182,12,343.2365029,j14-25 (t27-50),True,633.2233087,25,354.2347028,t26-50,0.9056685613,45,0.0224559801,0,t6-50,16325.68802,30668.29387,31019.68523,65.29319919,83.03906582,1.06390016,387602.663,311921.432,50,ok,1,ok,1,LR_iid
LR_iid,4,mid2,759.5863689,-2180.441614,12,92.60345815,j14-25 (t27-50),True,756.3599878,25,120.1573463,t26-50,1.095350177,45,0.01322943641,0,t6-50,17171.73715,34996.86609,35749.70693,65.29319919,83.03906582,1.06390016,387602.663,33420.11744,50,ok,1,ok,1,LR_iid
LR_iid,4,low,194.4331132,-945.1322562,12,20.93876304,j14-25 (t27-50),True,193.9864044,25,24.69803546,t26-50,1.140015637,45,0.005727704458,0,t6-50,3988.703816,8584.528217,8785.64676,65.29319919,83.03906582,1.06390016,387602.663,666.7014467,50,ok,1,ok,1,LR_iid
LR_iid,4,mu,0.4618826141,-7.442694245,12,0.4259359963,j14-25 (t27-50),True,0.4583595795,25,0.4104923719,t26-50,1.58028281,45,0.09152351295,0,t6-50,4.701317434,15.84568354,16.51715894,65.29319919,83.03906582,1.06390016,387602.663,0,50,ok,1,ok,1,LR_iid
LR_iid,4,comp,3.890911516,16.84238882,12,0.2630773085,j14-25 (t27-50),True,3.873911561,25,0.6389327725,t26-50,0.7918945157,45,0.02225520998,0,t6-50,117.2316562,207.2893002,210.9497537,65.29319919,83.03906582,1.06390016,387602.663,0,50,ok,1,ok,1,LR_iid
LR_iid,4,all,1645.355587,-2583.732314,12,481.4079424,j14-25 (t27-50),True,1636.805786,25,531.0538148,t26-50,0.9978391523,45,0.01281709737,0,t6-50,39522.86705,77270.05558,78628.04431,65.29319919,83.03906582,1.06390016,387602.663,733610.9139,50,ok,1,ok,1,LR_iid
LR_abab,4,top,15.40966472,470.6095605,12,20.678551,j14-25 (t27-50),True,15.66384744,25,24.84022171,t26-50,0.4946589361,45,0.02675733963,0,t6-50,811.1307409,1186.047212,1224.124342,43.90861577,53.06579464,1.117798827,170363.9687,170363.9687,50,ok,0.3076456915,ok,0.3202990958,LR_iid
LR_abab,4,mid1,203.2896531,3651.014207,12,54.02443932,j14-25 (t27-50),True,204.3905708,25,59.6730157,t26-50,0.6902090372,45,0.003647891139,0,t6-50,8609.072311,13557.60766,13721.98248,43.90861577,53.06579464,1.117798827,170363.9687,125667.7905,50,ok,0.3191889918,ok,0.3227780279,LR_iid
LR_abab,4,mid2,391.3789063,1643.528974,12,31.96520944,j14-25 (t27-50),True,392.0153549,25,36.54365984,t26-50,0.89696235,45,0.00495429114,0,t6-50,11337.516,20857.19521,21251.31599,43.90861577,53.06579464,1.117798827,170363.9687,18235.15309,50,ok,0.5152526722,ok,0.5182920319,LR_iid
LR_abab,4,low,143.7924836,-275.7379972,12,17.9111709,j14-25 (t27-50),True,143.6033085,25,17.69914621,t26-50,1.027923751,45,0.00643690154,0,t6-50,3352.751108,6803.89414,6938.715117,43.90861577,53.06579464,1.117798827,170363.9687,502.8407977,50,ok,0.7395472984,ok,0.7402751185,LR_iid
LR_abab,4,mu,0.362601361,-5.928813221,12,0.2424156343,j14-25 (t27-50),True,0.3578503882,25,0.2514159603,t26-50,1.571816132,45,0.04254917659,0,t6-50,3.768882483,12.16975971,12.71523604,43.90861577,53.06579464,1.117798827,170363.9687,0,50,ok,0.7850508981,ok,0.7807197759,LR_iid
LR_abab,4,comp,3.999393623,15.99194923,12,1.275620866,j14-25 (t27-50),True,4.024775827,25,1.346527315,t26-50,0.8417739606,45,0.03663300161,0,t6-50,113.2993438,213.1686064,217.1322811,43.90861577,53.06579464,1.117798827,170363.9687,0,50,ok,1.027880898,ok,1.038943653,LR_iid
