geometry,optimizer,seed,task,n_keys,n_mismatched_keys,mismatched_keys,max_abs_difference,main_snapshot,priority_snapshot
avg16,sgd,301,5,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t005.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t005.npz
avg16,sgd,301,6,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t006.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t006.npz
avg16,sgd,301,7,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t007.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t007.npz
avg16,sgd,301,8,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t008.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t008.npz
avg16,sgd,301,9,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t009.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t009.npz
avg16,sgd,301,10,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t010.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t010.npz
avg16,sgd,301,11,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t011.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t011.npz
avg16,sgd,301,12,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t012.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t012.npz
avg16,sgd,301,13,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t013.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t013.npz
avg16,sgd,301,14,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t014.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t014.npz
avg16,sgd,301,15,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t015.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t015.npz
avg16,sgd,301,16,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t016.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t016.npz
avg16,sgd,301,17,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t017.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t017.npz
avg16,sgd,301,18,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t018.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t018.npz
avg16,sgd,301,19,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t019.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t019.npz
avg16,sgd,301,20,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t020.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t020.npz
avg16,sgd,301,21,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t021.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t021.npz
avg16,sgd,301,22,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t022.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t022.npz
avg16,sgd,301,23,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t023.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t023.npz
avg16,sgd,301,24,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t024.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t024.npz
avg16,sgd,301,25,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t025.npz
avg16,sgd,301,26,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t026.npz
avg16,sgd,301,27,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t027.npz
avg16,sgd,301,28,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t028.npz
avg16,sgd,301,29,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t029.npz
avg16,sgd,301,30,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t030.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t030.npz
avg16,sgd,301,31,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t031.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t031.npz
avg16,sgd,301,32,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t032.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t032.npz
avg16,sgd,301,33,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t033.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t033.npz
avg16,sgd,301,34,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t034.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t034.npz
avg16,sgd,301,35,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t035.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t035.npz
avg16,sgd,301,36,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t036.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t036.npz
avg16,sgd,301,37,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t037.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t037.npz
avg16,sgd,301,38,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t038.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t038.npz
avg16,sgd,301,39,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t039.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t039.npz
avg16,sgd,301,40,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t040.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t040.npz
avg16,sgd,301,41,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t041.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t041.npz
avg16,sgd,301,42,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t042.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t042.npz
avg16,sgd,301,43,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t043.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t043.npz
avg16,sgd,301,44,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t044.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t044.npz
avg16,sgd,301,45,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t045.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t045.npz
avg16,sgd,301,46,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t046.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t046.npz
avg16,sgd,301,47,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t047.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t047.npz
avg16,sgd,301,48,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t048.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t048.npz
avg16,sgd,301,49,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t049.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t049.npz
avg16,sgd,301,50,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed301/t050.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed301/t050.npz
avg16,sgd,302,0,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t000.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t000.npz
avg16,sgd,302,1,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t001.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t001.npz
avg16,sgd,302,2,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t002.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t002.npz
avg16,sgd,302,3,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t003.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t003.npz
avg16,sgd,302,4,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t004.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t004.npz
avg16,sgd,302,5,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t005.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t005.npz
avg16,sgd,302,6,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t006.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t006.npz
avg16,sgd,302,7,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t007.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t007.npz
avg16,sgd,302,8,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t008.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t008.npz
avg16,sgd,302,9,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t009.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t009.npz
avg16,sgd,302,10,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t010.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t010.npz
avg16,sgd,302,11,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t011.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t011.npz
avg16,sgd,302,12,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t012.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t012.npz
avg16,sgd,302,13,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t013.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t013.npz
avg16,sgd,302,14,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t014.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t014.npz
avg16,sgd,302,15,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t015.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t015.npz
avg16,sgd,302,16,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t016.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t016.npz
avg16,sgd,302,17,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t017.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t017.npz
avg16,sgd,302,18,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t018.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t018.npz
avg16,sgd,302,19,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t019.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t019.npz
avg16,sgd,302,20,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t020.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t020.npz
avg16,sgd,302,21,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t021.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t021.npz
avg16,sgd,302,22,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t022.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t022.npz
avg16,sgd,302,23,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t023.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t023.npz
avg16,sgd,302,24,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t024.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t024.npz
avg16,sgd,302,25,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t025.npz
avg16,sgd,302,26,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t026.npz
avg16,sgd,302,27,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t027.npz
avg16,sgd,302,28,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t028.npz
avg16,sgd,302,29,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t029.npz
avg16,sgd,302,30,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t030.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t030.npz
avg16,sgd,302,31,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t031.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t031.npz
avg16,sgd,302,32,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t032.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t032.npz
avg16,sgd,302,33,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t033.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t033.npz
avg16,sgd,302,34,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t034.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t034.npz
avg16,sgd,302,35,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t035.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t035.npz
avg16,sgd,302,36,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t036.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t036.npz
avg16,sgd,302,37,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t037.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t037.npz
avg16,sgd,302,38,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t038.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t038.npz
avg16,sgd,302,39,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t039.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t039.npz
avg16,sgd,302,40,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t040.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t040.npz
avg16,sgd,302,41,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t041.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t041.npz
avg16,sgd,302,42,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t042.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t042.npz
avg16,sgd,302,43,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t043.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t043.npz
avg16,sgd,302,44,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t044.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t044.npz
avg16,sgd,302,45,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t045.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t045.npz
avg16,sgd,302,46,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t046.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t046.npz
avg16,sgd,302,47,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t047.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t047.npz
avg16,sgd,302,48,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t048.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t048.npz
avg16,sgd,302,49,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t049.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t049.npz
avg16,sgd,302,50,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed302/t050.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed302/t050.npz
avg16,sgd,303,0,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t000.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t000.npz
avg16,sgd,303,1,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t001.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t001.npz
avg16,sgd,303,2,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t002.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t002.npz
avg16,sgd,303,3,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t003.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t003.npz
avg16,sgd,303,4,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t004.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t004.npz
