contrast,geometry,optimizer,reference_geometry,reference_optimizer,seed,window,metric,availability,numerator_series_status,reference_series_status,terminal_divergence,value,reference_value,difference,ratio
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,65.07227294262896,40.20285237185673,24.869420570772228,1.6185984103998952
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,31.907851716705615,16.001424418441726,15.906427298263889,1.9940632085185896
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.22801077369082262,-0.18435658382177644,-0.04365418986904618,
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.49547599476485327,0.39347098853280005,0.10200500623205322,1.2592440337530755
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9020833671092987,0.7779166996479034,0.12416666746139526,1.159614348834001
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,39.894362436034605,40.20285237185673,-0.3084899358221236,0.9923266654572481
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,16.43776339698403,16.001424418441726,0.43633897854230597,1.0272687585262361
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.18550294971377201,-0.18435658382177644,-0.001146365891995571,
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.4088766817641861,0.39347098853280005,0.015405693231386075,1.0391533141714764
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.7929166853427887,0.7779166996479034,0.014999985694885254,1.0192822518165177
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,27.595681068167835,40.20285237185673,-12.607171303688894,0.6864110240965312
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,9.154695804046668,16.001424418441726,-6.846728614395058,0.5721175543282154
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.13967728647940011,-0.18435658382177644,0.04467929734237633,
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.3339904223577521,0.39347098853280005,-0.05948056617504793,0.8488311262874986
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.5637499988079071,0.7779166996479034,-0.21416670083999634,0.7246919870251772
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,24.441290176574988,40.20285237185673,-15.76156219528174,0.6079491562067538
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,8.418414866410064,16.001424418441726,-7.583009552031662,0.5261040921274356
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.10267668400807752,-0.18435658382177644,0.08167989981369893,
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.34195397332396865,0.39347098853280005,-0.051517015208831396,0.8690703591618498
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.5429166853427887,0.7779166996479034,-0.23500001430511475,0.6979110817244581
adam_over_sgd,rgb32,adam,rgb32,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,144.72484724749725,40.20285237185673,104.52199487564053,3.59986515157838
adam_over_sgd,rgb32,adam,rgb32,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,89.02318759704329,16.001424418441726,73.02176317860156,5.563453931916436
adam_over_sgd,rgb32,adam,rgb32,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.29395608221503666,-0.18435658382177644,-0.10959949839326022,
adam_over_sgd,rgb32,adam,rgb32,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6159487539165205,0.39347098853280005,0.22247776538372044,1.5654235556560596
adam_over_sgd,rgb32,adam,rgb32,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9975000023841858,0.7779166996479034,0.21958330273628235,1.282270971732152
adam_over_sgd,dup64,adam,dup64,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,528.4953309872274,65.07227294262896,463.4230580445984,8.121666987922428
adam_over_sgd,dup64,adam,dup64,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,336.418565302484,31.907851716705615,304.5107135857784,10.543441416532263
adam_over_sgd,dup64,adam,dup64,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.29897811254215106,-0.22801077369082262,-0.07096733885132844,
adam_over_sgd,dup64,adam,dup64,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6451345662563476,0.49547599476485327,0.1496585714914943,1.3020500954088006
adam_over_sgd,dup64,adam,dup64,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9958333373069764,0.9020833671092987,0.09374997019767772,1.103926060069256
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,273.5694826175426,39.894362436034605,233.67512018150796,6.857346900985709
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,175.21450392796334,16.43776339698403,158.7767405309793,10.659266695620607
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.29709601248233697,-0.18550294971377201,-0.11159306276856495,
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.640176773967681,0.4088766817641861,0.2313000922034949,1.5656964618415046
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9983333349227904,0.7929166853427887,0.20541664958000172,1.2590646071361171
adam_over_sgd,gray32,adam,gray32,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,56.09960536112108,27.595681068167835,28.503924292953243,2.0329125134669384
adam_over_sgd,gray32,adam,gray32,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,32.618471767783824,9.154695804046668,23.463775963737156,3.5630317452345515
adam_over_sgd,gray32,adam,gray32,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2884784431378291,-0.13967728647940011,-0.148801156658429,
adam_over_sgd,gray32,adam,gray32,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5807643105496958,0.3339904223577521,0.24677388819194368,1.738865164006449
adam_over_sgd,gray32,adam,gray32,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9587500393390656,0.5637499988079071,0.39500004053115845,1.700665261847302
adam_over_sgd,avg16,adam,avg16,sgd,301,early,R,AVAILABLE,COMPLETE,COMPLETE,False,50.20391017214379,24.441290176574988,25.762619995568805,2.054061377670652
adam_over_sgd,avg16,adam,avg16,sgd,301,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,27.97255902303798,8.418414866410064,19.554144156627917,3.3227821943831755
adam_over_sgd,avg16,adam,avg16,sgd,301,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.29039718824919536,-0.10267668400807752,-0.18772050424111786,
adam_over_sgd,avg16,adam,avg16,sgd,301,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5565970664336944,0.34195397332396865,0.2146430931097258,1.627695859250543
adam_over_sgd,avg16,adam,avg16,sgd,301,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9241666793823242,0.5429166853427887,0.3812499940395355,1.702225598019373
geometry_over_rgb32,dup64,adam,rgb32,adam,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,674.9531367182597,180.65075383258826,494.30238288567136,3.7362320521715
geometry_over_rgb32,dup64,adam,rgb32,adam,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,374.2613248828155,100.9957281351258,273.26559674768964,3.7057144078616657
geometry_over_rgb32,dup64,adam,rgb32,adam,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2725930234860444,-0.2832589465311974,0.010665923045152959,
geometry_over_rgb32,dup64,adam,rgb32,adam,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5612438834374001,0.5511847159892315,0.010059167448168593,1.0182500841484965
geometry_over_rgb32,dup64,adam,rgb32,adam,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9945833384990692,0.9970833361148834,-0.002499997615814209,0.9974926894019156
geometry_over_rgb32,dup64_half,adam,rgb32,adam,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,350.0050523270727,180.65075383258826,169.35429849448442,1.9374679867177724
geometry_over_rgb32,dup64_half,adam,rgb32,adam,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,193.42774720017255,100.9957281351258,92.43201906504675,1.9152072149168393
geometry_over_rgb32,dup64_half,adam,rgb32,adam,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.27289548409013764,-0.2832589465311974,0.010363462441059734,
geometry_over_rgb32,dup64_half,adam,rgb32,adam,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5560996933700345,0.5511847159892315,0.004914977380803043,1.0089171147860694
geometry_over_rgb32,dup64_half,adam,rgb32,adam,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9929166734218597,0.9970833361148834,-0.004166662693023682,0.9958211490031926
geometry_over_rgb32,gray32,adam,rgb32,adam,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,67.77835724448357,180.65075383258826,-112.87239658810469,0.37519000505967876
geometry_over_rgb32,gray32,adam,rgb32,adam,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,36.99112370761023,100.9957281351258,-64.00460442751557,0.36626424097976185
geometry_over_rgb32,gray32,adam,rgb32,adam,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.26512172796966693,-0.2832589465311974,0.018137218561530444,
geometry_over_rgb32,gray32,adam,rgb32,adam,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5352617296896591,0.5511847159892315,-0.01592298629957234,0.9711113428263431
geometry_over_rgb32,gray32,adam,rgb32,adam,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9229166805744171,0.9970833361148834,-0.07416665554046631,0.9256163924778291
geometry_over_rgb32,avg16,adam,rgb32,adam,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,60.986407997445674,180.65075383258826,-119.6643458351426,0.3375928785437712
geometry_over_rgb32,avg16,adam,rgb32,adam,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,31.89315092609744,100.9957281351258,-69.10257720902837,0.3157871279805662
geometry_over_rgb32,avg16,adam,rgb32,adam,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.24501337691060915,-0.2832589465311974,0.03824556962058823,
geometry_over_rgb32,avg16,adam,rgb32,adam,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5218808777510417,0.5511847159892315,-0.029303838238189717,0.9468348134697512
geometry_over_rgb32,avg16,adam,rgb32,adam,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9141666889190674,0.9970833361148834,-0.08291664719581604,0.9168408053845336
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,72.46145758391424,41.07355281329742,31.38790477061682,1.7641877222867144
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,32.048682005606,15.726561983780595,16.322120021825402,2.037869563523104
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.21953170237901545,-0.20056868970432623,-0.018963012674689222,
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.4422314611348873,0.381608350600504,0.060623110534383295,1.158862117243991
geometry_over_rgb32,dup64,sgd,rgb32,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.8641666769981384,0.7266666889190674,0.13749998807907104,1.189220161286883
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,41.87634198049473,41.07355281329742,0.8027891671973109,1.019545160138604
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,16.441641785424167,15.726561983780595,0.7150798016435722,1.0454695566889356
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.18936854452323104,-0.20056868970432623,0.011200145181095189,
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.3928644135897099,0.381608350600504,0.011256062989205895,1.029496374939105
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.7337500154972076,0.7266666889190674,0.007083326578140259,1.0097476968273815
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,28.36333702431635,41.07355281329742,-12.710215788981067,0.6905498814101569
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,9.533146466597435,15.726561983780595,-6.19341551718316,0.6061812159853713
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.17554923685098417,-0.20056868970432623,0.02501945285334206,
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.33610984680928335,0.381608350600504,-0.04549850379122067,0.8807717291311272
geometry_over_rgb32,gray32,sgd,rgb32,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.5354166924953461,0.7266666889190674,-0.1912499964237213,0.7368119395864837
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,27.67594964176751,41.07355281329742,-13.397603171529909,0.6738143585379719
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,8.134660207083213,15.726561983780595,-7.591901776697382,0.5172561056556926
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.13205138130652275,-0.20056868970432623,0.06851730839780348,
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.2981137653144941,0.381608350600504,-0.08349458528600995,0.781203463827189
geometry_over_rgb32,avg16,sgd,rgb32,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.47708335518836975,0.7266666889190674,-0.24958333373069763,0.6565367072186035
adam_over_sgd,rgb32,adam,rgb32,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,180.65075383258826,41.07355281329742,139.57720101929084,4.3982256576086405
adam_over_sgd,rgb32,adam,rgb32,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,100.9957281351258,15.726561983780595,85.2691661513452,6.421983917355018
adam_over_sgd,rgb32,adam,rgb32,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2832589465311974,-0.20056868970432623,-0.08269025682687114,
adam_over_sgd,rgb32,adam,rgb32,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5511847159892315,0.381608350600504,0.16957636538872745,1.444372784615116
adam_over_sgd,rgb32,adam,rgb32,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9970833361148834,0.7266666889190674,0.27041664719581604,1.3721329893325187
adam_over_sgd,dup64,adam,dup64,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,674.9531367182597,72.46145758391424,602.4916791343454,9.314650287521857
adam_over_sgd,dup64,adam,dup64,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,374.2613248828155,32.048682005606,342.2126428772095,11.677900664287822
adam_over_sgd,dup64,adam,dup64,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2725930234860444,-0.21953170237901545,-0.053061321107028964,
adam_over_sgd,dup64,adam,dup64,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5612438834374001,0.4422314611348873,0.11901242230251274,1.2691179456049875
adam_over_sgd,dup64,adam,dup64,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9945833384990692,0.8641666769981384,0.1304166615009308,1.1509160963646041
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,350.0050523270727,41.87634198049473,308.128710346578,8.3580617545367
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,193.42774720017255,16.441641785424167,176.98610541474838,11.764503187975423
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.27289548409013764,-0.18936854452323104,-0.0835269395669066,
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5560996933700345,0.3928644135897099,0.1632352797803246,1.415500295098757
adam_over_sgd,dup64_half,adam,dup64_half,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9929166734218597,0.7337500154972076,0.2591666579246521,1.3532083849416128
adam_over_sgd,gray32,adam,gray32,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,67.77835724448357,28.36333702431635,39.41502022016722,2.389646788964785
adam_over_sgd,gray32,adam,gray32,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,36.99112370761023,9.533146466597435,27.45797724101279,3.880263860124356
adam_over_sgd,gray32,adam,gray32,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.26512172796966693,-0.17554923685098417,-0.08957249111868276,
adam_over_sgd,gray32,adam,gray32,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5352617296896591,0.33610984680928335,0.19915188288037577,1.592520227452245
adam_over_sgd,gray32,adam,gray32,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9229166805744171,0.5354166924953461,0.38749998807907104,1.7237353513823055
adam_over_sgd,avg16,adam,avg16,sgd,301,late,R,AVAILABLE,COMPLETE,COMPLETE,False,60.986407997445674,27.67594964176751,33.310458355678165,2.203588631531807
adam_over_sgd,avg16,adam,avg16,sgd,301,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,31.89315092609744,8.134660207083213,23.758490719014226,3.9206494326986943
adam_over_sgd,avg16,adam,avg16,sgd,301,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.24501337691060915,-0.13205138130652275,-0.1129619956040864,
adam_over_sgd,avg16,adam,avg16,sgd,301,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5218808777510417,0.2981137653144941,0.22376711243654768,1.750609795560716
adam_over_sgd,avg16,adam,avg16,sgd,301,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9141666889190674,0.47708335518836975,0.43708333373069763,1.9161571641042086
geometry_over_rgb32,dup64,adam,rgb32,adam,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,522.0776879652879,145.81924942356164,376.2584385417262,3.580307058424139
geometry_over_rgb32,dup64,adam,rgb32,adam,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,330.293111041883,89.65324243978779,240.6398686020952,3.6841178528898366
geometry_over_rgb32,dup64,adam,rgb32,adam,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.29972806288782583,-0.3066460087772396,0.006917945889413746,
geometry_over_rgb32,dup64,adam,rgb32,adam,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6261313967942328,0.6152506337415716,0.010880763052661169,1.0176850903614534
geometry_over_rgb32,dup64,adam,rgb32,adam,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9687500298023224,0.9941666722297668,-0.025416642427444458,0.974434224021573
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,273.28536484126437,145.81924942356164,127.46611541770272,1.874137783053947
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,174.48715399532944,89.65324243978779,84.83391155554165,1.9462447675834718
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.29214262644599553,-0.3066460087772396,0.014503382331244041,
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6323960361092578,0.6152506337415716,0.017145402367686136,1.0278673461308254
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9870833456516266,0.9941666722297668,-0.007083326578140259,0.9928751116125696
geometry_over_rgb32,gray32,adam,rgb32,adam,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,56.36071575399428,145.81924942356164,-89.45853366956737,0.38651080688450895
geometry_over_rgb32,gray32,adam,rgb32,adam,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,32.949055719734815,89.65324243978779,-56.704186720052974,0.3675166098076576
geometry_over_rgb32,gray32,adam,rgb32,adam,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.28263162276540105,-0.3066460087772396,0.02401438601183853,
geometry_over_rgb32,gray32,adam,rgb32,adam,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5792990746269586,0.6152506337415716,-0.03595155911461301,0.9415659941770754
geometry_over_rgb32,gray32,adam,rgb32,adam,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9487500190734863,0.9941666722297668,-0.04541665315628052,0.9543168621269331
geometry_over_rgb32,avg16,adam,rgb32,adam,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,49.39458204179796,145.81924942356164,-96.42466738176368,0.33873841922146614
geometry_over_rgb32,avg16,adam,rgb32,adam,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,28.19415706520799,89.65324243978779,-61.4590853745798,0.3144800600395856
geometry_over_rgb32,avg16,adam,rgb32,adam,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2724080891663892,-0.3066460087772396,0.034237919610850376,
geometry_over_rgb32,avg16,adam,rgb32,adam,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5698758079704818,0.6152506337415716,-0.045374825771089866,0.9262498512270546
geometry_over_rgb32,avg16,adam,rgb32,adam,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.904583364725113,0.9941666722297668,-0.08958330750465382,0.909891057498707
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,67.30562347114339,38.07547584494324,29.23014762620015,1.7676896211418502
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,32.28442526342187,16.162232179089408,16.122193084332466,1.9975226754378184
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.24328470520309137,-0.20224573043388902,-0.04103897476920235,
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.48053957071303505,0.426368380047023,0.05417119066601206,1.127052551739502
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9054166972637177,0.7866666913032532,0.11875000596046448,1.1509533926798579
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,38.614621443393375,38.07547584494324,0.5391455984501334,1.0141599175449763
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,15.807907611458761,16.162232179089408,-0.35432456763064657,0.9780770029965867
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.18311345324888595,-0.20224573043388902,0.01913227718500307,
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.4146945857997065,0.426368380047023,-0.01167379424731646,0.972620403403205
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.8125,0.7866666913032532,0.025833308696746826,1.0328389507047124
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,26.13017232021399,38.07547584494324,-11.945303524729251,0.6862730337665447
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,9.181611511948185,16.162232179089408,-6.980620667141222,0.5680905589159457
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.12711409068786658,-0.20224573043388902,0.07513163974602244,
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.3480444158285996,0.426368380047023,-0.07832396421842341,0.8162997823389594
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.5770833194255829,0.7866666913032532,-0.2095833718776703,0.7335804678211834
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,25.058061382146505,38.07547584494324,-13.017414462796737,0.6581155146738484
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,8.574448879722429,16.162232179089408,-7.587783299366979,0.5305238029444964
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.0955351504042336,-0.20224573043388902,0.10671058002965542,
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.34242523987810225,0.426368380047023,-0.08394314016892074,0.8031206250340073
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.5145833194255829,0.7866666913032532,-0.2720833718776703,0.6541313177669746
adam_over_sgd,rgb32,adam,rgb32,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,145.81924942356164,38.07547584494324,107.7437735786184,3.8297420107732605
