arm,step,dtype,mode,t,metric,mean,lo,hi,sd,n
LR_a0p7_q0,200000,float32,control,50,R,0.03339531224534304,0.026474412586192875,0.04031621190449321,0.009674750605446697,10
LR_a0p7_q0,200000,float32,control,50,J,0.0005996546818806764,0.00039413517449612815,0.0008051741892652247,0.0002872964609262837,10
LR_a0p7_q0,200000,float32,control,50,W_round,-1.0947522577344575e-08,-2.6424836805765784e-08,4.529791651076634e-09,2.163579340499986e-08,10
LR_a0p7_q0,200000,float32,control,50,z_learning,0.0015876550004684305,-0.0031316101347417195,0.00630692013567858,0.0065970777605153606,10
LR_a0p7_q0,200000,float32,control,50,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,200000,float32,control,50,z_own_task_change,0.0016568482457840071,-0.003294314538688036,0.00660801103025605,0.0069212483211493325,10
LR_a0p7_q0,200000,float32,switch,100,W,-0.0006966535910835736,-0.007364141615360747,0.005970834433193599,0.009320505566700426,10
LR_a0p7_q0,200000,float32,switch,100,bias,-2.5470909633440886e-05,-0.0007322813760977376,0.0006813395568308557,0.0009880529013768708,10
LR_a0p7_q0,200000,float32,switch,100,loss,1.0977061049252579,0.7390717861425489,1.456340423707967,0.5013362082470982,10
LR_a0p7_q0,200000,float32,switch,100,cos_change,-0.00027151053743306315,-0.0016001288564669914,0.0010571077816008652,0.0018572803420848114,10
LR_a0p7_q0,200000,float32,switch,100,length,4.361001807466815e-05,-0.0001374840503391344,0.00022470408648847068,0.00025315205165745455,10
LR_a0p7_q0,200000,float32,switch,100,direction,-0.0007402636091582385,-0.007313002879225906,0.00583247566090943,0.009188055941319455,10
LR_a0p7_q0,200000,float32,switch,100,centered_norm_change,-0.007100996652679525,-0.011350947612475723,-0.002851045692883328,0.0059410217813295,10
LR_a0p7_q0,200000,float32,switch,100,fraction_units_down,0.5130000000000001,0.4546839069003719,0.5713160930996284,0.08152027695951207,10
LR_a0p7_q0,200000,float32,switch,100,oldmean_W,-0.0006197712623279919,-0.006970185695747495,0.005730643171091511,0.00887726724997874,10
LR_a0p7_q0,200000,float32,switch,100,radial,7.253277292451653e-06,-0.00021176564758181786,0.00022627220216672115,0.0003061673453436277,10
LR_a0p7_q0,200000,float32,switch,100,tangent,-0.0007039068683760274,-0.00726927490771871,0.005861461170966656,0.009177751671292199,10
LR_a0p7_q0,200000,float32,switch,100,self_pos,-0.17037196626688475,-0.2018074908618745,-0.138936441671895,0.04394383325668046,10
LR_a0p7_q0,200000,float32,switch,100,self_neg,0.1403203598408925,0.10532901969567954,0.17531169998610546,0.0489145206443955,10
LR_a0p7_q0,200000,float32,switch,100,rest_pos,0.15438382053574723,0.12807468081785625,0.1806929602536382,0.03677764134001365,10
LR_a0p7_q0,200000,float32,switch,100,rest_neg,-0.1250288502914009,-0.15355181563838038,-0.09650588494442143,0.03987235617481988,10
LR_a0p7_q0,200000,float32,switch,100,pos,-0.0159881457311375,-0.026020068343942812,-0.005956223118332188,0.014023660817523024,10
LR_a0p7_q0,200000,float32,switch,100,neg,0.015291509549491622,0.00722048124379162,0.023362537855191625,0.011282519590341355,10
LR_a0p7_q0,200000,float32,switch,100,down,-0.6659709402767309,-0.8134864901865977,-0.518455390366864,0.20621251948312933,10
LR_a0p7_q0,200000,float32,switch,100,up,0.6652742866856473,0.514973804647087,0.8155747687242075,0.21010558615439406,10
LR_a0p7_q0,200000,float32,switch,100,common_mu,-0.00023555826302138204,-0.006771910369025312,0.006300793842982548,0.009137190193382955,10
LR_a0p7_q0,200000,float32,switch,100,input_correlation,-0.0004610779186244949,-0.0012279128280172258,0.0003057569907682359,0.0010719612867261215,10
LR_a0p7_q0,200000,float32,switch,100,centered_transport,-6.092521467394047e-05,-0.0026554740936014635,0.0025336236642535827,0.003626929239478007,10
LR_a0p7_q0,200000,float32,switch,100,rowmean_transport,-0.0006357283764096324,-0.004722557186861796,0.003451100434042531,0.005712992740185773,10
LR_a0p7_q0,200000,float32,switch,100,E,0.1115302081823241,0.0812003103095986,0.14186010605504962,0.042398273672316064,10
LR_a0p7_q0,200000,float32,switch,100,R,0.10145878428525738,0.07582072404292983,0.12709684452758493,0.035839536919741316,10
LR_a0p7_q0,200000,float32,switch,100,J,0.002970422731887106,0.0015804251353541707,0.004360420328420041,0.0019430826555687662,10
LR_a0p7_q0,200000,float32,switch,100,W_round,-1.7409437698246717e-08,-4.2775876169475595e-08,7.957000772982164e-09,3.5459835865859537e-08,10
LR_a0p7_q0,200000,float32,switch,100,z_learning,-0.0007221245007170147,-0.008092236345555595,0.0066479873441215665,0.010302705940663435,10
LR_a0p7_q0,200000,float32,switch,100,input_jump,0.018583636538252065,-0.001090614515336586,0.03825788759184072,0.02750270653624675,10
LR_a0p7_q0,200000,float32,switch,100,z_own_task_change,0.01786151203753505,-0.0011026586107277005,0.036825682685797806,0.026510082575536685,10
LR_a0p7_q0,200000,float32,control,100,W,0.00045120230223784857,-0.002490190643577051,0.0033925952480527476,0.004111783812059151,10
LR_a0p7_q0,200000,float32,control,100,bias,3.0128998609143307e-05,-0.00028666344772830543,0.0003469214449465921,0.0004428453037824447,10
LR_a0p7_q0,200000,float32,control,100,loss,0.6007256317709053,0.3268653711103546,0.874585892431456,0.38283024651722763,10
LR_a0p7_q0,200000,float32,control,100,cos_change,9.569464863376837e-05,-0.0004260760532598147,0.0006174653505273514,0.0007293851468248492,10
LR_a0p7_q0,200000,float32,control,100,length,3.1894240990187715e-05,-3.9065588036390786e-05,0.00010285407001676622,9.919500103279694e-05,10
LR_a0p7_q0,200000,float32,control,100,direction,0.00041930806124765963,-0.0025298000453606202,0.003368416167855939,0.0041225688631699835,10
LR_a0p7_q0,200000,float32,control,100,centered_norm_change,0.0010519702098746371,0.00035313136730251275,0.0017508090524467616,0.0009769093395748702,10
LR_a0p7_q0,200000,float32,control,100,fraction_units_down,0.46799999999999997,0.41721469765063507,0.5187853023493648,0.07099295739719537,10
LR_a0p7_q0,200000,float32,control,100,oldmean_W,0.0004666384364694949,-0.0026309415380268305,0.00356421841096582,0.004330118223005386,10
LR_a0p7_q0,200000,float32,control,100,radial,3.241466655163532e-05,-2.8689494905501796e-05,9.351882800877245e-05,8.541772777635403e-05,10
LR_a0p7_q0,200000,float32,control,100,tangent,0.0004187876356862132,-0.002500146636754542,0.0033377219081269682,0.004080388751514275,10
LR_a0p7_q0,200000,float32,control,100,self_pos,-0.15373172066022633,-0.19010710693392321,-0.11735633438652945,0.05084928372130451,10
LR_a0p7_q0,200000,float32,control,100,self_neg,0.1424704787862529,0.10186109638794531,0.1830798611845605,0.056768002180960155,10
LR_a0p7_q0,200000,float32,control,100,rest_pos,0.1498872082397499,0.10940963649939625,0.19036477998010357,0.056583743586608455,10
LR_a0p7_q0,200000,float32,control,100,rest_neg,-0.13817474360143253,-0.1821893596737795,-0.09416012752908556,0.061528190620629766,10
LR_a0p7_q0,200000,float32,control,100,pos,-0.00384451242047642,-0.011082807481943206,0.003393782640990365,0.010118438783568006,10
LR_a0p7_q0,200000,float32,control,100,neg,0.00429573518482038,-0.0011753098661502629,0.009766780235791021,0.0076479936173217,10
LR_a0p7_q0,200000,float32,control,100,down,-0.4081199426071679,-0.49893800849058434,-0.31730187672375143,0.12695490198726161,10
LR_a0p7_q0,200000,float32,control,100,up,0.40857114490940577,0.3182125515802182,0.4989297382385933,0.12631260364584082,10
LR_a0p7_q0,200000,float32,control,100,common_mu,0.0002786119833460025,-0.0026509841035407935,0.0032082080702327985,0.0040952929403982475,10
LR_a0p7_q0,200000,float32,control,100,input_correlation,0.00017261078099795705,-0.00012727480849389992,0.00047249637048981405,0.00041921114759484087,10
LR_a0p7_q0,200000,float32,control,100,centered_transport,0.0003186298417615227,-0.00035978493546001954,0.000997044618983065,0.0009483584649273838,10
LR_a0p7_q0,200000,float32,control,100,rowmean_transport,0.00013257246047632576,-0.0021908236059499982,0.0024559685269026493,0.0032478837445117244,10
LR_a0p7_q0,200000,float32,control,100,E,0.06646787201568086,0.051300119234768536,0.08163562479659318,0.021203056340570677,10
LR_a0p7_q0,200000,float32,control,100,R,0.06634051731366446,0.051536445949615074,0.08114458867771383,0.020694664775706334,10
LR_a0p7_q0,200000,float32,control,100,J,0.0011793584023135947,0.0007765448033318812,0.0015821720012953082,0.0005630945834445221,10
LR_a0p7_q0,200000,float32,control,100,W_round,-2.0462106111278866e-08,-4.0903909480234085e-08,-2.0302742323644047e-11,2.857567068737224e-08,10
LR_a0p7_q0,200000,float32,control,100,z_learning,0.0004813313008469918,-0.0027753638792198396,0.003738026480913823,0.004552545942990284,10
LR_a0p7_q0,200000,float32,control,100,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,200000,float32,control,100,z_own_task_change,0.0004967674350786382,-0.0029159645262890584,0.003909499396446335,0.004770670322581112,10
LR_a0p7_q0,200000,float32,switch,200,W,-0.00491398834047143,-0.01090015820050598,0.001072181519563121,0.008368088446580303,10
LR_a0p7_q0,200000,float32,switch,200,bias,-0.0004679911337589147,-0.0011377594309929919,0.00020177716347516243,0.0009362715193547639,10
LR_a0p7_q0,200000,float32,switch,200,loss,1.246542919529443,0.6065493936387356,1.8865364454201505,0.8946492590608364,10
LR_a0p7_q0,200000,float32,switch,200,cos_change,-0.0010479250510752876,-0.002242300008127017,0.00014644990597644176,0.0016696210619943442,10
LR_a0p7_q0,200000,float32,switch,200,length,0.00017690162061456482,-7.767194551242651e-06,0.00036157043578037226,0.00025814920304044757,10
LR_a0p7_q0,200000,float32,switch,200,direction,-0.005090889961085993,-0.011101963759931499,0.0009201838377595134,0.00840290175250228,10
LR_a0p7_q0,200000,float32,switch,200,centered_norm_change,-0.012824349357766157,-0.020046622215673656,-0.005602076499858658,0.010096041287401327,10
LR_a0p7_q0,200000,float32,switch,200,fraction_units_down,0.512,0.46032677545154066,0.5636732245484594,0.07223418704310153,10
LR_a0p7_q0,200000,float32,switch,200,oldmean_W,-0.004638046921946052,-0.010317687595822722,0.0010415937519306171,0.007939590191234667,10
LR_a0p7_q0,200000,float32,switch,200,radial,0.00011564078899600839,-0.00020213166364703572,0.0004334132416390525,0.0004442152581330854,10
LR_a0p7_q0,200000,float32,switch,200,tangent,-0.005029629129467439,-0.011069574401154431,0.001010316142219552,0.00844326128856115,10
LR_a0p7_q0,200000,float32,switch,200,self_pos,-0.31508270523831833,-0.3705637750894744,-0.25960163538716224,0.07755718773117044,10
LR_a0p7_q0,200000,float32,switch,200,self_neg,0.2599603325314941,0.20079311111128056,0.3191275539517076,0.08271007230989093,10
LR_a0p7_q0,200000,float32,switch,200,rest_pos,0.28679844799622783,0.24287393832002704,0.33072295767242865,0.061402230564336024,10
LR_a0p7_q0,200000,float32,switch,200,rest_neg,-0.23659005116484147,-0.28406855269918974,-0.1891115496304932,0.06637036860631812,10
LR_a0p7_q0,200000,float32,switch,200,pos,-0.028284257242090577,-0.05051945820074347,-0.0060490562834376906,0.03108266764892979,10
LR_a0p7_q0,200000,float32,switch,200,neg,0.023370281366652652,0.0063355702111997925,0.04040499252210551,0.02381288418868136,10
LR_a0p7_q0,200000,float32,switch,200,down,-1.1881097088167718,-1.4255698354041677,-0.950649582229376,0.3319463677577659,10
LR_a0p7_q0,200000,float32,switch,200,up,1.1831957204763008,0.9453254943827565,1.4210659465698452,0.33251964733712797,10
LR_a0p7_q0,200000,float32,switch,200,common_mu,-0.004327842528232038,-0.010521628334819573,0.0018659432783554959,0.008658315527384492,10
LR_a0p7_q0,200000,float32,switch,200,input_correlation,-0.0005861333472058903,-0.001150585328836439,-2.168136557534155e-05,0.0007890494617713187,10
LR_a0p7_q0,200000,float32,switch,200,centered_transport,-0.0017305867512136639,-0.004174688092146857,0.000713514589719529,0.0034166180832724364,10
LR_a0p7_q0,200000,float32,switch,200,rowmean_transport,-0.0031834015892577617,-0.006730730450256245,0.00036392727174072194,0.004958823814226171,10
LR_a0p7_q0,200000,float32,switch,200,E,0.1993456476511209,0.1498344121174982,0.24885688318474358,0.06921193479839426,10
LR_a0p7_q0,200000,float32,switch,200,R,0.18174174553673228,0.14004039850356165,0.2234430925699029,0.05829446348405102,10
LR_a0p7_q0,200000,float32,switch,200,J,0.004779523741140691,0.00269551095912081,0.006863536523160572,0.002913248987499594,10
LR_a0p7_q0,200000,float32,switch,200,W_round,-1.2465033500388509e-08,-5.702530247290307e-08,3.209523547212604e-08,6.229096077859333e-08,10
LR_a0p7_q0,200000,float32,switch,200,z_learning,-0.0053819794742303445,-0.012035679111581737,0.0012717201631210475,0.009301230730865757,10
LR_a0p7_q0,200000,float32,switch,200,input_jump,0.018583636538252065,-0.001090614515336586,0.03825788759184072,0.02750270653624675,10
LR_a0p7_q0,200000,float32,switch,200,z_own_task_change,0.013201657064021724,-0.00648900502214661,0.03289231915019006,0.027525647577904013,10
LR_a0p7_q0,200000,float32,control,200,W,0.0017596765411652926,-0.0025082665124944547,0.00602761959482504,0.005966172994260249,10
LR_a0p7_q0,200000,float32,control,200,bias,0.00018391219333352638,-0.00029103468305432986,0.0006588590697213827,0.0006639299522011365,10
LR_a0p7_q0,200000,float32,control,200,loss,0.6473194023799208,0.2814725528402507,1.013166251919591,0.5114186310164353,10
LR_a0p7_q0,200000,float32,control,200,cos_change,0.0002836390905827573,-0.0004392284197050096,0.0010065066008705242,0.0010104991008745643,10
LR_a0p7_q0,200000,float32,control,200,length,1.448717846825614e-05,-7.006785193016615e-05,9.904220886667842e-05,0.00011819978208456649,10
LR_a0p7_q0,200000,float32,control,200,direction,0.0017451893626970413,-0.002507761821863938,0.00599814054725802,0.005945215806353568,10
LR_a0p7_q0,200000,float32,control,200,centered_norm_change,0.002805510407928804,0.0017154519618417068,0.003895568854015901,0.001523796634923097,10
LR_a0p7_q0,200000,float32,control,200,fraction_units_down,0.47700000000000004,0.41752538764158986,0.5364746123584102,0.0831397752115209,10
LR_a0p7_q0,200000,float32,control,200,oldmean_W,0.0018344147907518693,-0.002663425919268664,0.006332255500772403,0.006287547757601407,10
LR_a0p7_q0,200000,float32,control,200,radial,1.62451283978586e-05,-6.832944939144905e-05,0.00010081970618716626,0.00011822710745281586,10
LR_a0p7_q0,200000,float32,control,200,tangent,0.0017434314127674343,-0.002475810088201958,0.005962672913736826,0.005898092918029947,10
LR_a0p7_q0,200000,float32,control,200,self_pos,-0.3083578420298815,-0.38439020557003756,-0.2323254784897254,0.10628591533199518,10
LR_a0p7_q0,200000,float32,control,200,self_neg,0.28515277352313617,0.2054609980884301,0.36484454895784224,0.11140142042323985,10
LR_a0p7_q0,200000,float32,control,200,rest_pos,0.30461351404253667,0.2250528395412031,0.38417418854387025,0.11121815395544138,10
LR_a0p7_q0,200000,float32,control,200,rest_neg,-0.27964873635731535,-0.36120625408179646,-0.19809121863283424,0.114009548302069,10
LR_a0p7_q0,200000,float32,control,200,pos,-0.0037443279873447728,-0.010073695737360347,0.002585039762670801,0.008847846015307958,10
LR_a0p7_q0,200000,float32,control,200,neg,0.005504037165820816,0.0018417856934870593,0.009166288638154572,0.005119474547274362,10
LR_a0p7_q0,200000,float32,control,200,down,-0.799657825249195,-0.9556286170872996,-0.6436870334110905,0.21803213268273203,10
LR_a0p7_q0,200000,float32,control,200,up,0.8014175017903602,0.6453755626050771,0.9574594409756433,0.21813158981606595,10
LR_a0p7_q0,200000,float32,control,200,common_mu,0.0017007406188936612,-0.002691401635139941,0.0060928828729272634,0.006139791504597168,10
LR_a0p7_q0,200000,float32,control,200,input_correlation,5.896855958238185e-05,-0.00023041882410710903,0.00034835594327187273,0.00040453566782419246,10
LR_a0p7_q0,200000,float32,control,200,centered_transport,0.0007084552102929628,-0.0008053331853723915,0.002222243605958317,0.0021161302603366935,10
LR_a0p7_q0,200000,float32,control,200,rowmean_transport,0.0010512213308723306,-0.0017228548472087587,0.00382529750895342,0.003877891098733376,10
LR_a0p7_q0,200000,float32,control,200,E,0.13069853780008986,0.10441279538101916,0.15698428021916055,0.03674493417157088,10
LR_a0p7_q0,200000,float32,control,200,R,0.13119201247041773,0.10498249442726769,0.15740153051356778,0.036638379841439375,10
LR_a0p7_q0,200000,float32,control,200,J,0.0023120784232572348,0.0016007442864816,0.0030234125600328695,0.0009943765564273525,10
LR_a0p7_q0,200000,float32,control,200,W_round,-3.263731075100193e-08,-8.240204050984655e-08,1.712741900784268e-08,6.95662952904873e-08,10
LR_a0p7_q0,200000,float32,control,200,z_learning,0.0019435887344988185,-0.0027985222106253504,0.006685699679622988,0.00662901400062619,10
LR_a0p7_q0,200000,float32,control,200,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,200000,float32,control,200,z_own_task_change,0.0020183269840853956,-0.0029538664527714222,0.0069905204209422134,0.006950647146000598,10
LR_a0p7_q0,200000,float32,switch,500,W,-0.005315674055565257,-0.019534873381083978,0.008903525269953467,0.019877070042714905,10
LR_a0p7_q0,200000,float32,switch,500,bias,-0.0005520789597067051,-0.0021377693191606388,0.0010336113997472286,0.002216642274952693,10
LR_a0p7_q0,200000,float32,switch,500,loss,0.9258452277760749,0.6562281220193495,1.1954623335328003,0.37689872496706117,10
LR_a0p7_q0,200000,float32,switch,500,cos_change,-0.0012952010531330645,-0.00419560730191019,0.0016052051956440606,0.004054488360382258,10
LR_a0p7_q0,200000,float32,switch,500,length,0.0003760115489244879,-3.347075800098914e-05,0.0007854938558499649,0.0005724167943410741,10
LR_a0p7_q0,200000,float32,switch,500,direction,-0.005691685604489745,-0.0198907487164125,0.008507377507433007,0.019848921557073816,10
LR_a0p7_q0,200000,float32,switch,500,centered_norm_change,-0.024177804473018077,-0.03583606098668573,-0.012519547959350424,0.016297118845660145,10
LR_a0p7_q0,200000,float32,switch,500,fraction_units_down,0.509,0.4486334084464504,0.5693665915535496,0.08438667614683677,10
LR_a0p7_q0,200000,float32,switch,500,oldmean_W,-0.0050238296121372745,-0.018495313099388632,0.008447653875114081,0.018831835374500176,10
LR_a0p7_q0,200000,float32,switch,500,radial,0.00024816091099453587,-0.00042406732467844405,0.0009203891466675158,0.0009397102761744314,10
LR_a0p7_q0,200000,float32,switch,500,tangent,-0.005563834966559797,-0.01974407456022808,0.008616404627108484,0.019822608092987064,10
LR_a0p7_q0,200000,float32,switch,500,self_pos,-0.6812993942338477,-0.7886335934371157,-0.5739651950305796,0.15004286434842867,10
LR_a0p7_q0,200000,float32,switch,500,self_neg,0.5569564908156338,0.44675523638098114,0.6671577452502865,0.15405073120126106,10
LR_a0p7_q0,200000,float32,switch,500,rest_pos,0.6345812571163375,0.5435042326039953,0.7256582816286797,0.12731690118900893,10
LR_a0p7_q0,200000,float32,switch,500,rest_neg,-0.5155540159152092,-0.6068906624026927,-0.4242173694277257,0.12767982768482433,10
LR_a0p7_q0,200000,float32,switch,500,pos,-0.04671813711751023,-0.09168211089520023,-0.0017541633398202375,0.06285530118239172,10
LR_a0p7_q0,200000,float32,switch,500,neg,0.04140247490042463,0.008594478955801788,0.07421047084504748,0.045862415908469935,10
LR_a0p7_q0,200000,float32,switch,500,down,-2.5516524293178726,-2.932076406576676,-2.1712284520590694,0.531796050452057,10
LR_a0p7_q0,200000,float32,switch,500,up,2.546336755262308,2.164207848680328,2.928465661844288,0.5341793773046348,10
LR_a0p7_q0,200000,float32,switch,500,common_mu,-0.005105460064841372,-0.019769414842178056,0.009558494712495313,0.02049879529357339,10
LR_a0p7_q0,200000,float32,switch,500,input_correlation,-0.00021020215224424091,-0.0010676252046669258,0.0006472209001784439,0.0011985947787269227,10
LR_a0p7_q0,200000,float32,switch,500,centered_transport,-0.002202519826388754,-0.008039346087344534,0.0036343064345670264,0.008159320490568014,10
LR_a0p7_q0,200000,float32,switch,500,rowmean_transport,-0.0031131542291765076,-0.011550161628933606,0.005323853170580591,0.011794123086445863,10
LR_a0p7_q0,200000,float32,switch,500,E,0.42224819494432947,0.343976795355061,0.500519594533598,0.1094158719039168,10
LR_a0p7_q0,200000,float32,switch,500,R,0.3891642603500445,0.3217558992632996,0.45657262143678934,0.09423039118533251,10
LR_a0p7_q0,200000,float32,switch,500,J,0.008906090053232146,0.005947385059276562,0.01186479504718773,0.004135984386620173,10
LR_a0p7_q0,200000,float32,switch,500,W_round,-1.183847964251729e-08,-7.592790461679047e-08,5.225094533175589e-08,8.95908384183564e-08,10
LR_a0p7_q0,200000,float32,switch,500,z_learning,-0.005867753015271962,-0.021670804299309822,0.009935298268765895,0.022091142410367543,10
LR_a0p7_q0,200000,float32,switch,500,input_jump,0.018583636538252065,-0.001090614515336586,0.03825788759184072,0.02750270653624675,10
LR_a0p7_q0,200000,float32,switch,500,z_own_task_change,0.012715883522980104,-0.008401255904952734,0.03383302295091294,0.029519725400957843,10
LR_a0p7_q0,200000,float32,control,500,W,0.0004542368774084325,-0.0027614201213818517,0.003669893876198717,0.004495178521310245,10
LR_a0p7_q0,200000,float32,control,500,bias,4.213067740784027e-05,-0.0003288029831553869,0.0004130643379710674,0.0005185295025004461,10
LR_a0p7_q0,200000,float32,control,500,loss,0.5768666359516722,0.3337796204111708,0.8199536514921736,0.33981221612819645,10
LR_a0p7_q0,200000,float32,control,500,cos_change,0.00011617609634830652,-0.000439737855803827,0.0006720900485004401,0.0007771141195566097,10
LR_a0p7_q0,200000,float32,control,500,length,2.52065723767255e-05,-0.00012742629220796457,0.00017783943696141557,0.0002133660321313082,10
LR_a0p7_q0,200000,float32,control,500,direction,0.0004290303050317053,-0.002776431870705877,0.0036344924807692872,0.0044809271413800145,10
LR_a0p7_q0,200000,float32,control,500,centered_norm_change,0.006265472961559107,0.0038361470107100004,0.008694798912408213,0.003395963512161478,10
LR_a0p7_q0,200000,float32,control,500,fraction_units_down,0.475,0.4147465428733319,0.535253457126668,0.08422852512328852,10
LR_a0p7_q0,200000,float32,control,500,oldmean_W,0.0004500396445633185,-0.002940940134872671,0.0038410194239993085,0.004740262868972774,10
LR_a0p7_q0,200000,float32,control,500,radial,4.1269942860259256e-05,-0.0001222025184914269,0.00020474240421194544,0.00022851874356321633,10
LR_a0p7_q0,200000,float32,control,500,tangent,0.0004129669345481735,-0.0027278425729973617,0.0035537764420937087,0.004390548943235244,10
LR_a0p7_q0,200000,float32,control,500,self_pos,-0.7837968518566623,-0.9699516604317214,-0.5976420432816031,0.260226478588987,10
LR_a0p7_q0,200000,float32,control,500,self_neg,0.712390389968643,0.5165958409128513,0.9081849390244348,0.27370190658901794,10
LR_a0p7_q0,200000,float32,control,500,rest_pos,0.7664746507567236,0.5757446655071814,0.9572046360062658,0.2666221345703535,10
LR_a0p7_q0,200000,float32,control,500,rest_neg,-0.694613935149714,-0.8919418008883213,-0.49728606941110676,0.2758453355124237,10
LR_a0p7_q0,200000,float32,control,500,pos,-0.01732220109993874,-0.029112241557872866,-0.005532160642004614,0.016481340096851756,10
LR_a0p7_q0,200000,float32,control,500,neg,0.017776454818929147,0.0074461657705949535,0.02810674386726334,0.014440748334311627,10
LR_a0p7_q0,200000,float32,control,500,down,-2.0021663435497166,-2.405189340052693,-1.59914334704674,0.5633873009950415,10
LR_a0p7_q0,200000,float32,control,500,up,2.0026205804271244,1.6003508030607305,2.4048903577935183,0.5623343732462552,10
LR_a0p7_q0,200000,float32,control,500,common_mu,0.000389567901209061,-0.003040704246267504,0.003819840048685626,0.004795189812031022,10
LR_a0p7_q0,200000,float32,control,500,input_correlation,6.468581778134532e-05,-0.00038227866383938803,0.0005116502994020786,0.0006248132615903795,10
LR_a0p7_q0,200000,float32,control,500,centered_transport,0.00032558942385627445,-0.0008079752790735119,0.0014591541267860606,0.0015846141883423313,10
LR_a0p7_q0,200000,float32,control,500,rowmean_transport,0.00012864745355215874,-0.002052562112715848,0.0023098570198201657,0.0030491207229045103,10
LR_a0p7_q0,200000,float32,control,500,E,0.32681091605049295,0.2591974971361327,0.3944243349648532,0.09451704226244369,10
LR_a0p7_q0,200000,float32,control,500,R,0.32736087968888833,0.26009142556976117,0.3946303338080155,0.09403621263409696,10
LR_a0p7_q0,200000,float32,control,500,J,0.00571555527577334,0.0038351939663892613,0.0075959165851574185,0.002628563859088806,10
LR_a0p7_q0,200000,float32,control,500,W_round,-1.684158197377192e-08,-7.670210427035312e-08,4.3018940322809276e-08,8.367924010652656e-08,10
LR_a0p7_q0,200000,float32,control,500,z_learning,0.0004963675548162725,-0.0030879045819987338,0.004080639691631279,0.005010466952788445,10
LR_a0p7_q0,200000,float32,control,500,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,200000,float32,control,500,z_own_task_change,0.0004921703219711588,-0.0032678074469978573,0.0042521480909401745,0.005256086489955834,10
LR_a0p7_q0,200000,float32,switch,1000,W,-0.004448114951762669,-0.02287516158597431,0.013978931682448972,0.02575923497824916,10
LR_a0p7_q0,200000,float32,switch,1000,bias,-0.0005093694222450723,-0.0025794841244824113,0.0015607452799922669,0.0028938208116246664,10
LR_a0p7_q0,200000,float32,switch,1000,loss,0.6680304971214436,0.45517153361044527,0.8808894606324419,0.2975563131276002,10
LR_a0p7_q0,200000,float32,switch,1000,cos_change,-0.0012780674732150968,-0.005015309604816996,0.002459174658386802,0.005224304260445842,10
LR_a0p7_q0,200000,float32,switch,1000,length,0.0005605324269328452,-7.828336663743489e-05,0.0011993482205031251,0.0008930029028006288,10
LR_a0p7_q0,200000,float32,switch,1000,direction,-0.005008647378695514,-0.023480872333869744,0.013463577576478716,0.025822389916134728,10
LR_a0p7_q0,200000,float32,switch,1000,centered_norm_change,-0.03273064780863926,-0.04919868799459445,-0.016262607622684066,0.02302073279576407,10
LR_a0p7_q0,200000,float32,switch,1000,fraction_units_down,0.49899999999999994,0.434887807099948,0.5631121929000519,0.08962266578395346,10
LR_a0p7_q0,200000,float32,switch,1000,oldmean_W,-0.0041923805304362,-0.021665841885510722,0.01328108082463832,0.02442621467582655,10
LR_a0p7_q0,200000,float32,switch,1000,radial,0.00039431734123423123,-0.0006048338213112955,0.001393468503779758,0.0013967170152495876,10
LR_a0p7_q0,200000,float32,switch,1000,tangent,-0.0048424322929969,-0.023318117015778614,0.013633252429784812,0.025827226337756727,10
LR_a0p7_q0,200000,float32,switch,1000,self_pos,-1.1725582228170297,-1.333931667656223,-1.0111847779778365,0.22558452080675206,10
LR_a0p7_q0,200000,float32,switch,1000,self_neg,0.9576098272920944,0.7896345539675063,1.1255851006166826,0.23481324066713705,10
LR_a0p7_q0,200000,float32,switch,1000,rest_pos,1.1121379605331716,0.9640379301532742,1.260237990913069,0.2070295668411016,10
LR_a0p7_q0,200000,float32,switch,1000,rest_neg,-0.9016376779576781,-1.0417493651936645,-0.7615259907216917,0.195862633136769,10
LR_a0p7_q0,200000,float32,switch,1000,pos,-0.06042026228385803,-0.1278920725958767,0.007051548028160652,0.09431908708627965,10
LR_a0p7_q0,200000,float32,switch,1000,neg,0.055972149334415834,0.004208419123970249,0.10773587954486141,0.07236070523455365,10
LR_a0p7_q0,200000,float32,switch,1000,down,-4.363562821180719,-4.928854501775895,-3.798271140585543,0.7902232799837644,10
LR_a0p7_q0,200000,float32,switch,1000,up,4.359114706228956,3.790695428746759,4.927533983711154,0.7945953589570953,10
LR_a0p7_q0,200000,float32,switch,1000,common_mu,-0.004710495834583788,-0.023854224888198078,0.0144332332190305,0.026761087918258434,10
LR_a0p7_q0,200000,float32,switch,1000,input_correlation,0.00026238288514160386,-0.001199995170282308,0.0017247609405655158,0.0020442635602149076,10
LR_a0p7_q0,200000,float32,switch,1000,centered_transport,-0.002302103663727839,-0.00989856619314712,0.005294358865691442,0.010619122379355065,10
LR_a0p7_q0,200000,float32,switch,1000,rowmean_transport,-0.002146011288034826,-0.013190977690901752,0.008898955114832099,0.015439798386904588,10
LR_a0p7_q0,200000,float32,switch,1000,E,0.7100182883477274,0.5979887593452905,0.8220478173501643,0.15660648281632858,10
