arm,step,dtype,mode,t,seed,W,bias,loss,cos_change,length,direction,centered_norm_change,fraction_units_down,oldmean_W,radial,tangent,self_pos,self_neg,rest_pos,rest_neg,pos,neg,down,up,common_mu,input_correlation,centered_transport,rowmean_transport,E,R,J,W_round,z_learning,input_jump,z_own_task_change
LR_a0p7_q0,200000,float64,switch,5000,5,0.0038384055010384464,6.781150302146585e-05,0.3217895823086261,0.0004242280996902864,0.0014546226386028022,0.002383782862435678,-0.019480235337503538,0.51,0.004127396619526064,0.00016293594627339483,0.003675469554764945,-5.116288910981391,3.8487031329241517,5.0196234735012695,-3.748199289942994,-0.09666543748011619,0.10050384298115557,-15.927744379247315,15.931582784748352,0.00062709914807338,0.003211306352965892,9.284470133077039e-05,0.003745560799707618,2.3751361923680268,2.326506876519172,0.029149080511351927,-8.372233756432148e-16,0.003906217004059912,0.009052132743323482,0.012958349747383394
LR_a0p7_q0,200000,float64,switch,5000,6,0.0036431737598128194,0.0014171574214572125,0.17676468142099958,0.0010322816592107124,7.956458341246035e-05,0.0035636091764003563,-0.012956057110625679,0.49,0.0038263888988742476,4.0220896563303556e-05,0.0036029528632494155,-6.858945267111068,4.911713197552249,6.791971490536307,-4.841096247217666,-0.06697377657476576,0.07061695033457839,-13.494618967847346,13.498262141607164,0.013105419760418102,-0.009462246000605213,0.005769842687036394,-0.0021266689272236437,2.1634654042188006,2.1195713793215267,0.03093796778664969,-4.9915401431551187e-17,0.0050603311812700315,0.010086000484477036,0.015146331665747068
LR_a0p7_q0,200000,float64,switch,5000,7,-0.01550886539340655,-0.00161597579809368,0.24324405912395475,-0.0033716933467604843,3.370752445449293e-05,-0.015542572917861056,-0.003919010025048384,0.45,-0.014688011408563907,0.00021434949496815966,-0.015723214888374946,-5.217100460038996,4.52314128269126,5.172387059150778,-4.493936747196442,-0.044713400888219776,0.029204535494812483,-11.044221113897672,11.028712248504265,-0.014944028684491024,-0.0005648367089158396,-0.004808437792838162,-0.010700427600568385,1.5746464280198436,1.5539103209826115,0.01681709701218495,3.725274586138885e-16,-0.01712484119150023,0.04856652701679412,0.031441685825293886
LR_a0p7_q0,200000,float64,switch,5000,8,-0.0656768557349707,-0.008809168519276218,0.28508077842441487,-0.012650179390557072,0.0018547550388354245,-0.06753161077380615,-0.024872747626926494,0.66,-0.06292801845045619,0.0017325213164161943,-0.06740937705138685,-4.375869794434112,4.889095806061249,3.865791107927906,-4.444693975290009,-0.5100786865062089,0.4444018307712389,-16.168268472317454,16.102591616582483,-0.08146438034150862,0.015787524606538827,-0.03220650845972392,-0.03347034727524682,2.605464066262645,2.538463951295975,0.04212736733974195,-8.078929810526657e-16,-0.07448602425424691,0.059205442192791384,-0.015280582061455529
LR_a0p7_q0,200000,float64,switch,5000,9,0.07161564346983246,0.0075868183944785336,0.48619469058388187,0.01377763442021801,0.0011791075556656422,0.07043653591416686,-0.08644934106608208,0.37,0.06815745359661922,0.00026394004646718996,0.07135170342336523,-5.281500967548999,3.3343208341354007,5.4849565437260015,-3.466160766842569,0.20345557617700064,-0.13183993270716685,-17.32809622861628,17.399711872086115,0.07016047631706922,0.0014551671527645446,0.028282959317281354,0.04333268415255112,2.860356800767706,2.7280772001470597,0.045830259554562,-1.3380135836275972e-15,0.07920246186431099,0.00027819347698826213,0.07948065534129925
LR_a0p7_q0,200000,float64,control,5000,0,-0.0014545864557660806,-0.0011443999689549345,0.5527687941683104,-0.00019642052410004116,-0.0005842998262696584,-0.0008702866294964142,0.10135198712980925,0.48,-0.0027756588859967784,0.0034986790958505916,-0.00495326555161669,-12.549594125403459,14.650424019913519,12.296832330529686,-14.399116811495519,-0.25276179487377304,0.2513072084180071,-22.81713259439684,22.815678007941074,-0.0105830458493049,0.009128459393539134,-0.002611527399703628,0.0011569409439375312,4.048140110484723,4.075338863384122,0.07415323423040796,-3.4664855891123926e-16,-0.002598986424721015,0.0,-0.003920058854951712
LR_a0p7_q0,200000,float64,control,5000,1,0.011589750235095867,-0.00016196842854630306,1.2227576645123948,0.0023199974397042082,-0.0011306088102502625,0.01272035904534614,0.06303371135008616,0.45,0.010334836908203925,0.003966468380204185,0.007623281854891655,-4.639121994493732,5.413766398219817,4.3361140562959015,-5.099168709786886,-0.3030079381978304,0.3145976884329261,-26.20593710098363,26.217526851218725,-0.001497832359267163,0.013087582594363045,0.0010935462981173432,0.010496203936978532,4.2638601443871895,4.232039517226031,0.09485433851124418,-2.5981500510935e-17,0.011427781806549565,0.0,0.010172868479657622
LR_a0p7_q0,200000,float64,control,5000,2,-0.0013218052403337276,0.00015799938793378327,0.17405422605437587,-0.0007902509062650585,0.00035049099886167405,-0.0016722962391953705,0.030812754228671912,0.53,-0.0010015595375615788,-0.0009181310822864992,-0.00040367415804723304,-9.675999340713203,5.8289682831309655,9.637449467073505,-5.791740214731602,-0.038549873639698966,0.03722806839936534,-14.521798621844967,14.520476816604637,0.0014611279378076544,-0.002782933178141319,0.00017168456785069135,-0.001493489808184406,2.345400069241905,2.3467308463201193,0.029481977150454947,-2.878269766882141e-17,-0.0011638058523999444,0.0,-0.0008435601496277955
LR_a0p7_q0,200000,float64,control,5000,3,-0.002302507405676081,-0.0008139875468785551,1.0424531188446453,-0.00032690219131139284,-0.0001643897506338392,-0.00213811765504221,0.10713386778168255,0.47,-0.0031273673003149416,-0.0011997659688786461,-0.0011027414367974118,-8.78052295675999,8.625583732105776,8.6935416180049,-8.54090490075636,-0.08698133875509534,0.08467883134941903,-25.398147262044745,25.395844754639075,-0.007527497171505426,0.0052249897658290445,-0.0028568965730378067,0.0005543891673617315,4.193633641495168,4.217480124979416,0.08328738429743338,3.1772298902710274e-16,-0.003116494952554636,0.0,-0.003941354847193497
LR_a0p7_q0,200000,float64,control,5000,4,-0.0028849506992557816,-0.0004578438172322169,0.7520551456286422,-0.0006513410283884802,0.0028726500486999577,-0.005757600747955761,0.09350753840147781,0.47,-0.003007847261924698,-0.001320409720387259,-0.0015645409788685,-7.19034784962044,4.454813215967231,7.017141837927762,-4.2844921549738135,-0.17320601169267136,0.17032106099341526,-26.047512478289118,26.044627527589856,-0.004233993569585572,0.0013490428703296234,-0.001926535782273017,-0.0009584149169827202,4.040904847902692,4.073056170154626,0.06135621614954462,1.685575910811113e-16,-0.0033427945164879987,0.0,-0.0034656910791569153
LR_a0p7_q0,200000,float64,control,5000,5,-0.0007062371616397844,-0.00022031818706629187,0.4739096633971951,0.0001101494007702577,-0.0003541636918253993,-0.00035207346981437735,0.05195832380749588,0.49,-0.0006882068013615486,-0.001067878855905556,0.0003616416942657772,-6.760561302873012,6.069684291737851,6.6757450522853325,-5.985574278311817,-0.08481625058767822,0.0841100134260386,-18.030217363535794,18.029511126374153,-0.002037432312487321,0.0013311951508476372,-0.0007801288348709495,7.389167323116994e-05,2.6873550859705135,2.6981145344660735,0.041198875311936105,-6.875663718318283e-17,-0.0009265553487060763,0.0,-0.0009085249884278405
LR_a0p7_q0,200000,float64,control,5000,6,0.001447727649407171,-0.0002148167546248555,0.3332490920533534,0.00035413799530694713,-0.0011488443606579293,0.0025965720100650865,0.05278023391117575,0.54,0.0010439541137633522,-3.478805546440914e-05,0.0014825157048715936,-9.685962122872201,8.643222376218787,9.565805558500074,-8.521618084197257,-0.12015656437212181,0.12160429202152878,-18.57489215032906,18.576339877978473,-0.001986556820225634,0.003434284469632726,-0.0008567455440543482,0.0023044731934615385,3.2713084230302547,3.2702092320106853,0.05387942493074478,8.52342537229429e-17,0.0012329108947823156,0.0,0.0008291373591384967
LR_a0p7_q0,200000,float64,control,5000,7,-0.0006278478938758486,0.00021666492105394515,0.13652638196148476,0.00020533638948904489,-0.0005915493648389193,-3.629852903694897e-05,0.020377244320883604,0.51,-0.0003087867577617337,-3.787508602073393e-05,-0.0005899728078551166,-5.697502308655523,6.58728328964228,5.615112151716897,-6.50552098059753,-0.08239015693862488,0.08176230904474913,-9.190855223102677,9.190227375208801,0.0020036480737970503,-0.0026314959676728093,0.0017046987894057028,-0.002332546683281553,1.403122198142028,1.4121613277695835,0.011338114693330271,-7.335439545374144e-17,-0.0004111829728219035,0.0,-9.212183670778855e-05
LR_a0p7_q0,200000,float64,control,5000,8,0.0018506222553665624,-0.0005317432863373903,0.529004942446876,-4.380371588292836e-05,0.0018748798042861395,-2.4257548919570105e-05,0.08477573620056933,0.47,0.001005612826635989,0.0005342367412738051,0.001316385514092763,-7.045372668272227,8.171961200068228,6.8048723955951615,-7.929610305135797,-0.24050027267706103,0.24235089493242704,-20.6146365566773,20.616487178932665,-0.004917392285939093,0.0067680145413052594,-0.0014385967878156206,0.0032892190431821973,3.2520442879724856,3.2782931054310454,0.05852691874200889,4.2068810381361605e-16,0.0013188789690291721,0.0,0.00047386954029859864
LR_a0p7_q0,200000,float64,control,5000,9,0.00542858312660638,0.0011364939439614528,0.2616758148531876,0.0007714492278942816,-0.0016552001040342026,0.007083783230640596,0.06675570725300395,0.38,0.005514165844436809,-0.0002456563589598603,0.0056742394855662836,-12.23682563601854,10.591303442765161,12.194170232886622,-10.543219456506646,-0.04265540313192009,0.048083986258526085,-18.671943276871165,18.677371859997773,0.010509933452187202,-0.005081350325581043,0.003934937444949987,0.0014936456816563861,3.4452331935713065,3.4602002028699537,0.051788697954359676,2.1052134359544804e-16,0.006565077070567833,0.0,0.006650659788398262
LR_a0p7_q0,200000,float64,switch,10000,0,0.0035022999811674237,2.1557522645860584e-05,0.3870214406703863,0.000888176983005248,0.006354196858056362,-0.0028518968768889304,-0.14288754653708483,0.46,0.0031930167188456995,0.011477856053644382,-0.00797555607247695,-7.512867823592123,9.550474832035619,6.732604675830395,-8.76670938429274,-0.7802631477617177,0.7837654477428849,-29.383398082970693,29.386900382951872,0.00019935709257876022,0.003302942888588097,0.000488121070739323,0.0030141789104280534,4.8804667271834425,4.670188970900677,0.0673902097456844,4.780957530549676e-16,0.0035238575038132845,-0.010369541685341755,-0.0068456841815284705
LR_a0p7_q0,200000,float64,switch,10000,1,0.06677214337950618,0.005202680335188598,0.9524876109526192,0.009396444424574525,-0.002110511126674491,0.06888265450618064,0.19901504103500486,0.47,0.06261033278963296,-0.0028565030502434663,0.06962864642974967,-18.563019569687903,11.566831783012708,18.667045294286932,-11.604085364232237,0.1040257245990432,-0.03725358121953561,-54.58704178681858,54.65381393019808,0.04811272808479769,0.018659415294710116,0.021239311872795028,0.04553283150671131,9.04824192193979,9.03538517422707,0.21187178874772983,-1.521961115574502e-15,0.07197482371469478,0.022917545981478268,0.09489236969617305
LR_a0p7_q0,200000,float64,switch,10000,2,-0.05060044491244325,-0.0058212159792226555,0.3404060898997645,-0.009435096032450147,-0.0012638219748687058,-0.049336622937574556,-0.026110104869525603,0.57,-0.048126701724554743,-0.0016508304163369934,-0.04894961449610642,-11.605273564829066,7.946796064098228,11.415558417615713,-7.807681361797336,-0.189715147213345,0.139114702300901,-23.962808852331072,23.91220840741863,-0.05383274840795295,0.003232303495509392,-0.02077372983540033,-0.029826715077042917,3.7478584371529844,3.6814387911813147,0.04030954110214239,4.63180493351938e-16,-0.056421660891665906,0.054336278656228455,-0.002085382235437451
LR_a0p7_q0,200000,float64,switch,10000,3,-0.04483051716441623,-0.004663432973810044,0.6091141525160372,-0.011635130953571484,-0.0026043770247243686,-0.04222614013969185,0.061078404867306674,0.6,-0.042460010797288526,0.00037062049725753777,-0.04520113766167342,-13.883396831142957,12.618848509097994,13.515301573696595,-12.295583768816046,-0.3680952574463555,0.3232647402819403,-38.943211378373164,38.898380861208736,-0.043125940506676896,-0.0017045766577384802,-0.01734433307719309,-0.027486184087223003,6.502574575408223,6.448688509569871,0.11496447070565771,-6.001835597479366e-16,-0.04949395013822627,0.01311961709336429,-0.036374333044861984
LR_a0p7_q0,200000,float64,switch,10000,4,0.004064699346965669,-0.001520428786207297,0.8645391249389948,0.0023567320533880187,0.001350088553322618,0.0027146107936430507,-0.0041408349070538855,0.49,0.006360272084527329,-0.0027386522722407654,0.006803351619206326,-9.509223017370395,6.990735694802226,9.16319419490871,-6.640642172993569,-0.34602882246169053,0.3500935218086548,-40.82733193475291,40.83139663409989,-0.014060440398061848,0.018125139745027774,-0.02267331197247316,0.026738011319438874,5.4517791897862615,5.388000306230847,0.05963804864835906,-1.7091997869717729e-16,0.0025442705607583715,-0.02135582505845519,-0.01881155449769682
LR_a0p7_q0,200000,float64,switch,10000,5,0.010553948279736108,0.00018611915055049888,0.21579135112489883,0.0015912519149721255,0.001809564005486265,0.008744384274249879,0.011031745635642637,0.48,0.011349014599799458,-0.0007135618261017387,0.01126751010583788,-12.038049194323076,8.192322277384635,11.89146037683023,-8.035179511612068,-0.14658881749283695,0.15714276577257294,-31.14199970002931,31.152553648309034,0.0017211705322828807,0.008832777747453658,0.0002538838668952831,0.010300064412840815,4.594689426288419,4.548359095355132,0.057362076568929624,-4.76520924927294e-16,0.010740067430286607,0.009052132743323482,0.019792200173610087
LR_a0p7_q0,200000,float64,switch,10000,6,0.0019043256198699365,0.0022702192197838218,0.12492162718279509,0.0013181212432583972,-0.0003578132319664784,0.0022621388518364225,0.02662531341690282,0.51,0.0025538070814574436,-0.0006567082699136537,0.0025610338897834946,-18.374692943455035,12.622822830455819,18.271932006922935,-12.518157568303835,-0.10276093653211411,0.10466526215198378,-25.580866779491625,25.582771105111497,0.02099426314462906,-0.01908993752475891,0.00943965208638687,-0.0075353264665171645,4.119508299036813,4.091242526804098,0.05489108564961691,-1.9001964800682252e-16,0.0041745448396537585,0.010086000484477036,0.014260545324130795
LR_a0p7_q0,200000,float64,switch,10000,7,-0.012296087471428947,-0.0009295788293723597,0.17868123071304254,-0.002894018897762611,0.00019361184324962632,-0.012489699314678582,0.013062606336051236,0.43,-0.011536261390106346,0.0005269936904617405,-0.012823081161891063,-12.28815392777148,9.499949943784264,12.223563377207904,-9.447655480692095,-0.06459055056358086,0.05229446309215161,-21.792338907703865,21.78004282023244,-0.008596448478389756,-0.003699638993039123,-0.0012025276883101408,-0.011093559783118788,3.0932062272761915,3.074413169241038,0.03185566437120502,-1.436700024939733e-16,-0.013225666300801306,0.04856652701679412,0.035340860715992815
LR_a0p7_q0,200000,float64,switch,10000,8,-0.049036785260167665,-0.007956249813274276,0.8904965314695271,-0.009423326765552503,0.0022603238328347975,-0.05129710909300245,0.03116636954850347,0.62,-0.047488930563808124,0.002487776417570011,-0.05152456167773761,-11.099419162583466,13.12721468650298,10.427850718732067,-12.504683027911744,-0.6715684438514021,0.6225316585912359,-30.845617471932954,30.79658068667279,-0.07357686022947008,0.02454007496930393,-0.02862080169463987,-0.020415983565527762,5.029073327388879,4.980497612276353,0.07974208466102904,-1.4435067649247684e-15,-0.056993035073441944,0.059205442192791384,0.0022124071193494396
LR_a0p7_q0,200000,float64,switch,10000,9,0.07699833344478853,0.007817853557785338,0.46774322541267566,0.014784103722203967,9.320048565527088e-05,0.07690513295913326,-0.059975178110634755,0.35,0.0737550886344303,-0.0012785159287349627,0.0782768493735236,-14.262189181653623,9.588436178292332,14.542840539140032,-9.79208920233394,0.28065135748641273,-0.20365302404162414,-35.51634505425513,35.593343387699925,0.07229701580711359,0.004701317637675993,0.028984109857427946,0.04801422358736065,5.856575183686091,5.704292990345173,0.09230701523028079,-1.0572824093395953e-15,0.08481618700257387,0.00027819347698826213,0.08509438047956214
LR_a0p7_q0,200000,float64,control,10000,0,-0.00844372734780274,-0.00251613726689582,0.20890698974865507,-0.0012702535251851576,-0.0014479110445622953,-0.0069958163032404165,0.18267736344600885,0.46,-0.010873385088783225,0.006899237979094201,-0.015342965326896964,-25.93920907535902,31.143795512054645,25.43976988366803,-30.652800047711523,-0.4994391916909878,0.49099546434318486,-44.88530761611645,44.87686388876867,-0.023268434796463792,0.014824707448661023,-0.006392517451116206,-0.002051209896686566,8.085219190954152,8.126909694296844,0.14098686010331302,-7.813929130086129e-17,-0.010959864614698559,0.0,-0.013389522355679044
LR_a0p7_q0,200000,float64,control,10000,1,0.01993894828092107,-0.0004504615433450329,0.7462264328589169,0.004600290446291306,-0.0032927451304611516,0.023231693411382214,0.17048680674903202,0.51,0.01756189392590617,0.0077515540495111945,0.012187394231409892,-10.297854737048585,12.018748110437095,9.795986653720716,-11.496941078828302,-0.5018680833278762,0.5218070316087988,-54.23213749862504,54.25207644690597,-0.004165724655622138,0.02410467293654337,0.0015163444335047098,0.01842260384741639,8.955536824828123,8.92096537031458,0.20505826126257468,-1.7284013423409018e-16,0.019488486737576038,0.0,0.01711143238256114
LR_a0p7_q0,200000,float64,control,10000,2,-0.00696061435851826,-3.9869783879376964e-05,0.26921460569813493,-0.0020079979479079757,0.00020266137860161293,-0.007163275737119837,0.06247418169694839,0.55,-0.006381034075337527,-0.002046071558558583,-0.004914542799959675,-20.257325846072607,12.619215123756733,20.16765910808193,-12.536509000124552,-0.08966673799070887,0.08270612363219101,-29.110550942511203,29.103590328152706,-0.0003687030428546083,-0.0065919113156630675,-0.0009481096652224627,-0.00601250469329578,4.706415339251286,4.710543709951498,0.05834581099673679,-5.342181012279745e-16,-0.007000484142397637,0.0,-0.006420903859216904
LR_a0p7_q0,200000,float64,control,10000,3,-0.004812050786783245,-0.0011557423753830417,2.092558837271827,-0.0005627561552535386,-0.0011368956664066184,-0.0036751551203766182,0.22891031286372168,0.48,-0.005843547110971515,-0.0025133384619068534,-0.002298712324876328,-19.125945659935518,18.95199779920908,18.964983958530798,-18.795848148591183,-0.16096170140472268,0.15614965061793948,-51.90026345749588,51.8954514067091,-0.010687936805725167,0.005875886018941842,-0.003979213649505718,-0.0008328371372775037,8.695372105991028,8.751479751614443,0.172802667240307,1.2447797484213727e-16,-0.005967793162166287,0.0,-0.006999289486354557
LR_a0p7_q0,200000,float64,control,10000,4,-0.004561664232957467,-0.0006613687291484985,0.7658572151561795,-0.0008881995307434846,0.004720208404807975,-0.009281872637765453,0.18536098435737128,0.43,-0.00477321308740912,-0.0024358950686191702,-0.0021257691643382414,-15.4089889415189,9.992296198746216,15.10019895524894,-9.688067876709212,-0.30878998626995974,0.30422832203700123,-52.151176204435835,52.14661454020286,-0.0061161270305406055,0.0015544627975825362,-0.00234389105177793,-0.0022177731811795142,8.28153553309362,8.344059518550253,0.12283699890074468,6.313957500662212e-16,-0.005223032962105965,0.0,-0.005434581816557618
LR_a0p7_q0,200000,float64,control,10000,5,0.004719832945489181,0.00041790079495473276,0.19610057747860626,0.0013405152129436274,-0.001370534404328113,0.006090367349817305,0.10244041166712763,0.46,0.00502373136106919,-0.0020964983771116774,0.006816331322600861,-14.588165073230384,13.557145853997667,14.443945732380483,-13.408206680202273,-0.1442193408499056,0.14893917379539506,-36.584204154805995,36.58892398775151,0.0038646132413873535,0.0008552197041018678,0.0013107035745512465,0.00340912937093792,5.521512444565092,5.540257255874041,0.0836956003581777,-5.052521009216756e-17,0.005137733740443914,0.0,0.005441632156023923
LR_a0p7_q0,200000,float64,control,10000,6,-0.003368872235935806,-0.0009106913601017698,0.41788161477447133,-0.0004531555401726444,-0.0025867732732116106,-0.0007820989627241806,0.11373690484382738,0.52,-0.004219947956433989,6.859363760815216e-05,-0.0034374658735439605,-20.01354937661251,18.723635252641067,19.770887378276786,-18.484342126541286,-0.24266199833572435,0.23929312609978745,-37.109427832019755,37.10605895978383,-0.008421783187676347,0.005052910951739645,-0.0031566534211998737,-0.00021221881473588777,6.555778040244325,6.563291271093268,0.10622367399487924,9.08817294954236e-16,-0.004279563596037575,0.0,-0.005130639316535759
LR_a0p7_q0,200000,float64,control,10000,7,-0.0011796491670014759,0.0003266807346771806,0.18728144822595988,0.0003860747407977594,-0.0011151924581384455,-6.445670886304358e-05,0.042670225496714134,0.61,-0.0006787194614385533,-8.175502139927683e-05,-0.0010978941456022137,-12.820523811450277,14.886854481529182,12.673526673328798,-14.741036992574712,-0.14699713812147794,0.14581748895447677,-18.387057834521137,18.385878185354144,0.0030210392231407473,-0.004200688390141824,0.002678240174628541,-0.0038578893416299966,2.8553684867051534,2.8755529056078672,0.022485806594001314,-3.6761627039431235e-16,-0.0008529684323242952,0.0,-0.0003520387267613727
LR_a0p7_q0,200000,float64,control,10000,8,-0.00013228846245744315,-0.0012576135836964582,0.2935226209935182,-0.0005626328601842124,0.002512601140407375,-0.0026448896028648194,0.16489870213047456,0.55,-0.0017207952386265573,0.0008786199733126182,-0.001010908435770062,-15.98780307875879,18.24592060076255,15.548424087949417,-17.806673898415635,-0.43937899080936094,0.4392467023469034,-40.8857438121417,40.88561152367924,-0.011630009243290934,0.011497720780834043,-0.003607394154852897,0.003475105692395476,6.59836245473938,6.648245021911978,0.11501613495787763,-4.96214090940854e-16,-0.0013899020461539014,0.0,-0.0029784088223230153
LR_a0p7_q0,200000,float64,control,10000,9,0.0031000152010230296,0.0015799487279426622,0.12386170786251492,0.0005666806275117207,-0.003697044514853748,0.006797059715876766,0.14908920334947892,0.44,0.002774216020250842,-0.00044343334460793927,0.003543448545631009,-26.902579468744374,23.813720314225378,26.812110864102433,-23.72015169438237,-0.0904686046419662,0.0935686198429895,-38.22984424027255,38.232944255473555,0.014610861832369936,-0.011510846631347075,0.005692720138185976,-0.0025927049371629453,7.115739997484257,7.156389457439067,0.10843974339466804,1.758630502409755e-16,0.004679963928965691,0.0,0.004354164748193504
LR_a0p7_q0,200000,float32,switch,0,0,0.0,0.0,4.843267179307112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010369543740850256,-0.010369543740850256
LR_a0p7_q0,200000,float32,switch,0,1,0.0,0.0,3.8336001392710752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022917545005950665,0.022917545005950665
LR_a0p7_q0,200000,float32,switch,0,2,0.0,0.0,1.4478165329789396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05433627857778297,0.05433627857778297
LR_a0p7_q0,200000,float32,switch,0,3,0.0,0.0,1.9445773264959136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013119615889183431,0.013119615889183431
LR_a0p7_q0,200000,float32,switch,0,4,0.0,0.0,1.2795204823963693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021355822418367774,-0.021355822418367774
LR_a0p7_q0,200000,float32,switch,0,5,0.0,0.0,0.6746485734501018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009052133886557349,0.009052133886557349
LR_a0p7_q0,200000,float32,switch,0,6,0.0,0.0,3.181669435763696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010085998547301113,0.010085998547301113
LR_a0p7_q0,200000,float32,switch,0,7,0.0,0.0,0.5598657991379787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485665238569125,0.0485665238569125
LR_a0p7_q0,200000,float32,switch,0,8,0.0,0.0,1.4276344603996485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059205440595511236,0.059205440595511236
LR_a0p7_q0,200000,float32,switch,0,9,0.0,0.0,3.893159468026047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002781951825394349,0.0002781951825394349
LR_a0p7_q0,200000,float32,control,0,0,0.0,0.0,1.2771892439652897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,1,0.0,0.0,1.6414430698842004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,2,0.0,0.0,0.22008944638749617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,3,0.0,0.0,0.5654326279777995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,4,0.0,0.0,1.1731467703785505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,5,0.0,0.0,0.40238464783404737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,6,0.0,0.0,0.865521496423671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,7,0.0,0.0,0.17924637568086244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,8,0.0,0.0,0.3417885151151375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LR_a0p7_q0,200000,float32,control,0,9,0.0,0.0,1.1488798830125257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
