arm,step,mode,metric,mean,lo,hi,sd,n
LR_a0p1_q0,5000000,change,change_gate,-7.930618457226414e-06,-1.4304405132413666e-05,-1.556831782039162e-06,8.909939391077364e-06,10
LR_a0p1_q0,5000000,change,change_residual_gate_interaction,-0.00013735691851427282,-0.00025081223079362477,-2.3901606234920866e-05,0.0001585995904036251,10
LR_a0p1_q0,5000000,change,change_input_vector,-1.1242234045086048e-05,-2.3222797042259645e-05,7.383289520875495e-07,1.6747672241896125e-05,10
LR_a0p1_q0,5000000,change,input_jump,0.0030240876034898978,-0.014180873835150341,0.02022904904213014,0.02405087767384436,10
LR_a0p7_q0,200000,old,force,0.0004972448451476,-0.0009171708072033537,0.0019116604974985536,0.001977216743901758,10
LR_a0p7_q0,200000,old,bias,5.671875453680784e-05,-0.00010220854592641938,0.00021564605500003507,0.00022216504675743565,10
LR_a0p7_q0,200000,old,radial,4.206284985585818e-06,-5.034185185670468e-06,1.3446755156842104e-05,1.2917286593770885e-05,10
LR_a0p7_q0,200000,old,tangent,0.0004930385601620141,-0.0009152421618442363,0.0019013192821682645,0.0019686407026369033,10
LR_a0p7_q0,200000,old,h,-0.011343750907361571,-0.04312921100000701,0.020441709185283864,0.04443300935148712,10
LR_a0p7_q0,200000,old,hself,0.0022781098544975295,-0.003359220034783992,0.007915439743779052,0.007880443792783761,10
LR_a0p7_q0,200000,old,hrest,-0.013621860761859112,-0.04534003760651069,0.01809631608279247,0.044338953856345766,10
LR_a0p7_q0,200000,old,common,0.0005245169486737018,-0.0009451920282013752,0.0019942259255487788,0.0020545114817628485,10
LR_a0p7_q0,200000,old,correlation,-2.7272103526101868e-05,-8.305607881249695e-05,2.8511871760293217e-05,7.79806203320314e-05,10
LR_a0p7_q0,200000,old,loss,0.7815122316175614,0.4165730425213207,1.1464514207138021,0.510149809207554,10
LR_a0p7_q0,200000,old,h_pos,1.8778585332614865e-05,-0.0007497083343104902,0.0007872655049757199,0.0010742706378158865,10
LR_a0p7_q0,200000,old,h_neg,0.0004784662598149851,-0.0002940928362950306,0.0012510253559250009,0.001079963147992167,10
LR_a0p7_q0,200000,old,hs_pos,-0.0015321659840338256,-0.001855738225861464,-0.0012085937422061871,0.00045232280436097085,10
LR_a0p7_q0,200000,old,hs_neg,0.0014240636266822503,0.0010181802735711636,0.001829946979793337,0.000567385803818229,10
LR_a0p7_q0,200000,old,hr_pos,0.0015509445693664408,0.0006872928517545499,0.0024145962869783315,0.001207301852269121,10
LR_a0p7_q0,200000,old,hr_neg,-0.0009455973668672651,-0.001694810273504161,-0.0001963844602303692,0.0010473274254902065,10
LR_a0p7_q0,200000,input_only,force,0.0004116452478705302,-0.0010005565689699182,0.0018238470647109787,0.0019741220152536838,10
LR_a0p7_q0,200000,input_only,bias,4.4489983966881844e-05,-0.0001059265490783698,0.00019490651701213347,0.00021026781427538202,10
LR_a0p7_q0,200000,input_only,radial,5.121035677713047e-06,-7.627768369986563e-06,1.7869839725412656e-05,1.7821599178386087e-05,10
LR_a0p7_q0,200000,input_only,tangent,0.00040652421219281693,-0.0009960003821253022,0.0018090488065109363,0.0019605941909724626,10
LR_a0p7_q0,200000,input_only,h,-0.00889799679337637,-0.03898130340242669,0.02118530981567395,0.0420535628550764,10
LR_a0p7_q0,200000,input_only,hself,0.004608606761689324,-0.00029566730686195024,0.009512880830240598,0.0068557024159802945,10
LR_a0p7_q0,200000,input_only,hrest,-0.01350660355506569,-0.043303767176538936,0.016290560066407556,0.04165356254028415,10
LR_a0p7_q0,200000,input_only,common,0.0004114291794208379,-0.0009795749353076076,0.0018024332941492833,0.0019444896709859786,10
LR_a0p7_q0,200000,input_only,correlation,2.160684496923138e-07,-2.2776118247445168e-05,2.3208255146829797e-05,3.2140860744105745e-05,10
LR_a0p7_q0,200000,input_only,loss,1.2588474245448993,0.8634143017235432,1.6542805473662554,0.5527773891897984,10
LR_a0p7_q0,200000,input_only,h_pos,-8.919948605928002e-05,-0.0007864081040016624,0.0006080091318831023,0.0009746304426827934,10
LR_a0p7_q0,200000,input_only,h_neg,0.0005008447339298101,-0.0002518114812994543,0.0012535009491590745,0.0010521408389955898,10
LR_a0p7_q0,200000,input_only,hs_pos,-0.0017671776904787534,-0.0021589729173917952,-0.0013753824635657115,0.0005476919613733465,10
LR_a0p7_q0,200000,input_only,hs_neg,0.001544816713483661,0.0011289286732638739,0.001960704753703448,0.0005813713920262926,10
LR_a0p7_q0,200000,input_only,hr_pos,0.0016779782044194734,0.0008203415859442041,0.0025356148228947426,0.0011988933234824174,10
LR_a0p7_q0,200000,input_only,hr_neg,-0.001043971979553851,-0.0017749854566147132,-0.00031295850249298896,0.0010218863772188697,10
LR_a0p7_q0,200000,target_only,force,0.0004753505396251774,-0.00043055958757649636,0.0013812606668268512,0.0012663750355110478,10
LR_a0p7_q0,200000,target_only,bias,5.3453547555054145e-05,-4.710161776742212e-05,0.0001540087128775304,0.00014056642842642778,10
LR_a0p7_q0,200000,target_only,radial,4.245884922181049e-06,-3.454000150706517e-06,1.1945769995068614e-05,1.0763697126037562e-05,10
LR_a0p7_q0,200000,target_only,tangent,0.0004711046547029963,-0.0004287095978783897,0.0013709189072843822,0.001257853590384274,10
LR_a0p7_q0,200000,target_only,h,-0.010690709511010829,-0.03080174257550608,0.009420323553484421,0.028113285685285552,10
LR_a0p7_q0,200000,target_only,hself,0.0022781098544975295,-0.003359220034783992,0.007915439743779052,0.007880443792783761,10
LR_a0p7_q0,200000,target_only,hrest,-0.012968819365508356,-0.03276976924714001,0.006832130516123299,0.027679819285121508,10
LR_a0p7_q0,200000,target_only,common,0.0004943213561074705,-0.00043558073569705165,0.0014242234479119927,0.0012999134893969355,10
LR_a0p7_q0,200000,target_only,correlation,-1.8970816482293108e-05,-5.579049121261799e-05,1.7848858248031775e-05,5.1470356157901945e-05,10
LR_a0p7_q0,200000,target_only,loss,2.261801690113637,1.3535396063572298,3.1700637738700443,1.2696628440652158,10
LR_a0p7_q0,200000,target_only,h_pos,-0.00036242122409078177,-0.0006784737011753571,-4.6368747006206486e-05,0.0004418108980939033,10
LR_a0p7_q0,200000,target_only,h_neg,0.0008377717637159592,-1.5879064633220544e-05,0.001691422592065139,0.0011933215730836689,10
LR_a0p7_q0,200000,target_only,hs_pos,-0.0015321659840338256,-0.001855738225861464,-0.0012085937422061871,0.00045232280436097085,10
LR_a0p7_q0,200000,target_only,hs_neg,0.0014240636266822503,0.0010181802735711636,0.001829946979793337,0.000567385803818229,10
LR_a0p7_q0,200000,target_only,hr_pos,0.0011697447599430442,0.0007563050860291883,0.0015831844338569001,0.0005779488119330607,10
LR_a0p7_q0,200000,target_only,hr_neg,-0.0005862918629662908,-0.001497011739830263,0.0003244280138976814,0.0012730986019184652,10
LR_a0p7_q0,200000,new,force,0.0004824836008592825,-0.0004492000568187865,0.0014141672585373515,0.0013024039467597946,10
LR_a0p7_q0,200000,new,bias,5.1426430121169684e-05,-4.665221603974622e-05,0.0001495050762820856,0.000137104493354731,10
LR_a0p7_q0,200000,new,radial,5.167647468987789e-06,-5.9165217656473e-06,1.625181670362288e-05,1.5494600166884568e-05,10
LR_a0p7_q0,200000,new,tangent,0.0004773159533902947,-0.0004450009551123984,0.0013996328618929878,0.0012893101342905263,10
LR_a0p7_q0,200000,new,h,-0.010285286024233935,-0.02990101525641712,0.009330443207949249,0.0274208986709462,10
LR_a0p7_q0,200000,new,hself,0.004608606761689324,-0.00029566730686195024,0.009512880830240598,0.0068557024159802945,10
LR_a0p7_q0,200000,new,hrest,-0.01489389278592326,-0.03343719115537383,0.003649405583527311,0.025921743698398007,10
LR_a0p7_q0,200000,new,common,0.00047557522072936843,-0.0004314248118786564,0.0013825752533373932,0.0012678986182111716,10
LR_a0p7_q0,200000,new,correlation,6.908380129914014e-06,-3.210406708717274e-05,4.5920827347000765e-05,5.4535640729086045e-05,10
LR_a0p7_q0,200000,new,loss,2.434539554660223,1.5341160770004696,3.3349630323199766,1.258705228319524,10
LR_a0p7_q0,200000,new,h_pos,-0.00017680486550493234,-0.000506428968010338,0.00015281923700047328,0.0004607827222386847,10
LR_a0p7_q0,200000,new,h_neg,0.0006592884663642149,-6.895189004566633e-05,0.001387528822774096,0.0010180098218549175,10
LR_a0p7_q0,200000,new,hs_pos,-0.0017671776904787534,-0.0021589729173917952,-0.0013753824635657115,0.0005476919613733465,10
LR_a0p7_q0,200000,new,hs_neg,0.001544816713483661,0.0011289286732638739,0.001960704753703448,0.0005813713920262926,10
LR_a0p7_q0,200000,new,hr_pos,0.001590372824973821,0.0011018131681828042,0.002078932481764838,0.0006829593070442122,10
LR_a0p7_q0,200000,new,hr_neg,-0.0008855282471194462,-0.0017079121643291662,-6.314432990972628e-05,0.001149613445184863,10
LR_a0p7_q0,200000,change,input_shapley,-3.9233268021482404e-05,-0.0001730574379857551,9.459090194279028e-05,0.00018707329005608362,10
LR_a0p7_q0,200000,change,target_shapley,2.4472023733165077e-05,-0.0008505381616842564,0.0008994822091505866,0.001223179895397982,10
LR_a0p7_q0,200000,change,factorial_interaction,9.273265851117494e-05,-5.091026658953754e-06,0.00019055634368130364,0.00013674808246576185,10
LR_a0p7_q0,200000,change,change_residual,-8.65726491730094e-05,-0.000986815282733025,0.0008136699843870061,0.0012584524256999802,10
LR_a0p7_q0,200000,change,change_gate,2.8124439037713506e-05,-4.250944393143654e-05,9.875832200686356e-05,9.87393598630424e-05,10
LR_a0p7_q0,200000,change,change_residual_gate_interaction,1.927321145920877e-05,-5.7807777869945435e-05,9.635420078836298e-05,0.00010775179310607667,10
LR_a0p7_q0,200000,change,change_input_vector,2.4413754387769702e-05,-2.2205227684531634e-05,7.103273646007103e-05,6.516884324901322e-05,10
LR_a0p7_q0,200000,change,input_jump,0.003988811150919699,0.0014790423205219855,0.006498579981317412,0.0035084149037356654,10
LR_a0p7_q0,1000000,old,force,0.00020448480758103837,-0.0003784257264483298,0.0007873953416104066,0.0008148527387715919,10
LR_a0p7_q0,1000000,old,bias,2.3229105104732532e-05,-4.2101822393173555e-05,8.856003260263861e-05,9.132633927571978e-05,10
LR_a0p7_q0,1000000,old,radial,2.115410104042219e-07,-6.097835464592548e-06,6.520917485400992e-06,8.819900139826854e-06,10
LR_a0p7_q0,1000000,old,tangent,0.00020427326657063426,-0.0003741892969851875,0.000782735830126456,0.0008086349047974989,10
LR_a0p7_q0,1000000,old,h,-0.004645821020946508,-0.017712006520527734,0.008420364478634717,0.018265267855143964,10
LR_a0p7_q0,1000000,old,hself,0.0004958439544242479,-0.0037885843439207662,0.0047802722527692625,0.005989217777287678,10
LR_a0p7_q0,1000000,old,hrest,-0.005141664975370758,-0.020232527770897388,0.009949197820155874,0.021095571552566347,10
LR_a0p7_q0,1000000,old,common,0.00021481535392403814,-0.0003893442230107256,0.0008189749308588018,0.0008445568525196276,10
LR_a0p7_q0,1000000,old,correlation,-1.0330546342999657e-05,-3.334452757346519e-05,1.268343488746588e-05,3.217132740088385e-05,10
LR_a0p7_q0,1000000,old,loss,0.3680355081022182,0.2643495007873504,0.47172151541708596,0.14494304374426453,10
LR_a0p7_q0,1000000,old,h_pos,0.0001031225517242737,-0.0001045300983218122,0.0003107752017703596,0.0002902783887496311,10
LR_a0p7_q0,1000000,old,h_neg,0.00010136225585676481,-0.00030464519147281285,0.0005073697031863425,0.0005675592755740129,10
LR_a0p7_q0,1000000,old,hs_pos,-0.0019176494312463214,-0.0022541329377193647,-0.001581165924773278,0.00047037150779507815,10
LR_a0p7_q0,1000000,old,hs_neg,0.0019093058662567406,0.0016064628541744928,0.0022121488783389885,0.0004233453393048909,10
LR_a0p7_q0,1000000,old,hr_pos,0.0020207719829705953,0.0015803028129759695,0.002461241152965221,0.0006157334420319255,10
LR_a0p7_q0,1000000,old,hr_neg,-0.0018079436103999758,-0.002268158539969844,-0.0013477286808301072,0.0006433361105886088,10
LR_a0p7_q0,1000000,input_only,force,-1.6488099277588804e-06,-0.0008194541367840739,0.0008161565169285561,0.0011432130172094146,10
LR_a0p7_q0,1000000,input_only,bias,-3.67511791304537e-07,-8.830186271287883e-05,8.756683913026977e-05,0.00012292374643711108,10
LR_a0p7_q0,1000000,input_only,radial,-6.618576786005652e-07,-8.24712579945417e-06,6.923410442253039e-06,1.0603473675229552e-05,10
LR_a0p7_q0,1000000,input_only,tangent,-9.869522491584093e-07,-0.0008147513265609244,0.0008127774220626075,0.0011375641550668651,10
LR_a0p7_q0,1000000,input_only,h,7.350235826090734e-05,-0.017513367826053953,0.017660372542575766,0.024584749287422214,10
LR_a0p7_q0,1000000,input_only,hself,0.0012580677325367583,-0.002531930957003067,0.005048066422076584,0.005298052843142952,10
LR_a0p7_q0,1000000,input_only,hrest,-0.0011845653742758497,-0.020747321402426362,0.018378190653874665,0.027346847237891547,10
LR_a0p7_q0,1000000,input_only,common,-3.3986318097229503e-06,-0.0008165874580744981,0.0008097901944550521,0.0011367595943752899,10
LR_a0p7_q0,1000000,input_only,correlation,1.7498218819640576e-06,-1.309568709850208e-05,1.6595330862430196e-05,2.075259056921011e-05,10
LR_a0p7_q0,1000000,input_only,loss,0.7742679954013835,0.5777702596469122,0.9707657311558547,0.27468489381233324,10
LR_a0p7_q0,1000000,input_only,h_pos,-0.00014732785529737683,-0.0005108464943625772,0.0002161907837678235,0.0005081640171935483,10
LR_a0p7_q0,1000000,input_only,h_neg,0.0001456790453696179,-0.0003178902614594538,0.0006092483521986897,0.0006480252066624792,10
LR_a0p7_q0,1000000,input_only,hs_pos,-0.002104112712058883,-0.0024788206284557107,-0.001729404795662056,0.0005238055483484679,10
LR_a0p7_q0,1000000,input_only,hs_neg,0.00205897051441431,0.001742102478864924,0.002375838549963696,0.0004429509702145521,10
LR_a0p7_q0,1000000,input_only,hr_pos,0.001956784856761507,0.001385396334075301,0.0025281733794477127,0.0007987460775413794,10
LR_a0p7_q0,1000000,input_only,hr_neg,-0.0019132914690446925,-0.0024488611513881443,-0.0013777217867012405,0.0007486747913850638,10
LR_a0p7_q0,1000000,target_only,force,7.0106683673147725e-06,-0.001076002059768567,0.0010900233965031967,0.0015139474003768043,10
LR_a0p7_q0,1000000,target_only,bias,-1.6476572312166296e-06,-0.0001254585855491892,0.00012216327108675594,0.00017307574342904266,10
LR_a0p7_q0,1000000,target_only,radial,2.334114687975116e-06,-4.660967877095996e-06,9.329197253046228e-06,9.778451157299608e-06,10
LR_a0p7_q0,1000000,target_only,tangent,4.676553679339667e-06,-0.0010722044900725685,0.0010815575974312478,0.0015053758966521655,10
LR_a0p7_q0,1000000,target_only,h,0.0003295314462433287,-0.02443265421735118,0.025091717109837836,0.034615148685808526,10
LR_a0p7_q0,1000000,target_only,hself,0.0004958439544242479,-0.0037885843439207662,0.0047802722527692625,0.005989217777287678,10
LR_a0p7_q0,1000000,target_only,hrest,-0.00016631250818091928,-0.026148003894421998,0.02581537887806016,0.03631990013570448,10
LR_a0p7_q0,1000000,target_only,common,-1.5237008471634742e-05,-0.0011602009778701116,0.001129726960926842,0.0016005492640696329,10
LR_a0p7_q0,1000000,target_only,correlation,2.2247676838949483e-05,-5.245251238459062e-05,9.694786606248958e-05,0.00010442366404805968,10
LR_a0p7_q0,1000000,target_only,loss,2.1268259836049395,1.7416438121145625,2.5120081550953164,0.5384475473368429,10
LR_a0p7_q0,1000000,target_only,h_pos,-0.0005154522025285855,-0.0009582254545848777,-7.267895047229328e-05,0.0006189543266594947,10
LR_a0p7_q0,1000000,target_only,h_neg,0.0005224628708959002,-0.000188857315665155,0.0012337830574569554,0.0009943570553720565,10
LR_a0p7_q0,1000000,target_only,hs_pos,-0.0019176494312463214,-0.0022541329377193647,-0.001581165924773278,0.00047037150779507815,10
LR_a0p7_q0,1000000,target_only,hs_neg,0.0019093058662567406,0.0016064628541744928,0.0022121488783389885,0.0004233453393048909,10
LR_a0p7_q0,1000000,target_only,hr_pos,0.0014021972287177361,0.0008536527814512379,0.0019507416759842345,0.0007668122620864066,10
LR_a0p7_q0,1000000,target_only,hr_neg,-0.0013868429953608403,-0.0020386532743634366,-0.0007350327163582441,0.0009111679408730355,10
LR_a0p7_q0,1000000,new,force,-9.440464486290198e-05,-0.00143528678031802,0.0012464774905922161,0.001874423975310172,10
LR_a0p7_q0,1000000,new,bias,-1.2608345772815662e-05,-0.0001587141085613393,0.000133497417015708,0.00020424177297942398,10
LR_a0p7_q0,1000000,new,radial,1.1348280943031164e-06,-7.534633403081556e-06,9.80428959168779e-06,1.211907150825799e-05,10
LR_a0p7_q0,1000000,new,tangent,-9.553947295720525e-05,-0.0014295838559798709,0.0012385049100654604,0.0018648654565129369,10
LR_a0p7_q0,1000000,new,h,0.002521669154563131,-0.026699483403141596,0.03174282171226786,0.040848354595884796,10
LR_a0p7_q0,1000000,new,hself,0.0012580677325367583,-0.002531930957003067,0.005048066422076584,0.005298052843142952,10
LR_a0p7_q0,1000000,new,hrest,0.0012636014220263753,-0.02929459818021229,0.031821801024265045,0.04271741748375851,10
LR_a0p7_q0,1000000,new,common,-0.00011659795964469762,-0.0014677374461746348,0.0012345415268852395,0.0018887627633881324,10
LR_a0p7_q0,1000000,new,correlation,2.219331478179563e-05,-2.3391053394770525e-05,6.777768295836178e-05,6.372255275108154e-05,10
LR_a0p7_q0,1000000,new,loss,2.352819738213537,1.8891464720331597,2.8164930043939145,0.6481705318147747,10
LR_a0p7_q0,1000000,new,h_pos,-0.0004114419574304997,-0.0009630531059737888,0.00014016919111278943,0.0007710992148664734,10
LR_a0p7_q0,1000000,new,h_neg,0.0003170373125675976,-0.0005043602867397964,0.0011384349118749915,0.0011482346678303795,10
LR_a0p7_q0,1000000,new,hs_pos,-0.002104112712058883,-0.0024788206284557107,-0.001729404795662056,0.0005238055483484679,10
LR_a0p7_q0,1000000,new,hs_neg,0.00205897051441431,0.001742102478864924,0.002375838549963696,0.0004429509702145521,10
LR_a0p7_q0,1000000,new,hr_pos,0.0016926707546283837,0.0009549245740329134,0.002430416935223854,0.0010312980477827718,10
LR_a0p7_q0,1000000,new,hr_neg,-0.0017419332018467127,-0.002529983257625641,-0.0009538831460677844,0.0011016180164076653,10
LR_a0p7_q0,1000000,change,input_shapley,-0.00015377446536950709,-0.0005306523619050876,0.00022310343116607335,0.0005268389714141313,10
LR_a0p7_q0,1000000,change,target_shapley,-0.00014511498707443348,-0.0007828277262613693,0.0004925977521125024,0.0008914609390981222,10
LR_a0p7_q0,1000000,change,factorial_interaction,0.00010471830427858054,1.7128181857391318e-05,0.00019230842669976979,0.00012244254817438097,10
LR_a0p7_q0,1000000,change,change_residual,-0.0003316242110944303,-0.001160990495536526,0.0004977420733476656,0.0011593741215327087,10
LR_a0p7_q0,1000000,change,change_gate,-2.2128561143249192e-05,-5.6036870751496464e-05,1.1779748464998079e-05,4.740054834899124e-05,10
LR_a0p7_q0,1000000,change,change_residual_gate_interaction,6.0959578260550565e-05,-2.158968603954547e-05,0.00014350884256064661,0.00011539591441853113,10
LR_a0p7_q0,1000000,change,change_input_vector,-6.0962584668116425e-06,-7.563279850442263e-05,6.344028157079935e-05,9.720538021962221e-05,10
LR_a0p7_q0,1000000,change,input_jump,-0.0007330547477713501,-0.005421844096909391,0.003955734601366691,0.006554475549202734,10
LR_a0p7_q0,5000000,old,force,-0.00014553961875319446,-0.0008144812317220602,0.0005234019942156712,0.0009351158944375909,10
LR_a0p7_q0,5000000,old,bias,-1.5441845005807412e-05,-9.104069215482709e-05,6.015700214321227e-05,0.00010567990120461608,10
LR_a0p7_q0,5000000,old,radial,-1.228025472444163e-06,-6.7061327141737535e-06,4.250081769285428e-06,7.657865879265359e-06,10
LR_a0p7_q0,5000000,old,tangent,-0.0001443115932807501,-0.000810012560047802,0.0005213893734863018,0.0009305857834192084,10
LR_a0p7_q0,5000000,old,h,0.003088369001161481,-0.012031400428642453,0.018208138430965415,0.021135980240923214,10
LR_a0p7_q0,5000000,old,hself,0.0005889289009632665,-0.009134998375382047,0.01031285617730858,0.01359311302537991,10
LR_a0p7_q0,5000000,old,hrest,0.002499440100198213,-0.011317692309257704,0.01631657250965413,0.0193150192500169,10
LR_a0p7_q0,5000000,old,common,-0.00014280125666514995,-0.0008419152790670433,0.0005563127657367433,0.000977294014451805,10
LR_a0p7_q0,5000000,old,correlation,-2.7383620880444277e-06,-3.50274387365989e-05,2.9550714560510043e-05,4.513701675213656e-05,10
LR_a0p7_q0,5000000,old,loss,0.4195051794765668,0.22863997788732843,0.6103703810658052,0.2668111539795009,10
LR_a0p7_q0,5000000,old,h_pos,-0.00012960221428099972,-0.0005133627502834643,0.0002541583217214649,0.0005364602379587594,10
LR_a0p7_q0,5000000,old,h_neg,-1.593740447219463e-05,-0.00033759639504547974,0.0003057215861010905,0.0004496482635291365,10
LR_a0p7_q0,5000000,old,hs_pos,-0.0020006311497011843,-0.0024508093759588023,-0.001550452923443566,0.0006293057668140819,10
LR_a0p7_q0,5000000,old,hs_neg,0.0019682296787952754,0.00163531634967018,0.002301143007920371,0.00046538074399850353,10
LR_a0p7_q0,5000000,old,hr_pos,0.0018710289354201843,0.0013168255001464882,0.0024252323706938804,0.0007747229818403723,10
LR_a0p7_q0,5000000,old,hr_neg,-0.00198416708326747,-0.0022831830842746236,-0.0016851510822603164,0.0004179955467144336,10
LR_a0p7_q0,5000000,input_only,force,-9.075474205225782e-05,-0.0007341258651370631,0.0005526163810325474,0.0008993708143654779,10
LR_a0p7_q0,5000000,input_only,bias,-8.675131808636316e-06,-7.765317759735449e-05,6.030291398008185e-05,9.642465909394158e-05,10
LR_a0p7_q0,5000000,input_only,radial,-1.8232606311939767e-06,-8.046700875663449e-06,4.400179613275495e-06,8.699769573098499e-06,10
LR_a0p7_q0,5000000,input_only,tangent,-8.893148142106391e-05,-0.0007287124009052762,0.0005508494380631483,0.0008943520557980724,10
LR_a0p7_q0,5000000,input_only,h,0.0017350263617272627,-0.012060582796016368,0.015530635519470894,0.019284931818788313,10
LR_a0p7_q0,5000000,input_only,hself,0.0014931605128786106,-0.008645023739615655,0.011631344765372875,0.014172204347056393,10
LR_a0p7_q0,5000000,input_only,hrest,0.00024186584884865504,-0.012937187323359411,0.013420919021056722,0.018423045981957032,10
LR_a0p7_q0,5000000,input_only,common,-8.022485159922156e-05,-0.0007181118150566805,0.0005576621118582374,0.0008917044878345207,10
LR_a0p7_q0,5000000,input_only,correlation,-1.0529890453036282e-05,-2.2784129608917007e-05,1.724348702844444e-06,1.713024513162839e-05,10
LR_a0p7_q0,5000000,input_only,loss,0.5808633472877498,0.35734595942628555,0.804380735149214,0.3124557629847362,10
LR_a0p7_q0,5000000,input_only,h_pos,-0.00014760281975918603,-0.00045572677259121203,0.00016052113307283997,0.000430727585433643,10
LR_a0p7_q0,5000000,input_only,h_neg,5.684807770692821e-05,-0.00030550246717617386,0.0004191986225900303,0.0005065311341216874,10
LR_a0p7_q0,5000000,input_only,hs_pos,-0.0021741005950467575,-0.0026636670895268996,-0.0016845341005666155,0.0006843667690827022,10
LR_a0p7_q0,5000000,input_only,hs_neg,0.0020974171813827494,0.0017360882187986268,0.0024587461439668718,0.000505103060539881,10
LR_a0p7_q0,5000000,input_only,hr_pos,0.0020264977752875715,0.0014921444474643984,0.0025608511031107446,0.0007469744450123277,10
LR_a0p7_q0,5000000,input_only,hr_neg,-0.0020405691036758213,-0.002447697369082074,-0.0016334408382695689,0.0005691260712075211,10
LR_a0p7_q0,5000000,target_only,force,-1.0511845638503476e-05,-0.0011300843674170683,0.0011090606761400615,0.0015650544678245913,10
LR_a0p7_q0,5000000,target_only,bias,-1.0941161477483338e-06,-0.0001282955018888088,0.00012610726959331214,0.0001778152760941917,10
LR_a0p7_q0,5000000,target_only,radial,4.63810028942776e-06,-4.784739733025933e-06,1.4060940311881454e-05,1.3172222066784807e-05,10
LR_a0p7_q0,5000000,target_only,tangent,-1.51499459279311e-05,-0.0011290603898843291,0.0010987604980284668,0.001557139428807132,10
LR_a0p7_q0,5000000,target_only,h,0.00021882322954966532,-0.02522145391866243,0.025659100377761757,0.03556305521883834,10
LR_a0p7_q0,5000000,target_only,hself,0.0005889289009632665,-0.009134998375382047,0.01031285617730858,0.01359311302537991,10
LR_a0p7_q0,5000000,target_only,hrest,-0.00037010567141360155,-0.0246119797991725,0.0238717684563453,0.03388780331248107,10
LR_a0p7_q0,5000000,target_only,common,-1.011803711132536e-05,-0.0011864358752026012,0.0011661998009799503,0.0016443789502460105,10
LR_a0p7_q0,5000000,target_only,correlation,-3.938085271782313e-07,-5.819694438440273e-05,5.740932733004626e-05,8.080321217950874e-05,10
LR_a0p7_q0,5000000,target_only,loss,2.032739118863753,1.5928920326988056,2.4725862050287004,0.6148638288018212,10
LR_a0p7_q0,5000000,target_only,h_pos,-0.0005090356296236604,-0.0011022921401911004,8.42208809437797e-05,0.0008293154167044113,10
LR_a0p7_q0,5000000,target_only,h_neg,0.0004985237839851568,-0.0001386775175810114,0.001135725085551325,0.0008907459986026872,10
LR_a0p7_q0,5000000,target_only,hs_pos,-0.0020006311497011843,-0.0024508093759588023,-0.001550452923443566,0.0006293057668140819,10
LR_a0p7_q0,5000000,target_only,hs_neg,0.0019682296787952754,0.00163531634967018,0.002301143007920371,0.00046538074399850353,10
LR_a0p7_q0,5000000,target_only,hr_pos,0.001491595520077524,0.0007877527885425529,0.0021954382516124952,0.0009839042940110155,10
LR_a0p7_q0,5000000,target_only,hr_neg,-0.001469705894810118,-0.0020703001451099633,-0.0008691116445102724,0.0008395728695522996,10
LR_a0p7_q0,5000000,new,force,0.00013702061706976715,-0.0011036656662484835,0.0013777069003880176,0.001734359832082377,10
LR_a0p7_q0,5000000,new,bias,1.502261746197324e-05,-0.00011901569354099876,0.00014906092846494524,0.00018737263858674294,10
LR_a0p7_q0,5000000,new,radial,3.6643557537467365e-06,-6.921123772339657e-06,1.4249835279833129e-05,1.4797480023937147e-05,10
LR_a0p7_q0,5000000,new,tangent,0.0001333562613160204,-0.0011012469853691161,0.0013679595080011567,0.0017258563332241948,10
LR_a0p7_q0,5000000,new,h,-0.003004523492394649,-0.029812185692989046,0.02380313870819975,0.037474527717348584,10
LR_a0p7_q0,5000000,new,hself,0.0014931605128786106,-0.008645023739615655,0.011631344765372875,0.014172204347056393,10
LR_a0p7_q0,5000000,new,hrest,-0.0044976840052732584,-0.030256438295150304,0.021261070284603785,0.0360082555642978,10
LR_a0p7_q0,5000000,new,common,0.00013892437407335819,-0.0011006191678609167,0.001378467916007633,0.0017327623897784893,10
LR_a0p7_q0,5000000,new,correlation,-1.9037570035910916e-06,-1.3556277103831758e-05,9.748763096649574e-06,1.6289099892632495e-05,10
LR_a0p7_q0,5000000,new,loss,2.069482487158398,1.672462845970841,2.466502128345955,0.5549951889383701,10
LR_a0p7_q0,5000000,new,h_pos,-0.0002616105806553367,-0.0008621930551149968,0.00033897189380432334,0.000839556408062815,10
LR_a0p7_q0,5000000,new,h_neg,0.0003986311977251038,-0.00028210028243145455,0.0010793626778816622,0.0009515969923193469,10
LR_a0p7_q0,5000000,new,hs_pos,-0.0021741005950467575,-0.0026636670895268996,-0.0016845341005666155,0.0006843667690827022,10
LR_a0p7_q0,5000000,new,hs_neg,0.0020974171813827494,0.0017360882187986268,0.0024587461439668718,0.000505103060539881,10
LR_a0p7_q0,5000000,new,hr_pos,0.0019124900143914203,0.0011971407218794121,0.0026278393069034288,0.0009999893571186733,10
LR_a0p7_q0,5000000,new,hr_neg,-0.0016987859836576455,-0.0024067953987365162,-0.0009907765685787748,0.0009897289159712184,10
LR_a0p7_q0,5000000,change,input_shapley,0.00010115866970460358,-0.00016017434874531953,0.0003624916881545267,0.0003653183694303216,10
LR_a0p7_q0,5000000,change,target_shapley,0.000181401566118358,-0.0005509664215897105,0.0009137695538264265,0.0010237798525399313,10
