arm,step,mode,metric,seed,value
LR_a0p7_q0,1000000,target_only,tangent,2,-0.000390826203733605
LR_a0p7_q0,1000000,target_only,tangent,3,-0.00012026642599832229
LR_a0p7_q0,1000000,target_only,tangent,4,0.0001523032358046788
LR_a0p7_q0,1000000,target_only,tangent,5,-0.0016143097656461313
LR_a0p7_q0,1000000,target_only,tangent,6,-0.00040325798471287116
LR_a0p7_q0,1000000,target_only,tangent,7,-0.00016382997454692647
LR_a0p7_q0,1000000,target_only,tangent,8,0.003887893543230384
LR_a0p7_q0,1000000,target_only,tangent,9,-0.0014919028696035814
LR_a0p7_q0,1000000,target_only,h,0,-0.006507612205623537
LR_a0p7_q0,1000000,target_only,h,1,0.001556174035646164
LR_a0p7_q0,1000000,target_only,h,2,0.009133462204636133
LR_a0p7_q0,1000000,target_only,h,3,0.0017976429695321307
LR_a0p7_q0,1000000,target_only,h,4,-0.0037717981418281706
LR_a0p7_q0,1000000,target_only,h,5,0.037859137486997006
LR_a0p7_q0,1000000,target_only,h,6,0.009366481641067343
LR_a0p7_q0,1000000,target_only,h,7,0.0038199765315415765
LR_a0p7_q0,1000000,target_only,h,8,-0.08765190766108946
LR_a0p7_q0,1000000,target_only,h,9,0.037693757601554106
LR_a0p7_q0,1000000,target_only,hself,0,0.0006191553585295881
LR_a0p7_q0,1000000,target_only,hself,1,0.003477819444106804
LR_a0p7_q0,1000000,target_only,hself,2,0.005937774727633195
LR_a0p7_q0,1000000,target_only,hself,3,-0.0025916942146496516
LR_a0p7_q0,1000000,target_only,hself,4,-0.012273078630063912
LR_a0p7_q0,1000000,target_only,hself,5,0.0028529823824245916
LR_a0p7_q0,1000000,target_only,hself,6,0.007284059181583023
LR_a0p7_q0,1000000,target_only,hself,7,-0.0037375692954363243
LR_a0p7_q0,1000000,target_only,hself,8,0.0061276099405486555
LR_a0p7_q0,1000000,target_only,hself,9,-0.0027386193504334876
LR_a0p7_q0,1000000,target_only,hrest,0,-0.007126767564153126
LR_a0p7_q0,1000000,target_only,hrest,1,-0.0019216454084606351
LR_a0p7_q0,1000000,target_only,hrest,2,0.0031956874770029346
LR_a0p7_q0,1000000,target_only,hrest,3,0.004389337184181782
LR_a0p7_q0,1000000,target_only,hrest,4,0.008501280488235735
LR_a0p7_q0,1000000,target_only,hrest,5,0.03500615510457243
LR_a0p7_q0,1000000,target_only,hrest,6,0.002082422459484316
LR_a0p7_q0,1000000,target_only,hrest,7,0.007557545826977901
LR_a0p7_q0,1000000,target_only,hrest,8,-0.09377951760163813
LR_a0p7_q0,1000000,target_only,hrest,9,0.0404323769519876
LR_a0p7_q0,1000000,target_only,common,0,0.0003009016087465643
LR_a0p7_q0,1000000,target_only,common,1,-7.19550053106918e-05
LR_a0p7_q0,1000000,target_only,common,2,-0.0004223167244701583
LR_a0p7_q0,1000000,target_only,common,3,-8.312014367062922e-05
LR_a0p7_q0,1000000,target_only,common,4,0.00017440193006009822
LR_a0p7_q0,1000000,target_only,common,5,-0.0017505461320744503
LR_a0p7_q0,1000000,target_only,common,6,-0.00043309117154473624
LR_a0p7_q0,1000000,target_only,common,7,-0.00017662962195591492
LR_a0p7_q0,1000000,target_only,common,8,0.004052884405456059
LR_a0p7_q0,1000000,target_only,common,9,-0.001742899229952488
LR_a0p7_q0,1000000,target_only,correlation,0,-4.073477295767212e-05
LR_a0p7_q0,1000000,target_only,correlation,1,3.2367587689442584e-06
LR_a0p7_q0,1000000,target_only,correlation,2,2.3912427657092418e-05
LR_a0p7_q0,1000000,target_only,correlation,3,-3.0353126083561237e-05
LR_a0p7_q0,1000000,target_only,correlation,4,-1.9498567587066877e-05
LR_a0p7_q0,1000000,target_only,correlation,5,0.00013168619407451926
LR_a0p7_q0,1000000,target_only,correlation,6,2.6949030157892072e-05
LR_a0p7_q0,1000000,target_only,correlation,7,1.7928632069464217e-05
LR_a0p7_q0,1000000,target_only,correlation,8,-0.00013920311920238704
LR_a0p7_q0,1000000,target_only,correlation,9,0.0002485533114922699
LR_a0p7_q0,1000000,target_only,loss,0,2.5838958975054664
LR_a0p7_q0,1000000,target_only,loss,1,1.9404225667052082
LR_a0p7_q0,1000000,target_only,loss,2,1.879401048122734
LR_a0p7_q0,1000000,target_only,loss,3,1.6552592103734638
LR_a0p7_q0,1000000,target_only,loss,4,1.8170755413419502
LR_a0p7_q0,1000000,target_only,loss,5,1.5971635444460899
LR_a0p7_q0,1000000,target_only,loss,6,1.5717450783005016
LR_a0p7_q0,1000000,target_only,loss,7,2.3315917410053095
LR_a0p7_q0,1000000,target_only,loss,8,3.029332295499829
LR_a0p7_q0,1000000,target_only,loss,9,2.862372912748844
LR_a0p7_q0,1000000,target_only,h_pos,0,-0.0010132285047940643
LR_a0p7_q0,1000000,target_only,h_pos,1,-0.0002732092955905216
LR_a0p7_q0,1000000,target_only,h_pos,2,-0.0008377989892510588
LR_a0p7_q0,1000000,target_only,h_pos,3,-0.0004916940527986004
LR_a0p7_q0,1000000,target_only,h_pos,4,-3.8928404851584234e-05
LR_a0p7_q0,1000000,target_only,h_pos,5,-0.0010384468543812794
LR_a0p7_q0,1000000,target_only,h_pos,6,-0.0007531295114692352
LR_a0p7_q0,1000000,target_only,h_pos,7,-0.00051194131099909
LR_a0p7_q0,1000000,target_only,h_pos,8,0.0009342773513169991
LR_a0p7_q0,1000000,target_only,h_pos,9,-0.0011304224524674197
LR_a0p7_q0,1000000,target_only,h_neg,0,0.0012733953405829565
LR_a0p7_q0,1000000,target_only,h_neg,1,0.0002044910490487741
LR_a0p7_q0,1000000,target_only,h_neg,2,0.00043939469243799324
LR_a0p7_q0,1000000,target_only,h_neg,3,0.00037822078304440977
LR_a0p7_q0,1000000,target_only,h_neg,4,0.0001938317673246156
LR_a0p7_q0,1000000,target_only,h_neg,5,-0.0005804130836186513
LR_a0p7_q0,1000000,target_only,h_neg,6,0.00034698737008239094
LR_a0p7_q0,1000000,target_only,h_neg,7,0.0003532403211126395
LR_a0p7_q0,1000000,target_only,h_neg,8,0.002979403934936672
LR_a0p7_q0,1000000,target_only,h_neg,9,-0.0003639234659927982
LR_a0p7_q0,1000000,target_only,hs_pos,0,-0.002895100370827198
LR_a0p7_q0,1000000,target_only,hs_pos,1,-0.0016261067558478082
LR_a0p7_q0,1000000,target_only,hs_pos,2,-0.002183191538948587
LR_a0p7_q0,1000000,target_only,hs_pos,3,-0.0017502291419317258
LR_a0p7_q0,1000000,target_only,hs_pos,4,-0.0015950558332832306
LR_a0p7_q0,1000000,target_only,hs_pos,5,-0.0018047480104804497
LR_a0p7_q0,1000000,target_only,hs_pos,6,-0.0019153015894149434
LR_a0p7_q0,1000000,target_only,hs_pos,7,-0.0011833772570293592
LR_a0p7_q0,1000000,target_only,hs_pos,8,-0.002357674731437715
LR_a0p7_q0,1000000,target_only,hs_pos,9,-0.0018657090832622009
LR_a0p7_q0,1000000,target_only,hs_neg,0,0.0028673083925432187
LR_a0p7_q0,1000000,target_only,hs_neg,1,0.0015149640084168576
LR_a0p7_q0,1000000,target_only,hs_neg,2,0.0019262583443049334
LR_a0p7_q0,1000000,target_only,hs_neg,3,0.0018626637122634282
LR_a0p7_q0,1000000,target_only,hs_neg,4,0.0021498803520913832
LR_a0p7_q0,1000000,target_only,hs_neg,5,0.001707928221635439
LR_a0p7_q0,1000000,target_only,hs_neg,6,0.0016249298995480417
LR_a0p7_q0,1000000,target_only,hs_neg,7,0.0013474614558553692
LR_a0p7_q0,1000000,target_only,hs_neg,8,0.002095869883145662
LR_a0p7_q0,1000000,target_only,hs_neg,9,0.0019957943927630738
LR_a0p7_q0,1000000,target_only,hr_pos,0,0.0018818718660331328
LR_a0p7_q0,1000000,target_only,hr_pos,1,0.001352897460257287
LR_a0p7_q0,1000000,target_only,hr_pos,2,0.0013453925496975279
LR_a0p7_q0,1000000,target_only,hr_pos,3,0.0012585350891331254
LR_a0p7_q0,1000000,target_only,hr_pos,4,0.0015561274284316463
LR_a0p7_q0,1000000,target_only,hr_pos,5,0.0007663011560991701
LR_a0p7_q0,1000000,target_only,hr_pos,6,0.001162172077945708
LR_a0p7_q0,1000000,target_only,hr_pos,7,0.0006714359460302695
LR_a0p7_q0,1000000,target_only,hr_pos,8,0.003291952082754713
LR_a0p7_q0,1000000,target_only,hr_pos,9,0.0007352866307947807
LR_a0p7_q0,1000000,target_only,hr_neg,0,-0.0015939130519602614
LR_a0p7_q0,1000000,target_only,hr_neg,1,-0.001310472959368083
LR_a0p7_q0,1000000,target_only,hr_neg,2,-0.00148686365186694
LR_a0p7_q0,1000000,target_only,hr_neg,3,-0.0014844429292190185
LR_a0p7_q0,1000000,target_only,hr_neg,4,-0.001956048584766768
LR_a0p7_q0,1000000,target_only,hr_neg,5,-0.0022883413052540895
LR_a0p7_q0,1000000,target_only,hr_neg,6,-0.0012779425294656512
LR_a0p7_q0,1000000,target_only,hr_neg,7,-0.0009942211347427293
LR_a0p7_q0,1000000,target_only,hr_neg,8,0.0008835340517910109
LR_a0p7_q0,1000000,target_only,hr_neg,9,-0.0023597178587558727
LR_a0p7_q0,1000000,new,force,0,0.0002542755167974683
LR_a0p7_q0,1000000,new,force,1,-5.035884358780294e-05
LR_a0p7_q0,1000000,new,force,2,6.307499813689127e-05
LR_a0p7_q0,1000000,new,force,3,-0.0004364666251371265
LR_a0p7_q0,1000000,new,force,4,-0.0004178134339558925
LR_a0p7_q0,1000000,new,force,5,-0.0015820893116564765
LR_a0p7_q0,1000000,new,force,6,-0.00027135084813608904
LR_a0p7_q0,1000000,new,force,7,-0.0002514699988754617
LR_a0p7_q0,1000000,new,force,8,0.004555527863299001
LR_a0p7_q0,1000000,new,force,9,-0.0028073757655135314
LR_a0p7_q0,1000000,new,bias,0,3.097816588898371e-05
LR_a0p7_q0,1000000,new,bias,1,-5.091157659870804e-06
LR_a0p7_q0,1000000,new,bias,2,6.115774426616258e-06
LR_a0p7_q0,1000000,new,bias,3,-4.330536983572854e-05
LR_a0p7_q0,1000000,new,bias,4,-4.405904126886379e-05
LR_a0p7_q0,1000000,new,bias,5,-0.00017527807365098793
LR_a0p7_q0,1000000,new,bias,6,-2.960631494644003e-05
LR_a0p7_q0,1000000,new,bias,7,-2.7884224834702088e-05
LR_a0p7_q0,1000000,new,bias,8,0.00048517463212824325
LR_a0p7_q0,1000000,new,bias,9,-0.0003231278479754067
LR_a0p7_q0,1000000,new,radial,0,-1.1309169132485023e-05
LR_a0p7_q0,1000000,new,radial,1,-4.384933825190516e-06
LR_a0p7_q0,1000000,new,radial,2,-1.8391454018200424e-06
LR_a0p7_q0,1000000,new,radial,3,-5.053686014813216e-07
LR_a0p7_q0,1000000,new,radial,4,1.2117079802815617e-05
LR_a0p7_q0,1000000,new,radial,5,-7.237977812709932e-06
LR_a0p7_q0,1000000,new,radial,6,-3.058504168778516e-06
LR_a0p7_q0,1000000,new,radial,7,6.000048327772566e-06
LR_a0p7_q0,1000000,new,radial,8,2.9582647292328162e-05
LR_a0p7_q0,1000000,new,radial,9,-8.016395537419831e-06
LR_a0p7_q0,1000000,new,tangent,0,0.00026558468592995327
LR_a0p7_q0,1000000,new,tangent,1,-4.597390976261233e-05
LR_a0p7_q0,1000000,new,tangent,2,6.491414353871123e-05
LR_a0p7_q0,1000000,new,tangent,3,-0.0004359612565356454
LR_a0p7_q0,1000000,new,tangent,4,-0.0004299305137587082
LR_a0p7_q0,1000000,new,tangent,5,-0.0015748513338437666
LR_a0p7_q0,1000000,new,tangent,6,-0.0002682923439673106
LR_a0p7_q0,1000000,new,tangent,7,-0.0002574700472032343
LR_a0p7_q0,1000000,new,tangent,8,0.004525945216006673
LR_a0p7_q0,1000000,new,tangent,9,-0.002799359369976112
LR_a0p7_q0,1000000,new,h,0,-0.006195633177796743
LR_a0p7_q0,1000000,new,h,1,0.0010182315319741593
LR_a0p7_q0,1000000,new,h,2,-0.0012231548853232558
LR_a0p7_q0,1000000,new,h,3,0.00866107396714571
LR_a0p7_q0,1000000,new,h,4,0.008811808253772768
LR_a0p7_q0,1000000,new,h,5,0.03505561473019758
LR_a0p7_q0,1000000,new,h,6,0.005921262989288003
LR_a0p7_q0,1000000,new,h,7,0.005576844966940416
LR_a0p7_q0,1000000,new,h,8,-0.09703492642564866
LR_a0p7_q0,1000000,new,h,9,0.06462556959508133
LR_a0p7_q0,1000000,new,hself,0,0.004264203969510823
LR_a0p7_q0,1000000,new,hself,1,0.003185608381057057
LR_a0p7_q0,1000000,new,hself,2,0.005431022475785569
LR_a0p7_q0,1000000,new,hself,3,-0.0011298185473568483
LR_a0p7_q0,1000000,new,hself,4,-0.01108755459553049
LR_a0p7_q0,1000000,new,hself,5,0.003376152610222398
LR_a0p7_q0,1000000,new,hself,6,0.006322378504673863
LR_a0p7_q0,1000000,new,hself,7,-0.0025662193404398796
LR_a0p7_q0,1000000,new,hself,8,0.005308760447519516
LR_a0p7_q0,1000000,new,hself,9,-0.0005238565800744239
LR_a0p7_q0,1000000,new,hrest,0,-0.01045983714730757
LR_a0p7_q0,1000000,new,hrest,1,-0.002167376849082898
LR_a0p7_q0,1000000,new,hrest,2,-0.006654177361108827
LR_a0p7_q0,1000000,new,hrest,3,0.009790892514502565
LR_a0p7_q0,1000000,new,hrest,4,0.019899362849303263
LR_a0p7_q0,1000000,new,hrest,5,0.03167946211997519
LR_a0p7_q0,1000000,new,hrest,6,-0.00040111551538586025
LR_a0p7_q0,1000000,new,hrest,7,0.008143064307380299
LR_a0p7_q0,1000000,new,hrest,8,-0.10234368687316817
LR_a0p7_q0,1000000,new,hrest,9,0.06514942617515576
LR_a0p7_q0,1000000,new,common,0,0.0002864761961064028
LR_a0p7_q0,1000000,new,common,1,-4.7081401959191564e-05
LR_a0p7_q0,1000000,new,common,2,5.6556730965305244e-05
LR_a0p7_q0,1000000,new,common,3,-0.00040047424582783986
LR_a0p7_q0,1000000,new,common,4,-0.0004074439588202876
LR_a0p7_q0,1000000,new,common,5,-0.0016209157114188415
LR_a0p7_q0,1000000,new,common,6,-0.00027378975621020923
LR_a0p7_q0,1000000,new,common,7,-0.00025786441620360273
LR_a0p7_q0,1000000,new,common,8,0.004486740227214345
LR_a0p7_q0,1000000,new,common,9,-0.002988183260293057
LR_a0p7_q0,1000000,new,correlation,0,-3.220067930893439e-05
LR_a0p7_q0,1000000,new,correlation,1,-3.277441628611314e-06
LR_a0p7_q0,1000000,new,correlation,2,6.518267171586046e-06
LR_a0p7_q0,1000000,new,correlation,3,-3.5992379309286715e-05
LR_a0p7_q0,1000000,new,correlation,4,-1.0369475135604816e-05
LR_a0p7_q0,1000000,new,correlation,5,3.882639976236495e-05
LR_a0p7_q0,1000000,new,correlation,6,2.4389080741202617e-06
LR_a0p7_q0,1000000,new,correlation,7,6.394417328141276e-06
LR_a0p7_q0,1000000,new,correlation,8,6.878763608465556e-05
LR_a0p7_q0,1000000,new,correlation,9,0.00018080749477952543
LR_a0p7_q0,1000000,new,loss,0,2.7323872296057354
LR_a0p7_q0,1000000,new,loss,1,2.3219200355417113
LR_a0p7_q0,1000000,new,loss,2,1.6365540692296034
LR_a0p7_q0,1000000,new,loss,3,1.771473605500682
LR_a0p7_q0,1000000,new,loss,4,2.818097343701332
LR_a0p7_q0,1000000,new,loss,5,1.5655120454205664
LR_a0p7_q0,1000000,new,loss,6,1.6635632747474252
LR_a0p7_q0,1000000,new,loss,7,2.668380149817947
LR_a0p7_q0,1000000,new,loss,8,3.0711361036881653
LR_a0p7_q0,1000000,new,loss,9,3.279173524882205
LR_a0p7_q0,1000000,new,h_pos,0,-0.0006559294761206405
LR_a0p7_q0,1000000,new,h_pos,1,-0.00022504518331488158
LR_a0p7_q0,1000000,new,h_pos,2,2.7334686652182758e-05
LR_a0p7_q0,1000000,new,h_pos,3,-0.00043332079678915614
LR_a0p7_q0,1000000,new,h_pos,4,-0.0006748679994913023
LR_a0p7_q0,1000000,new,h_pos,5,-0.0009803953275036908
LR_a0p7_q0,1000000,new,h_pos,6,-0.00046794626205338903
LR_a0p7_q0,1000000,new,h_pos,7,-0.0006072171093884533
LR_a0p7_q0,1000000,new,h_pos,8,0.0014289432819595313
LR_a0p7_q0,1000000,new,h_pos,9,-0.0015259753882551981
LR_a0p7_q0,1000000,new,h_neg,0,0.0009102049929181086
LR_a0p7_q0,1000000,new,h_neg,1,0.00017468633972707873
LR_a0p7_q0,1000000,new,h_neg,2,3.574031148470849e-05
LR_a0p7_q0,1000000,new,h_neg,3,-3.1458283479703733e-06
LR_a0p7_q0,1000000,new,h_neg,4,0.00025705456553541
LR_a0p7_q0,1000000,new,h_neg,5,-0.0006016939841527856
LR_a0p7_q0,1000000,new,h_neg,6,0.0001965954139173
LR_a0p7_q0,1000000,new,h_neg,7,0.00035574711051299167
LR_a0p7_q0,1000000,new,h_neg,8,0.0031265845813394683
LR_a0p7_q0,1000000,new,h_neg,9,-0.0012814003772583333
LR_a0p7_q0,1000000,new,hs_pos,0,-0.0032543470193881494
LR_a0p7_q0,1000000,new,hs_pos,1,-0.0017618877792969399
LR_a0p7_q0,1000000,new,hs_pos,2,-0.0023626517890214115
LR_a0p7_q0,1000000,new,hs_pos,3,-0.001924368960359906
LR_a0p7_q0,1000000,new,hs_pos,4,-0.0017566975548540557
LR_a0p7_q0,1000000,new,hs_pos,5,-0.0020033095856771418
LR_a0p7_q0,1000000,new,hs_pos,6,-0.0020530910005332266
LR_a0p7_q0,1000000,new,hs_pos,7,-0.0013171725012561363
LR_a0p7_q0,1000000,new,hs_pos,8,-0.00252465795962388
LR_a0p7_q0,1000000,new,hs_pos,9,-0.0020829429705779877
LR_a0p7_q0,1000000,new,hs_neg,0,0.003054846271561824
LR_a0p7_q0,1000000,new,hs_neg,1,0.001656072078788218
LR_a0p7_q0,1000000,new,hs_neg,2,0.0021141238560272633
LR_a0p7_q0,1000000,new,hs_neg,3,0.0019739629041574157
LR_a0p7_q0,1000000,new,hs_neg,4,0.002285456585077864
LR_a0p7_q0,1000000,new,hs_neg,5,0.0018763009270435405
LR_a0p7_q0,1000000,new,hs_neg,6,0.0017887635459739727
LR_a0p7_q0,1000000,new,hs_neg,7,0.0014350092988755225
LR_a0p7_q0,1000000,new,hs_neg,8,0.0022839252631489926
LR_a0p7_q0,1000000,new,hs_neg,9,0.002121244413488489
LR_a0p7_q0,1000000,new,hr_pos,0,0.00259841754326751
LR_a0p7_q0,1000000,new,hr_pos,1,0.0015368425959820587
LR_a0p7_q0,1000000,new,hr_pos,2,0.002389986475673594
LR_a0p7_q0,1000000,new,hr_pos,3,0.0014910481635707496
LR_a0p7_q0,1000000,new,hr_pos,4,0.0010818295553627533
LR_a0p7_q0,1000000,new,hr_pos,5,0.0010229142581734503
LR_a0p7_q0,1000000,new,hr_pos,6,0.0015851447384798382
LR_a0p7_q0,1000000,new,hr_pos,7,0.0007099553918676832
LR_a0p7_q0,1000000,new,hr_pos,8,0.00395360124158341
LR_a0p7_q0,1000000,new,hr_pos,9,0.000556967582322789
LR_a0p7_q0,1000000,new,hr_neg,0,-0.0021446412786437163
LR_a0p7_q0,1000000,new,hr_neg,1,-0.001481385739061139
LR_a0p7_q0,1000000,new,hr_neg,2,-0.002078383544542554
LR_a0p7_q0,1000000,new,hr_neg,3,-0.001977108732505386
LR_a0p7_q0,1000000,new,hr_neg,4,-0.002028402019542454
LR_a0p7_q0,1000000,new,hr_neg,5,-0.002477994911196326
LR_a0p7_q0,1000000,new,hr_neg,6,-0.0015921681320566724
LR_a0p7_q0,1000000,new,hr_neg,7,-0.0010792621883625312
LR_a0p7_q0,1000000,new,hr_neg,8,0.0008426593181904762
LR_a0p7_q0,1000000,new,hr_neg,9,-0.0034026447907468233
LR_a0p7_q0,5000000,old,force,0,-0.0014564087036567316
LR_a0p7_q0,5000000,old,force,1,-5.343937639242581e-05
LR_a0p7_q0,5000000,old,force,2,0.00019310680496422913
LR_a0p7_q0,5000000,old,force,3,-0.000483617628496866
LR_a0p7_q0,5000000,old,force,4,0.0013003864903567762
LR_a0p7_q0,5000000,old,force,5,-0.0006118598729524081
LR_a0p7_q0,5000000,old,force,6,-0.0009904365837769638
LR_a0p7_q0,5000000,old,force,7,0.0010924330526084836
LR_a0p7_q0,5000000,old,force,8,0.0005980794106042875
LR_a0p7_q0,5000000,old,force,9,-0.0010436397807903257
LR_a0p7_q0,5000000,old,bias,0,-0.00016113049333080768
LR_a0p7_q0,5000000,old,bias,1,-6.177661717363854e-06
LR_a0p7_q0,5000000,old,bias,2,2.2143203800881673e-05
LR_a0p7_q0,5000000,old,bias,3,-5.048031314171442e-05
LR_a0p7_q0,5000000,old,bias,4,0.00014894504280687918
LR_a0p7_q0,5000000,old,bias,5,-6.988730133602307e-05
LR_a0p7_q0,5000000,old,bias,6,-0.0001125371131253942
LR_a0p7_q0,5000000,old,bias,7,0.00012354738245584583
LR_a0p7_q0,5000000,old,bias,8,6.957075009331691e-05
LR_a0p7_q0,5000000,old,bias,9,-0.0001184119465636945
LR_a0p7_q0,5000000,old,radial,0,-2.098795082262022e-06
LR_a0p7_q0,5000000,old,radial,1,3.1835458641064666e-07
LR_a0p7_q0,5000000,old,radial,2,1.6765081199076173e-06
LR_a0p7_q0,5000000,old,radial,3,-9.598318791467217e-06
LR_a0p7_q0,5000000,old,radial,4,1.568929822184164e-05
LR_a0p7_q0,5000000,old,radial,5,-7.157510545510124e-06
LR_a0p7_q0,5000000,old,radial,6,-4.989815685754027e-06
LR_a0p7_q0,5000000,old,radial,7,5.3389986699249915e-06
LR_a0p7_q0,5000000,old,radial,8,-9.402409116992968e-06
LR_a0p7_q0,5000000,old,radial,9,-2.0565651005401656e-06
LR_a0p7_q0,5000000,old,tangent,0,-0.001454309908574469
LR_a0p7_q0,5000000,old,tangent,1,-5.375773097883645e-05
LR_a0p7_q0,5000000,old,tangent,2,0.00019143029684432153
LR_a0p7_q0,5000000,old,tangent,3,-0.00047401930970539854
LR_a0p7_q0,5000000,old,tangent,4,0.0012846971921349351
LR_a0p7_q0,5000000,old,tangent,5,-0.0006047023624068981
LR_a0p7_q0,5000000,old,tangent,6,-0.0009854467680912094
LR_a0p7_q0,5000000,old,tangent,7,0.0010870940539385587
LR_a0p7_q0,5000000,old,tangent,8,0.0006074818197212803
LR_a0p7_q0,5000000,old,tangent,9,-0.0010415832156897855
LR_a0p7_q0,5000000,old,h,0,0.03222609866616153
LR_a0p7_q0,5000000,old,h,1,0.00123553234347277
LR_a0p7_q0,5000000,old,h,2,-0.004428640760176333
LR_a0p7_q0,5000000,old,h,3,0.010096062628342875
LR_a0p7_q0,5000000,old,h,4,-0.029789008561375833
LR_a0p7_q0,5000000,old,h,5,0.013977460267204608
LR_a0p7_q0,5000000,old,h,6,0.022507422625078845
LR_a0p7_q0,5000000,old,h,7,-0.024709476491169162
LR_a0p7_q0,5000000,old,h,8,-0.013914150018663387
LR_a0p7_q0,5000000,old,h,9,0.023682389312738895
LR_a0p7_q0,5000000,old,hself,0,0.0010991368266660122
LR_a0p7_q0,5000000,old,hself,1,0.030373313728563833
LR_a0p7_q0,5000000,old,hself,2,-0.003509191331700902
LR_a0p7_q0,5000000,old,hself,3,-0.0007129285236111735
LR_a0p7_q0,5000000,old,hself,4,-0.01734878829236962
LR_a0p7_q0,5000000,old,hself,5,0.008951259112878543
LR_a0p7_q0,5000000,old,hself,6,0.0118367988783676
LR_a0p7_q0,5000000,old,hself,7,-0.009188196614147002
LR_a0p7_q0,5000000,old,hself,8,-0.008889239041316997
LR_a0p7_q0,5000000,old,hself,9,-0.006722875733697632
LR_a0p7_q0,5000000,old,hrest,0,0.031126961839495516
LR_a0p7_q0,5000000,old,hrest,1,-0.02913778138509108
LR_a0p7_q0,5000000,old,hrest,2,-0.000919449428475431
LR_a0p7_q0,5000000,old,hrest,3,0.010808991151954056
LR_a0p7_q0,5000000,old,hrest,4,-0.012440220269006208
LR_a0p7_q0,5000000,old,hrest,5,0.0050262011543260755
LR_a0p7_q0,5000000,old,hrest,6,0.010670623746711246
LR_a0p7_q0,5000000,old,hrest,7,-0.01552127987702217
LR_a0p7_q0,5000000,old,hrest,8,-0.00502491097734639
LR_a0p7_q0,5000000,old,hrest,9,0.030405265046436515
LR_a0p7_q0,5000000,old,common,0,-0.0014900834016959364
LR_a0p7_q0,5000000,old,common,1,-5.712904488809303e-05
LR_a0p7_q0,5000000,old,common,2,0.0002047732850685411
LR_a0p7_q0,5000000,old,common,3,-0.00046682583271468245
LR_a0p7_q0,5000000,old,common,4,0.0013773962424093631
LR_a0p7_q0,5000000,old,common,5,-0.000646295468706415
LR_a0p7_q0,5000000,old,common,6,-0.0010407073228445585
LR_a0p7_q0,5000000,old,common,7,0.0011425267813366588
LR_a0p7_q0,5000000,old,common,8,0.0006433681037937151
LR_a0p7_q0,5000000,old,common,9,-0.0010950359084100924
LR_a0p7_q0,5000000,old,correlation,0,3.3674698039204946e-05
LR_a0p7_q0,5000000,old,correlation,1,3.6896684956672262e-06
LR_a0p7_q0,5000000,old,correlation,2,-1.1666480104312015e-05
LR_a0p7_q0,5000000,old,correlation,3,-1.6791795782183387e-05
LR_a0p7_q0,5000000,old,correlation,4,-7.700975205258661e-05
LR_a0p7_q0,5000000,old,correlation,5,3.443559575400654e-05
LR_a0p7_q0,5000000,old,correlation,6,5.027073906759488e-05
LR_a0p7_q0,5000000,old,correlation,7,-5.009372872817482e-05
LR_a0p7_q0,5000000,old,correlation,8,-4.528869318942788e-05
LR_a0p7_q0,5000000,old,correlation,9,5.139612761976683e-05
LR_a0p7_q0,5000000,old,loss,0,0.8476167772462102
LR_a0p7_q0,5000000,old,loss,1,0.12427754162831839
LR_a0p7_q0,5000000,old,loss,2,0.1522490279991908
LR_a0p7_q0,5000000,old,loss,3,0.4681910476743598
LR_a0p7_q0,5000000,old,loss,4,0.8698303322196375
LR_a0p7_q0,5000000,old,loss,5,0.15459057164101986
LR_a0p7_q0,5000000,old,loss,6,0.27123696488987525
LR_a0p7_q0,5000000,old,loss,7,0.45643527320280797
LR_a0p7_q0,5000000,old,loss,8,0.41933570937771447
LR_a0p7_q0,5000000,old,loss,9,0.43128854888653373
LR_a0p7_q0,5000000,old,h_pos,0,-0.0010316732752126494
LR_a0p7_q0,5000000,old,h_pos,1,1.725392199739542e-05
LR_a0p7_q0,5000000,old,h_pos,2,0.00012061198789596455
LR_a0p7_q0,5000000,old,h_pos,3,-0.00018210823892767143
LR_a0p7_q0,5000000,old,h_pos,4,0.0005369416582148339
LR_a0p7_q0,5000000,old,h_pos,5,-0.0004127076428992385
LR_a0p7_q0,5000000,old,h_pos,6,-0.0003022361047079417
LR_a0p7_q0,5000000,old,h_pos,7,0.0005602152110679657
LR_a0p7_q0,5000000,old,h_pos,8,0.0002467905963110922
LR_a0p7_q0,5000000,old,h_pos,9,-0.000849110256549748
LR_a0p7_q0,5000000,old,h_neg,0,-0.00042473542844408157
LR_a0p7_q0,5000000,old,h_neg,1,-7.069329838982122e-05
LR_a0p7_q0,5000000,old,h_neg,2,7.249481706826449e-05
LR_a0p7_q0,5000000,old,h_neg,3,-0.00030150938956919444
LR_a0p7_q0,5000000,old,h_neg,4,0.0007634448321419429
LR_a0p7_q0,5000000,old,h_neg,5,-0.00019915223005316973
LR_a0p7_q0,5000000,old,h_neg,6,-0.0006882004790690221
LR_a0p7_q0,5000000,old,h_neg,7,0.000532217841540518
LR_a0p7_q0,5000000,old,h_neg,8,0.00035128881429319505
LR_a0p7_q0,5000000,old,h_neg,9,-0.00019452952424057769
LR_a0p7_q0,5000000,old,hs_pos,0,-0.0017848212396506353
LR_a0p7_q0,5000000,old,hs_pos,1,-0.0034347174323599767
LR_a0p7_q0,5000000,old,hs_pos,2,-0.0019355969453747359
LR_a0p7_q0,5000000,old,hs_pos,3,-0.0010745807366870609
