seed,env,act,iv,layer,unit_id,task,q_lowgate,sink,entry,exit,persistent_latest5
1,RL,ELU1,wclamp,2,30,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,31,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,32,10,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,33,10,0.9958333373069763,1,0,0,0
1,RL,ELU1,wclamp,2,34,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,35,10,0.9975000023841858,1,0,0,0
1,RL,ELU1,wclamp,2,36,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,37,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,38,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,39,10,0.9975000023841858,1,0,0,0
1,RL,ELU1,wclamp,2,40,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,41,10,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,42,10,0.9908333420753479,1,0,0,0
1,RL,ELU1,wclamp,2,43,10,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,44,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,45,10,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,46,10,0.9175000190734863,0,0,1,0
1,RL,ELU1,wclamp,2,47,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,48,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,49,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,50,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,51,10,0.9908333420753479,1,0,0,0
1,RL,ELU1,wclamp,2,52,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,53,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,54,10,0.9758333563804626,1,0,0,1
1,RL,ELU1,wclamp,2,55,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,56,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,57,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,58,10,0.9891666769981384,1,0,0,0
1,RL,ELU1,wclamp,2,59,10,0.9791666865348816,1,0,0,0
1,RL,ELU1,wclamp,2,60,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,61,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,62,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,63,10,0.9950000047683716,1,0,0,0
1,RL,ELU1,wclamp,2,64,10,0.9800000190734863,1,1,0,0
1,RL,ELU1,wclamp,2,65,10,0.9858333468437195,1,0,0,0
1,RL,ELU1,wclamp,2,66,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,67,10,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,68,10,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,69,10,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,70,10,0.9933333396911621,1,0,0,0
1,RL,ELU1,wclamp,2,71,10,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,72,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,73,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,74,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,75,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,76,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,77,10,0.9975000023841858,1,0,0,0
1,RL,ELU1,wclamp,2,78,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,79,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,80,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,81,10,0.9950000047683716,1,1,0,0
1,RL,ELU1,wclamp,2,82,10,0.9933333396911621,1,0,0,0
1,RL,ELU1,wclamp,2,83,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,84,10,0.9791666865348816,1,1,0,0
1,RL,ELU1,wclamp,2,85,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,86,10,0.9958333373069763,1,0,0,0
1,RL,ELU1,wclamp,2,87,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,88,10,0.9641667008399963,1,0,0,0
1,RL,ELU1,wclamp,2,89,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,90,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,91,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,92,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,93,10,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,94,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,95,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,96,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,97,10,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,98,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,99,10,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,0,11,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,1,11,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,2,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,3,11,0.9916666746139526,1,0,0,0
1,RL,ELU1,wclamp,2,4,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,5,11,0.9883333444595337,1,0,0,1
1,RL,ELU1,wclamp,2,6,11,0.9950000047683716,1,0,0,1
1,RL,ELU1,wclamp,2,7,11,0.9958333373069763,1,0,0,0
1,RL,ELU1,wclamp,2,8,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,9,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,10,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,11,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,12,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,13,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,14,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,15,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,16,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,17,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,18,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,19,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,20,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,21,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,22,11,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,23,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,24,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,25,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,26,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,27,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,28,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,29,11,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,30,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,31,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,32,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,33,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,34,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,35,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,36,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,37,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,38,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,39,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,40,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,41,11,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,42,11,0.9983333349227905,1,0,0,1
1,RL,ELU1,wclamp,2,43,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,44,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,45,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,46,11,0.9933333396911621,1,1,0,0
1,RL,ELU1,wclamp,2,47,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,48,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,49,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,50,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,51,11,0.9825000166893005,1,0,0,0
1,RL,ELU1,wclamp,2,52,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,53,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,54,11,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,55,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,56,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,57,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,58,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,59,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,60,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,61,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,62,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,63,11,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,64,11,0.9925000071525574,1,0,0,0
1,RL,ELU1,wclamp,2,65,11,0.9725000262260437,1,0,0,0
1,RL,ELU1,wclamp,2,66,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,67,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,68,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,69,11,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,70,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,71,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,72,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,73,11,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,74,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,75,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,76,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,77,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,78,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,79,11,0.9950000047683716,1,0,0,0
1,RL,ELU1,wclamp,2,80,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,81,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,82,11,0.9958333373069763,1,0,0,0
1,RL,ELU1,wclamp,2,83,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,84,11,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,85,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,86,11,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,87,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,88,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,89,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,90,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,91,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,92,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,93,11,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,94,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,95,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,96,11,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,97,11,0.9900000095367432,1,0,0,0
1,RL,ELU1,wclamp,2,98,11,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,99,11,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,0,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,1,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,2,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,3,12,0.9941666722297668,1,0,0,0
1,RL,ELU1,wclamp,2,4,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,5,12,0.9800000190734863,1,0,0,1
1,RL,ELU1,wclamp,2,6,12,0.934166669845581,0,0,1,0
1,RL,ELU1,wclamp,2,7,12,0.9983333349227905,1,0,0,1
1,RL,ELU1,wclamp,2,8,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,9,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,10,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,11,12,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,12,12,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,13,12,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,14,12,0.9866666793823242,1,0,0,1
1,RL,ELU1,wclamp,2,15,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,16,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,17,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,18,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,19,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,20,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,21,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,22,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,23,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,24,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,25,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,26,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,27,12,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,28,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,29,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,30,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,31,12,0.9375,0,0,1,0
1,RL,ELU1,wclamp,2,32,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,33,12,0.9983333349227905,1,0,0,1
1,RL,ELU1,wclamp,2,34,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,35,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,36,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,37,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,38,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,39,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,40,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,41,12,0.9908333420753479,1,0,0,0
1,RL,ELU1,wclamp,2,42,12,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,43,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,44,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,45,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,46,12,0.9958333373069763,1,0,0,0
1,RL,ELU1,wclamp,2,47,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,48,12,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,49,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,50,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,51,12,0.9983333349227905,1,0,0,1
1,RL,ELU1,wclamp,2,52,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,53,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,54,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,55,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,56,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,57,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,58,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,59,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,60,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,61,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,62,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,63,12,0.9958333373069763,1,0,0,0
1,RL,ELU1,wclamp,2,64,12,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,65,12,0.9983333349227905,1,0,0,0
1,RL,ELU1,wclamp,2,66,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,67,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,68,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,69,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,70,12,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,71,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,72,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,73,12,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,74,12,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,75,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,76,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,77,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,78,12,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,79,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,80,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,81,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,82,12,0.9916666746139526,1,0,0,0
1,RL,ELU1,wclamp,2,83,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,84,12,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,85,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,86,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,87,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,88,12,0.9900000095367432,1,0,0,1
1,RL,ELU1,wclamp,2,89,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,90,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,91,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,92,12,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,93,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,94,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,95,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,96,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,97,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,98,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,99,12,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,0,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,1,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,2,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,3,13,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,4,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,5,13,0.9983333349227905,1,0,0,1
1,RL,ELU1,wclamp,2,6,13,1.0,1,1,0,0
1,RL,ELU1,wclamp,2,7,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,8,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,9,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,10,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,11,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,12,13,0.9516667127609253,1,0,0,1
1,RL,ELU1,wclamp,2,13,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,14,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,15,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,16,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,17,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,18,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,19,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,20,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,21,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,22,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,23,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,24,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,25,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,26,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,27,13,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,28,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,29,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,30,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,31,13,0.987500011920929,1,1,0,0
1,RL,ELU1,wclamp,2,32,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,33,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,34,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,35,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,36,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,37,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,38,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,39,13,0.9650000333786011,1,0,0,1
1,RL,ELU1,wclamp,2,40,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,41,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,42,13,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,43,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,44,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,45,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,46,13,0.996666669845581,1,0,0,0
1,RL,ELU1,wclamp,2,47,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,48,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,49,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,50,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,51,13,0.9941666722297668,1,0,0,1
1,RL,ELU1,wclamp,2,52,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,53,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,54,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,55,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,56,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,57,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,58,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,59,13,0.9983333349227905,1,0,0,1
1,RL,ELU1,wclamp,2,60,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,61,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,62,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,63,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,64,13,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,65,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,66,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,67,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,68,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,69,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,70,13,0.9958333373069763,1,0,0,1
1,RL,ELU1,wclamp,2,71,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,72,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,73,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,74,13,0.996666669845581,1,0,0,1
1,RL,ELU1,wclamp,2,75,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,76,13,0.9908333420753479,1,0,0,1
1,RL,ELU1,wclamp,2,77,13,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,78,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,79,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,80,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,81,13,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,82,13,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,83,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,84,13,1.0,1,0,0,0
1,RL,ELU1,wclamp,2,85,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,86,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,87,13,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,88,13,0.9975000023841858,1,0,0,1
1,RL,ELU1,wclamp,2,89,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,90,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,91,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,92,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,93,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,94,13,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,95,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,96,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,97,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,98,13,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,99,13,0.9958333373069763,1,0,0,1
1,RL,ELU1,wclamp,2,0,14,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,1,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,2,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,3,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,4,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,5,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,6,14,0.9991666674613953,1,0,0,0
1,RL,ELU1,wclamp,2,7,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,8,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,9,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,10,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,11,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,12,14,0.9958333373069763,1,0,0,1
1,RL,ELU1,wclamp,2,13,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,14,14,0.9991666674613953,1,0,0,1
1,RL,ELU1,wclamp,2,15,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,16,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,17,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,18,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,19,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,20,14,0.9858333468437195,1,0,0,1
1,RL,ELU1,wclamp,2,21,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,22,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,23,14,0.9933333396911621,1,0,0,1
1,RL,ELU1,wclamp,2,24,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,25,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,26,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,27,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,28,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,29,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,30,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,31,14,0.9850000143051147,1,0,0,0
1,RL,ELU1,wclamp,2,32,14,1.0,1,0,0,1
1,RL,ELU1,wclamp,2,33,14,1.0,1,0,0,1
