seed,env,act,iv,layer,task,occupancy,entries,exits,persistent_latest5
1,PM,LR,wclamp,1,19,0,0,0,0
1,PM,LR,wclamp,1,20,0,0,0,0
1,PM,LR,wclamp,1,21,0,0,0,0
1,PM,LR,wclamp,1,22,0,0,0,0
1,PM,LR,wclamp,1,23,0,0,0,0
1,PM,LR,wclamp,1,24,0,0,0,0
1,PM,LR,wclamp,1,25,0,0,0,0
1,PM,LR,wclamp,1,26,0,0,0,0
1,PM,LR,wclamp,1,27,0,0,0,0
1,PM,LR,wclamp,1,28,0,0,0,0
1,PM,LR,wclamp,1,29,0,0,0,0
1,PM,LR,wclamp,1,30,0,0,0,0
1,PM,LR,wclamp,1,31,0,0,0,0
1,PM,LR,wclamp,1,32,0,0,0,0
1,PM,LR,wclamp,1,33,0,0,0,0
1,PM,LR,wclamp,1,34,0,0,0,0
1,PM,LR,wclamp,1,35,0,0,0,0
1,PM,LR,wclamp,1,36,0,0,0,0
1,PM,LR,wclamp,1,37,0,0,0,0
1,PM,LR,wclamp,1,38,0,0,0,0
1,PM,LR,wclamp,1,39,0,0,0,0
1,PM,LR,wclamp,1,40,0,0,0,0
1,PM,LR,wclamp,1,41,0,0,0,0
1,PM,LR,wclamp,1,42,0,0,0,0
1,PM,LR,wclamp,1,43,0,0,0,0
1,PM,LR,wclamp,1,44,0,0,0,0
1,PM,LR,wclamp,1,45,0,0,0,0
1,PM,LR,wclamp,1,46,0,0,0,0
1,PM,LR,wclamp,1,47,0,0,0,0
1,PM,LR,wclamp,1,48,0,0,0,0
1,PM,LR,wclamp,1,49,0,0,0,0
1,PM,LR,wclamp,1,50,0,0,0,0
1,PM,LR,wclamp,2,1,0,0,0,
1,PM,LR,wclamp,2,2,0,0,0,
1,PM,LR,wclamp,2,3,0,0,0,
1,PM,LR,wclamp,2,4,0,0,0,
1,PM,LR,wclamp,2,5,0,0,0,0
1,PM,LR,wclamp,2,6,0,0,0,0
1,PM,LR,wclamp,2,7,0,0,0,0
1,PM,LR,wclamp,2,8,0,0,0,0
1,PM,LR,wclamp,2,9,0,0,0,0
1,PM,LR,wclamp,2,10,0,0,0,0
1,PM,LR,wclamp,2,11,0,0,0,0
1,PM,LR,wclamp,2,12,0,0,0,0
1,PM,LR,wclamp,2,13,0,0,0,0
1,PM,LR,wclamp,2,14,0,0,0,0
1,PM,LR,wclamp,2,15,0,0,0,0
1,PM,LR,wclamp,2,16,0,0,0,0
1,PM,LR,wclamp,2,17,0,0,0,0
1,PM,LR,wclamp,2,18,0,0,0,0
1,PM,LR,wclamp,2,19,0,0,0,0
1,PM,LR,wclamp,2,20,0,0,0,0
1,PM,LR,wclamp,2,21,0,0,0,0
1,PM,LR,wclamp,2,22,0,0,0,0
1,PM,LR,wclamp,2,23,0,0,0,0
1,PM,LR,wclamp,2,24,0,0,0,0
1,PM,LR,wclamp,2,25,0,0,0,0
1,PM,LR,wclamp,2,26,0,0,0,0
1,PM,LR,wclamp,2,27,0,0,0,0
1,PM,LR,wclamp,2,28,0,0,0,0
1,PM,LR,wclamp,2,29,0,0,0,0
1,PM,LR,wclamp,2,30,0,0,0,0
1,PM,LR,wclamp,2,31,0,0,0,0
1,PM,LR,wclamp,2,32,0,0,0,0
1,PM,LR,wclamp,2,33,0,0,0,0
1,PM,LR,wclamp,2,34,0,0,0,0
1,PM,LR,wclamp,2,35,0,0,0,0
1,PM,LR,wclamp,2,36,0,0,0,0
1,PM,LR,wclamp,2,37,0,0,0,0
1,PM,LR,wclamp,2,38,0,0,0,0
1,PM,LR,wclamp,2,39,0,0,0,0
1,PM,LR,wclamp,2,40,0,0,0,0
1,PM,LR,wclamp,2,41,0,0,0,0
1,PM,LR,wclamp,2,42,0,0,0,0
1,PM,LR,wclamp,2,43,0,0,0,0
1,PM,LR,wclamp,2,44,0,0,0,0
1,PM,LR,wclamp,2,45,0,0,0,0
1,PM,LR,wclamp,2,46,0,0,0,0
1,PM,LR,wclamp,2,47,0,0,0,0
1,PM,LR,wclamp,2,48,0,0,0,0
1,PM,LR,wclamp,2,49,0,0,0,0
1,PM,LR,wclamp,2,50,0,0,0,0
1,RL,ELU1,ref,1,1,0,0,0,
1,RL,ELU1,ref,1,2,0,0,0,
1,RL,ELU1,ref,1,3,0,0,0,
1,RL,ELU1,ref,1,4,0,0,0,
1,RL,ELU1,ref,1,5,1,1,0,0
1,RL,ELU1,ref,1,6,0,0,1,0
1,RL,ELU1,ref,1,7,2,2,0,0
1,RL,ELU1,ref,1,8,3,3,2,0
1,RL,ELU1,ref,1,9,1,1,3,0
1,RL,ELU1,ref,1,10,5,4,0,0
1,RL,ELU1,ref,1,11,10,6,1,0
1,RL,ELU1,ref,1,12,17,9,2,0
1,RL,ELU1,ref,1,13,21,8,4,0
1,RL,ELU1,ref,1,14,14,5,12,1
1,RL,ELU1,ref,1,15,5,0,9,1
1,RL,ELU1,ref,1,16,12,8,1,2
1,RL,ELU1,ref,1,17,9,2,5,2
1,RL,ELU1,ref,1,18,9,5,5,2
1,RL,ELU1,ref,1,19,9,5,5,1
1,RL,ELU1,ref,1,20,9,5,5,1
1,RL,ELU1,ref,1,21,12,6,3,1
1,RL,ELU1,ref,1,22,17,6,1,1
1,RL,ELU1,ref,1,23,16,2,3,3
1,RL,ELU1,ref,1,24,20,6,2,6
1,RL,ELU1,ref,1,25,27,8,1,10
1,RL,ELU1,ref,1,26,26,6,7,10
1,RL,ELU1,ref,1,27,23,6,9,10
1,RL,ELU1,ref,1,28,23,3,3,12
1,RL,ELU1,ref,1,29,13,2,12,8
1,RL,ELU1,ref,1,30,12,4,5,4
1,RL,ELU1,ref,1,31,11,6,7,3
1,RL,ELU1,ref,1,32,11,2,2,4
1,RL,ELU1,ref,1,33,16,5,0,4
1,RL,ELU1,ref,1,34,11,1,6,4
1,RL,ELU1,ref,1,35,9,2,4,6
1,RL,ELU1,ref,1,36,16,7,0,7
1,RL,ELU1,ref,1,37,14,0,2,5
1,RL,ELU1,ref,1,38,18,5,1,5
1,RL,ELU1,ref,1,39,15,4,7,6
1,RL,ELU1,ref,1,40,20,5,0,11
1,RL,ELU1,ref,1,41,22,2,0,11
1,RL,ELU1,ref,1,42,22,0,0,11
1,RL,ELU1,ref,1,43,21,2,3,13
1,RL,ELU1,ref,1,44,19,6,8,11
1,RL,ELU1,ref,1,45,20,5,4,9
1,RL,ELU1,ref,1,46,22,5,3,8
1,RL,ELU1,ref,1,47,23,1,0,9
1,RL,ELU1,ref,1,48,25,3,1,13
1,RL,ELU1,ref,1,49,25,0,0,17
1,RL,ELU1,ref,1,50,25,0,0,21
1,RL,ELU1,ref,2,1,0,0,0,
1,RL,ELU1,ref,2,2,0,0,0,
1,RL,ELU1,ref,2,3,0,0,0,
1,RL,ELU1,ref,2,4,1,1,0,
1,RL,ELU1,ref,2,5,6,6,1,0
1,RL,ELU1,ref,2,6,20,18,4,0
1,RL,ELU1,ref,2,7,42,29,7,0
1,RL,ELU1,ref,2,8,82,42,2,0
1,RL,ELU1,ref,2,9,96,16,2,2
1,RL,ELU1,ref,2,10,99,4,1,13
1,RL,ELU1,ref,2,11,100,1,0,40
1,RL,ELU1,ref,2,12,100,0,0,80
1,RL,ELU1,ref,2,13,100,0,0,95
1,RL,ELU1,ref,2,14,100,0,0,99
1,RL,ELU1,ref,2,15,99,0,1,99
1,RL,ELU1,ref,2,16,100,1,0,99
1,RL,ELU1,ref,2,17,100,0,0,99
1,RL,ELU1,ref,2,18,100,0,0,99
1,RL,ELU1,ref,2,19,100,0,0,99
1,RL,ELU1,ref,2,20,99,0,1,99
1,RL,ELU1,ref,2,21,100,1,0,99
1,RL,ELU1,ref,2,22,100,0,0,99
1,RL,ELU1,ref,2,23,100,0,0,99
1,RL,ELU1,ref,2,24,100,0,0,99
1,RL,ELU1,ref,2,25,100,0,0,100
1,RL,ELU1,ref,2,26,100,0,0,100
1,RL,ELU1,ref,2,27,100,0,0,100
1,RL,ELU1,ref,2,28,100,0,0,100
1,RL,ELU1,ref,2,29,100,0,0,100
1,RL,ELU1,ref,2,30,100,0,0,100
1,RL,ELU1,ref,2,31,99,0,1,99
1,RL,ELU1,ref,2,32,100,1,0,99
1,RL,ELU1,ref,2,33,100,0,0,99
1,RL,ELU1,ref,2,34,100,0,0,99
1,RL,ELU1,ref,2,35,100,0,0,99
1,RL,ELU1,ref,2,36,100,0,0,100
1,RL,ELU1,ref,2,37,100,0,0,100
1,RL,ELU1,ref,2,38,100,0,0,100
1,RL,ELU1,ref,2,39,100,0,0,100
1,RL,ELU1,ref,2,40,100,0,0,100
1,RL,ELU1,ref,2,41,100,0,0,100
1,RL,ELU1,ref,2,42,100,0,0,100
1,RL,ELU1,ref,2,43,100,0,0,100
1,RL,ELU1,ref,2,44,100,0,0,100
1,RL,ELU1,ref,2,45,100,0,0,100
1,RL,ELU1,ref,2,46,100,0,0,100
1,RL,ELU1,ref,2,47,100,0,0,100
1,RL,ELU1,ref,2,48,100,0,0,100
1,RL,ELU1,ref,2,49,100,0,0,100
1,RL,ELU1,ref,2,50,100,0,0,100
1,RL,ELU1,wclamp,1,1,0,0,0,
1,RL,ELU1,wclamp,1,2,0,0,0,
1,RL,ELU1,wclamp,1,3,0,0,0,
1,RL,ELU1,wclamp,1,4,0,0,0,
1,RL,ELU1,wclamp,1,5,1,1,0,0
1,RL,ELU1,wclamp,1,6,0,0,1,0
1,RL,ELU1,wclamp,1,7,2,2,0,0
1,RL,ELU1,wclamp,1,8,3,3,2,0
1,RL,ELU1,wclamp,1,9,1,1,3,0
1,RL,ELU1,wclamp,1,10,5,4,0,0
1,RL,ELU1,wclamp,1,11,13,9,1,0
1,RL,ELU1,wclamp,1,12,11,6,8,0
1,RL,ELU1,wclamp,1,13,9,4,6,0
1,RL,ELU1,wclamp,1,14,7,2,4,1
1,RL,ELU1,wclamp,1,15,12,8,3,0
1,RL,ELU1,wclamp,1,16,16,8,4,0
1,RL,ELU1,wclamp,1,17,13,3,6,1
1,RL,ELU1,wclamp,1,18,14,5,4,2
1,RL,ELU1,wclamp,1,19,14,6,6,3
1,RL,ELU1,wclamp,1,20,17,11,8,3
1,RL,ELU1,wclamp,1,21,15,7,9,3
1,RL,ELU1,wclamp,1,22,17,8,6,2
1,RL,ELU1,wclamp,1,23,15,7,9,2
1,RL,ELU1,wclamp,1,24,22,11,4,2
1,RL,ELU1,wclamp,1,25,19,12,15,1
1,RL,ELU1,wclamp,1,26,12,5,12,0
1,RL,ELU1,wclamp,1,27,20,12,4,0
1,RL,ELU1,wclamp,1,28,24,8,4,2
1,RL,ELU1,wclamp,1,29,20,5,9,2
1,RL,ELU1,wclamp,1,30,19,4,5,4
1,RL,ELU1,wclamp,1,31,23,4,0,8
1,RL,ELU1,wclamp,1,32,21,9,11,8
1,RL,ELU1,wclamp,1,33,18,3,6,6
1,RL,ELU1,wclamp,1,34,16,4,6,4
1,RL,ELU1,wclamp,1,35,5,1,12,1
1,RL,ELU1,wclamp,1,36,8,4,1,2
1,RL,ELU1,wclamp,1,37,9,3,2,2
1,RL,ELU1,wclamp,1,38,14,8,3,2
1,RL,ELU1,wclamp,1,39,17,8,5,1
1,RL,ELU1,wclamp,1,40,8,2,11,2
1,RL,ELU1,wclamp,1,41,13,6,1,2
1,RL,ELU1,wclamp,1,42,18,5,0,3
1,RL,ELU1,wclamp,1,43,13,2,7,4
1,RL,ELU1,wclamp,1,44,14,5,4,3
1,RL,ELU1,wclamp,1,45,18,4,0,6
1,RL,ELU1,wclamp,1,46,18,3,3,8
1,RL,ELU1,wclamp,1,47,21,4,1,9
1,RL,ELU1,wclamp,1,48,14,1,8,9
1,RL,ELU1,wclamp,1,49,11,4,7,5
1,RL,ELU1,wclamp,1,50,15,4,0,5
1,RL,ELU1,wclamp,2,1,0,0,0,
1,RL,ELU1,wclamp,2,2,0,0,0,
1,RL,ELU1,wclamp,2,3,0,0,0,
1,RL,ELU1,wclamp,2,4,1,1,0,
1,RL,ELU1,wclamp,2,5,6,6,1,0
1,RL,ELU1,wclamp,2,6,20,18,4,0
1,RL,ELU1,wclamp,2,7,42,29,7,0
1,RL,ELU1,wclamp,2,8,82,42,2,0
1,RL,ELU1,wclamp,2,9,96,16,2,2
1,RL,ELU1,wclamp,2,10,99,4,1,13
1,RL,ELU1,wclamp,2,11,100,1,0,40
1,RL,ELU1,wclamp,2,12,98,0,2,78
1,RL,ELU1,wclamp,2,13,100,2,0,93
1,RL,ELU1,wclamp,2,14,100,0,0,97
1,RL,ELU1,wclamp,2,15,100,0,0,98
1,RL,ELU1,wclamp,2,16,100,0,0,98
1,RL,ELU1,wclamp,2,17,100,0,0,100
1,RL,ELU1,wclamp,2,18,100,0,0,100
1,RL,ELU1,wclamp,2,19,100,0,0,100
1,RL,ELU1,wclamp,2,20,100,0,0,100
1,RL,ELU1,wclamp,2,21,100,0,0,100
1,RL,ELU1,wclamp,2,22,100,0,0,100
1,RL,ELU1,wclamp,2,23,100,0,0,100
1,RL,ELU1,wclamp,2,24,100,0,0,100
1,RL,ELU1,wclamp,2,25,100,0,0,100
1,RL,ELU1,wclamp,2,26,99,0,1,99
1,RL,ELU1,wclamp,2,27,100,1,0,99
1,RL,ELU1,wclamp,2,28,100,0,0,99
1,RL,ELU1,wclamp,2,29,100,0,0,99
1,RL,ELU1,wclamp,2,30,100,0,0,99
1,RL,ELU1,wclamp,2,31,100,0,0,100
1,RL,ELU1,wclamp,2,32,100,0,0,100
1,RL,ELU1,wclamp,2,33,100,0,0,100
1,RL,ELU1,wclamp,2,34,100,0,0,100
1,RL,ELU1,wclamp,2,35,98,0,2,98
1,RL,ELU1,wclamp,2,36,100,2,0,98
1,RL,ELU1,wclamp,2,37,100,0,0,98
1,RL,ELU1,wclamp,2,38,100,0,0,98
1,RL,ELU1,wclamp,2,39,100,0,0,98
1,RL,ELU1,wclamp,2,40,100,0,0,100
1,RL,ELU1,wclamp,2,41,100,0,0,100
1,RL,ELU1,wclamp,2,42,100,0,0,100
1,RL,ELU1,wclamp,2,43,100,0,0,100
1,RL,ELU1,wclamp,2,44,100,0,0,100
1,RL,ELU1,wclamp,2,45,100,0,0,100
1,RL,ELU1,wclamp,2,46,100,0,0,100
1,RL,ELU1,wclamp,2,47,100,0,0,100
1,RL,ELU1,wclamp,2,48,100,0,0,100
1,RL,ELU1,wclamp,2,49,100,0,0,100
1,RL,ELU1,wclamp,2,50,100,0,0,100
1,RL,LR,ref,1,1,0,0,0,
1,RL,LR,ref,1,2,0,0,0,
1,RL,LR,ref,1,3,0,0,0,
1,RL,LR,ref,1,4,0,0,0,
1,RL,LR,ref,1,5,0,0,0,0
1,RL,LR,ref,1,6,0,0,0,0
1,RL,LR,ref,1,7,0,0,0,0
1,RL,LR,ref,1,8,0,0,0,0
1,RL,LR,ref,1,9,0,0,0,0
1,RL,LR,ref,1,10,0,0,0,0
1,RL,LR,ref,1,11,0,0,0,0
1,RL,LR,ref,1,12,0,0,0,0
1,RL,LR,ref,1,13,0,0,0,0
1,RL,LR,ref,1,14,0,0,0,0
1,RL,LR,ref,1,15,0,0,0,0
1,RL,LR,ref,1,16,0,0,0,0
1,RL,LR,ref,1,17,0,0,0,0
1,RL,LR,ref,1,18,0,0,0,0
1,RL,LR,ref,1,19,0,0,0,0
1,RL,LR,ref,1,20,0,0,0,0
1,RL,LR,ref,1,21,0,0,0,0
1,RL,LR,ref,1,22,0,0,0,0
1,RL,LR,ref,1,23,0,0,0,0
1,RL,LR,ref,1,24,0,0,0,0
1,RL,LR,ref,1,25,0,0,0,0
1,RL,LR,ref,1,26,0,0,0,0
1,RL,LR,ref,1,27,0,0,0,0
1,RL,LR,ref,1,28,0,0,0,0
1,RL,LR,ref,1,29,0,0,0,0
1,RL,LR,ref,1,30,0,0,0,0
1,RL,LR,ref,1,31,0,0,0,0
1,RL,LR,ref,1,32,0,0,0,0
1,RL,LR,ref,1,33,0,0,0,0
1,RL,LR,ref,1,34,0,0,0,0
1,RL,LR,ref,1,35,0,0,0,0
1,RL,LR,ref,1,36,0,0,0,0
1,RL,LR,ref,1,37,0,0,0,0
1,RL,LR,ref,1,38,0,0,0,0
1,RL,LR,ref,1,39,0,0,0,0
1,RL,LR,ref,1,40,0,0,0,0
1,RL,LR,ref,1,41,0,0,0,0
1,RL,LR,ref,1,42,0,0,0,0
1,RL,LR,ref,1,43,0,0,0,0
1,RL,LR,ref,1,44,0,0,0,0
1,RL,LR,ref,1,45,0,0,0,0
1,RL,LR,ref,1,46,0,0,0,0
1,RL,LR,ref,1,47,0,0,0,0
1,RL,LR,ref,1,48,0,0,0,0
1,RL,LR,ref,1,49,0,0,0,0
1,RL,LR,ref,1,50,0,0,0,0
1,RL,LR,ref,2,1,0,0,0,
1,RL,LR,ref,2,2,0,0,0,
1,RL,LR,ref,2,3,0,0,0,
1,RL,LR,ref,2,4,0,0,0,
1,RL,LR,ref,2,5,0,0,0,0
1,RL,LR,ref,2,6,0,0,0,0
1,RL,LR,ref,2,7,0,0,0,0
1,RL,LR,ref,2,8,0,0,0,0
1,RL,LR,ref,2,9,0,0,0,0
1,RL,LR,ref,2,10,0,0,0,0
1,RL,LR,ref,2,11,0,0,0,0
1,RL,LR,ref,2,12,0,0,0,0
1,RL,LR,ref,2,13,0,0,0,0
1,RL,LR,ref,2,14,0,0,0,0
1,RL,LR,ref,2,15,0,0,0,0
1,RL,LR,ref,2,16,0,0,0,0
1,RL,LR,ref,2,17,0,0,0,0
1,RL,LR,ref,2,18,0,0,0,0
1,RL,LR,ref,2,19,0,0,0,0
1,RL,LR,ref,2,20,0,0,0,0
1,RL,LR,ref,2,21,0,0,0,0
1,RL,LR,ref,2,22,0,0,0,0
1,RL,LR,ref,2,23,0,0,0,0
1,RL,LR,ref,2,24,0,0,0,0
1,RL,LR,ref,2,25,0,0,0,0
1,RL,LR,ref,2,26,0,0,0,0
1,RL,LR,ref,2,27,0,0,0,0
1,RL,LR,ref,2,28,0,0,0,0
1,RL,LR,ref,2,29,0,0,0,0
1,RL,LR,ref,2,30,0,0,0,0
1,RL,LR,ref,2,31,0,0,0,0
1,RL,LR,ref,2,32,0,0,0,0
1,RL,LR,ref,2,33,0,0,0,0
1,RL,LR,ref,2,34,0,0,0,0
1,RL,LR,ref,2,35,0,0,0,0
1,RL,LR,ref,2,36,0,0,0,0
1,RL,LR,ref,2,37,0,0,0,0
1,RL,LR,ref,2,38,0,0,0,0
1,RL,LR,ref,2,39,0,0,0,0
1,RL,LR,ref,2,40,0,0,0,0
1,RL,LR,ref,2,41,0,0,0,0
1,RL,LR,ref,2,42,0,0,0,0
1,RL,LR,ref,2,43,0,0,0,0
1,RL,LR,ref,2,44,0,0,0,0
1,RL,LR,ref,2,45,0,0,0,0
1,RL,LR,ref,2,46,0,0,0,0
1,RL,LR,ref,2,47,0,0,0,0
1,RL,LR,ref,2,48,0,0,0,0
1,RL,LR,ref,2,49,0,0,0,0
1,RL,LR,ref,2,50,0,0,0,0
1,RL,LR,wclamp,1,1,0,0,0,
1,RL,LR,wclamp,1,2,0,0,0,
1,RL,LR,wclamp,1,3,0,0,0,
1,RL,LR,wclamp,1,4,0,0,0,
1,RL,LR,wclamp,1,5,0,0,0,0
1,RL,LR,wclamp,1,6,0,0,0,0
1,RL,LR,wclamp,1,7,0,0,0,0
1,RL,LR,wclamp,1,8,0,0,0,0
1,RL,LR,wclamp,1,9,0,0,0,0
1,RL,LR,wclamp,1,10,0,0,0,0
1,RL,LR,wclamp,1,11,0,0,0,0
1,RL,LR,wclamp,1,12,0,0,0,0
1,RL,LR,wclamp,1,13,0,0,0,0
1,RL,LR,wclamp,1,14,0,0,0,0
1,RL,LR,wclamp,1,15,0,0,0,0
1,RL,LR,wclamp,1,16,0,0,0,0
1,RL,LR,wclamp,1,17,0,0,0,0
1,RL,LR,wclamp,1,18,0,0,0,0
1,RL,LR,wclamp,1,19,0,0,0,0
1,RL,LR,wclamp,1,20,0,0,0,0
1,RL,LR,wclamp,1,21,0,0,0,0
1,RL,LR,wclamp,1,22,0,0,0,0
1,RL,LR,wclamp,1,23,0,0,0,0
1,RL,LR,wclamp,1,24,0,0,0,0
1,RL,LR,wclamp,1,25,0,0,0,0
1,RL,LR,wclamp,1,26,0,0,0,0
1,RL,LR,wclamp,1,27,0,0,0,0
1,RL,LR,wclamp,1,28,0,0,0,0
1,RL,LR,wclamp,1,29,0,0,0,0
1,RL,LR,wclamp,1,30,0,0,0,0
1,RL,LR,wclamp,1,31,0,0,0,0
1,RL,LR,wclamp,1,32,0,0,0,0
1,RL,LR,wclamp,1,33,0,0,0,0
1,RL,LR,wclamp,1,34,0,0,0,0
1,RL,LR,wclamp,1,35,0,0,0,0
1,RL,LR,wclamp,1,36,0,0,0,0
1,RL,LR,wclamp,1,37,0,0,0,0
1,RL,LR,wclamp,1,38,0,0,0,0
1,RL,LR,wclamp,1,39,0,0,0,0
1,RL,LR,wclamp,1,40,0,0,0,0
1,RL,LR,wclamp,1,41,0,0,0,0
1,RL,LR,wclamp,1,42,0,0,0,0
1,RL,LR,wclamp,1,43,0,0,0,0
1,RL,LR,wclamp,1,44,0,0,0,0
1,RL,LR,wclamp,1,45,0,0,0,0
1,RL,LR,wclamp,1,46,0,0,0,0
1,RL,LR,wclamp,1,47,0,0,0,0
1,RL,LR,wclamp,1,48,0,0,0,0
1,RL,LR,wclamp,1,49,0,0,0,0
1,RL,LR,wclamp,1,50,0,0,0,0
1,RL,LR,wclamp,2,1,0,0,0,
1,RL,LR,wclamp,2,2,0,0,0,
1,RL,LR,wclamp,2,3,0,0,0,
1,RL,LR,wclamp,2,4,0,0,0,
1,RL,LR,wclamp,2,5,0,0,0,0
1,RL,LR,wclamp,2,6,0,0,0,0
1,RL,LR,wclamp,2,7,0,0,0,0
1,RL,LR,wclamp,2,8,0,0,0,0
1,RL,LR,wclamp,2,9,0,0,0,0
1,RL,LR,wclamp,2,10,0,0,0,0
1,RL,LR,wclamp,2,11,0,0,0,0
1,RL,LR,wclamp,2,12,0,0,0,0
1,RL,LR,wclamp,2,13,0,0,0,0
1,RL,LR,wclamp,2,14,0,0,0,0
1,RL,LR,wclamp,2,15,0,0,0,0
1,RL,LR,wclamp,2,16,0,0,0,0
1,RL,LR,wclamp,2,17,0,0,0,0
1,RL,LR,wclamp,2,18,0,0,0,0
1,RL,LR,wclamp,2,19,0,0,0,0
1,RL,LR,wclamp,2,20,0,0,0,0
1,RL,LR,wclamp,2,21,0,0,0,0
1,RL,LR,wclamp,2,22,0,0,0,0
1,RL,LR,wclamp,2,23,0,0,0,0
1,RL,LR,wclamp,2,24,0,0,0,0
1,RL,LR,wclamp,2,25,0,0,0,0
1,RL,LR,wclamp,2,26,0,0,0,0
1,RL,LR,wclamp,2,27,0,0,0,0
1,RL,LR,wclamp,2,28,0,0,0,0
1,RL,LR,wclamp,2,29,0,0,0,0
1,RL,LR,wclamp,2,30,0,0,0,0
1,RL,LR,wclamp,2,31,0,0,0,0
1,RL,LR,wclamp,2,32,0,0,0,0
1,RL,LR,wclamp,2,33,0,0,0,0
1,RL,LR,wclamp,2,34,0,0,0,0
1,RL,LR,wclamp,2,35,0,0,0,0
1,RL,LR,wclamp,2,36,0,0,0,0
1,RL,LR,wclamp,2,37,0,0,0,0
1,RL,LR,wclamp,2,38,0,0,0,0
1,RL,LR,wclamp,2,39,0,0,0,0
1,RL,LR,wclamp,2,40,0,0,0,0
1,RL,LR,wclamp,2,41,0,0,0,0
1,RL,LR,wclamp,2,42,0,0,0,0
1,RL,LR,wclamp,2,43,0,0,0,0
1,RL,LR,wclamp,2,44,0,0,0,0
1,RL,LR,wclamp,2,45,0,0,0,0
1,RL,LR,wclamp,2,46,0,0,0,0
1,RL,LR,wclamp,2,47,0,0,0,0
1,RL,LR,wclamp,2,48,0,0,0,0
1,RL,LR,wclamp,2,49,0,0,0,0
1,RL,LR,wclamp,2,50,0,0,0,0
2,PM,ELU1,ref,1,1,0,0,0,
2,PM,ELU1,ref,1,2,0,0,0,
2,PM,ELU1,ref,1,3,0,0,0,
2,PM,ELU1,ref,1,4,2,2,0,
2,PM,ELU1,ref,1,5,3,2,1,0
2,PM,ELU1,ref,1,6,6,4,1,0
2,PM,ELU1,ref,1,7,9,7,4,0
2,PM,ELU1,ref,1,8,1,0,8,0
2,PM,ELU1,ref,1,9,3,3,1,0
2,PM,ELU1,ref,1,10,4,4,3,0
2,PM,ELU1,ref,1,11,5,5,4,0
2,PM,ELU1,ref,1,12,6,5,4,0
2,PM,ELU1,ref,1,13,3,3,6,0
2,PM,ELU1,ref,1,14,4,4,3,0
2,PM,ELU1,ref,1,15,2,2,4,0
2,PM,ELU1,ref,1,16,1,1,2,0
2,PM,ELU1,ref,1,17,6,6,1,0
2,PM,ELU1,ref,1,18,5,5,6,0
2,PM,ELU1,ref,1,19,7,6,4,0
2,PM,ELU1,ref,1,20,4,4,7,0
2,PM,ELU1,ref,1,21,1,1,4,0
2,PM,ELU1,ref,1,22,7,7,1,0
2,PM,ELU1,ref,1,23,5,4,6,0
2,PM,ELU1,ref,1,24,11,9,3,0
2,PM,ELU1,ref,1,25,9,7,9,0
2,PM,ELU1,ref,1,26,11,7,5,0
2,PM,ELU1,ref,1,27,6,4,9,0
2,PM,ELU1,ref,1,28,7,6,5,0
2,PM,ELU1,ref,1,29,8,7,6,0
2,PM,ELU1,ref,1,30,10,8,6,0
2,PM,ELU1,ref,1,31,9,4,5,0
2,PM,ELU1,ref,1,32,6,4,7,0
2,PM,ELU1,ref,1,33,12,9,3,1
2,PM,ELU1,ref,1,34,14,10,8,0
2,PM,ELU1,ref,1,35,5,4,13,0
2,PM,ELU1,ref,1,36,7,6,4,0
2,PM,ELU1,ref,1,37,8,7,6,0
2,PM,ELU1,ref,1,38,10,9,7,0
2,PM,ELU1,ref,1,39,12,10,8,0
2,PM,ELU1,ref,1,40,9,7,10,0
2,PM,ELU1,ref,1,41,10,8,7,0
2,PM,ELU1,ref,1,42,9,5,6,0
2,PM,ELU1,ref,1,43,13,9,5,0
2,PM,ELU1,ref,1,44,8,6,11,0
2,PM,ELU1,ref,1,45,7,4,5,1
2,PM,ELU1,ref,1,46,9,5,3,1
2,PM,ELU1,ref,1,47,9,6,6,1
2,PM,ELU1,ref,1,48,10,7,6,0
2,PM,ELU1,ref,1,49,11,7,6,1
2,PM,ELU1,ref,1,50,16,12,7,0
2,PM,ELU1,ref,2,1,0,0,0,
2,PM,ELU1,ref,2,2,0,0,0,
2,PM,ELU1,ref,2,3,0,0,0,
2,PM,ELU1,ref,2,4,0,0,0,
2,PM,ELU1,ref,2,5,0,0,0,0
2,PM,ELU1,ref,2,6,1,1,0,0
2,PM,ELU1,ref,2,7,7,7,1,0
2,PM,ELU1,ref,2,8,0,0,7,0
2,PM,ELU1,ref,2,9,1,1,0,0
2,PM,ELU1,ref,2,10,6,6,1,0
2,PM,ELU1,ref,2,11,4,4,6,0
2,PM,ELU1,ref,2,12,10,9,3,0
2,PM,ELU1,ref,2,13,10,7,7,0
2,PM,ELU1,ref,2,14,8,7,9,0
2,PM,ELU1,ref,2,15,11,9,6,0
2,PM,ELU1,ref,2,16,5,3,9,0
2,PM,ELU1,ref,2,17,7,4,2,0
2,PM,ELU1,ref,2,18,6,4,5,1
2,PM,ELU1,ref,2,19,5,4,5,0
2,PM,ELU1,ref,2,20,17,15,3,0
2,PM,ELU1,ref,2,21,9,6,14,0
2,PM,ELU1,ref,2,22,21,14,2,0
2,PM,ELU1,ref,2,23,15,6,12,0
2,PM,ELU1,ref,2,24,13,7,9,1
2,PM,ELU1,ref,2,25,16,9,6,1
2,PM,ELU1,ref,2,26,22,16,10,2
2,PM,ELU1,ref,2,27,16,9,15,1
2,PM,ELU1,ref,2,28,23,14,7,1
