event_id,seed,env,act,iv,layer,unit_id,entry_task,entry_q,followup_eligible,censor_reason,exit_within5,first_exit_task,q_lt_0_5_within5,first_q_lt_0_5_task
3640,1,RL,ELU1,ref,1,59,43,0.9608333706855774,1,,1,44,0,
3641,1,RL,ELU1,ref,1,25,44,0.9641667008399963,1,,0,,0,
3642,1,RL,ELU1,ref,1,28,44,0.955833375453949,1,,1,45,0,
3643,1,RL,ELU1,ref,1,63,44,0.9650000333786011,1,,0,,0,
3644,1,RL,ELU1,ref,1,78,44,0.9725000262260437,1,,0,,0,
3645,1,RL,ELU1,ref,1,79,44,0.9816666841506958,1,,0,,0,
3646,1,RL,ELU1,ref,1,91,44,0.9591667056083679,1,,1,46,0,
3647,1,RL,ELU1,ref,1,30,45,0.9658333659172058,1,,0,,0,
3648,1,RL,ELU1,ref,1,39,45,0.9808333516120911,1,,0,,0,
3649,1,RL,ELU1,ref,1,41,45,0.9566667079925537,1,,0,,0,
3650,1,RL,ELU1,ref,1,59,45,0.9641667008399963,1,,0,,0,
3651,1,RL,ELU1,ref,1,64,45,0.9641667008399963,1,,1,46,0,
3652,1,RL,ELU1,ref,1,1,46,0.9600000381469727,0,entry_task_gt_45,,,,
3653,1,RL,ELU1,ref,1,8,46,0.9658333659172058,0,entry_task_gt_45,,,,
3654,1,RL,ELU1,ref,1,13,46,0.9675000309944153,0,entry_task_gt_45,,,,
3655,1,RL,ELU1,ref,1,47,46,0.9641667008399963,0,entry_task_gt_45,,,,
3656,1,RL,ELU1,ref,1,62,46,0.9775000214576721,0,entry_task_gt_45,,,,
3657,1,RL,ELU1,ref,1,61,47,0.9591667056083679,0,entry_task_gt_45,,,,
3658,1,RL,ELU1,ref,1,22,48,0.9583333730697632,0,entry_task_gt_45,,,,
3659,1,RL,ELU1,ref,1,51,48,0.9733333587646484,0,entry_task_gt_45,,,,
3660,1,RL,ELU1,ref,1,58,48,0.95250004529953,0,entry_task_gt_45,,,,
3661,1,RL,ELU1,ref,2,19,4,0.9633333683013916,1,,1,5,0,
3662,1,RL,ELU1,ref,2,6,5,0.9516667127609253,1,,0,,0,
3663,1,RL,ELU1,ref,2,8,5,0.9541667103767395,1,,0,,0,
3664,1,RL,ELU1,ref,2,34,5,0.9658333659172058,1,,1,6,0,
3665,1,RL,ELU1,ref,2,48,5,0.9800000190734863,1,,1,6,0,
3666,1,RL,ELU1,ref,2,80,5,0.9616667032241821,1,,1,6,0,
3667,1,RL,ELU1,ref,2,86,5,0.9766666889190674,1,,1,6,0,
3668,1,RL,ELU1,ref,2,3,6,0.9616667032241821,1,,1,7,0,
3669,1,RL,ELU1,ref,2,15,6,0.9516667127609253,1,,0,,0,
3670,1,RL,ELU1,ref,2,18,6,0.9900000095367432,1,,0,,0,
3671,1,RL,ELU1,ref,2,25,6,0.9575000405311584,1,,0,,0,
3672,1,RL,ELU1,ref,2,26,6,0.9708333611488342,1,,0,,0,
3673,1,RL,ELU1,ref,2,27,6,0.9941666722297668,1,,0,,0,
3674,1,RL,ELU1,ref,2,28,6,0.9916666746139526,1,,0,,0,
3675,1,RL,ELU1,ref,2,32,6,0.9858333468437195,1,,0,,0,
3676,1,RL,ELU1,ref,2,39,6,0.9858333468437195,1,,1,7,0,
3677,1,RL,ELU1,ref,2,45,6,0.9816666841506958,1,,0,,0,
3678,1,RL,ELU1,ref,2,50,6,0.9983333349227905,1,,1,7,0,
3679,1,RL,ELU1,ref,2,54,6,0.9816666841506958,1,,0,,0,
3680,1,RL,ELU1,ref,2,59,6,0.9916666746139526,1,,1,7,0,
3681,1,RL,ELU1,ref,2,65,6,0.9725000262260437,1,,1,7,0,
3682,1,RL,ELU1,ref,2,67,6,0.9575000405311584,1,,0,,0,
3683,1,RL,ELU1,ref,2,71,6,0.9583333730697632,1,,0,,0,
3684,1,RL,ELU1,ref,2,93,6,0.9950000047683716,1,,1,7,0,
3685,1,RL,ELU1,ref,2,97,6,0.9941666722297668,1,,1,7,0,
3686,1,RL,ELU1,ref,2,0,7,0.9958333373069763,1,,0,,0,
3687,1,RL,ELU1,ref,2,2,7,0.9950000047683716,1,,0,,0,
3688,1,RL,ELU1,ref,2,5,7,0.987500011920929,1,,0,,0,
3689,1,RL,ELU1,ref,2,9,7,0.996666669845581,1,,0,,0,
3690,1,RL,ELU1,ref,2,10,7,0.9708333611488342,1,,0,,0,
3691,1,RL,ELU1,ref,2,17,7,0.9816666841506958,1,,0,,0,
3692,1,RL,ELU1,ref,2,19,7,0.9866666793823242,1,,0,,0,
3693,1,RL,ELU1,ref,2,21,7,0.9900000095367432,1,,0,,0,
3694,1,RL,ELU1,ref,2,22,7,0.9791666865348816,1,,0,,0,
3695,1,RL,ELU1,ref,2,24,7,0.9975000023841858,1,,0,,0,
3696,1,RL,ELU1,ref,2,29,7,0.9608333706855774,1,,0,,0,
3697,1,RL,ELU1,ref,2,30,7,0.9941666722297668,1,,0,,0,
3698,1,RL,ELU1,ref,2,36,7,0.9958333373069763,1,,0,,0,
3699,1,RL,ELU1,ref,2,37,7,0.9925000071525574,1,,0,,0,
3700,1,RL,ELU1,ref,2,42,7,0.9500000476837158,1,,0,,0,
3701,1,RL,ELU1,ref,2,52,7,0.96833336353302,1,,0,,0,
3702,1,RL,ELU1,ref,2,55,7,0.9566667079925537,1,,0,,0,
3703,1,RL,ELU1,ref,2,56,7,0.9591667056083679,1,,0,,0,
3704,1,RL,ELU1,ref,2,58,7,0.9600000381469727,1,,1,8,0,
3705,1,RL,ELU1,ref,2,66,7,0.9883333444595337,1,,0,,0,
3706,1,RL,ELU1,ref,2,73,7,0.9583333730697632,1,,0,,0,
3707,1,RL,ELU1,ref,2,75,7,0.9916666746139526,1,,0,,0,
3708,1,RL,ELU1,ref,2,76,7,0.9691666960716248,1,,0,,0,
3709,1,RL,ELU1,ref,2,80,7,0.9916666746139526,1,,1,8,0,
3710,1,RL,ELU1,ref,2,83,7,0.9650000333786011,1,,0,,0,
3711,1,RL,ELU1,ref,2,86,7,0.9583333730697632,1,,0,,0,
3712,1,RL,ELU1,ref,2,89,7,0.95250004529953,1,,0,,0,
3713,1,RL,ELU1,ref,2,96,7,0.9583333730697632,1,,0,,0,
3714,1,RL,ELU1,ref,2,98,7,0.9958333373069763,1,,0,,0,
3715,1,RL,ELU1,ref,2,1,8,0.9908333420753479,1,,0,,0,
3716,1,RL,ELU1,ref,2,4,8,0.996666669845581,1,,0,,0,
3717,1,RL,ELU1,ref,2,7,8,0.9725000262260437,1,,0,,0,
3718,1,RL,ELU1,ref,2,11,8,0.971666693687439,1,,0,,0,
3719,1,RL,ELU1,ref,2,12,8,0.9508333802223206,1,,0,,0,
3720,1,RL,ELU1,ref,2,13,8,0.9533333778381348,1,,0,,0,
3721,1,RL,ELU1,ref,2,14,8,0.9641667008399963,1,,0,,0,
3722,1,RL,ELU1,ref,2,16,8,0.9883333444595337,1,,0,,0,
3723,1,RL,ELU1,ref,2,20,8,0.9850000143051147,1,,0,,0,
3724,1,RL,ELU1,ref,2,31,8,0.9866666793823242,1,,0,,0,
3725,1,RL,ELU1,ref,2,33,8,0.9725000262260437,1,,0,,0,
3726,1,RL,ELU1,ref,2,34,8,0.9916666746139526,1,,0,,0,
3727,1,RL,ELU1,ref,2,35,8,0.996666669845581,1,,0,,0,
3728,1,RL,ELU1,ref,2,38,8,0.9908333420753479,1,,0,,0,
3729,1,RL,ELU1,ref,2,39,8,1.0,1,,0,,0,
3730,1,RL,ELU1,ref,2,40,8,0.9916666746139526,1,,0,,0,
3731,1,RL,ELU1,ref,2,43,8,0.9791666865348816,1,,0,,0,
3732,1,RL,ELU1,ref,2,44,8,0.9983333349227905,1,,0,,0,
3733,1,RL,ELU1,ref,2,49,8,0.9975000023841858,1,,0,,0,
3734,1,RL,ELU1,ref,2,51,8,0.9775000214576721,1,,0,,0,
3735,1,RL,ELU1,ref,2,53,8,0.9691666960716248,1,,0,,0,
3736,1,RL,ELU1,ref,2,57,8,0.9983333349227905,1,,0,,0,
3737,1,RL,ELU1,ref,2,60,8,0.9958333373069763,1,,0,,0,
3738,1,RL,ELU1,ref,2,62,8,0.9950000047683716,1,,0,,0,
3739,1,RL,ELU1,ref,2,64,8,0.996666669845581,1,,1,9,0,
3740,1,RL,ELU1,ref,2,68,8,0.9925000071525574,1,,0,,0,
3741,1,RL,ELU1,ref,2,70,8,0.9833333492279053,1,,0,,0,
3742,1,RL,ELU1,ref,2,74,8,0.9958333373069763,1,,0,,0,
3743,1,RL,ELU1,ref,2,77,8,0.9516667127609253,1,,0,,0,
3744,1,RL,ELU1,ref,2,78,8,0.9800000190734863,1,,0,,0,
3745,1,RL,ELU1,ref,2,79,8,0.9533333778381348,1,,0,,0,
3746,1,RL,ELU1,ref,2,84,8,0.9791666865348816,1,,1,9,0,
3747,1,RL,ELU1,ref,2,85,8,0.9933333396911621,1,,0,,0,
3748,1,RL,ELU1,ref,2,87,8,0.98416668176651,1,,0,,0,
3749,1,RL,ELU1,ref,2,88,8,0.9700000286102295,1,,0,,0,
3750,1,RL,ELU1,ref,2,90,8,0.9541667103767395,1,,0,,0,
3751,1,RL,ELU1,ref,2,91,8,0.9916666746139526,1,,0,,0,
3752,1,RL,ELU1,ref,2,93,8,0.9883333444595337,1,,0,,0,
3753,1,RL,ELU1,ref,2,94,8,0.9991666674613953,1,,0,,0,
3754,1,RL,ELU1,ref,2,95,8,0.9908333420753479,1,,0,,0,
3755,1,RL,ELU1,ref,2,97,8,0.9941666722297668,1,,0,,0,
3756,1,RL,ELU1,ref,2,99,8,0.9600000381469727,1,,0,,0,
3757,1,RL,ELU1,ref,2,23,9,0.9975000023841858,1,,0,,0,
3758,1,RL,ELU1,ref,2,41,9,0.9866666793823242,1,,0,,0,
3759,1,RL,ELU1,ref,2,46,9,0.9691666960716248,1,,1,10,0,
3760,1,RL,ELU1,ref,2,47,9,0.9991666674613953,1,,0,,0,
3761,1,RL,ELU1,ref,2,48,9,0.9566667079925537,1,,0,,0,
3762,1,RL,ELU1,ref,2,50,9,0.9908333420753479,1,,0,,0,
3763,1,RL,ELU1,ref,2,58,9,0.9766666889190674,1,,0,,0,
3764,1,RL,ELU1,ref,2,59,9,0.9741666913032532,1,,0,,0,
3765,1,RL,ELU1,ref,2,61,9,0.9891666769981384,1,,0,,0,
3766,1,RL,ELU1,ref,2,63,9,0.9916666746139526,1,,0,,0,
3767,1,RL,ELU1,ref,2,65,9,0.9691666960716248,1,,0,,0,
3768,1,RL,ELU1,ref,2,69,9,0.9783333539962769,1,,0,,0,
3769,1,RL,ELU1,ref,2,72,9,0.9850000143051147,1,,0,,0,
3770,1,RL,ELU1,ref,2,80,9,0.9633333683013916,1,,0,,0,
3771,1,RL,ELU1,ref,2,82,9,0.9708333611488342,1,,0,,0,
3772,1,RL,ELU1,ref,2,92,9,0.9916666746139526,1,,0,,0,
3773,1,RL,ELU1,ref,2,3,10,0.9766666889190674,1,,0,,0,
3774,1,RL,ELU1,ref,2,64,10,0.9800000190734863,1,,0,,0,
3775,1,RL,ELU1,ref,2,81,10,0.9950000047683716,1,,0,,0,
3776,1,RL,ELU1,ref,2,84,10,0.9791666865348816,1,,0,,0,
3777,1,RL,ELU1,ref,2,46,11,0.9950000047683716,1,,0,,0,
3778,1,RL,ELU1,ref,2,6,16,1.0,1,,0,,0,
3779,1,RL,ELU1,ref,2,92,21,1.0,1,,0,,0,
3780,1,RL,ELU1,ref,2,53,32,0.987500011920929,1,,0,,0,
3781,1,RL,ELU1,wclamp,1,81,5,0.9608333706855774,1,,1,6,1,7
3782,1,RL,ELU1,wclamp,1,24,7,0.9816666841506958,1,,1,8,1,8
3783,1,RL,ELU1,wclamp,1,83,7,0.9516667127609253,1,,1,8,0,
3784,1,RL,ELU1,wclamp,1,10,8,0.9500000476837158,1,,1,9,0,
3785,1,RL,ELU1,wclamp,1,26,8,0.9583333730697632,1,,1,9,0,
3786,1,RL,ELU1,wclamp,1,46,8,0.9625000357627869,1,,1,9,0,
3787,1,RL,ELU1,wclamp,1,25,9,0.9733333587646484,1,,1,11,0,
3788,1,RL,ELU1,wclamp,1,26,10,0.9866666793823242,1,,1,15,0,
3789,1,RL,ELU1,wclamp,1,46,10,0.9650000333786011,1,,1,14,0,
3790,1,RL,ELU1,wclamp,1,52,10,0.9550000429153442,1,,1,14,0,
3791,1,RL,ELU1,wclamp,1,61,10,0.9616667032241821,1,,1,12,1,13
3792,1,RL,ELU1,wclamp,1,1,11,0.9700000286102295,1,,1,12,0,
3793,1,RL,ELU1,wclamp,1,8,11,0.9733333587646484,1,,1,13,0,
3794,1,RL,ELU1,wclamp,1,23,11,0.9666666984558105,1,,1,12,0,
3795,1,RL,ELU1,wclamp,1,32,11,0.9691666960716248,1,,1,12,0,
3796,1,RL,ELU1,wclamp,1,78,11,0.9616667032241821,1,,1,13,1,14
3797,1,RL,ELU1,wclamp,1,83,11,0.9666666984558105,1,,1,12,0,
3798,1,RL,ELU1,wclamp,1,84,11,0.95250004529953,1,,1,12,0,
3799,1,RL,ELU1,wclamp,1,87,11,0.9541667103767395,1,,1,12,1,12
3800,1,RL,ELU1,wclamp,1,91,11,0.9741666913032532,1,,1,12,0,
3801,1,RL,ELU1,wclamp,1,15,12,0.9658333659172058,1,,1,13,0,
3802,1,RL,ELU1,wclamp,1,27,12,0.9791666865348816,1,,1,14,0,
3803,1,RL,ELU1,wclamp,1,54,12,0.9550000429153442,1,,1,13,0,
3804,1,RL,ELU1,wclamp,1,60,12,0.9758333563804626,1,,1,13,0,
3805,1,RL,ELU1,wclamp,1,75,12,0.9600000381469727,1,,1,14,1,15
3806,1,RL,ELU1,wclamp,1,97,12,0.9908333420753479,1,,1,13,0,
3807,1,RL,ELU1,wclamp,1,63,13,0.9550000429153442,1,,1,15,0,
3808,1,RL,ELU1,wclamp,1,83,13,0.9891666769981384,1,,0,,0,
3809,1,RL,ELU1,wclamp,1,94,13,0.9933333396911621,1,,1,15,0,
3810,1,RL,ELU1,wclamp,1,98,13,0.9933333396911621,1,,1,17,0,
3811,1,RL,ELU1,wclamp,1,1,14,0.9791666865348816,1,,0,,0,
3812,1,RL,ELU1,wclamp,1,97,14,0.9600000381469727,1,,1,17,1,18
3813,1,RL,ELU1,wclamp,1,29,15,0.9766666889190674,1,,1,16,0,
3814,1,RL,ELU1,wclamp,1,48,15,0.9541667103767395,1,,1,16,0,
3815,1,RL,ELU1,wclamp,1,52,15,0.9650000333786011,1,,1,18,0,
3816,1,RL,ELU1,wclamp,1,55,15,0.9566667079925537,1,,0,,0,
3817,1,RL,ELU1,wclamp,1,60,15,0.9591667056083679,1,,1,17,0,
3818,1,RL,ELU1,wclamp,1,70,15,0.9500000476837158,1,,1,16,0,
3819,1,RL,ELU1,wclamp,1,72,15,0.9641667008399963,1,,1,16,0,
3820,1,RL,ELU1,wclamp,1,79,15,0.9775000214576721,1,,1,18,0,
3821,1,RL,ELU1,wclamp,1,23,16,0.955833375453949,1,,1,19,0,
3822,1,RL,ELU1,wclamp,1,27,16,0.9825000166893005,1,,1,19,0,
3823,1,RL,ELU1,wclamp,1,54,16,0.9600000381469727,1,,1,18,0,
3824,1,RL,ELU1,wclamp,1,58,16,0.9658333659172058,1,,1,17,0,
3825,1,RL,ELU1,wclamp,1,63,16,0.9775000214576721,1,,1,19,0,
3826,1,RL,ELU1,wclamp,1,87,16,0.9575000405311584,1,,1,17,0,
3827,1,RL,ELU1,wclamp,1,90,16,0.9508333802223206,1,,1,17,0,
3828,1,RL,ELU1,wclamp,1,91,16,0.9758333563804626,1,,1,21,0,
3829,1,RL,ELU1,wclamp,1,11,17,0.9691666960716248,1,,1,19,0,
3830,1,RL,ELU1,wclamp,1,31,17,0.9691666960716248,1,,0,,0,
3831,1,RL,ELU1,wclamp,1,39,17,0.9500000476837158,1,,1,18,0,
3832,1,RL,ELU1,wclamp,1,40,18,0.95250004529953,1,,1,20,0,
3833,1,RL,ELU1,wclamp,1,45,18,0.9775000214576721,1,,1,19,0,
3834,1,RL,ELU1,wclamp,1,58,18,0.9808333516120911,1,,1,19,0,
3835,1,RL,ELU1,wclamp,1,68,18,0.9616667032241821,1,,1,20,0,
3836,1,RL,ELU1,wclamp,1,78,18,0.9658333659172058,1,,1,20,0,
3837,1,RL,ELU1,wclamp,1,2,19,0.9733333587646484,1,,1,20,0,
3838,1,RL,ELU1,wclamp,1,6,19,0.971666693687439,1,,1,20,0,
3839,1,RL,ELU1,wclamp,1,60,19,0.9591667056083679,1,,1,22,0,
3840,1,RL,ELU1,wclamp,1,61,19,0.9708333611488342,1,,1,20,0,
3841,1,RL,ELU1,wclamp,1,79,19,0.9766666889190674,1,,1,20,0,
3842,1,RL,ELU1,wclamp,1,94,19,0.96833336353302,1,,1,21,0,
3843,1,RL,ELU1,wclamp,1,23,20,0.9775000214576721,1,,1,21,0,
3844,1,RL,ELU1,wclamp,1,26,20,0.955833375453949,1,,1,21,1,21
3845,1,RL,ELU1,wclamp,1,27,20,0.9800000190734863,1,,1,23,0,
3846,1,RL,ELU1,wclamp,1,32,20,0.9591667056083679,1,,1,21,0,
3847,1,RL,ELU1,wclamp,1,37,20,0.9641667008399963,1,,1,21,1,23
3848,1,RL,ELU1,wclamp,1,44,20,0.9791666865348816,1,,1,23,0,
3849,1,RL,ELU1,wclamp,1,45,20,0.9516667127609253,1,,1,23,0,
3850,1,RL,ELU1,wclamp,1,49,20,0.9608333706855774,1,,1,21,0,
3851,1,RL,ELU1,wclamp,1,62,20,0.9858333468437195,1,,1,22,0,
3852,1,RL,ELU1,wclamp,1,64,20,0.9625000357627869,1,,1,21,0,
3853,1,RL,ELU1,wclamp,1,74,20,0.9766666889190674,1,,1,21,0,
3854,1,RL,ELU1,wclamp,1,6,21,0.9550000429153442,1,,1,22,0,
3855,1,RL,ELU1,wclamp,1,34,21,0.95250004529953,1,,1,22,0,
3856,1,RL,ELU1,wclamp,1,54,21,0.95250004529953,1,,1,23,0,
3857,1,RL,ELU1,wclamp,1,68,21,0.9541667103767395,1,,1,22,0,
3858,1,RL,ELU1,wclamp,1,82,21,0.9516667127609253,1,,1,23,0,
3859,1,RL,ELU1,wclamp,1,96,21,0.9533333778381348,1,,1,25,0,
3860,1,RL,ELU1,wclamp,1,98,21,0.971666693687439,1,,1,23,0,
3861,1,RL,ELU1,wclamp,1,1,22,0.9575000405311584,1,,1,23,0,
3862,1,RL,ELU1,wclamp,1,25,22,0.9516667127609253,1,,1,26,0,
3863,1,RL,ELU1,wclamp,1,28,22,0.9508333802223206,1,,1,24,0,
3864,1,RL,ELU1,wclamp,1,46,22,0.9550000429153442,1,,1,23,0,
3865,1,RL,ELU1,wclamp,1,72,22,0.9608333706855774,1,,1,25,0,
3866,1,RL,ELU1,wclamp,1,74,22,0.9800000190734863,1,,1,25,0,
3867,1,RL,ELU1,wclamp,1,79,22,0.9866666793823242,1,,1,23,1,26
3868,1,RL,ELU1,wclamp,1,94,22,0.9591667056083679,1,,1,25,0,
3869,1,RL,ELU1,wclamp,1,11,23,0.9833333492279053,1,,1,25,0,
3870,1,RL,ELU1,wclamp,1,13,23,0.9658333659172058,1,,1,25,0,
3871,1,RL,ELU1,wclamp,1,23,23,0.9541667103767395,1,,1,24,0,
3872,1,RL,ELU1,wclamp,1,24,23,0.9550000429153442,1,,1,24,0,
3873,1,RL,ELU1,wclamp,1,41,23,0.9858333468437195,1,,1,26,0,
3874,1,RL,ELU1,wclamp,1,68,23,0.9691666960716248,1,,1,25,0,
3875,1,RL,ELU1,wclamp,1,91,23,0.9616667032241821,1,,1,24,0,
3876,1,RL,ELU1,wclamp,1,1,24,0.9608333706855774,1,,1,25,0,
3877,1,RL,ELU1,wclamp,1,9,24,0.9658333659172058,1,,1,28,0,
3878,1,RL,ELU1,wclamp,1,39,24,0.9808333516120911,1,,1,25,0,
3879,1,RL,ELU1,wclamp,1,40,24,0.9566667079925537,1,,1,26,0,
3880,1,RL,ELU1,wclamp,1,44,24,0.9591667056083679,1,,1,29,0,
3881,1,RL,ELU1,wclamp,1,45,24,0.9650000333786011,1,,1,25,0,
3882,1,RL,ELU1,wclamp,1,48,24,0.9533333778381348,1,,1,25,0,
3883,1,RL,ELU1,wclamp,1,58,24,0.9608333706855774,1,,1,25,0,
3884,1,RL,ELU1,wclamp,1,61,24,0.9633333683013916,1,,1,25,0,
3885,1,RL,ELU1,wclamp,1,65,24,0.9508333802223206,1,,1,25,1,26
3886,1,RL,ELU1,wclamp,1,84,24,0.9616667032241821,1,,1,29,0,
3887,1,RL,ELU1,wclamp,1,2,25,0.9566667079925537,1,,1,26,0,
3888,1,RL,ELU1,wclamp,1,23,25,0.9633333683013916,1,,0,,0,
3889,1,RL,ELU1,wclamp,1,24,25,0.9733333587646484,1,,0,,0,
3890,1,RL,ELU1,wclamp,1,27,25,0.9533333778381348,1,,1,26,0,
3891,1,RL,ELU1,wclamp,1,29,25,0.9516667127609253,1,,1,26,0,
3892,1,RL,ELU1,wclamp,1,36,25,0.9583333730697632,1,,1,27,0,
3893,1,RL,ELU1,wclamp,1,43,25,0.9775000214576721,1,,1,26,1,30
3894,1,RL,ELU1,wclamp,1,81,25,0.9658333659172058,1,,1,26,0,
3895,1,RL,ELU1,wclamp,1,86,25,0.955833375453949,1,,1,26,0,
3896,1,RL,ELU1,wclamp,1,91,25,0.9583333730697632,1,,1,26,0,
3897,1,RL,ELU1,wclamp,1,95,25,0.9500000476837158,1,,1,26,0,
3898,1,RL,ELU1,wclamp,1,97,25,0.9775000214576721,1,,1,27,0,
3899,1,RL,ELU1,wclamp,1,12,26,0.9758333563804626,1,,1,27,0,
3900,1,RL,ELU1,wclamp,1,21,26,0.95250004529953,1,,0,,0,
3901,1,RL,ELU1,wclamp,1,49,26,0.9991666674613953,1,,0,,0,
3902,1,RL,ELU1,wclamp,1,64,26,0.95250004529953,1,,1,29,0,
3903,1,RL,ELU1,wclamp,1,74,26,0.9625000357627869,1,,1,27,0,
3904,1,RL,ELU1,wclamp,1,1,27,0.9541667103767395,1,,1,30,0,
3905,1,RL,ELU1,wclamp,1,5,27,0.9816666841506958,1,,1,32,1,32
3906,1,RL,ELU1,wclamp,1,28,27,0.96833336353302,1,,1,28,0,
3907,1,RL,ELU1,wclamp,1,31,27,0.9533333778381348,1,,1,29,0,
3908,1,RL,ELU1,wclamp,1,32,27,0.9666666984558105,1,,1,29,0,
3909,1,RL,ELU1,wclamp,1,40,27,0.9500000476837158,1,,1,28,1,32
3910,1,RL,ELU1,wclamp,1,41,27,0.9708333611488342,1,,1,32,0,
3911,1,RL,ELU1,wclamp,1,58,27,0.9725000262260437,1,,1,29,0,
3912,1,RL,ELU1,wclamp,1,61,27,0.9666666984558105,1,,1,30,0,
3913,1,RL,ELU1,wclamp,1,82,27,0.9566667079925537,1,,1,28,1,32
3914,1,RL,ELU1,wclamp,1,86,27,0.9725000262260437,1,,0,,0,
3915,1,RL,ELU1,wclamp,1,96,27,0.9666666984558105,1,,0,,0,
3916,1,RL,ELU1,wclamp,1,8,28,0.9591667056083679,1,,1,32,0,
3917,1,RL,ELU1,wclamp,1,13,28,0.9741666913032532,1,,1,32,0,
3918,1,RL,ELU1,wclamp,1,45,28,0.9766666889190674,1,,0,,0,
3919,1,RL,ELU1,wclamp,1,54,28,0.95250004529953,1,,1,33,0,
3920,1,RL,ELU1,wclamp,1,62,28,0.9708333611488342,1,,1,29,0,
3921,1,RL,ELU1,wclamp,1,72,28,0.9658333659172058,1,,1,33,0,
3922,1,RL,ELU1,wclamp,1,93,28,0.9625000357627869,1,,1,29,0,
3923,1,RL,ELU1,wclamp,1,98,28,0.9583333730697632,1,,1,29,0,
3924,1,RL,ELU1,wclamp,1,12,29,0.9575000405311584,1,,1,32,0,
3925,1,RL,ELU1,wclamp,1,52,29,0.9566667079925537,1,,1,30,0,
3926,1,RL,ELU1,wclamp,1,71,29,0.9533333778381348,1,,1,30,1,33
3927,1,RL,ELU1,wclamp,1,74,29,0.9533333778381348,1,,1,30,0,
3928,1,RL,ELU1,wclamp,1,81,29,0.9658333659172058,1,,1,32,0,
3929,1,RL,ELU1,wclamp,1,31,30,0.9550000429153442,1,,1,32,0,
3930,1,RL,ELU1,wclamp,1,44,30,0.9783333539962769,1,,1,35,0,
3931,1,RL,ELU1,wclamp,1,84,30,0.9700000286102295,1,,1,32,0,
3932,1,RL,ELU1,wclamp,1,98,30,0.9750000238418579,1,,1,32,0,
3933,1,RL,ELU1,wclamp,1,25,31,0.9591667056083679,1,,1,32,0,
3934,1,RL,ELU1,wclamp,1,26,31,0.9616667032241821,1,,1,35,0,
3935,1,RL,ELU1,wclamp,1,52,31,0.9633333683013916,1,,1,34,0,
3936,1,RL,ELU1,wclamp,1,60,31,0.9508333802223206,1,,1,35,0,
3937,1,RL,ELU1,wclamp,1,6,32,0.9750000238418579,1,,0,,0,
3938,1,RL,ELU1,wclamp,1,7,32,0.955833375453949,1,,1,33,0,
3939,1,RL,ELU1,wclamp,1,11,32,0.9866666793823242,1,,1,35,0,
3940,1,RL,ELU1,wclamp,1,27,32,0.9600000381469727,1,,1,34,0,
3941,1,RL,ELU1,wclamp,1,28,32,0.9508333802223206,1,,1,35,0,
3942,1,RL,ELU1,wclamp,1,39,32,0.9608333706855774,1,,1,33,0,
3943,1,RL,ELU1,wclamp,1,61,32,0.9725000262260437,1,,1,33,0,
3944,1,RL,ELU1,wclamp,1,64,32,0.9516667127609253,1,,1,36,0,
3945,1,RL,ELU1,wclamp,1,74,32,0.9858333468437195,1,,1,33,0,
3946,1,RL,ELU1,wclamp,1,46,33,0.9516667127609253,1,,1,34,1,36
3947,1,RL,ELU1,wclamp,1,81,33,0.9550000429153442,1,,1,35,0,
3948,1,RL,ELU1,wclamp,1,98,33,0.9866666793823242,1,,1,35,0,
3949,1,RL,ELU1,wclamp,1,5,34,0.9933333396911621,1,,1,35,0,
3950,1,RL,ELU1,wclamp,1,24,34,0.9858333468437195,1,,1,39,0,
3951,1,RL,ELU1,wclamp,1,32,34,0.9833333492279053,1,,1,35,0,
3952,1,RL,ELU1,wclamp,1,61,34,0.9500000476837158,1,,1,35,0,
3953,1,RL,ELU1,wclamp,1,86,35,0.9641667008399963,1,,1,38,0,
3954,1,RL,ELU1,wclamp,1,13,36,0.971666693687439,1,,1,37,0,
3955,1,RL,ELU1,wclamp,1,28,36,0.9808333516120911,1,,0,,0,
3956,1,RL,ELU1,wclamp,1,41,36,0.9650000333786011,1,,1,37,0,
3957,1,RL,ELU1,wclamp,1,53,36,0.9700000286102295,1,,1,38,0,
3958,1,RL,ELU1,wclamp,1,11,37,0.9783333539962769,1,,1,40,0,
3959,1,RL,ELU1,wclamp,1,48,37,0.9608333706855774,1,,1,39,0,
3960,1,RL,ELU1,wclamp,1,83,37,0.9675000309944153,1,,1,39,0,
3961,1,RL,ELU1,wclamp,1,2,38,0.9500000476837158,1,,1,40,0,
3962,1,RL,ELU1,wclamp,1,10,38,0.9675000309944153,1,,1,39,0,
3963,1,RL,ELU1,wclamp,1,38,38,0.9700000286102295,1,,1,40,0,
3964,1,RL,ELU1,wclamp,1,42,38,0.9616667032241821,1,,1,40,0,
3965,1,RL,ELU1,wclamp,1,58,38,0.9575000405311584,1,,0,,0,
3966,1,RL,ELU1,wclamp,1,81,38,0.9616667032241821,1,,1,40,0,
3967,1,RL,ELU1,wclamp,1,87,38,0.9600000381469727,1,,1,41,0,
3968,1,RL,ELU1,wclamp,1,96,38,0.9516667127609253,1,,1,39,0,
3969,1,RL,ELU1,wclamp,1,1,39,0.9783333539962769,1,,1,40,0,
3970,1,RL,ELU1,wclamp,1,6,39,0.95250004529953,1,,1,40,0,
3971,1,RL,ELU1,wclamp,1,7,39,0.96833336353302,1,,1,40,0,
