arm,age,coordinate,branch,time,metric,mean,lo,hi,label,n
LR_a0p1_q0,5000000,centered,control,5,C_qpos_zneg,-0.0004775799662867145,-0.00288390562252389,0.0019287456899504613,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,5,Cbias_qpos_zneg,-0.000526544606766395,-0.0031974390563033637,0.002144349842770573,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,5,C_qneg_zpos,-0.001338041725553561,-0.005466165200688171,0.00279008174958105,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,5,Cbias_qneg_zpos,-0.0014729655022797468,-0.006050866043092883,0.003104935038533389,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,5,C_qneg_zneg,0.000582639582939724,-0.0014024226498997759,0.002567701815779224,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,5,Cbias_qneg_zneg,0.0006477434367342491,-0.0015621640716468143,0.0028576509451153126,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,5,C_newly_activated,0.0009661353204632097,-0.0010788713039311783,0.0030111419448575977,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,5,Cbias_newly_activated,0.0010734051808301993,-0.0012036503706884462,0.0033504607323488447,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,K,0.005485767915069025,-0.00196336239260656,0.01293489822274461,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,K_source_positive,0.00675131569211509,-0.00248971622811767,0.01599234761234785,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,K_source_negative,-0.0012655477770460639,-0.0041608914682401375,0.0016297959141480102,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,mean_B_delta,-0.0026162154440982615,-0.007603428707401629,0.002370997819205106,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,C_qpos,0.036916267424655085,-0.08910561134190154,0.16293814619121172,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,Cbias_qpos,0.04082352564855027,-0.09859512713716284,0.18024217843426338,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,C_qneg,0.011923170097245119,-0.040794935537817635,0.06464127573230788,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,Cbias_qneg,0.013048890276483299,-0.04551769339014376,0.07161547394311037,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,C_qpos_zpos,0.05974007473740284,-0.1268819640289844,0.2463621135037901,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,Cbias_qpos_zpos,0.0663881126736221,-0.13937498931933479,0.272151214666579,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,C_qpos_zneg,0.023100271225360923,-0.08321015239914051,0.12941069484986237,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,Cbias_qpos_zneg,0.025482665002048727,-0.09222852915346652,0.14319385915756397,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,C_qneg_zpos,-0.020023757072982876,-0.2317435835114904,0.19169606936552466,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,Cbias_qneg_zpos,-0.022320615324808224,-0.25708316998870434,0.2124419393390879,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,C_qneg_zneg,0.013024185104325898,-0.03139317630596088,0.057441546514612675,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,Cbias_qneg_zneg,0.014274363294462734,-0.03515967621603866,0.06370840280496412,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,C_newly_activated,-0.02370672000493958,-0.22348431357943765,0.17607087356955847,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,10,Cbias_newly_activated,-0.025175067225312275,-0.2440792572211942,0.19372912277056967,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,K,-0.00011421607512992437,-0.00035934773389548723,0.00013091558363563852,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,K_source_positive,2.840814346696799e-05,-0.00011610221207563099,0.00017291849900956697,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,K_source_negative,-0.00014262421859689243,-0.0004885601257687627,0.00020331168857497787,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,mean_B_delta,0.00010946065947678872,-0.00010722838341867429,0.0003261497023722517,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,C_qpos,-0.00225095662580275,-0.0065064009013429455,0.0020044876497374454,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,Cbias_qpos,-0.0025050429173449017,-0.007244014701070337,0.0022339288663805333,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,C_qneg,0.0013262950753228282,-0.0018694350679062414,0.004522025218551898,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,Cbias_qneg,0.0015086073908977817,-0.002061700020158626,0.00507891480195419,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,C_qpos_zpos,-0.0031397800304122877,-0.007755878291379576,0.001476318230555,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,Cbias_qpos_zpos,-0.0034998213243732377,-0.008650297585377432,0.0016506549366309574,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,C_qpos_zneg,-0.001957251661325905,-0.006250952922166549,0.0023364495995147386,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,Cbias_qpos_zneg,-0.0021753371099036568,-0.006955631721285973,0.0026049575014786596,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,C_qneg_zpos,0.0043619309563215245,-0.005321906597545232,0.01404576851018828,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,Cbias_qneg_zpos,0.004919542689106172,-0.005962377321106159,0.0158014626993185,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,C_qneg_zneg,0.000946873725753385,-0.0018972537825018006,0.0037910012340085703,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,Cbias_qneg_zneg,0.0010812085427515275,-0.002079202929003079,0.004241620014506134,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,C_newly_activated,-0.0002701371273272261,-0.0020750366799469878,0.0015347624252925356,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,10,Cbias_newly_activated,-0.000273369799269212,-0.0022784379882320625,0.0017316983896936387,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,K,0.012982387332726964,0.0006949250178910262,0.025269849647562903,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,20,K_source_positive,0.015167114888488353,0.00021747741075626992,0.030116752366220436,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,20,K_source_negative,-0.002184727555761394,-0.006472408904579261,0.0021029537930564736,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,mean_B_delta,-0.0029290176315105655,-0.007697238043431939,0.0018392027804108074,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,C_qpos,0.07407519424717648,-0.06260662025430686,0.21075700874865982,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,Cbias_qpos,0.08170488323640321,-0.0696995532213541,0.23310931969416052,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,C_qneg,0.039940889401861794,-0.05293129656933481,0.1328130753730584,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,Cbias_qneg,0.044127633932736464,-0.058981427335284074,0.147236695200757,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,C_qpos_zpos,0.062461608137987276,-0.11477404221716166,0.23969725849313622,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,Cbias_qpos_zpos,0.06824866923737243,-0.12734963700356716,0.263846975478312,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,C_qpos_zneg,0.076541619897305,-0.05056229140019804,0.20364553119480805,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,Cbias_qpos_zneg,0.08470858844028616,-0.05618369046737341,0.2256008673479457,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,C_qneg_zpos,-0.016760478369734925,-0.2520272444779506,0.21850628773848077,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,Cbias_qneg_zpos,-0.018840126391518466,-0.2794733209324259,0.24179306814938897,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,C_qneg_zneg,0.047444569017351876,-0.034388102010870156,0.1292772400455739,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,Cbias_qneg_zneg,0.05243293803493275,-0.03851405229425764,0.14337992836412314,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,C_newly_activated,-0.04677143892960935,-0.2519019411186965,0.1583590632594778,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,20,Cbias_newly_activated,-0.051462439869358986,-0.2757492749691633,0.17282439523044535,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,K,-0.00037992693032616614,-0.0009313302103671041,0.0001714763497147719,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,K_source_positive,-0.00022758071304686695,-0.0006206936446948945,0.0001655322186011607,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,K_source_negative,-0.00015234621727929927,-0.000365033483011336,6.034104845273748e-05,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,mean_B_delta,0.00012190137691035178,-0.00018118373069855956,0.0004249864845192631,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,C_qpos,-0.004297663142283693,-0.01307299660669602,0.004477670322128633,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,Cbias_qpos,-0.004796426624888222,-0.014587821517293903,0.0049949682675174585,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,C_qneg,0.0002901333917189117,-0.003985556421850486,0.004565823205288309,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,Cbias_qneg,0.0003822679341891062,-0.004412436540120851,0.005176972408499063,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,C_qpos_zpos,-0.0057562312003902215,-0.014713650308585464,0.0032011879078050224,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,Cbias_qpos_zpos,-0.006439841434646218,-0.016452820646861432,0.003573137777568994,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,C_qpos_zneg,-0.003910739203842573,-0.012857750792037973,0.005036272384352827,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,Cbias_qpos_zneg,-0.0043580137056506854,-0.014336448138911245,0.0056204207276098735,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,C_qneg_zpos,-0.00025144892790065554,-0.009532618324174142,0.009029720468372832,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,Cbias_qneg_zpos,-0.00013691586265583456,-0.010607634957097425,0.010333803231785755,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,C_qneg_zneg,0.00027259060030832396,-0.003732779808599171,0.004277961009215819,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,Cbias_qneg_zneg,0.00035205876454451546,-0.004129147397430232,0.004833264926519262,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,C_newly_activated,-0.002650861536095715,-0.010947868578500549,0.005646145506309118,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,20,Cbias_newly_activated,-0.0029206257894365717,-0.012130957610939151,0.006289706032066009,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,K,0.019817317249539224,0.003710813969332632,0.03592382052974581,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,50,K_source_positive,0.021087138950679683,0.0032265612088526845,0.038947716692506684,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,50,K_source_negative,-0.0012698217011404553,-0.007762666642331649,0.005223023240050738,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,mean_B_delta,-0.005982111569561973,-0.01604653864562794,0.004082315506503994,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,C_qpos,0.10395209561885584,-0.09054469351980653,0.2984488847575182,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,Cbias_qpos,0.11443617561813797,-0.10073228218411696,0.3296046334203929,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,C_qneg,0.018585522573520703,-0.13783975048811134,0.17501079563515273,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,Cbias_qneg,0.01981912185975008,-0.15414156967281825,0.1937798133923184,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,C_qpos_zpos,0.10319283840350439,-0.2093098763101487,0.4156955531171575,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,Cbias_qpos_zpos,0.11289188824127665,-0.23211556343533774,0.45789933991789106,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,C_qpos_zneg,0.11744316417207457,-0.047359432204603064,0.28224576054875217,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,Cbias_qpos_zneg,0.12968113492895547,-0.05288376987797694,0.3122460397358879,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,C_qneg_zpos,-0.053088958808875666,-0.3971858972914137,0.2910079796736624,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,Cbias_qneg_zpos,-0.05982660789878739,-0.44011534816421854,0.3204621323666437,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,C_qneg_zneg,0.029674303855586004,-0.11225429116379129,0.1716028988749633,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,Cbias_qneg_zneg,0.0320960403604587,-0.12592357910348367,0.1901156598244011,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,C_newly_activated,-0.06143436749706107,-0.405645257851357,0.2827765228572349,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,50,Cbias_newly_activated,-0.06806696737843167,-0.4467506662951401,0.3106167315382768,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,K,-0.00012029511361096327,-0.0006037775445342242,0.0003631873173122977,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,K_source_positive,-0.0002963169522308386,-0.000646032584637067,5.339868017538988e-05,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,K_source_negative,0.00017602183861987534,-0.0002476676047719697,0.0005997112820117205,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,mean_B_delta,-3.8882331123989364e-05,-0.0005318512022733188,0.00045408654002534007,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,C_qpos,-0.00131518700259449,-0.00881818280101042,0.0061878087958214395,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,Cbias_qpos,-0.0015261286499422672,-0.009939044638532893,0.006886787338648359,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,C_qneg,0.0006603922072158054,-0.006415461214921566,0.0077362456293531764,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,Cbias_qneg,0.0007983524762720214,-0.007149755721375929,0.008746460673919973,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,C_qpos_zpos,-0.004724848753507567,-0.016894677543157176,0.007444980036142039,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,Cbias_qpos_zpos,-0.005382246769360433,-0.01901127432400354,0.008246780785282673,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,C_qpos_zneg,-0.00025303994959450577,-0.007568278573264459,0.007062198674075448,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,Cbias_qpos_zneg,-0.0003291767202725933,-0.008511844810427176,0.007853491369881989,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,C_qneg_zpos,0.00204187567598841,-0.024267933449066158,0.028351684801042977,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,Cbias_qneg_zpos,0.0025774524372696255,-0.026874087057452454,0.032028991931991706,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,C_qneg_zneg,0.00014835898310181522,-0.004775353286320923,0.005072071252524554,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,Cbias_qneg_zneg,0.00019861211547089877,-0.005324396516618407,0.005721620747560204,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,C_newly_activated,-0.002609683673789141,-0.012390118147560707,0.007170750799982426,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,50,Cbias_newly_activated,-0.0028992606511801244,-0.013772466515060994,0.007973945212700746,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,K,0.03925343835889799,0.011390483942734533,0.06711639277506144,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,100,K_source_positive,0.040048103180182315,0.011789556062614132,0.0683066502977505,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,100,K_source_negative,-0.0007946648212843269,-0.006318646771896926,0.004729317129328273,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,mean_B_delta,-0.006320607299452214,-0.02378749666099609,0.01114628206209166,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,C_qpos,0.187991126550344,-0.06649041760988605,0.44247267071057406,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,Cbias_qpos,0.20803831578967347,-0.0736725666977524,0.48974919827709934,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,C_qneg,0.06351183869480412,-0.1559077700759956,0.28293144746560384,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,Cbias_qneg,0.0694121192164148,-0.1745742523198041,0.3133984907526337,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,C_qpos_zpos,0.21723135319546277,-0.11195954153120152,0.546422247922127,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,Cbias_qpos_zpos,0.23969406866820644,-0.12452602455543857,0.6039141618918514,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,C_qpos_zneg,0.1959832741462042,-0.05252632220167611,0.4444928704940845,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,Cbias_qpos_zneg,0.2171435823554652,-0.058087539565107454,0.4923747042760378,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,C_qneg_zpos,-0.013120865742713539,-0.3855715360137364,0.3593298045283093,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,Cbias_qneg_zpos,-0.015762059885979528,-0.4270889838103284,0.3955648640383694,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,C_qneg_zneg,0.07520605598494748,-0.13381458634419013,0.2842266983140851,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,Cbias_qneg_zneg,0.08234829076287153,-0.1502813306630116,0.3149779121887547,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,C_newly_activated,0.033991535280078825,-0.29129859083517023,0.35928166139532786,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,100,Cbias_newly_activated,0.03749018797791066,-0.3220268068582791,0.3970071828141004,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,K,-0.0012145546267860261,-0.002458878693214381,2.9769439642328638e-05,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,K_source_positive,-0.0015099606742443054,-0.0029914873616638067,-2.8433986824804398e-05,NEGATIVE,10
LR_a0p1_q0,5000000,centered,control,100,K_source_negative,0.0002954060474582793,-0.00015750697206759929,0.0007483190669841579,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,mean_B_delta,0.000112819663719096,-0.0005956341520705493,0.0008212734795087413,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,C_qpos,-0.005064315940685795,-0.016760435676275536,0.006631803794903947,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,Cbias_qpos,-0.0056862850978304826,-0.01875604016268007,0.007383469967019104,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,C_qneg,0.0023816026431034646,-0.0075432613108848585,0.012306466597091788,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,Cbias_qneg,0.0026771195221514084,-0.0083258435839095,0.013680082628212315,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,C_qpos_zpos,-0.008433735972920915,-0.027658126043594612,0.010790654097752782,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,Cbias_qpos_zpos,-0.009419208135147305,-0.030718414552880654,0.011879998282586044,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,C_qpos_zneg,-0.0040980353767215375,-0.015245388201153742,0.0070493174477106665,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,Cbias_qpos_zneg,-0.0046186617614238186,-0.01709873888446286,0.00786141536161522,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,C_qneg_zpos,9.852298855508346e-07,-0.020779471245983346,0.020781441705754446,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,Cbias_qneg_zpos,0.00018538537620658478,-0.022897695067829512,0.023268465820242685,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,C_qneg_zneg,0.002418689380980163,-0.006468437163472629,0.011305815925432956,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,Cbias_qneg_zneg,0.002700511873255722,-0.007128827970879471,0.012529851717390916,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,C_newly_activated,-0.00681837662219501,-0.0246894800420046,0.011052726797614579,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,100,Cbias_newly_activated,-0.007471558874053065,-0.027214978153337673,0.012271860405231542,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,K,0.05877590263891926,0.02927242607077466,0.08827937920706386,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,200,K_source_positive,0.06535517127401705,0.0329631022412671,0.097747240306767,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,200,K_source_negative,-0.006579268635097784,-0.014617775371565353,0.001459238101369784,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,mean_B_delta,-0.011289773063113314,-0.030990298484393934,0.008410752358167307,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,C_qpos,0.3579919880960896,0.08837130105915109,0.6276126751330282,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,200,Cbias_qpos,0.396372820445128,0.09809552792462567,0.6946501129656304,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,200,C_qneg,0.06720404764909729,-0.21808772165173143,0.35249581694992604,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,Cbias_qneg,0.07282101511047387,-0.24415159142609502,0.3897936216470428,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,C_qpos_zpos,0.456897410909831,0.10178569446425956,0.8120091273554024,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,200,Cbias_qpos_zpos,0.5036262531358293,0.1115012810971428,0.8957512251745159,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,200,C_qpos_zneg,0.35647681051235014,0.07392156944385847,0.6390320515808419,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,200,Cbias_qpos_zneg,0.3955567015136963,0.08241079192938461,0.708702611098008,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,200,C_qneg_zpos,-0.13566268700050116,-0.6186422993843682,0.3473169253833659,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,Cbias_qneg_zpos,-0.1529183967104321,-0.6857769441541078,0.3799401507332437,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,C_qneg_zneg,0.09317490317205647,-0.1806894013688169,0.3670392077129298,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,Cbias_qneg_zneg,0.1016425492265709,-0.20295352345029044,0.40623862190343224,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,C_newly_activated,0.2561963274388884,-0.08517670749017381,0.5975693623679507,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,200,Cbias_newly_activated,0.28249416017522444,-0.0942772823383124,0.6592656026887613,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,K,-0.002134045999297128,-0.00413853097747488,-0.00012956102111937517,NEGATIVE,10
LR_a0p1_q0,5000000,centered,control,200,K_source_positive,-0.0022132299129929726,-0.0041861988127726325,-0.00024026101321331268,NEGATIVE,10
LR_a0p1_q0,5000000,centered,control,200,K_source_negative,7.91839136958447e-05,-0.0002773250002964017,0.00043569282768809114,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,mean_B_delta,6.870951911004776e-05,-0.0006794733924217332,0.0008168924306418287,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,C_qpos,-0.0064495892796367915,-0.016338301243625147,0.0034391226843515643,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,Cbias_qpos,-0.0071568310948457725,-0.018167314862952366,0.0038536526732608194,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,C_qneg,0.0005097317255308143,-0.009205225776723986,0.010224689227785614,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,Cbias_qneg,0.0006123283307484067,-0.01010047250205861,0.011325129163555422,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,C_qpos_zpos,-0.012555837751254342,-0.025903180683205577,0.0007915051806968929,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,Cbias_qpos_zpos,-0.013887178161827352,-0.0286372560158471,0.0008628996921923975,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,C_qpos_zneg,-0.004765263632760813,-0.014922241860581545,0.005391714595059919,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,Cbias_qpos_zneg,-0.005303846120795244,-0.016612903773699735,0.006005211532109246,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,C_qneg_zpos,0.00641149557422026,-0.01751274201995391,0.030335733168394434,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,Cbias_qneg_zpos,0.007299626577281964,-0.019024321863180635,0.03362357501774456,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,C_qneg_zneg,-0.0003696839185203906,-0.008595011784382796,0.007855643947342015,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,Cbias_qneg_zneg,-0.0003760288106783085,-0.009443498134434488,0.008691440513077872,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,C_newly_activated,-0.009754845294518092,-0.02132324730043829,0.0018135567114021048,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,control,200,Cbias_newly_activated,-0.010721173724806738,-0.02342403541788665,0.001981687968273178,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,500,K,0.0944374755422295,0.042881515920535206,0.1459934351639238,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,500,K_source_positive,0.10516750222089326,0.0491430717192993,0.16119193272248722,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,500,K_source_negative,-0.010730026678663731,-0.019791174978113255,-0.0016688783792142073,NEGATIVE,10
LR_a0p1_q0,5000000,centered,B,500,mean_B_delta,-0.002285126248010228,-0.028596742035634136,0.024026489539613678,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,500,C_qpos,0.43368753016228323,0.0628434444265466,0.8045316158980198,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,500,Cbias_qpos,0.48045442489421075,0.06982602682529204,0.8910828229631295,POSITIVE,10
LR_a0p1_q0,5000000,centered,B,500,C_qneg,0.21452717847508546,-0.12729537659623624,0.5563497335464072,UNRESOLVED,10
LR_a0p1_q0,5000000,centered,B,500,Cbias_qneg,0.23444801282439348,-0.14472880255686732,0.6136248282056542,UNRESOLVED,10
