arm,age,metric,mean,lo,hi,label,n
LR_a0p1_q0,5000000,control_Cn_qneg_zneg,3.554168590877714e-17,-6.221287035005051e-16,6.932120753180593e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cwhole_qneg_zneg,0.007482309585983496,-0.0037935167389405305,0.01875813591090752,UNRESOLVED,10
LR_a0p1_q0,5000000,Kn_diff,0.00031818035536073936,1.5360563423343098e-05,0.0006210001472981356,POSITIVE,10
LR_a0p1_q0,5000000,Sn,0.010185189151664453,-0.03491486368661638,0.05528524198994529,UNRESOLVED,10
LR_a0p7_q0,200000,null_weight_energy_fraction,0.4479154553660313,0.4352857896314835,0.46054512110057905,POSITIVE,10
LR_a0p7_q0,200000,null_B_field_RMS,0.2874911667547134,0.2845623416568382,0.29041999185258865,POSITIVE,10
LR_a0p7_q0,200000,total_input_jump_RMS,0.296920467844843,0.29270962027166575,0.30113131541802024,POSITIVE,10
LR_a0p7_q0,200000,null_field_energy_over_jump_energy,0.9378271690613051,0.924128380921271,0.9515259572013393,POSITIVE,10
LR_a0p7_q0,200000,span_jump_energy_over_jump_energy,0.0621697478610298,0.047000673668436244,0.07733882205362336,POSITIVE,10
LR_a0p7_q0,200000,cross_over_jump_energy,3.083077665754072e-06,-0.0032991038183585388,0.003305269973690047,UNRESOLVED,10
LR_a0p7_q0,200000,null_field_signed_mean,-0.0042420160068259005,-0.006610075931740035,-0.001873956081911766,NEGATIVE,10
LR_a0p7_q0,200000,null_field_positive_fraction,0.49479999999999996,0.48949036688599795,0.500109633114002,POSITIVE,10
LR_a0p7_q0,200000,null_field_positive_energy_fraction,0.48712020930474864,0.4794565936852804,0.4947838249242169,POSITIVE,10
LR_a0p7_q0,200000,B_Kn,0.0028976078355924775,0.0019451786308215522,0.003850037040363403,POSITIVE,10
LR_a0p7_q0,200000,B_mean_transport_null,-0.004216328625625336,-0.0053983494885706945,-0.003034307762679978,NEGATIVE,10
LR_a0p7_q0,200000,B_mean_transport_span,-0.040092268711774785,-0.05182639871366475,-0.02835813870988482,NEGATIVE,10
LR_a0p7_q0,200000,B_mean_transport_W,-0.04430859733740013,-0.057050586957213684,-0.03156660771758657,NEGATIVE,10
LR_a0p7_q0,200000,B_mean_transport_bias,-0.004637341242294061,-0.005924075416350052,-0.003350607068238071,NEGATIVE,10
LR_a0p7_q0,200000,B_null_weight_norm2_change,-0.6037347405206893,-0.8419140701116284,-0.3655554109297502,NEGATIVE,10
LR_a0p7_q0,200000,B_Cn_qpos,0.05422493172902718,0.0411575002063293,0.06729236325172507,POSITIVE,10
LR_a0p7_q0,200000,B_Cwhole_qpos,0.5656962530315119,0.43217837241535845,0.6992141336476654,POSITIVE,10
LR_a0p7_q0,200000,B_Cn_qneg,0.028727789949862387,0.012150820331699508,0.045304759568025266,POSITIVE,10
LR_a0p7_q0,200000,B_Cwhole_qneg,0.32207050586488345,0.16201162118095574,0.48212939054881115,POSITIVE,10
LR_a0p7_q0,200000,B_Cn_qpos_zpos,0.06625790466764758,0.05295194815996232,0.07956386117533285,POSITIVE,10
LR_a0p7_q0,200000,B_Cwhole_qpos_zpos,0.6850473915935003,0.5452847574724755,0.824810025714525,POSITIVE,10
LR_a0p7_q0,200000,B_Cn_qpos_zneg,0.025254391361199634,0.010865636139930718,0.03964314658246855,POSITIVE,10
LR_a0p7_q0,200000,B_Cwhole_qpos_zneg,0.2777086934284034,0.1315505397512012,0.4238668471056055,POSITIVE,10
LR_a0p7_q0,200000,B_Cn_qneg_zpos,-0.03205968649823407,-0.054727146869395844,-0.009392226127072294,NEGATIVE,10
LR_a0p7_q0,200000,B_Cwhole_qneg_zpos,-0.2519023037775881,-0.48595520268504544,-0.017849404870130786,NEGATIVE,10
LR_a0p7_q0,200000,B_Cn_qneg_zneg,0.04236341222001102,0.02628856232501765,0.058438262115004386,POSITIVE,10
LR_a0p7_q0,200000,B_Cwhole_qneg_zneg,0.4513353934362493,0.2998137800062727,0.6028570068662259,POSITIVE,10
LR_a0p7_q0,200000,control_Kn,-4.1006085341594523e-17,-1.1135769014338912e-16,2.9345519460200076e-17,UNRESOLVED,10
