arm,age,coordinate,metric,mean,lo,hi,label,n
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,-0.0014617983090203744,-0.004707908804433342,0.0017843121863925936,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_C_newly_activated,-0.0054423086456372675,-0.008544707423579647,-0.002339909867694887,NEGATIVE,10
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,-0.005335439353415337,-0.008275938253835066,-0.002394940452995608,NEGATIVE,10
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,0.4057212798794073,0.3351686100364564,0.4762739497223582,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,0.45718749999999997,0.41814406422325595,0.496230935776744,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,0.5942787201205926,0.5237260502776416,0.6648313899635435,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,0.5428125,0.503769064223256,0.5818559357767441,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,0.2028338018854748,0.16317008154274748,0.24249752222820214,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,0.091,0.07183298243924383,0.11016701756075617,POSITIVE,10
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,0.20288747799393256,0.15933420478443835,0.24644075120342676,POSITIVE,10
