arm,age,metric,seed,value
LR_a0p1_q0,1000000,B_Cn_qneg_zneg,7,0.012265021896352087
LR_a0p1_q0,1000000,B_Cn_qneg_zneg,8,-0.010124541620306323
LR_a0p1_q0,1000000,B_Cn_qneg_zneg,9,0.0034540590380215067
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,0,0.05277235567183848
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,1,0.11024580539829987
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,2,-0.08973485608216666
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,3,0.011047824125744093
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,4,-0.011777427316010908
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,5,-0.020710702077192285
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,6,-0.020946446045391958
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,7,0.030138875848348946
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,8,-0.1043770218751343
LR_a0p1_q0,1000000,B_Cwhole_qneg_zneg,9,0.047005323909497944
LR_a0p1_q0,1000000,control_Kn,0,4.396107503703973e-16
LR_a0p1_q0,1000000,control_Kn,1,1.6108553740053037e-16
LR_a0p1_q0,1000000,control_Kn,2,3.908680725437615e-16
LR_a0p1_q0,1000000,control_Kn,3,2.760943953310566e-16
LR_a0p1_q0,1000000,control_Kn,4,-3.4710322038954e-16
LR_a0p1_q0,1000000,control_Kn,5,-2.8237869629856583e-16
LR_a0p1_q0,1000000,control_Kn,6,2.2720312903840296e-16
LR_a0p1_q0,1000000,control_Kn,7,-5.0432306569682866e-17
LR_a0p1_q0,1000000,control_Kn,8,-1.472512216122131e-16
LR_a0p1_q0,1000000,control_Kn,9,2.2924847607696756e-16
LR_a0p1_q0,1000000,control_mean_transport_null,0,-1.7536827782635547e-16
LR_a0p1_q0,1000000,control_mean_transport_null,1,-1.4881448750987782e-16
LR_a0p1_q0,1000000,control_mean_transport_null,2,1.287250469486895e-16
LR_a0p1_q0,1000000,control_mean_transport_null,3,1.0688256390352856e-16
LR_a0p1_q0,1000000,control_mean_transport_null,4,-8.833957319270368e-17
LR_a0p1_q0,1000000,control_mean_transport_null,5,-3.8370043517978566e-17
LR_a0p1_q0,1000000,control_mean_transport_null,6,8.105259463343984e-17
LR_a0p1_q0,1000000,control_mean_transport_null,7,-2.9218674016611164e-16
LR_a0p1_q0,1000000,control_mean_transport_null,8,9.539783914940194e-17
LR_a0p1_q0,1000000,control_mean_transport_null,9,1.2189909128864574e-16
LR_a0p1_q0,1000000,control_mean_transport_span,0,-0.0003813303674746546
LR_a0p1_q0,1000000,control_mean_transport_span,1,0.011253746494275354
LR_a0p1_q0,1000000,control_mean_transport_span,2,0.005273609504299738
LR_a0p1_q0,1000000,control_mean_transport_span,3,0.0021024159651649573
LR_a0p1_q0,1000000,control_mean_transport_span,4,0.003038907431169485
LR_a0p1_q0,1000000,control_mean_transport_span,5,0.0012631872789820038
LR_a0p1_q0,1000000,control_mean_transport_span,6,0.0009022750404623732
LR_a0p1_q0,1000000,control_mean_transport_span,7,0.01456742933803393
LR_a0p1_q0,1000000,control_mean_transport_span,8,0.0070470983690147345
LR_a0p1_q0,1000000,control_mean_transport_span,9,0.0024191450124116274
LR_a0p1_q0,1000000,control_mean_transport_W,0,-0.0003813303674748299
LR_a0p1_q0,1000000,control_mean_transport_W,1,0.011253746494275208
LR_a0p1_q0,1000000,control_mean_transport_W,2,0.005273609504299867
LR_a0p1_q0,1000000,control_mean_transport_W,3,0.002102415965165064
LR_a0p1_q0,1000000,control_mean_transport_W,4,0.0030389074311693966
LR_a0p1_q0,1000000,control_mean_transport_W,5,0.0012631872789819663
LR_a0p1_q0,1000000,control_mean_transport_W,6,0.0009022750404624535
LR_a0p1_q0,1000000,control_mean_transport_W,7,0.014567429338033636
LR_a0p1_q0,1000000,control_mean_transport_W,8,0.007047098369014829
LR_a0p1_q0,1000000,control_mean_transport_W,9,0.00241914501241175
LR_a0p1_q0,1000000,control_mean_transport_bias,0,-2.5457748836649838e-05
LR_a0p1_q0,1000000,control_mean_transport_bias,1,0.001126954443998965
LR_a0p1_q0,1000000,control_mean_transport_bias,2,0.001325625652653715
LR_a0p1_q0,1000000,control_mean_transport_bias,3,0.0003964369612919831
LR_a0p1_q0,1000000,control_mean_transport_bias,4,0.0001984337964620204
LR_a0p1_q0,1000000,control_mean_transport_bias,5,0.00037061040971983104
LR_a0p1_q0,1000000,control_mean_transport_bias,6,0.0002992910685196547
LR_a0p1_q0,1000000,control_mean_transport_bias,7,0.0011516314700832082
LR_a0p1_q0,1000000,control_mean_transport_bias,8,0.0009899835623278406
LR_a0p1_q0,1000000,control_mean_transport_bias,9,5.2219819002920776e-05
LR_a0p1_q0,1000000,control_null_weight_norm2_change,0,-1.5183002650113872e-13
LR_a0p1_q0,1000000,control_null_weight_norm2_change,1,-6.730778406398703e-14
LR_a0p1_q0,1000000,control_null_weight_norm2_change,2,-1.2788590708012465e-13
LR_a0p1_q0,1000000,control_null_weight_norm2_change,3,-9.279737941221357e-14
LR_a0p1_q0,1000000,control_null_weight_norm2_change,4,1.210693051775969e-13
LR_a0p1_q0,1000000,control_null_weight_norm2_change,5,9.085982858651718e-14
LR_a0p1_q0,1000000,control_null_weight_norm2_change,6,-8.320496345766247e-14
LR_a0p1_q0,1000000,control_null_weight_norm2_change,7,1.576888457014829e-14
LR_a0p1_q0,1000000,control_null_weight_norm2_change,8,5.538222222215644e-14
LR_a0p1_q0,1000000,control_null_weight_norm2_change,9,-7.756088477115139e-14
LR_a0p1_q0,1000000,control_Cn_qpos,0,2.100658509750167e-15
LR_a0p1_q0,1000000,control_Cn_qpos,1,1.3857478119063897e-15
LR_a0p1_q0,1000000,control_Cn_qpos,2,-8.576975648087701e-16
LR_a0p1_q0,1000000,control_Cn_qpos,3,-9.866471206158015e-16
LR_a0p1_q0,1000000,control_Cn_qpos,4,-1.8814428369059084e-15
LR_a0p1_q0,1000000,control_Cn_qpos,5,-1.1326872743463867e-15
LR_a0p1_q0,1000000,control_Cn_qpos,6,6.905655357188778e-16
LR_a0p1_q0,1000000,control_Cn_qpos,7,2.0421723806894196e-15
LR_a0p1_q0,1000000,control_Cn_qpos,8,-1.1194597534402442e-15
LR_a0p1_q0,1000000,control_Cn_qpos,9,7.924898563752675e-16
LR_a0p1_q0,1000000,control_Cwhole_qpos,0,0.0027738088389947842
LR_a0p1_q0,1000000,control_Cwhole_qpos,1,-0.028636922297894194
LR_a0p1_q0,1000000,control_Cwhole_qpos,2,-0.011379848964473463
LR_a0p1_q0,1000000,control_Cwhole_qpos,3,-0.027034513627406435
LR_a0p1_q0,1000000,control_Cwhole_qpos,4,-0.02677042467899145
LR_a0p1_q0,1000000,control_Cwhole_qpos,5,-0.03234391905603298
LR_a0p1_q0,1000000,control_Cwhole_qpos,6,-0.02149085522771304
LR_a0p1_q0,1000000,control_Cwhole_qpos,7,-0.05927894342791519
LR_a0p1_q0,1000000,control_Cwhole_qpos,8,-0.07054299906172634
LR_a0p1_q0,1000000,control_Cwhole_qpos,9,-0.00657345373203097
LR_a0p1_q0,1000000,control_Cn_qneg,0,1.153624789774985e-15
LR_a0p1_q0,1000000,control_Cn_qneg,1,5.282251545929162e-16
LR_a0p1_q0,1000000,control_Cn_qneg,2,5.13394080655128e-16
LR_a0p1_q0,1000000,control_Cn_qneg,3,5.80715159244815e-16
LR_a0p1_q0,1000000,control_Cn_qneg,4,8.778647375723716e-17
LR_a0p1_q0,1000000,control_Cn_qneg,5,-1.2477395994616148e-15
LR_a0p1_q0,1000000,control_Cn_qneg,6,-2.9105555371987075e-17
LR_a0p1_q0,1000000,control_Cn_qneg,7,-1.6904784398510897e-16
LR_a0p1_q0,1000000,control_Cn_qneg,8,2.2096115172295733e-16
LR_a0p1_q0,1000000,control_Cn_qneg,9,9.385179360794383e-16
LR_a0p1_q0,1000000,control_Cwhole_qneg,0,0.0035525773826055227
LR_a0p1_q0,1000000,control_Cwhole_qneg,1,0.07412651793990636
LR_a0p1_q0,1000000,control_Cwhole_qneg,2,0.004812953289035381
LR_a0p1_q0,1000000,control_Cwhole_qneg,3,-0.0008542219659084419
LR_a0p1_q0,1000000,control_Cwhole_qneg,4,-0.0005293028180769357
LR_a0p1_q0,1000000,control_Cwhole_qneg,5,-0.0074610894874930014
LR_a0p1_q0,1000000,control_Cwhole_qneg,6,-0.007239422438544212
LR_a0p1_q0,1000000,control_Cwhole_qneg,7,0.04237024508568086
LR_a0p1_q0,1000000,control_Cwhole_qneg,8,-0.003496984872332931
LR_a0p1_q0,1000000,control_Cwhole_qneg,9,0.0034002258653269605
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,0,4.690312831477524e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,1,1.3341821218089653e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,2,-5.250684027088168e-16
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,3,-2.1504981276289796e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,4,-5.344596421325898e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,5,-3.4657077869195598e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,6,-3.374417587455065e-16
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,7,3.562586197804883e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,8,-1.4897923448526014e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zpos,9,1.1764537966833674e-15
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,0,0.004450560006577112
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,1,0.07972655896047905
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,2,0.05505896538610615
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,3,-0.14088635493168908
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,4,-0.06044039310565693
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,5,-0.0695900879337244
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,6,-0.049311195678696004
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,7,-0.19273916177620082
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,8,-0.10061696605833548
LR_a0p1_q0,1000000,control_Cwhole_qpos_zpos,9,-0.03787730057644379
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,0,1.9807096432244684e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,1,1.3915611506682207e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,2,-8.767607855461279e-16
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,3,-8.531585175202345e-16
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,4,-1.509076010297702e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,5,-6.416325396750442e-16
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,6,9.035614564677623e-16
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,7,1.973980608966635e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,8,-1.049544422588487e-15
LR_a0p1_q0,1000000,control_Cn_qpos_zneg,9,7.617813332859848e-16
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,0,0.002696144264109365
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,1,-0.04085344892201273
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,2,-0.015187506042696986
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,3,-0.013976207053810117
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,4,-0.023150146516498202
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,5,-0.024504336216023506
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,6,-0.01572667528286941
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,7,-0.05329314624478676
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,8,-0.0648653152678862
LR_a0p1_q0,1000000,control_Cwhole_qpos_zneg,9,-0.004069846484866908
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,0,-3.9186747734222216e-15
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,1,1.3872037636803137e-15
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,2,6.520372042542166e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,3,-3.970958727763334e-15
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,4,-7.096245453091384e-15
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,5,-1.956231372771712e-15
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,6,-3.402044342196914e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,7,9.07599750328901e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,8,-2.6241552135447777e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zpos,9,-2.967247268737139e-16
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,0,0.040483818265105
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,1,0.2861012921298025
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,2,-0.019203402704291352
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,3,0.09054650666337147
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,4,0.02192676815199621
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,5,-0.16817190316966749
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,6,0.022493126701795454
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,7,0.47722874475192106
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,8,-0.027330158865153886
LR_a0p1_q0,1000000,control_Cwhole_qneg_zpos,9,0.03300705231171238
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,0,1.2200856187415555e-15
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,1,5.029820111231008e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,2,5.079513266785454e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,3,6.897235474377716e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,4,1.542964156312767e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,5,-1.2339871368464793e-15
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,6,-2.2644695300925964e-17
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,7,-2.012654183382803e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,8,2.3161509957112315e-16
LR_a0p1_q0,1000000,control_Cn_qneg_zneg,9,9.91350930069538e-16
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,0,0.0030686783436718115
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,1,0.06789713157306514
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,2,0.005755770456540126
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,3,-0.0030431850495727416
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,4,-0.0007372016679354773
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,5,-0.004341548032994342
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,6,-0.007856904058096184
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,7,0.029357550755525232
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,8,-0.002971685645212184
LR_a0p1_q0,1000000,control_Cwhole_qneg_zneg,9,0.0021339019836953445
LR_a0p1_q0,1000000,Kn_diff,0,0.0003152872834771195
LR_a0p1_q0,1000000,Kn_diff,1,0.001089391440987936
LR_a0p1_q0,1000000,Kn_diff,2,-0.000832692244680579
LR_a0p1_q0,1000000,Kn_diff,3,0.000731948785873317
LR_a0p1_q0,1000000,Kn_diff,4,0.00013604902888232861
LR_a0p1_q0,1000000,Kn_diff,5,0.0005218935761332743
LR_a0p1_q0,1000000,Kn_diff,6,-0.0001866024881561624
LR_a0p1_q0,1000000,Kn_diff,7,0.00011190672966415463
LR_a0p1_q0,1000000,Kn_diff,8,-0.00014902250108248978
LR_a0p1_q0,1000000,Kn_diff,9,0.00105627826309228
LR_a0p1_q0,1000000,Sn,0,0.00800003286166824
LR_a0p1_q0,1000000,Sn,1,0.04744039503456295
LR_a0p1_q0,1000000,Sn,2,0.032203544014891464
LR_a0p1_q0,1000000,Sn,3,0.044514002086209495
LR_a0p1_q0,1000000,Sn,4,0.013687936267329077
LR_a0p1_q0,1000000,Sn,5,0.04450228391110487
LR_a0p1_q0,1000000,Sn,6,0.009967596365018082
LR_a0p1_q0,1000000,Sn,7,-0.007620353346673007
LR_a0p1_q0,1000000,Sn,8,0.0664748343567724
LR_a0p1_q0,1000000,Sn,9,0.06532147085553551
LR_a0p1_q0,5000000,null_weight_energy_fraction,0,0.13860750310098785
LR_a0p1_q0,5000000,null_weight_energy_fraction,1,0.15719969270321882
LR_a0p1_q0,5000000,null_weight_energy_fraction,2,0.15581404510256874
LR_a0p1_q0,5000000,null_weight_energy_fraction,3,0.14021168673377485
LR_a0p1_q0,5000000,null_weight_energy_fraction,4,0.15166431806727468
LR_a0p1_q0,5000000,null_weight_energy_fraction,5,0.17268155734004376
LR_a0p1_q0,5000000,null_weight_energy_fraction,6,0.1500164584421787
LR_a0p1_q0,5000000,null_weight_energy_fraction,7,0.15056889598231907
LR_a0p1_q0,5000000,null_weight_energy_fraction,8,0.1537174143333361
LR_a0p1_q0,5000000,null_weight_energy_fraction,9,0.16573374927811269
LR_a0p1_q0,5000000,null_B_field_RMS,0,0.3830317184155913
LR_a0p1_q0,5000000,null_B_field_RMS,1,0.41677157951338184
LR_a0p1_q0,5000000,null_B_field_RMS,2,0.38089864846053484
LR_a0p1_q0,5000000,null_B_field_RMS,3,0.3698858998367699
LR_a0p1_q0,5000000,null_B_field_RMS,4,0.41200739190682883
LR_a0p1_q0,5000000,null_B_field_RMS,5,0.39723664656886676
LR_a0p1_q0,5000000,null_B_field_RMS,6,0.3780988666530402
LR_a0p1_q0,5000000,null_B_field_RMS,7,0.4074969592060544
LR_a0p1_q0,5000000,null_B_field_RMS,8,0.40241059524893136
LR_a0p1_q0,5000000,null_B_field_RMS,9,0.4076370779589233
LR_a0p1_q0,5000000,total_input_jump_RMS,0,0.41580245962621754
LR_a0p1_q0,5000000,total_input_jump_RMS,1,0.4290274571209482
LR_a0p1_q0,5000000,total_input_jump_RMS,2,0.39261987027107703
LR_a0p1_q0,5000000,total_input_jump_RMS,3,0.3848575111649003
LR_a0p1_q0,5000000,total_input_jump_RMS,4,0.4280625444046675
LR_a0p1_q0,5000000,total_input_jump_RMS,5,0.4045145846136807
LR_a0p1_q0,5000000,total_input_jump_RMS,6,0.40413664037960056
LR_a0p1_q0,5000000,total_input_jump_RMS,7,0.4246405290370239
LR_a0p1_q0,5000000,total_input_jump_RMS,8,0.4067202698642895
LR_a0p1_q0,5000000,total_input_jump_RMS,9,0.4181534566599239
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,0,0.8485850371952853
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,1,0.9436827516826091
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,2,0.9411835172898014
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,3,0.9237099428320368
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,4,0.9263936265743106
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,5,0.9643401410807385
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,6,0.8752946974406176
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,7,0.9208859779641155
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,8,0.9789199510138306
LR_a0p1_q0,5000000,null_field_energy_over_jump_energy,9,0.9503333651981662
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,0,0.5120818991995733
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,1,0.4187484921724907
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,2,0.35758449069249526
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,3,0.474155449075451
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,4,0.46224405185505707
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,5,0.39624280242020893
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,6,0.4733351882424301
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,7,0.4846940803223652
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,8,0.346260642768192
LR_a0p1_q0,5000000,span_jump_energy_over_jump_energy,9,0.38354028603649687
LR_a0p1_q0,5000000,cross_over_jump_energy,0,-0.3606669363948515
LR_a0p1_q0,5000000,cross_over_jump_energy,1,-0.36243124385509623
LR_a0p1_q0,5000000,cross_over_jump_energy,2,-0.29876800798229186
LR_a0p1_q0,5000000,cross_over_jump_energy,3,-0.39786539190748765
LR_a0p1_q0,5000000,cross_over_jump_energy,4,-0.38863767842936825
LR_a0p1_q0,5000000,cross_over_jump_energy,5,-0.3605829435009469
LR_a0p1_q0,5000000,cross_over_jump_energy,6,-0.3486298856830505
LR_a0p1_q0,5000000,cross_over_jump_energy,7,-0.4055800582864744
LR_a0p1_q0,5000000,cross_over_jump_energy,8,-0.32518059378202413
LR_a0p1_q0,5000000,cross_over_jump_energy,9,-0.3338736512346572
LR_a0p1_q0,5000000,null_field_signed_mean,0,-0.14639097414184044
LR_a0p1_q0,5000000,null_field_signed_mean,1,-0.17599723812613235
LR_a0p1_q0,5000000,null_field_signed_mean,2,-0.1312325223686851
LR_a0p1_q0,5000000,null_field_signed_mean,3,-0.14815395596298758
LR_a0p1_q0,5000000,null_field_signed_mean,4,-0.15823029026540872
LR_a0p1_q0,5000000,null_field_signed_mean,5,-0.16396166276396396
LR_a0p1_q0,5000000,null_field_signed_mean,6,-0.15482361796727037
LR_a0p1_q0,5000000,null_field_signed_mean,7,-0.1864617877254465
LR_a0p1_q0,5000000,null_field_signed_mean,8,-0.1445554673319506
LR_a0p1_q0,5000000,null_field_signed_mean,9,-0.1704956526775592
LR_a0p1_q0,5000000,null_field_positive_fraction,0,0.32066666666666666
LR_a0p1_q0,5000000,null_field_positive_fraction,1,0.32
LR_a0p1_q0,5000000,null_field_positive_fraction,2,0.38666666666666666
LR_a0p1_q0,5000000,null_field_positive_fraction,3,0.3233333333333333
LR_a0p1_q0,5000000,null_field_positive_fraction,4,0.34933333333333333
LR_a0p1_q0,5000000,null_field_positive_fraction,5,0.322
LR_a0p1_q0,5000000,null_field_positive_fraction,6,0.31666666666666665
LR_a0p1_q0,5000000,null_field_positive_fraction,7,0.296
LR_a0p1_q0,5000000,null_field_positive_fraction,8,0.3393333333333333
LR_a0p1_q0,5000000,null_field_positive_fraction,9,0.32133333333333336
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,0,0.20957394553284156
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,1,0.18396630096868088
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,2,0.21098403559522688
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,3,0.1906514863506719
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,4,0.19795949811845165
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,5,0.20588247217903186
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,6,0.19122555460685867
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,7,0.16462735402839318
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,8,0.2280952020575021
LR_a0p1_q0,5000000,null_field_positive_energy_fraction,9,0.18669556200288479
LR_a0p1_q0,5000000,B_Kn,0,0.0010721134308515734
LR_a0p1_q0,5000000,B_Kn,1,0.0006328138080820419
LR_a0p1_q0,5000000,B_Kn,2,0.00047398640502969953
LR_a0p1_q0,5000000,B_Kn,3,0.0002871126895850042
LR_a0p1_q0,5000000,B_Kn,4,-0.0003854154100121952
LR_a0p1_q0,5000000,B_Kn,5,0.00048184509296553843
LR_a0p1_q0,5000000,B_Kn,6,0.0004033928347200344
LR_a0p1_q0,5000000,B_Kn,7,-0.00027227307741356364
LR_a0p1_q0,5000000,B_Kn,8,0.0001188284599370338
LR_a0p1_q0,5000000,B_Kn,9,0.00036939931986242454
LR_a0p1_q0,5000000,B_mean_transport_null,0,0.002452397756024326
LR_a0p1_q0,5000000,B_mean_transport_null,1,-0.008012831027878753
LR_a0p1_q0,5000000,B_mean_transport_null,2,1.6440358614716754e-05
LR_a0p1_q0,5000000,B_mean_transport_null,3,0.001477312056757537
LR_a0p1_q0,5000000,B_mean_transport_null,4,0.004806915669556793
LR_a0p1_q0,5000000,B_mean_transport_null,5,0.0044416414580873255
LR_a0p1_q0,5000000,B_mean_transport_null,6,-0.001715846477108301
LR_a0p1_q0,5000000,B_mean_transport_null,7,0.002870640205417007
LR_a0p1_q0,5000000,B_mean_transport_null,8,0.0022119975959096526
LR_a0p1_q0,5000000,B_mean_transport_null,9,0.006267474534558654
LR_a0p1_q0,5000000,B_mean_transport_span,0,0.032370577716117836
LR_a0p1_q0,5000000,B_mean_transport_span,1,-0.06256747016822226
LR_a0p1_q0,5000000,B_mean_transport_span,2,0.003252875419384811
LR_a0p1_q0,5000000,B_mean_transport_span,3,0.0018660611752700817
LR_a0p1_q0,5000000,B_mean_transport_span,4,0.04378407058778725
LR_a0p1_q0,5000000,B_mean_transport_span,5,0.03596562848715834
LR_a0p1_q0,5000000,B_mean_transport_span,6,-0.014723407093423674
LR_a0p1_q0,5000000,B_mean_transport_span,7,0.03094126486076529
LR_a0p1_q0,5000000,B_mean_transport_span,8,0.008510776263092304
LR_a0p1_q0,5000000,B_mean_transport_span,9,0.061577607047997966
LR_a0p1_q0,5000000,B_mean_transport_W,0,0.03482297547214215
LR_a0p1_q0,5000000,B_mean_transport_W,1,-0.07058030119610101
LR_a0p1_q0,5000000,B_mean_transport_W,2,0.003269315777999528
LR_a0p1_q0,5000000,B_mean_transport_W,3,0.003343373232027611
LR_a0p1_q0,5000000,B_mean_transport_W,4,0.048590986257344045
LR_a0p1_q0,5000000,B_mean_transport_W,5,0.0404072699452457
LR_a0p1_q0,5000000,B_mean_transport_W,6,-0.01643925357053197
LR_a0p1_q0,5000000,B_mean_transport_W,7,0.03381190506618231
LR_a0p1_q0,5000000,B_mean_transport_W,8,0.010722773859001953
LR_a0p1_q0,5000000,B_mean_transport_W,9,0.06784508158255663
LR_a0p1_q0,5000000,B_mean_transport_bias,0,0.0027478024527022773
LR_a0p1_q0,5000000,B_mean_transport_bias,1,-0.008673636542253038
LR_a0p1_q0,5000000,B_mean_transport_bias,2,1.8143735771616667e-05
LR_a0p1_q0,5000000,B_mean_transport_bias,3,0.0016013581504158414
LR_a0p1_q0,5000000,B_mean_transport_bias,4,0.0052105400146130335
LR_a0p1_q0,5000000,B_mean_transport_bias,5,0.004976661417414219
LR_a0p1_q0,5000000,B_mean_transport_bias,6,-0.0019225295516105538
LR_a0p1_q0,5000000,B_mean_transport_bias,7,0.00310978998795734
LR_a0p1_q0,5000000,B_mean_transport_bias,8,0.002389827357181899
LR_a0p1_q0,5000000,B_mean_transport_bias,9,0.006784343256640355
LR_a0p1_q0,5000000,B_null_weight_norm2_change,0,-0.3697883611253181
LR_a0p1_q0,5000000,B_null_weight_norm2_change,1,-0.18502008629157485
LR_a0p1_q0,5000000,B_null_weight_norm2_change,2,-0.15862716770668622
LR_a0p1_q0,5000000,B_null_weight_norm2_change,3,0.06840369016634198
LR_a0p1_q0,5000000,B_null_weight_norm2_change,4,0.4872302397117388
LR_a0p1_q0,5000000,B_null_weight_norm2_change,5,-0.14469738110634497
LR_a0p1_q0,5000000,B_null_weight_norm2_change,6,0.06160301677474905
