arm,age,coordinate,metric,seed,value
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,2,-0.0010343351801517008
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,3,-6.800636238184857e-05
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,4,-0.007345226665091764
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,5,-0.021230471605906662
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,6,-0.00010752647266457136
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,7,0.0012313335467380667
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,8,-0.0004167204344541273
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,9,0.004989797907173586
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,0,0.0009584937604069506
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,1,0.0004970025885291489
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,2,-0.0003321339135394136
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,3,0.0008154968875412741
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,4,-0.008931793680950696
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,5,-0.008645184002086867
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,6,-1.9927547345440905e-06
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,7,-0.0021491342213803616
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,8,-0.0006882353624649173
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,9,0.00388550493650715
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,0,0.0012455364832133554
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,1,0.0007943952052543168
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,2,-0.00035616421654193403
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,3,0.0009468276814569409
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,4,-0.009665799671836913
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,5,-0.009107477183700613
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,6,-1.4087983391105276e-06
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,7,-0.002322440301821885
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,8,-0.0007506194712243528
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zneg,9,0.004599167183336454
LR_a0p1_q0,200000,whole,control_C_newly_activated,0,-0.008837376615075108
LR_a0p1_q0,200000,whole,control_C_newly_activated,1,-0.0031327276313204535
LR_a0p1_q0,200000,whole,control_C_newly_activated,2,-1.0323374462648529e-05
LR_a0p1_q0,200000,whole,control_C_newly_activated,3,-0.0011432767236385381
LR_a0p1_q0,200000,whole,control_C_newly_activated,4,-0.012506593549012159
LR_a0p1_q0,200000,whole,control_C_newly_activated,5,-0.009670436419644953
LR_a0p1_q0,200000,whole,control_C_newly_activated,6,-8.526666828520873e-05
LR_a0p1_q0,200000,whole,control_C_newly_activated,7,-0.008137510807786649
LR_a0p1_q0,200000,whole,control_C_newly_activated,8,-0.004865554098170295
LR_a0p1_q0,200000,whole,control_C_newly_activated,9,-0.006034020568976666
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,0,-0.00923274312248519
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,1,-0.003014337819777923
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,2,1.985421275945996e-05
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,3,-0.0013078465205079324
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,4,-0.01086762476890834
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,5,-0.00955431067818437
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,6,-9.601897007095713e-05
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,7,-0.008596212681910942
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,8,-0.005126147115025104
LR_a0p1_q0,200000,whole,control_Cbias_newly_activated,9,-0.005579006070042064
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,0,0.3146206584328253
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,1,0.45144477185837967
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,2,0.36890946449159023
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,3,0.4489887708907344
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,4,0.4981380119558727
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,5,0.4656931149620003
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,6,0.3280691205219438
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,7,0.3088140353179099
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,8,0.2870999581449973
LR_a0p1_q0,200000,centered,B_qpos_energy_fraction,9,0.5854348922178205
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,0,0.3965625
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,1,0.465
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,2,0.4046875
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,3,0.5578125
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,4,0.3953125
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,5,0.5140625
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,6,0.424375
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,7,0.4525
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,8,0.459375
LR_a0p1_q0,200000,centered,B_qpos_count_fraction,9,0.5021875
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,0,0.6853793415671746
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,1,0.5485552281416203
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,2,0.63109053550841
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,3,0.5510112291092655
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,4,0.501861988044127
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,5,0.5343068850380001
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,6,0.6719308794780562
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,7,0.6911859646820903
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,8,0.7129000418550027
LR_a0p1_q0,200000,centered,B_qneg_energy_fraction,9,0.41456510778217925
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,0,0.6034375
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,1,0.535
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,2,0.5953125
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,3,0.4421875
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,4,0.6046875
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,5,0.4859375
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,6,0.575625
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,7,0.5475
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,8,0.540625
LR_a0p1_q0,200000,centered,B_qneg_count_fraction,9,0.4978125
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,0,0.21379847474913347
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,1,0.18700572204024932
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,2,0.18895670336875217
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,3,0.22034748690352188
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,4,0.211115755751537
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,5,0.25082073723128656
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,6,0.12921245147436577
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,7,0.1670267934603885
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,8,0.13989976836610657
LR_a0p1_q0,200000,centered,B_qpos_zpos_energy_fraction,9,0.32015412550940686
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,0,0.1078125
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,1,0.07625
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,2,0.1084375
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,3,0.095625
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,4,0.055625
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,5,0.1421875
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,6,0.050625
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,7,0.0825
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,8,0.09875
LR_a0p1_q0,200000,centered,B_qpos_zpos_count_fraction,9,0.0921875
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,0,0.10082218368369188
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,1,0.26443904981813043
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,2,0.17995276112283798
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,3,0.2286412839872124
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,4,0.2870222562043356
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,5,0.2148723777307137
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,6,0.19885666904757798
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,7,0.14178724185752134
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,8,0.14720018977889088
LR_a0p1_q0,200000,centered,B_qpos_zneg_energy_fraction,9,0.2652807667084136
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,0,0.28875
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,1,0.38875
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,2,0.29625
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,3,0.4621875
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,4,0.3396875
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,5,0.371875
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,6,0.37375
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,7,0.37
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,8,0.360625
LR_a0p1_q0,200000,centered,B_qpos_zneg_count_fraction,9,0.41
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,0,0.07375841767864844
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,1,0.055118104684771276
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,2,0.16553818173763457
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,3,0.11339537892396791
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,4,0.09125375814949328
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,5,0.1313228697956304
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,6,0.06194747985683437
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,7,0.207302652961127
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,8,0.11968481461692933
LR_a0p1_q0,200000,centered,B_qneg_zpos_energy_fraction,9,0.03309857349995191
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,0,0.086875
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,1,0.0509375
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,2,0.1484375
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,3,0.07
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,4,0.044375
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,5,0.1553125
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,6,0.05
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,7,0.11125
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,8,0.108125
LR_a0p1_q0,200000,centered,B_qneg_zpos_count_fraction,9,0.025
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,0,0.6116209238885263
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,1,0.4934371234568489
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,2,0.46555235377077525
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,3,0.4376158501852976
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,4,0.4106082298946339
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,5,0.4029840152423695
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,6,0.6099833996212218
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,7,0.4838833117209635
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,8,0.5932152272380734
LR_a0p1_q0,200000,centered,B_qneg_zneg_energy_fraction,9,0.3814665342822274
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,0,0.5165625
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,1,0.4840625
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,2,0.446875
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,3,0.3721875
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,4,0.5603125
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,5,0.330625
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,6,0.525625
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,7,0.43625
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,8,0.4325
LR_a0p1_q0,200000,centered,B_qneg_zneg_count_fraction,9,0.4728125
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,0,0.031224467076914137
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,1,0.06371171158501904
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,2,0.023662113146965588
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,3,0.060220690599883844
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,4,0.05399540319187605
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,5,0.05185588774108135
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,6,0.04105660759785847
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,7,0.021365655216956818
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,8,0.021932613331545697
LR_a0p1_q0,200000,centered,B_newly_activated_energy_fraction,9,0.06631539488754787
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,0,0.009375
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,1,0.01125
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,2,0.0059375
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,3,0.0140625
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,4,0.005625
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,5,0.011875
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,6,0.0084375
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,7,0.004375
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,8,0.00875
LR_a0p1_q0,200000,centered,B_newly_activated_count_fraction,9,0.01625
LR_a0p1_q0,200000,centered,B_K,0,-0.033575101823289336
LR_a0p1_q0,200000,centered,B_K,1,0.2501964052481147
LR_a0p1_q0,200000,centered,B_K,2,-0.4234248538010825
LR_a0p1_q0,200000,centered,B_K,3,0.11745035684352707
LR_a0p1_q0,200000,centered,B_K,4,0.11323532429572881
LR_a0p1_q0,200000,centered,B_K,5,0.3785258390768915
LR_a0p1_q0,200000,centered,B_K,6,0.19022019775869536
LR_a0p1_q0,200000,centered,B_K,7,-0.0321407196906581
LR_a0p1_q0,200000,centered,B_K,8,0.1651178310542584
LR_a0p1_q0,200000,centered,B_K,9,0.21210157174155117
LR_a0p1_q0,200000,centered,B_K_source_positive,0,-0.01901162118002699
LR_a0p1_q0,200000,centered,B_K_source_positive,1,0.2818708228282231
LR_a0p1_q0,200000,centered,B_K_source_positive,2,-0.4766426391398611
LR_a0p1_q0,200000,centered,B_K_source_positive,3,0.13126294628117294
LR_a0p1_q0,200000,centered,B_K_source_positive,4,0.12867353076858923
LR_a0p1_q0,200000,centered,B_K_source_positive,5,0.4177462982253158
LR_a0p1_q0,200000,centered,B_K_source_positive,6,0.21263244991002422
LR_a0p1_q0,200000,centered,B_K_source_positive,7,-0.025262644060915232
LR_a0p1_q0,200000,centered,B_K_source_positive,8,0.17837264893826857
LR_a0p1_q0,200000,centered,B_K_source_positive,9,0.2352669147327003
LR_a0p1_q0,200000,centered,B_K_source_negative,0,-0.014563480643262969
LR_a0p1_q0,200000,centered,B_K_source_negative,1,-0.03167441758010829
LR_a0p1_q0,200000,centered,B_K_source_negative,2,0.05321778533877791
LR_a0p1_q0,200000,centered,B_K_source_negative,3,-0.013812589437646109
LR_a0p1_q0,200000,centered,B_K_source_negative,4,-0.015438206472860828
LR_a0p1_q0,200000,centered,B_K_source_negative,5,-0.03922045914842393
LR_a0p1_q0,200000,centered,B_K_source_negative,6,-0.02241225215132858
LR_a0p1_q0,200000,centered,B_K_source_negative,7,-0.006878075629743218
LR_a0p1_q0,200000,centered,B_K_source_negative,8,-0.013254817884010502
LR_a0p1_q0,200000,centered,B_K_source_negative,9,-0.02316534299114944
LR_a0p1_q0,200000,centered,B_mean_B_delta,0,-0.03989111781904879
LR_a0p1_q0,200000,centered,B_mean_B_delta,1,-0.03917571744608324
LR_a0p1_q0,200000,centered,B_mean_B_delta,2,-0.06572519302699581
LR_a0p1_q0,200000,centered,B_mean_B_delta,3,-0.022171894102092485
LR_a0p1_q0,200000,centered,B_mean_B_delta,4,-0.07035072697511038
LR_a0p1_q0,200000,centered,B_mean_B_delta,5,-0.09153411352061852
LR_a0p1_q0,200000,centered,B_mean_B_delta,6,0.037014938646657454
LR_a0p1_q0,200000,centered,B_mean_B_delta,7,-0.07369027310645847
LR_a0p1_q0,200000,centered,B_mean_B_delta,8,-0.07291782828588922
LR_a0p1_q0,200000,centered,B_mean_B_delta,9,-0.04554130544783727
LR_a0p1_q0,200000,centered,B_C_qpos,0,-0.11487327654457102
LR_a0p1_q0,200000,centered,B_C_qpos,1,1.02606549817242
LR_a0p1_q0,200000,centered,B_C_qpos,2,-0.37438517646245895
LR_a0p1_q0,200000,centered,B_C_qpos,3,0.21956149916742929
LR_a0p1_q0,200000,centered,B_C_qpos,4,1.2236393960761613
LR_a0p1_q0,200000,centered,B_C_qpos,5,1.1282868721498478
LR_a0p1_q0,200000,centered,B_C_qpos,6,0.15105254575314198
LR_a0p1_q0,200000,centered,B_C_qpos,7,1.999342321176664
LR_a0p1_q0,200000,centered,B_C_qpos,8,2.067470157922154
LR_a0p1_q0,200000,centered,B_C_qpos,9,0.5223626172445018
LR_a0p1_q0,200000,centered,B_Cbias_qpos,0,-0.15458753779175785
LR_a0p1_q0,200000,centered,B_Cbias_qpos,1,1.1183913478158447
LR_a0p1_q0,200000,centered,B_Cbias_qpos,2,-0.4459893956231544
LR_a0p1_q0,200000,centered,B_Cbias_qpos,3,0.23897878240968468
LR_a0p1_q0,200000,centered,B_Cbias_qpos,4,1.3536244568305191
LR_a0p1_q0,200000,centered,B_Cbias_qpos,5,1.219661022606962
LR_a0p1_q0,200000,centered,B_Cbias_qpos,6,0.15247245261485143
LR_a0p1_q0,200000,centered,B_Cbias_qpos,7,2.220704214548352
LR_a0p1_q0,200000,centered,B_Cbias_qpos,8,2.2650697360847607
LR_a0p1_q0,200000,centered,B_Cbias_qpos,9,0.5410529426471544
LR_a0p1_q0,200000,centered,B_C_qneg,0,-0.3698950327951016
LR_a0p1_q0,200000,centered,B_C_qneg,1,-0.19427442340111348
LR_a0p1_q0,200000,centered,B_C_qneg,2,-1.0676987988613098
LR_a0p1_q0,200000,centered,B_C_qneg,3,-0.11398158995418417
LR_a0p1_q0,200000,centered,B_C_qneg,4,-1.0760164572711655
LR_a0p1_q0,200000,centered,B_C_qneg,5,-0.6772911817208711
LR_a0p1_q0,200000,centered,B_C_qneg,6,0.7374363322717113
LR_a0p1_q0,200000,centered,B_C_qneg,7,-0.7895709190488636
LR_a0p1_q0,200000,centered,B_C_qneg,8,-0.11003943427858323
LR_a0p1_q0,200000,centered,B_C_qneg,9,-0.3639704814698522
LR_a0p1_q0,200000,centered,B_Cbias_qneg,0,-0.425570478143726
LR_a0p1_q0,200000,centered,B_Cbias_qneg,1,-0.22538220876354123
LR_a0p1_q0,200000,centered,B_Cbias_qneg,2,-1.1916719849379271
LR_a0p1_q0,200000,centered,B_Cbias_qneg,3,-0.12435717738654758
LR_a0p1_q0,200000,centered,B_Cbias_qneg,4,-1.1999037267416912
LR_a0p1_q0,200000,centered,B_Cbias_qneg,5,-0.7666994962759618
LR_a0p1_q0,200000,centered,B_Cbias_qneg,6,0.8081598612006583
LR_a0p1_q0,200000,centered,B_Cbias_qneg,7,-0.8668821875128723
LR_a0p1_q0,200000,centered,B_Cbias_qneg,8,-0.1358417088588749
LR_a0p1_q0,200000,centered,B_Cbias_qneg,9,-0.41951325594643635
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,0,-0.2276745820202237
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,1,1.0737645677580197
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,2,-0.3498024423293719
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,3,0.22988408504495156
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,4,1.2477921323466294
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,5,1.5235048596749603
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,6,0.09330242079573739
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,7,1.8641880714527699
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,8,1.8926222863690352
LR_a0p1_q0,200000,centered,B_C_qpos_zpos,9,0.6372661884230133
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,0,-0.26936925090364777
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,1,1.1678142911384886
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,2,-0.3883117606682161
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,3,0.24693397885541868
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,4,1.3782123789336884
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,5,1.6574486255871534
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,6,0.09097710883176065
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,7,2.0606564018694207
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,8,2.0760617066220433
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zpos,9,0.661840955116012
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,0,0.1243275241052821
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,1,0.9923337215885984
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,2,-0.40019790849610565
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,3,0.2096133576210187
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,4,1.2058741424730501
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,5,0.6669485277566652
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,6,0.18857723755471223
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,7,2.1585553833547917
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,8,2.2336464160256986
LR_a0p1_q0,200000,centered,B_C_qpos_zneg,9,0.3836912284174377
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,0,0.08881281613634387
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,1,1.0834404840619407
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,2,-0.5065529329158777
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,3,0.23131215495696542
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,4,1.3355391075415255
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,5,0.7086311243488302
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,6,0.19243070074668026
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,7,2.409242143644775
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,8,2.444703876372806
LR_a0p1_q0,200000,centered,B_Cbias_qpos_zneg,9,0.39527991513441474
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,0,-0.5082266390406811
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,1,0.02859590303714088
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,2,-1.4380404992322673
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,3,-0.1104680941436578
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,4,-1.2463351139280823
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,5,-0.5738131358596279
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,6,1.1970718470477228
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,7,-1.703771050014215
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,8,-1.1791611506726531
LR_a0p1_q0,200000,centered,B_C_qneg_zpos,9,-0.12272683515208153
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,0,-0.5998874595329358
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,1,0.009256356284212905
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,2,-1.5953772137051792
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,3,-0.11987910024920996
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,4,-1.4033998677867052
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,5,-0.6478792743865487
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,6,1.3009950950059528
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,7,-1.8965587589287145
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,8,-1.3167086418469283
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zpos,9,-0.16483218504676186
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,0,-0.3532129344673481
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,1,-0.21916957092810552
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,2,-0.9360150232247306
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,3,-0.1148920098775341
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,4,-1.0381647622213483
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,5,-0.7110122064497787
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,6,0.6907575836192833
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,7,-0.3979142780861886
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,8,0.10566243673593927
LR_a0p1_q0,200000,centered,B_C_qneg_zneg,9,-0.38490238464209114
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zneg,0,-0.404548723949898
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zneg,1,-0.25159189663782133
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zneg,2,-1.0481250154363808
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zneg,3,-0.12551754041641533
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zneg,4,-1.1546786526021828
LR_a0p1_q0,200000,centered,B_Cbias_qneg_zneg,5,-0.805420169895948
