arm,age,time,branch,metric,mean,lo,hi,label,n
LR_a0p1_q0,1000000,2,control,mean_transport_bias,5.629365807137034e-06,-2.8261992914211713e-05,3.952072452848578e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,null_weight_norm2_change,-5.845139106636519e-16,-1.4468455827972085e-15,2.778177614699047e-16,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cn_qpos,-7.00377600826174e-18,-1.7304745617586447e-17,3.2971936010629664e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cwhole_qpos,-0.000579448220629267,-0.0028739682218762354,0.0017150717806177016,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cn_qneg,4.2270421856349225e-20,-9.284314157893359e-18,9.368855001606058e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cwhole_qneg,-0.0005170954770820609,-0.0017547329408354147,0.000720541986671293,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cn_qpos_zpos,-3.2676483003236583e-18,-2.830428081772256e-17,2.1768984217075244e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cwhole_qpos_zpos,-0.0016189408239404954,-0.021930556574823335,0.018692674926942345,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cn_qpos_zneg,-6.681944722563086e-18,-1.8245130677326477e-17,4.8812412322003076e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cwhole_qpos_zneg,-0.000731003269353725,-0.002147333554719116,0.000685327016011666,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cn_qneg_zpos,2.458393102166982e-17,-1.6910634244088878e-17,6.607849628742852e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cwhole_qneg_zpos,0.0005270741471684653,-0.008238835504118414,0.009292983798455345,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cn_qneg_zneg,-1.7486494178626329e-19,-9.482848467200229e-18,9.133118583627703e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,2,control,Cwhole_qneg_zneg,-0.0005916743451341015,-0.001845633533820554,0.0006622848435523509,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Kn,-1.6737414162533783e-06,-7.457281228714396e-05,7.12253294546372e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,mean_transport_null,0.00012852607893932413,-0.00040909846603134035,0.0006661506239099887,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,mean_transport_span,0.0009843688979411728,-0.0037276742229796706,0.005696412018862017,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,mean_transport_W,0.0011128949768804985,-0.004132489131195832,0.006358279084956828,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,mean_transport_bias,0.00013923046327281183,-0.000454919935988347,0.0007333808625339707,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,null_weight_norm2_change,0.006364015474693471,-0.018031492919612833,0.030759523868999772,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cn_qpos,0.0001918837456939435,-0.0027032899110299774,0.0030870574024178645,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cwhole_qpos,0.0011802659301724222,-0.027974576026420114,0.030335107886764957,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cn_qneg,3.778715744329834e-05,-0.0013263640483868763,0.0014019383632734729,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cwhole_qneg,0.0007139770217469571,-0.0139542681333231,0.015382222176817015,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cn_qpos_zpos,-0.0015276915309727856,-0.013127114492529405,0.010071731430583833,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cwhole_qpos_zpos,-0.01572488637095032,-0.12997027443221992,0.09852050169031928,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cn_qpos_zneg,0.00027506336340269827,-0.002204129513489523,0.00275425624029492,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cwhole_qpos_zneg,0.0023646742713360524,-0.022259627165107296,0.0269889757077794,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cn_qneg_zpos,0.0023226183797188694,-0.01663964986186343,0.02128488662130117,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cwhole_qneg_zpos,0.022309869060665673,-0.1712182998321844,0.21583803795351575,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cn_qneg_zneg,0.00010722263494733959,-0.0009507180045485461,0.0011651632744432254,UNRESOLVED,10
LR_a0p1_q0,1000000,5,B,Cwhole_qneg_zneg,0.0014841139505800361,-0.009684651030938875,0.012652878932098946,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Kn,2.560333796314902e-19,-5.239357158575128e-18,5.7514239178381075e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,mean_transport_null,-9.09155525404285e-19,-3.943062789677503e-18,2.1247517388689328e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,mean_transport_span,-2.8378005106970583e-05,-0.0004224942611036226,0.0003657382508896814,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,mean_transport_W,-2.8378005106971485e-05,-0.0004224942611036251,0.0003657382508896821,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,mean_transport_bias,-1.1241599498491925e-06,-4.632127351208167e-05,4.407295361238328e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,null_weight_norm2_change,-1.9326963270563718e-16,-1.7716773931655323e-15,1.3851381277542578e-15,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cn_qpos,-1.4685205928547765e-17,-3.4377650295450874e-17,5.0072384383553454e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cwhole_qpos,-0.001524481750674557,-0.0035462869084767106,0.0004973234071275964,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cn_qneg,-3.8155098580755076e-18,-1.9161323655610015e-17,1.1530303939458998e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cwhole_qneg,-0.0014896908982817954,-0.004126823089153123,0.0011474412925895324,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cn_qpos_zpos,-3.1383663250272084e-18,-3.023991552758621e-17,2.3963182877531797e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cwhole_qpos_zpos,-0.007444436523479139,-0.02035174419626297,0.005462871149304693,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cn_qpos_zneg,-1.591538133520289e-17,-3.627070120982164e-17,4.4399385394158645e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cwhole_qpos_zneg,-0.0010796369669166881,-0.0028001098897786495,0.0006408359559452732,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cn_qneg_zpos,3.842052078364113e-17,-4.243444509792258e-17,1.1927548666520484e-16,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cwhole_qneg_zpos,-0.020867031064219575,-0.051467443429142404,0.009733381300703253,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cn_qneg_zneg,-4.3749931610612786e-18,-1.9800041517217795e-17,1.1050055195095236e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,5,control,Cwhole_qneg_zneg,-0.0008535685115653394,-0.002922570348948281,0.0012154333258176022,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Kn,-7.218506391075714e-05,-0.00020110839905212422,5.673827123060994e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,mean_transport_null,-0.0004745211793391775,-0.0014719172951707558,0.0005228749364924008,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,mean_transport_span,-0.004576298098799421,-0.01323283173127405,0.004080235533675208,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,mean_transport_W,-0.005050819278138599,-0.014703043306745682,0.004601404750468484,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,mean_transport_bias,-0.0005172336629385573,-0.0016030822950446973,0.0005686149691675826,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,null_weight_norm2_change,0.03603798882698692,-0.01674923670930209,0.08882521436327594,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cn_qpos,0.0015798312839110814,-0.003283535918972103,0.006443198486794266,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cwhole_qpos,0.016386890753462096,-0.03057513054089361,0.0633489120478178,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cn_qneg,-0.0014447689491761612,-0.00376164550736011,0.0008721076090077878,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cwhole_qneg,-0.01457439467553329,-0.03781955767166918,0.008670768320602606,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cn_qpos_zpos,0.001541474952721445,-0.015884773690893632,0.01896772359633652,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cwhole_qpos_zpos,0.0180809017232261,-0.16337162695377289,0.1995334304002251,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cn_qpos_zneg,0.0014390202522464215,-0.002706573850542301,0.005584614355035144,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cwhole_qpos_zneg,0.014945326144094445,-0.023223662680777343,0.053114314968966236,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cn_qneg_zpos,-0.01567890858502797,-0.04513889730562652,0.01378108013557058,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cwhole_qneg_zpos,-0.1713535468912803,-0.4764208355800926,0.13371374179753204,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cn_qneg_zneg,-0.0009085586193051584,-0.0029793704027850244,0.0011622531641747073,UNRESOLVED,10
LR_a0p1_q0,1000000,10,B,Cwhole_qneg_zneg,-0.008851178225116097,-0.02990937142774794,0.012207014977515744,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Kn,7.845655915822457e-19,-7.71482536050246e-18,9.283956543666953e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,mean_transport_null,-9.340979603732383e-19,-3.727922820207992e-18,1.859726899461515e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,mean_transport_span,3.2113575556781355e-05,-0.0002637517875318491,0.00032797893864541176,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,mean_transport_W,3.211357555678038e-05,-0.00026375178753184996,0.0003279789386454107,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,mean_transport_bias,5.585547653902593e-06,-2.9544727148927453e-05,4.071582245673264e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,null_weight_norm2_change,-2.7488502613904427e-16,-3.2634256275501272e-15,2.7136555752720387e-15,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cn_qpos,-3.595461619909157e-17,-7.492580554231853e-17,3.0165731441354036e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cwhole_qpos,-0.0011942559751399423,-0.004160978457065336,0.0017724665067854512,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cn_qneg,-8.08240880825855e-18,-2.539650693109454e-17,9.231689314577441e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cwhole_qneg,-0.0008871454526350192,-0.0026141313761737436,0.0008398404709037054,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cn_qpos_zpos,-1.0692980186415448e-17,-5.767498031687336e-17,3.628901994404246e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cwhole_qpos_zpos,0.002758697900275123,-0.01759130001060454,0.023108695811154784,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cn_qpos_zneg,-3.739478954512401e-17,-8.058521491790869e-17,5.7956358276606776e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cwhole_qpos_zneg,-0.0010010411248994391,-0.002480948933717739,0.0004788666839188609,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cn_qneg_zpos,4.943221467756095e-17,-7.41405323492188e-17,1.7300496170434069e-16,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cwhole_qneg_zpos,-0.01402100878892317,-0.03570331620534543,0.0076612986274990896,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cn_qneg_zneg,-8.671605411404827e-18,-2.5224669734214744e-17,7.88145891140509e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,10,control,Cwhole_qneg_zneg,-0.0004585797167706111,-0.0018714093652554293,0.000954249931714207,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Kn,-6.693569440719979e-05,-0.00024132127351549683,0.00010744988470109727,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,mean_transport_null,-0.0008758529274823315,-0.0023325611527018693,0.0005808552977372063,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,mean_transport_span,-0.00807677485068394,-0.02077934297548017,0.0046257932741122915,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,mean_transport_W,-0.008952627778166269,-0.02310844149048359,0.005203185934151056,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,mean_transport_bias,-0.0009552343548448602,-0.0025399325852657802,0.0006294638755760598,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,null_weight_norm2_change,0.045486243133241525,-0.018735395520692977,0.10970788178717603,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cn_qpos,0.003154711663919392,-0.0035910015776984376,0.009900424905537221,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cwhole_qpos,0.031375424709893684,-0.03337627374491209,0.09612712316469946,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cn_qneg,-0.001726242050643783,-0.005240695813469536,0.0017882117121819695,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cwhole_qneg,-0.01791139036256843,-0.053917185549341676,0.01809440482420482,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cn_qpos_zpos,-0.0010948209455035733,-0.03006522641187125,0.0278755845208641,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cwhole_qpos_zpos,0.0014321052730048884,-0.29731467751622953,0.30017888806223936,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cn_qpos_zneg,0.0035598467068363544,-0.002849612113405891,0.0099693055270786,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cwhole_qpos_zneg,0.034094957898439075,-0.02452125201759541,0.09271116781447356,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cn_qneg_zpos,-0.003851364209188821,-0.06674375982737643,0.059041031408998794,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cwhole_qneg_zpos,-0.052959887911460266,-0.7123740502308673,0.6064542744079469,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cn_qneg_zneg,-0.0012110172988644254,-0.0038936651465679034,0.0014716305488390526,UNRESOLVED,10
LR_a0p1_q0,1000000,20,B,Cwhole_qneg_zneg,-0.012449664540885298,-0.03998222680511275,0.015082897723342155,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Kn,1.154557883481453e-18,-1.0292322736569294e-17,1.26014385035322e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,mean_transport_null,-2.4553351892657234e-18,-7.000439299969295e-18,2.0897689214378485e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,mean_transport_span,-4.6000112706998106e-05,-0.0005458207642123437,0.00045382053879834753,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,mean_transport_W,-4.600011270700049e-05,-0.000545820764212346,0.00045382053879834504,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,mean_transport_bias,2.771439647412868e-06,-4.751303765476831e-05,5.3055916949594046e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,null_weight_norm2_change,-8.356876131550857e-16,-4.3567133121065915e-15,2.6853380857964197e-15,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cn_qpos,-1.3964377174440306e-17,-5.102413416707604e-17,2.3095379818195426e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cwhole_qpos,-0.0004024185008091541,-0.0040136455709744575,0.003208808569356149,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cn_qneg,-9.647238309194727e-18,-3.0752759642401786e-17,1.1458283024012335e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cwhole_qneg,-0.0003430154196874069,-0.0023637687130030043,0.0016777378736281903,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cn_qpos_zpos,-1.6071980272945564e-17,-8.703582437359556e-17,5.489186382770444e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cwhole_qpos_zpos,0.007357973684077895,-0.018037335072151706,0.032753282440307493,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cn_qpos_zneg,-1.6145022729118096e-17,-5.703653829198931e-17,2.474649283375312e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cwhole_qpos_zneg,-0.000559968473067798,-0.0032760874318598695,0.002156150485724273,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cn_qneg_zpos,4.5330018168737824e-17,-9.762580572901227e-17,1.882858420664879e-16,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cwhole_qneg_zpos,-0.014101497370061509,-0.030818937394881105,0.002615942654758086,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cn_qneg_zneg,-9.983061661527717e-18,-3.1338178137697434e-17,1.1372054814642e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,20,control,Cwhole_qneg_zneg,0.00014090233009077114,-0.001811954426326101,0.0020937590865076432,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Kn,-9.22779572293984e-05,-0.0003401852577123105,0.00015562934325351365,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,mean_transport_null,-0.0007871201379590365,-0.002387500975589579,0.0008132606996715061,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,mean_transport_span,-0.007971030099181245,-0.021483905630422323,0.0055418454320598325,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,mean_transport_W,-0.008758150237140282,-0.023867781224261257,0.006351480749980692,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,mean_transport_bias,-0.0008542301411211342,-0.002593683527716689,0.0008852232454744206,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,null_weight_norm2_change,0.06410809017833544,-0.031156232469489453,0.15937241282616033,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cn_qpos,0.0039169638811432875,-0.00398314961976309,0.011817077382049665,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cwhole_qpos,0.03916155952338511,-0.039917349087750256,0.11824046813452048,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cn_qneg,-0.0019115969338583203,-0.006418763926865337,0.0025955700591486965,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cwhole_qneg,-0.020333601950153185,-0.068418486469946,0.027751282569639622,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cn_qpos_zpos,-0.0016250982362294116,-0.035524488489974686,0.03227429201751587,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cwhole_qpos_zpos,-0.0004827241836360185,-0.3678206165732312,0.3668551682059591,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cn_qpos_zneg,0.0045192900678284655,-0.0036647280625871394,0.01270330819824407,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cwhole_qpos_zneg,0.04343846428042576,-0.03634768415828936,0.12322461271914088,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cn_qneg_zpos,-0.020145037628388016,-0.08773895555657399,0.04744888029979796,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cwhole_qneg_zpos,-0.2040792108364558,-0.9510347652276905,0.5428763435547788,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cn_qneg_zneg,-0.0009508821550474509,-0.00436506480959623,0.002463300499501329,UNRESOLVED,10
LR_a0p1_q0,1000000,50,B,Cwhole_qneg_zneg,-0.010456229256514597,-0.046474072156834204,0.025561613643805006,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Kn,5.245183331225369e-18,-1.4105233136010943e-17,2.459559979846168e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,mean_transport_null,-8.302017179649183e-18,-1.8216435602581545e-17,1.6124012432831796e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,mean_transport_span,3.791274014126111e-05,-0.000869942938527134,0.0009457684188096562,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,mean_transport_W,3.791274014125285e-05,-0.0008699429385271388,0.0009457684188096445,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,mean_transport_bias,1.0009331495799903e-05,-9.259140702012577e-05,0.00011261007001172558,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,null_weight_norm2_change,-2.5080470779670797e-15,-1.0024011789863877e-14,5.007917633929717e-15,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cn_qpos,4.526087580357614e-17,-3.3767049579131496e-18,9.389845656506544e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cwhole_qpos,-0.003429741578915302,-0.006155137467333021,-0.0007043456904975826,NEGATIVE,10
LR_a0p1_q0,1000000,50,control,Cn_qneg,-1.655685171874691e-17,-6.613186446437754e-17,3.3018161026883724e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cwhole_qneg,-0.0010196682604720606,-0.00552752059065963,0.003488184069715509,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cn_qpos_zpos,5.771030190728625e-17,-5.838324938995496e-17,1.7380385320452746e-16,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cwhole_qpos_zpos,-0.011654146638950513,-0.03246566988624009,0.009157376608339063,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cn_qpos_zneg,4.0018271507393053e-17,-1.1736057243724146e-17,9.177260025851025e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cwhole_qpos_zneg,-0.0026733345613882847,-0.005244833420306828,-0.00010183570246974144,NEGATIVE,10
LR_a0p1_q0,1000000,50,control,Cn_qneg_zpos,8.603847948557332e-17,-1.4597368874905784e-16,3.180506477202045e-16,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cwhole_qneg_zpos,-0.018117006488351954,-0.06428256140553786,0.028048548428833947,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cn_qneg_zneg,-1.772020003141235e-17,-6.732601228419706e-17,3.1885612221372356e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,50,control,Cwhole_qneg_zneg,-0.0006108725041422972,-0.003951292477565182,0.0027295474692805876,UNRESOLVED,10
LR_a0p1_q0,1000000,100,B,Kn,2.2859604888533223e-05,-0.0001942451091065107,0.00023996431888357713,UNRESOLVED,10
LR_a0p1_q0,1000000,100,B,mean_transport_null,-0.0016546105078777673,-0.0030407625598269797,-0.00026845845592855474,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,mean_transport_span,-0.015216318419532244,-0.02687377912181023,-0.003558857717254258,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,mean_transport_W,-0.01687092892741001,-0.02990797981269256,-0.003833878042127462,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,mean_transport_bias,-0.0018072588094956248,-0.0033072087365173222,-0.0003073088824739273,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,null_weight_norm2_change,0.03193846741645133,-0.04988495301193244,0.1137618878448351,UNRESOLVED,10
LR_a0p1_q0,1000000,100,B,Cn_qpos,0.012884434291780624,0.005344660097247823,0.020424208486313426,POSITIVE,10
LR_a0p1_q0,1000000,100,B,Cwhole_qpos,0.1201113785471043,0.03960380421615736,0.20061895287805123,POSITIVE,10
LR_a0p1_q0,1000000,100,B,Cn_qneg,-0.004759536897013432,-0.008268054016850997,-0.0012510197771758687,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,Cwhole_qneg,-0.04923097084522855,-0.08669086973270235,-0.011771071957754765,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,Cn_qpos_zpos,0.021283178945746203,-0.008363659630319768,0.05093001752181217,UNRESOLVED,10
LR_a0p1_q0,1000000,100,B,Cwhole_qpos_zpos,0.20235988280419503,-0.15488675565576637,0.5596065212641564,UNRESOLVED,10
LR_a0p1_q0,1000000,100,B,Cn_qpos_zneg,0.012136679133265802,0.0043580775524318825,0.01991528071409972,POSITIVE,10
LR_a0p1_q0,1000000,100,B,Cwhole_qpos_zneg,0.11132226628696687,0.03316061977688514,0.1894839127970486,POSITIVE,10
LR_a0p1_q0,1000000,100,B,Cn_qneg_zpos,-0.06253319014785501,-0.10002056541937071,-0.0250458148763393,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,Cwhole_qneg_zpos,-0.6228158006511137,-1.0196665092633836,-0.2259650920388438,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,Cn_qneg_zneg,-0.003193216096224001,-0.006362218531450772,-2.4213660997229967e-05,NEGATIVE,10
LR_a0p1_q0,1000000,100,B,Cwhole_qneg_zneg,-0.032991748141905496,-0.06579568551982848,-0.00018781076398251967,NEGATIVE,10
LR_a0p1_q0,1000000,100,control,Kn,7.487126509107243e-18,-2.0762715769376825e-17,3.573696878759131e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,mean_transport_null,-8.27401809198416e-18,-2.0857196358539958e-17,4.309160174571638e-18,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,mean_transport_span,0.0003946726589031907,-0.00047899170144693136,0.0012683370192533127,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,mean_transport_W,0.0003946726589031823,-0.0004789917014469351,0.0012683370192532997,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,mean_transport_bias,5.0444372274068614e-05,-4.672047317490027e-05,0.0001476092177230375,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,null_weight_norm2_change,-2.953841658012586e-15,-1.3552306003967116e-14,7.644622687941943e-15,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cn_qpos,-1.3494669151052928e-17,-1.1484278652480243e-16,8.785344822269659e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cwhole_qpos,-0.0030636138705771843,-0.00807595701266235,0.0019487292715079812,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cn_qneg,-3.240088295286347e-17,-9.345694460519659e-17,2.865517869946965e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cwhole_qneg,0.0010632880905757699,-0.002758587485612439,0.004885163666763979,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cn_qpos_zpos,-7.202233756293187e-18,-1.7077645374322675e-16,1.563719862306404e-16,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cwhole_qpos_zpos,-0.013270215026570432,-0.0394176142406582,0.012877184187517335,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cn_qpos_zneg,-1.498140434614499e-17,-1.2150284959630352e-16,9.154004090401355e-17,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cwhole_qpos_zneg,-0.0029062850984524916,-0.0069003444175315225,0.0010877742206265393,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cn_qneg_zpos,1.048063880002098e-16,-1.40238454084616e-16,3.498512300850356e-16,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cwhole_qneg_zpos,-0.007144709773346619,-0.05800040877819177,0.04371098923149853,UNRESOLVED,10
LR_a0p1_q0,1000000,100,control,Cn_qneg_zneg,-3.4066243316518815e-17,-9.504495132134407e-17,2.691246468830644e-17,UNRESOLVED,10
