seed,condition,layer,variant,f,f_lower,f_upper,r,p,p_bias,mu_norm,trSigma,effective_rank,gaussian_proxy,positive_units,negative_units,all_zero_units,uncertain_values
24,gamma200,2,main,0.54,0.54,0.54,3.831614831738421,0.543754327171549,0.5574151003470365,3.75386021319864,0.9598259803529204,8.82052706684483,0.55,28,26,0,0
24,gamma200,2,bias0,0.57,0.57,0.57,3.8361418919288828,0.5442298844719058,0.5577987155707333,3.7656449999137482,0.96358365657099,8.859391685602477,0.58,33,24,0,0
25,raw,1,main,0.27,0.27,0.27,1.9206202100906413,0.22580027454667956,0.22613078810371512,26.489124881186424,190.21827221162084,9.182681576792874,0.24,18,9,0,0
25,raw,1,bias0,0.26,0.26,0.26,1.9206202100906413,0.22580027454667956,0.22613078810371512,26.489124881186424,190.21827221162084,9.182681576792874,0.25,18,8,0,0
25,raw,2,main,0.46,0.46,0.46,2.147976573638698,0.27878998163533786,0.32039034307366804,2.3063007332801773,1.152849971328292,6.4307263346006165,0.45,22,24,0,0
25,raw,2,bias0,0.33,0.33,0.33,2.1573307962371193,0.280879615879976,0.32213616965222186,2.3171191597339638,1.1536212581743133,6.43435121945528,0.32,19,14,0,0
25,std,1,main,0.0,0.0,0.0,0.1295887237908708,4.647910671812825e-72,1.0528545730021968e-70,7.127537414671967,3025.133783791691,9.25175738915767,0.0,0,0,0,0
25,std,1,bias0,0.0,0.0,0.0,0.1295887237908708,4.647910671812825e-72,1.0528545730021968e-70,7.127537414671967,3025.133783791691,9.25175738915767,0.0,0,0,0,0
25,std,2,main,0.02,0.02,0.02,0.6874255100709993,0.0007140018247642899,0.001723184571115728,2.455520610442553,12.759565284046612,11.476939331317737,0.0,2,0,0,0
25,std,2,bias0,0.0,0.0,0.0,0.6877368000153944,0.0007179956778832298,0.001730442446973403,2.4565414634327944,12.758619058774686,11.498861806719521,0.0,0,0,0,0
25,C,1,main,0.0,0.0,0.0,9.719051122858618e-17,0.0,7.159791560128238e-226,1.3404480363553347e-15,190.21827221162084,9.182681576792874,0.0,0,0,0,0
25,C,1,bias0,0.0,0.0,0.0,9.719051122858618e-17,0.0,7.159791560128238e-226,1.3404480363553347e-15,190.21827221162084,9.182681576792874,0.0,0,0,0,0
25,C,2,main,0.1,0.1,0.1,0.6772489766732487,0.0005925614510756179,0.07642516773145819,0.6020919634335069,0.7903672672631222,11.511160714173782,0.08,6,4,0,0
25,C,2,bias0,0.0,0.0,0.0,0.6732004006863973,0.0005489588448244036,0.07616663494632987,0.5979169939531589,0.7888475164579438,11.654887408298658,0.0,0,0,0,0
25,gamma025,1,main,0.0,0.0,0.0,0.48015505252266033,1.2661613529447092e-06,1.6621633606876235e-06,6.622281220296606,190.21827221162084,9.182681576792874,0.0,0,0,0,0
25,gamma025,1,bias0,0.0,0.0,0.0,0.48015505252266033,1.2661613529447092e-06,1.6621633606876235e-06,6.622281220296606,190.21827221162084,9.182681576792874,0.0,0,0,0,0
25,gamma025,2,main,0.13,0.13,0.13,0.8523970821059725,0.006349140333086709,0.08583234500753946,0.8099975370049933,0.902991137355654,8.757174275043532,0.08,6,7,0,0
25,gamma025,2,bias0,0.0,0.0,0.0,0.855898701555821,0.006567431230095304,0.08622156838779195,0.8138493809393389,0.904155940141601,8.777256263467944,0.0,0,0,0,0
25,gamma050,1,main,0.0,0.0,0.0,0.9603101050453207,0.015414273999956199,0.01570840318329457,13.244562440593212,190.21827221162084,9.182681576792874,0.0,0,0,0,0
25,gamma050,1,bias0,0.0,0.0,0.0,0.9603101050453207,0.015414273999956199,0.01570840318329457,13.244562440593212,190.21827221162084,9.182681576792874,0.0,0,0,0,0
25,gamma050,2,main,0.17,0.17,0.17,1.2153683829212738,0.05560619679615625,0.1368972326162322,1.2346939637876786,1.0320548555254214,7.059345949063079,0.15,6,11,0,0
25,gamma050,2,bias0,0.02,0.02,0.02,1.2220844028087174,0.056963578130427815,0.13806636582623605,1.242661438344769,1.033958816593744,7.064125272033869,0.0,2,0,0,0
25,gamma075,1,main,0.04,0.04,0.04,1.4404651575679805,0.10631119932126731,0.10675414320232646,19.86684366088981,190.21827221162084,9.182681576792874,0.03,3,1,0,0
25,gamma075,1,bias0,0.03,0.03,0.03,1.4404651575679805,0.10631119932126731,0.10675414320232646,19.86684366088981,190.21827221162084,9.182681576792874,0.03,2,1,0,0
25,gamma075,2,main,0.31,0.31,0.31,1.6609092233226164,0.161319595253514,0.22373714986265378,1.7532123137239783,1.1142361151300608,6.540771454256844,0.25,11,20,0,0
25,gamma075,2,bias0,0.15,0.15,0.15,1.6690839214289481,0.16338186214552425,0.2253786539473329,1.763052742386157,1.1157689257314731,6.543603604148404,0.11,10,5,0,0
25,gamma150,1,main,0.45,0.45,0.45,2.880930315135961,0.41937914527132986,0.4195263700761177,39.73368732177962,190.21827221162084,9.182681576792874,0.46,31,14,0,0
25,gamma150,1,bias0,0.46,0.46,0.46,2.880930315135961,0.41937914527132986,0.4195263700761177,39.73368732177962,190.21827221162084,9.182681576792874,0.46,32,14,0,0
25,gamma150,2,main,0.59,0.59,0.59,3.1663563020594503,0.46251723781406107,0.4804939422477713,3.4403136967032277,1.1805286253445926,6.431223913152842,0.59,29,30,0,0
25,gamma150,2,bias0,0.58,0.58,0.58,3.1773631529899737,0.4640690586379347,0.48190038585436024,3.4519858158426895,1.1803323096755123,6.429782611386805,0.58,30,28,0,0
25,gamma200,1,main,0.54,0.54,0.54,3.841240420181282,0.5447643775780895,0.5448360200860853,52.97824976237284,190.21827221162084,9.182681576792874,0.55,34,20,0,0
25,gamma200,1,bias0,0.55,0.55,0.55,3.841240420181282,0.5447643775780895,0.5448360200860853,52.97824976237284,190.21827221162084,9.182681576792874,0.55,35,20,0,0
25,gamma200,2,main,0.65,0.65,0.65,4.196545715023089,0.5793405187085414,0.5880898781279904,4.583168395476349,1.1927452947528412,6.438668090098839,0.69,32,33,0,0
25,gamma200,2,bias0,0.65,0.65,0.65,4.208907304206686,0.5804550537612861,0.5891421800830418,4.595189591072364,1.1919777446665376,6.434193091920433,0.65,33,32,0,0
26,raw,1,main,0.17,0.17,0.17,1.893877304706907,0.21931487840537034,0.21964655766377525,26.35236412760865,193.6134332590002,8.878318825460237,0.14,9,8,0,0
26,raw,1,bias0,0.15,0.15,0.15,1.893877304706907,0.21931487840537034,0.21964655766377525,26.35236412760865,193.6134332590002,8.878318825460237,0.13,8,7,0,0
26,raw,2,main,0.36,0.36,0.36,1.9351274064594854,0.22929851872957985,0.29056399875472083,1.8448358564413894,0.9088586283940223,8.477966012804247,0.34,21,15,0,0
26,raw,2,bias0,0.3,0.3,0.3,1.9423744440740822,0.23104064590253703,0.2919366195819098,1.8521275618170332,0.909234441711136,8.463607563392339,0.28,15,15,0,0
26,std,1,main,0.0,0.0,0.0,0.12535036895178658,6.928071700845577e-77,2.289927304635726e-75,6.955151142947111,3078.6612900748623,8.953518506182714,0.0,0,0,0,0
26,std,1,bias0,0.0,0.0,0.0,0.12535036895178658,6.928071700845577e-77,2.289927304635726e-75,6.955151142947111,3078.6612900748623,8.953518506182714,0.0,0,0,0,0
26,std,2,main,0.02,0.02,0.02,0.6902006023389663,0.0007502135463286886,0.0019607578960535482,2.324151386098709,11.339088837051671,15.005446825023993,0.01,2,0,0,0
26,std,2,bias0,0.02,0.02,0.02,0.6893337373394263,0.0007387543695209814,0.0019413625576290467,2.319617079436714,11.323313387894332,14.99879508610121,0.0,2,0,0,0
26,C,1,main,0.0,0.0,0.0,9.832848123109496e-17,0.0,7.263530014961466e-230,1.36819208671892e-15,193.6134332590002,8.878318825460237,0.0,0,0,0,0
26,C,1,bias0,0.0,0.0,0.0,9.832848123109496e-17,0.0,7.263530014961466e-230,1.36819208671892e-15,193.6134332590002,8.878318825460237,0.0,0,0,0,0
26,C,2,main,0.16,0.16,0.16,0.6843582594686014,0.0006755537742491321,0.08889043751782338,0.5780859083111463,0.7135390399372141,15.139826861205691,0.14,9,7,0,0
26,C,2,bias0,0.02,0.02,0.02,0.6773774372020165,0.0005939874767535712,0.08889846451749321,0.5702393829092133,0.708684546788095,15.14637434311641,0.0,2,0,0,0
26,gamma025,1,main,0.0,0.0,0.0,0.47346932617672677,8.950684010581221e-07,1.187180592437194e-06,6.588091031902162,193.6134332590002,8.878318825460237,0.0,0,0,0,0
26,gamma025,1,bias0,0.0,0.0,0.0,0.47346932617672677,8.950684010581221e-07,1.187180592437194e-06,6.588091031902162,193.6134332590002,8.878318825460237,0.0,0,0,0,0
26,gamma025,2,main,0.18,0.18,0.18,0.8088862955372805,0.0040276408536157795,0.09952534761377588,0.6986655368980865,0.7460427042655476,12.510672202890143,0.15,10,8,0,0
26,gamma025,2,bias0,0.02,0.02,0.02,0.8108323886943429,0.004116598210577676,0.10018994824834321,0.6991261442529114,0.7434451109160517,12.376166486967554,0.0,2,0,0,0
26,gamma050,1,main,0.0,0.0,0.0,0.9469386523534534,0.014021820769290295,0.014299154916281967,13.176182063804324,193.61343325900023,8.878318825460237,0.0,0,0,0,0
26,gamma050,1,bias0,0.0,0.0,0.0,0.9469386523534534,0.014021820769290295,0.014299154916281967,13.176182063804324,193.61343325900023,8.878318825460237,0.0,0,0,0,0
26,gamma050,2,main,0.24,0.24,0.24,1.1234527794575302,0.03838565802944293,0.14033080547316618,1.0142827696663117,0.8150954140615521,9.881047167634227,0.2,14,10,0,0
26,gamma050,2,bias0,0.03,0.03,0.03,1.1298158523541066,0.03948940286483734,0.1416274468392727,1.0192155239710163,0.8137982129408372,9.810252471342753,0.01,3,0,0,0
26,gamma075,1,main,0.02,0.02,0.02,1.4204079785301793,0.1014628799625259,0.10190024686344051,19.764273095706475,193.6134332590002,8.878318825460237,0.02,1,1,0,0
26,gamma075,1,bias0,0.02,0.02,0.02,1.4204079785301793,0.1014628799625259,0.10190024686344051,19.764273095706475,193.6134332590002,8.878318825460237,0.02,1,1,0,0
26,gamma075,2,main,0.27,0.27,0.27,1.5124537640021491,0.12401725784535175,0.20926882119310253,1.413207773226248,0.8730674982573402,8.84181147449035,0.26,14,13,0,0
26,gamma075,2,bias0,0.14,0.14,0.14,1.5198118949292532,0.12584814070254485,0.21077438854905134,1.4198122145934147,0.8727344865852498,8.812625369329457,0.09,7,7,0,0
26,gamma150,1,main,0.44,0.44,0.44,2.8408159570603586,0.41284272942608713,0.41299219436120144,39.52854619141295,193.61343325900023,8.878318825460237,0.43,25,19,0,0
26,gamma150,1,bias0,0.44,0.44,0.44,2.8408159570603586,0.41284272942608713,0.41299219436120144,39.52854619141295,193.61343325900023,8.878318825460237,0.43,25,19,0,0
26,gamma150,2,main,0.5,0.5,0.5,2.8203574711263877,0.4094615848882732,0.43845095455209593,2.738853026950244,0.9430378865510094,8.297260812950734,0.49,28,22,0,0
26,gamma150,2,bias0,0.51,0.51,0.51,2.8272084506838744,0.41059744307947826,0.43940552226712637,2.746816815835139,0.9439385749618153,8.28461320736689,0.52,30,21,0,0
26,gamma200,1,main,0.57,0.57,0.57,3.787754609413814,0.539099048589301,0.5391720767997745,52.7047282552173,193.6134332590002,8.878318825460237,0.58,30,27,0,0
26,gamma200,1,bias0,0.58,0.58,0.58,3.787754609413814,0.539099048589301,0.5391720767997745,52.7047282552173,193.6134332590002,8.878318825460237,0.58,30,28,0,0
26,gamma200,2,main,0.64,0.64,0.64,3.7180483932138415,0.5315179098780016,0.5462543701112934,3.6439384281859604,0.96053232278129,8.257127885406108,0.64,39,25,0,0
26,gamma200,2,bias0,0.6,0.6,0.6,3.7247002239482345,0.5322512249133589,0.5469073586047561,3.6522624138776743,0.9614823088854588,8.24092648147954,0.62,34,26,0,0
27,raw,1,main,0.24,0.24,0.24,1.8923642044287374,0.21894656158189998,0.21928466142635972,26.09549965072886,190.16114537531388,8.978117228777766,0.23,9,15,0,0
27,raw,1,bias0,0.24,0.24,0.24,1.8923642044287374,0.21894656158189998,0.21928466142635972,26.09549965072886,190.16114537531388,8.978117228777766,0.23,9,15,0,0
27,raw,2,main,0.28,0.28,0.28,1.997156776950059,0.24408786436650137,0.30715833821342475,1.8224919813371958,0.8327352245538693,7.931581550313213,0.22,13,15,0,0
27,raw,2,bias0,0.26,0.26,0.26,1.9961160702683518,0.2438420768107526,0.3068309845425428,1.823717835869372,0.834725553672696,7.9587423996200215,0.22,14,12,0,0
27,std,1,main,0.0,0.0,0.0,0.1174829876883435,2.8854574227758283e-87,2.873772300767774e-85,6.459017676939286,3022.616030595279,9.05264578753212,0.0,0,0,0,0
27,std,1,bias0,0.0,0.0,0.0,0.1174829876883435,2.8854574227758283e-87,2.873772300767774e-85,6.459017676939286,3022.616030595279,9.05264578753212,0.0,0,0,0,0
27,std,2,main,0.0,0.0,0.0,0.7039252699697109,0.0009503666199437532,0.0022587954414971883,2.417744662155448,11.79689609198024,14.371318764522904,0.0,0,0,0,0
27,std,2,bias0,0.0,0.0,0.0,0.7036600104090351,0.0009461510828447228,0.0022507338054412827,2.417318103641095,11.801626565147286,14.391596395875005,0.0,0,0,0,0
27,C,1,main,0.0,0.0,0.0,9.4087428571491e-17,0.0,8.357948196103111e-226,1.2974555604461497e-15,190.16114537531388,8.978117228777766,0.0,0,0,0,0
27,C,1,bias0,0.0,0.0,0.0,9.4087428571491e-17,0.0,8.357948196103111e-226,1.2974555604461497e-15,190.16114537531388,8.978117228777766,0.0,0,0,0,0
27,C,2,main,0.1,0.1,0.1,0.6787656745271484,0.0006095679546692853,0.08850907270185225,0.5727170195279758,0.7119351491336211,14.949121100806373,0.1,5,5,0,0
27,C,2,bias0,0.0,0.0,0.0,0.6755032780989113,0.0005734438239704057,0.08798195069707697,0.57032053001557,0.7128252725086319,15.057564694178799,0.0,0,0,0,0
27,gamma025,1,main,0.0,0.0,0.0,0.4730910511071844,8.772969364454382e-07,1.1705018078541988e-06,6.523874912682216,190.16114537531388,8.978117228777766,0.0,0,0,0,0
27,gamma025,1,bias0,0.0,0.0,0.0,0.4730910511071844,8.772969364454382e-07,1.1705018078541988e-06,6.523874912682216,190.16114537531388,8.978117228777766,0.0,0,0,0,0
27,gamma025,2,main,0.12,0.12,0.12,0.804699679716331,0.0038407719426292617,0.10365145255154963,0.6810972386939339,0.716391760466065,11.543997999658442,0.1,7,5,0,0
27,gamma025,2,bias0,0.01,0.01,0.01,0.8029058442694134,0.003762570022554771,0.10311939706781184,0.680410475362577,0.7181459973722362,11.52984872265197,0.0,0,1,0,0
27,gamma050,1,main,0.0,0.0,0.0,0.946182102214369,0.013945342343879409,0.01422705415737217,13.047749825364434,190.16114537531388,8.978117228777766,0.0,0,0,0,0
27,gamma050,1,bias0,0.0,0.0,0.0,0.946182102214369,0.013945342343879409,0.01422705415737217,13.047749825364434,190.16114537531388,8.978117228777766,0.0,0,0,0,0
27,gamma050,2,main,0.14,0.14,0.14,1.141906176814328,0.04162503810986113,0.15025600772242614,0.9973324845403496,0.76281475583074,8.91884610650403,0.14,8,6,0,0
27,gamma050,2,bias0,0.03,0.03,0.03,1.1401945364955344,0.04131967251038374,0.14962419657340623,0.9974328901806376,0.765260784263333,8.931375071377623,0.01,2,1,0,0
27,gamma075,1,main,0.04,0.04,0.04,1.4192731533215528,0.10118990447910745,0.10163532329666664,19.57162473804664,190.16114537531388,8.978117228777766,0.03,3,1,0,0
27,gamma075,1,bias0,0.04,0.04,0.04,1.4192731533215528,0.10118990447910745,0.10163532329666664,19.57162473804664,190.16114537531388,8.978117228777766,0.03,3,1,0,0
27,gamma075,2,main,0.16,0.16,0.16,1.5554222018250847,0.1347481285156495,0.224101385704169,1.3953978811214947,0.8048214283430979,8.100574304029006,0.16,8,8,0,0
27,gamma075,2,bias0,0.09,0.09,0.09,1.5543594714766982,0.1344817112590871,0.22368879027838698,1.3962510662865628,0.8069081607405973,8.134891313798784,0.07,3,6,0,0
27,gamma150,1,main,0.41,0.41,0.41,2.838546306643106,0.4124692219043866,0.41262168273416583,39.14324947609329,190.16114537531388,8.978117228777766,0.43,15,26,0,0
27,gamma150,1,bias0,0.42,0.42,0.42,2.838546306643106,0.4124692219043866,0.41262168273416583,39.14324947609329,190.16114537531388,8.978117228777766,0.45,16,26,0,0
27,gamma150,2,main,0.44,0.44,0.44,2.90274506878629,0.4228825751899056,0.4522783251728643,2.7024409868560855,0.86675158838041,7.92655863489931,0.45,21,23,0,0
27,gamma150,2,bias0,0.49,0.49,0.49,2.90141436704205,0.42266988806575473,0.45203783064195446,2.7040875141688057,0.868604292515011,7.943672079104908,0.48,23,26,0,0
27,gamma200,1,main,0.6,0.6,0.6,3.784728408857475,0.5387746194992518,0.5388491291729929,52.19099930145772,190.16114537531388,8.978117228777766,0.62,24,36,0,0
27,gamma200,1,bias0,0.61,0.61,0.61,3.784728408857475,0.5387746194992518,0.5388491291729929,52.19099930145772,190.16114537531388,8.978117228777766,0.62,25,36,0,0
27,gamma200,2,main,0.53,0.53,0.53,3.81889454065367,0.5424131711340768,0.5572952506199402,3.593129280626838,0.8852590105690611,7.9478935882446535,0.53,25,28,0,0
27,gamma200,2,bias0,0.58,0.58,0.58,3.8168487632131565,0.5421967961255987,0.5570694439447188,3.5949753894011125,0.8871191190070791,7.9609751456913465,0.59,29,29,0,0
28,raw,1,main,0.2,0.2,0.2,1.8973343354042485,0.22015584106607966,0.2204882563325325,26.335289742329536,192.65863083985818,8.866884360111518,0.16,9,11,0,0
28,raw,1,bias0,0.2,0.2,0.2,1.8973343354042485,0.22015584106607966,0.2204882563325325,26.335289742329536,192.65863083985818,8.866884360111518,0.17,9,11,0,0
28,raw,2,main,0.3,0.3,0.3,1.9173769982527122,0.22501626672627378,0.2863697870837311,1.8406558722680628,0.9215739184985794,8.848790655475046,0.31,14,16,0,0
28,raw,2,bias0,0.23,0.23,0.23,1.9102307912376002,0.2232862912979906,0.2850823811039288,1.8321297426947578,0.9199003152949482,8.829986863434758,0.21,11,12,0,0
28,std,1,main,0.0,0.0,0.0,0.12533105480696796,6.5688986174120745e-77,2.2157717340342325e-75,6.9357139096692375,3062.4214061975185,8.943494346925386,0.0,0,0,0,0
28,std,1,bias0,0.0,0.0,0.0,0.12533105480696796,6.5688986174120745e-77,2.2157717340342325e-75,6.9357139096692375,3062.4214061975185,8.943494346925386,0.0,0,0,0,0
28,std,2,main,0.01,0.01,0.01,0.6838912212898846,0.0006698419338683612,0.0018665200157447286,2.2598629275372826,10.919182820647165,13.990222814010815,0.0,0,1,0,0
28,std,2,bias0,0.01,0.01,0.01,0.683221154366684,0.0006617120216531813,0.0018525135854498913,2.25620472219652,10.905219163957497,13.982166412481856,0.0,0,1,0,0
28,C,1,main,0.0,0.0,0.0,9.771599776994102e-17,0.0,9.64454943111225e-229,1.3563129416429058e-15,192.65863083985818,8.866884360111518,0.0,0,0,0,0
28,C,1,bias0,0.0,0.0,0.0,9.771599776994102e-17,0.0,9.64454943111225e-229,1.3563129416429058e-15,192.65863083985818,8.866884360111518,0.0,0,0,0,0
28,C,2,main,0.09,0.09,0.09,0.6817570895370226,0.0006442128265039563,0.0914103968150509,0.5692100650992626,0.6970851261249034,13.810729919934724,0.09,4,5,0,0
28,C,2,bias0,0.01,0.01,0.01,0.6757244227749017,0.0005758388671101132,0.09146074052441354,0.5624548036919301,0.6928449065546901,13.80848881449702,0.0,0,1,0,0
28,gamma025,1,main,0.0,0.0,0.0,0.474333583851062,9.368693768631862e-07,1.241834525253763e-06,6.583822435582384,192.6586308398582,8.866884360111518,0.0,0,0,0,0
28,gamma025,1,bias0,0.0,0.0,0.0,0.474333583851062,9.368693768631862e-07,1.241834525253763e-06,6.583822435582384,192.6586308398582,8.866884360111518,0.0,0,0,0,0
28,gamma025,2,main,0.13,0.13,0.13,0.8180232553947436,0.0044569898841553945,0.10193796851854697,0.7029997201918374,0.7385484715895552,12.201521487552496,0.08,6,7,0,0
28,gamma025,2,bias0,0.01,0.01,0.01,0.810000573075173,0.004078411756451575,0.10151788350564515,0.694032266366749,0.7341565389123156,12.19806611077981,0.0,0,1,0,0
28,gamma050,1,main,0.0,0.0,0.0,0.9486671677021242,0.014197480307819758,0.01447772311738537,13.167644871164768,192.65863083985818,8.866884360111518,0.0,0,0,0,0
28,gamma050,1,bias0,0.0,0.0,0.0,0.9486671677021242,0.014197480307819758,0.01447772311738537,13.167644871164768,192.65863083985818,8.866884360111518,0.0,0,0,0,0
28,gamma050,2,main,0.17,0.17,0.17,1.1262490995872896,0.038868971900473094,0.14064355653677804,1.0177888171606833,0.8166696874249765,9.920743755657758,0.15,8,9,0,0
28,gamma050,2,bias0,0.05,0.05,0.05,1.119084099718064,0.037636078098088006,0.13982866947581032,1.0089009224657415,0.8127773413953562,9.890872099865456,0.0,1,4,0,0
28,gamma075,1,main,0.03,0.03,0.03,1.4230007515531866,0.10208711319843936,0.1025263863717156,19.751467306747156,192.65863083985818,8.866884360111518,0.03,1,2,0,0
28,gamma075,1,bias0,0.03,0.03,0.03,1.4230007515531866,0.10208711319843936,0.1025263863717156,19.751467306747156,192.65863083985818,8.866884360111518,0.01,1,2,0,0
28,gamma075,2,main,0.23,0.23,0.23,1.5036576573726952,0.12183286276247449,0.20668706075162463,1.4125516315722024,0.882491887378878,9.026990192955322,0.21,10,13,0,0
28,gamma075,2,bias0,0.14,0.14,0.14,1.496765807654018,0.12012485599974099,0.20553978026762496,1.4038782623810107,0.8797336252640385,8.99903619574484,0.11,7,7,0,0
28,gamma150,1,main,0.49,0.49,0.49,2.8460015031063732,0.4136946073920524,0.4138441758584752,39.50293461349431,192.65863083985818,8.866884360111518,0.51,27,22,0,0
28,gamma150,1,bias0,0.48,0.48,0.48,2.8460015031063732,0.4136946073920524,0.4138441758584752,39.50293461349431,192.65863083985818,8.866884360111518,0.5,26,22,0,0
28,gamma150,2,main,0.5,0.5,0.5,2.79013999915289,0.4044080085613937,0.43372508018081296,2.727918252554151,0.9558961514276103,8.895195727254906,0.5,26,24,0,0
28,gamma150,2,bias0,0.44,0.44,0.44,2.7811578078826305,0.402892002348055,0.4324112709259522,2.71946971420271,0.9561305365573639,8.886059263985748,0.42,25,19,0,0
28,gamma200,1,main,0.59,0.59,0.59,3.794668670808496,0.5398387063943985,0.5399117462031183,52.670579484659065,192.65863083985818,8.866884360111518,0.62,31,28,0,0
28,gamma200,1,bias0,0.6,0.6,0.6,3.794668670808496,0.5398387063943985,0.5399117462031183,52.670579484659065,192.65863083985818,8.866884360111518,0.62,31,29,0,0
28,gamma200,2,main,0.61,0.61,0.61,3.6786471282609554,0.5271306075659913,0.542106332201236,3.625795969778769,0.9714723918315894,8.95133633472627,0.61,32,29,0,0
28,gamma200,2,bias0,0.57,0.57,0.57,3.6676489549029085,0.5258925032642257,0.5409620894106604,3.61741494076201,0.9727945617181306,8.951765827479225,0.58,33,24,0,0
29,raw,1,main,0.21,0.21,0.21,1.9267446943171933,0.22727886872690153,0.22760305121609586,26.76633624186155,192.98764883584425,9.10562962734864,0.21,9,12,0,0
29,raw,1,bias0,0.2,0.2,0.2,1.9267446943171933,0.22727886872690153,0.22760305121609586,26.76633624186155,192.98764883584425,9.10562962734864,0.2,8,12,0,0
29,raw,2,main,0.31,0.31,0.31,1.8965250490008847,0.2199590407550597,0.27764189159374736,1.9012792308460253,1.0050198553455925,6.875621374825284,0.28,15,16,0,0
29,raw,2,bias0,0.28,0.28,0.28,1.8896194081262911,0.21827805991509625,0.2762305788675957,1.8950765420510816,1.0057842482747124,6.85284872334548,0.24,15,13,0,0
29,std,1,main,0.0,0.0,0.0,0.14334920338152804,3.169225002931917e-59,2.493143057204693e-58,7.942559031458395,3069.9431626746887,9.174318565473465,0.0,0,0,0,0
29,std,1,bias0,0.0,0.0,0.0,0.14334920338152804,3.169225002931917e-59,2.493143057204693e-58,7.942559031458395,3069.9431626746887,9.174318565473465,0.0,0,0,0,0
29,std,2,main,0.01,0.01,0.01,0.6960216337931326,0.0008307225513839068,0.0020219361934115387,2.4092215029012327,11.981411500305885,12.121679855078309,0.0,1,0,0,0
29,std,2,bias0,0.01,0.01,0.01,0.6959099217335226,0.0008291180800098321,0.002019007596163529,2.408878015470085,11.981841199802876,12.123556236526772,0.0,1,0,0,0
29,C,1,main,0.0,0.0,0.0,1.0413517519937786e-16,0.0,3.956010496191903e-229,1.4466457970340947e-15,192.98764883584425,9.10562962734864,0.0,0,0,0,0
29,C,1,bias0,0.0,0.0,0.0,1.0413517519937786e-16,0.0,3.956010496191903e-229,1.4466457970340947e-15,192.98764883584425,9.10562962734864,0.0,0,0,0,0
29,C,2,main,0.13,0.13,0.13,0.6776433047041609,0.000596947267213421,0.08443582897465723,0.5814016137357101,0.7361226184004085,12.716035682688775,0.13,8,5,0,0
29,C,2,bias0,0.01,0.01,0.01,0.6744830074109711,0.0005624937784452552,0.08412210844915993,0.5785618987641956,0.7357963582853412,12.736298290535936,0.0,1,0,0,0
29,gamma025,1,main,0.0,0.0,0.0,0.4816861735792983,1.3681282982007722e-06,1.7832809457747922e-06,6.691584060465387,192.98764883584425,9.10562962734864,0.0,0,0,0,0
29,gamma025,1,bias0,0.0,0.0,0.0,0.4816861735792983,1.3681282982007722e-06,1.7832809457747922e-06,6.691584060465387,192.98764883584425,9.10562962734864,0.0,0,0,0,0
29,gamma025,2,main,0.12,0.12,0.12,0.8207075487573452,0.004588830009519865,0.09659501346435255,0.7235343212932576,0.7772154369072681,9.940118679914605,0.1,8,4,0,0
29,gamma025,2,bias0,0.01,0.01,0.01,0.8151157010215899,0.0043171253710024135,0.09593394888215129,0.718220788243473,0.7763855164410455,9.976223463212998,0.0,1,0,0,0
29,gamma050,1,main,0.0,0.0,0.0,0.9633723471585965,0.01574401651910126,0.01603652772520769,13.383168120930772,192.98764883584425,9.10562962734864,0.0,0,0,0,0
29,gamma050,1,bias0,0.0,0.0,0.0,0.9633723471585965,0.01574401651910126,0.01603652772520769,13.383168120930772,192.98764883584425,9.10562962734864,0.0,0,0,0,0
29,gamma050,2,main,0.17,0.17,0.17,1.13056156200025,0.03961967547362046,0.1355958249877787,1.0534776439207196,0.8682848351382186,7.797901856465705,0.15,10,7,0,0
29,gamma050,2,bias0,0.01,0.01,0.01,1.1239380033999367,0.03846932744885484,0.13441203383769204,1.047198006536184,0.8681062867298063,7.7917514583308245,0.0,1,0,0,0
29,gamma075,1,main,0.03,0.03,0.03,1.4450585207378952,0.10742752189832055,0.10786355157323965,20.074752181396164,192.98764883584425,9.10562962734864,0.02,0,3,0,0
29,gamma075,1,bias0,0.04,0.04,0.04,1.4450585207378952,0.10742752189832055,0.10786355157323965,20.074752181396164,192.98764883584425,9.10562962734864,0.02,0,4,0,0
29,gamma075,2,main,0.22,0.22,0.22,1.4991982368880787,0.12072732127052271,0.20033898963080057,1.4613022448600574,0.9500839408298486,7.066264939993559,0.2,12,10,0,0
29,gamma075,2,bias0,0.11,0.11,0.11,1.4924221167411886,0.11905002576214946,0.19892743951387343,1.4549643976723043,0.9504327223071972,7.044335223515561,0.03,8,3,0,0
29,gamma150,1,main,0.46,0.46,0.46,2.8901170414757904,0.4208588844810325,0.42100291596541745,40.14950436279233,192.98764883584425,9.10562962734864,0.46,22,24,0,0
29,gamma150,1,bias0,0.47,0.47,0.47,2.8901170414757904,0.4208588844810325,0.42100291596541745,40.14950436279233,192.98764883584425,9.10562962734864,0.45,22,25,0,0
29,gamma150,2,main,0.48,0.48,0.48,2.727941798828606,0.3937785381632072,0.4216702546388849,2.8131344603921495,1.0634345864769346,6.881364516015562,0.47,24,24,0,0
29,gamma150,2,bias0,0.41,0.41,0.41,2.7214449011594817,0.39265032749373674,0.42067016066969815,2.8073587823864443,1.0641350468758841,6.8657024477850115,0.42,21,20,0,0
29,gamma200,1,main,0.58,0.58,0.58,3.8534893886343866,0.5460437474207264,0.546113772402549,53.5326724837231,192.98764883584425,9.10562962734864,0.59,28,30,0,0
