arm,seed,task,mean,sdB,sdW,u_pos,p_pos_gauss,q90_zbar,top2W_mean,top2W_q90,r_B,r_W
LR_l2,0,20,-0.13522427306078807,0.7058398324449069,0.8064768091337897,0.35,0.3558140376609824,0.7559286824713628,1.4777293452067917,3.1010527968908446,0.19157926040018827,0.16767285993756972
LR_l2,0,21,-0.14536624295611392,0.6965931651940642,0.8068769631965625,0.32,0.35470529518873073,0.8006031753230863,1.4683876834370109,3.0775157833055737,0.20868169574362141,0.1801591191551981
LR_l2,0,22,-0.1642592850406105,0.7291699005881891,0.7974608303459665,0.33,0.35644156187813086,0.9499117436748572,1.4306623756513226,3.37287843257514,0.22526887753884217,0.20597787225405045
LR_l2,0,23,-0.146265246551192,0.6646220065418902,0.8090527500170654,0.3,0.3571880315026263,0.7325148425234395,1.4718402534829393,3.121411639703963,0.22007283104004938,0.18078579740085773
LR_l2,0,24,-0.25149725845012955,0.8237404138087647,0.7970320890108478,0.3,0.31615238525130174,0.9697002845894187,1.3425669195715657,3.4409144729691,0.3053113022429853,0.3155421995145124
LR_l2,0,25,-0.10129032326051218,0.6776432230568267,0.8249053756263125,0.34,0.37893424790360153,0.6924111951867132,1.548520427992113,3.3616683354274315,0.14947441339942102,0.1227902329810945
LR_l2,0,26,-0.2638320269165292,0.7317025363584803,0.8278192248607563,0.29,0.3287131003558411,0.6264552109561454,1.3918064228049831,3.254057532923633,0.36057279263997377,0.31870729622268335
LR_l2,0,27,-0.17282271781964004,0.6559666378430468,0.8037875408578844,0.33,0.3470797136365345,0.6703105386901146,1.4347523638961288,2.9439419339713835,0.2634626638755847,0.21501044621217433
LR_l2,0,28,-0.18012130060420067,0.7766872288458008,0.8251804215257823,0.36,0.341954021226407,0.8695125363360474,1.4702395424473638,3.4326563560530547,0.2319096978997204,0.21828111271853884
LR_l2,0,29,-0.11653741160213257,0.7127094691424858,0.7908004427087859,0.31,0.3662400093696418,0.7979292193519782,1.4650634738154396,3.362461702536783,0.16351320790272011,0.14736639651205627
LR_l2,0,30,-0.19653873225533858,0.7038023595292744,0.8146427514996181,0.34,0.33280768153813,0.6987234206342623,1.4327467707438981,3.2930940731839105,0.2792527328080997,0.2412575719768504
LR_l2,0,31,-0.14042012516535157,0.7319220037440968,0.7715136659835032,0.33,0.3486825303026344,0.8158566989945775,1.4026072068016548,3.2275728398268377,0.19185121426469223,0.1820060115025287
LR_l2,0,32,-0.09349462647360966,0.7448576596184077,0.8142486575522005,0.43,0.3910946560522547,0.7589015137128325,1.5350026886307913,3.072160008409011,0.12552012490749867,0.11482318774055311
LR_l2,0,33,-0.07021163670179419,0.6869732400363826,0.8259254695732932,0.4,0.3989460455247755,0.7168021620650409,1.5816393024447921,2.8595206190172817,0.10220432559800398,0.08500965194603866
LR_l2,0,34,-0.09084913214363928,0.6474542855119524,0.8069619288249494,0.38,0.376917627542381,0.6148808957870094,1.5230747255062596,3.0056896036420264,0.1403174466160239,0.1125816830986419
LR_l2,0,35,-0.08311391495097271,0.7444606869982466,0.8351304667789584,0.36,0.4059396591750501,0.748396767647279,1.5871470186069443,3.015211951114443,0.11164312152747492,0.09952207260685561
LR_l2,0,36,-0.1743006947521185,0.739029367680172,0.8218210901609667,0.3,0.3494142351727292,0.6252002712517469,1.4693414855698148,3.202341652318883,0.23585083675260685,0.21209080277798537
LR_l2,0,37,-0.16553556751453677,0.7437669709802964,0.8123929327319717,0.36,0.35150194684780145,0.7843443484744355,1.4592502979494062,3.0858986287083363,0.22256375178418897,0.20376293397563444
LR_l2,0,38,-0.10133995558301784,0.735079290942878,0.822804306360851,0.37,0.37569555936156235,0.801865095572861,1.5442686571386839,3.364187391288472,0.13786261813066478,0.1231641045137821
LR_l2,0,39,-0.1177009137193397,0.71940564516385,0.8146705512264113,0.33,0.3743870543223045,0.7270211195139742,1.5116401887334834,2.9905168228712897,0.1636085489606249,0.14447670109365293
LR_l2,0,40,-0.052645371499567,0.6824670546538169,0.8070606755917532,0.39,0.38870683016441016,0.8117414339472453,1.561475979683939,3.1921421948357858,0.07713979911641522,0.06523099575006099
LR_l2,0,41,-0.09980590014293408,0.7472218892155641,0.7957918699504907,0.4,0.37372328242016595,0.8084938504453819,1.4917778397580472,3.103924616298359,0.13356929391845124,0.12541708945725144
LR_l2,0,42,-0.09225354622643685,0.7474006569151647,0.827795911574036,0.35,0.37558906105724177,0.9353293392123093,1.5633382769216353,3.3275616894337596,0.12343251959023671,0.11144479567556541
LR_l2,0,43,-0.06281636378805748,0.761552724283723,0.813881853500852,0.39,0.39393150451668335,0.9395951965842487,1.564947343213646,3.596489820922612,0.08248458942503199,0.07718118240117726
LR_l2,0,44,-0.01773779621560517,0.7365561589981854,0.8091794436816919,0.45,0.4202651111829933,0.9355284190202554,1.6006210911477792,3.2673673189591246,0.024082068962305518,0.02192072024827995
LR_l2,0,45,-0.11204935528198687,0.7018537832223612,0.8136663680573233,0.34,0.3654099283160127,0.8148223747733866,1.5152833808326593,3.2788201611550565,0.1596477185996551,0.137709213113369
LR_l2,0,46,-0.1053470943180462,0.736611102500863,0.8440470794186373,0.34,0.3783464646718124,0.8150284751905917,1.5827470645192288,3.3913405999890314,0.14301589259296127,0.12481186996181204
LR_l2,0,47,-0.15493214530998525,0.7684606954271866,0.8170084352087025,0.35,0.3650350570098131,0.8846304343045804,1.4790847251074195,3.3627403131849225,0.20161362348383818,0.18963347088382054
LR_l2,0,48,-0.13149625073106325,0.7989374513167152,0.7974565766322784,0.34,0.364009262439222,0.8871824182389353,1.4634169025334935,3.3116325241776656,0.16458891808657425,0.1648945592578623
LR_l2,0,49,-0.0991424661143542,0.7340762438023952,0.8069953264539457,0.38,0.36393158369420453,1.0389330276082436,1.5148481867935373,3.550857627395578,0.13505745070949632,0.12285382934000443
LR_l2,0,50,-0.07533139861480932,0.634459760301007,0.8044628704070533,0.41,0.3982566479863063,0.5528014334231136,1.533594342199297,2.9436192207710117,0.11873313853516859,0.09364185891723267
LR_l2,0,51,-0.11862729061881883,0.8118037272351437,0.8331690043850947,0.35,0.37417354104195427,1.0263199763089836,1.5477107181513703,3.4252568324298944,0.14612804381034547,0.14238082549214556
LR_l2,0,52,-0.13651311176664593,0.7300309711210409,0.8544410547861377,0.37,0.3718312629752464,0.624412620165372,1.5723689978056294,3.0190218972167218,0.186996329151646,0.1597689050660311
LR_l2,0,53,-0.15811742138641574,0.7870771530782223,0.8187260548386974,0.33,0.35994345328106264,0.5910439612408145,1.479334688290979,3.3450391855597466,0.20089189575383534,0.19312616283790734
LR_l2,0,54,-0.04450542249349655,0.672998344041342,0.8073634517490585,0.4,0.39675035739437087,0.5857793507655369,1.57022148100462,3.049197098210664,0.06613006241032089,0.055124395830751016
LR_l2,0,55,-0.0876546790965557,0.7208288045539405,0.8447390045939694,0.35,0.3884619016437545,0.6586632450847071,1.6018233300913831,2.984542374303893,0.12160263094757666,0.1037653980932106
LR_l2,0,56,-0.08229737571844394,0.7159096587588907,0.8258342954047425,0.4,0.3869225459095676,0.6644093478144816,1.5693712150910413,3.021337701127113,0.11495497331481129,0.09965361837886604
LR_l2,0,57,-0.019388962677307466,0.705571142604379,0.8034555348910408,0.39,0.39354206409183917,0.7437878256074538,1.587522107104774,3.3505031206717306,0.027479812461915065,0.024131967277986163
LR_l2,0,58,-0.04435975974458074,0.672030302022068,0.8023470268941633,0.37,0.39433410631398375,0.6109435565818924,1.560334294043746,2.9329100264264483,0.06600857076103105,0.055287498124464526
LR_l2,0,59,-0.06762729494956778,0.7241940715825078,0.8314274571762214,0.37,0.4077058503316898,0.7906414176860246,1.5952276194028752,3.0727534834255623,0.09338283424743965,0.08133877990901393
LR_l2,0,60,0.0016956212856545382,0.7663753095178335,0.7741162077129622,0.45,0.41592249588139263,1.0977939465570759,1.5499280367115782,3.2980239979711032,-0.002212520764429822,-0.002190396310993226
LR_l2,0,61,0.0028787346354012013,0.7057069383881821,0.8197951561352358,0.45,0.41244554092214314,0.8525591720173058,1.6424690469058731,3.435164537753694,-0.004079221102708956,-0.003511529208067578
LR_l2,0,62,-0.015937164241933133,0.6738934426321088,0.8245248398204229,0.42,0.41573799620729845,0.8436815243060318,1.6331125153989126,3.3584628328215986,0.023649383172041835,0.019328907356392273
LR_l2,0,63,-0.12694579409076429,0.7246123051815757,0.8037940174942539,0.35,0.35722129008593856,0.9367958714731863,1.4806422408977438,3.3802652368425323,0.1751913308440902,0.15793324076546983
LR_l2,0,64,-0.1140995467978928,0.7574218344481644,0.7959621722295818,0.33,0.3647966799133907,0.8880193013134381,1.4778247976612697,3.300711537807086,0.15064200899492478,0.14334795142121745
LR_l2,0,65,0.026393723153231016,0.7531890815572135,0.8062579831467553,0.5,0.42467888928595987,1.0245714041620426,1.6389096894467416,3.337975562863259,-0.03504262581536918,-0.032736076671413025
LR_l2,0,66,-0.12822530564991136,0.6817876451691759,0.8311038692818694,0.38,0.3623553043053459,0.7377846744222057,1.533982432913827,3.122052199026696,0.18807220482573292,0.15428312920827428
LR_l2,0,67,-0.0687105630391023,0.7305392376511238,0.843596690918553,0.39,0.39413582654137536,0.9059829566738906,1.6184828187980036,3.1715775816943803,0.09405458255743368,0.08144954073289046
LR_l2,0,68,-0.017285096919232818,0.7558675643529734,0.8144770825836332,0.45,0.4129586057284564,0.9351604604576877,1.6116690682480337,3.224452655894428,0.022867890797813175,0.021222324469096315
LR_l2,0,69,-0.11662541633576858,0.7764592394537702,0.827705073799446,0.39,0.3696476403051669,1.024917691400258,1.5387847312631238,3.531199486808509,0.15020159515110307,0.14090214017949473
LR_l2,0,70,-0.08223162773282185,0.75091388895451,0.8504015426610984,0.37,0.39757231922947717,0.9143179539413558,1.6185714575893746,3.3665499099912135,0.10950873188310864,0.09669741129055402
LR_l2,0,71,-0.028743756496194553,0.7466356642390416,0.8501345397203268,0.41,0.4113076740827313,0.9099590152137209,1.6715253229444593,3.2660956837613764,0.03849770091747452,0.0338108324661771
LR_l2,0,72,-0.08193936920870414,0.7435385113542595,0.8528203367257183,0.38,0.39506734735966703,0.9979231632466202,1.6237013042427324,3.197327326313425,0.11020191685762469,0.09608045877904205
LR_l2,0,73,-0.07034196169046958,0.7697236673683673,0.840291920902819,0.39,0.38889798394505853,0.9382570948729889,1.6102418801151683,3.5565495664123974,0.0913859930161222,0.08371133881055692
LR_l2,0,74,-0.12472364079274437,0.7606771176105322,0.8508493189774328,0.36,0.37472137064070693,0.8074804829831981,1.576974997162121,3.386944860649551,0.16396397092176374,0.14658722527114396
LR_l2,0,75,-0.05701226851308589,0.7677678197692678,0.8110384283764328,0.41,0.40420357965601783,0.9887085362709136,1.56506458823978,3.2579478806454216,0.07425717390736618,0.07029539725659509
LR_l2,0,76,-0.0808879809720695,0.6811905748758038,0.8455710622739171,0.4,0.40397753455794366,0.771454660148301,1.6102541435757647,3.311613875028291,0.11874500904070374,0.09566077244240696
LR_l2,0,77,-0.09467422705153354,0.7381348188796343,0.8106549921743025,0.36,0.3660021762153086,0.7722690304458919,1.5266357572970712,3.2421131107192904,0.12826142952480313,0.11678732378814145
LR_l2,0,78,-0.06522888433036074,0.7515135183494703,0.8330592326753221,0.38,0.3929510062962335,0.8289930166763245,1.6008895810202837,3.245527546985477,0.08679668793399918,0.0783004158310351
LR_l2,0,79,-0.07832218917219183,0.7424473923573958,0.8321067672096976,0.35,0.37602705963592703,0.7713915758058517,1.5858913452472034,3.3104314687757683,0.10549190417856498,0.0941251678974196
LR_l2,0,80,-0.125876572184351,0.7917336920266492,0.8382732745871866,0.34,0.36582632973857365,0.9400905923852563,1.550669976990022,3.4812067287379476,0.1589885253741533,0.15016173842156638
LR_l2,0,81,-0.11639150875035702,0.7725529914509576,0.8249471962608164,0.36,0.36674347902082777,0.9710297334662729,1.533502883771276,3.6104209568561876,0.15065828498283107,0.14108964704397703
LR_l2,0,82,-0.08373328739602443,0.7808292373284459,0.8375811614828317,0.41,0.38593043238249947,0.8472415261655355,1.5914290355696392,3.3573610047582645,0.10723636282180234,0.09997035660136531
LR_l2,0,83,-0.11562097933459267,0.7900041600978801,0.8190258231196986,0.37,0.36381735367587964,0.8879882902531818,1.5224306669048042,3.272128915547529,0.14635489934669133,0.14116890587672587
LR_l2,0,84,-0.11981355936032352,0.8318033943334323,0.8049408848032171,0.33,0.36626276342679837,1.0915422137215416,1.4900682102461102,3.4309999755671337,0.14404071944949973,0.14884765033349523
LR_l2,0,85,-0.1035620844265513,0.7434407098683813,0.806306677129538,0.36,0.37079997783878427,0.8430274067564174,1.5090512698325242,3.3352612084053117,0.1393010673909503,0.1284400679840996
LR_l2,0,86,-0.05166538073389271,0.7599976774225295,0.800279154203782,0.38,0.3785157634943224,0.9370065850190468,1.548892927673672,3.442205297472524,0.06798097187495579,0.06455919845281476
LR_l2,0,87,-0.0558840718352634,0.7451154688880529,0.817418623459826,0.4,0.39806781403511254,0.9382601137731765,1.5789531750843886,3.144436156152605,0.0750005524897504,0.06836652632004776
LR_l2,0,88,-0.07973197868657893,0.7170592055969384,0.809957898762334,0.41,0.39474552435615146,0.8007182834457417,1.540183818838089,3.3047765353300687,0.11119302013590851,0.09843965817039915
LR_l2,0,89,-0.015134812962159126,0.795991932376763,0.8410901760418337,0.41,0.4225397227858807,1.1059914636510897,1.6670455391215082,3.63706509182584,0.01901377683184286,0.017994280985878925
LR_l2,0,90,-0.055984596274312494,0.728921783259184,0.8679195663047774,0.37,0.4031555965796223,0.9997659727895741,1.6798545363352428,3.383021091756902,0.07680466897832569,0.0645043601363551
LR_l2,0,91,-0.05456139234005123,0.7400889701923322,0.85124244044747,0.39,0.40453264564341274,0.9362632705606894,1.6479234885548888,3.478675421661387,0.07372274758516124,0.06409618429195107
LR_l2,0,92,-0.1009211314711302,0.7813869296937045,0.8439938540674367,0.35,0.3798208307865757,0.9860792189714598,1.587066576663743,3.43287210747784,0.12915641103785833,0.11957567106059332
LR_l2,0,93,-0.054264404673741655,0.7283914525974818,0.8458696939711788,0.39,0.39837231790823574,0.7632493706313062,1.637474983268616,3.188868220927423,0.07449895860286658,0.06415220341915996
LR_l2,0,94,-0.0364863524376214,0.727302360157433,0.8379392790050005,0.44,0.41357194341701464,0.783387611049308,1.639392205572379,3.221154282949276,0.0501666905490634,0.04354295514222297
LR_l2,0,95,-0.026281856026905612,0.7358390771073607,0.8372963918658145,0.43,0.42078042298256335,0.7477751716433308,1.6483109277047236,3.1891148361454857,0.0357168528344833,0.03138895172871777
LR_l2,0,96,-0.0601550275693194,0.7822694588532004,0.8261789816355364,0.39,0.39023742041408593,1.013106421672607,1.592202935701753,3.463099420905519,0.07689809040673286,0.07281113282527975
LR_l2,0,97,-0.043711557146118345,0.7931521234726753,0.8199466847890519,0.38,0.39679130316188305,0.7882848842753987,1.5961818124319853,3.5934039498314245,0.05511118971066367,0.05331024316216858
LR_l2,0,98,-0.06486854601346558,0.8027830892665313,0.8342140311092711,0.38,0.39678992629884335,0.8090375675647429,1.603559516205076,3.1290169157936436,0.08080457458655887,0.0777600754655356
LR_l2,0,99,-0.0363437676572038,0.7402939170284639,0.8045542144058685,0.43,0.39977596556626244,0.8335715475500034,1.572764661154533,3.0973678507758855,0.04909370024690666,0.04517255270863534
LR_l2,0,100,-0.12236792517955507,0.7943633566927486,0.8428096278783813,0.33,0.37012779285873804,0.8509095843742949,1.5632513305772076,3.3795067802949963,0.1540452793404539,0.14519046903580574
LR_l2,1,20,-0.2848948127868983,0.7683138146743179,0.8139257718452696,0.3,0.31088526085772555,0.5890817173337574,1.3429567309036405,3.184224717764679,0.3708052716814196,0.3500255461146129
LR_l2,1,21,-0.20847597626089207,0.6858753940567096,0.8027139159940769,0.27,0.32995687149869135,0.4948774594346162,1.3969518557272622,3.102927269480088,0.30395605100779405,0.25971391813074085
LR_l2,1,22,-0.18303231912919485,0.6945335632892707,0.8232092177604737,0.32,0.36092638009962413,0.5881558335291313,1.4633861163917523,2.95709983545762,0.263532720092553,0.22233997771202207
LR_l2,1,23,-0.175750644304945,0.6850223587984915,0.8040464926665869,0.36,0.3572978907127324,0.7188291835796274,1.4323423410282294,2.9874968878053427,0.2565619093268814,0.21858268882198
LR_l2,1,24,-0.26206657519884535,0.7344686791782307,0.8499401989763904,0.29,0.3344969464449926,0.5168260729226906,1.4378138227539354,2.8417306084247986,0.3568110970941086,0.3083353105482719
LR_l2,1,25,-0.17452462639539426,0.6944484741711192,0.814770879381831,0.38,0.35667928379913255,0.5686630662343135,1.4550171323682684,3.2210600031580268,0.25131400368285584,0.21420086408562686
LR_l2,1,26,-0.13548621104261677,0.6621604516238493,0.810912066225127,0.33,0.3669174538202683,0.7548662828496732,1.4863379214076375,3.1167386100902634,0.2046123574888188,0.1670787952056479
LR_l2,1,27,-0.07386050054183152,0.6782973705092429,0.8240552134929446,0.39,0.39696086513555234,0.7970515673042434,1.5742499264440577,3.3031972709206827,0.10889103179978353,0.08963052394117751
LR_l2,1,28,-0.08736841387858582,0.7001455080030988,0.824095975421575,0.36,0.38906094383664835,0.8049016847096473,1.5608235369645638,3.339788869995894,0.12478608072166497,0.10601728012795061
LR_l2,1,29,-0.26966911369564384,0.7831010220755156,0.7866311118964824,0.28,0.3069069011942622,0.6374404039007007,1.303593110097321,3.088088909298678,0.3443605691905728,0.34281521493028777
LR_l2,1,30,-0.16685709515686356,0.7224854668003683,0.7764293215519809,0.34,0.34467145929978593,0.6622075131992391,1.3860015479470982,3.0146123480575,0.23094872191106405,0.21490313480606066
LR_l2,1,31,-0.15222208770978593,0.7909342876882735,0.8024118901163377,0.37,0.35894771343999005,0.8581935510635781,1.4526016925228895,3.399509387149242,0.1924585772538671,0.1897056730898093
LR_l2,1,32,-0.2485010678506056,0.7568654841690282,0.8081538164934688,0.28,0.3247136160852313,0.6895362825221778,1.3678065651363323,3.288413472794345,0.32832923821785576,0.3074922901791603
LR_l2,1,33,-0.14157232388673707,0.7085669765324671,0.8186438608085715,0.33,0.3655188287972986,0.7845492465083518,1.495715397730406,3.2921969990226776,0.19980090601957387,0.17293518056424023
LR_l2,1,34,-0.16827628747828427,0.7083618872842661,0.8283696360640659,0.35,0.365623057728993,0.5751493538560334,1.4884629846498476,3.0959883372796515,0.23755694723134488,0.20314154473096818
LR_l2,1,35,-0.07337854104225716,0.7276071837783625,0.8225098348824734,0.4,0.3941465599044791,0.772229553424037,1.5716411287226892,3.172819713975708,0.10084911567421949,0.08921296491578372
LR_l2,1,36,-0.16978875701791835,0.6622386829534204,0.8231876294327378,0.32,0.3597391751869181,0.4108816151915215,1.4765865018475575,2.793966469670953,0.25638604537672516,0.2062576634380676
LR_l2,1,37,-0.1188599337032712,0.6924070060032068,0.8020754485232913,0.32,0.36020602353468645,0.7943628811359137,1.485290963343312,3.0697639400940253,0.17166194546379376,0.14819046502683178
LR_l2,1,38,-0.1419723437075526,0.7422655873350608,0.8235714115862475,0.32,0.36338862896062873,0.7876676633152575,1.5051704794649425,3.245937372953938,0.19126892870956427,0.17238619712904488
LR_l2,1,39,-0.12343754071515933,0.6779802237623325,0.8295679697316313,0.31,0.37169367595823727,0.5443730804384479,1.5356983987481032,3.1345150634526644,0.18206658009899512,0.14879738034617213
LR_l2,1,40,-0.046374500319298406,0.7122421028238005,0.8366641698861652,0.44,0.4037437584910288,0.681422344176398,1.6269538394530318,3.059998295744098,0.0651105854813119,0.05542785503245349
LR_l2,1,41,-0.1797996998242172,0.7698243216368006,0.8385366801524963,0.34,0.3528744213361128,0.791890724964916,1.497273660480775,3.227418519771079,0.2335593911113734,0.21442079288829538
LR_l2,1,42,-0.24926590500421916,0.7557087330630741,0.8386174534209674,0.27,0.339502701610114,0.5809603397076668,1.4279690018377156,2.9696929199847673,0.3298438857440259,0.2972343396710743
LR_l2,1,43,-0.20059874577420886,0.7735270276694343,0.8256445792178017,0.31,0.3392423114880957,0.7236300661180567,1.4506904126613944,3.09453810796958,0.25932997632751686,0.24296016812010307
LR_l2,1,44,-0.08780221454091498,0.7096761285559461,0.801955960102149,0.38,0.38132131549552073,0.7212378135877172,1.516109705663383,3.1762809262035216,0.12372152733892225,0.10948508260943805
LR_l2,1,45,-0.1538336979773122,0.7513806526661887,0.8178790247272875,0.36,0.36292153189402265,0.7220486100083388,1.481924351477263,3.1129340588097,0.20473470727713156,0.18808857218047167
LR_l2,1,46,-0.13167468887346787,0.730513852920037,0.7867303028646918,0.34,0.3461497608629592,0.8439096970114999,1.4417859168559155,3.3486234284948577,0.18024940710861667,0.1673695399732357
LR_l2,1,47,-0.11301356577827454,0.7633320469182363,0.7927423477022455,0.36,0.3544205454530642,0.7685763417509122,1.4724711296262163,3.3629746951095183,0.1480529557674655,0.14256027334208024
LR_l2,1,48,-0.10695027639563882,0.7107229348817824,0.8355147593932678,0.39,0.3886536504611789,0.7490888706885657,1.5640792423908965,3.287767460337868,0.15048096965300314,0.12800525088665546
LR_l2,1,49,-0.18979161258129623,0.8034412396677671,0.8233406304779561,0.32,0.3574691057498648,0.870800937042977,1.4568896483746163,3.1997255578252157,0.2362233891053158,0.23051408561134729
LR_l2,1,50,-0.11771395471313603,0.6949084382141845,0.836217672143202,0.35,0.37107091396733843,0.8160271925604653,1.5547213895732679,3.2005799325344224,0.16939491340131674,0.14076951329124454
LR_l2,1,51,-0.09440716710340329,0.6911392968556713,0.8411201241832003,0.4,0.4019210555630079,0.602004495203143,1.5878330812629975,3.1125463735989114,0.13659643943400032,0.11223981496707232
LR_l2,1,52,-0.0930993985912275,0.7144690755563796,0.8094026294220172,0.37,0.37760871574435506,0.6810460721439558,1.525705860252807,3.1520714283825777,0.1303057077994986,0.11502235748567859
LR_l2,1,53,-0.06896550225677033,0.7662516244670643,0.8266595821847375,0.37,0.3965196640554895,0.8967669606519678,1.5843536621127046,3.2113737080081117,0.09000372730659661,0.0834267257563323
LR_l2,1,54,-0.12462854625760335,0.7450990748048015,0.8157249618658966,0.33,0.36541344562186034,0.7865034845827821,1.5068213774741894,3.238546861590213,0.16726439539634794,0.15278255795008025
LR_l2,1,55,-0.21821856743186432,0.7921791252006829,0.8069637770909049,0.31,0.3259292397645034,0.8153916457064138,1.3957089867499455,3.4681827668252487,0.27546619254399435,0.2704192847646021
LR_l2,1,56,-0.12859139377416023,0.7260461426391543,0.7801478177547917,0.39,0.35716677429500854,0.5344730857545905,1.431704241735423,3.125075014519882,0.1771118751581472,0.16482952441530485
LR_l2,1,57,-0.1548310829283045,0.7465122215410921,0.8070310381673477,0.35,0.3673365957596734,0.7092776638194006,1.4592309934063903,2.9809326633755586,0.20740595861735903,0.19185269909804684
LR_l2,1,58,-0.13763283105937427,0.6906187323326897,0.8155122778367574,0.32,0.36456345713033805,0.6477897499954296,1.4933917246141408,3.209603354512556,0.1992891658100476,0.16876855787439718
LR_l2,1,59,-0.16419749375138984,0.7897339374457212,0.8162831809297337,0.33,0.3528538233732077,0.8842130059685015,1.4683688681080778,3.4844467540080943,0.20791495206912672,0.20115261172522442
LR_l2,1,60,-0.10094624365582273,0.7331639411716666,0.8031063192276575,0.34,0.36516070462180084,0.8982099618154077,1.5052663947994922,3.4933696921142836,0.13768577256336545,0.12569474456744673
LR_l2,1,61,-0.12461236724801904,0.7513329507827925,0.793757397902165,0.33,0.3563556982800797,0.8903950483097003,1.462902428556311,3.2881996564761415,0.1658550541649863,0.1569904955561475
LR_l2,1,62,-0.09271310781048364,0.7801588474788442,0.7845457591776116,0.35,0.36057642224287767,0.8865410695385865,1.4763784105447393,3.3462965454421525,0.11883875714554114,0.11817425143903496
LR_l2,1,63,-0.17074306650377205,0.7340816082322401,0.8208497380459273,0.33,0.34757571932168224,0.8093748003892841,1.4709564095880827,3.3651000062332987,0.2325941211290426,0.2080077005448454
LR_l2,1,64,-0.13768785370789188,0.806675535578968,0.8062178259531197,0.34,0.36471784090814824,0.915864226181599,1.4747477981983474,3.554336204434042,0.17068554534639557,0.17078244771518883
LR_l2,1,65,-0.027372792531929372,0.7597678058952805,0.8035327652896711,0.37,0.3912304218456015,1.0197526748954053,1.579692738047413,3.4027075485623066,0.03602783945244212,0.03406555863600853
LR_l2,1,66,-0.053612129685428125,0.7521150841837765,0.8084284790162525,0.39,0.3930896602238454,0.7789518970059492,1.5632448283470768,3.1859272261930056,0.07128181685600685,0.06631647829956064
LR_l2,1,67,-0.09749283651595986,0.7760401201800113,0.8125684143732961,0.37,0.37770633679946053,0.8507948419764855,1.5276439922306326,3.2112812191388076,0.1256286034455864,0.1199810807206338
LR_l2,1,68,-0.012977871802689799,0.7162166005441304,0.8035365805049449,0.43,0.40886575834424854,1.004057903992595,1.5940952892072,3.2819693265501213,0.018120037699252065,0.016150940875068142
LR_l2,1,69,0.006851374377312198,0.7463632745312792,0.7750713063295652,0.43,0.4009409454239778,0.9910405010243405,1.5569939870364424,3.5179517180516364,-0.009179677793786015,-0.008839669745687825
LR_l2,1,70,-0.013452480814621293,0.7310926311640992,0.82362754385202,0.42,0.41872116022151934,0.9435966366248394,1.633802606889419,3.3254610339941446,0.018400514847484194,0.016333209003314104
LR_l2,1,71,-0.010259854328119968,0.7996258549055396,0.83857825150536,0.4,0.4143479086751521,1.0452147271843668,1.6668966486826002,3.505044076767668,0.012830818644967367,0.012234820435304824
LR_l2,1,72,0.043305058605184216,0.7706225721239575,0.797787818988526,0.42,0.43438813228201584,1.0255814923234838,1.6388806965822362,3.510659470840898,-0.056194900294483506,-0.054281423674891985
LR_l2,1,73,-0.0739319845871001,0.7629144103964317,0.818266307836445,0.38,0.38381038796495426,1.0840199421581231,1.5626006310857898,3.5235711217725076,0.09690731172410673,0.09035198428563139
LR_l2,1,74,-0.0422064853072883,0.7315248867473675,0.8474612843605225,0.39,0.407987778385697,0.8244068987220214,1.6527160834137566,3.321059273830191,0.05769658158173412,0.049803437733602754
LR_l2,1,75,-0.15052092422970934,0.7874083369137302,0.7987742485879247,0.32,0.35058905915893424,0.9062424335700822,1.4470275729461395,3.500526151890419,0.19115993211308943,0.18843988084969018
LR_l2,1,76,-0.0924521849886198,0.7808760588903803,0.8276261801203663,0.34,0.3838746191771161,0.909723195114463,1.5628001752521123,3.382856703208797,0.11839546613836996,0.11170766127187273
LR_l2,1,77,-0.08671001831156915,0.7012376526631691,0.7868827749692323,0.39,0.36735477186215426,0.9745866283375543,1.4870555316268952,3.4965254482909036,0.12365282722948598,0.11019432763026178
LR_l2,1,78,-0.02747293381275005,0.7646070787921683,0.8250557630631781,0.4,0.40519413924667114,1.2182613979515629,1.6226385923136057,3.396885828498155,0.035930786641615184,0.033298275150217126
LR_l2,1,79,0.010722002509176978,0.7132246823771704,0.8609972217806088,0.41,0.4437066505990759,0.9419505412484104,1.7327164460703945,3.2341412612671867,-0.015033134402248469,-0.012453004769287233
LR_l2,1,80,-0.09378135933380027,0.7639738583708636,0.8200658907006168,0.41,0.38369045418580866,1.142247628046562,1.5463504220674331,3.5125926200718443,0.12275467060323815,0.11435832217540338
LR_l2,1,81,-0.1500362464105295,0.7457143209869963,0.7900595504133079,0.34,0.35521341035391146,0.9577763608355638,1.4300828544160862,3.562490197323608,0.20119802206822018,0.18990498416485224
LR_l2,1,82,-0.168431111537661,0.7460467135188044,0.8152928507927344,0.38,0.3588400031225328,0.7484386136325296,1.462154590047808,3.3379907535559803,0.2257648327987918,0.20658970745774383
LR_l2,1,83,-0.10435490812400307,0.7753111056081712,0.8129138060417727,0.38,0.373990255165938,0.9876594418073849,1.5214727039595421,3.4996069669953784,0.13459746335265604,0.12837143046213764
LR_l2,1,84,-0.06949772359758181,0.7322172004317247,0.8371963206896524,0.34,0.3876193211294651,1.0077325919676232,1.6048949177817233,3.375723697025028,0.09491408226494141,0.08301245703078589
