exp,width,batch,c,gk,run_id,seed,s0,phase,dead_pre,ddead,ddead_norm,late_inc,excluded
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,30000.0,early,0.4000000000000001,0.1999999999999999,0.33333333333333326,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,40000.0,early,0.6,0.20000000000000018,0.5000000000000004,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,50000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,60000.0,early,0.8000000000000002,0.09999999999999987,0.4999999999999997,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,70000.0,early,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,80000.0,early,0.9,-0.09999999999999987,-0.9999999999999989,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,90000.0,early,0.8000000000000002,-0.16666666666666685,-0.8333333333333349,0.033333333333333326,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,100000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,110000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,120000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,130000.0,early,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,140000.0,early,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,150000.0,early,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,160000.0,early,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,170000.0,early,0.6,0.20000000000000018,0.5000000000000004,0.1000000000000002,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,180000.0,early,0.8333333333333334,-0.033333333333333215,-0.19999999999999934,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,190000.0,early,0.8000000000000002,0.09999999999999987,0.4999999999999997,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,200000.0,early,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,210000.0,early,0.6999999999999998,0.20000000000000018,0.666666666666667,0.09999999999999998,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,220000.0,early,0.9,-0.20000000000000018,-2.000000000000002,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,230000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,240000.0,early,0.6999999999999998,0.10000000000000031,0.3333333333333342,0.1000000000000002,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,250000.0,early,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,260000.0,early,0.6999999999999998,-0.16666666666666652,-0.5555555555555548,0.033333333333333326,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,270000.0,early,0.6,-0.033333333333333215,-0.08333333333333304,0.06666666666666676,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,280000.0,early,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,290000.0,early,0.6,0.20000000000000018,0.5000000000000004,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,300000.0,early,0.8000000000000002,-0.20000000000000018,-1.0000000000000018,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,310000.0,early,0.6,0.06666666666666665,0.16666666666666663,0.06666666666666665,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,320000.0,early,0.6666666666666666,-0.06666666666666665,-0.19999999999999993,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,330000.0,early,0.6,0.0,0.0,0.09999999999999998,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,340000.0,mid,0.6666666666666666,0.033333333333333215,0.09999999999999963,-0.1000000000000002,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,350000.0,mid,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,360000.0,mid,0.6999999999999998,0.13333333333333353,0.44444444444444486,-0.06666666666666665,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,370000.0,mid,0.9,-0.09999999999999987,-0.9999999999999989,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,380000.0,mid,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-0.1000000000000002,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,390000.0,mid,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,400000.0,mid,0.6999999999999998,0.20000000000000018,0.666666666666667,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,410000.0,mid,0.9,0.06666666666666665,0.6666666666666666,0.06666666666666665,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,420000.0,mid,0.8666666666666667,-0.16666666666666685,-1.2500000000000018,0.09999999999999987,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,430000.0,mid,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,440000.0,mid,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,450000.0,mid,0.6,0.06666666666666665,0.16666666666666663,0.06666666666666665,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,460000.0,mid,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,470000.0,mid,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,480000.0,mid,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,490000.0,mid,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,500000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,510000.0,mid,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-0.1000000000000002,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,520000.0,mid,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,530000.0,mid,0.6,0.09999999999999987,0.24999999999999967,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,540000.0,mid,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,550000.0,mid,0.6333333333333333,0.1333333333333333,0.36363636363636354,-0.03333333333333344,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,560000.0,mid,0.7666666666666666,0.13333333333333341,0.5714285714285716,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,570000.0,mid,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,580000.0,mid,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,590000.0,mid,0.9,-0.09999999999999987,-0.9999999999999989,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,600000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,610000.0,mid,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,620000.0,mid,0.7666666666666666,0.03333333333333355,0.14285714285714374,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,630000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,640000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,650000.0,mid,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,660000.0,mid,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,670000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,680000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,690000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,700000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,710000.0,late,0.8000000000000002,-0.20000000000000018,-1.0000000000000018,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,720000.0,late,0.6,0.09999999999999987,0.24999999999999967,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,730000.0,late,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,740000.0,late,0.6999999999999998,0.20000000000000018,0.666666666666667,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,750000.0,late,0.9,-0.09999999999999987,-0.9999999999999989,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,760000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,770000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,780000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,790000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,800000.0,late,0.8000000000000002,0.09999999999999987,0.4999999999999997,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,810000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,820000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,830000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,840000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,850000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,860000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,870000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,880000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,890000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,900000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,910000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,920000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,930000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,940000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,950000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,960000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,970000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,980000.0,late,0.9,-0.033333333333333326,-0.3333333333333333,-0.033333333333333326,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s0,0,990000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,10000.0,early,0.4000000000000001,0.1999999999999999,0.33333333333333326,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,20000.0,early,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,30000.0,early,0.6666666666666666,-0.06666666666666665,-0.19999999999999993,-0.09999999999999998,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,40000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,50000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,60000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,70000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,80000.0,early,0.6666666666666666,0.033333333333333215,0.09999999999999963,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,90000.0,early,0.6999999999999998,-0.29999999999999977,-0.9999999999999987,5.551115123125783e-17,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,100000.0,early,0.4000000000000001,0.09999999999999992,0.16666666666666657,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,110000.0,early,0.5,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,120000.0,early,0.5,0.19999999999999984,0.3999999999999997,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,130000.0,early,0.6999999999999998,-0.19999999999999984,-0.6666666666666659,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,140000.0,early,0.5,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,150000.0,early,0.5666666666666668,-0.06666666666666676,-0.1538461538461541,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,160000.0,early,0.5,0.16666666666666663,0.33333333333333326,0.06666666666666665,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,170000.0,early,0.6666666666666666,0.033333333333333215,0.09999999999999963,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,180000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,190000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,200000.0,early,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,210000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,220000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,230000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,240000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,250000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,260000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,270000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,280000.0,early,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,290000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,300000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,310000.0,early,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,320000.0,early,0.6,0.20000000000000018,0.5000000000000004,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,330000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,340000.0,mid,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,350000.0,mid,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,360000.0,mid,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,370000.0,mid,0.6,-0.06666666666666665,-0.16666666666666663,-0.06666666666666665,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,380000.0,mid,0.5,0.09999999999999998,0.19999999999999996,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,390000.0,mid,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,400000.0,mid,0.6,-0.09999999999999998,-0.24999999999999994,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,410000.0,mid,0.6,0.09999999999999987,0.24999999999999967,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,420000.0,mid,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,430000.0,mid,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,440000.0,mid,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,450000.0,mid,0.8000000000000002,0.0,0.0,0.1000000000000002,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,460000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,470000.0,mid,0.8000000000000002,-0.03333333333333355,-0.16666666666666788,0.06666666666666665,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,480000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,490000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,500000.0,mid,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,510000.0,mid,0.8000000000000002,-0.20000000000000018,-1.0000000000000018,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,520000.0,mid,0.6,0.09999999999999987,0.24999999999999967,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,530000.0,mid,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,540000.0,mid,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,550000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,560000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,570000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,580000.0,mid,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,590000.0,mid,0.6999999999999998,-0.19999999999999984,-0.6666666666666659,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,600000.0,mid,0.5,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,610000.0,mid,0.5,-0.2,-0.4,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,620000.0,mid,0.4000000000000001,0.29999999999999977,0.4999999999999997,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,630000.0,mid,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,640000.0,mid,0.6,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,650000.0,mid,0.6,0.0,0.0,-0.09999999999999998,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,660000.0,mid,0.6,0.09999999999999987,0.24999999999999967,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,670000.0,late,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,680000.0,late,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,690000.0,late,0.6999999999999998,0.0,0.0,-1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,700000.0,late,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,710000.0,late,0.8000000000000002,0.033333333333333215,0.1666666666666662,0.033333333333333326,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,720000.0,late,0.9,-0.09999999999999987,-0.9999999999999989,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,730000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,740000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,750000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,760000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,770000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,780000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,790000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,800000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,810000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,820000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,830000.0,late,0.8000000000000002,0.033333333333333215,0.1666666666666662,0.033333333333333326,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,840000.0,late,0.9,-0.09999999999999987,-0.9999999999999989,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,850000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,860000.0,late,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,870000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,880000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,890000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,900000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,910000.0,late,0.9,0.0,0.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,920000.0,late,0.9,0.09999999999999998,1.0,0.0,False
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,930000.0,late,1.0,0.0,,0.0,True
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,940000.0,late,1.0,0.0,,0.0,True
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,950000.0,late,1.0,0.0,,0.0,True
A,10,1,,A_w10,A_w10_T10000_std_lr0.01_s1,1,960000.0,late,1.0,0.0,,0.0,True
