arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,pool
SN3_avg,4,0.001,11,none,0.9591854167,1,1,0,0,-0.1121204644,0.1411709338,-0.2479477525,0.5997473001,0.8694092035,14.05382854,0,0,-0.1488058865,0.235407114,-0.2259194702,0.6409501433,1.094647288,15.66432188,0,0,-0.1201871037,0.7252659798,-2.647618771,0.9849388003,70.56474181,0,0,-0.1041745171,2.815056562,-3.488689423,0.991951108,41.42959262,0.910998404,2.615976334,6.299526691,2.827429771,1.772356868,avg
SN3_avg,4,0.001,12,none,0.9644208333,1,1,0,0,-0.09694567323,0.1483475566,-0.1895882487,0.5874387026,0.8414728045,13.97355866,0,0,-0.1469484419,0.2272106558,-0.2261613011,0.6180490851,1.085716963,15.66988518,0,0,-0.1067379266,0.7257502079,-3.581964254,0.9826236963,69.93219798,0,0,0.3670762479,2.836928129,-4.514387608,0.9913614988,42.97421046,0.9234528542,2.649240255,6.558589458,2.897964478,1.812712431,avg
SN3_avg,4,0.001,13,none,0.960775,1,1,0,0,-0.0989330411,0.1353404373,-0.2102370113,0.5958788991,0.8741797209,13.86120597,0,0,-0.1314830482,0.2285559475,-0.1887985468,0.6584072709,1.160059214,15.63067717,0,0,-0.3163771629,0.7151517868,-2.706748009,0.9809997678,74.98224874,0,0,0.111683391,2.865792274,-3.817808151,0.9918136597,45.32902812,0.9255696535,2.719097614,6.823884964,2.995461226,1.79570365,avg
SN3_avg,4,0.001,14,none,0.9626354167,1,1,0,0,-0.09334681183,0.1309215873,-0.1815897226,0.5954429507,0.8584285975,14.22264379,0,0,-0.1431006342,0.2227234244,-0.1816783845,0.6339174509,1.11534965,15.6631218,0,0,-0.2693305016,0.7630981207,-2.204623222,0.9801511765,77.24940839,0,0,0.248336181,3.105968714,-3.531294107,0.9899070263,46.35255983,0.9352200627,2.816920757,7.077076912,3.038174391,1.750538945,avg
SN3_avg,4,0.001,15,none,0.9517729167,1,1,0,0,-0.08681099117,0.1427463144,-0.2495717108,0.6440417171,0.910433054,14.21703756,0,0,-0.1518875957,0.2453867495,-0.2292858958,0.6531208158,1.099413037,15.68769461,0,0,-0.3915855885,0.8735821247,-3.136147976,0.9876536131,74.05690615,0,0,-0.06780922413,3.579232693,-5.390629292,0.9914668798,47.37534173,0.9644005895,2.888253927,7.309974194,3.081760406,1.616703868,avg
SN3_avg,4,0.001,16,none,0.95523125,1,1,0,0,-0.09445920587,0.150195837,-0.2585292161,0.5979027748,0.8855918646,14.11601339,0,0,-0.1426380724,0.2429438829,-0.2055999637,0.6671142578,1.125382781,15.65515826,0,0,-0.2490454167,0.8597564697,-2.097564459,0.9855263233,77.32929663,0,0,0.3480347693,3.567302942,-5.115605354,0.989390254,49.24043225,0.9881269336,2.917957067,7.596352577,3.195347786,1.657219052,avg
SN3_avg,4,0.001,17,none,0.9571020833,1,1,0,0,-0.1178554595,0.1466915011,-0.2589841783,0.5424826145,0.7622272968,13.9509237,0,0,-0.1553678364,0.2367702574,-0.1888097674,0.640465796,1.103922606,15.71714331,0,0,-0.1307098418,0.8390056491,-2.422542334,0.9828975797,76.89558385,0,0,-0.01407812443,3.525919199,-5.006297112,0.9902004004,50.48060547,0.9636274576,3.018571377,7.79033041,3.251414537,1.717369199,avg
SN3_avg,4,0.001,18,none,0.9469083333,1,1,0,0,-0.09172194451,0.1356275976,-0.2205471396,0.6015282273,0.9005352855,14.19066476,0,0,-0.1597193927,0.2428402305,-0.2510130405,0.6390714645,1.050707698,15.63458786,0,0,-0.3318055868,0.8810096383,-3.568138123,0.9794954658,70.20440498,0,0,0.8129968643,3.733541727,-8.430118561,0.9985420108,47.86513589,0.9668944478,3.076137781,8.043942451,3.32612443,1.751992464,avg
SN3_avg,4,0.001,19,none,0.95853125,1,1,0,0,-0.1029614136,0.1444986612,-0.2440089732,0.6515277028,0.920755744,14.15624946,0,0,-0.1073799431,0.2481195182,-0.2180061936,0.7292171121,1.243406177,15.76379128,0,0,-0.1086896062,1.000928998,-1.762075901,0.9915175438,83.10370897,0,0,0.4526608288,4.282358646,-5.164497375,0.9889820814,52.32060171,0.964302659,3.113337755,8.225744247,3.377534866,1.635430574,avg
SN3_avg,4,0.001,20,none,0.9571979167,1,1,0,0,-0.1123210937,0.1507195383,-0.1901144385,0.5859820843,0.8563773632,13.96324804,0,0,-0.1380892396,0.2331040651,-0.2251090109,0.6587428451,1.142729759,15.72466389,0,0,-0.1364711225,0.8984324336,-2.769261837,0.9910665154,77.00366479,0,0,0.07901500911,3.893201828,-6.781795979,0.9914422631,52.43353635,0.99111408,3.119247675,8.462482452,3.472438812,1.783575058,avg
SN3_avg,4,0.001,21,none,0.9478833333,1,1,0,0,-0.1229834259,0.1512863636,-0.2446108609,0.5477619171,0.8102783561,13.9248905,0,0,-0.148086369,0.2474399805,-0.2083303332,0.6417809129,1.080543399,15.71914667,0,0,-0.1247299463,0.9996142387,-2.720070839,0.9892498851,78.33165674,0,0,0.9366014004,4.195111752,-4.559168816,0.9919269085,52.72881801,1.023303032,3.21118331,8.660618782,3.421762705,1.67509234,avg
SN3_avg,4,0.001,22,none,0.9529958333,1,1,0,0,-0.1272979826,0.1564830244,-0.2155857831,0.512935102,0.772135973,14.06586975,0,0,-0.1515621394,0.2424847633,-0.2697278857,0.6337587833,1.077493548,15.71773304,0,0,-0.06576627493,0.9246559143,-3.241773844,0.9831671119,73.66960133,0,0,0.2873238921,3.992534637,-5.857905865,0.9947538376,54.16760384,1.012652397,3.227195263,8.832373619,3.495975733,1.713747978,avg
SN3_avg,4,0.001,23,none,0.9547916667,1,1,0,0,-0.1276321262,0.1488700509,-0.2303117961,0.5322482586,0.7659196258,13.74967275,0,0,-0.1389074922,0.2351723313,-0.1921533793,0.6411819458,1.126708865,15.65232986,0,0,-0.01939039864,0.9527151585,-2.107943058,0.9920914769,77.6444121,0,0,0.575120151,4.123641968,-6.274208069,0.9939597845,53.31093114,1.020038009,3.279313087,9.040981293,3.565245628,1.704495907,avg
SN3_avg,4,0.001,24,none,0.9526395833,1,1,0,0,-0.1306157857,0.1516487449,-0.2058843374,0.5599198937,0.8298705816,14.12655964,0,0,-0.1201297566,0.2522728741,-0.1764904857,0.726279676,1.236677051,15.75107925,0,0,-0.126567468,1.070736289,-2.009034634,0.9955826998,84.15224482,0,0,0.6507766843,4.706386089,-4.149725914,0.9952971339,57.15067465,1.06127727,3.32612133,9.269906998,3.585893631,1.580856204,avg
SN3_avg,4,0.001,25,none,0.95364375,1,1,0,0,-0.1026062667,0.1467347294,-0.222054556,0.5944521427,0.8951353431,13.99070684,0,0,-0.1490998119,0.2694465518,-0.2248585522,0.6883384585,1.107323647,15.70480446,0,0,-0.123157151,1.186978698,-1.89574039,1.00069797,84.21280495,0,0,0.3433664441,5.198991776,-6.818818092,0.9891479611,57.1238202,1.071454525,3.367913246,9.523317337,3.562045813,1.576381445,avg
SN3_avg,4,0.001,26,none,0.9495395833,1,1,0,0,-0.1156450436,0.1450449079,-0.2879801095,0.5522317886,0.8527526855,14.04451309,0,0,-0.1533227265,0.2751554549,-0.2064400613,0.6834393144,1.148156524,15.70041271,0,0,-0.2096368521,1.177547693,-1.650158048,0.9945133924,85.38583147,0,0,0.1680232137,5.073634148,-4.518243313,0.9875668287,59.814951,1.119976282,3.4277246,9.770153999,3.576024055,1.571316242,avg
SN3_avg,4,0.001,27,none,0.9547458333,1,1,0,0,-0.09975367785,0.1546549201,-0.1683447361,0.6148180962,0.860753417,14.03515524,0,0,-0.1348416358,0.2938047647,-0.1654921174,0.7350188494,1.202206016,15.73645897,0,0,-0.1257527173,1.399742961,-1.615896702,0.9990317822,87.30331837,0,0,0.6395148635,6.017771721,-4.028020859,0.9940049648,59.47024887,1.140901327,3.516293049,10.01541996,3.567700863,1.516077042,avg
SN3_avg,4,0.001,28,none,0.9510625,1,1,0,0,-0.132629171,0.1567718983,-0.2194107622,0.5762585998,0.8137981892,13.92098691,0,0,-0.154385075,0.2931858897,-0.2316779643,0.7255994081,1.140960336,15.71403093,0,0,-0.05216857418,1.419386268,-2.272660971,1.00110817,87.39290138,0,0,0.4410969615,6.054087162,-4.741130352,0.9928159714,60.98187811,1.169671416,3.622341633,10.18039894,3.57672143,1.556084633,avg
SN3_avg,4,0.001,29,none,0.9579916667,1,1,0,0,-0.110911943,0.1530892104,-0.2700484693,0.5718485117,0.8386035562,14.0942262,0,0,-0.1508097947,0.3009179831,-0.1925454736,0.7485861182,1.188888788,15.67917542,0,0,-0.02454908751,1.465857744,-1.464548349,0.9957761765,89.37632911,0,0,0.4143462181,6.37981081,-6.327582359,0.9955838323,62.62966311,1.164364934,3.649972916,10.48335361,3.589222908,1.500045896,avg
SN3_avg,4,0.001,30,none,0.9530791667,1,1,0,0,-0.1037699655,0.1479755342,-0.2145236582,0.6079624891,0.8671150804,14.08193417,0,0,-0.1484609246,0.316562593,-0.2684848607,0.7451552749,1.148207784,15.68146593,0,0,-0.267351687,1.573035955,-1.72196126,0.9969299436,88.43026612,0,0,0.009330915287,6.607292175,-5.129198551,0.9905409217,64.17451541,1.182948709,3.708201408,10.75038433,3.543676376,1.474292636,avg
SN3_avg,4,0.001,31,none,0.9548479167,1,1,0,0,-0.1233823448,0.1624122709,-0.1969424635,0.5909096599,0.8512832522,13.94983993,0,0,-0.1633619368,0.3144205511,-0.2032935768,0.7277053595,1.123646259,15.7245035,0,0,0.01063092239,1.583117247,-1.481125712,0.9997912645,88.36857099,0,0,1.287132621,6.692648411,-6.505334377,0.9865290523,62.87507128,1.212717295,3.723717213,10.96312046,3.573586702,1.523375034,avg
SN3_avg,4,0.001,32,none,0.9408104167,1,1,0,0,-0.1392868906,0.1605086625,-0.24264431,0.5295385122,0.747800529,13.73662386,0,0,-0.1820838749,0.3128641248,-0.3177936971,0.7162516713,1.084976554,15.69898638,0,0,-0.1787801087,1.576904774,-2.324325323,1.001429081,87.61538906,0,0,0.1627725661,6.516609192,-5.630765915,0.9941156507,65.68004168,1.231029749,3.75127244,11.18174648,3.555440426,1.481889963,avg
SN3_avg,4,0.001,33,none,0.9547916667,1,1,0,0,-0.1399216503,0.1718001962,-0.241449669,0.5204380155,0.7636527419,13.97727884,0,0,-0.1503250152,0.3315829635,-0.214629069,0.7700794935,1.19131434,15.67138409,0,0,-0.146006912,1.67565167,-1.477676272,0.9995638132,89.41723439,0,0,0.3054983616,6.859494209,-6.157573223,0.9913958907,66.52879125,1.258279562,3.81097579,11.39162731,3.565752745,1.533833146,avg
SN3_avg,4,0.001,34,none,0.9592979167,1,1,0,0,-0.1205780804,0.1689429432,-0.1893748194,0.5840530396,0.859523356,14.03911065,0,0,-0.1363105774,0.3324404955,-0.1676981598,0.7805893421,1.197212815,15.66839818,0,0,0.02150277421,1.708495378,-1.502797008,0.9970809221,90.27344352,0,0,0.652723074,7.043440819,-5.060795784,0.9869061708,66.65256764,1.271188498,3.876665354,11.59634686,3.547174692,1.483328819,avg
SN3_avg,4,0.001,35,none,0.9524083333,1,1,0,0,-0.1397236586,0.1653872579,-0.1812745184,0.5058918595,0.8058229685,13.85962985,0,0,-0.153168574,0.3271394372,-0.2503660917,0.7396752834,1.141078949,15.69968288,0,0,-0.1460937262,1.674751997,-2.021408796,1.000971556,88.85711348,0,0,0.2203435302,6.760644436,-6.344697475,0.9887903333,67.57506684,1.288258195,3.926112175,11.78890324,3.529866457,1.474875212,avg
SN3_avg,4,0.001,36,none,0.9529125,1,1,0,0,-0.1183295846,0.166321069,-0.2206509262,0.5611256361,0.8323058486,14.08596495,0,0,-0.1491235644,0.3436814547,-0.1951790154,0.7558022141,1.163714051,15.68872682,0,0,-0.1040119231,1.856820583,-1.363900423,1.001030564,90.36096095,0,0,-0.09566900134,7.428160191,-6.074232578,0.9970647693,69.02790546,1.299490571,3.908151627,12.02641106,3.55825901,1.53811574,avg
SN3_avg,4,0.001,37,none,0.95043125,1,1,0,0,-0.1603126526,0.1667026579,-0.1994932294,0.4924659431,0.7016898394,13.76861903,0,0,-0.1283808351,0.3249166906,-0.1815606505,0.7531114221,1.195095778,15.66638046,0,0,0.03209178522,1.818392634,-1.46254766,0.9942907691,90.62515683,0,0,0.7384979129,7.26539135,-3.758390427,0.9945255518,69.54630638,1.300845385,3.89370203,12.25965595,3.548609257,1.498368979,avg
SN3_avg,4,0.001,38,none,0.9486666667,1,1,0,0,-0.1712339371,0.1776737273,-0.204744041,0.5025286078,0.7404417992,13.8303948,0,0,-0.1644243449,0.3467171788,-0.2385012358,0.7235556245,1.114715815,15.72269979,0,0,-0.294447124,1.882274032,-2.74458909,1.00034523,88.74174934,0,0,1.274262547,7.582671642,-9.480802536,0.9924160838,67.99670759,1.329761267,4.01936388,12.43815899,3.567924738,1.507792711,avg
SN3_avg,4,0.001,39,none,0.9514395833,1,1,0,0,-0.1450637579,0.1787241697,-0.2379996479,0.5263739824,0.7895762324,13.90607317,0,0,-0.152224198,0.3595232368,-0.2214855552,0.7732337713,1.176923871,15.70127454,0,0,-0.1381524652,1.986353159,-1.704349756,0.9999366403,91.16564281,0,0,1.175116658,7.97099781,-3.481813192,0.9979985952,69.88093621,1.362763882,4.038738728,12.65911865,3.528995752,1.535404205,avg
SN3_avg,4,0.001,40,none,0.9556375,1,1,0,0,-0.1510345638,0.1712138057,-0.2399909049,0.5003338456,0.7002664208,13.7149572,0,0,-0.1638909131,0.3458927274,-0.2934669256,0.7786617279,1.145723104,15.67813398,0,0,-0.2711265087,1.901812077,-2.601737976,0.9968150854,90.49864168,0,0,0.7572360039,7.592045307,-4.954529762,0.9829716086,70.43143258,1.332975626,4.028894901,12.8164835,3.556867123,1.499937773,avg
SN3_avg,4,0.001,41,none,0.95201875,1,1,0,0,-0.1477611363,0.1609419733,-0.2278013229,0.4968782663,0.7337988615,13.81784711,0,0,-0.1403452307,0.3644574881,-0.2031055242,0.7815229893,1.182028413,15.65388342,0,0,-0.0601900816,2.06149745,-2.15428257,0.9959914088,90.90072963,0,0,0.575083971,8.222262383,-8.547104836,0.9929774404,70.66141039,1.341165423,4.08135128,13.00662899,3.541668177,1.472951055,avg
SN3_avg,4,0.001,42,none,0.9544104167,1,1,0,0,-0.1405031383,0.1633267552,-0.272197336,0.4685248435,0.7130162716,13.77297302,0,0,-0.1394093037,0.3561343849,-0.2885604501,0.766479075,1.180260062,15.71150166,0,0,-0.1968939453,1.999519706,-2.800881863,0.9990971088,90.51186326,0,0,0.6015485525,7.918560505,-5.606769562,0.9903133512,71.11695056,1.346393943,4.056455135,13.23698044,3.520868063,1.433610201,avg
SN3_avg,4,0.001,43,none,0.9458604167,1,1,0,0,-0.1416393369,0.1475632191,-0.20514296,0.4840892553,0.712831378,13.71348656,0,0,-0.1689820439,0.3704345226,-0.2387071848,0.7783300877,1.145121813,15.69948908,0,0,-0.1062673181,2.16571784,-2.411466599,0.9966905117,90.74982565,0,0,0.9825575948,8.455933571,-7.464108944,0.9963636398,71.81493907,1.373014927,4.087206364,13.44775867,3.527811289,1.465061307,avg
SN3_avg,4,0.001,44,none,0.9520083333,1,1,0,0,-0.1512454301,0.1608140022,-0.1881063432,0.5090330243,0.7300655246,13.87691385,0,0,-0.164283663,0.3574689329,-0.2597472966,0.7496389151,1.099796176,15.65795664,0,0,-0.1568344533,2.104843855,-2.385677099,1.000014424,90.7566622,0,0,1.255493522,8.236269951,-5.676990032,0.9909712672,72.11462759,1.403218865,4.122134209,13.61573315,3.524027824,1.473473072,avg
SN3_avg,4,0.001,45,none,0.9536041667,1,1,0,0,-0.1535349935,0.1707626581,-0.2538601458,0.5576633215,0.8009402752,14.03575401,0,0,-0.1780566722,0.3568602502,-0.2564523816,0.7569285035,1.104210138,15.64533947,0,0,-0.1997984946,2.12578702,-2.164055109,0.9975437522,90.90428417,0,0,0.5750896335,8.155963898,-5.209393978,0.9815044403,72.99501896,1.386730671,4.196858883,13.74926949,3.545011044,1.44090271,avg
SN3_avg,4,0.001,46,none,0.9548020833,1,1,0,0,-0.1582341343,0.1811302602,-0.2057912052,0.4689007103,0.6702128053,13.73418958,0,0,-0.1474652588,0.3507873714,-0.2781530917,0.773917973,1.174307704,15.66004265,0,0,-0.03301669285,2.105043173,-2.027652979,0.9974487424,91.33734916,0,0,0.7548420429,8.091350555,-8.255534172,0.9914274216,72.7515823,1.390241027,4.187648773,13.92834377,3.536461353,1.418842196,avg
SN3_avg,4,0.001,47,none,0.9481229167,1,1,0,0,-0.1418812275,0.1555791497,-0.2130371332,0.4667051435,0.699760139,13.87563782,0,0,-0.1737639606,0.3430587351,-0.2614121139,0.7554252148,1.089348555,15.70742182,0,0,-0.2299038768,2.111371517,-3.180296421,0.9972881079,89.7955839,0,0,1.438956141,8.246403694,-8.962036133,0.9904535413,70.89093828,1.401369214,4.209983349,14.11717796,3.545605421,1.436414003,avg
SN3_avg,4,0.001,48,none,0.9553375,1,1,0,0,-0.1288439482,0.1606103182,-0.2586410642,0.5533844233,0.8197094798,14.02529751,0,0,-0.1584287882,0.3653610647,-0.2340145409,0.7694143057,1.146588087,15.73105943,0,0,-0.07106146961,2.211287975,-2.10111165,0.9981648922,92.87339836,0,0,0.2343744934,8.594083786,-4.067173958,0.9875463247,75.36121834,1.391074777,4.218837738,14.26769066,3.544230223,1.41517067,avg
SN3_avg,4,0.001,49,none,0.9462479167,1,1,0,0,-0.1608597785,0.1785565764,-0.2569060922,0.482883364,0.7038605213,13.83578792,0,0,-0.1683157086,0.3650637865,-0.2350698411,0.7627494335,1.115995765,15.72414883,0,0,-0.1264082044,2.219447851,-1.759800673,0.9955740571,91.97624403,0,0,0.6955444217,8.487046242,-8.320120811,0.9904336929,74.75953662,1.414469004,4.299398422,14.41511345,3.529564142,1.381675601,avg
SN3_avg,4,0.001,50,none,0.9595791667,1,1,0,0,-0.1445385069,0.1814402193,-0.2186432928,0.5345428586,0.7892896533,14.02813225,0,0,-0.1426223218,0.3658496737,-0.2590845227,0.7981660366,1.203935385,15.71528258,0,0,-0.1081198379,2.290498972,-2.42444396,0.9970661402,92.30795822,0,0,0.9821568131,8.541318893,-5.622546673,0.9851174355,75.27721361,1.405207872,4.266098499,14.49659538,3.509352684,1.376185179,avg
