task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
11,KKA23,1,0.8637759685516357,0.3789070780305862,0.9572,0.13719236125946044,0.848,0.4072205810546875,62500,500,0.8632959723472595,0.9572,0.848,97.15596118103713,102.00937397702364,"[0.7595199942588806, 0.8513599634170532, 0.8841599822044373, 0.9045599699020386, 0.9192799925804138]"
12,KKA23,1,0.817520022392273,0.4880874216785431,0.914,0.24952496542930602,0.792,0.6967259063720703,62500,500,0.8170560002326965,0.914,0.792,97.53979047102621,102.81335397798102,"[0.7084800004959106, 0.8086400032043457, 0.8360799551010132, 0.8575999736785889, 0.876800000667572]"
13,KKA23,1,0.8064159750938416,0.5240332365732193,0.9088,0.26301683769226075,0.752,0.7645652160644532,62500,500,0.8059840202331543,0.9088,0.752,97.5476113090408,102.81410219299141,"[0.6992799639701843, 0.7937600016593933, 0.8258399963378906, 0.8460800051689148, 0.8671199679374695]"
14,KKA23,1,0.8899520039558411,0.3216913831391334,0.9496,0.1332300937652588,0.856,0.5707204895019531,62500,500,0.8895840048789978,0.9496,0.856,96.11826638400089,100.98175363399787,"[0.8006399869918823, 0.8824799656867981, 0.9085599780082703, 0.9231999516487122, 0.9348799586296082]"
15,KKA23,1,0.8348640203475952,0.44902422956657406,0.8856,0.30248864679336546,0.812,0.6754279174804687,62500,500,0.8344640135765076,0.8856,0.812,97.5679704840295,102.86011910397792,"[0.7247200012207031, 0.8315999507904053, 0.8531999588012695, 0.8792799711227417, 0.8855199813842773]"
16,KKA23,1,0.8505439758300781,0.4093899066610336,0.9428,0.17346017894744872,0.848,0.45475086975097656,62500,500,0.8501920104026794,0.9428,0.848,97.5657187079778,102.81844374898355,"[0.7511199712753296, 0.8424800038337708, 0.871679961681366, 0.8940799832344055, 0.8933599591255188]"
17,KKA23,1,0.8581119775772095,0.39970052097034453,0.938,0.1820124704360962,0.776,0.7315285034179687,62500,500,0.8578559756278992,0.938,0.776,97.05577485804679,101.95520382403629,"[0.7575199604034424, 0.8551999926567078, 0.8766399621963501, 0.8941599726676941, 0.907039999961853]"
18,KKA23,1,0.7965919971466064,0.5346608715763091,0.9204,0.2302407642364502,0.76,0.7251799926757813,62500,500,0.796239972114563,0.9204,0.76,97.57285323902033,102.93669913103804,"[0.6419999599456787, 0.7840799689292908, 0.8234399557113647, 0.8539199829101562, 0.8795199990272522]"
19,KKA23,1,0.7944480180740356,0.54397907421875,0.8928,0.31170583381652833,0.74,0.8506257934570313,62500,500,0.7940800189971924,0.8928,0.74,96.56554054399021,101.84648631501477,"[0.6873599886894226, 0.7791999578475952, 0.8087999820709229, 0.8406400084495544, 0.8562399744987488]"
20,KKA23,1,0.8458079695701599,0.4243292027235031,0.9432,0.16077943649291992,0.788,0.7003037109375,62500,500,0.8452000021934509,0.9432,0.788,97.00310820597224,101.96135837899055,"[0.7228800058364868, 0.8393599987030029, 0.8696799874305725, 0.8873599767684937, 0.9097599983215332]"
21,KKA23,1,0.7662079930305481,0.6208971737689971,0.892,0.2974804138183594,0.744,0.7938318176269531,62500,500,0.7659199833869934,0.892,0.744,97.55998381000245,102.82234189403243,"[0.6084799766540527, 0.755840003490448, 0.7954399585723877, 0.8240000009536743, 0.847279965877533]"
22,KKA23,1,0.8518080115318298,0.4179222315483093,0.9456,0.16743275184631348,0.848,0.46715185546875,62500,500,0.8514400124549866,0.9456,0.848,97.57409076701151,102.83821003697813,"[0.7549600005149841, 0.8443999886512756, 0.8711199760437012, 0.8876000046730042, 0.9009599685668945]"
23,KKA23,1,0.8150399923324585,0.4807807953748703,0.9084,0.2372651529312134,0.792,0.5785090637207031,62500,500,0.8146079778671265,0.9084,0.792,96.9819003919838,100.88792488502804,"[0.6812799572944641, 0.8001599907875061, 0.8331199884414673, 0.871679961681366, 0.8889600038528442]"
24,KKA23,1,0.8554080128669739,0.4039391542139053,0.944,0.1658054359436035,0.808,0.6782964782714844,62500,500,0.855023980140686,0.944,0.808,98.07877289800672,103.43686150701251,"[0.728879988193512, 0.8527999520301819, 0.8847999572753906, 0.8971199989318848, 0.9134399890899658]"
25,KKA23,1,0.8822559714317322,0.3204573407206535,0.97,0.09458242149353027,0.892,0.33309442138671874,62500,500,0.8818560242652893,0.97,0.892,97.9341129809618,103.19176676101051,"[0.760159969329834, 0.8796799778938293, 0.9041599631309509, 0.9271199703216553, 0.9401599764823914]"
26,KKA23,1,0.8760160207748413,0.34669984182739255,0.9412,0.15419150943756105,0.872,0.4911456451416016,62500,500,0.875711977481842,0.9412,0.872,96.8798711100244,101.8704514260171,"[0.7715199589729309, 0.8700000047683716, 0.8973599672317505, 0.9147199988365173, 0.9264799952507019]"
27,KKA23,1,0.8747360110282898,0.34673157872009275,0.9548,0.12939204545021057,0.864,0.5057638702392578,62500,500,0.8740959763526917,0.9548,0.864,97.46397327800514,102.72717326495331,"[0.7514399886131287, 0.8707999587059021, 0.8993600010871887, 0.9201599955558777, 0.9319199919700623]"
28,KKA23,1,0.7372959852218628,0.6928049656105041,0.8752,0.3664124605178833,0.696,0.9805174560546875,62500,500,0.7368320226669312,0.8752,0.696,96.42520476598293,101.68895378598245,"[0.6031999588012695, 0.7086399793624878, 0.7572000026702881, 0.7960000038146973, 0.8214399814605713]"
29,KKA23,1,0.8091040253639221,0.5183528706483841,0.9344,0.18800830993652343,0.796,0.7332691650390625,62500,500,0.8086720108985901,0.9344,0.796,96.88999691599747,101.75943353102775,"[0.6683200001716614, 0.795199990272522, 0.8392799496650696, 0.8631199598312378, 0.8795999884605408]"
30,KKA23,1,0.8270080089569092,0.4674338489408493,0.9328,0.1911701726913452,0.772,0.7993350219726563,62500,500,0.8265119791030884,0.9328,0.772,97.35733404301573,102.63909528701333,"[0.68367999792099, 0.8100000023841858, 0.8564800024032593, 0.8796799778938293, 0.9052000045776367]"
31,KKA23,1,0.7147039771080017,0.7470465864677429,0.8472,0.425338366317749,0.688,0.9319205322265625,62500,500,0.7142879962921143,0.8472,0.688,98.93876491399715,104.31556600797921,"[0.5701599717140198, 0.6931999921798706, 0.7385599613189697, 0.7683999538421631, 0.8032000064849854]"
