environment,reference_arm,comparison_arm,window,reference_window,comparison_window,design,metric,seed,status,reference_late_nearbalance,comparison_late_nearbalance,difference_late_nearbalance,ratio_late_nearbalance,reference_late_activity,comparison_late_activity,difference_late_activity,ratio_late_activity,reference_late_loglog_slope,comparison_late_loglog_slope,difference_late_loglog_slope,ratio_late_loglog_slope,reference_late_halves_ratio,comparison_late_halves_ratio,difference_late_halves_ratio,ratio_late_halves_ratio,reference_late_mean_sqrtQ,comparison_late_mean_sqrtQ,difference_late_mean_sqrtQ,ratio_late_mean_sqrtQ,reference_late_mean_sigma,comparison_late_mean_sigma,difference_late_mean_sigma,ratio_late_mean_sigma,reference_late_A_balance,comparison_late_A_balance,difference_late_A_balance,ratio_late_A_balance,reference_late_A_activity,comparison_late_A_activity,difference_late_A_activity,ratio_late_A_activity,reference_late_update_only_balance,comparison_late_update_only_balance,difference_late_update_only_balance,ratio_late_update_only_balance,reference_late_G_pre_over_Q,comparison_late_G_pre_over_Q,difference_late_G_pre_over_Q,ratio_late_G_pre_over_Q,reference_late_abs_G_pre_over_Q,comparison_late_abs_G_pre_over_Q,difference_late_abs_G_pre_over_Q,ratio_late_abs_G_pre_over_Q,reference_late_sum_A_energy,comparison_late_sum_A_energy,difference_late_sum_A_energy,ratio_late_sum_A_energy,reference_late_sum_E_energy,comparison_late_sum_E_energy,difference_late_sum_E_energy,ratio_late_sum_E_energy,reference_late_sum_AE_cross,comparison_late_sum_AE_cross,difference_late_sum_AE_cross,ratio_late_sum_AE_cross,reference_late_sum_total_energy,comparison_late_sum_total_energy,difference_late_sum_total_energy,ratio_late_sum_total_energy,reference_late_sum_mean_A_sq,comparison_late_sum_mean_A_sq,difference_late_sum_mean_A_sq,ratio_late_sum_mean_A_sq,reference_late_sum_mean_E_sq,comparison_late_sum_mean_E_sq,difference_late_sum_mean_E_sq,ratio_late_sum_mean_E_sq,reference_late_target_change_fraction,comparison_late_target_change_fraction,difference_late_target_change_fraction,ratio_late_target_change_fraction,reference_late_target_change_energy,comparison_late_target_change_energy,difference_late_target_change_energy,ratio_late_target_change_energy,reference_late_learner_input_mean_shift_sq,comparison_late_learner_input_mean_shift_sq,difference_late_learner_input_mean_shift_sq,ratio_late_learner_input_mean_shift_sq,reference_late_original_context_mean_shift_sq,comparison_late_original_context_mean_shift_sq,difference_late_original_context_mean_shift_sq,ratio_late_original_context_mean_shift_sq,reference_late_task_start_mse,comparison_late_task_start_mse,difference_late_task_start_mse,ratio_late_task_start_mse,reference_late_mse,comparison_late_mse,difference_late_mse,ratio_late_mse,reference_late_task_mse_gain,comparison_late_task_mse_gain,difference_late_task_mse_gain,ratio_late_task_mse_gain,reference_late_task_start_acc,comparison_late_task_start_acc,difference_late_task_start_acc,ratio_late_task_start_acc,reference_late_train_acc,comparison_late_train_acc,difference_late_train_acc,ratio_late_train_acc,reference_late_task_accuracy_gain,comparison_late_task_accuracy_gain,difference_late_task_accuracy_gain,ratio_late_task_accuracy_gain,reference_late_grad_w1_start_norm,comparison_late_grad_w1_start_norm,difference_late_grad_w1_start_norm,ratio_late_grad_w1_start_norm,reference_late_grad_w1_end_norm,comparison_late_grad_w1_end_norm,difference_late_grad_w1_end_norm,ratio_late_grad_w1_end_norm,reference_late_grad_w2_start_norm,comparison_late_grad_w2_start_norm,difference_late_grad_w2_start_norm,ratio_late_grad_w2_start_norm,reference_late_grad_w2_end_norm,comparison_late_grad_w2_end_norm,difference_late_grad_w2_end_norm,ratio_late_grad_w2_end_norm,reference_late_adaptive_alpha_median,comparison_late_adaptive_alpha_median,difference_late_adaptive_alpha_median,ratio_late_adaptive_alpha_median,reference_late_adaptive_alpha_clip_frac,comparison_late_adaptive_alpha_clip_frac,difference_late_adaptive_alpha_clip_frac,ratio_late_adaptive_alpha_clip_frac,reference_late_adaptive_alpha_median_l1,comparison_late_adaptive_alpha_median_l1,difference_late_adaptive_alpha_median_l1,ratio_late_adaptive_alpha_median_l1,reference_late_adaptive_alpha_clip_frac_l1,comparison_late_adaptive_alpha_clip_frac_l1,difference_late_adaptive_alpha_clip_frac_l1,ratio_late_adaptive_alpha_clip_frac_l1,reference_late_adaptive_alpha_median_l2,comparison_late_adaptive_alpha_median_l2,difference_late_adaptive_alpha_median_l2,ratio_late_adaptive_alpha_median_l2,reference_late_adaptive_alpha_clip_frac_l2,comparison_late_adaptive_alpha_clip_frac_l2,difference_late_adaptive_alpha_clip_frac_l2,ratio_late_adaptive_alpha_clip_frac_l2
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,raw,200,COMPLETE,0.18143806013842406,0.04974685651578047,-0.13169120362264358,0.2741809324781539,0.221356899637286,0.17507371036797276,-0.04628318926931324,0.7909114676562936,0.3625585147287151,0.3582653998805589,-0.004293114848156199,0.9881588359568151,1.0358928388476099,1.0324547380485267,-0.0034381007990831325,0.9966810265790543,4.922351313500743,4.576020372396158,-0.3463309411045845,0.9296411574373638,47.30815833547537,49.70739121980176,2.3992328843263877,1.050714992270736,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.75,0.75,0.0,1.0,2.4796875,2.4796875,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.471474367380142,2.6053171694278716,0.13384280204772958,1.0541550435700484,0.006483334553195164,0.011737326858565211,0.005253992305370048,1.8103842648040949,2.464991032826947,2.5935798425693064,0.12858880974235953,1.052166035506786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2825028195977211,0.26544338315725324,-0.017059436440467868,0.9396132170830712,0.020000000000000004,0.030000000000000006,0.010000000000000002,1.5,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,raw,201,COMPLETE,1.8989147313190906,1.6987511593422282,-0.2001635719768624,0.8945905423368758,0.11773386805767316,0.11008279415372106,-0.007651073903952102,0.9350138237180473,-0.5715865321208853,-0.4944245994054462,0.07716193271543909,0.8650039348738188,0.9274337013029769,0.9328910498601252,0.0054573485571483005,1.005884354374314,4.092044428000447,4.032534641086391,-0.05950978691405595,0.9854571992163987,53.766623188324004,55.02873960457473,1.262116416250727,1.0234739758870484,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.73125,0.73125,0.0,1.0,2.475,2.475,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.4983523428440093,2.716659939289093,0.2183075964450838,1.0873806279047784,0.01376267000741791,0.010541527859459165,-0.003221142147958744,0.7659507823538174,2.4845896728365915,2.706118411429634,0.22152873859304245,1.089161096101687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24232508204877376,0.24562822990119457,0.003303147852420807,1.0136310604931766,0.030000000000000006,0.030000000000000006,0.0,1.0,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,raw,202,COMPLETE,-0.16737689195025093,-0.32176558945454925,-0.15438869750429832,1.922401507791093,0.19766465679663467,0.17935140664411414,-0.018313250152520527,0.9073519239640199,0.6295326318543311,0.6383053432352735,0.008772711380942488,1.0139352766434075,1.0528414426800397,1.056241347394908,0.003399904714868285,1.0032292656586672,4.3589601662556205,4.168177057302357,-0.1907831089532639,0.9562319677912662,44.52219829089806,44.82679897748008,0.30460068658202033,1.0068415464257139,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.734375,0.734375,0.0,1.0,2.3328125,2.3328125,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.3084036499261855,2.4984783321619033,0.19007468223571777,1.0823403143734398,0.010424778587184847,0.016047232154232916,0.0056224535670480694,1.5393355379230536,2.2979788713390006,2.4824311000076706,0.18445222866867006,1.0802671560514359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32378570586442945,0.3025138393044472,-0.021271866559982255,0.9343026385207724,0.06350000000000001,0.04950000000000001,-0.014000000000000005,0.7795275590551181,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,raw,203,COMPLETE,0.1522887111690414,-0.04961417612841189,-0.20190288729745332,-0.325790242412255,0.14345121205559253,0.1321648126838687,-0.011286399371723821,0.9213223840356962,0.2917946042352008,0.397520937030314,0.10572633279511318,1.362331349725345,1.0210183265288877,1.033372200846698,0.01235387431781021,1.012099561777514,4.783944143598896,4.562823803564646,-0.22112034003425052,0.9537786534715047,57.19516259653833,57.00047557536916,-0.19468702116917314,0.9965960928803976,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.7640625,0.7640625,0.0,1.0,2.73125,2.73125,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.805855518579483,2.7416108429431914,-0.06424467563629177,0.9771033557462656,0.01789899860159494,0.01357489927613642,-0.004324099325458519,0.7584166901340945,2.787956519977888,2.728035943667055,-0.05992057631083325,0.9785073490632098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21743218079209328,0.23268831968307496,0.01525613889098168,1.070165045649657,0.10350000000000001,0.08000000000000002,-0.023499999999999993,0.7729468599033817,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,raw,204,COMPLETE,1.548315168339079,1.6629302943422473,0.11461512600316826,1.0740257076510586,0.16227385734188812,0.13951267988387753,-0.022761177458010595,0.8597360176750097,-0.4599263625816971,-0.5521437444968242,-0.09221738191512713,1.20050466643722,0.9589843091098441,0.9431360446496586,-0.0158482644601855,0.9834739063927997,3.978849987344521,3.9009358639291434,-0.07791412341537773,0.9804179288831703,44.497804662737984,46.97022639747763,2.4724217347396475,1.0555627800849696,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.6890625,0.6890625,0.0,1.0,1.7640625,1.7640625,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.7473360538482665,1.831469750404358,0.08413369655609149,1.0481496941420048,0.01047326936677564,0.011187336522561963,0.0007140671557863236,1.0681799666159222,1.736862784481491,1.820282413881796,0.0834196294003049,1.0480289117514878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3010189689695835,0.2868984669446945,-0.014120502024889015,0.9530909893378985,0.026000000000000006,0.03300000000000001,0.007000000000000003,1.2692307692307694,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,reference,200,COMPLETE,-0.2986845386560938,-0.6423466037472806,-0.3436620650911868,2.150585385629486,0.1472455879922635,0.1131953681193449,-0.034050219872918605,0.7687521892017053,0.3556380316154619,0.39358635720187163,0.037948325586409704,1.106704914021799,1.0322067406156281,1.0353935340807954,0.003186793465167259,1.0030873596729921,1.9089671630695566,1.7094238942587254,-0.19954326881083118,0.8954705598550097,22.584705529970257,23.239371622385313,0.6546660924150558,1.0289871431596176,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.75,0.75,0.0,1.0,2.4796875,2.4796875,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.471474367380142,2.6053171694278716,0.13384280204772958,1.0541550435700484,0.006483334553195164,0.011737326858565211,0.005253992305370048,1.8103842648040949,2.464991032826947,2.5935798425693064,0.12858880974235953,1.052166035506786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2825028195977211,0.26544338315725324,-0.017059436440467868,0.9396132170830712,0.020000000000000004,0.030000000000000006,0.010000000000000002,1.5,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,reference,201,COMPLETE,2.4628765550401863,2.0029788486095623,-0.459897706430624,0.8132680643333665,0.077196521371343,0.07281169315068295,-0.004384828220660053,0.9431991475423167,-0.6007594323637031,-0.46251815886397785,0.13824127349972526,0.7698891335658077,0.9234668285593494,0.936202915542429,0.012736086983079598,1.013791602025325,1.5753590460319862,1.5443210376307965,-0.031038008401189643,0.9802978194213134,25.60668231704907,25.96027347730854,0.35359116025946946,1.0138085502792389,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.73125,0.73125,0.0,1.0,2.475,2.475,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.4983523428440093,2.716659939289093,0.2183075964450838,1.0873806279047784,0.01376267000741791,0.010541527859459165,-0.003221142147958744,0.7659507823538174,2.4845896728365915,2.706118411429634,0.22152873859304245,1.089161096101687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24232508204877376,0.24562822990119457,0.003303147852420807,1.0136310604931766,0.030000000000000006,0.030000000000000006,0.0,1.0,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,reference,202,COMPLETE,-0.8144214643978277,-0.938182842702679,-0.12376137830485134,1.1519623238274532,0.13635118700460663,0.13539008326106525,-0.0009611037435413861,0.9929512623640826,0.623435680940594,0.6160025537669995,-0.007433127173594456,0.9880771547076358,1.0483964222476343,1.0467248196968666,-0.0016716025507677035,0.998405562518819,1.693901117916391,1.6716659663093083,-0.02223515160708267,0.9868734063801591,21.00921590543045,20.865951125007182,-0.1432647804232694,0.9931808601963942,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.734375,0.734375,0.0,1.0,2.3328125,2.3328125,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.3084036499261855,2.4984783321619033,0.19007468223571777,1.0823403143734398,0.010424778587184847,0.016047232154232916,0.0056224535670480694,1.5393355379230536,2.2979788713390006,2.4824311000076706,0.18445222866867006,1.0802671560514359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32378570586442945,0.3025138393044472,-0.021271866559982255,0.9343026385207724,0.06350000000000001,0.04950000000000001,-0.014000000000000005,0.7795275590551181,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,reference,203,COMPLETE,-0.48561430107944403,-0.739451293054142,-0.253836991974698,1.5227131725949141,0.0717666068893703,0.07932580010129292,0.007559193211922624,1.105330230027111,0.20085436416132232,0.36320152510735737,0.16234716094603505,1.808282964743753,1.0058760140096352,1.0255465853706243,0.019670571360989042,1.0195556620170094,1.6178254571528332,1.661009127049855,0.043183669897021826,1.0266924158635875,27.570979584115275,26.857738890341874,-0.7132406937734004,0.9741307452788392,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.7640625,0.7640625,0.0,1.0,2.73125,2.73125,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.805855518579483,2.7416108429431914,-0.06424467563629177,0.9771033557462656,0.01789899860159494,0.01357489927613642,-0.004324099325458519,0.7584166901340945,2.787956519977888,2.728035943667055,-0.05992057631083325,0.9785073490632098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21743218079209328,0.23268831968307496,0.01525613889098168,1.070165045649657,0.10350000000000001,0.08000000000000002,-0.023499999999999993,0.7729468599033817,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,reference,204,COMPLETE,1.8962199257614092,2.1272076167069347,0.23098769094552551,1.1218148210592052,0.1122095374547159,0.09326361980117522,-0.018945917653540686,0.8311559063222532,-0.5168425465825729,-0.6005994687287072,-0.08375692214613428,1.162055006306941,0.9533408789156569,0.9389096771431711,-0.014431201772485802,0.9848624955756643,1.5580467442165604,1.4755179584464955,-0.08252878577006495,0.9470306099117949,21.00160051555207,21.841256907100906,0.8396563915488358,1.0399805905710402,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.6890625,0.6890625,0.0,1.0,1.7640625,1.7640625,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.7473360538482665,1.831469750404358,0.08413369655609149,1.0481496941420048,0.01047326936677564,0.011187336522561963,0.0007140671557863236,1.0681799666159222,1.736862784481491,1.820282413881796,0.0834196294003049,1.0480289117514878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3010189689695835,0.2868984669446945,-0.014120502024889015,0.9530909893378985,0.026000000000000006,0.03300000000000001,0.007000000000000003,1.2692307692307694,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,200,COMPLETE,-0.2986845386560938,-0.6423466037472806,-0.3436620650911868,2.150585385629486,0.1472455879922635,0.1131953681193449,-0.034050219872918605,0.7687521892017053,0.3556380316154619,0.39358635720187163,0.037948325586409704,1.106704914021799,1.0322067406156281,1.0353935340807954,0.003186793465167259,1.0030873596729921,1.9089671630695566,1.7094238942587254,-0.19954326881083118,0.8954705598550097,22.584705529970257,23.239371622385313,0.6546660924150558,1.0289871431596176,-0.2986845386560938,-0.6423466037472806,-0.3436620650911868,2.150585385629486,0.1472455879922635,0.1131953681193449,-0.034050219872918605,0.7687521892017053,-0.2986845386560938,-0.6423466037472806,-0.3436620650911868,2.150585385629486,0.0,0.0,0.0,,0.0,0.0,0.0,,2485.532894917786,2617.4879495348687,131.95505461708262,1.053089240897553,0.0,410.84817073391395,410.84817073391395,,0.0,23.578606430159915,23.578606430159915,,2485.532894917786,3051.9147266989426,566.3818317811565,1.227871388441186,2410.384064595299,2556.3285053828868,145.9444407875876,1.0605482101094506,0.0,410.84817073391395,410.84817073391395,,0.75,0.75,0.0,1.0,2.4796875,2.4796875,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.471474367380142,2.6053171694278716,0.13384280204772958,1.0541550435700484,0.006483334553195164,0.011737326858565211,0.005253992305370048,1.8103842648040949,2.464991032826947,2.5935798425693064,0.12858880974235953,1.052166035506786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2825028195977211,0.26544338315725324,-0.017059436440467868,0.9396132170830712,0.020000000000000004,0.030000000000000006,0.010000000000000002,1.5,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,201,COMPLETE,2.4628765550401863,2.0029788486095623,-0.459897706430624,0.8132680643333665,0.077196521371343,0.07281169315068295,-0.004384828220660053,0.9431991475423167,-0.6007594323637031,-0.46251815886397785,0.13824127349972526,0.7698891335658077,0.9234668285593494,0.936202915542429,0.012736086983079598,1.013791602025325,1.5753590460319862,1.5443210376307965,-0.031038008401189643,0.9802978194213134,25.60668231704907,25.96027347730854,0.35359116025946946,1.0138085502792389,2.4628765550401863,2.0029788486095623,-0.459897706430624,0.8132680643333665,0.077196521371343,0.07281169315068295,-0.004384828220660053,0.9431991475423167,2.4628765550401863,2.0029788486095623,-0.459897706430624,0.8132680643333665,0.0,0.0,0.0,,0.0,0.0,0.0,,2051.6733508719335,2067.688197856726,16.01484698479271,1.0078057488917456,0.0,483.15724185569576,483.15724185569576,,0.0,-85.15876360641313,-85.15876360641313,,2051.6733508719335,2465.686676106009,414.01332523407564,1.2017930023110772,2001.0192910558014,2018.5890017417091,17.569710685907694,1.0087803804613185,0.0,483.15724185569576,483.15724185569576,,0.73125,0.73125,0.0,1.0,2.475,2.475,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.4983523428440093,2.716659939289093,0.2183075964450838,1.0873806279047784,0.01376267000741791,0.010541527859459165,-0.003221142147958744,0.7659507823538174,2.4845896728365915,2.706118411429634,0.22152873859304245,1.089161096101687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24232508204877376,0.24562822990119457,0.003303147852420807,1.0136310604931766,0.030000000000000006,0.030000000000000006,0.0,1.0,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,202,COMPLETE,-0.8144214643978277,-0.938182842702679,-0.12376137830485134,1.1519623238274532,0.13635118700460663,0.13539008326106525,-0.0009611037435413861,0.9929512623640826,0.623435680940594,0.6160025537669995,-0.007433127173594456,0.9880771547076358,1.0483964222476343,1.0467248196968666,-0.0016716025507677035,0.998405562518819,1.693901117916391,1.6716659663093083,-0.02223515160708267,0.9868734063801591,21.00921590543045,20.865951125007182,-0.1432647804232694,0.9931808601963942,-0.8144214643978277,-0.938182842702679,-0.12376137830485134,1.1519623238274532,0.13635118700460663,0.13539008326106525,-0.0009611037435413861,0.9929512623640826,-0.8144214643978277,-0.938182842702679,-0.12376137830485134,1.1519623238274532,0.0,0.0,0.0,,0.0,0.0,0.0,,2198.658980728352,1734.9807021096215,-463.6782786187307,0.7891085963385156,0.0,331.00560818202405,331.00560818202405,,0.0,-22.982960090522184,-22.982960090522184,,2198.658980728352,2043.003350201123,-155.65563052722905,0.9292042868441268,2138.4307289603435,1675.9915930367858,-462.4391359235576,0.7837483675945935,0.0,331.00560818202405,331.00560818202405,,0.734375,0.734375,0.0,1.0,2.3328125,2.3328125,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.3084036499261855,2.4984783321619033,0.19007468223571777,1.0823403143734398,0.010424778587184847,0.016047232154232916,0.0056224535670480694,1.5393355379230536,2.2979788713390006,2.4824311000076706,0.18445222866867006,1.0802671560514359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32378570586442945,0.3025138393044472,-0.021271866559982255,0.9343026385207724,0.06350000000000001,0.04950000000000001,-0.014000000000000005,0.7795275590551181,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,203,COMPLETE,-0.48561430107944403,-0.739451293054142,-0.253836991974698,1.5227131725949141,0.0717666068893703,0.07932580010129292,0.007559193211922624,1.105330230027111,0.20085436416132232,0.36320152510735737,0.16234716094603505,1.808282964743753,1.0058760140096352,1.0255465853706243,0.019670571360989042,1.0195556620170094,1.6178254571528332,1.661009127049855,0.043183669897021826,1.0266924158635875,27.570979584115275,26.857738890341874,-0.7132406937734004,0.9741307452788392,-0.48561430107944403,-0.739451293054142,-0.253836991974698,1.5227131725949141,0.0717666068893703,0.07932580010129292,0.007559193211922624,1.105330230027111,-0.48561430107944403,-0.739451293054142,-0.253836991974698,1.5227131725949141,0.0,0.0,0.0,,0.0,0.0,0.0,,4615.06748172325,3095.9171837762965,-1519.1502979469537,0.670828150625501,0.0,390.24866061834325,390.24866061834325,,0.0,-34.38503973891432,-34.38503973891432,,4615.06748172325,3451.7808046557257,-1163.2866770675246,0.747937233491295,4560.498197758639,3038.6813337583485,-1521.816864000291,0.6663046890911563,0.0,390.24866061834325,390.24866061834325,,0.7640625,0.7640625,0.0,1.0,2.73125,2.73125,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.805855518579483,2.7416108429431914,-0.06424467563629177,0.9771033557462656,0.01789899860159494,0.01357489927613642,-0.004324099325458519,0.7584166901340945,2.787956519977888,2.728035943667055,-0.05992057631083325,0.9785073490632098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21743218079209328,0.23268831968307496,0.01525613889098168,1.070165045649657,0.10350000000000001,0.08000000000000002,-0.023499999999999993,0.7729468599033817,,,,,,,,,,,,,,,,
conda,SNA06_k1_X0Y1,SNA06_k1_X1Y1,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,204,COMPLETE,1.8962199257614092,2.1272076167069347,0.23098769094552551,1.1218148210592052,0.1122095374547159,0.09326361980117522,-0.018945917653540686,0.8311559063222532,-0.5168425465825729,-0.6005994687287072,-0.08375692214613428,1.162055006306941,0.9533408789156569,0.9389096771431711,-0.014431201772485802,0.9848624955756643,1.5580467442165604,1.4755179584464955,-0.08252878577006495,0.9470306099117949,21.00160051555207,21.841256907100906,0.8396563915488358,1.0399805905710402,1.8962199257614092,2.1272076167069347,0.23098769094552551,1.1218148210592052,0.1122095374547159,0.09326361980117522,-0.018945917653540686,0.8311559063222532,1.8962199257614092,2.1272076167069347,0.23098769094552551,1.1218148210592052,0.0,0.0,0.0,,0.0,0.0,0.0,,1714.8436753649228,1950.6236483062696,235.77997294134684,1.1374935665148442,0.0,376.26259993414294,376.26259993414294,,0.0,-91.16880745679643,-91.16880745679643,,1714.8436753649228,2235.7174407836164,520.8737654186937,1.3037441679970336,1665.313659280801,1906.098335998668,240.78467671786711,1.1445881833587161,0.0,376.26259993414294,376.26259993414294,,0.6890625,0.6890625,0.0,1.0,1.7640625,1.7640625,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.7473360538482665,1.831469750404358,0.08413369655609149,1.0481496941420048,0.01047326936677564,0.011187336522561963,0.0007140671557863236,1.0681799666159222,1.736862784481491,1.820282413881796,0.0834196294003049,1.0480289117514878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3010189689695835,0.2868984669446945,-0.014120502024889015,0.9530909893378985,0.026000000000000006,0.03300000000000001,0.007000000000000003,1.2692307692307694,,,,,,,,,,,,,,,,
