arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2,depth_ratio_l1,wtilde_gmean_l1,omega_l1,n_dead_l1,n_gate0_l1,n_exact_zero_l1,bias_mean_l1,bias_absmean_l1,depth_ratio_l2,wtilde_gmean_l2,omega_l2,n_dead_l2,n_gate0_l2,n_exact_zero_l2,bias_mean_l2,bias_absmean_l2,pin_max_ratio
CH,raw,4,4,0.001,103,none,0.9849083333,0.9983333349,0.9983333349,0,0,-8.074163437,16.77013588,-16.54660416,0.3125,70.1987432,0.6989833117,-0.4564338624,0.3125,0.2943166792,0.01999999955,-0.09164831787,0.4900600314,-7.862413165e+12,16.54660416,0,0,-15.03070641,22.40521431,-19.16826248,0.2308333367,24.07500221,0.7437083125,-0.6801229715,0.2308333367,0.248274982,0,-0.3089158833,0.6475792527,-1.450314826e+13,19.16826248,0.007719023619,29.9826622,3.556028605,3.023272276,5.116466045,13.61578083,-0.4814608238582739,29.209468097029585,3.423547449334394e-05,0,83878,0,-7.862413040846587,8.218372861593961,-0.6708575156672982,3.8154003544339807,0.0002620956930084343,0,89245,0,-14.50314802825451,14.509151700139046,
CH,raw,4,4,0.001,104,none,0.982225,1,1,0,0,-8.164138794,16.34218788,-16.67040443,0.3058333397,70.72709104,0.7055416703,-0.4822436571,0.3058333397,0.2880083323,0.01999999955,-0.07916410267,0.5084483027,-7.956876231e+12,16.67040443,0,0,-15.20354843,21.25296021,-19.05815125,0.2225000113,24.25762494,0.7587583661,-0.711263895,0.2225000113,0.2327750176,0,-0.2449397296,0.6890065074,-1.464207933e+13,19.05815125,0.005552331917,30.04934883,3.576993227,3.116324663,4.881779671,12.66189384,-0.4995744054559235,29.273397829962065,3.416070815586958e-05,0,84665,0,-7.956875783726573,8.30915757842362,-0.7153614498768216,3.847095316913934,0.00025993637215159535,0,91051,0,-14.642079661637545,14.643428293913603,
CH,raw,4,4,0.001,105,none,0.9850166667,1,1,0,0,-8.263139725,16.51630402,-16.78062248,0.3141666651,69.62361243,0.7039333582,-0.4521163702,0.3141666651,0.2892666757,0.01999999955,-0.09473385662,0.5079094172,-8.052246839e+12,16.78062248,0,0,-15.24809933,21.97778893,-19.0108223,0.2291666716,25.32902035,0.7564750314,-0.6815274954,0.2291666716,0.2348416597,0,-0.2734600604,0.6723479033,-1.47747263e+13,19.0108223,0.0027452996,30.00388718,3.628968239,3.154870987,4.955791473,12.18010712,-0.5003019873570964,29.290147716034724,3.4141172987412274e-05,0,84472,0,-8.05224744141102,8.388786439299583,-0.6937958763079267,3.8614059383651114,0.00025897303105702275,0,90777,0,-14.77472667299211,14.77672002710402,
CH,raw,4,4,0.001,106,none,0.9865416667,1,1,0,0,-8.376321793,16.27407265,-16.85813522,0.3033333421,67.6706293,0.7082916498,-0.4798118174,0.3033333421,0.2855249941,0.02999999933,-0.09488389641,0.5208685994,-8.149221245e+12,16.85813522,0,0,-15.29840088,20.22047043,-19.31261826,0.2066666782,22.95503074,0.7693833709,-0.7557040453,0.2066666782,0.2214833349,0,-0.2912435234,0.7366362214,-1.489485011e+13,19.31261826,0.004946891218,29.93776894,3.572555304,3.127835751,4.903948307,12.40915489,-0.5147034779275119,29.208782291911294,3.4236278322254026e-05,0,84995,0,-8.149220687150954,8.476652616262436,-0.7565798695416406,3.837987278790221,0.0002605532346410517,0,92326,0,-14.894849795810877,14.895132055766881,
CH,raw,4,4,0.001,107,none,0.986775,1,1,0,0,-8.472319603,15.75107002,-16.97552109,0.3050000072,68.23967436,0.7124249935,-0.4947701395,0.3050000072,0.2811749876,0.03999999911,-0.05077777803,0.5441579223,-8.259683484e+12,16.97552109,0,0,-15.49545002,20.07643127,-19.23227501,0.1983333379,26.30190729,0.7767583132,-0.7667472363,0.1983333379,0.2158916742,0,-0.2247408926,0.7489480376,-1.50362034e+13,19.23227501,0.003355399938,30.01564598,3.626605034,3.235008955,4.655732155,10.34553242,-0.5378885112085865,29.23783341913305,3.420226066906881e-05,0,85491,0,-8.259684243611991,8.571069180555641,-0.7718229306597277,3.875781601493935,0.0002580124740812398,0,93211,0,-15.036203792989253,15.036203792989253,
CH,raw,4,4,0.001,108,none,0.9870104167,1,1,0,0,-8.547807693,16.09490776,-17.1131382,0.2916666865,66.25605754,0.7168916464,-0.5243361592,0.2916666865,0.2760750055,0.02999999933,-0.06267944723,0.5378580093,-8.341137916e+12,17.1131382,0,0,-15.70407295,19.94966125,-19.22249222,0.1941666752,26.6457646,0.7811000347,-0.7785144448,0.1941666752,0.2113999873,0,-0.2126666903,0.7607818246,-1.517733963e+13,19.22249222,0.003307328327,30.0553627,3.686561823,3.294206619,4.65209198,10.33607006,-0.531087709259416,29.28628391851317,3.4145677300077506e-05,0,86027,0,-8.341138498447835,8.656774692870677,-0.7871849428019737,3.925021106999916,0.00025477569998708837,0,93732,0,-15.17733984977007,15.17733984977007,
CH,raw,4,4,0.001,109,none,0.9871270833,1,1,0,0,-8.661922455,15.60538864,-17.15355873,0.2966666818,68.10195872,0.7204583287,-0.5084008574,0.2966666818,0.27290833,0.03999999911,-0.05952133238,0.5613517165,-8.444293153e+12,17.15355873,0,0,-15.90633202,19.78952217,-19.34430313,0.1916666776,28.41065405,0.7865166664,-0.809273541,0.1916666776,0.2059333324,0,-0.2021348029,0.7731646299,-1.529944526e+13,19.34430313,0.002898862818,30.2964325,3.721821308,3.429207563,4.42407465,9.596520424,-0.5550597075677828,29.32693925101374,3.4098341850161986e-05,0,86455,0,-8.444293082281947,8.760110878422857,-0.8037754465902801,3.9795504314382573,0.0002512846657501933,0,94382,0,-15.299445939138531,15.300558862611652,
CH,raw,4,4,0.001,110,none,0.9860770833,1,1,0,0,-8.891140938,15.44201088,-17.22454834,0.285833329,65.34673647,0.7239083648,-0.5329226851,0.285833329,0.2697249949,0.03999999911,-0.06036258861,0.5743613243,-8.55647925e+12,17.22454834,0,0,-15.97484207,19.85418892,-19.5529213,0.1950000077,25.12755899,0.7842333317,-0.792781055,0.1950000077,0.2075500041,0,-0.2793359756,0.7777679563,-1.544195198e+13,19.5529213,0.00285387761,30.26573753,3.791145325,3.537372589,4.568667412,10.52006817,-0.5757761088949576,29.330404507336088,3.409431328333304e-05,0,86869,0,-8.556478888392448,8.86929406940937,-0.8046081426125565,4.038026111412507,0.00024764574879140606,0,94108,0,-15.441951552182436,15.441951552182436,
CH,raw,4,4,0.001,111,none,0.9869729167,1,1,0,0,-8.959993362,15.84213161,-17.2551403,0.2891666591,66.73881995,0.7217749953,-0.5214528441,0.2891666591,0.2717750072,0.01999999955,-0.06845691055,0.5646470189,-8.635380924e+12,17.2551403,0,0,-16.01039124,20.49113083,-19.49227715,0.1941666752,24.89731718,0.7842000127,-0.7876142859,0.1941666752,0.2070666701,0,-0.1771050543,0.7592324615,-1.555753232e+13,19.49227715,0.0035347878,30.11853218,3.836639643,3.570545912,4.583220482,10.91387272,-0.565580035728538,29.397278531396093,3.4016754269685434e-05,0,86613,0,-8.635380826182663,8.94521224040538,-0.7813327323331526,4.073461697588885,0.0002454914454189929,0,94104,0,-15.55753267928958,15.55753267928958,
CH,raw,4,4,0.001,112,none,0.9829895833,1,1,0,0,-8.988853455,15.45332527,-17.43249702,0.2808333337,63.99535322,0.7256833315,-0.5175976157,0.2808333337,0.2680166662,0.05999999866,-0.0739062354,0.5850154161,-8.722562679e+12,17.43249702,0,0,-16.28706741,20.50252533,-19.84264374,0.1925000101,24.36616011,0.784191668,-0.8092955947,0.1925000101,0.2072416693,0,-0.170266971,0.766249299,-1.57100456e+13,19.84264374,0.004873325117,30.0241375,3.879437685,3.508310318,4.68948698,11.16519642,-0.5816776194085765,29.437618702343066,3.3970139028956365e-05,0,87082,0,-8.72256262049079,9.040433747917413,-0.7943932343869953,4.109426831383421,0.00024334293832976078,0,94103,0,-15.710046891868114,15.710046891868114,
CH,raw,4,4,0.001,113,none,0.9808770833,1,1,0,0,-9.132800102,16.22285271,-17.4600563,0.2800000012,60.12542412,0.7224916816,-0.5204766393,0.2800000012,0.2710916698,0.02999999933,-0.05967019498,0.5626038909,-8.800120603e+12,17.4600563,0,0,-16.37386513,21.44659424,-19.85093117,0.1941666752,24.88382773,0.7783166766,-0.767768681,0.1941666752,0.2132999897,0,-0.2668811083,0.7390960455,-1.585109271e+13,19.85093117,0.003592606867,30.14780426,3.860978842,3.414883614,5.157429218,11.26879025,-0.5629589484203606,29.479887900765927,3.392143156602772e-05,0,86699,0,-8.800121286213399,9.127039930522441,-0.7634715772008749,4.119149681489555,0.00024276855111474925,0,93398,0,-15.851092752814292,15.851092752814292,
CH,raw,4,4,0.001,114,none,0.9817854167,1,1,0,0,-9.143554688,14.94402218,-17.54932594,0.2808333337,57.26839286,0.728399992,-0.5395958424,0.2808333337,0.2653666735,0.05999999866,-0.06847604364,0.6157081723,-8.863913869e+12,17.54932594,0,0,-16.43414879,20.91292,-19.86199951,0.1958333403,22.7489757,0.7841833234,-0.8082396388,0.1958333403,0.2063833326,0,-0.2767021656,0.7637764215,-1.597279568e+13,19.86199951,0.00739985751,30.24804306,3.898078442,3.399727106,5.211253166,11.67579365,-0.6118536614752268,29.514796836798894,3.388131063647388e-05,0,87408,0,-8.86391383588314,9.201157460808753,-0.7858371183937967,4.172938611273791,0.00023963927897198317,0,94102,0,-15.972795384526252,15.972795384526252,
CH,raw,4,4,0.001,115,none,0.9820229167,1,1,0.009999999776,0,-9.381305695,15.33479309,-17.69983673,0.2650000155,56.54796442,0.7315917015,-0.575445652,0.2650000155,0.2623083293,0.04999999702,-0.07280591875,0.6056565046,-8.963600941e+12,17.69983673,0,0,-16.61148453,20.41533852,-19.88226128,0.1816666722,23.52793894,0.7911666632,-0.8231375813,0.1816666722,0.1994166672,0,-0.2720370889,0.7889841199,-1.610737831e+13,19.88226128,0.003358633723,30.38373756,4.005303383,3.329586029,5.160717487,11.24033451,-0.6117660433982419,29.499741587041576,3.389860202840802e-05,1,87791,0,-8.963601169586182,9.287616918087005,-0.8136766634423654,4.228866008317669,0.0002364700130089534,0,94940,0,-16.107377849817276,16.107377849817276,
CH,raw,4,4,0.001,116,none,0.9835125,1,1,0.01999999955,0,-9.406779289,15.34396553,-17.73530006,0.2650000155,57.77311149,0.7380333543,-0.59012115,0.2650000155,0.2563500106,0.04999999702,-0.05549474061,0.6112418175,-9.06471827e+12,17.73530006,0,0,-16.7185688,19.2366066,-20.14754295,0.1666666716,26.04270906,0.804674983,-0.8763799071,0.1666666716,0.1864916533,0,-0.1519289166,0.8428547382,-1.621366512e+13,20.14754295,0.004755639937,30.36456871,4.066337585,3.466583014,4.659378052,9.639789581,-0.6130605071165067,29.475813216191916,3.3926120805063015e-05,2,88564,0,-9.064717998728156,9.378872595652938,-0.8691017676683164,4.307829328866228,0.00023213547326471928,0,96561,0,-16.21366411805153,16.21366411805153,
CH,raw,4,4,0.001,117,none,0.98103125,1,1,0.02999999933,0,-9.499786377,15.51882839,-17.73530006,0.2574999928,60.72470333,0.7377499938,-0.6117284298,0.2574999928,0.2573666573,0.04999999702,-0.08737839758,0.6096453071,-9.154827649e+12,17.73530006,0,0,-16.82260895,19.26666641,-20.17971992,0.1633333415,28.95525577,0.8070583344,-0.8822308779,0.1633333415,0.184741661,0,-0.1204614267,0.8481222987,-1.634049039e+13,20.17971992,0.004389285576,30.24579239,4.193778038,3.531620026,4.422187805,9.233633041,-0.6121458487885244,29.518358888802055,3.387722209649519e-05,3,88530,0,-9.15482701011002,9.460982448384165,-0.8731458048844684,4.386848690962959,0.00022795406690457096,0,96847,0,-16.34049111366272,16.34049111366272,
CH,raw,4,4,0.001,118,none,0.9808291667,1,1,0.02999999933,0,-9.493453979,15.20210648,-17.82076454,0.2433333397,60.25156295,0.7447167039,-0.6543470621,0.2433333397,0.2504000068,0.05999999866,-0.05756279081,0.6299148798,-9.261694321e+12,17.82076454,0,0,-17.00915718,19.21558762,-20.37830544,0.1758333445,31.76068567,0.8073499799,-0.8718650341,0.1758333445,0.1853666604,0,-0.0994669646,0.858720243,-1.650081451e+13,20.37830544,0.002077583689,30.3345623,4.219620228,3.542196035,4.261062145,8.176253319,-0.6244827972682375,29.586302596989547,3.379942447089525e-05,3,89366,0,-9.261694800518454,9.576033904887735,-0.8851749692159556,4.434760375262199,0.0002254913265614439,0,96882,0,-16.50081639289856,16.50081639289856,
CH,raw,4,4,0.001,119,none,0.9791125,1,1,0.02999999933,0,-9.498924255,15.91264439,-17.89573669,0.2600000203,59.02062064,0.7472500205,-0.6121165156,0.2600000203,0.2477666587,0.05999999866,-0.05183192715,0.6059688926,-9.328057647e+12,17.89573669,0,0,-17.13588905,19.53938103,-20.40593529,0.1658333391,33.84830894,0.8112999797,-0.8542036414,0.1658333391,0.1817999929,0,-0.1407773793,0.8509784341,-1.662759259e+13,20.40593529,0.00270577264,30.44122887,4.31348753,3.662518501,4.285666943,7.637934208,-0.596941904952606,29.611219683996424,3.377098311625632e-05,3,89670,0,-9.328057124894112,9.642567844670266,-0.8769924197542505,4.471124655657149,0.00022365737415411512,0,97356,0,-16.627592911720274,16.627592911720274,
CH,raw,4,4,0.001,120,none,0.9797229167,1,1,0.02999999933,0,-9.653670311,15.514184,-18.07379341,0.2574999928,58.18211128,0.7466000319,-0.6402834058,0.2574999928,0.2480166554,0.0700000003,-0.05156859756,0.6282579303,-9.43172721e+12,18.07379341,0,0,-17.31904602,19.84061241,-20.56984138,0.1708333343,33.8533185,0.8038166761,-0.8741245866,0.1708333343,0.189199999,0,-0.1975002289,0.8456990719,-1.677918837e+13,20.56984138,0.002758166986,30.44479561,4.328481674,3.550341606,4.340555191,7.823159218,-0.6222480222614352,29.614601337660158,3.3767126850643254e-05,3,89592,0,-9.431726826131344,9.746909922659396,-0.8729088428374777,4.483218045344569,0.0002230540629266098,0,96458,0,-16.7791885638237,16.7791885638237,
CH,raw,4,4,0.001,121,none,0.98104375,1,1,0.02999999933,0,-9.561121941,14.60783482,-18.13969803,0.2358333319,54.64401756,0.7551583648,-0.6841986179,0.2358333319,0.2391250134,0.04999999702,-0.05953550339,0.6757453084,-9.546441425e+12,18.13969803,0,0,-17.39425087,19.18347168,-20.62012672,0.1583333313,32.65817311,0.8108666539,-0.902575314,0.1583333313,0.1822333336,0,-0.1023027226,0.8828185201,-1.693552371e+13,20.62012672,0.003202422988,30.59343147,4.383823395,3.605709791,4.311041355,7.646943092,-0.6545201296984544,29.64266609499578,3.373515718172254e-05,3,90619,0,-9.546441637277603,9.871177124977113,-0.9067311256353365,4.550696536883518,0.0002197465798685922,0,97304,0,-16.935524554252623,16.935524554252623,
CH,raw,4,4,0.001,122,none,0.9790666667,1,1,0.02999999933,0,-9.73927784,14.31583881,-18.29807281,0.2491666675,52.26367269,0.7569916844,-0.6463492513,0.2491666675,0.2369250059,0.0700000003,-0.07235892862,0.6944079995,-9.62077288e+12,18.29807281,0,0,-17.56213188,19.14818001,-20.80557823,0.1550000012,28.91671884,0.8174583316,-0.9171261787,0.1550000012,0.1753250062,0,-0.1543891132,0.8895764351,-1.703377004e+13,20.80557823,0.002605587244,30.60957527,4.449925423,3.85658741,4.30214262,8.50901413,-0.6803148574987342,29.663498549797357,3.371146523129287e-05,3,90839,0,-9.62077415972948,9.941033127009868,-0.9171697712695567,4.622572127648128,0.0002163297775320555,0,98095,0,-17.03377022266388,17.03377022266388,
CH,raw,4,4,0.001,123,none,0.9789645833,1,1,0.03999999911,0,-9.960353851,14.91392136,-18.38110924,0.2341666669,49.85358572,0.7575416565,-0.7136483788,0.2341666669,0.2365249991,0.0700000003,-0.06477941573,0.6732138395,-9.723036303e+12,18.38110924,0,0,-17.62589836,19.12216377,-20.97213173,0.1558333337,27.69262424,0.8154583573,-0.9179279804,0.1558333337,0.1772583276,0,-0.1793697923,0.8970595598,-1.715371875e+13,20.97213173,0.003556629177,30.46111298,4.563153744,3.916618824,4.514947891,8.662043571,-0.6678561332443556,29.63871375775282,3.373965578173656e-05,4,90905,0,-9.723035637885332,10.040258044451475,-0.9217522960269051,4.6957075075597094,0.00021296045343328579,0,97855,0,-17.15372001171112,17.15372001171112,
CH,raw,4,4,0.001,124,none,0.9802791667,1,1,0.03999999911,0,-10.12021732,14.67102337,-18.38110924,0.2316666692,47.10010857,0.7620333433,-0.6793657541,0.2316666692,0.2323333323,0.05999999866,-0.06225727126,0.692114532,-9.839828795e+12,18.38110924,0,0,-17.73558235,18.64027214,-21.13337898,0.1433333308,23.1259172,0.8200333714,-0.9651747942,0.1433333308,0.1719333231,0,-0.2052913904,0.9259443879,-1.725985561e+13,21.13337898,0.004777772818,30.27581787,4.616465569,3.981844425,4.544186592,10.19613647,-0.6898099106497436,29.57973149284649,3.380693297509608e-05,4,91444,0,-9.83982903689146,10.154030092060566,-0.9514658486096546,4.757254281499937,0.0002102052866689954,0,98404,0,-17.25985382318497,17.25985382318497,
CH,raw,4,4,0.001,125,none,0.97885625,1,1,0.05999999866,0,-10.29264927,14.91127205,-18.38110924,0.226666674,44.52211341,0.7600416541,-0.6947516203,0.226666674,0.2339750081,0.0700000003,-0.07320032269,0.6848545074,-9.894526714e+12,18.38110924,0,0,-17.83963013,19.72390556,-21.11200333,0.1558333337,24.9067392,0.8164916635,-0.9226212502,0.1558333337,0.1759749949,0,-0.1658120304,0.8822603822,-1.740162099e+13,21.11200333,0.002417784184,30.47299767,4.674002171,3.965066671,4.785865784,9.820138931,-0.6902596395188163,29.677722354444356,3.3695308152589615e-05,6,91205,0,-9.894526744484901,10.212051839232444,-0.9044674279002176,4.825650882893677,0.00020722593164475983,0,97979,0,-17.401621367931366,17.401621367931366,
CH,raw,4,4,0.001,126,none,0.9794270833,1,1,0.05999999866,0,-10.33626461,14.8075819,-18.38110924,0.2283333391,41.98672952,0.7623083591,-0.7187366486,0.2283333391,0.2314750105,0.0700000003,-0.0742790848,0.6950874925,-9.97490321e+12,18.38110924,0,0,-18.00941086,19.93156242,-22.18438339,0.1650000066,24.50429619,0.8153499961,-0.9092327952,0.1650000066,0.1774833202,0,-0.1402675211,0.8797656894,-1.753510471e+13,22.18438339,0.003762809327,30.33141327,4.759966373,3.788728476,4.881942749,10.11020088,-0.6980386588305819,29.707933177670014,3.3661042456889955e-05,6,91477,0,-9.97490363996476,10.292566417045892,-0.9035624242848495,4.868467229133532,0.00020540345717351692,0,97842,0,-17.535103867053987,17.535103867053987,
CH,raw,4,4,0.001,127,none,0.9785916667,1,1,0.05999999866,0,-10.47284412,14.3720808,-18.38110924,0.212500006,42.97524425,0.7637916803,-0.7538257241,0.212500006,0.2309083343,0.07999999821,-0.07786583155,0.7237459421,-1.00903011e+13,18.38110924,0,0,-18.15200996,19.53636742,-21.83334923,0.1583333313,28.69162936,0.814191699,-0.9220116735,0.1583333313,0.1778916717,0,-0.1178046539,0.9043495655,-1.766770659e+13,21.83334923,0.006405748427,30.43787384,4.793499947,3.871967316,4.858082294,9.278446198,-0.7286936572190715,29.703681252269046,3.366586085768782e-05,6,91655,0,-10.090302269682288,10.401736828461289,-0.9291394643518636,4.90750761692008,0.0002037694239235014,0,97703,0,-17.667704730033876,17.667704730033876,
CH,raw,4,4,0.001,128,none,0.976375,1,1,0.05999999866,0,-10.62018394,14.57083702,-18.38110924,0.2108333409,40.92429446,0.76744169,-0.7435535789,0.2108333409,0.226758346,0.08999999613,-0.06541340053,0.7202401757,-1.018637792e+13,18.38110924,0,0,-18.338377,19.03408241,-21.49104309,0.1441666633,26.8549729,0.8221750259,-0.9643031955,0.1441666633,0.1694416702,0,-0.09494397789,0.935547471,-1.780728673e+13,21.49104309,0.004610662814,30.51996803,4.842734814,3.986634254,4.899210453,9.548718452,-0.7288657422646815,29.70141127323766,3.366843382627566e-05,6,92093,0,-10.186377293169498,10.494501611292362,-0.9634494904973988,4.952906816629079,0.0002019016381738824,0,98661,0,-17.807287716865538,17.807287716865538,
CH,raw,4,4,0.001,129,none,0.9762791667,1,1,0.05999999866,0,-10.85482979,14.39865398,-18.38110924,0.2175000012,42.42112446,0.7714166641,-0.7742067575,0.2175000012,0.2221833318,0.07999999821,-0.08369331062,0.7359220982,-1.027683752e+13,18.38110924,0,0,-18.32349586,19.28783798,-21.55802345,0.1433333308,27.79036449,0.8224583268,-0.9702952504,0.1433333308,0.1694416702,0,-0.07646018267,0.928381443,-1.790647153e+13,21.55802345,0.004699377809,30.47656441,4.946174622,3.96844244,4.61784029,9.119948387,-0.7538780920131536,29.71178828112523,3.365667493784822e-05,6,92570,0,-10.276836990276351,10.596287641981617,-0.9500025808491368,5.026963283454771,0.00019892725361478111,0,98695,0,-17.90647222518921,17.90647222518921,
CH,raw,4,4,0.001,130,none,0.9762208333,1,1,0.05999999866,0,-11.01485252,13.9902401,-18.38110924,0.2041666657,44.05827124,0.7755083442,-0.7613620162,0.2041666657,0.2182749957,0.08999999613,-0.08432540298,0.7647978067,-1.038261263e+13,18.38110924,0,0,-18.44834137,19.43486404,-21.81040382,0.151666671,32.47429908,0.8261083364,-0.9393754601,0.151666671,0.1661916673,0,-0.02831178717,0.9294553399,-1.806383972e+13,21.81040382,0.001376617351,30.56363678,5.019813538,4.021623611,4.459608078,7.752688885,-0.7873240517151668,29.705127536233142,3.366422173344449e-05,6,93061,0,-10.382612376604229,10.69970374295488,-0.9492395383898966,5.0855496707181755,0.00019663557820658964,0,99133,0,-18.063839082717895,18.063839082717895,
CH,raw,4,4,0.001,131,none,0.9730333333,1,1,0.05999999866,0,-10.86781216,13.78692722,-18.38110924,0.1908333451,46.04573643,0.7793250084,-0.8004629612,0.1908333451,0.2138249874,0.08999999613,-0.07421029359,0.7841963768,-1.050365814e+13,18.38110924,0,0,-18.60208321,19.42556381,-21.82751846,0.1458333433,37.33710577,0.8279416561,-0.9595190287,0.1458333433,0.1646416634,0,-0.01219190005,0.9376000166,-1.82134086e+13,21.82751846,0.005670323502,30.35293579,5.158056259,4.022479057,4.225619793,6.683135986,-0.7882693501300719,29.778556572375837,3.3581211284352606e-05,6,93519,0,-10.503658082857728,10.811658610329031,-0.9576084067338069,5.197063607896989,0.00019241634804709534,0,99353,0,-18.21341031551361,18.21341031551361,
CH,raw,4,4,0.001,132,none,0.9730729167,1,1,0.05999999866,0,-11.07135105,14.0071516,-18.38110924,0.1966666728,45.54644385,0.7806500196,-0.8014924526,0.1966666728,0.2124666572,0.08999999613,-0.05499487743,0.7783258557,-1.060899285e+13,18.38110924,0,0,-18.88881493,19.89967346,-21.83607292,0.1450000107,37.05328167,0.8290333152,-0.9617640376,0.1450000107,0.164199993,0,0.02420632727,0.9207201004,-1.832202849e+13,21.83607292,0.003348290687,30.55596542,5.151091576,4.139052868,4.285079479,6.840134144,-0.7904070267933704,29.80441499978533,3.355207609366608e-05,6,93678,0,-10.608993640840053,10.902129054963588,-0.9492022554022351,5.234869127490158,0.0001910267431039765,0,99484,0,-18.322030310630797,18.322030310630797,
CH,raw,4,4,0.001,133,none,0.97585,1,1,0.05999999866,0,-11.19211483,13.31747913,-18.38110924,0.1908333451,43.86100766,0.7855166793,-0.8001055121,0.1908333451,0.2079666704,0.09999999404,-0.05253642052,0.8279960752,-1.074567892e+13,18.38110924,0,0,-18.97178841,18.85276604,-22.66686058,0.1333333403,40.41781699,0.8372499943,-1.006963849,0.1333333403,0.1563666761,0,0.01239078585,0.9802854061,-1.848109328e+13,22.66686058,0.002247319324,30.54926109,5.251877785,3.981655121,4.168632507,5.745824337,-0.840407912094096,29.751506221344524,3.361174363947239e-05,6,94262,0,-10.745678373873234,11.026821652948856,-1.006313257680463,5.291826189891503,0.00018897068121969115,0,100470,0,-18.481092505455017,18.481092505455017,
CH,raw,4,4,0.001,134,none,0.96875,1,1,0.05999999866,0,-11.3776865,13.18655682,-18.38110924,0.1741666645,43.00433738,0.7922083139,-0.847692132,0.1741666645,0.2013583332,0.09999999404,-0.05503908917,0.8473441005,-1.090166509e+13,18.38110924,0,0,-19.1093502,19.16980362,-22.27794266,0.1350000054,45.21279949,0.8331333399,-1.002541304,0.1350000054,0.1607833207,0,0.0264040865,0.9739718437,-1.867084988e+13,22.27794266,0.004011800047,30.29305267,5.316906929,3.850188971,4.152398109,5.205284119,-0.8628246672204457,29.751171728574114,3.3612121536697775e-05,6,95065,0,-10.90166489213705,11.173550821244717,-0.996846424658366,5.340123001160323,0.00018726160423322013,0,99976,0,-18.670848426818846,18.670848426818846,
CH,raw,4,4,0.001,135,none,0.9679125,1,1,0.0700000003,0,-11.77897453,13.08517647,-18.51360321,0.1858333349,46.18041717,0.7958750129,-0.8331244588,0.1858333349,0.1977083534,0.1099999994,-0.05238847435,0.8668352962,-1.108518791e+13,18.51360321,0,0,-19.24370575,19.6340847,-23.35503006,0.1350000054,51.53516997,0.8375666738,-1.00359571,0.1350000054,0.1591833234,0,0.05584925413,0.9595628381,-1.884013829e+13,23.35503006,0.00213342905,30.49541092,5.526361465,3.798561573,3.854902983,4.261031628,-0.9001769717821771,29.763144515743996,3.359860042580594e-05,7,95505,0,-11.085188423395158,11.342692314386367,-0.980117282981875,5.4493300648470795,0.00018350879614557945,0,100508,0,-18.840138111114502,18.840138111114502,
CH,raw,4,4,0.001,136,none,0.9759125,1,1,0.07999999821,0,-11.79590702,13.84298325,-18.51360321,0.164166674,40.9765603,0.7974916697,-0.9047705531,0.164166674,0.196541667,0.1099999994,-0.04290608689,0.8258338571,-1.117598201e+13,18.51360321,0,0,-19.37762833,19.78406525,-23.24126053,0.1341666728,47.94345355,0.8354333639,-0.9970032573,0.1341666728,0.1603833288,0,-0.05676032975,0.9585584402,-1.896418273e+13,23.24126053,0.001596777467,30.55507278,5.645960808,3.972492218,4.093528748,4.593519688,-0.8521217433388139,29.735494574667864,3.3629842526712696e-05,8,95699,0,-11.175981508493424,11.432004996538161,-0.9794563495993321,5.535598568684965,0.00018064893752538845,0,100252,0,-18.96418194770813,18.96418194770813,
CH,raw,4,4,0.001,137,none,0.97633125,1,1,0.07999999821,0,-11.81873131,13.28519726,-18.51360321,0.1700000018,40.31953779,0.7946000099,-0.8928605318,0.1700000018,0.199483335,0.1199999973,-0.07853369415,0.867474556,-1.127460792e+13,18.51360321,0,0,-19.47213936,19.23206329,-22.74209976,0.1391666681,45.74355782,0.8341667056,-0.9953032732,0.1391666681,0.1604166776,0,-0.1167626083,0.9917082191,-1.9072595e+13,22.74209976,0.003402914386,30.53888702,5.719770432,4.19184494,4.275836945,4.921339512,-0.8896165468001489,29.73189232756816,3.363391704041571e-05,8,95352,0,-11.274607918858528,11.524569085240364,-1.012483115637667,5.634145133692144,0.00017748921553688914,0,100100,0,-19.07259554386139,19.07259554386139,
