run_id,norm,c,seed,Dstar,invD,rel_drift,n_alive,dead,loss,rnorm
B_w100_K10000_c0.5_lr0.01_s8,free,0.5,8,0.9905249512195123,1.0095656841039917,0.00018372688390522508,100.0,0.0,0.043510680487804876,0.7002620731707316
B_w100_K10000_c0.5_lr0.01_s8_nfix,fixed,0.5,8,0.9747267317073172,1.0259285679468486,0.015289967521031865,97.58536585365853,0.024146341463414638,0.08097309512195122,1.4254756097560974
B_w100_K10000_c0.5_lr0.01_s9,free,0.5,9,0.9888513658536584,1.0112743274988725,0.000497279175230834,100.0,0.0,0.04043994634146342,0.6920620487804877
B_w100_K10000_c0.5_lr0.01_s9_nfix,fixed,0.5,9,0.9788892926829269,1.0215659804176764,0.0022172965023747734,99.14634146341463,0.008536585365853657,0.07901156097560975,1.4124841463414632
B_w100_K10000_c0.75_lr0.01_s0,free,0.75,0,0.9854193170731708,1.0147964249068466,0.0038284697876928295,100.0,0.0,0.04200756829268293,0.7073819512195122
B_w100_K10000_c0.75_lr0.01_s0_nfix,fixed,0.75,0,0.9564952926829267,1.0454834515651872,0.007265294001293803,98.09756097560975,0.01902439024390244,0.0764577268292683,1.383078292682927
B_w100_K10000_c0.75_lr0.01_s1,free,0.75,1,0.9867704390243904,1.0134069287570973,0.0027407961146868947,100.0,0.0,0.044414331707317074,0.703096975609756
B_w100_K10000_c0.75_lr0.01_s10,free,0.75,10,0.9860831219512196,1.0141132909984731,0.003537799585320336,99.58536585365853,0.0041463414634146335,0.04199162682926829,0.7078301951219512
B_w100_K10000_c0.75_lr0.01_s10_nfix,fixed,0.75,10,0.9601211951219513,1.0415351781427797,0.005835558296224456,97.48780487804878,0.025121951219512197,0.07947049756097561,1.3881817073170732
B_w100_K10000_c0.75_lr0.01_s11,free,0.75,11,0.985461219512195,1.0147532751161956,0.0025245859338151704,100.0,0.0,0.0397099243902439,0.697504268292683
B_w100_K10000_c0.75_lr0.01_s11_nfix,fixed,0.75,11,0.9633656341463415,1.038027478410231,0.013606637794384374,96.29268292682927,0.037073170731707315,0.07904205609756097,1.3858407317073171
B_w100_K10000_c0.75_lr0.01_s1_nfix,fixed,0.75,1,0.9588095365853657,1.042960005968784,0.02041540791781142,94.63414634146342,0.05365853658536586,0.0809083,1.4082039024390245
B_w100_K10000_c0.75_lr0.01_s2,free,0.75,2,0.9841911219512195,1.016062813102234,0.01006968519881675,100.0,0.0,0.04133655121951219,0.7008990975609757
B_w100_K10000_c0.75_lr0.01_s2_nfix,fixed,0.75,2,0.9759839756097561,1.024606986375201,0.001083570083890771,96.0,0.04,0.0787919243902439,1.3954168292682927
B_w100_K10000_c0.75_lr0.01_s3,free,0.75,3,0.9826546097560976,1.0176515635012464,0.0009391895642081544,96.51219512195122,0.03487804878048781,0.04231829024390244,0.7244178536585365
B_w100_K10000_c0.75_lr0.01_s3_nfix,fixed,0.75,3,0.9630074146341463,1.0384136038868481,0.015494628890660663,93.92682926829268,0.060731707317073176,0.08294976585365854,1.4097687804878047
B_w100_K10000_c0.75_lr0.01_s4,free,0.75,4,0.9856379512195124,1.014571322829765,0.011685167899110322,100.0,0.0,0.04340946341463414,0.7130121707317074
B_w100_K10000_c0.75_lr0.01_s4_nfix,fixed,0.75,4,0.9633313170731707,1.0380644564096988,0.022423964563618875,96.95121951219512,0.03048780487804878,0.07706525365853659,1.3979221951219511
B_w100_K10000_c0.75_lr0.01_s5,free,0.75,5,0.9857905853658538,1.0144142324395122,0.008405280810041754,99.02439024390245,0.00975609756097561,0.04411706829268293,0.7232404390243902
B_w100_K10000_c0.75_lr0.01_s5_nfix,fixed,0.75,5,0.9623903170731709,1.0390794485975379,0.004226533497616888,93.65853658536585,0.06341463414634145,0.07813813902439025,1.4065836585365854
B_w100_K10000_c0.75_lr0.01_s6,free,0.75,6,0.9860479024390243,1.0141495129460392,0.0003996950512488134,100.0,0.0,0.04109231219512195,0.6999593658536585
B_w100_K10000_c0.75_lr0.01_s6_nfix,fixed,0.75,6,0.9668394634146342,1.0342978724391856,0.006404667939821268,94.39024390243902,0.05609756097560975,0.0775375536585366,1.3985999999999998
B_w100_K10000_c0.75_lr0.01_s7,free,0.75,7,0.9866880487804877,1.0134915500759996,0.002672411245066596,99.39024390243902,0.006097560975609756,0.04163728048780487,0.7040533902439025
B_w100_K10000_c0.75_lr0.01_s7_nfix,fixed,0.75,7,0.9710670487804879,1.0297950087543877,0.016701638852017194,96.07317073170732,0.03926829268292683,0.08062514146341464,1.4015917073170732
B_w100_K10000_c0.75_lr0.01_s8,free,0.75,8,0.9837614634146342,1.0165065792768522,0.0019024682125643162,100.0,0.0,0.04312697073170731,0.7100044146341463
B_w100_K10000_c0.75_lr0.01_s8_nfix,fixed,0.75,8,0.9712873658536586,1.029561420394989,0.006398756513652977,95.7560975609756,0.042439024390243905,0.08047204390243902,1.3965592682926828
B_w100_K10000_c0.75_lr0.01_s9,free,0.75,9,0.9863122439024391,1.013877710818436,0.004373451588826569,99.85365853658537,0.0014634146341463417,0.04261485853658537,0.7069161219512194
B_w100_K10000_c0.75_lr0.01_s9_nfix,fixed,0.75,9,0.968874707317073,1.0321251989012248,0.00022247152980655805,93.4390243902439,0.06560975609756098,0.07956483902439024,1.3843692682926827
B_w100_K10000_c1.0_lr0.01_s0,free,1.0,0,0.9824126341463416,1.0179022187239486,0.000909621540195457,100.0,0.0,0.042260760975609754,0.7073878048780488
B_w100_K10000_c1.0_lr0.01_s0_nfix,fixed,1.0,0,0.9570598048780488,1.0448667835626246,0.017085887365166297,89.95121951219512,0.10048780487804879,0.0783379487804878,1.3865426829268293
B_w100_K10000_c1.0_lr0.01_s1,free,1.0,1,0.9836202195121952,1.0166525455281186,0.001175292850750838,100.0,0.0,0.043660539024390245,0.7178536341463415
B_w100_K10000_c1.0_lr0.01_s10,free,1.0,10,0.9797431219512197,1.0206757032480487,0.001390629747520201,99.6829268292683,0.0031707317073170734,0.0430458756097561,0.7159256097560976
B_w100_K10000_c1.0_lr0.01_s10_nfix,fixed,1.0,10,0.9508897073170731,1.0516466760603511,0.01649090450576949,92.60975609756098,0.07390243902439025,0.07925067560975611,1.3843648780487805
B_w100_K10000_c1.0_lr0.01_s11,free,1.0,11,0.9795677804878048,1.020858402980568,0.008449356884638753,87.46341463414635,0.12536585365853659,0.0481276268292683,0.8056472195121952
B_w100_K10000_c1.0_lr0.01_s11_nfix,fixed,1.0,11,0.9559032439024389,1.0461309827943859,0.0012349958982734428,89.0,0.11000000000000001,0.07775329756097561,1.3954097560975611
B_w100_K10000_c1.0_lr0.01_s1_nfix,fixed,1.0,1,0.9481589268292683,1.0546755103008871,0.006947459946694594,90.09756097560975,0.09902439024390246,0.0779587731707317,1.3805399999999999
B_w100_K10000_c1.0_lr0.01_s2,free,1.0,2,0.979657463414634,1.0207649483059735,0.010001504756913896,99.4390243902439,0.005609756097560976,0.0441850243902439,0.7190485609756098
B_w100_K10000_c1.0_lr0.01_s2_nfix,fixed,1.0,2,0.9602691219512196,1.0413747325000404,0.013877047635724024,87.0,0.13,0.0807720487804878,1.4031339024390246
B_w100_K10000_c1.0_lr0.01_s3,free,1.0,3,0.9803180243902438,1.020077133256831,0.00019593300365141166,99.92682926829268,0.0007317073170731707,0.04465054878048781,0.7223975365853659
B_w100_K10000_c1.0_lr0.01_s3_nfix,fixed,1.0,3,0.9533117073170732,1.0489748445598375,0.01965541286005138,84.85365853658537,0.15146341463414634,0.0771833731707317,1.3746692682926829
B_w100_K10000_c1.0_lr0.01_s4,free,1.0,4,0.9852842195121949,1.0149355690433068,0.00776576359291078,98.82926829268293,0.011707317073170733,0.04238186585365853,0.7153982926829269
B_w100_K10000_c1.0_lr0.01_s4_nfix,fixed,1.0,4,0.9529323658536585,1.0493924184264403,0.00826422490089802,95.04878048780488,0.049512195121951215,0.07829908048780487,1.3829495121951219
B_w100_K10000_c1.0_lr0.01_s5,free,1.0,5,0.9796154878048782,1.020808687131723,0.00015243839272865168,99.02439024390245,0.00975609756097561,0.04336675609756098,0.7178748292682927
B_w100_K10000_c1.0_lr0.01_s5_nfix,fixed,1.0,5,0.9561258536585364,1.045887417617234,0.004082903960713683,89.36585365853658,0.10634146341463416,0.07911581707317074,1.36827756097561
B_w100_K10000_c1.0_lr0.01_s6,free,1.0,6,0.9804287073170731,1.01996197432497,0.006574028081344477,98.41463414634147,0.015853658536585366,0.044525080487804874,0.7340463902439025
B_w100_K10000_c1.0_lr0.01_s6_nfix,fixed,1.0,6,0.9534791951219513,1.0487905820242869,0.01838773268172761,89.34146341463415,0.10658536585365856,0.07658396341463415,1.3787551219512195
B_w100_K10000_c1.0_lr0.01_s7,free,1.0,7,0.9845219512195122,1.015721385146685,0.0003788180683739997,99.95121951219512,0.0004878048780487805,0.0445788,0.7254108048780488
B_w100_K10000_c1.0_lr0.01_s7_nfix,fixed,1.0,7,0.9584931951219513,1.0433042248909943,0.013241340946633057,85.82926829268293,0.14170731707317075,0.07938454390243903,1.3829848780487803
B_w100_K10000_c1.0_lr0.01_s8,free,1.0,8,0.9803784634146342,1.020014246862405,0.0001445292660729826,99.5609756097561,0.004390243902439024,0.04325013170731708,0.7160195121951219
B_w100_K10000_c1.0_lr0.01_s8_nfix,fixed,1.0,8,0.9561574390243902,1.0458528681430794,0.01145087178122593,90.5609756097561,0.09439024390243901,0.07924046829268293,1.3882041463414634
B_w100_K10000_c1.0_lr0.01_s9,free,1.0,9,0.9799542682926828,1.0204557828420318,0.00037455349503869235,100.0,0.0,0.04342642439024391,0.713961536585366
B_w100_K10000_c1.0_lr0.01_s9_nfix,fixed,1.0,9,0.9548411463414633,1.047294624693925,0.008123211213026393,87.36585365853658,0.12634146341463415,0.08303411219512195,1.4022170731707315
B_w100_K10000_c1.25_lr0.01_s0,free,1.25,0,0.9725570487804879,1.0282173176924927,0.002977086807619822,99.51219512195122,0.004878048780487805,0.04688721463414634,0.7400877804878049
B_w100_K10000_c1.25_lr0.01_s0_nfix,fixed,1.25,0,0.947567,1.055334345750749,0.016943014177343212,85.51219512195122,0.1448780487804878,0.07883647073170733,1.39078
B_w100_K10000_c1.25_lr0.01_s1,free,1.25,1,0.9785810487804876,1.0218877641726303,0.003811071666836734,99.92682926829268,0.0007317073170731707,0.04322956829268293,0.7282454390243903
B_w100_K10000_c1.25_lr0.01_s10,free,1.25,10,0.9791503658536586,1.0212935978716242,0.006977442275516114,99.60975609756098,0.003902439024390244,0.04266406585365854,0.7260890487804877
B_w100_K10000_c1.25_lr0.01_s10_nfix,fixed,1.25,10,0.9519331219512195,1.0504939653221181,0.00938334152145171,83.0,0.16999999999999998,0.08037949756097561,1.3894517073170733
B_w100_K10000_c1.25_lr0.01_s11,free,1.25,11,0.9735386341463413,1.0271806016993477,0.01652719272028285,99.4390243902439,0.005609756097560976,0.04463698048780488,0.7345
B_w100_K10000_c1.25_lr0.01_s11_nfix,fixed,1.25,11,0.9540060243902438,1.048211410026633,0.0008778825343540147,83.8048780487805,0.16195121951219513,0.07898394878048781,1.371880487804878
B_w100_K10000_c1.25_lr0.01_s1_nfix,fixed,1.25,1,0.947017,1.055947253322802,0.019327970222611183,83.36585365853658,0.16634146341463416,0.07764757804878049,1.3923360975609755
B_w100_K10000_c1.25_lr0.01_s2,free,1.25,2,0.9760823658536587,1.0245037047928056,0.00046988666086841943,99.85365853658537,0.0014634146341463417,0.04696486829268293,0.733691756097561
B_w100_K10000_c1.25_lr0.01_s2_nfix,fixed,1.25,2,0.9495140243902439,1.053170331678015,0.016199469726903143,85.2439024390244,0.14756097560975612,0.07912831463414634,1.385528536585366
B_w100_K10000_c1.25_lr0.01_s3,free,1.25,3,0.975521292682927,1.0250929503032686,0.0008650641539780634,100.0,0.0,0.04600696829268293,0.7375059024390244
B_w100_K10000_c1.25_lr0.01_s3_nfix,fixed,1.25,3,0.9522914146341466,1.050098724647415,0.006862164656094735,82.8048780487805,0.1719512195121951,0.0812017512195122,1.383240487804878
B_w100_K10000_c1.25_lr0.01_s4,free,1.25,4,0.9758069024390246,1.024792914971707,0.0041792626183633245,98.90243902439025,0.010975609756097562,0.044110163414634154,0.7333840731707317
B_w100_K10000_c1.25_lr0.01_s4_nfix,fixed,1.25,4,0.9458846829268293,1.0572113261266933,0.010198361430007357,83.34146341463415,0.16658536585365857,0.07871181951219512,1.3826421951219512
B_w100_K10000_c1.25_lr0.01_s5,free,1.25,5,0.9790928780487805,1.0213535635075652,0.0020267925167852035,98.58536585365853,0.014146341463414636,0.045765053658536586,0.7265768292682926
B_w100_K10000_c1.25_lr0.01_s5_nfix,fixed,1.25,5,0.9454670731707318,1.057678292958829,0.02108809299313919,82.90243902439025,0.17097560975609755,0.08394414390243903,1.403488048780488
B_w100_K10000_c1.25_lr0.01_s6,free,1.25,6,0.975567,1.0250449225937328,0.0019258415428627688,99.41463414634147,0.005853658536585367,0.044813321951219516,0.7408352439024389
B_w100_K10000_c1.25_lr0.01_s6_nfix,fixed,1.25,6,0.9461728292682927,1.0568893642542385,0.009453805394968637,83.97560975609755,0.16024390243902442,0.07820804146341463,1.3894926829268293
B_w100_K10000_c1.25_lr0.01_s7,free,1.25,7,0.9764918048780488,1.024074134574931,0.009966917481333631,98.8048780487805,0.011951219512195122,0.04567340487804878,0.7378296341463414
B_w100_K10000_c1.25_lr0.01_s7_nfix,fixed,1.25,7,0.9480969512195122,1.0547444527837857,0.03083720708446468,87.82926829268293,0.12170731707317074,0.08092127073170732,1.3742660975609755
B_w100_K10000_c1.25_lr0.01_s8,free,1.25,8,0.975095268292683,1.0255408189508737,0.006426131677683172,99.51219512195122,0.004878048780487805,0.04365566829268293,0.7310191463414635
B_w100_K10000_c1.25_lr0.01_s8_nfix,fixed,1.25,8,0.9620563902439023,1.039440109894679,0.001424286472533835,38.53658536585366,0.6146341463414634,0.09031103658536586,1.4149931707317072
B_w100_K10000_c1.25_lr0.01_s9,free,1.25,9,0.978329,1.0221510350812457,0.008180456370350192,98.4390243902439,0.015609756097560976,0.04360860487804878,0.7343996341463414
B_w100_K10000_c1.25_lr0.01_s9_nfix,fixed,1.25,9,0.9462829512195122,1.0567663706835895,0.005645805633335798,84.36585365853658,0.15634146341463415,0.07780655853658537,1.3978756097560978
B_w100_K10000_c1.5_lr0.01_s0,free,1.5,0,0.9720927073170733,1.0287084683105476,0.00862524378822563,95.8048780487805,0.041951219512195125,0.04523877804878049,0.7509476829268293
B_w100_K10000_c1.5_lr0.01_s0_nfix,fixed,1.5,0,0.9421630487804877,1.0613874119711817,0.0027325585340826804,78.58536585365853,0.21414634146341466,0.07856130243902439,1.372730243902439
B_w100_K10000_c1.5_lr0.01_s1,free,1.5,1,0.9710770975609756,1.0297843523564392,0.007328096151517711,97.97560975609755,0.02024390243902439,0.0445805243902439,0.7555622195121952
B_w100_K10000_c1.5_lr0.01_s10,free,1.5,10,0.9711144390243902,1.0297447549071859,0.0031617397769414194,97.46341463414635,0.025365853658536587,0.044610041463414636,0.7548221463414634
B_w100_K10000_c1.5_lr0.01_s10_nfix,fixed,1.5,10,0.944753219512195,1.0584774725788504,0.009526142354067355,80.29268292682927,0.19707317073170733,0.08274535853658536,1.3796751219512196
B_w100_K10000_c1.5_lr0.01_s11,free,1.5,11,0.9702340731707316,1.0306791192479905,0.00017183970681541703,98.1951219512195,0.018048780487804877,0.04685330731707318,0.7509123902439024
B_w100_K10000_c1.5_lr0.01_s11_nfix,fixed,1.5,11,0.9402334146341464,1.0635656895783792,0.010238016736818088,77.63414634146342,0.22365853658536586,0.08034184146341465,1.3784370731707318
B_w100_K10000_c1.5_lr0.01_s1_nfix,fixed,1.5,1,0.9392003170731708,1.0647355860316352,0.026419258127042294,80.1951219512195,0.19804878048780486,0.07767216829268292,1.371391463414634
