arm,iv,seed,task,bin,window,mean,star,star_W,bias
SNA,l2,1,15,12-20,100-625,-0.04250408685150553,-0.0099931847243441,-0.008913847137055037,-0.001079337587289047
SNA,l2,1,15,12-20,0-625,-0.09084089742441052,-0.014006507304009833,-0.013103249823187307,-0.0009032574808225044
SNA,l2,1,16,12-20,0-20,-0.12286677183472941,-0.05698045424814818,-0.05668785958947167,-0.00029259465867653364
SNA,l2,1,16,12-20,20-100,-0.04925879866875499,-0.00926588768093703,-0.010087964367245739,0.0008220766863087196
SNA,l2,1,16,12-20,0-100,-0.1721255705034844,-0.06624634192908521,-0.06677582395671741,0.000529482027632186
SNA,l2,1,16,12-20,100-625,0.0012118879367539748,0.030523012461734556,0.029489961729513098,0.0010330507322214542
SNA,l2,1,16,12-20,0-625,-0.17091368256673042,-0.035723329467350656,-0.037285862227204314,0.0015625327598536402
SNA,l2,1,17,12-20,0-20,-0.21750404432725232,-0.07235097989398281,-0.07108195130613393,-0.0012690285878488791
SNA,l2,1,17,12-20,20-100,0.053402599404076045,0.04182361995740308,0.040461708867123025,0.0013619110902800442
SNA,l2,1,17,12-20,0-100,-0.16410144492317627,-0.030527359936579734,-0.030620242439010903,9.288250243116511e-05
SNA,l2,1,17,12-20,100-625,0.06670457997748164,0.05242375306283356,0.051505011815173196,0.0009187412476603651
SNA,l2,1,17,12-20,0-625,-0.09739686494569463,0.021896393126253827,0.020884769376162293,0.0010116237500915302
SNA,l2,1,18,12-20,0-20,-0.12395595944435028,-0.04604755989120385,-0.04536891509739724,-0.0006786447938065994
SNA,l2,1,18,12-20,20-100,-0.0030410442167493335,0.008857622180905494,0.008604665562699843,0.000252956618205645
SNA,l2,1,18,12-20,0-100,-0.12699700366109962,-0.037189937710298354,-0.036764249534697396,-0.00042568817560095437
SNA,l2,1,18,12-20,100-625,0.05142192775575394,0.022462828997312334,0.023009903380087793,-0.0005470743827754622
SNA,l2,1,18,12-20,0-625,-0.07557507590534568,-0.01472710871298602,-0.013754346154609604,-0.0009727625583764166
SNA,l2,1,19,12-20,0-20,-0.1825040851209606,-0.06245621815911678,-0.06145920181419884,-0.0009970163449179378
SNA,l2,1,19,12-20,20-100,-0.041138098842821325,-0.010211369273726234,-0.010631914398524317,0.00042054512479807946
SNA,l2,1,19,12-20,0-100,-0.22364218396378194,-0.07266758743284302,-0.07209111621272316,-0.0005764712201198584
SNA,l2,1,19,12-20,100-625,0.05670065318281087,0.04351224495549419,0.04312760421817391,0.00038464073732029716
SNA,l2,1,19,12-20,0-625,-0.16694153078097107,-0.029155342477348828,-0.028963511994549246,-0.00019183048279956122
SNA,l2,1,20,12-20,0-20,-0.1987524137249142,-0.07445313750290317,-0.07284976879968547,-0.0016033687032177106
SNA,l2,1,20,12-20,20-100,0.002604113951773235,0.018905185278299763,0.018324369329229928,0.0005808159490698003
SNA,l2,1,20,12-20,0-100,-0.19614829977314097,-0.0555479522246034,-0.05452539947045554,-0.0010225527541479103
SNA,l2,1,20,12-20,100-625,0.10755129068076885,0.061824391655278865,0.05896505274624056,0.002859338909038344
SNA,l2,1,20,12-20,0-625,-0.08859700909237211,0.006276439430675462,0.0044396532757850216,0.0018367861548904338
SNA,l2,2,2,2-6,0-20,-0.14261390067703913,-0.05099539836655738,-0.050079172949098465,-0.0009162254174589178
SNA,l2,2,2,2-6,20-100,0.11862268784450604,0.05107959680247545,0.05028538697634898,0.0007942098261264621
SNA,l2,2,2,2-6,0-100,-0.023991212832533096,8.419843591807308e-05,0.00020621402725051752,-0.00012201559133245572
SNA,l2,2,2,2-6,100-625,-0.14283597978754325,-0.060993052031335745,-0.06120359229469633,0.00021054026336059933
SNA,l2,2,2,2-6,0-625,-0.16682719262007634,-0.06090885359541767,-0.06099737826744581,8.852467202814362e-05
SNA,l2,2,3,2-6,0-20,-0.2698008202279992,-0.1111720670783003,-0.10930139380973253,-0.001870673268567771
SNA,l2,2,3,2-6,20-100,0.186453193671013,0.06617123219375093,0.06449013130522395,0.0016811008885269981
SNA,l2,2,3,2-6,0-100,-0.08334762655698624,-0.04500083488454937,-0.044811262504508585,-0.000189572380040773
SNA,l2,2,3,2-6,100-625,0.003933278838784915,0.026493431444632773,0.02322691109637165,0.0032665203482611102
SNA,l2,2,3,2-6,0-625,-0.07941434771820133,-0.01850740343991659,-0.021584351408136936,0.0030769479682203373
SNA,l2,2,4,2-6,0-20,-0.10419076360719301,-0.055472782699196324,-0.055129677083002815,-0.00034310561619349707
SNA,l2,2,4,2-6,20-100,0.13640666437757215,0.05025960761090375,0.04888752044714039,0.0013720871637633528
SNA,l2,2,4,2-6,0-100,0.032215900770379134,-0.005213175088292572,-0.006242156635862427,0.0010289815475698558
SNA,l2,2,4,2-6,100-625,-0.11227147137755819,-0.045430905459485735,-0.04648192164777058,0.0010510161882848479
SNA,l2,2,4,2-6,0-625,-0.08005557060717905,-0.05064408054777831,-0.05272407828363301,0.0020799977358547037
SNA,l2,2,5,2-6,0-20,-0.23279231819462426,-0.0860559745328763,-0.08475991449967551,-0.0012960600332007736
SNA,l2,2,5,2-6,20-100,0.09510277290734345,0.027891608948728025,0.02696937475850754,0.0009222341902204792
SNA,l2,2,5,2-6,0-100,-0.13768954528728078,-0.05816436558414828,-0.05779053974116797,-0.00037382584298029445
SNA,l2,2,5,2-6,100-625,0.01672158633546303,0.00024532458843726235,-0.002184063587514079,0.002429388175951317
SNA,l2,2,5,2-6,0-625,-0.12096795895181776,-0.05791904099571102,-0.05997460332868205,0.0020555623329710226
SNA,l2,2,6,2-6,0-20,-0.2652385669679521,-0.10114997593856084,-0.09971549588716723,-0.0014344800513936204
SNA,l2,2,6,2-6,20-100,0.07225479436429266,0.0337141372473492,0.032563736675416705,0.0011504005719325493
SNA,l2,2,6,2-6,0-100,-0.19298377260365943,-0.06743583869121164,-0.06715175921175053,-0.0002840794794610711
SNA,l2,2,6,2-6,100-625,0.0956048420705349,0.06386392872513114,0.06142321793255118,0.0024407107925799205
SNA,l2,2,6,2-6,0-625,-0.09737893053312452,-0.0035719099660805054,-0.005728541279199348,0.0021566313131188494
SNA,l2,2,7,7-11,0-20,-0.21555028656925304,-0.08447937067514516,-0.08293514433175092,-0.0015442263433942567
SNA,l2,2,7,7-11,20-100,0.12861201103098827,0.05772981592004456,0.05576624562543389,0.0019635702946106913
SNA,l2,2,7,7-11,0-100,-0.08693827553826478,-0.026749554755100602,-0.02716889870631703,0.0004193439512164346
SNA,l2,2,7,7-11,100-625,0.05393255286550311,0.03134871280722895,0.030269715443863435,0.0010789973633654887
SNA,l2,2,7,7-11,0-625,-0.03300572267276167,0.004599158052128349,0.003100816737546405,0.0014983413145819233
SNA,l2,2,8,7-11,0-20,-0.4094470397858138,-0.1598980713481845,-0.15695886542122506,-0.0029392059269594036
SNA,l2,2,8,7-11,20-100,0.19515877843104595,0.08436111158425286,0.0824851545292355,0.001875957055017351
SNA,l2,2,8,7-11,0-100,-0.21428826135476786,-0.07553695976393165,-0.07447371089198958,-0.0010632488719420526
SNA,l2,2,8,7-11,100-625,0.09568940729968789,0.052505004175793527,0.051671037587541296,0.0008339665882522267
SNA,l2,2,8,7-11,0-625,-0.11859885405507996,-0.02303195558813813,-0.02280267330444828,-0.0002292822836898259
SNA,l2,2,9,7-11,0-20,-0.28263313270732926,-0.11392129849920855,-0.1114242794241185,-0.0024970190750900657
SNA,l2,2,9,7-11,20-100,0.10268986284525128,0.032901174941601774,0.031157481923968167,0.0017436930176336317
SNA,l2,2,9,7-11,0-100,-0.179943269862078,-0.08102012355760678,-0.08026679750015034,-0.000753326057456434
SNA,l2,2,9,7-11,100-625,0.04096060025703169,0.02884834379277465,0.027851790041454744,0.0009965537513198786
SNA,l2,2,9,7-11,0-625,-0.13898266960504632,-0.05217177976483213,-0.052415007458695595,0.0002432276938634445
SNA,l2,2,10,7-11,0-20,-0.11580814626669544,-0.04479567354791447,-0.044806224197954825,1.0550650040387632e-05
SNA,l2,2,10,7-11,20-100,0.08246758418595065,0.030918429718057305,0.02971065406460094,0.0012077756534563354
SNA,l2,2,10,7-11,0-100,-0.03334056208074479,-0.013877243829857167,-0.015095570133353886,0.001218326303496723
SNA,l2,2,10,7-11,100-625,-0.0440212940304619,0.0002831409158279563,0.00014739390314572054,0.00013574701268226005
SNA,l2,2,10,7-11,0-625,-0.07736185611120669,-0.01359410291402921,-0.014948176230208166,0.001354073316178983
SNA,l2,2,11,7-11,0-20,-0.12422688629584255,-0.059557038616462915,-0.05858993544343796,-0.0009671031730249524
SNA,l2,2,11,7-11,20-100,0.11036041469005503,0.052485429663245764,0.05053431415642817,0.0019511155068175877
SNA,l2,2,11,7-11,0-100,-0.013866471605787523,-0.007071608953217151,-0.00805562128700979,0.0009840123337926353
SNA,l2,2,11,7-11,100-625,0.027741956675794655,0.037303536326028675,0.03646828319858553,0.000835253127443137
SNA,l2,2,11,7-11,0-625,0.013875485070007132,0.030231927372811523,0.028412661911575737,0.0018192654612357723
SNA,l2,2,12,12-20,0-20,-0.2465436112311825,-0.09472394492160269,-0.0930033629902351,-0.0017205819313676311
SNA,l2,2,12,12-20,20-100,0.0659098563008339,0.020351494326505903,0.01862959179282425,0.0017219025336817108
SNA,l2,2,12,12-20,0-100,-0.1806337549303486,-0.07437245059509678,-0.07437377119741084,1.3206023140796552e-06
SNA,l2,2,12,12-20,100-625,0.09339205621170071,0.07458284993416989,0.07211663955292558,0.0024662103812443104
SNA,l2,2,12,12-20,0-625,-0.0872416987186479,0.00021039933907310293,-0.0022571316444852663,0.00246753098355839
SNA,l2,2,13,12-20,0-20,-0.1279742547390098,-0.03481605404480689,-0.034305028197871096,-0.000511025846935808
SNA,l2,2,13,12-20,20-100,0.08560376803664937,0.032714386541178586,0.03095689468782853,0.0017574918533500745
SNA,l2,2,13,12-20,0-100,-0.04237048670236043,-0.0021016675036283072,-0.003348133510042567,0.0012464660064142666
SNA,l2,2,13,12-20,100-625,-0.0036988677572200312,0.00985388836706147,0.008772537844916523,0.0010813505221449297
SNA,l2,2,13,12-20,0-625,-0.046069354459580464,0.007752220863433162,0.005424404334873956,0.0023278165285591963
SNA,l2,2,14,12-20,0-20,-0.2708474886004369,-0.07493304343368623,-0.0734926107423799,-0.0014404326913063405
SNA,l2,2,14,12-20,20-100,0.002236355059496986,0.008890286792151758,0.00821983398417997,0.0006704528079717435
SNA,l2,2,14,12-20,0-100,-0.2686111335409399,-0.06604275664153447,-0.06527277675819992,-0.0007699798833345969
SNA,l2,2,14,12-20,100-625,0.13016562950882044,0.06900959034489731,0.06660107651386449,0.0024085138310329032
SNA,l2,2,14,12-20,0-625,-0.13844550403211947,0.0029668337033628422,0.0013282997556645637,0.0016385339476983063
SNA,l2,2,15,12-20,0-20,-0.19888628091156305,-0.07265444621231545,-0.07167921502745853,-0.0009752311848569666
SNA,l2,2,15,12-20,20-100,0.06068295939906948,0.043079242609585594,0.042108776344887466,0.0009704662646981901
SNA,l2,2,15,12-20,0-100,-0.13820332151249357,-0.02957520360272986,-0.02957043868257106,-4.7649201587764145e-06
SNA,l2,2,15,12-20,100-625,0.040262389646528784,0.02089486811155672,0.021484046817552088,-0.0005891787059954384
SNA,l2,2,15,12-20,0-625,-0.09794093186596478,-0.008680335491173141,-0.008086391865018971,-0.0005939436261542148
SNA,l2,2,16,12-20,0-20,-0.16963431737347098,-0.059573912159134906,-0.05913165531662784,-0.00044225684250704875
SNA,l2,2,16,12-20,20-100,0.037622770930752114,0.026332099947242754,0.025534264354712982,0.0007978355925297373
SNA,l2,2,16,12-20,0-100,-0.13201154644271887,-0.03324181221189215,-0.03359739096191486,0.00035557875002268854
SNA,l2,2,16,12-20,100-625,0.0552824632158323,0.033865097802138755,0.03302071570399043,0.0008443820981483448
SNA,l2,2,16,12-20,0-625,-0.07672908322688657,0.0006232855902466028,-0.0005766752579244305,0.0011999608481710333
SNA,l2,2,17,12-20,0-20,-0.1520132544870333,-0.042001276327789605,-0.041396094757217256,-0.0006051815705723149
SNA,l2,2,17,12-20,20-100,0.020634841576266993,0.009932988809068205,0.008650110464713534,0.0012828783443546883
SNA,l2,2,17,12-20,0-100,-0.1313784129107663,-0.0320682875187214,-0.03274598429250372,0.0006776967737823734
SNA,l2,2,17,12-20,100-625,0.07345071151037888,0.05392316723861948,0.0537147846436091,0.00020838259501033268
SNA,l2,2,17,12-20,0-625,-0.057927701400387416,0.02185487971989808,0.020968800351105377,0.0008860793687927061
SNA,l2,2,18,12-20,0-20,-0.2788143675522363,-0.11507972641891565,-0.1130073367721331,-0.002072389646782538
SNA,l2,2,18,12-20,20-100,0.12036165555466077,0.05524228376262583,0.05290721858865108,0.0023350651739747243
SNA,l2,2,18,12-20,0-100,-0.15845271199757555,-0.05983744265628982,-0.060100118183482015,0.00026267552719218615
SNA,l2,2,18,12-20,100-625,0.07052709482748909,0.05579474414806848,0.05470261908680937,0.0010921250612591395
SNA,l2,2,18,12-20,0-625,-0.08792561717008646,-0.004042698508221337,-0.005397499096672642,0.0013548005884513256
SNA,l2,2,19,12-20,0-20,-0.15298880536314932,-0.0683899916206206,-0.0676270451080705,-0.0007629465125501139
SNA,l2,2,19,12-20,20-100,0.07544169614642979,0.022383203253056233,0.021684187559666418,0.0006990156933898081
SNA,l2,2,19,12-20,0-100,-0.07754710921671953,-0.04600678836756436,-0.045942857548404076,-6.39308191603058e-05
SNA,l2,2,19,12-20,100-625,0.049086499469178674,0.030304275104365425,0.029371873774809987,0.0009324013295554344
SNA,l2,2,19,12-20,0-625,-0.02846060974754086,-0.015702513263198936,-0.01657098377359409,0.0008684705103951286
SNA,l2,2,20,12-20,0-20,-0.22109500631801346,-0.06911385095497938,-0.069152758849684,3.890789470460676e-05
SNA,l2,2,20,12-20,20-100,0.15448643158048891,0.0751037975035532,0.07266598779432651,0.002437809709226711
SNA,l2,2,20,12-20,0-100,-0.06660857473752455,0.005989946548573821,0.0035132289446425102,0.002476717603931318
SNA,l2,2,20,12-20,100-625,-0.046046261056251425,-0.0028749835149420866,-0.0009415383423248547,-0.001933445172617211
SNA,l2,2,20,12-20,0-625,-0.11265483579377597,0.0031149630336317347,0.0025716906023176556,0.0005432724313141069
SNA,none,0,2,2-6,0-20,-0.21055481293347098,-0.07940152956734362,-0.07853918718182665,-0.0008623423855169676
SNA,none,0,2,2-6,20-100,0.11549014385038617,0.028247668943882455,0.027825239267918515,0.00042242967596393954
SNA,none,0,2,2-6,0-100,-0.09506466908308481,-0.05115386062346116,-0.05071394791390813,-0.0004399127095530281
SNA,none,0,2,2-6,100-625,-0.13253626130066953,-0.10572400839616378,-0.10538720713705471,-0.00033680125910905134
SNA,none,0,2,2-6,0-625,-0.22760093038375434,-0.15687786901962494,-0.15610115505096284,-0.0007767139686620794
SNA,none,0,3,2-6,0-20,-0.41249851111661295,-0.14594272075624176,-0.14317723197392626,-0.0027654887823155153
SNA,none,0,3,2-6,20-100,0.28407730170178325,0.11182641757764916,0.10926054741921665,0.0025658701584325176
SNA,none,0,3,2-6,0-100,-0.12842120941482968,-0.0341163031785926,-0.033916684554709614,-0.0001996186238829977
SNA,none,0,3,2-6,100-625,0.023814682543246035,-0.03005741052172997,-0.030856205231283435,0.0007987947095534752
SNA,none,0,3,2-6,0-625,-0.10460652687158364,-0.06417371370032257,-0.06477288978599305,0.0005991760856704775
SNA,none,0,4,2-6,0-20,-0.5781329618273854,-0.2154122317656225,-0.21064828800776061,-0.004763943757861852
SNA,none,0,4,2-6,20-100,0.1538236804535974,0.06113298089585617,0.0594929538107698,0.00164002708508633
SNA,none,0,4,2-6,0-100,-0.42430928137378804,-0.15427925086976632,-0.15115533419699081,-0.003123916672775522
SNA,none,0,4,2-6,100-625,0.1069949419844638,0.009772410341971405,0.008283708121012812,0.001488702220958659
SNA,none,0,4,2-6,0-625,-0.31731433938932424,-0.14450684052779492,-0.142871626075978,-0.0016352144518168629
SNA,none,0,5,2-6,0-20,-0.3061461908952412,-0.11284595722368446,-0.11085485141352747,-0.001991105810157024
SNA,none,0,5,2-6,20-100,0.09511592809958358,0.03166039473540311,0.03024575805978541,0.0014146366756176568
SNA,none,0,5,2-6,0-100,-0.21103026279565762,-0.08118556248828135,-0.08060909335374206,-0.0005764691345393671
SNA,none,0,5,2-6,100-625,0.128829423916268,0.019137018604685363,0.017892231381863133,0.0012447872228221971
SNA,none,0,5,2-6,0-625,-0.08220083887938961,-0.062048543883595986,-0.06271686197187892,0.00066831808828283
SNA,none,0,6,2-6,0-20,-0.11383196973951837,-0.02304895231617049,-0.022304510399702826,-0.0007444419164676225
SNA,none,0,6,2-6,20-100,-0.0004923830060123979,0.0013076616078978587,0.00022174120651463625,0.001085920401383193
SNA,none,0,6,2-6,0-100,-0.11432435274553077,-0.02174129070827263,-0.02208276919318819,0.00034147848491557047
SNA,none,0,6,2-6,100-625,-0.03556320683035891,-0.02853206822697113,-0.02997429170112159,0.001442223474150522
SNA,none,0,6,2-6,0-625,-0.14988755957588967,-0.05027335893524376,-0.05205706089430978,0.0017837019590660926
SNA,none,0,7,7-11,0-20,-0.21482537231406051,-0.0859117518584947,-0.08422099738947625,-0.0016907544690184292
SNA,none,0,7,7-11,20-100,0.06474687025621917,0.037525955510020026,0.036359015447480325,0.0011669400625396523
SNA,none,0,7,7-11,0-100,-0.15007850205784135,-0.048385796348474674,-0.047861981941995924,-0.0005238144064787769
SNA,none,0,7,7-11,100-625,-0.0031937259500232074,-0.023442173243548137,-0.024311622154364665,0.0008694489108165733
SNA,none,0,7,7-11,0-625,-0.15327222800786455,-0.07182796959202281,-0.07217360409636059,0.0003456345043377964
SNA,none,0,8,7-11,0-20,-0.13288308292919376,-0.05103959222422183,-0.05042169841977506,-0.0006178938044467952
SNA,none,0,8,7-11,20-100,0.0659962049409919,0.021194942360964752,0.019171570303372243,0.0020233720575924975
SNA,none,0,8,7-11,0-100,-0.06688687798820186,-0.029844649863257078,-0.03125012811640282,0.0014054782531457023
SNA,none,0,8,7-11,100-625,0.03927052266558073,0.002653430456197481,0.0031246511214013672,-0.00047122066520387425
SNA,none,0,8,7-11,0-625,-0.027616355322621133,-0.027191219407059597,-0.028125476995001453,0.000934257587941828
SNA,none,0,9,7-11,0-20,-0.03156885171831525,-0.0008025204315753598,-0.0014598998670088958,0.0006573794354335413
SNA,none,0,9,7-11,20-100,-0.017765802616316217,-0.0010097276216297635,-0.0016798650466703924,0.0006701374250405925
SNA,none,0,9,7-11,0-100,-0.04933465433463147,-0.0018122480532051233,-0.0031397649136792882,0.0013275168604741337
SNA,none,0,9,7-11,100-625,-0.020867160171013754,-0.05125780156877213,-0.049967320843916085,-0.0012904807248560243
SNA,none,0,9,7-11,0-625,-0.07020181450564522,-0.053070049621977256,-0.053107085757595374,3.7036135618109464e-05
SNA,none,0,10,7-11,0-20,-0.134398833689076,-0.025982858094151906,-0.025542170402126252,-0.0004406876920256767
SNA,none,0,10,7-11,20-100,0.08080729350173999,0.05212494903144238,0.05051984537642262,0.0016051036550197764
SNA,none,0,10,7-11,0-100,-0.05359154018733603,0.026142090937290474,0.02497767497429637,0.0011644159629940996
SNA,none,0,10,7-11,100-625,0.020717537738360048,-0.016965556385577396,-0.018703622859786107,0.001738066474208608
SNA,none,0,10,7-11,0-625,-0.03287400244897598,0.009176534551713078,0.0062740521145102646,0.0029024824372027077
SNA,none,0,11,7-11,0-20,-0.18101358477706997,-0.04765003453075056,-0.04636527335104634,-0.001284761179704219
SNA,none,0,11,7-11,20-100,0.010977396307782494,0.0210264790232777,0.020646123139888117,0.00038035588338971096
SNA,none,0,11,7-11,0-100,-0.17003618846928747,-0.026623555507472862,-0.025719150211158226,-0.0009044052963145081
SNA,none,0,11,7-11,100-625,-0.06375314820626499,-0.05125855142029012,-0.052151025979658705,0.0008924745593685661
SNA,none,0,11,7-11,0-625,-0.23378933667555246,-0.07788210692776298,-0.07787017619081693,-1.1930736945942044e-05
SNA,none,0,12,12-20,0-20,-0.00799737706515169,0.005122615710395184,0.004663295073230489,0.0004593206371646362
SNA,none,0,12,12-20,20-100,0.04619131914179542,0.031120511974987775,0.03003631361232817,0.0010841983626596642
SNA,none,0,12,12-20,0-100,0.03819394207664373,0.03624312768538296,0.03469960868555866,0.0015435189998243004
SNA,none,0,12,12-20,100-625,0.013466282878586866,-0.017262704227316683,-0.01670952801519232,-0.0005531762121245287
SNA,none,0,12,12-20,0-625,0.051660224955230594,0.018980423458066276,0.017990080670366337,0.0009903427876997717
SNA,none,0,13,12-20,0-20,-0.003975382681911999,-0.0025334265620569063,-0.0028763001379210618,0.00034287357586436015
SNA,none,0,13,12-20,20-100,0.04350958697225327,0.03146854002988875,0.03074060149752511,0.0007279385323636263
SNA,none,0,13,12-20,0-100,0.03953420429034127,0.02893511346783184,0.02786430135960405,0.0010708121082279864
SNA,none,0,13,12-20,100-625,0.03733207094588742,-0.00174340568206377,-0.0026163245919450517,0.0008729189098812609
SNA,none,0,13,12-20,0-625,0.07686627523622869,0.02719170778576807,0.025247976767658997,0.0019437310181092474
SNA,none,0,14,12-20,0-20,-0.15204879098230217,-0.039644115831861004,-0.03870245382578086,-0.0009416620060801496
SNA,none,0,14,12-20,20-100,0.03824957301222609,0.026377075415286666,0.025455821278221435,0.0009212541370652617
SNA,none,0,14,12-20,0-100,-0.11379921797007608,-0.013267040416574338,-0.013246632547559423,-2.040786901488789e-05
SNA,none,0,14,12-20,100-625,0.0875696994482904,0.03474276123499831,0.032188796003943865,0.002553965231054462
SNA,none,0,14,12-20,0-625,-0.026229518521785677,0.02147572081842397,0.018942163456384442,0.002533557362039574
SNA,none,0,15,12-20,0-20,-0.10819156076819714,-0.03524350537427012,-0.035118390265011845,-0.0001251151092583301
SNA,none,0,15,12-20,20-100,0.048119670428929284,0.03258234046129149,0.03160111984782488,0.000981220613466574
SNA,none,0,15,12-20,0-100,-0.06007189033926785,-0.0026611649129786308,-0.0035172704171869684,0.000856105504208244
SNA,none,0,15,12-20,100-625,0.0866321699568281,0.0480082196623941,0.047446958116949434,0.0005612615454447245
SNA,none,0,15,12-20,0-625,0.026560279617560245,0.04534705474941547,0.043929687699762465,0.0014173670496529685
SNA,none,0,16,12-20,0-20,-0.2402003487190063,-0.0830390401830503,-0.08123712723119969,-0.0018019129518506843
SNA,none,0,16,12-20,20-100,0.048440206668269536,0.012020612404037734,0.011055109438482758,0.000965502965555063
SNA,none,0,16,12-20,0-100,-0.19176014205073677,-0.07101842777901257,-0.07018201779271693,-0.0008364099862956213
SNA,none,0,16,12-20,100-625,0.06493335083374363,0.009519593133791582,0.008000437601204169,0.0015191555325873192
SNA,none,0,16,12-20,0-625,-0.12682679121699314,-0.06149883464522099,-0.062181580191512764,0.0006827455462916979
SNA,none,0,17,12-20,0-20,-0.1591881935967583,-0.03704720573880649,-0.03614576551803794,-0.000901440220768563
SNA,none,0,17,12-20,20-100,0.004918885033812104,0.0166812530917384,0.016148597837382872,0.0005326552543556302
SNA,none,0,17,12-20,0-100,-0.15426930856294618,-0.020365952647068086,-0.01999716768065507,-0.0003687849664129328
SNA,none,0,17,12-20,100-625,0.10025653765891152,0.011993067071013996,0.01183655146480056,0.0001565156062133602
SNA,none,0,17,12-20,0-625,-0.05401277090403467,-0.00837288557605409,-0.00816061621585451,-0.0002122693601995726
SNA,none,0,18,12-20,0-20,-0.09561727927776376,-0.022259932176193598,-0.02188021179851596,-0.0003797203776775837
SNA,none,0,18,12-20,20-100,0.05237745327815857,0.023838372692263632,0.022760596625013618,0.0010777760672499408
SNA,none,0,18,12-20,0-100,-0.043239825999605186,0.0015784405160700343,0.0008803848264976599,0.0006980556895723571
SNA,none,0,18,12-20,100-625,0.05511777156815856,-0.008383019581411522,-0.00860134266465662,0.00021832308324519836
SNA,none,0,18,12-20,0-625,0.011877945568553372,-0.006804579065341487,-0.007720957838158959,0.0009163787728175554
SNA,none,0,19,12-20,0-20,-0.16809135713264955,-0.04773141785640744,-0.04625123624223759,-0.001480181614169851
SNA,none,0,19,12-20,20-100,0.14386143667560503,0.05953844353843363,0.05757368229034243,0.001964761248091234
SNA,none,0,19,12-20,0-100,-0.02422992045704453,0.011807025682026184,0.01132244604810484,0.000484579633921383
SNA,none,0,19,12-20,100-625,0.01211825151303736,-0.023832240216178024,-0.025112858710088948,0.0012806184939108782
SNA,none,0,19,12-20,0-625,-0.01211166894400717,-0.01202521453415184,-0.013790412661984108,0.0017651981278322612
SNA,none,0,20,12-20,0-20,-0.15033731072717715,-0.05829963566186547,-0.057575417625817416,-0.0007242180360481146
SNA,none,0,20,12-20,20-100,-0.019931045502704414,-0.004288138606523106,-0.004158892751608967,-0.0001292458549141881
SNA,none,0,20,12-20,0-100,-0.17026835622988157,-0.06258777426838857,-0.06173431037742638,-0.0008534638909623027
SNA,none,0,20,12-20,100-625,0.10245076576001344,0.018007474758508057,0.016539571916530438,0.0014679028419777758
SNA,none,0,20,12-20,0-625,-0.06781759046986813,-0.04458029950988052,-0.045194738460895945,0.0006144389510154731
SNA,none,1,2,2-6,0-20,-0.36095311065206365,-0.1520872218228346,-0.14854894428306076,-0.003538277539773845
SNA,none,1,2,2-6,20-100,0.19589178342686486,0.07416644674412608,0.07333277041012123,0.0008336763340048492
SNA,none,1,2,2-6,0-100,-0.16506132722519878,-0.07792077507870852,-0.07521617387293954,-0.0027046012057689956
SNA,none,1,2,2-6,100-625,-0.14054355595413381,-0.0932376511345465,-0.09376772241229997,0.0005300712777534496
SNA,none,1,2,2-6,0-625,-0.3056048831793326,-0.17115842621325503,-0.1689838962852395,-0.002174529928015546
SNA,none,1,3,2-6,0-20,-0.4062492475689551,-0.16700385857166905,-0.1638324130643457,-0.0031714455073233692
SNA,none,1,3,2-6,20-100,0.11375752059989708,0.028504225544871142,0.028078242532042663,0.0004259830128285104
SNA,none,1,3,2-6,0-100,-0.292491726969058,-0.1384996330267979,-0.13575417053230304,-0.002745462494494859
SNA,none,1,3,2-6,100-625,0.015439022415100812,-0.035215287384899596,-0.03546900138343573,0.00025371399853611363
SNA,none,1,3,2-6,0-625,-0.27705270455395714,-0.1737149204116975,-0.17122317191573877,-0.0024917484959587452
SNA,none,1,4,2-6,0-20,-0.45106297997563655,-0.17589967107140758,-0.17285580550090007,-0.003043865570507478
SNA,none,1,4,2-6,20-100,0.14249173364574597,0.05780027522039616,0.056277988453547145,0.0015222867668489926
SNA,none,1,4,2-6,0-100,-0.3085712463298906,-0.11809939585101142,-0.11657781704735293,-0.0015215788036584852
SNA,none,1,4,2-6,100-625,0.06354593611296488,-0.0007971640665226931,-0.0012928763038388413,0.0004957122373161838
SNA,none,1,4,2-6,0-625,-0.2450253102169257,-0.11889655991753412,-0.11787069335119177,-0.0010258665663423015
SNA,none,1,5,2-6,0-20,-0.14761540475943963,-0.05693446753567005,-0.05600814458410647,-0.0009263229515636341
SNA,none,1,5,2-6,20-100,0.12522819908255517,0.029788625343076525,0.027888767331910924,0.0018998580111656339
SNA,none,1,5,2-6,0-100,-0.02238720567688446,-0.027145842192593528,-0.028119377252195543,0.0009735350596019997
SNA,none,1,5,2-6,100-625,0.0635389677346388,-0.0019233555275874337,-0.002450276018543862,0.0005269204909563994
SNA,none,1,5,2-6,0-625,0.04115176205775434,-0.02906919772018096,-0.030569653270739405,0.0015004555505583991
SNA,none,1,6,2-6,0-20,-0.13741993218508397,-0.05829506984591454,-0.056694779414680985,-0.0016002904312335886
SNA,none,1,6,2-6,20-100,0.14228797397215853,0.055715537387429404,0.053818713007046604,0.0018968243803828954
SNA,none,1,6,2-6,0-100,0.004868041787074562,-0.0025795324584851342,-0.002876066407634381,0.00029653394914930676
SNA,none,1,6,2-6,100-625,-0.05355485793211373,-0.05755199757223822,-0.05748967284490575,-6.232472733245197e-05
