arm,iv,seed,task,bin,step,mean,star,star_W,bias
SNA,l2,1,2,2-6,625,-0.0056065164017703095,0.03506711218639223,0.02521588490885163,0.009851227277540602
SNA,l2,1,3,2-6,0,0.03395283164962141,0.03506711218639223,0.02521588490885163,0.009851227277540602
SNA,l2,1,3,2-6,20,-0.29786511417743966,-0.10119096365144366,-0.10837285507352214,0.007181891422078479
SNA,l2,1,3,2-6,25,-0.28526152817121747,-0.09515745385511214,-0.10241800969747959,0.007260555842367467
SNA,l2,1,3,2-6,30,-0.23933060228292832,-0.0762841654529058,-0.08388430264176183,0.0076001371888560244
SNA,l2,1,3,2-6,35,-0.212123247964803,-0.06633079506685918,-0.07413453687851744,0.007803741811658256
SNA,l2,1,3,2-6,40,-0.18677032601969537,-0.058742036277676046,-0.06677389147035177,0.00803185519267572
SNA,l2,1,3,2-6,45,-0.13938224012968392,-0.042836484678133606,-0.051244438790723844,0.008407954112590233
SNA,l2,1,3,2-6,50,-0.09516034828609912,-0.026612097934776115,-0.035264434233613445,0.008652336298837326
SNA,l2,1,3,2-6,55,-0.058810630225425944,-0.012708837125331813,-0.021585416190440486,0.008876579065108671
SNA,l2,1,3,2-6,60,-0.0697583069524646,-0.018431429653161368,-0.027217088020430574,0.008785658367269206
SNA,l2,1,3,2-6,65,-0.09422631127973975,-0.02946512078171643,-0.038004269243721384,0.00853914846200496
SNA,l2,1,3,2-6,70,-0.09478461778260282,-0.031060924178186622,-0.03960235168664885,0.008541427508462221
SNA,l2,1,3,2-6,75,-0.0901750688635596,-0.030397244416908064,-0.03901769784346426,0.008620453426556197
SNA,l2,1,3,2-6,80,-0.08706079645906502,-0.029574091842841835,-0.03827410866248097,0.008700016819639132
SNA,l2,1,3,2-6,85,-0.08773244518462668,-0.03091332921916593,-0.039660643448715296,0.008747314229549375
SNA,l2,1,3,2-6,90,-0.0990980741561749,-0.03544914456680828,-0.04410768109329922,0.008658536526490934
SNA,l2,1,3,2-6,95,-0.11774112641087398,-0.04280973260099328,-0.05129438140718177,0.008484648806188488
SNA,l2,1,3,2-6,100,-0.12953875036390158,-0.04758433994817585,-0.055971575022363475,0.008387235074187628
SNA,l2,1,3,2-6,625,-0.12004972646678094,-0.05530008071013317,-0.06463789775063805,0.009337817040504888
SNA,l2,1,4,2-6,0,-0.04722709992742341,-0.05530008071013317,-0.06463789775063805,0.009337817040504888
SNA,l2,1,4,2-6,20,-0.4093752151610734,-0.19577184299405034,-0.2027523079304008,0.0069804649363504724
SNA,l2,1,4,2-6,25,-0.3966157266117938,-0.19287357282986725,-0.20000227067417675,0.0071286978443095
SNA,l2,1,4,2-6,30,-0.3544490772810893,-0.17640395382693227,-0.18396937849579686,0.0075654246688645795
SNA,l2,1,4,2-6,35,-0.3132918792597888,-0.1601117601047205,-0.1680836180661769,0.007971857961456408
SNA,l2,1,4,2-6,40,-0.28730293932908,-0.14924771685071075,-0.15738189515750176,0.008134178306791
SNA,l2,1,4,2-6,45,-0.279156614895561,-0.14471186402866393,-0.1529487211667724,0.008236857138108462
SNA,l2,1,4,2-6,50,-0.25944539478072975,-0.13700010717849603,-0.14548277713477967,0.008482669956283644
SNA,l2,1,4,2-6,55,-0.24770434017931642,-0.13385594234011333,-0.14248609895027442,0.008630156610161066
SNA,l2,1,4,2-6,60,-0.22982468633692185,-0.12734334387662827,-0.13613340480681516,0.008790060930186883
SNA,l2,1,4,2-6,65,-0.24654843178966185,-0.1334320074538785,-0.14210555565171792,0.00867354819783941
SNA,l2,1,4,2-6,70,-0.27466366381295965,-0.14333095357289227,-0.15183320829471728,0.00850225472182501
SNA,l2,1,4,2-6,75,-0.262399225900719,-0.13704566449326896,-0.14566622482139585,0.008620560328126884
SNA,l2,1,4,2-6,80,-0.22694883582572992,-0.12278202130863011,-0.13167967207507847,0.008897650766448351
SNA,l2,1,4,2-6,85,-0.2491090490980141,-0.13252798290456153,-0.14125306442524047,0.008725081520678942
SNA,l2,1,4,2-6,90,-0.2743508015850097,-0.14357139005175598,-0.15209087036549065,0.008519480313734675
SNA,l2,1,4,2-6,95,-0.27789193910184956,-0.14536842602024552,-0.15379005402060575,0.008421628000360216
SNA,l2,1,4,2-6,100,-0.2549621324268865,-0.1373235350060828,-0.1458996290250185,0.008576094018935691
SNA,l2,1,4,2-6,625,-0.18118325778553018,-0.10577120974027739,-0.11668308612258362,0.010911876382306219
SNA,l2,1,5,2-6,0,-0.10364950483039358,-0.10577120974027739,-0.11668308612258362,0.010911876382306219
SNA,l2,1,5,2-6,20,-0.3005211770637335,-0.17643605713493626,-0.18609583408798525,0.009659776953049004
SNA,l2,1,5,2-6,25,-0.2427239625315598,-0.15235232008765565,-0.16244918552953863,0.010096865441882983
SNA,l2,1,5,2-6,30,-0.1929082491615991,-0.13229485571547994,-0.1428214558922977,0.010526600176817738
SNA,l2,1,5,2-6,35,-0.15540929536430592,-0.11572689127674955,-0.1266011385419143,0.010874247265164741
SNA,l2,1,5,2-6,40,-0.11935551963096458,-0.10196395979264863,-0.11325167134871819,0.011287711556069552
SNA,l2,1,5,2-6,45,-0.12636660550308235,-0.1046888113095357,-0.11611660172151651,0.011427790411980823
SNA,l2,1,5,2-6,50,-0.10288943831830552,-0.09506648022189182,-0.1067057911603726,0.011639310938480776
SNA,l2,1,5,2-6,55,-0.08293883491332352,-0.08505701327609944,-0.09683389446204176,0.011776881185942329
SNA,l2,1,5,2-6,60,-0.08276669629214137,-0.08441268576127918,-0.09612020434281299,0.011707518581533804
SNA,l2,1,5,2-6,65,-0.08599661175112551,-0.08586762644075298,-0.09739862564705054,0.011530999206297566
SNA,l2,1,5,2-6,70,-0.091225144828676,-0.08778291925674246,-0.09916993939669744,0.011387020139954985
SNA,l2,1,5,2-6,75,-0.1229053785214794,-0.10028161765022499,-0.11138186701170465,0.011100249361479655
SNA,l2,1,5,2-6,80,-0.15585212303931179,-0.11490905133123114,-0.12576594744157582,0.010856896110344677
SNA,l2,1,5,2-6,85,-0.13792039222539684,-0.10908221370707753,-0.12012722757433796,0.011045013867260423
SNA,l2,1,5,2-6,90,-0.1360273269738122,-0.10905747314939497,-0.12017501603210683,0.01111754288271186
SNA,l2,1,5,2-6,95,-0.13693695843201972,-0.10978944021927386,-0.12095069198326171,0.011161251763987821
SNA,l2,1,5,2-6,100,-0.1882062682401162,-0.12923374509745553,-0.1399829356231312,0.010749190525675658
SNA,l2,1,5,2-6,625,-0.10680134242273395,-0.09130424491319147,-0.10501537529446224,0.013711130381270777
SNA,l2,1,6,2-6,0,-0.09351672037108852,-0.09130424491319147,-0.10501537529446224,0.013711130381270777
SNA,l2,1,6,2-6,20,-0.3599068462122107,-0.18136354255294795,-0.1929606665828884,0.01159712402994046
SNA,l2,1,6,2-6,25,-0.3223001961813776,-0.1633865415320188,-0.1753570930183205,0.011970551486301701
SNA,l2,1,6,2-6,30,-0.36401797744279163,-0.17603594223742236,-0.18781660596671843,0.011780663729296066
SNA,l2,1,6,2-6,35,-0.38044116696532465,-0.18149831515547438,-0.19331797892707717,0.011819663771602791
SNA,l2,1,6,2-6,40,-0.3644256836944463,-0.17592694360136504,-0.18808869978601564,0.012161756184650586
SNA,l2,1,6,2-6,45,-0.3154957424624834,-0.1569339291297901,-0.16960709686571035,0.012673167735920287
SNA,l2,1,6,2-6,50,-0.32460546800014917,-0.16539574562567425,-0.17802699709335712,0.012631251467682887
SNA,l2,1,6,2-6,55,-0.3449143125957795,-0.17777658915480296,-0.19026225425461468,0.01248566509981174
SNA,l2,1,6,2-6,60,-0.36731592175996863,-0.18898838794029246,-0.20131347739337171,0.012325089453079273
SNA,l2,1,6,2-6,65,-0.37662657032272034,-0.196921194576768,-0.20926702822360002,0.012345833646832035
SNA,l2,1,6,2-6,70,-0.33855241789686497,-0.1832391524346064,-0.1959010692708295,0.0126619168362231
SNA,l2,1,6,2-6,75,-0.32153183784555195,-0.17694945604101442,-0.18966230442424922,0.012712848383234814
SNA,l2,1,6,2-6,80,-0.3185936900566206,-0.17756981211924042,-0.190127607558738,0.012557795439497567
SNA,l2,1,6,2-6,85,-0.294665038769794,-0.16907105265466107,-0.18173897796358524,0.012667925308924168
SNA,l2,1,6,2-6,90,-0.26366044699229013,-0.15633662016431502,-0.16920760491930578,0.012870984754990787
SNA,l2,1,6,2-6,95,-0.24074326300837637,-0.14812764370099601,-0.16115036108049524,0.013022717379499227
SNA,l2,1,6,2-6,100,-0.29318069005192093,-0.17003161607074496,-0.18267051339146625,0.012638897320721298
SNA,l2,1,6,2-6,625,-0.19808700339452398,-0.12599958822669197,-0.13891552168948312,0.012915933462791145
SNA,l2,1,7,7-11,0,-0.12204695704073144,-0.12599958822669197,-0.13891552168948312,0.012915933462791145
SNA,l2,1,7,7-11,20,-0.34013653031982216,-0.21735787579170185,-0.22918180536266639,0.011823929570964538
SNA,l2,1,7,7-11,25,-0.3693177504613759,-0.22708315776110502,-0.2388709023586369,0.011787744597531855
SNA,l2,1,7,7-11,30,-0.35758388854910916,-0.22328543077378932,-0.23530819167189698,0.012022760898107663
SNA,l2,1,7,7-11,35,-0.2976865681858046,-0.2014962014220651,-0.21409376679491793,0.012597565372852842
SNA,l2,1,7,7-11,40,-0.29784815964805134,-0.20497446920958434,-0.21767723205123882,0.012702762841654476
SNA,l2,1,7,7-11,45,-0.3355234392899873,-0.22212905027126026,-0.23453715330696498,0.012408103035704698
SNA,l2,1,7,7-11,50,-0.34384463877497545,-0.22643635661637965,-0.2387529568505692,0.012316600234189536
SNA,l2,1,7,7-11,55,-0.3338885089902044,-0.2240471036831653,-0.23645352788609245,0.012406424202927155
SNA,l2,1,7,7-11,60,-0.3107339285243114,-0.21699996942940267,-0.2296420337623065,0.01264206433290383
SNA,l2,1,7,7-11,65,-0.30997844010941267,-0.21631258910255127,-0.22897225089977583,0.012659661797224544
SNA,l2,1,7,7-11,70,-0.3378094982184994,-0.22488220226743152,-0.23727206390914518,0.012389861641713651
SNA,l2,1,7,7-11,75,-0.35413106490301083,-0.22957124822451935,-0.24185134686237636,0.012280098637857008
SNA,l2,1,7,7-11,80,-0.3392887990376938,-0.22286238559949167,-0.23534320752331012,0.01248082192381844
SNA,l2,1,7,7-11,85,-0.31812078496486434,-0.21410679206413122,-0.2268306096439578,0.012723817579826572
SNA,l2,1,7,7-11,90,-0.2907022511550045,-0.20366318815452047,-0.21666925397765824,0.01300606582313776
SNA,l2,1,7,7-11,95,-0.2772426666183492,-0.19883259977741224,-0.2119561372977082,0.013123537520295941
SNA,l2,1,7,7-11,100,-0.31454817654689043,-0.21305853743536096,-0.22588814443145344,0.01282960699609248
SNA,l2,1,7,7-11,625,-0.23196643231076117,-0.16111880928002972,-0.1756193337899607,0.014500524509930984
SNA,l2,1,8,7-11,0,-0.14027698453162452,-0.16111880928002972,-0.1756193337899607,0.014500524509930984
SNA,l2,1,8,7-11,20,-0.2820841313881144,-0.20763937302119032,-0.22208692771924418,0.014447554698053864
SNA,l2,1,8,7-11,25,-0.24915473473243283,-0.19456172347197223,-0.2096007475712142,0.015039024099241943
SNA,l2,1,8,7-11,30,-0.22544229483431233,-0.1857190050887246,-0.20114106177509058,0.015422056686365976
SNA,l2,1,8,7-11,35,-0.24880925069129112,-0.19580148385794993,-0.21106920617735406,0.015267722319404129
SNA,l2,1,8,7-11,40,-0.27510952056943716,-0.20845701884610343,-0.22351447552574563,0.0150574566796422
SNA,l2,1,8,7-11,45,-0.30525918404966124,-0.22075098731564607,-0.2355489419576999,0.01479795464205381
SNA,l2,1,8,7-11,50,-0.2652290212586305,-0.20755888156679356,-0.22274366054624908,0.015184778979455587
SNA,l2,1,8,7-11,55,-0.24310899676861994,-0.20168797735569244,-0.21713275621798533,0.015444778862292879
SNA,l2,1,8,7-11,60,-0.3084508958091356,-0.22893654027015808,-0.243940019973604,0.01500347970344592
SNA,l2,1,8,7-11,65,-0.3621628638714944,-0.24751345941069908,-0.2621548147671334,0.01464135535643436
SNA,l2,1,8,7-11,70,-0.3874159097370334,-0.2565208490537514,-0.2710060482749867,0.014485199221235234
SNA,l2,1,8,7-11,75,-0.3743367151323009,-0.2516257735209038,-0.266369256088332,0.014743482567428145
SNA,l2,1,8,7-11,80,-0.3343719933862326,-0.23739485836957988,-0.2526017024148948,0.015206844045314938
SNA,l2,1,8,7-11,85,-0.30272113325463507,-0.22605927784932495,-0.2416400924616558,0.015580814612330868
SNA,l2,1,8,7-11,90,-0.2966832398476693,-0.22321124574377904,-0.23883446179887982,0.015623216055100784
SNA,l2,1,8,7-11,95,-0.3048025962098358,-0.22579705932921063,-0.24123547561773595,0.015438416288525332
SNA,l2,1,8,7-11,100,-0.3298348912848077,-0.2350367691142909,-0.250116364914489,0.015079595800198149
SNA,l2,1,8,7-11,625,-0.1974747093574768,-0.15883409412917998,-0.17595799587890823,0.01712390174972825
SNA,l2,1,9,7-11,0,-0.15501832022533357,-0.15883409412917998,-0.17595799587890823,0.01712390174972825
SNA,l2,1,9,7-11,20,-0.3222977689850339,-0.20915658588133426,-0.22540210080760203,0.016245514926267787
SNA,l2,1,9,7-11,25,-0.3064360325026994,-0.20182119347764768,-0.2183781806912006,0.01655698721355293
SNA,l2,1,9,7-11,30,-0.27242125674033096,-0.18781679342272006,-0.2047819014877711,0.016965108065051027
SNA,l2,1,9,7-11,35,-0.2254833619028379,-0.1692962401828864,-0.18669707651279357,0.017400836329907177
SNA,l2,1,9,7-11,40,-0.2530664390919666,-0.17584315357486588,-0.19323192427157296,0.01738877069670707
SNA,l2,1,9,7-11,45,-0.2463796577668373,-0.17149997696687178,-0.1891267073451233,0.017626730378251524
SNA,l2,1,9,7-11,50,-0.21248932370104914,-0.15786762756741768,-0.17590379382929924,0.01803616626188159
SNA,l2,1,9,7-11,55,-0.2123680628998455,-0.15971835028683207,-0.17783546805451994,0.018117117767687888
SNA,l2,1,9,7-11,60,-0.23662867124160417,-0.16911874876017052,-0.1871160226292845,0.017997273869113997
SNA,l2,1,9,7-11,65,-0.22235785534733643,-0.16233810180570946,-0.1805438288115525,0.018205727005843074
SNA,l2,1,9,7-11,70,-0.17876890559587172,-0.14497102799857683,-0.16357716968664618,0.01860614168806933
SNA,l2,1,9,7-11,75,-0.17376015532835068,-0.1426446119252365,-0.1612550034075981,0.018610391482361592
SNA,l2,1,9,7-11,80,-0.23454466229459914,-0.1632249584144574,-0.181321299617366,0.01809634120290866
SNA,l2,1,9,7-11,85,-0.2538121777249366,-0.1690102824949941,-0.18696485503197674,0.017954572536982596
SNA,l2,1,9,7-11,90,-0.24326053680244686,-0.16580491278323836,-0.18384167087398617,0.018036758090747753
SNA,l2,1,9,7-11,95,-0.2147380791898666,-0.1560976723862682,-0.17431418869632626,0.018216516310058068
SNA,l2,1,9,7-11,100,-0.22338535807712495,-0.15909382020888704,-0.17728346463592576,0.01818964442703873
SNA,l2,1,9,7-11,625,-0.143212343568301,-0.11878488819721927,-0.13934355962522635,0.020558671428007075
SNA,l2,1,10,7-11,0,-0.1493521879675029,-0.11878488819721927,-0.13934355962522635,0.020558671428007075
SNA,l2,1,10,7-11,20,-0.2926930394839218,-0.15955724291992293,-0.1791687649525694,0.01961152203264646
SNA,l2,1,10,7-11,25,-0.29613124406565156,-0.16307041059077512,-0.1828908408177484,0.01982043022697326
SNA,l2,1,10,7-11,30,-0.2496061085068858,-0.1460675365338265,-0.1664623453494441,0.02039480881561758
SNA,l2,1,10,7-11,35,-0.2249879577028515,-0.13556675450794203,-0.15629061605611852,0.0207238615481765
SNA,l2,1,10,7-11,40,-0.239730044575414,-0.14000806059240284,-0.16070999264210847,0.02070193204970565
SNA,l2,1,10,7-11,45,-0.2606335473352712,-0.14758687339138954,-0.16819903256951613,0.0206121591781266
SNA,l2,1,10,7-11,50,-0.27745576492084945,-0.1540981006140764,-0.1746415502204154,0.02054344960633898
SNA,l2,1,10,7-11,55,-0.26281583540158876,-0.15001013611446784,-0.17070753940821112,0.020697403293743265
SNA,l2,1,10,7-11,60,-0.20578685629970245,-0.12965474144278102,-0.15089347909683837,0.02123873765405733
SNA,l2,1,10,7-11,65,-0.1787341049509113,-0.12062636319645202,-0.142192657450023,0.02156629425357096
SNA,l2,1,10,7-11,70,-0.18283631336914155,-0.12309343247885611,-0.14468066955487505,0.021587237076018936
SNA,l2,1,10,7-11,75,-0.18557522007546468,-0.12444867372519658,-0.14608774772822947,0.021639074003032874
SNA,l2,1,10,7-11,80,-0.21404401772802018,-0.13496068424955898,-0.1564136634949276,0.021452979245368625
SNA,l2,1,10,7-11,85,-0.2517048906618097,-0.15124898222786595,-0.17243211644049025,0.021183134212624282
SNA,l2,1,10,7-11,90,-0.2771556352342868,-0.16283049284178275,-0.18378278361564016,0.020952290773857386
SNA,l2,1,10,7-11,95,-0.26019733410967316,-0.15740993228663747,-0.1785171371766325,0.021107204889995047
SNA,l2,1,10,7-11,100,-0.22862393557182487,-0.14542667636354892,-0.16683291876512085,0.021406242401571945
SNA,l2,1,10,7-11,625,-0.17975864800738758,-0.10406192030626304,-0.12622038504588606,0.022158464739623015
SNA,l2,1,11,7-11,0,-0.11647000567419352,-0.10406192030626304,-0.12622038504588606,0.022158464739623015
SNA,l2,1,11,7-11,20,-0.3604434606737478,-0.19240262299709762,-0.2125331042723618,0.020130481275264175
SNA,l2,1,11,7-11,25,-0.3189979116567492,-0.17483165247374471,-0.19541692646199862,0.020585273988253903
SNA,l2,1,11,7-11,30,-0.3377782997799943,-0.18039338808717884,-0.2009311652582998,0.02053777717112098
SNA,l2,1,11,7-11,35,-0.3537356227129988,-0.18494282754551872,-0.2054419203139599,0.020499092768441186
SNA,l2,1,11,7-11,40,-0.3366658725256487,-0.17797569356067733,-0.19864086123954883,0.020665167678871513
SNA,l2,1,11,7-11,45,-0.3205828469094522,-0.1730683049480601,-0.19398557640957254,0.020917271461512427
SNA,l2,1,11,7-11,50,-0.3154446084655056,-0.17162484128745936,-0.19271305467254216,0.02108821338508278
SNA,l2,1,11,7-11,55,-0.2821681825051207,-0.159046546633767,-0.1805087155601401,0.021462168926373124
SNA,l2,1,11,7-11,60,-0.300945918725647,-0.1660629728110122,-0.18733893731721551,0.02127596450620331
SNA,l2,1,11,7-11,65,-0.3405820096950361,-0.1820895655057413,-0.2030288897960074,0.020939324290266084
SNA,l2,1,11,7-11,70,-0.33700179663440993,-0.18304244787476673,-0.20409105520390622,0.021048607329139487
SNA,l2,1,11,7-11,75,-0.33319480120663303,-0.18420101477519474,-0.20535755766427008,0.021156542889075355
SNA,l2,1,11,7-11,80,-0.3449240422059724,-0.19099328424306244,-0.2120554929184926,0.021062208675430155
SNA,l2,1,11,7-11,85,-0.29670355653967206,-0.17316964571554117,-0.19465219924765542,0.021482553532114253
SNA,l2,1,11,7-11,90,-0.25571209070615836,-0.1571549552207523,-0.1789573419300666,0.021802386709314305
SNA,l2,1,11,7-11,95,-0.23831448269923095,-0.1507776895105221,-0.17271485277031245,0.021937163259790397
SNA,l2,1,11,7-11,100,-0.2556960497500454,-0.15672150034261137,-0.17852704573575606,0.02180554539314471
SNA,l2,1,11,7-11,625,-0.24256499274919754,-0.12111024442659296,-0.1440777170152364,0.022967472588643432
SNA,l2,1,12,12-20,0,-0.13469199071139287,-0.12111024442659296,-0.1440777170152364,0.022967472588643432
SNA,l2,1,12,12-20,20,-0.44245211299810827,-0.2187276924637445,-0.2396849321332593,0.02095723966951482
SNA,l2,1,12,12-20,25,-0.41686337246802924,-0.20760568006581331,-0.22906646538677328,0.021460785320959984
SNA,l2,1,12,12-20,30,-0.38769814419326115,-0.1961865655107794,-0.21814586192913332,0.021959296418353914
SNA,l2,1,12,12-20,35,-0.37589619073207614,-0.19151790854362521,-0.21372107857446865,0.022203170030843468
SNA,l2,1,12,12-20,40,-0.37023483816232505,-0.19070227506000614,-0.21296864911111135,0.02226637405110523
SNA,l2,1,12,12-20,45,-0.36899904984105303,-0.19219191651557055,-0.21450637649626883,0.022314459980698302
SNA,l2,1,12,12-20,50,-0.36934884238010257,-0.1947412046767595,-0.21706693448017453,0.022325729803415014
SNA,l2,1,12,12-20,55,-0.3799493264411746,-0.20136977121381236,-0.22356784121629927,0.022198070002486928
SNA,l2,1,12,12-20,60,-0.3892542802000898,-0.20645020585515256,-0.22852035014738165,0.022070144292229088
SNA,l2,1,12,12-20,65,-0.3725083411632625,-0.20006507431867385,-0.22228836365434426,0.022223289335670415
SNA,l2,1,12,12-20,70,-0.371903624217372,-0.19979477442179033,-0.22205833497650151,0.022263560554711147
SNA,l2,1,12,12-20,75,-0.3887471494618434,-0.20659722305179642,-0.22869741231887203,0.02210018926707562
SNA,l2,1,12,12-20,80,-0.35710950616434955,-0.1949998798328491,-0.21732627674655333,0.02232639691370423
SNA,l2,1,12,12-20,85,-0.29442022139158064,-0.1710877027112757,-0.1939021459449315,0.022814443233655765
SNA,l2,1,12,12-20,90,-0.2660301112566191,-0.1607664340301161,-0.18375071560181447,0.022984281571698375
SNA,l2,1,12,12-20,95,-0.2835775512453535,-0.168507564786054,-0.19120431766081677,0.022696752874762752
SNA,l2,1,12,12-20,100,-0.3139689827943476,-0.18209580049278415,-0.20441072408120348,0.022314923588419334
SNA,l2,1,12,12-20,625,-0.20080427490597952,-0.1047139798018816,-0.12933376440762914,0.024619784605747555
SNA,l2,1,13,12-20,0,-0.11224117527524864,-0.1047139798018816,-0.12933376440762914,0.024619784605747555
SNA,l2,1,13,12-20,20,-0.4580412202577827,-0.21930855661243429,-0.24205303368295306,0.02274447707051877
SNA,l2,1,13,12-20,25,-0.4501049985769418,-0.21479585020247186,-0.23766178706192448,0.02286593685945263
SNA,l2,1,13,12-20,30,-0.4530756380981005,-0.21440994661978144,-0.23734535850562785,0.022935411885846406
SNA,l2,1,13,12-20,35,-0.4380299004063153,-0.20743068134455864,-0.23062529160568418,0.02319461026112549
SNA,l2,1,13,12-20,40,-0.42406831536495226,-0.20120177773890607,-0.22466479804498662,0.02346302030608058
SNA,l2,1,13,12-20,45,-0.42960098875829233,-0.2027699295836434,-0.2263192526792924,0.023549323095649013
SNA,l2,1,13,12-20,50,-0.40315142016173766,-0.19340461755274574,-0.21728638507237905,0.023881767519633286
SNA,l2,1,13,12-20,55,-0.41209675469028006,-0.19772053134078205,-0.22158917941069275,0.023868648069910705
SNA,l2,1,13,12-20,60,-0.43198995009999636,-0.2064140796287217,-0.23013054754103057,0.023716467912308872
SNA,l2,1,13,12-20,65,-0.4382950478301002,-0.21004862720453288,-0.23377764908670556,0.023729021882172675
SNA,l2,1,13,12-20,70,-0.43648316894841416,-0.209574541191658,-0.23332703655408135,0.02375249536242336
SNA,l2,1,13,12-20,75,-0.41769956697171934,-0.20307445019284054,-0.22700032338999002,0.023925873197149485
SNA,l2,1,13,12-20,80,-0.39744781356146563,-0.19686434172690465,-0.22103093841476917,0.024166596687864514
SNA,l2,1,13,12-20,85,-0.386984125264609,-0.19240916594425392,-0.21673245428158147,0.02432328833732754
SNA,l2,1,13,12-20,90,-0.364940544126761,-0.18278069805250616,-0.20739599313949353,0.024615295086987315
SNA,l2,1,13,12-20,95,-0.35793796479017714,-0.17914966597903692,-0.20391118398618124,0.024761518007144333
SNA,l2,1,13,12-20,100,-0.3417350806472676,-0.17137632854972815,-0.1964224857399551,0.025046157190226948
SNA,l2,1,13,12-20,625,-0.21565035414340195,-0.09190032925301446,-0.1181887879405006,0.026288458687486128
SNA,l2,1,14,12-20,0,-0.05842567812057692,-0.09190032925301446,-0.1181887879405006,0.026288458687486128
SNA,l2,1,14,12-20,20,-0.33606566507643004,-0.1861599215499979,-0.21099508346597814,0.02483516191598028
SNA,l2,1,14,12-20,25,-0.3410147142758542,-0.18375007478008293,-0.20880947891430943,0.0250594041342265
SNA,l2,1,14,12-20,30,-0.32643750362361124,-0.17455146240310726,-0.19992250881456286,0.02537104641145561
SNA,l2,1,14,12-20,35,-0.2864022353309546,-0.1548889032313417,-0.18074704119747537,0.025858137966133656
SNA,l2,1,14,12-20,40,-0.2570007577089391,-0.13921469303345768,-0.16540960343935984,0.026194910405902192
SNA,l2,1,14,12-20,45,-0.24735039326028413,-0.13150993264486271,-0.1579889077318013,0.02647897508693859
SNA,l2,1,14,12-20,50,-0.2607553289821078,-0.1352179193867456,-0.16162796237662824,0.02641004298988264
SNA,l2,1,14,12-20,55,-0.24553034687923256,-0.12824798967238152,-0.1546982387641036,0.02645024909172207
SNA,l2,1,14,12-20,60,-0.20953517241907307,-0.11328917950963412,-0.13986419010256693,0.026575010592932814
SNA,l2,1,14,12-20,65,-0.21055790640972938,-0.1121083425815349,-0.1385953075203478,0.02648696493881289
SNA,l2,1,14,12-20,70,-0.22920787449686375,-0.11856691965956526,-0.14494288621302512,0.026375966553459876
SNA,l2,1,14,12-20,75,-0.2307979754499243,-0.11960960209916341,-0.14597450205380558,0.026364899954642168
SNA,l2,1,14,12-20,80,-0.22024022020387143,-0.11715776757766953,-0.14363247228343035,0.026474704705760813
SNA,l2,1,14,12-20,85,-0.19756612880371127,-0.10932710534411035,-0.1359712331443561,0.02664412780024577
SNA,l2,1,14,12-20,90,-0.19001819294816072,-0.10714614984701398,-0.13384071138292852,0.026694561535914544
SNA,l2,1,14,12-20,95,-0.19091177260423633,-0.10758738830360352,-0.13424442053472713,0.026657032231123593
SNA,l2,1,14,12-20,100,-0.19516776209525064,-0.10949530909197672,-0.13609577488572136,0.02660046579374466
SNA,l2,1,14,12-20,625,-0.20600466853300048,-0.11383812194435915,-0.14056702766313275,0.026728905718773604
SNA,l2,1,15,12-20,0,-0.1133491916001164,-0.11383812194435915,-0.14056702766313275,0.026728905718773604
SNA,l2,1,15,12-20,20,-0.23773077588291694,-0.15291065823162253,-0.1789743898749938,0.026063731643371283
SNA,l2,1,15,12-20,25,-0.2308289440169991,-0.149241885200237,-0.17554574039669346,0.026303855196456425
SNA,l2,1,15,12-20,30,-0.2078437489380648,-0.13967345607100815,-0.16624611680684556,0.026572660735837417
SNA,l2,1,15,12-20,35,-0.20552631602255872,-0.13753080052491298,-0.16415004810602427,0.02661924758111127
SNA,l2,1,15,12-20,40,-0.1774344183230668,-0.12493843972108065,-0.1517931443551052,0.026854704634024527
SNA,l2,1,15,12-20,45,-0.16055872582883687,-0.11787352958170963,-0.14493636216474265,0.027062832583033013
SNA,l2,1,15,12-20,50,-0.1787860022596843,-0.12454410472992027,-0.15151586770187284,0.026971762971952556
SNA,l2,1,15,12-20,55,-0.17536465496360673,-0.12327644861643673,-0.1502876716106246,0.027011222994187848
SNA,l2,1,15,12-20,60,-0.14120778773423848,-0.11019961218328855,-0.13747333618209406,0.027273723998805507
SNA,l2,1,15,12-20,65,-0.11590500174008347,-0.09890593187964684,-0.12641471755189984,0.027508785672252997
SNA,l2,1,15,12-20,70,-0.09351523100248099,-0.08940393083639517,-0.11712289196466169,0.02771896112826653
SNA,l2,1,15,12-20,75,-0.0847593335869659,-0.08467531466854314,-0.11242829045627775,0.027752975787734613
SNA,l2,1,15,12-20,80,-0.11546207298772881,-0.09424762977874045,-0.12167673285240443,0.02742910307366401
SNA,l2,1,15,12-20,85,-0.16084933260030554,-0.11212872005708802,-0.1391319528751849,0.027003232818096877
SNA,l2,1,15,12-20,90,-0.19594225228128961,-0.12776042591888742,-0.15440917794933826,0.02664875203045085
SNA,l2,1,15,12-20,95,-0.18574944667324858,-0.12582896280508094,-0.15253161484897676,0.026702652043895797
SNA,l2,1,15,12-20,100,-0.1616860021730214,-0.11785144452402488,-0.14475643034926503,0.026904985825240146
SNA,l2,1,15,12-20,625,-0.20419008902452693,-0.12784462924836898,-0.15367027748632006,0.0258256482379511
SNA,l2,1,16,12-20,0,-0.09774215649550086,-0.12784462924836898,-0.15367027748632006,0.0258256482379511
