task,perm_task,cnorm2,dnorm2,align,cos,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,acc,alpha_med,arm,iv,seed,cond
38,22,14.470466042088773,0.1948530763632067,0.10308877617810407,0.029429080055146713,-1.1734253572993831,1.8846812938593631,2.138023158610075,-0.9606458364667688,1.0921113324631708,1.7150532462871422,-0.008824923300478833,3.7975255409526323,0.008634271388873458,-0.8953715612695086,0.25666062923258864,0.9413307027985606,0.2609375,0.9584000110626221,0.36334237456321716,SNA,none,2,CYCLE2
39,21,14.812675406667932,0.2014358957256248,0.14077346885353156,0.041221990727579094,-1.2470766905063875,1.8822759123995292,2.1666670490429785,-1.0570979618375973,1.1127838558663086,1.7334756958309405,-0.009697853141851065,3.842083800702834,0.006434443895705045,-0.9869924116127266,0.2789708427718664,0.9665410270824607,0.2541796875,0.9603999853134155,0.3677695691585541,SNA,none,2,CYCLE2
40,22,15.088392713185591,0.2257278653936522,0.04998944112401046,0.013051635322849928,-1.1519706266005025,1.9163328848137573,2.3324132499174275,-1.0157866795022141,1.1248963440698287,1.9051104147069182,-0.009263001796107532,3.8773946807120576,0.006938192506786436,-0.9419434426629971,0.2830827038335234,0.9835149480538264,0.2746484375,0.9628999829292297,0.3642082214355469,SNA,none,2,CYCLE2
21,21,10.161150308027514,0.5940809479433673,-0.25067940260273663,-0.05689524681210419,-0.7687867170850402,1.279026130229737,0.9421765667014494,-0.7810486255383451,0.8969367931577359,0.8915198452655945,-0.007138781461707382,3.1839623212783397,0.012071624709351454,-0.719209527514016,0.1460282571702667,0.6620448215856587,0.28,0.9150999784469604,0.5212617516517639,SNA,none,2,CYCLE5
22,22,10.528131863773806,0.6466406803230131,-0.2796591245767212,-0.05771204619171069,-0.9109960913534656,1.3001863736146466,1.066559939099474,-0.8699891620888721,0.9192082781535775,0.8850522727081628,-0.008026285432505907,3.2409510123539116,0.010806177561171353,-0.8113889394403158,0.15937892826627792,0.686029348139225,0.2472265625,0.919700026512146,0.5429908633232117,SNA,none,2,CYCLE5
23,23,10.912459358685366,0.6133868492696363,-0.2290593543580755,-0.049010602670219325,-0.904490707663528,1.3083655688166953,1.1926731200629164,-0.9071901927996529,0.9379431165767539,0.8787048683860378,-0.008343470374606393,3.2994670661607444,0.011025995331001468,-0.8436608530915047,0.1643770253812546,0.7151982237241645,0.257265625,0.92330002784729,0.53880375623703,SNA,none,2,CYCLE5
24,24,11.25444859122806,0.6358428522610626,-0.2938536197183696,-0.057917562965048096,-0.8702166528200389,1.3151093880860594,1.425704219038795,-0.8751442058590483,0.955021102008502,1.0304275367021547,-0.008045070918192575,3.351329344127561,0.013125487723154947,-0.8109939733266424,0.17440129529246856,0.7395117178666982,0.27015625,0.9193000197410583,0.5075621008872986,SNA,none,2,CYCLE5
25,25,11.600257691615997,0.6311253991899565,-0.2853162988020196,-0.05753833161464627,-0.9651683192760875,1.3412945903748263,1.4428821204207918,-0.9485865301072942,0.9773459778171025,1.0730600674890127,-0.008775904215379954,3.4029018204868224,0.010798908522119746,-0.8881855163197705,0.19374323157256326,0.7626684461842301,0.24556640625,0.920799970626831,0.5004531145095825,SNA,none,2,CYCLE5
26,21,11.840369330658925,0.26513404352046444,-0.025022404477535846,-0.011429548534517029,-0.8170506529081061,1.4244430772758165,1.2316282093966768,-0.9013141457102667,0.9824861063915046,1.109718574686915,-0.008391839202931179,3.437896089833126,0.012014458021731116,-0.847627187336187,0.19041831015085559,0.7782172671131087,0.2769140625,0.9332000017166138,0.471893310546875,SNA,none,2,CYCLE5
27,22,12.092368494724454,0.2496678262466375,0.0023313378188894365,-0.004707869300098284,-1.0020501731188478,1.4669097281043428,1.4772861595773648,-0.9492134730300927,0.9962500327744576,1.153638476697229,-0.008838708731587317,3.4740854906482173,0.009227052994247061,-0.8961909290623177,0.20515361458917064,0.7939558495612735,0.25173828125,0.9427000284194946,0.47557395696640015,SNA,none,2,CYCLE5
28,23,12.410201054989509,0.2693606199923979,0.04847194027265734,0.008018075780931999,-1.031323879784914,1.483740463949865,1.5469072383674836,-0.9933852431545889,1.0115202574309896,1.1756729756286213,-0.009160381807458798,3.519096460733232,0.00874181960709393,-0.9296276484732874,0.21127144216644886,0.8136414982423485,0.248984375,0.9348999857902527,0.46311458945274353,SNA,none,2,CYCLE5
29,24,12.719533410132845,0.26761828895374234,0.04171406618959409,0.006263664459837778,-0.995761980390821,1.4923397890669026,1.9234119179427782,-1.0142152294383204,1.0272802054010932,1.270020060773759,-0.00929233525012807,3.562674355947559,0.006944558133836836,-0.9449419318798572,0.22196133679702557,0.8327661829242077,0.2660546875,0.9365000128746033,0.45576027035713196,SNA,none,2,CYCLE5
30,25,13.01020434977528,0.2620938415586227,0.028577098083814142,0.0025246415378761765,-0.9787774568958588,1.4861148652956115,2.097583162147745,-0.9753116847851949,1.0436421069910131,1.463125582325043,-0.008938407611358784,3.603516223054854,0.007219551259186119,-0.9084113658852137,0.23226169838861846,0.854064226901691,0.25783203125,0.9415000081062317,0.4716024696826935,SNA,none,2,CYCLE5
31,21,13.295739683108803,0.2282680406807176,0.05726729265280541,0.012207289612867529,-0.9580445786479921,1.580518225994271,1.8328456290644994,-1.0047051473061621,1.060399770531321,1.5831247140625415,-0.009264390363784299,3.642820915867276,0.005937449724297039,-0.9430864272799022,0.25228196003064013,0.8721766784616112,0.2681640625,0.9435999989509583,0.4403527081012726,SNA,none,2,CYCLE5
32,22,13.550512469144307,0.21911280625628066,0.0356599797792223,0.006466479263737882,-1.057561756141273,1.5903981364263573,2.4918409771784793,-1.0242145579758215,1.0780252366710166,1.7690555448928589,-0.009463630838185128,3.677480694313207,0.003953770837979391,-0.9654798643960959,0.2756841914110131,0.8880049836092876,0.25560546875,0.9485999941825867,0.4573698937892914,SNA,none,2,CYCLE5
