task,unit,pos0,e_0_0,eS_0_0,n_0_0,e_0_1,eS_0_1,n_0_1,e_0_2,eS_0_2,n_0_2,e_1_0,eS_1_0,n_1_0,e_1_1,eS_1_1,n_1_1,e_1_2,eS_1_2,n_1_2
23,33,0.0,0.309405338385659,10.431168511973757,320.0,0.22933674704700024,12.620508442234538,1280.0,0.023254445618467567,14.049565962461049,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,34,0.123046875,0.42522884736172273,14.042634942022367,292.0,0.07410368914497667,-0.42950618828180076,1176.0,1.2053344347309838,0.1949193098223274,8210.0,-0.02468627120833844,0.15331322307807138,28.0,0.22596713084931253,24.190654074947314,104.0,0.0852948659808419,11.303776489885836,190.0
23,35,0.00390625,0.1694390608354297,12.072309047374564,319.0,-0.028246312648036564,-1.9432474968177873,1280.0,0.05120775401357536,-9.832162923651955,8400.0,0.000520605593919754,0.023943774377970337,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,36,0.0,0.26616353611734667,13.936355144652087,320.0,-0.23415301755017026,-4.438583670732232,1280.0,-0.16221822141523307,-14.582512234131409,8398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01826305012218654,1.3591803677020258,2.0
23,37,0.0546875,-0.43697892812633654,-21.304272558679248,304.0,-0.4554871713348092,-29.274931205597554,1115.0,0.6393445533230251,6.53555923835399,7692.0,-0.03868718362355139,-2.2412593545372976,16.0,-0.0251831099192259,2.211092447307717,165.0,0.15427022515275723,4.7155103837966905,708.0
23,38,0.0,0.050974931044038385,-0.7362150508272136,320.0,0.09981625920446646,18.41951838746541,1280.0,0.1130298050879448,-15.59136789038401,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,39,0.0078125,0.3685580880191992,24.570350263394623,318.0,-0.46662619337959654,-39.134613330453355,1280.0,0.048350429190685024,-38.24980443709972,8396.0,0.02627746295183897,1.333074940400387,2.0,0.0,0.0,0.0,-0.005237957069766708,-0.14166692787228405,4.0
23,40,1.0,0.0,0.0,0.0,0.14324824867753705,13.470414353778878,210.0,0.4127889439993915,34.646477741523356,2008.0,-0.4253911140622222,-15.988062859096196,320.0,0.28586540871242505,64.48437632056891,1070.0,-0.9318095473555703,-26.507143458499975,6392.0
23,41,0.23828125,0.09265751977363834,20.73846972480421,244.0,0.5942645331234075,43.67319825237283,806.0,0.6836792086807358,72.510137728133,3990.0,-0.0926887531823013,-0.8001904671872571,76.0,-0.13094317703007619,-7.3779476489494416,474.0,-0.7567892615919529,-12.653642451875639,4410.0
23,42,0.896484375,0.0934867940377444,4.022900189281455,36.0,0.13024573293614594,5.070658868860495,199.0,-0.13328148480455937,-13.304536176404259,1438.0,0.2878886641410645,24.189997400681357,284.0,-0.22659793637623693,-26.35225695102236,1081.0,-0.25287968105334935,0.14942925816285624,6962.0
23,43,0.0,-0.26758620363034424,-32.096439862666436,320.0,-0.06518855425616721,6.4081760043745275,1280.0,0.4891180646348664,6.748866243373073,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,44,0.0,-0.07051116750517394,6.298830823461096,320.0,0.2615414018332274,-0.6537150314298334,1280.0,0.07202252368048256,38.63980562526734,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,45,0.0,-0.5042634440305847,-41.27163199879821,319.0,0.42464243137999347,40.997017304085865,1089.0,0.8039378490441422,40.860846222511526,4534.0,-0.0017307884991168976,-0.11725922576190066,1.0,0.03352256297432632,6.7268204069708215,191.0,0.5255654800723977,-11.31237212728686,3866.0
23,46,0.048828125,0.16286866811060463,-3.332881885008509,276.0,0.31917279508024876,24.82063789022064,1018.0,0.8119614393541127,52.135189925819724,4782.0,0.03710659104399383,-1.0966011350982554,44.0,-0.03657680523519957,-6.49524186475373,262.0,-0.32442679592829027,-2.778711759712307,3618.0
23,47,0.119140625,-0.06322987042585737,-11.167467974315983,263.0,0.7056320646229324,46.97234724098618,1048.0,1.472743840416173,56.09188689838531,6757.0,-0.10906945494934916,-10.245137804568394,57.0,0.1306832766063053,13.015085685552341,232.0,-0.02648348062450978,-10.006584678180953,1643.0
23,48,0.05859375,-0.42046323443355504,-32.95675008364414,162.0,0.7072469091898483,62.75867572121472,472.0,0.43997310375151377,-8.224521660305744,2776.0,-0.2340751509218535,-15.959515975151422,158.0,-0.1759578923666396,-7.085520983159066,808.0,0.3714405549711173,13.298380543551037,5624.0
23,49,0.0,-0.18008255127392658,-8.914489633595236,320.0,-0.4910899668745401,-37.82710711589492,1280.0,0.27759712025489863,-0.32968709758636733,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,50,0.0,0.16773072735850292,10.608462559537275,320.0,0.04926463749482224,7.77620190789343,1280.0,-0.253163653917012,0.48303347360467574,8399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018857249524444342,0.08771209401143296,1.0
23,51,0.0,0.6883960294289864,52.61967172390384,320.0,-0.5318376627921566,-50.23498521051057,1280.0,-0.7313003975096066,-48.36922064794901,8399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000230014105909504,0.015863757366063446,1.0
23,52,0.9765625,0.012845369754359126,1.083538680036536,2.0,-0.0002823501235980075,0.8628411020781288,17.0,0.09545251464127347,9.482709223534606,265.0,-0.35015429334453074,-14.650448664083182,318.0,-0.27264609198994094,-18.993545529444248,1263.0,-0.15624001696322765,4.453390586894413,8135.0
23,53,0.0,0.061940022645103454,-1.4066800790122713,320.0,0.044869731686347336,5.786191981958595,1280.0,-0.03828508603006486,-8.715788099366321,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,54,0.9296875,0.23960784584050998,26.044675303769694,132.0,0.4336297875285027,39.31070085277476,275.0,0.2493968265318358,30.23734818753681,424.0,0.6412038565904368,38.35377308101187,188.0,-0.5177552821880909,-53.476711817756566,1005.0,-0.3259897542324848,-22.59500686637632,7976.0
23,55,0.95703125,-0.5343567660893314,-48.45818999939729,35.0,0.15633266404529422,19.113672646813423,254.0,0.4628949202018475,43.62531332059337,930.0,0.18948337072652066,15.64359193215334,285.0,-0.27621639411767873,-10.613288271369012,1026.0,-0.3537292690499887,5.692963023237246,7470.0
23,56,0.546875,-0.09684602230845485,-1.4942298312688669,232.0,0.37301998327438923,64.76973796911251,907.0,-0.09614909692844265,-10.529798544650655,5416.0,0.5430994407070102,37.70210335977901,88.0,-0.28952891116227875,-28.64117001038171,373.0,-0.34905663945655796,-4.479157300122056,2984.0
23,57,1.0,0.0,0.0,0.0,0.025826857934589498,0.8831957794029247,5.0,0.24984351959483497,17.123576724518436,278.0,0.6313144572268357,35.87546200373812,320.0,0.20822389309119504,11.37447831657375,1275.0,0.17366133777581583,-9.490922559080749,8122.0
23,58,0.0,-0.19717840075918502,-2.2321314860112884,320.0,0.18111186827889014,34.65695331331209,1280.0,-0.1816292079361892,4.192337116975089,8399.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004780936054885387,-0.1636767556163612,1.0
23,59,0.603515625,0.5984632441304711,45.53518245330446,192.0,0.26328902644809205,1.8419918853059212,624.0,-0.1519127270184608,8.43690033310651,3544.0,0.052632877330324845,6.0118729751034925,128.0,-0.14247731121758989,-19.423297373331337,656.0,-0.5324751684250069,2.9698752201870713,4856.0
23,60,0.0,0.11989992516100756,12.783100390506181,320.0,-0.09993129832750469,-6.34232561005658,1280.0,-0.1287436341511387,18.70927827447281,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,61,0.0,-0.32512844348275394,-13.865135247407936,320.0,0.05981151520953176,-6.136661281226811,1279.0,0.010377962361958315,11.832613560399727,8397.0,0.0,0.0,0.0,-0.0013471300480887294,-0.05011323842649487,1.0,0.004794003136339597,0.31561861656467993,3.0
23,62,0.0,0.3224156842115917,26.280359785970848,320.0,-0.5148206239492623,-46.59051688090082,1280.0,-0.5860021672851856,1.5942378968042892,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,63,0.001953125,0.11066148227837402,-6.496106500552495,320.0,-0.494440721379533,-26.988114669473227,1274.0,0.37862801601633844,-12.132972649250597,7179.0,0.0,0.0,0.0,-0.019885445577529026,-1.374516856704046,6.0,0.35331036598902443,-3.579352341501102,1221.0
23,64,0.005859375,0.16436743393569486,-4.745501717606684,320.0,0.20095924234498597,28.44028478951406,1277.0,0.39954688150004125,-5.62531631590527,8343.0,0.0,0.0,0.0,0.0017783033727027941,0.049865258557567176,3.0,-0.03868355703813631,-1.515746754181693,57.0
23,65,0.0,-0.016883035677778935,9.768696287183332,320.0,-0.2266770142586978,-19.835145215712025,1280.0,-0.41386123778584727,3.645327126997814,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,66,0.02734375,-0.233386718085967,-11.842006208618029,311.0,0.13876629842482657,-34.78333499211366,1232.0,0.38350097755981194,39.77564673329003,8146.0,0.06022724648937583,5.266693587367806,9.0,0.0010677899772417732,2.1501504104241804,48.0,-0.12075484877273368,0.6954643387323898,254.0
23,67,0.029296875,0.03658023440220859,13.481393769824656,315.0,0.17710567725897874,-5.904540216330993,1258.0,-0.19130159218464282,13.895258205011341,8387.0,0.028450061567127705,1.4926179184599484,5.0,0.1756041959306458,15.177187498930978,22.0,0.06664217698562425,6.970329288831417,13.0
23,68,0.0,-0.14722322635952878,-8.466645856365004,320.0,0.05241147674763624,-6.222111051679611,1280.0,-0.1485820780209391,-0.6206658943840713,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,69,0.001953125,0.9205572678765748,60.00146582215681,320.0,-0.11488463981788755,-12.312959709398855,1276.0,-0.2606866875859719,-13.225341585341752,8394.0,0.0,0.0,0.0,0.0037866496859351173,0.08089832681527878,4.0,0.02644485200289637,2.277648112050441,6.0
23,70,0.0,0.03491338077765249,5.502768939290414,319.0,0.1588435798345813,-13.691366626787111,1280.0,0.019529627270470473,27.065251165731627,8400.0,0.011961962096393108,0.8487833132611509,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,71,1.0,0.0,0.0,0.0,0.006345611065626144,0.3332928489851079,2.0,0.08073451193359915,7.342525948277405,102.0,0.20121466052660253,19.148960587133576,320.0,-0.12968335167360578,-6.3763377839945194,1278.0,-0.2995133278234108,-4.253691821056353,8298.0
23,72,0.0,0.34227415690475027,27.372908967654467,320.0,-0.2149005141216236,-13.056741005092752,1280.0,-0.07846848464123479,-20.212088974963184,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,73,0.521484375,-0.7447323826169168,-68.22912312476976,209.0,0.2156926277589264,56.60693389939645,798.0,0.43995049413054743,40.8918926472808,5337.0,0.057518127327966795,8.123492702573373,111.0,0.13619725782018577,7.250467459427365,482.0,0.30593683737597066,-31.261155512760133,3063.0
23,74,0.001953125,0.4092522646424186,23.775929979713553,320.0,-0.02028611680353265,-1.7685290820037416,1280.0,0.3037981587593131,-36.10012118812818,8394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043075928930193186,2.598150169750346,6.0
23,75,0.0,0.033882179521242506,6.679837691261177,320.0,-0.06604503309527132,-2.7357244117074218,1280.0,-0.07991971120591582,8.957476030567552,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,76,0.001953125,0.33956041368765,29.386646613630866,320.0,0.011367128553928296,-10.974044638269623,1280.0,0.15971424936127154,4.814420407779662,8145.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019631960760762013,1.5744161403835921,255.0
23,77,0.083984375,0.05471269531517464,-1.320916782042211,298.0,-0.07911937600670171,5.349076554869621,1250.0,-0.037682196918901845,-5.032265325434852,8052.0,0.03728908847551793,2.496005842429105,22.0,0.08499107450552401,5.477105559662849,30.0,0.025769562284438052,-1.5617496643096451,348.0
23,78,0.11328125,-0.32512427862457116,-13.53425343210311,291.0,-0.5416202119912228,-54.896519596889476,1241.0,-0.24608380942143443,32.843320572942126,8116.0,0.013447538833133876,2.350937422061267,29.0,-0.004247782802849542,0.4222330324140932,39.0,0.1320127107488389,7.732580531681291,284.0
23,79,0.0078125,-0.5457136256754893,-27.652696475924497,319.0,-0.6372895392433406,-35.58287028662267,1280.0,0.3852162966913244,-14.402863134847335,8391.0,0.025516794994473457,2.1917426167725678,1.0,0.0,0.0,0.0,-0.026661581359803677,-1.2859813456041822,9.0
23,80,0.0,0.42270848951920925,26.76849090884692,320.0,-0.3973524701284816,-29.741560790323973,1277.0,0.09290544713762094,-16.755899011159208,8369.0,0.0,0.0,0.0,-0.016967420302535174,-1.03354042739042,3.0,0.04303234068879647,2.230056429764757,31.0
23,81,0.068359375,-0.004388334209579625,-2.9390358037344306,284.0,0.21973020155439826,23.371969637603335,1072.0,1.2920746480928285,45.997227927556835,7106.0,-0.26743297174107283,-14.753189167867802,36.0,0.012937165092807845,4.379517539958268,208.0,0.2508956949089054,0.8069275483260734,1294.0
23,82,0.271484375,-0.12884293938986957,-4.963042832709181,260.0,0.15308080901115773,11.216591019823701,1183.0,-0.1870531191450171,68.75571945082412,5882.0,0.17821566592465388,13.617209437469171,60.0,0.024056885926938776,1.5791437301425468,97.0,-0.37335168089905213,-23.843061005401506,2518.0
23,83,0.0,0.39116619641265515,32.828671004783466,320.0,-0.07982953314476049,-13.109575354469161,1280.0,-0.1841901540622336,-4.13825406667132,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,84,0.703125,-0.0877265357557917,-11.273394935542045,174.0,0.08842144998584445,12.112744173964636,498.0,0.3921077606027797,22.916737702994645,2209.0,0.14372288511003717,2.806443780541202,146.0,0.004717167827209323,7.5716825496941205,782.0,0.24062959989537003,-18.08613635382006,6191.0
23,85,0.158203125,0.19505087357538287,11.993851911451301,284.0,0.2906535072861516,1.5251850690602893,1209.0,0.08736577362199618,-12.784434866700845,8136.0,0.10423370727221482,8.246924236123554,36.0,-0.022794721282707542,-0.1775355528018107,71.0,0.07707695162940453,4.501819755944599,264.0
23,86,0.0,-0.958007361284217,-60.83415475252671,320.0,-0.31193821378337816,-1.0775679808985128,1280.0,0.43442555006597716,37.30554008694307,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,87,0.0,-0.6655815872900348,-38.545195130456236,320.0,0.1097869196155159,28.645057701651922,1280.0,0.8861516995778513,23.945815616110714,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,88,0.013671875,-0.43241642726752616,-33.23798016539709,316.0,-0.4031204247106075,-24.98214462439743,1060.0,1.4141039086320462,40.54946635992331,6189.0,-0.021953009068965912,-1.0534271647172253,4.0,-0.048401893300251686,3.9063260685736747,220.0,-0.15301777225716684,-12.730052500018038,2211.0
23,89,0.15234375,-0.031477126613026485,0.14732019782085093,255.0,0.026490625376936805,10.882010651980908,512.0,0.4617735220257496,21.296497914986436,2897.0,-0.04533640346926404,-4.7237420613406185,65.0,-0.22838233601186175,-4.6609694458894495,768.0,-0.13127181657696485,16.49481818451442,5503.0
23,90,0.00390625,-1.5562242232335848,-97.37330329783099,320.0,0.5945127643764465,39.177705694348454,1278.0,0.16272495783443208,76.50657618232682,8389.0,0.0,0.0,0.0,0.005703936447389424,0.34667395135363954,2.0,0.06583614462579135,5.670697789929379,11.0
23,91,0.0,-0.031210917495627655,2.7817917234359832,319.0,0.026340393573377696,-41.28729739433937,1278.0,0.2678890042132618,36.52187155390678,8388.0,0.005203811451792717,0.3588793321418841,1.0,0.00557278748601675,0.1971485587623163,2.0,-0.019961519246862736,-0.9212937880936982,12.0
23,92,1.0,-0.02173656946979463,-1.5630970379005045,6.0,0.11247550921689253,9.276307583596122,61.0,0.4635599711923817,32.61783432450651,521.0,0.5485099026009266,19.74414503895617,314.0,0.5233541139641034,34.68354145671263,1219.0,-0.042560459203630635,-24.34167264310979,7879.0
23,93,0.0,0.16296516601630628,8.064870799899312,320.0,0.03692191328273964,22.037454140275628,1280.0,-0.6934096232177338,-4.787423211049789,8399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03294658660888672,1.3159254495409076,1.0
23,94,0.05859375,0.6445365378567658,40.16699709109687,302.0,-0.26005516411316876,-2.8646793089005254,1219.0,-0.8901583366995189,-70.18683716381805,7355.0,0.06594006658997387,6.274640012177433,18.0,-0.06926101423596265,-5.2839361175994854,61.0,0.1307767508305382,16.300598280133414,1045.0
23,95,0.517578125,0.27525868924567476,36.43041144000247,134.0,0.3316621213070903,34.979083137490726,171.0,0.023935755554527205,-2.501517920314157,1098.0,-0.29855723929358646,-31.539903732616754,186.0,-0.15541874239147546,-48.93768022253694,1109.0,0.2144725955713631,60.08143515890559,7302.0
23,96,0.005859375,0.9213020704264636,81.2751008013565,320.0,-0.29200080064202893,-24.00880410400012,1271.0,-1.337067195879618,-51.54364940622929,8371.0,0.0,0.0,0.0,-0.0006277472712099552,0.35727897936316,9.0,0.04697639934238396,5.089522056396084,29.0
23,97,0.0078125,-0.6788974848459475,-18.835213573031837,319.0,-0.17788362860665075,-14.168118606424848,1274.0,0.5527323677292157,56.00273659178405,8345.0,-0.016725702211260796,-1.1908044164757563,1.0,-0.014607697754399851,-0.728912021092729,6.0,0.01711620856906393,1.4523738309524552,55.0
23,98,0.857421875,0.03843529161531478,1.1659531988334884,61.0,0.1704466841492831,7.871521076721588,174.0,0.11082153535046757,13.490417669391563,312.0,0.42561206145910546,25.869683001171786,259.0,-0.2997267251748781,-44.1558287074208,1106.0,-0.16406877922448304,-33.442411157140285,8088.0
23,99,0.0078125,0.7808399087807629,47.246321253535484,318.0,0.1998228356620757,16.099818332895374,1276.0,0.10456590848403735,-48.02991641906382,8131.0,0.023755270056426525,1.5194616818007602,2.0,-0.04938451969064772,-2.6245840357712815,4.0,-0.12411611996299143,1.1613396810367276,269.0
24,0,0.16796875,0.6057547174677893,38.19613948814875,296.0,-0.1275644029343539,-13.431668148712111,1280.0,-0.37173154745960946,-23.052331807818003,8398.0,0.2735426063882187,26.209638364944613,24.0,0.0,0.0,0.0,-0.00412334781140089,-0.2372301626736119,2.0
24,1,0.0,-0.51880606017221,-19.79161555844743,318.0,-0.42151569198065886,-0.9427234472434063,1277.0,0.4770632899904562,15.642748417814381,6723.0,-0.027412289520725608,-0.8465721522706935,2.0,-0.023927425034344196,-1.135779930807172,3.0,0.022808138116873433,-3.5432848432165702,1677.0
24,2,0.0,0.30876061608068994,33.02872837596621,320.0,-0.17185475137981143,-8.773049046468396,1280.0,0.1533709989329845,22.52153981100428,8399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005104555282741785,0.3194650940058328,1.0
24,3,0.0390625,-0.18447887539150543,5.5292073353733775,308.0,-1.3772733303353561,-68.15122921037725,1277.0,-0.5987953658182017,-11.908775648582628,8395.0,0.12300264742225409,10.778756005802483,12.0,0.021163413301110268,1.444368425229189,3.0,-0.009397149551659822,-0.6776148814768268,5.0
24,4,0.30859375,0.01781366341674584,-16.076321210497913,279.0,1.220425745359421,82.11206460299212,822.0,1.1943427478870579,55.76396876330472,4542.0,0.06305634346790612,8.887524955075175,41.0,-0.07732836039173208,-0.9312458112973152,458.0,-0.4121918244083993,-20.252482688038683,3858.0
24,5,0.00390625,0.540668633817404,33.28656825603145,320.0,-0.40691823165293073,-37.712375726007316,1279.0,-0.5239553842411585,-38.46144585066819,8056.0,0.0,0.0,0.0,0.0010118632344529033,0.0889765079779246,1.0,-0.0020943856720272436,1.2888464316132249,344.0
24,6,0.044921875,0.7031861537980149,79.52556021389817,309.0,0.19417493213200032,23.073917096050536,1276.0,-0.0181015811245544,-9.81726487479905,8375.0,0.12880948645761237,6.276916621642686,11.0,0.0013598442601505667,0.04815877971317534,4.0,0.019153347721385217,1.0449979740140303,25.0
24,7,0.01953125,0.6501176704878162,47.231126488043856,316.0,-0.22107207854620015,-30.42876882733902,1125.0,-0.22386717330448225,0.43221132635069537,7430.0,0.015988764353096485,0.13362321289344997,4.0,-0.08175041688355122,-6.877637250326209,155.0,0.035545127328073356,8.551017086672129,970.0
24,8,0.0,0.6200390958802018,55.05026704196387,320.0,-0.21645080472922018,-22.329999602001,1280.0,-0.14124324758984153,-13.322398995457156,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,9,0.001953125,1.0150637050355726,61.21669079198472,318.0,0.7371452976604189,30.086039370564382,1278.0,-0.2333307088723393,-11.035096467328458,8361.0,-0.0065942174987867475,-0.4019276228100367,2.0,-0.0014023096300661564,-0.013400028051952118,2.0,-0.008653423967189156,-0.006247604965729736,39.0
24,10,0.220703125,0.07908688581665047,40.886777490798245,273.0,-1.6290487976687302,-90.96774675717985,1258.0,-0.1760794540665649,-3.9273164922536448,7990.0,0.21417005047260318,25.231331709236308,47.0,-0.01222867053002119,1.385709486456351,22.0,-0.1498019898434677,-4.717925307017294,410.0
24,11,0.71875,0.7730481664184481,69.57494681781722,138.0,1.087767474640259,84.6100996243908,427.0,0.8294611309428994,65.90529312516682,2236.0,-0.10534589679446071,-27.938863997050895,182.0,0.2591479097670799,-1.235592260245621,853.0,0.4634144256234731,2.0402293266688116,6164.0
24,12,0.044921875,-0.5578840661983122,-31.753641777494614,312.0,0.1494184953420472,23.017489456562785,1274.0,0.6175145078667803,31.860748711910674,8387.0,0.01627345848828554,2.7194297645588628,8.0,0.11556033050874248,7.666437091431351,6.0,0.04956103096719744,3.4202399293829107,13.0
24,13,0.0,-0.3345344409735844,-28.813131157540933,320.0,0.07042256191909146,5.180499472123948,1280.0,0.2503429292231271,12.517194117498363,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,14,0.0,-0.7406174373318208,-40.38650572949809,320.0,0.17196073056223327,22.374549587353663,1280.0,0.5246030001949344,3.4497602622187635,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,15,0.0,0.05296313900180394,3.7226462845982105,320.0,0.1079180491319871,8.208272785080489,1280.0,0.11855138292928022,8.314112346280956,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,16,0.89453125,-0.5085665140068159,-49.077084171775326,132.0,0.026638773024046714,-3.9815506532224463,774.0,-0.008210290178656265,-5.111107314589222,2855.0,0.5298943386878818,60.171265156773714,188.0,0.06243908756334804,5.787489271970397,506.0,0.26269374097266684,-16.323655557824207,5545.0
24,17,0.0,-0.4987510782048048,-41.16120047233328,320.0,0.4360877969562864,40.09983822164012,1279.0,0.6381278797967189,21.945843503738807,8258.0,0.0,0.0,0.0,-0.0006467662169598043,-0.021426984562750356,1.0,0.013074085165271754,2.1534650200374417,142.0
24,18,0.0,0.5492859835248964,42.297671298664916,320.0,0.14976291133638142,-1.3328278366695883,1280.0,-0.08705306294311535,-9.005796810767816,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,19,0.521484375,0.6250949730019784,53.75182537797159,147.0,1.0314791563313719,81.46157238585772,585.0,0.2373403732117283,35.08643545055459,4467.0,-0.03261543517874088,-15.017922881353298,173.0,-0.17119444454408494,-5.823431463001501,695.0,0.2989203044676064,18.270071878034205,3933.0
24,20,0.89453125,0.14106400834862143,19.367201421403404,70.0,0.03141992928374293,2.1615547110338507,317.0,0.1465260087856246,17.48346873615027,1964.0,0.2572625983739272,27.20404716902245,250.0,-0.2844286057071699,-27.470650143384155,963.0,0.08675789160810432,13.228406939916074,6436.0
24,21,0.0,0.17461784094848554,15.313549986283512,320.0,-0.038106622057739514,-8.136408408911343,1280.0,-0.11828697219276063,-6.9191032913240935,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,22,0.99609375,-0.01824354543350637,-1.351928000873594,32.0,0.25838483176994487,23.696585776378924,136.0,0.7146524112251491,61.10000270031342,1004.0,0.30691760675108526,31.71113088971008,288.0,0.6138775005983916,31.07209899904243,1144.0,0.14178405117047554,-30.432843727942043,7396.0
24,23,0.0,0.13936427844100763,16.755384903345465,320.0,-0.3453739993055649,-22.876271119833618,1280.0,-0.18455402282778643,1.7109674159278765,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,0.4375,0.5070961947494652,37.0753037882015,108.0,-0.1592411709003727,-4.569436781887197,483.0,-0.5799408905374378,-25.65006628958258,2471.0,-0.11334775760860794,-16.79126518332297,212.0,-0.5245329799351168,-38.05693079024325,797.0,-0.4022540873048522,-17.914838099540592,5929.0
24,25,0.970703125,-0.004900579311652109,-0.4182790401496731,5.0,0.15136530452946317,10.344716440131513,177.0,0.05620374992404553,-2.115115541694737,2008.0,0.17757308878663025,0.027872717971792582,315.0,0.021582890406989463,2.8666246336973114,1103.0,0.05213762126273869,9.149035050360125,6392.0
24,26,0.009765625,-0.457832881314971,-44.48134823514854,312.0,-0.10790383107260482,5.32849192852132,1204.0,-0.14408386785184635,17.192729600861167,5701.0,-0.044296326115727425,-3.517294985009632,8.0,-0.0513686908489035,2.102958634179393,76.0,-0.0030411480915515376,9.737699096286756,2699.0
24,27,0.5859375,-0.12813394198019523,-22.951019403646754,283.0,-0.11443646457854584,-7.054053850979626,1280.0,-0.6041063175534164,-16.407100581001043,8400.0,0.2821017122187186,25.990974540586432,37.0,0.0,0.0,0.0,0.0,0.0,0.0
24,28,0.0,0.29509335990223917,28.248602298384924,320.0,-0.1768504800328401,-16.047745053155744,1280.0,-0.23374735599882301,-1.6795514316598548,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,29,0.0,0.1841794004139956,5.223677223733122,320.0,0.5790121562088189,26.342599971127836,1280.0,0.1705989871127121,4.054263560117235,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,30,0.7734375,-0.7638662188401213,-75.59834313585053,155.0,0.7740129470424844,58.961094877983676,911.0,0.6887713232378685,55.936085777390524,4756.0,0.37474904952250654,29.513861042880286,165.0,0.16213518450436482,-1.525622394132991,369.0,-0.36981108917680694,-26.19985316906173,3644.0
24,31,0.4453125,-0.5240392107225489,-89.26660791540482,278.0,1.3184699181367137,85.26575235501653,1279.0,0.40223109805685886,2.9835738139134182,8398.0,0.8890826111310162,92.2329940133387,42.0,0.013807054609060287,1.6815909752163567,1.0,0.0389309340971522,4.487549439890964,2.0
24,32,0.0,-0.9530045181600144,-73.58440003366582,320.0,-0.4204605551249756,-15.082946908141903,1276.0,0.6598149246661221,46.48327843464354,7116.0,0.0,0.0,0.0,-0.058839945355430245,-4.416118440764458,4.0,-0.14632912383754615,6.049659165052294,1284.0
24,33,0.0,0.3193344847022672,6.30466597946919,320.0,0.205326103301104,5.652264069871271,1280.0,-0.4831187726472934,-32.13411242483545,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,34,0.275390625,0.23871831284577638,26.262153110822915,194.0,-1.1350833369460815,-92.89132830067399,688.0,-0.9940053162918492,-47.27980927296741,5779.0,-0.6150071202137042,-48.1971703040158,126.0,0.27489024818260077,43.581479625045326,592.0,0.48793009619643524,16.10178027706168,2621.0
24,35,0.0,-0.09812949300930995,-11.282557055148114,320.0,0.025191099033008868,4.935115788510068,1280.0,0.026314974942361402,7.541062581354393,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,36,0.00390625,-0.04379908551891276,2.952864893743161,320.0,-0.9002709724372266,-52.8880987314134,1275.0,-0.7773656414738674,-20.763141581160774,8379.0,0.0,0.0,0.0,0.00837919813056942,0.7006367146827324,5.0,-0.004098769426491344,-0.1814046353032422,21.0
