arm,iv,seed,task,step,jump,mean,star,since20_mean,since20_star,within,between
LR,l2,0,24,625,0.10198063179649938,-0.20721263682198449,-0.03665344399252421,0.08290659118763172,0.06353762012418558,7.418588059266562,2.5394196997663236
LR,l2,0,25,20,0.13944365877096104,-0.0757861135308054,-0.011730604684819582,0.0,0.0,2.4082797840647356,1.5907334916447349
LR,l2,0,25,300,0.13944365877096104,-0.0864500727389416,-0.008569925973667195,-0.010663959208136203,0.003160678711152387,7.317639971391626,2.3241407502473765
LR,l2,0,25,625,0.13944365877096104,0.010763256842962296,0.04007735951557731,0.0865493703737677,0.05180796420039689,8.180553637436965,1.7628329803380802
LR,l2,0,26,20,0.0372314853731219,-0.3142393965391396,-0.10648423928861071,0.0,0.0,2.5496337227822354,2.030732710335478
LR,l2,0,26,300,0.0372314853731219,-0.2151264997860245,-0.0615916275450943,0.09911289675311513,0.044892611743516414,7.338207827671798,2.5799975066647387
LR,l2,0,26,625,0.0372314853731219,-0.1997731819988568,-0.02821891149891831,0.11446621454028283,0.0782653277896924,8.145267737632677,1.9951713094754318
LR,l2,0,27,20,0.14992509009970448,-0.023092608665691294,0.002118967282393011,0.0,0.0,2.2302138589782468,1.199314987254015
LR,l2,0,27,300,0.14992509009970448,0.011271557013293299,0.02530150185884751,0.03436416567898459,0.0231825345764545,5.902925930337354,1.7440633548277915
LR,l2,0,27,625,0.14992509009970448,-0.05891577523883301,0.019080084591088703,-0.03582316657314172,0.016961117308695692,6.8853014294201875,1.4393883374106808
LR,l2,0,28,20,0.0828838898309141,-0.17066567643640862,-0.060116933486980786,0.0,0.0,2.4437075471587537,1.6717463205565635
LR,l2,0,28,300,0.0828838898309141,-0.1375770955487895,-0.0380732799612451,0.03308858088761912,0.022043653525735687,7.15574832982594,2.2289369783270585
LR,l2,0,28,625,0.0828838898309141,-0.0901824616820249,-0.009181014216044905,0.08048321475438372,0.05093591927093588,8.311162789650556,2.1353895870592456
LR,l2,0,29,20,0.1067789118182601,-0.1711142345313828,-0.06349402383232688,0.0,0.0,2.2242927998031288,1.1217434793635155
LR,l2,0,29,300,0.1067789118182601,-0.12529506315461392,-0.03677649121610779,0.045819171376768886,0.026717532616219092,5.962220141804511,1.9636520310340442
LR,l2,0,29,625,0.1067789118182601,-0.04319499101339501,0.01138120380633871,0.12791924351798778,0.0748752276386656,6.498869019880533,1.7587227455586343
LR,l2,0,30,20,0.003932675332881108,-0.20471123773259392,-0.07760372475831541,0.0,0.0,2.1000595260316226,1.4721505827633328
LR,l2,0,30,300,0.003932675332881108,-0.0982257915286526,-0.0418135327422397,0.10648544620394132,0.03579019201607571,6.386849018408262,2.2629253099222595
LR,l2,0,30,625,0.003932675332881108,-0.0839339856464624,-0.0217427585890399,0.12077725208613152,0.05586096616927551,7.18623679940334,1.6468760001128155
LR,l2,0,31,20,0.10525744504412089,-0.2822947487655117,-0.09729441321059999,0.0,0.0,2.033415603667091,1.4686581125706157
LR,l2,0,31,300,0.10525744504412089,-0.10903515348683,-0.026633285084462402,0.17325959527868168,0.07066112812613759,5.774927451789535,1.6830917082233232
LR,l2,0,31,625,0.10525744504412089,-0.0491388536548308,0.0243644256596581,0.23315589511068088,0.1216588388702581,6.573273764571335,1.4067606667130925
LR,l2,0,32,20,0.085778427095221,-0.20466229898592492,-0.0667600795854111,0.0,0.0,2.3316889305403126,1.3939348420135784
LR,l2,0,32,300,0.085778427095221,-0.09433985175461242,-0.026068397414667308,0.11032244723131249,0.04069168217074379,6.845771202791519,2.5274654659901135
LR,l2,0,32,625,0.085778427095221,-0.038852914732923696,0.029877106928011793,0.1658093842530012,0.09663718651342289,7.6626987019246755,2.265549041417571
LR,l2,0,33,20,0.038503007875735,-0.08721096904287101,-0.028111687869271096,0.0,0.0,2.1701793258886237,1.3133818133175341
LR,l2,0,33,300,0.038503007875735,-0.002196916502113004,-0.011514337597184399,0.085014052540758,0.016597350272086697,6.281502367340683,1.7514176381355666
LR,l2,0,33,625,0.038503007875735,-0.015220013227488803,0.0022742213722290044,0.0719909558153822,0.0303859092415001,7.287776987276785,1.7596409972332183
LR,l2,0,34,20,0.023138643883684702,-0.12388709685038002,-0.033916675691610707,0.0,0.0,2.4087908013075916,1.5474472761117903
LR,l2,0,34,300,0.023138643883684702,-0.0765902693543882,-0.022932721427376707,0.04729682749599182,0.010983954264234,6.886577860833089,2.314504350989277
LR,l2,0,34,625,0.023138643883684702,-0.04377614198744519,0.008855469372116197,0.08011095486293482,0.0427721450637269,7.917853710432594,1.7354834069331009
LR,l2,0,35,20,0.0267109381378364,-0.1738112169405838,-0.055058276744533195,0.0,0.0,2.427437812645772,1.5967570930420767
LR,l2,0,35,300,0.0267109381378364,-0.0491950604027981,-0.016242830195922597,0.1246161565377857,0.0388154465486106,6.813540381990098,2.135509445952571
LR,l2,0,35,625,0.0267109381378364,-0.0189757142924796,-6.2914162565000376e-06,0.1548355026481042,0.055051985328276695,7.855245952288666,1.9520647735360745
LR,l2,0,36,20,0.069798662905275,-0.3653325635973813,-0.1160297456407952,0.0,0.0,2.185819595298226,1.5897928612627088
LR,l2,0,36,300,0.069798662905275,-0.22538162850480362,-0.0679618367743277,0.1399509350925777,0.0480679088664675,6.230153253810319,2.164229237665979
LR,l2,0,36,625,0.069798662905275,-0.1609854265379515,-0.0167940516938793,0.2043471370594298,0.09923569394691589,6.791081393023327,1.7749072664690597
LR,l2,0,37,20,0.10305385055450549,-0.2094461558264153,-0.06562817885651179,0.0,0.0,2.538128492944367,2.072180812566056
LR,l2,0,37,300,0.10305385055450549,-0.11887563391425739,-0.0275003885265721,0.09057052191215789,0.038127790329939695,7.251809964409173,3.1323237495318335
LR,l2,0,37,625,0.10305385055450549,-0.09428873254410179,-0.012339428586851102,0.11515742328231349,0.05328875026966069,8.057020607463574,2.3821513894891817
LR,l2,0,38,20,0.05185791903729749,-0.14337903175213212,-0.0421635146205635,0.0,0.0,2.4224303919464085,1.4621573019330165
LR,l2,0,38,300,0.05185791903729749,-0.013447605066750898,0.0009186958935730044,0.1299314266853812,0.04308221051413651,6.9493939965160605,2.2917845276829003
LR,l2,0,38,625,0.05185791903729749,0.012337664768341305,0.027171612642018304,0.15571669652047343,0.06933512726258181,7.67127065618861,2.138490558428617
LR,l2,0,39,20,0.07508004998284279,-0.2934619085390257,-0.1209550393205509,0.0,0.0,2.3722500604532586,1.232453230585591
LR,l2,0,39,300,0.07508004998284279,-0.005635141657803898,0.007466889448218897,0.2878267668812218,0.12842192876876982,6.88297632605887,1.7914871893079576
LR,l2,0,39,625,0.07508004998284279,-0.0914409976434514,-0.010138096803980604,0.20202091089557428,0.11081694251657032,7.854613773538917,1.9270185510040219
LR,l2,0,40,20,0.051421062821680796,-0.23985572232056382,-0.0771571018982837,0.0,0.0,1.932468716044564,1.3512413025616719
LR,l2,0,40,300,0.051421062821680796,0.006058779605145899,-5.6513814628296466e-05,0.2459145019257097,0.0771005880836554,6.32634011401185,1.5833824931692022
LR,l2,0,40,625,0.051421062821680796,0.013634485187686299,0.0226956984860468,0.25349020750825013,0.0998528003843305,7.0890988733007605,1.4141555534608259
LR,l2,1,21,20,0.1456616962260427,-0.22940996370673872,-0.07083286569138422,0.0,0.0,2.3180342218756853,1.9996260129671042
LR,l2,1,21,300,0.1456616962260427,-0.10964917921071271,-0.022443550573758908,0.11976078449602601,0.048389315117625314,6.814199554872649,2.7465281927361107
LR,l2,1,21,625,0.1456616962260427,-0.06924287826124201,0.010686865712004973,0.1601670854454967,0.0815197314033892,7.707477480132723,2.1229936144861425
LR,l2,1,22,20,0.03798407765430861,-0.07838438123070421,-0.01535526186749539,0.0,0.0,2.5438060400093057,1.6532543036240683
LR,l2,1,22,300,0.03798407765430861,-0.040655759494894,-0.009820017608836384,0.03772862173581021,0.005535244258659006,6.814187410150473,2.3757254055621875
LR,l2,1,22,625,0.03798407765430861,-0.01254041960111521,0.011400736416642215,0.065843961629589,0.026755998284137605,8.087076604232754,1.9543589104163435
LR,l2,1,23,20,0.040110776421776295,-0.20155053344595358,-0.07467407230787279,0.0,0.0,2.0707161432997547,1.0617271278945808
LR,l2,1,23,300,0.040110776421776295,-0.12286437270812861,-0.024688144884311897,0.07868616073782497,0.049985927423560894,6.610424046784269,1.6390359010192808
LR,l2,1,23,625,0.040110776421776295,-0.03282910177702189,0.037147871819149594,0.1687214316689317,0.11182194412702239,7.410288382319901,1.421466430309582
LR,l2,1,24,20,0.04227999719013592,-0.22379624697693992,-0.06153308742823958,0.0,0.0,2.4904327029719275,1.9457025148305156
LR,l2,1,24,300,0.04227999719013592,-0.1630867832413159,-0.037918971873198384,0.060709463735624025,0.0236141155550412,7.272762860349554,2.5969046878940523
LR,l2,1,24,625,0.04227999719013592,-0.1285959293740734,-0.0021390041830052914,0.09520031760286651,0.05939408324523429,8.314377821912172,2.473014089331915
LR,l2,1,25,20,0.19674493987991737,-0.2781056066056245,-0.0997370494704074,0.0,0.0,2.3397067553323554,1.240564568270484
LR,l2,1,25,300,0.19674493987991737,-0.17221557495880463,-0.0723853793298724,0.1058900316468199,0.027351670140534995,7.018969799117723,1.8563331798402738
LR,l2,1,25,625,0.19674493987991737,-0.10920296356840241,-0.023245578214799806,0.1689026430372221,0.0764914712556076,7.754598403826631,1.427899513008102
LR,l2,1,26,20,0.0608815267789808,-0.1053874998433894,-0.026159873708264003,0.0,0.0,2.072728556595826,0.9267382216915617
LR,l2,1,26,300,0.0608815267789808,0.023433329889265303,0.0403536183495677,0.12882082973265468,0.0665134920578317,6.100423326822358,1.5218678085402129
LR,l2,1,26,625,0.0608815267789808,-0.021843102745074713,0.0443342974037938,0.08354439709831468,0.0704941711120578,7.0740220711304165,1.451906886155899
LR,l2,1,27,20,0.027861997719632298,-0.17952561569593212,-0.0726736757897063,0.0,0.0,2.3257600200472326,1.218758881422653
LR,l2,1,27,300,0.027861997719632298,-0.07235484647962259,-0.0414263318503611,0.10717076921630952,0.031247343939345196,6.605501299355385,1.8040548197053312
LR,l2,1,27,625,0.027861997719632298,0.0337637170915482,0.016311258205812702,0.2132893327874803,0.08898493399551899,7.440421069165913,1.5316501191919911
LR,l2,1,28,20,0.00838159249670109,-0.2390345966629338,-0.08679923331655759,0.0,0.0,2.434703740344066,1.5471341558841336
LR,l2,1,28,300,0.00838159249670109,-0.0736294803207093,-0.0335064956723528,0.1654051163422245,0.05329273764420479,6.985595373993038,2.337294958011783
LR,l2,1,28,625,0.00838159249670109,-0.02188949519154819,-0.0032883007832364003,0.2171451014713856,0.0835109325333212,8.345887765229348,1.9684797697705771
LR,l2,1,29,20,0.014019801799008011,-0.3697709083276805,-0.13862912700555072,0.0,0.0,2.3294726061709223,1.6218194642859673
LR,l2,1,29,300,0.014019801799008011,-0.2605025227726659,-0.0840386154818416,0.10926838555501461,0.05459051152370911,6.8488229347918415,2.2886777549700676
LR,l2,1,29,625,0.014019801799008011,-0.196320524040432,-0.0452400009259988,0.17345038428724852,0.09338912607955191,7.727511898027381,2.170087492596858
LR,l2,1,30,20,0.1591646944115247,-0.2904902469445854,-0.0930850595989122,0.0,0.0,2.1776067200781846,1.313611207790213
LR,l2,1,30,300,0.1591646944115247,-0.09170209955520071,-0.0016002559621122042,0.1987881473893847,0.09148480363679999,6.449766933457766,1.9138255276300769
LR,l2,1,30,625,0.1591646944115247,-0.05635267402502271,0.011640288411017205,0.2341375729195627,0.1047253480099294,7.413906574726865,1.4947446614028157
LR,l2,1,31,20,0.049411553508260195,-0.215147956803101,-0.0645892449767942,0.0,0.0,2.010423817741902,1.5605292713423489
LR,l2,1,31,300,0.049411553508260195,-0.09960300602430071,-0.005450243391401502,0.11554495077880028,0.0591390015853927,6.682976758490721,2.0571877858527303
LR,l2,1,31,625,0.049411553508260195,-0.03477657744775191,0.0275533394813076,0.18037137935534908,0.0921425844581018,7.369819589415276,1.9100493050931289
LR,l2,1,32,20,0.11809914882044041,-0.3391158900469617,-0.1203260512409001,0.0,0.0,2.4451091519253723,2.014164856541783
LR,l2,1,32,300,0.11809914882044041,-0.17574678180129072,-0.050075849989353605,0.163369108245671,0.07025020125154649,7.3091587250569185,2.183458283435986
LR,l2,1,32,625,0.11809914882044041,-0.21437814955335488,-0.05183808009446911,0.12473774049360681,0.06848797114643099,8.326803795973609,1.7819095764424464
LR,l2,1,33,20,0.14198142567538197,-0.08567855418233129,-0.014158463827284584,0.0,0.0,2.275271094678965,1.3621216719625981
LR,l2,1,33,300,0.14198142567538197,-0.04217194743905349,0.021706236444402505,0.043506606743277804,0.03586470027168709,6.649542094411219,1.8646957206574595
LR,l2,1,33,625,0.14198142567538197,-0.03505267226776938,0.045432721187423905,0.05062588191456191,0.05959118501470849,7.676412726861307,1.743688729125021
LR,l2,1,34,20,0.04720569605631139,-0.17775116237857308,-0.06785833968396239,0.0,0.0,2.446542666626984,1.1418396385972638
LR,l2,1,34,300,0.04720569605631139,-0.11307121264237471,-0.029164293723188003,0.06467994973619837,0.03869404596077439,7.1216998092631645,1.7092324346707903
LR,l2,1,34,625,0.04720569605631139,-0.07390965711285799,-0.0056314560447134066,0.10384150526571509,0.062226883639248984,8.094011084665357,1.4407403618531647
LR,l2,1,35,20,0.08056827300415739,-0.050681665691179406,-0.010335343459386998,0.0,0.0,2.2895862094883137,1.1520742357280853
LR,l2,1,35,300,0.08056827300415739,0.0459893634691592,0.034919822188793304,0.09667102916033861,0.0452551656481803,6.6259076616068455,1.326193017185784
LR,l2,1,35,625,0.08056827300415739,0.014329481019465296,0.040635938754419204,0.0650111467106447,0.0509712822138062,7.655974311688714,1.4635762842365945
LR,l2,1,36,20,0.0631141395590334,-0.2522087969036011,-0.0829109628250833,0.0,0.0,2.0554755299926804,0.9862655037540384
LR,l2,1,36,300,0.0631141395590334,-0.19915506113954679,-0.05429894680329769,0.05305373576405431,0.028612016021785605,6.7481926987801115,1.3370034542566245
LR,l2,1,36,625,0.0631141395590334,-0.15952435600144738,-0.0213503647698393,0.09268444090215372,0.061560598055244,7.677133913934608,1.2157496889898463
LR,l2,1,37,20,0.06472943031540751,-0.09482675111036781,-0.023271211778769105,0.0,0.0,2.243907252352707,1.4598846737872555
LR,l2,1,37,300,0.06472943031540751,-0.020921231923515304,0.0031745130747818998,0.07390551918685251,0.026445724853551004,6.5955003559240115,1.7590494833257542
LR,l2,1,37,625,0.06472943031540751,-0.013800601091623302,0.0197292159488201,0.08102615001874451,0.043000427727589205,7.761166964106488,1.4073403503704751
LR,l2,1,38,20,0.1251014007324425,-0.3201656112236442,-0.10628669618486991,0.0,0.0,2.4536469165033163,1.8325394103003207
LR,l2,1,38,300,0.1251014007324425,-0.2395195563640344,-0.066244985490204,0.08064605485960977,0.040041710694665916,7.650969738705889,2.130411194298617
LR,l2,1,38,625,0.1251014007324425,-0.1482137977122425,-0.013106074283956999,0.17195181351140168,0.09318062190091292,8.43668016387256,2.0092515563831608
LR,l2,1,39,20,0.07468818735845431,-0.0493835325888133,-0.017653336807371002,0.0,0.0,2.1770853376473798,1.334757682761067
LR,l2,1,39,300,0.07468818735845431,0.011300704676228401,0.0136612866279179,0.0606842372650417,0.0313146234352889,6.906542371786265,1.6424576771240398
LR,l2,1,39,625,0.07468818735845431,-0.056153379979627105,-0.0099139393926952,-0.006769847390813807,0.007739397414675803,8.08575321025314,1.4481518069495642
LR,l2,1,40,20,0.07959834860627821,-0.1654131254977432,-0.0532916114993634,0.0,0.0,2.5256375896708296,1.5338818498202214
LR,l2,1,40,300,0.07959834860627821,-0.009413765375833799,0.015246848637182099,0.1559993601219094,0.06853846013654549,7.53101020916116,2.06570960154898
LR,l2,1,40,625,0.07959834860627821,-0.002535310182557496,0.023625534977196702,0.1628778153151857,0.0769171464765601,8.82910667447712,1.6901214856093703
LR,l2,2,21,20,0.0962355176479865,-0.2927459234967064,-0.1056558509928844,0.0,0.0,1.9562666117158474,1.3323995403231437
LR,l2,2,21,300,0.0962355176479865,-0.16373875563193563,-0.035639588196575894,0.1290071678647708,0.0700162627963085,6.1037860346106685,2.3274888547348445
LR,l2,2,21,625,0.0962355176479865,-0.09199556975776159,0.001644544465342207,0.20075035373894481,0.1073003954582266,6.84497205248869,2.011745292091535
LR,l2,2,22,20,0.12681901938761053,-0.3727995638815316,-0.1359709018856317,0.0,0.0,2.67928641511339,1.5259433037429344
LR,l2,2,22,300,0.12681901938761053,-0.19306800262006663,-0.06817119163989761,0.179731561261465,0.06779971024573409,8.4101275419381,2.5929208835271065
LR,l2,2,22,625,0.12681901938761053,-0.16647669067302262,-0.027238159277615498,0.206322873208509,0.1087327426080162,9.11759509241541,2.1661944009025142
LR,l2,2,23,20,0.13383768180000422,-0.2656887629838445,-0.10177682981646181,0.0,0.0,2.2624568452316027,1.2573351107282191
LR,l2,2,23,300,0.13383768180000422,-0.1447324552823967,-0.02896567628561751,0.12095630770144777,0.0728111535308443,6.869933070530599,2.043026483393138
LR,l2,2,23,625,0.13383768180000422,-0.05963474321778871,0.0093271171245531,0.20605401976605578,0.11110394694101491,7.593609446480902,1.6814400491581032
LR,l2,2,24,20,0.0632848980700144,-0.2542655122493767,-0.10848517929009222,0.0,0.0,2.3785578748185006,1.4167771296083693
LR,l2,2,24,300,0.0632848980700144,-0.11939381559582941,-0.0355984703328579,0.13487169665354728,0.07288670895723431,6.624665505832605,2.1838933272461474
LR,l2,2,24,625,0.0632848980700144,-0.0701538301905525,0.011274367498572288,0.1841116820588242,0.1197595467886645,7.3802129298703765,2.1689949592598263
LR,l2,2,25,20,0.05831375570158001,-0.13618309083347058,-0.04836808697214599,0.0,0.0,1.9368515875350556,1.030359988072098
LR,l2,2,25,300,0.05831375570158001,-0.0297258088931954,-0.0008319724493529995,0.10645728194027518,0.047536114522792994,6.392220986050688,1.6032260019225228
LR,l2,2,25,625,0.05831375570158001,-0.04979328543150069,0.0032323836868296124,0.08638980540196989,0.051600470658975606,7.366924927553049,1.563271300524672
LR,l2,2,26,20,0.06298228458107129,-0.21235067130623464,-0.07272242829861161,0.0,0.0,2.0662786225556924,1.4278678213280571
LR,l2,2,26,300,0.06298228458107129,-0.1801867017178832,-0.04127152702321771,0.03216396958835144,0.031450901275393905,6.4399788961386095,1.7139883288709568
LR,l2,2,26,625,0.06298228458107129,-0.11873680354795789,0.017744497588984998,0.09361386775827674,0.09046692588759661,7.389737781389389,1.6673493030159283
LR,l2,2,27,20,0.1848053389585308,-0.2536174015242569,-0.0862054948513678,0.0,0.0,2.4526394433133514,1.7529337769221556
LR,l2,2,27,300,0.1848053389585308,-0.1981124121330861,-0.05961197668144319,0.05550498939117077,0.026593518169924613,7.190248078553328,2.2501718406427598
LR,l2,2,27,625,0.1848053389585308,-0.12648241862598342,-0.006550068321372407,0.12713498289827346,0.0796554265299954,8.241677646212667,2.089682787158425
LR,l2,2,28,20,0.09944547152165419,-0.2271998060318362,-0.07526426456565809,0.0,0.0,2.5205633841691353,1.870682476717092
LR,l2,2,28,300,0.09944547152165419,-0.2071172590463498,-0.05989928108957619,0.020082546985486394,0.015364983476081895,6.711475730841808,2.097126342553563
LR,l2,2,28,625,0.09944547152165419,-0.1018765157420533,0.0007453876015149075,0.1253232902897829,0.076009652167173,7.6497158146361075,1.6636120286165583
LR,l2,2,29,20,0.10708389736034168,-0.1870957080838544,-0.0704489360698561,0.0,0.0,2.157547702073381,1.7423655639601874
LR,l2,2,29,300,0.10708389736034168,-0.05798568173727799,-0.012852561766323808,0.12911002634657642,0.05759637430353229,6.581948826737933,1.9256298586543132
LR,l2,2,29,625,0.10708389736034168,-0.08353763080420629,0.0009789958511630947,0.10355807727964811,0.07142793192101919,7.692161843713386,1.8305075369481503
LR,l2,2,30,20,0.054473216678435715,-0.2542411338048246,-0.0847628255229085,0.0,0.0,2.2621979771353606,1.4589863636301994
LR,l2,2,30,300,0.054473216678435715,-0.11576220195741879,-0.010281778295701594,0.13847893184740578,0.0744810472272069,6.848822479945909,2.2542127978886337
LR,l2,2,30,625,0.054473216678435715,-0.06764999072155461,0.020281624516431597,0.18659114308326996,0.1050444500393401,7.7179736523069735,1.9217115290974391
LR,l2,2,31,20,0.0735902665678677,-0.10850800673057322,-0.0412157961100511,0.0,0.0,2.975322976644488,1.783667712720689
LR,l2,2,31,300,0.0735902665678677,-0.0984848666264619,-0.04624421325684829,0.010023140104111317,-0.005028417146797193,7.5506940719956415,2.131855742375847
LR,l2,2,31,625,0.0735902665678677,-0.018615420117282205,0.011299597795113005,0.08989258661329101,0.052515393905164104,8.439596390333275,1.8358836270675964
LR,l2,2,32,20,0.043050642834555994,-0.2042134552591638,-0.0762813168007035,0.0,0.0,2.023510958860345,1.5833685986784236
LR,l2,2,32,300,0.043050642834555994,-0.23930757732520969,-0.0762034236864838,-0.035094122066045896,7.789311421969869e-05,6.109339058046601,2.0314994276739884
LR,l2,2,32,625,0.043050642834555994,-0.14901875157380678,-0.025937289595765994,0.055194703685357005,0.05034402720493751,6.8647903046333685,1.7551680399671235
LR,l2,2,33,20,0.099640187354453,-0.153248360638165,-0.05593917506908361,0.0,0.0,2.3915005024006213,1.5930863922950043
LR,l2,2,33,300,0.099640187354453,-0.07269285416531539,-0.024628011738061506,0.08055550647284962,0.0313111633310221,6.719842919743841,2.3585365426123883
LR,l2,2,33,625,0.099640187354453,-0.09824519480487189,-0.025353764784486102,0.05500316583329312,0.030585410284597506,7.692253228060967,2.066437889964168
LR,l2,2,34,20,0.10091002049539939,-0.2713130808481802,-0.09745756525608641,0.0,0.0,1.899012542061381,1.1881533383232683
LR,l2,2,34,300,0.10091002049539939,-0.1114458676206342,-0.027345285153009408,0.159867213227546,0.070112280103077,7.308559480123005,1.9774828307844314
LR,l2,2,34,625,0.10091002049539939,-0.1203160314218243,-0.01206829625251811,0.1509970494263559,0.0853892690035683,8.16562535251163,1.505181358354876
LR,l2,2,35,20,0.0995500004425331,-0.21496178401551802,-0.08799058806407209,0.0,0.0,2.2182293010497927,1.010732258613322
LR,l2,2,35,300,0.0995500004425331,-0.0782756967185966,-0.009179855864687197,0.13668608729692142,0.07881073219938489,6.021340082749924,1.8420314752338736
LR,l2,2,35,625,0.0995500004425331,-0.007235900410354795,0.04169670062855531,0.20772588360516323,0.1296872886926274,6.8294156140076,1.52351980593447
LR,l2,2,36,20,0.0864039705471957,-0.3435368615551671,-0.13507967997715808,0.0,0.0,2.284569466063269,2.007640676010725
LR,l2,2,36,300,0.0864039705471957,-0.2012873608714782,-0.05835557992630751,0.1422495006836889,0.07672410005085059,6.488506639349544,2.7285470295878484
LR,l2,2,36,625,0.0864039705471957,-0.1185851285167552,-0.001445694545139306,0.2249517330384119,0.1336339854320188,7.242826175953257,2.386264859595585
LR,l2,2,37,20,0.05447327437279359,-0.1311300734237393,-0.0452997139792784,0.0,0.0,1.8982494656794298,0.9378144667400298
LR,l2,2,37,300,0.05447327437279359,0.004299270144768497,0.023609076116296902,0.1354293435685078,0.0689087900955753,6.449642029107027,1.5425999083049704
LR,l2,2,37,625,0.05447327437279359,0.0677897023474415,0.0529941521598756,0.1989197757711808,0.098293866139154,7.0982861297436735,1.4813398669617792
LR,l2,2,38,20,-0.007470284358387702,-0.45188640523029944,-0.1911620428804605,0.0,0.0,2.2771966853978314,1.718539885269895
LR,l2,2,38,300,-0.007470284358387702,-0.1991859344360901,-0.0800645756056501,0.2527004707942094,0.11109746727481039,6.233683773870507,2.3036544647281003
LR,l2,2,38,625,-0.007470284358387702,-0.142791290456094,-0.0384260806217031,0.3090951147742055,0.15273596225875738,6.829514583084307,1.778116907661553
LR,l2,2,39,20,0.15560237162113438,-0.18605152248514067,-0.05326137827782829,0.0,0.0,2.4589600995122045,1.371359518037319
LR,l2,2,39,300,0.15560237162113438,-0.09938233686780719,-0.019408168597533894,0.0866691856173335,0.0338532096802944,7.556104469821153,1.7460371078033403
LR,l2,2,39,625,0.15560237162113438,-0.0733669961034484,0.0202926203733459,0.11268452638169228,0.0735539986511742,8.441195419557127,1.8060554805026514
LR,l2,2,40,20,0.06255238735116819,-0.23493972002447097,-0.0893161048359517,0.0,0.0,2.3594779277914677,1.5218665952243633
LR,l2,2,40,300,0.06255238735116819,-0.1481541445789821,-0.0441634453533208,0.08678557544548887,0.045152659482630905,6.940258187523809,1.9621762335087036
LR,l2,2,40,625,0.06255238735116819,-0.11560423179961679,-0.025870111339766397,0.11933548822485418,0.06344599349618531,7.694443635356469,1.690479332690245
SNA,none,0,21,20,-0.12883050532438745,-0.1567784835704492,-0.056381971510846784,0.0,0.0,1.1724169840449914,1.330190119566596
SNA,none,0,21,300,-0.12883050532438745,0.016198754903212542,0.021834720840664512,0.17297723847366175,0.0782166923515113,1.8681612524670879,1.4152189215909545
SNA,none,0,21,625,-0.12883050532438745,0.04151516319602455,0.02339941881936214,0.19829364676647376,0.07978139033020892,2.028729083046618,1.0409487485443178
SNA,none,0,22,20,-0.08942701115203477,-0.0030829940170744585,-0.01703680915638639,0.0,0.0,1.1176668232654137,1.171946247192518
SNA,none,0,22,300,-0.08942701115203477,0.012806265677806183,-0.009195193346252628,0.015889259694880642,0.007841615810133762,1.7440645191413866,0.7691112758522509
SNA,none,0,22,625,-0.08942701115203477,0.06266794932439956,-0.015532430892449267,0.06575094334147402,0.0015043782639371228,2.002741746253735,0.7919651830127833
SNA,none,0,23,20,-0.010605224040978967,-0.2762423984312764,-0.10016872006502242,0.0,0.0,1.2261497534561083,1.2148160639084193
SNA,none,0,23,300,-0.010605224040978967,-0.11190552091691075,-0.03305286927323281,0.16433687751436565,0.06711585079178961,1.9260149456461908,1.032881047183425
SNA,none,0,23,625,-0.010605224040978967,-0.08261950433859933,-0.038002615181402466,0.19362289409267708,0.062166104883619955,2.1738222524797024,0.9474769000979353
SNA,none,0,24,20,0.13202152412838375,-0.31322996591264873,-0.11176239087886153,0.0,0.0,1.1512200470872562,0.9207374390432371
SNA,none,0,24,300,0.13202152412838375,-0.10340827572204425,-0.01490455009781455,0.20982169019060448,0.09685784078104698,1.7212735944872364,0.9523748452856833
SNA,none,0,24,625,0.13202152412838375,-0.15635727519415132,-0.04682659608586481,0.1568726907184974,0.06493579479299671,1.9837702678990305,1.0648013139090668
SNA,none,0,25,20,0.15102002958852123,-0.09641290738790842,-0.03146155299750519,0.0,0.0,1.1637038359793286,1.0809594817251589
SNA,none,0,25,300,0.15102002958852123,-0.1480701621553122,-0.05284879888807281,-0.05165725476740379,-0.02138724589056762,1.874069454903344,1.1861686175136787
SNA,none,0,25,625,0.15102002958852123,-0.13008508567669608,-0.06128870172315992,-0.03367217828878766,-0.02982714872565473,2.13889156681089,1.1769078961043096
SNA,none,0,26,20,0.056418856568584475,-0.1573888654792015,-0.05607119654161641,0.0,0.0,1.0476107074569931,0.6465377479742246
SNA,none,0,26,300,0.056418856568584475,-0.006838829506818023,-0.020111721529197935,0.15055003597238348,0.035959475012418474,1.7213053365584723,0.7076222149228116
SNA,none,0,26,625,0.056418856568584475,-0.026582923275091264,-0.025985375053063864,0.13080594220411024,0.030085821488552544,1.8986419182504635,0.6286994391372127
SNA,none,0,27,20,-0.1154534927166817,-0.0638350910005322,-0.01768132178002335,0.0,0.0,1.1132054868247403,1.0939429138785381
SNA,none,0,27,300,-0.1154534927166817,0.11667462637002113,0.03871725271075688,0.18050971737055332,0.05639857449078023,1.6729965112191072,0.9987267787613916
SNA,none,0,27,625,-0.1154534927166817,0.07872636392628918,0.022015468195158094,0.14256145492682137,0.039696789975181446,1.9231161020722325,0.9539476775033098
SNA,none,0,28,20,-0.1159726929098377,0.023641692643961876,0.00526519096709499,0.0,0.0,1.134972249714202,1.271522111738059
SNA,none,0,28,300,-0.1159726929098377,0.1971904999938624,0.04676408341417215,0.17354880734990052,0.04149889244707716,1.7162735487368277,1.265865326300849
