task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
27,20,-0.5029027368351372,-0.31235332774854624,-0.3412514098202287,0.02889808207168244,0.2933878160361839,0.8860559512922473,-0.2885545492172241,SNA,l2,2
27,300,-0.30012538098992336,-0.22039284582377075,-0.2510668044253172,0.030673958601546474,0.705408064938586,1.0182101054935604,-0.2885545492172241,SNA,l2,2
27,625,-0.29565755636036267,-0.19512594480424034,-0.22515595108074216,0.03003000627650181,0.8137894841585651,1.0056091666921505,-0.2885545492172241,SNA,l2,2
28,0,-0.1814716074690355,-0.19512594480424034,-0.22515595108074216,0.03003000627650181,0.13715090308625533,0.6488699807314073,-0.29565754532814026,SNA,l2,2
28,20,-0.33167779970511424,-0.24587696782152593,-0.2751071990666907,0.02923023124516476,0.2868146422165863,0.7711929394278573,-0.29565754532814026,SNA,l2,2
28,300,-0.36142396149087264,-0.2531471788435589,-0.2832727822766753,0.03012560343311634,0.7036184345273326,0.9113025254101246,-0.29565754532814026,SNA,l2,2
28,625,-0.26317199178641404,-0.189271426397816,-0.21965030157035292,0.030378875172536936,0.8442366699141982,0.9792260680081369,-0.29565754532814026,SNA,l2,2
29,0,-0.19509234044533832,-0.189271426397816,-0.21965030157035292,0.030378875172536936,0.13689125253976994,0.655662161685424,-0.2631719708442688,SNA,l2,2
29,20,-0.27997641750864494,-0.2197477966392432,-0.24980934112045702,0.030061544481213787,0.2580059538529495,0.6947384852145997,-0.2631719708442688,SNA,l2,2
29,300,-0.18541413386639122,-0.17009350362747075,-0.20245892529860005,0.032365421671129296,0.6633749278688224,0.9035298122911041,-0.2631719708442688,SNA,l2,2
29,625,-0.23106003724564433,-0.1765910252922864,-0.2083074673858888,0.03171644209360238,0.7789930351403048,0.9942562233494253,-0.2631719708442688,SNA,l2,2
30,0,-0.1775636255736604,-0.1765910252922864,-0.2083074673858888,0.03171644209360238,0.1438335409017188,0.6731827944726629,-0.23106002807617188,SNA,l2,2
30,20,-0.4035939605353145,-0.24980382029454298,-0.2801801208941436,0.030376300599600656,0.283612866922726,0.9180350130014482,-0.23106002807617188,SNA,l2,2
30,300,-0.2093599887407843,-0.1496953790564157,-0.18213323654132632,0.03243785748491064,0.6891985589271519,1.1088895212175622,-0.23106002807617188,SNA,l2,2
30,625,-0.22300575425304964,-0.1496439348924892,-0.18160791208455204,0.031963977192062884,0.7893740191141467,1.1833863445881634,-0.23106002807617188,SNA,l2,2
31,0,-0.1622309227970795,-0.1496439348924892,-0.18160791208455204,0.031963977192062884,0.1377478924767494,0.7354886263773658,-0.2230057716369629,SNA,l2,2
31,20,-0.3814342626205909,-0.2291179816797296,-0.2594740406014819,0.030356058921752263,0.3156558288559889,0.9019664417074992,-0.2230057716369629,SNA,l2,2
31,300,-0.34662962919639057,-0.21487531026625384,-0.24666836253400265,0.03179305226774886,0.7327304315453262,1.2629981455525932,-0.2230057716369629,SNA,l2,2
31,625,-0.2684273520599059,-0.16521745915742467,-0.19604525178015575,0.030827792622731068,0.8533631204335477,1.359612334033293,-0.2230057716369629,SNA,l2,2
32,0,-0.19642534927797836,-0.16521745915742467,-0.19604525178015575,0.030827792622731068,0.16125337211016458,0.7623747041106228,-0.2684273421764374,SNA,l2,2
32,20,-0.3874516257603722,-0.234480025781052,-0.26424073856437,0.029760712783318013,0.2743205360509363,0.8669771015052737,-0.2684273421764374,SNA,l2,2
32,300,-0.3270467842760458,-0.19464504513674907,-0.22640732292744353,0.031762277790694494,0.6908756727364327,1.0895007105457797,-0.2684273421764374,SNA,l2,2
32,625,-0.25141009642201356,-0.1598998176874328,-0.19193850731567624,0.032038689628243446,0.7855158969952539,1.073011456400082,-0.2684273421764374,SNA,l2,2
33,0,-0.19880132851128848,-0.1598998176874328,-0.19193850731567624,0.032038689628243446,0.13331785906560467,0.7012860842388393,-0.2514100968837738,SNA,l2,2
33,20,-0.3423317780309364,-0.2130971483344117,-0.24424688176942502,0.03114973343501333,0.2789947433422633,0.7649004421855978,-0.2514100968837738,SNA,l2,2
33,300,-0.20948058984367518,-0.15964235210138425,-0.19273923457296618,0.03309688247158192,0.6831272146532441,0.9998807477391459,-0.2514100968837738,SNA,l2,2
33,625,-0.2666253887373127,-0.17284838557432425,-0.20471412064813102,0.03186573507380672,0.7923392156024524,1.119474020739291,-0.2514100968837738,SNA,l2,2
34,0,-0.20432634069360936,-0.17284838557432425,-0.20471412064813102,0.03186573507380672,0.14834751417173986,0.8263849128096584,-0.26662537455558777,SNA,l2,2
34,20,-0.39200209486619714,-0.2325121027533523,-0.26339304045071815,0.03088093769736588,0.2739345982431783,0.7920726011695893,-0.26662537455558777,SNA,l2,2
34,300,-0.32619057946778923,-0.20034729437143198,-0.23318925818658556,0.03284196381515358,0.765416979953474,1.1093810160626005,-0.26662537455558777,SNA,l2,2
34,625,-0.2764736983569644,-0.16604392427663964,-0.19903460339035786,0.03299067911371822,0.8392667516788369,1.1319090733781976,-0.26662537455558777,SNA,l2,2
35,0,-0.18680975737792935,-0.16604392427663964,-0.19903460339035786,0.03299067911371822,0.15575088182838537,0.7834200569331286,-0.2764737010002136,SNA,l2,2
35,20,-0.36825222588810214,-0.22776228796632533,-0.25955347833235504,0.0317911903660297,0.3196293156855461,0.9906877445554696,-0.2764737010002136,SNA,l2,2
35,300,-0.3109419903058434,-0.19146659802994265,-0.22280130207683702,0.031334704046894334,0.7330339434380393,1.1118604452178429,-0.2764737010002136,SNA,l2,2
35,625,-0.2774121395371725,-0.15962629400952844,-0.19183081478465006,0.032204520775121634,0.8089610834137205,1.1556218314714994,-0.2764737010002136,SNA,l2,2
36,0,-0.14956912992627744,-0.15962629400952844,-0.19183081478465006,0.032204520775121634,0.14652035508173034,0.7205597017209119,-0.27741214632987976,SNA,l2,2
36,20,-0.40978150705851635,-0.248498817985619,-0.2792538753484586,0.03075505736283958,0.3139949771484582,0.9543354363825931,-0.27741214632987976,SNA,l2,2
36,300,-0.24950839456557042,-0.18041217122169886,-0.21276245149231957,0.032350280270620715,0.7351588490831341,1.1866682515370615,-0.27741214632987976,SNA,l2,2
36,625,-0.293967116064851,-0.1779920022997327,-0.21035478197373653,0.03236277967400383,0.8289552673149924,1.0862687700430023,-0.27741214632987976,SNA,l2,2
37,0,-0.2061286829858796,-0.1779920022997327,-0.21035478197373653,0.03236277967400383,0.14323990397355135,0.7514675022024773,-0.293967068195343,SNA,l2,2
37,20,-0.36851674512616456,-0.23666758915694547,-0.268189852518203,0.0315222633612575,0.2636274274483521,0.8738944704709986,-0.293967068195343,SNA,l2,2
37,300,-0.23963277377907338,-0.16755797795069108,-0.20141859209155832,0.03386061414086725,0.6709746683443761,1.0246383180509548,-0.293967068195343,SNA,l2,2
37,625,-0.20139780503690688,-0.14685836330216837,-0.18149096844703883,0.03463260514487047,0.7541088338563102,1.0758199086577012,-0.293967068195343,SNA,l2,2
38,0,-0.17586646873402587,-0.14685836330216837,-0.18149096844703883,0.03463260514487047,0.15590434818975574,0.7196389938543565,-0.20139780640602112,SNA,l2,2
38,20,-0.5046263734628907,-0.28830395542223647,-0.3193018105727265,0.03099785515049007,0.32131291132263207,0.9352440452931322,-0.20139780640602112,SNA,l2,2
38,300,-0.2664322982793587,-0.1945290269318184,-0.22835087718176963,0.03382185024995124,0.7681681323099764,1.1724761182562944,-0.20139780640602112,SNA,l2,2
38,625,-0.2600363010565584,-0.1678137163090884,-0.20058593134925615,0.03277221504016779,0.8621481624312427,1.280879269601555,-0.20139780640602112,SNA,l2,2
39,0,-0.14807720241915595,-0.1678137163090884,-0.20058593134925615,0.03277221504016779,0.14601565311851789,0.7390832815632268,-0.26003628969192505,SNA,l2,2
39,20,-0.3487637632224631,-0.24124272883329273,-0.27284195138452366,0.031599222551230925,0.2942952205623664,0.8511365089555443,-0.26003628969192505,SNA,l2,2
39,300,-0.20032411826640487,-0.17591730306678252,-0.20972393868109243,0.033806635614309924,0.7382587415638597,1.1200105579018955,-0.26003628969192505,SNA,l2,2
39,625,-0.22938741418656314,-0.16857929070653405,-0.20149707503149764,0.032917784324963575,0.8311531207603434,1.1008069796457192,-0.26003628969192505,SNA,l2,2
40,0,-0.17808145418611565,-0.16857929070653405,-0.20149707503149764,0.032917784324963575,0.14418924651390383,0.7914510170617415,-0.22938741743564606,SNA,l2,2
40,20,-0.3976229477471267,-0.24687133361948,-0.2791558492233038,0.03228451560382382,0.28936386450056945,0.9280054007879995,-0.22938741743564606,SNA,l2,2
40,300,-0.2728231610406469,-0.18573828282269284,-0.22055029496635872,0.03481201214366592,0.7142581457908501,1.0832147812124517,-0.22938741743564606,SNA,l2,2
40,625,-0.24955850193773416,-0.1677227406723889,-0.20225514718759793,0.034532406515209,0.7890370708252123,0.981098878431633,-0.22938741743564606,SNA,l2,2
