arm,iv,seed,task,window,actual_mean,actual_down_share,actual_W,actual_b,actual_star,pos_mean,pos_down_share,pos_W,pos_b,pos_star,neg_mean,neg_down_share,neg_W,neg_b,neg_star,l2_mean,l2_down_share,l2_W,l2_b,l2_star,pre_mean,pre_down_share,pre_W,pre_b,pre_star,current_mean,current_down_share,current_W,current_b,current_star,current_l2_mean,current_l2_down_share,current_l2_W,current_l2_b,current_l2_star,history_mean,history_down_share,history_W,history_b,history_star,current_pos_mean,current_pos_down_share,current_pos_W,current_pos_b,current_pos_star,current_neg_mean,current_neg_down_share,current_neg_W,current_neg_b,current_neg_star,sgd_CE_mean,sgd_CE_down_share,sgd_CE_W,sgd_CE_b,sgd_CE_star,sgd_L2_mean,sgd_L2_down_share,sgd_L2_W,sgd_L2_b,sgd_L2_star,down_mass,alignment,actual_down_W_share,actual_down_b_share,positive_local,positive_upstream,positive_gate,positive_actual,positive_current,positive_own,positive_others,positive_localup_fraction,positive_actualdown_fraction,positive_up_actualdown_fraction,negative_local,negative_upstream,negative_gate,negative_actual,negative_current,negative_own,negative_others,negative_localup_fraction,negative_actualdown_fraction,negative_up_actualdown_fraction,positive_fraction,fixed_positive_actual,fixed_positive_pos,fixed_positive_neg,fixed_positive_l2,fixed_positive_pre,fixed_positive_rounding,fixed_negative_actual,fixed_negative_pos,fixed_negative_neg,fixed_negative_l2,fixed_negative_pre,fixed_negative_rounding
LR,l2,2,40,2-5,-0.06711335486350897,1.0,-0.06677437108952752,-0.00033898377398145386,-0.02462387916438439,-0.07351990768886188,0.9280642683113934,-0.07311384411476174,-0.0004060635741001378,-0.028346740908463945,0.004158183412830846,0.07043255781397571,0.004129603756501906,2.8579656328937432e-05,0.0016376635639687009,0.000306406915206429,-0.001286684631971138,0.000314372384372802,-7.965469166373118e-06,0.0002862754300041267,0.0019419643746203935,0.0027898361580108626,0.0018954984440581366,4.64659305622567e-05,0.0017989235899628336,-0.018505866686997833,0.27390473998532233,-0.01841753164088325,-8.833504611458355e-05,-0.006989004278887561,0.0001046502694189563,-0.0004841003662402839,0.00010727167902015992,-2.621409601203592e-06,9.564404505364347e-05,-0.0487121361805945,0.7265793294710038,-0.048464109188753775,-0.0002480269918407319,-0.017730517991029083,-0.017883325879483835,0.24877935907178672,-0.017797953727140284,-8.537215234355195e-05,-0.006745219049738324,-0.0006225407399684896,0.025125380596303048,-0.000619577846878231,-2.9628930902591685e-06,-0.00024378520729978592,-0.001060004320940454,0.01380167962805998,-0.0010336690642273895,-2.6335256713064148e-05,-0.000388691227068957,6.37803838654907e-07,-1.025121732949384e-06,9.807427696534777e-07,-3.4293893099857086e-07,3.513622943358278e-07,0.12169307737122224,-0.04248947569912458,0.9938244456972524,0.006175554302747642,-0.020213464352251912,-0.020213464352251912,1.0,-0.020081604113077738,-0.009193191887097758,-0.002022718691028963,-0.007170473196068794,0.4631628343500704,0.5861098076020648,0.4214792299898683,0.00021983621961444962,0.0021983621677328534,0.10000000571891836,-0.01363064136442394,-0.00233706785060146,-2.9442278644617275e-05,-0.0023076255719568423,0.46380885453267745,0.5626610447411572,0.4767676767676768,0.33296875,-0.15407236884070755,-0.15413737301072863,0.003388060820946135,-8.50573327164231e-05,-0.0032379949245468845,-4.393661796172281e-09,-0.022573121524487805,-0.032227802909731006,0.004552638666787506,0.0005069141214052032,0.004595129185482198,-5.884317099001623e-10
LR,l2,2,21,6-10,-0.09638598577069123,1.0,-0.09562358065399812,-0.0007624051166931167,-0.036895602428847096,-0.12066656097538281,1.0338465839389674,-0.11975109074822336,-0.0009154702271594525,-0.048460902855763176,0.020898639333854566,-0.01588784186410581,0.02075829599189946,0.0001403433419551052,0.008467653113119184,0.0008709560075822126,-0.003680712385671203,0.0008854839770363925,-1.4527969454179614e-05,0.0007884643981428075,0.0025109738717975145,-0.01427798063000588,0.0024837247651848986,2.7249106612616064e-05,0.00230918117839817,-0.005485945680239529,0.07485299925823868,-0.005457540101406993,-2.8405578832532893e-05,-0.002500356731716017,0.00016441565113124463,-0.0008091138609443982,0.00016696756511724268,-2.5519139859980148e-06,0.00014354648464142585,-0.09106445338964311,0.9259560904961337,-0.09033300521125522,-0.0007314481783878364,-0.03453879092802539,-0.006362388560244007,0.08307502296859441,-0.00632380539116508,-3.858316907892727e-05,-0.0027489605075825484,0.000876442882655884,-0.008222023703154877,0.0008662652936273787,1.0177589028505034e-05,0.00024860377741000336,-0.00028032202695390027,0.00341980698480713,-0.0002722657680175605,-8.056258936339872e-06,-0.00011583390811202935,2.4725331721050326e-06,-1.3146004987339522e-05,2.846057225571984e-06,-3.735240534669516e-07,1.3728786954020136e-06,0.1559078106197552,-0.05949038334184413,0.9921191030364123,0.007880896963587765,-0.007523415056943343,-0.007523415056943343,1.0,-0.011772426510140401,-0.0043667831007298315,-0.000819809312255977,-0.003546973788473855,0.49201741654571846,0.5863570391872278,0.4287118977384464,0.00044848868989630006,0.004484886794913388,0.10000000822992162,-0.020360755442448003,-0.00017701925249704762,3.066241535776059e-05,-0.00020768166785480833,0.48188100455081745,0.6782403505814933,0.6302903112976566,0.258375,-0.23755051552824905,-0.24938345045931196,0.009911687054769334,4.926249174490936e-05,0.001871966972737213,1.8411811464377792e-08,-0.03281936170033185,-0.06270513015856778,0.025846082338149327,0.0012409659733433546,0.002798719748192201,3.985510447901123e-10
LR,l2,2,22,6-10,-0.10775660503029362,1.0,-0.10697066619802503,-0.0007859388322685845,-0.03882487045214666,-0.12805173234395054,0.9508074352574482,-0.12713985384056986,-0.0009118785033806961,-0.04620796835155974,0.020227144445888995,0.05068917336368767,0.020058556944509875,0.0001685875013791223,0.007424416153324165,0.001082573540130716,-0.0037791425267692277,0.0010962092223540656,-1.3635682223349723e-05,0.0008484249524346988,-0.001014602582704037,0.002282587524827735,-0.0009855909389088308,-2.9011643795205992e-05,-0.0008897471265650107,0.010190271355954206,0.0523712004225058,0.010109623346388872,8.064800956533408e-05,0.003970453265631687,0.00022792738538028313,-0.000913129530182134,0.0002302982052454879,-2.3708198652048e-06,0.00016411954851026992,-0.11817480193569736,0.9485419076328918,-0.11731058652537053,-0.0008642154103268515,-0.04295944203276317,0.0011341201995409942,0.07471368132095903,0.0011172362221809318,1.6883977360062674e-05,0.0007256929245982852,0.00905615121597392,-0.022342481073815937,0.008992387185614488,6.376403035942894e-05,0.0032447603613935897,-0.00013706198441817768,0.00491576051442212,-0.00013353120527906812,-3.530779139109655e-06,-2.236367779123812e-05,2.98498551561466e-06,-1.1572785143053923e-05,3.34583076495847e-06,-3.608452493438108e-07,1.6808668644459293e-06,0.18299107381358726,-0.06893173457814697,0.9920845207428713,0.007915479257128613,-0.009247115976008831,-0.009247115976008831,1.0,-0.017745350027904592,-0.005078697220821745,0.0002586867883079484,-0.005337384009129694,0.47174840085287845,0.6060767590618337,0.4542372881355932,0.001910245306186522,0.019102452684740062,0.10000001395317093,-0.020160950294419007,0.004471507982351514,0.00034050552668199685,0.004131002455669517,0.5236773350751143,0.6281841933376878,0.5581540380417837,0.2345,-0.25893883902473125,-0.2756793440478956,0.018261858153982916,0.00012823237947889374,-0.001649601914584556,1.6404287091945272e-08,-0.03159045647956702,-0.05367641517774592,0.021217262687292498,0.0015633740197224773,-0.000694687655111399,9.646275328475404e-09
LR,l2,2,23,6-10,-0.10410466543169711,1.0,-0.10331040041001067,-0.0007942650216864422,-0.04008557037297699,-0.10373707636162152,0.9668386239953988,-0.1029987548166063,-0.0007383215450152474,-0.03841032144867279,0.0013923424872658136,0.0245844871625254,0.0013639917269541008,2.835076031171226e-05,0.00032792852180136786,0.0009855442859779955,-0.005027282807999971,0.0009998185978562504,-1.4274311878254963e-05,0.0008725664636424636,-0.0027454830593399942,0.01360422576643724,-0.0026754631818791132,-7.001987746088082e-05,-0.0028757475168896037,-0.005715574459989627,0.11215986846572082,-0.0056743455260849516,-4.122893390467235e-05,-0.0020116854473836323,0.00020010968249268638,-0.0011039964177891844,0.00020259739569747286,-2.487713204786515e-06,0.00016515691884206197,-0.0985891982419629,0.8889441136193779,-0.09783864999532353,-0.0007505482466394004,-0.03823904153831811,-0.007249492007476999,0.11077899617046147,-0.00719911418212648,-5.037782535051693e-05,-0.0026949590951208407,0.0015339175533916332,0.0013808722131628177,0.0015247686624940684,9.148890897564093e-06,0.0006832736488259746,-0.0004010532585780012,0.005996614740712905,-0.00038929631230134626,-1.1756946276655074e-05,-0.00014781440024166036,2.7023853158791676e-06,-1.536923343135447e-05,3.068410444775179e-06,-3.6602512889601264e-07,1.7606925504132136e-06,0.13568904059959153,-0.06401909505872011,0.9924175789883501,0.00758242101164988,-0.010654630326242096,-0.010654630326242096,1.0,-0.018962170329881498,-0.006860269028903195,-0.0008680017865962359,-0.005992267242306958,0.4818969913309536,0.6165221825599184,0.41375661375661377,0.0003448609709956794,0.003448609638449882,0.10000000404273265,-0.02061406035204305,0.0006320281957326455,7.360827833044644e-05,0.000558419917402199,0.4613346580559695,0.7011094552078159,0.6127063890882987,0.245125,-0.17449926979300553,-0.1772083587025323,0.002975356335212769,2.5332465924162694e-06,-0.0002688100075132434,9.335234790945526e-09,-0.06908237177314616,-0.06718409266408153,0.0006047711051781346,0.0014746059349966761,-0.003977662310921539,6.161682116982138e-09
LR,l2,2,24,6-10,-0.046923051735257834,1.0,-0.04650536661011829,-0.0004176851251395419,-0.02287072547935852,-0.05165863894903457,0.914718001913942,-0.05129203748628822,-0.0003666014627463588,-0.02205666942535075,0.009754741300539589,0.0646118509154629,0.009659300359851006,9.544094068857896e-05,0.004226931345689255,0.0007906830028648655,-0.003379629248265925,0.0008047891765628106,-1.4106173697944778e-05,0.0007907347309465382,-0.005809836634483446,0.02404977251592489,-0.00567741895570176,-0.00013241767878168664,-0.005831721809371605,-0.011527210471801039,0.19511687433844999,-0.011454600198160357,-7.261027364068375e-05,-0.004764617896612372,0.00014027247315361212,-0.0006886510592873068,0.0001427625594486211,-2.4900862950090192e-06,0.00014123200093457239,-0.0355361101318683,0.8055717300148678,-0.03519352616980173,-0.0003425839620665742,-0.018247337376546123,-0.007790971719263949,0.14556370431749874,-0.007738009642054518,-5.296207720943041e-05,-0.003536398608495689,-0.0037362388032355694,0.04955317029901463,-0.0037165906063741953,-1.9648196861373793e-05,-0.0012282193039301424,-0.0005499307996606965,0.008669598612439499,-0.0005379039856133837,-1.2026814047312656e-05,-0.0002154288204402237,1.3948386772636763e-06,-7.8692614593981e-06,1.768574011043127e-06,-3.7373533377945033e-07,1.250116491446421e-06,0.12547567244765198,-0.024052326255899314,0.9913168621943368,0.008683137805663212,-0.006526282328260713,-0.006526282328260713,1.0,-0.0004967892111748229,-0.006807266830145845,-0.0008549858171449714,-0.005952281013000872,0.4859375,0.490625,0.3183279742765273,-0.0004661064968378442,-0.004661064839255606,0.10000002243939568,-0.014301206798242387,-0.0005309957864913143,-0.0001347079697740714,-0.0003962878167172426,0.4459558823529412,0.5775735294117647,0.46125309150865623,0.32,-0.1484489836526745,-0.15366660836502652,0.009745526518329833,-2.881097279708457e-05,-0.00449909316509946,2.331918727567516e-09,0.0017685551917288518,-0.002735847929851747,0.009759160689210056,0.0011837104569188978,-0.0064384662327349965,-1.791813364354471e-09
LR,l2,2,25,6-10,-0.08145597465925006,1.0,-0.08089956389106431,-0.0005564107681857423,-0.030153383578310492,-0.09295452716056733,0.9671884183013092,-0.09229988876393697,-0.0006546383966303649,-0.035278865298177677,0.00997071728570268,0.0369380176789218,0.009882316333713127,8.840095198955386e-05,0.0037812325040261253,0.0008103099789056725,-0.003028409651171972,0.0008248723277531557,-1.4562348847483222e-05,0.0007337744330979523,0.0007175241985486157,-0.0010980082400898882,0.0006931350037597821,2.438919478883326e-05,0.0006104744253237502,-0.01807487727904862,0.18806801649212795,-0.017960803615370693,-0.00011407366367792295,-0.007029689365743777,0.0001506737127125607,-0.0006513095848468917,0.00015324317222282867,-2.569459510268007e-06,0.00013222575709571712,-0.06353176941974689,0.8125832792030089,-0.06309200194841647,-0.0004397674713304223,-0.023255919426493632,-0.014715922302116886,0.156952545635555,-0.014614958329646412,-0.00010096397247047257,-0.005686578301286282,-0.003358954970712512,0.03111547078024855,-0.0033458452832531645,-1.3109687459347155e-05,-0.0013431110636181662,-0.0009699699382523961,0.009565276112963763,-0.0009455768978643012,-2.4393040388094963e-05,-0.0003682165153973407,1.7211375334071923e-06,-5.930890082969875e-06,2.0986737434336983e-06,-3.775362100265057e-07,1.1164055286357562e-06,0.12857765608898833,-0.05130259108093957,0.9924994294259364,0.007500570574063573,-0.018172604527312224,-0.018172604527312224,1.0,-0.02267872040156303,-0.010358222887741311,-0.0017058199616097013,-0.00865240292613161,0.4754571703561116,0.6352261790182868,0.4817813765182186,-0.0002138116597671642,-0.0021381166207781557,0.10000001236781282,-0.014358993000093617,-0.001781082811975888,-0.0001470516155900696,-0.0016340311963858186,0.4663964876730834,0.5758189800742992,0.49131064446053585,0.25975,-0.1724540131242838,-0.17127957802722402,0.002003545343334263,-0.0002067441511306891,-0.0029712413619690766,5.072705723688445e-09,-0.04341810403713373,-0.06021406152425167,0.013301055616945003,0.0012354463232333323,0.0022594561952499056,-6.483103080580449e-10
LR,l2,2,26,6-10,-0.06089930285205047,1.0,-0.060326082859175234,-0.000573219992875238,-0.021800128904747376,-0.06907839431459516,0.9386538887832213,-0.0685474664562733,-0.000530927858321865,-0.02591011633744351,0.006674534549252108,0.070168256823012,0.006662206604853997,1.2327944398110244e-05,0.0026438922682151676,0.000879664730631394,-0.0030814794467953857,0.0008948520348007881,-1.518730416939421e-05,0.0008018827681950716,0.0006248864031183075,-0.005740615084949909,0.000664319240664435,-3.943283754612772e-05,0.0006642103822776915,0.008390733784227474,0.0808385277945076,0.008336291656689884,5.444212753758812e-05,0.0031196157597177835,0.00017086089272910326,-0.0007362262828924951,0.00017351997075930884,-2.6590780302056327e-06,0.0001474910175768516,-0.06946089510095572,0.9198976782921302,-0.06883589207858526,-0.0006250030223704967,-0.025067234694517163,0.007424332000769758,0.0663665363621971,0.007369984243035248,5.434775773450987e-05,0.002815707152277314,0.0009664017758007606,0.014471991524770779,0.0009663074070345016,9.436876625900718e-08,0.00030390860450708374,0.00017760797283760858,0.004434468183052133,0.00017240787721631417,5.200095621294169e-06,6.744448398506963e-05,2.3522202502228612e-06,-9.93886884065354e-06,2.738735077892163e-06,-3.8651482766930206e-07,1.370153009763203e-06,0.1445251253578785,-0.03909917394730309,0.9922742747515185,0.007725725248481471,0.0032148206058742477,0.0032148206058742477,1.0,-0.0035641444252360282,0.0018630750370723036,0.0009341265446563685,0.0009289484924159351,0.5065885797950219,0.4899951195705222,0.3554913294797688,0.0002912089237096421,0.002912089172845992,0.10000001641005714,-0.013949340309953533,0.0019305543846580267,4.0984617394709534e-05,0.0018895697672633173,0.47622248361619895,0.5755335237775164,0.4781227946365561,0.256125,-0.22170735728791127,-0.21802250735905046,-0.005459608006490592,-7.85534600782617e-06,0.0017825995842937993,1.383934384127055e-08,0.01120934154702243,-0.0022897118662186604,0.012115658588152145,0.001277641497578359,0.00010575116209839959,2.1654121855002432e-09
LR,l2,2,27,6-10,-0.11250820276234304,1.0,-0.11160442892659926,-0.0009037738357437774,-0.04039910105511588,-0.10980929960307183,0.9378794701374757,-0.1089211772684167,-0.0008881223346550964,-0.041205816406227565,-0.004654854405236089,0.07222678709812749,-0.004626667589587934,-2.8186815648153847e-05,-0.0009321012243930382,0.0007705881057765277,-0.0036270466920669806,0.000786390179019087,-1.580207324255924e-05,0.0007326266620199207,0.0011853571803200388,-0.006479175769258702,0.0011570192155332172,2.833796478682151e-05,0.0010061888474816234,-0.005445346824276144,0.07660594181384317,-0.005404118963102432,-4.1227861173711996e-05,-0.001757448912747422,0.00016057037657542272,-0.0008300930990472696,0.00016332398305868016,-2.7536064832574625e-06,0.00013838182509536196,-0.1072234225931033,0.9242241172405214,-0.10636363085265824,-0.0008597917404450567,-0.03878003160326522,-0.0022154690495564313,0.055238754173450935,-0.002196353563460251,-1.9115486096180048e-05,-0.0007073823487846764,-0.0032298778219895597,0.021367187926095797,-0.0032077654458003684,-2.211237618919189e-05,-0.0010500665789823667,-0.0002637526001198451,0.00383093521471598,-0.0002551678741928692,-8.58472592697581e-06,-8.768578945088373e-05,1.941818492466614e-06,-1.1045615810499616e-05,2.3197645647541566e-06,-3.7794607228754276e-07,1.2747270461032422e-06,0.15718087763977395,-0.07210910170722716,0.991697070892444,0.008302929107555998,-0.004553860867900296,-0.004553860867900296,1.0,-0.014067300283733097,-0.0039999189619791655,-0.000159293232459265,-0.0038406257295199005,0.4968152866242038,0.594631483166515,0.4340659340659341,-0.0006422224796690376,-0.006422224704697013,0.1000000126236104,-0.0257472358069684,-0.00018313732081256083,-0.00011080594906908887,-7.2331371743472e-05,0.448638400551534,0.7583591864874182,0.6876680752977334,0.27475,-0.19888730668769636,-0.19755956366049737,-0.0033706288330394196,-1.4423105670020555e-05,0.002057297165132807,1.1746377637797184e-08,-0.06225626708257757,-0.058759677357547356,-0.005401965893080493,0.0012272764842482123,0.0006780970902953475,2.593506729801444e-09
LR,l2,2,28,6-10,-0.06633452140640708,1.0,-0.0659455262872694,-0.00038899511913768946,-0.022295099063774436,-0.07426049860411901,0.9616741190085571,-0.07373814470910514,-0.0005223538950138455,-0.028786065932532932,0.0034121296309702854,0.05916206009149753,0.0033807960121199987,3.1333618850286316e-05,0.0016048795614104377,0.0007748638624944787,-0.00377396461689248,0.0007903228752314897,-1.5459012737011064e-05,0.0007323394306632927,0.003738979091920987,-0.017062183762635807,0.0036214952810490553,0.00011748381087193176,0.004153746606571616,-0.009285440708809857,0.13883722360043285,-0.009205773984726051,-7.96667240838075e-05,-0.003457580821153804,0.00015180607625841383,-0.0008367523694083334,0.000154530373680115,-2.7242974217011694e-06,0.0001344611914613762,-0.05720088485113625,0.8619995017927674,-0.056894280416746865,-0.00030660443438938127,-0.01897197863900814,-0.005934788705812528,0.11731824096496112,-0.005873790496152995,-6.099820965953423e-05,-0.002357689822270707,-0.003350652008605499,0.021518982725018898,-0.0033319834931467844,-1.8668515458714572e-05,-0.0010998909930653381,-0.0004255166443805612,0.006445740784988593,-0.00041365343264508934,-1.186321173547185e-05,-0.00015720021548495377,1.7077099100348911e-06,-1.1772749327173961e-05,2.0905138554688117e-06,-3.828039454339205e-07,1.1286969733046106e-06,0.14388662527221827,-0.044039422342632646,0.9927869684361452,0.007213031563854768,-0.007231124637636659,-0.007231124637636659,1.0,0.004078788637258002,-0.004842452153063134,-0.0005719810317720922,-0.004270471121291042,0.4965034965034965,0.48827642945290006,0.3487986743993372,-0.00025180015235615693,-0.002518001528839382,0.10000001534372756,-0.02002428607514631,-0.0006325019734056991,-0.0001253717541664524,-0.0005071302192392467,0.4557371161788472,0.6891722032680913,0.6264775413711584,0.303875,-0.09856841953634092,-0.09917081945019078,-0.0007720377315640055,-4.211847555433143e-05,0.0014165472448592652,8.876108946386229e-09,-0.049067052282213384,-0.06091621755100437,0.00565355821809873,0.00121251546889975,0.0049830892535443335,2.3282481592137046e-09
LR,l2,2,29,6-10,-0.07847403925552413,1.0,-0.07795051594905003,-0.0005235233064740896,-0.02894134852657065,-0.0767119471798027,0.9483911482417323,-0.07627580092416525,-0.0004361462556374604,-0.02722887053655363,-2.3685345935949633e-05,0.04524403549612622,-4.105085958334725e-05,1.736551364739724e-05,6.669858243663219e-05,0.0008322783820070229,-0.004107824300868812,0.0008473011807253242,-1.502279871830127e-05,0.0008001474602094298,-0.0025706885730230056,0.01047265456074313,-0.0024809686162541814,-8.97199567688239e-05,-0.0025793252429026146,-0.0004496146902796887,0.11826833240673548,-0.000465683965291956,1.6069275012267524e-05,-0.00045317332552563083,0.0001619267012187719,-0.0008905720012061487,0.00016456327306111024,-2.6365718423383105e-06,0.0001478063865754896,-0.07818634779972186,0.882622195711607,-0.07764939164959263,-0.0005369561501292383,-0.028635980144078435,-0.00161391732780673,0.11971413801713357,-0.0016201782377228762,6.260909916145133e-06,-0.0008218278273488042,0.001164302597330853,-0.0014458050887283188,0.0011544942333085928,9.808364022260027e-06,0.0003686544870365665,-0.00013870634622200023,0.006348723843778528,-0.00013770789548199253,-9.98450740007686e-07,-5.2409688911765246e-05,1.7643795787766918e-06,-1.1886959771296983e-05,2.143692543510861e-06,-3.7931296473416875e-07,1.2078239798985552e-06,0.14142254612379201,-0.04953269072895347,0.9929515204313218,0.007048479568678188,-0.0019573501122067682,-0.0019573501122067682,1.0,0.002959248648503669,-0.0029140153637636497,-0.00025738611036013137,-0.0026566292534035193,0.4783001808318264,0.47513562386980107,0.3270321361058601,0.00047203472892494555,0.004720347211173389,0.10000000843609623,-0.023729108327527212,0.0010283538930302427,4.177146562786075e-05,0.0009865824274023819,0.4680373185901866,0.7137180373185902,0.6386120339608712,0.2765,-0.15547140556802302,-0.15457356985642798,-0.0008511202196401751,2.669326261783093e-05,-7.341425605904702e-05,5.501486332508821e-09,-0.03740770112071853,-0.03518466023877011,0.0004176248174553392,0.0012619350377286883,-0.003902603110198027,2.373065563413881e-09
LR,l2,2,30,6-10,-0.06741119727701546,1.0,-0.06698997632955099,-0.0004212209474644624,-0.02204439299985653,-0.08938372920798575,0.9980917133496395,-0.08881987095875932,-0.0005638582492264511,-0.03214777855519237,0.01977290866915774,-0.004108455791774419,0.01963309039397781,0.0001398182751799265,0.008059896588390845,0.0008226117253896108,-0.003118299129328897,0.0008383795123727075,-1.576778698309696e-05,0.0007768705154122648,0.0013770092287828598,0.009135069156588902,0.0013584224091412367,1.8586819641623424e-05,0.0012666176179619488,-0.012316911843871623,0.14198428980080788,-0.012253787423488533,-6.312442038309578e-05,-0.004548138223892713,0.00014758245798441507,-0.0006702482230640418,0.00015037539485569456,-2.7929368712794815e-06,0.00013711850192373072,-0.05524186479713226,0.8586859261374342,-0.05488656126028618,-0.0003553035368460549,-0.01763337239725806,-0.011214854770815772,0.14099295772954323,-0.011160460056675814,-5.4394714139959246e-05,-0.004269035058621035,-0.0011020571829019415,0.0009913324024667634,-0.0010933274742823014,-8.729708619639865e-06,-0.0002791032003398546,-0.00047655541694221294,0.005466726430569848,-0.0004678976312506738,-8.657785691539175e-06,-0.00017645596776808933,1.7568971656822995e-06,-9.81322245996194e-06,2.1549898942532867e-06,-3.980927285709868e-07,1.0404232051559797e-06,0.1359495034732419,-0.04536680427715893,0.9917634894868205,0.008236510513179491,-0.005998683519560982,-0.005998683519560982,1.0,-0.005756827891575998,-0.007782556686552587,-0.00110286104447568,-0.006679695642076906,0.48509266720386784,0.5201450443190975,0.35714285714285715,0.000187799036187303,0.0018779903172679434,0.10000000884888094,-0.016415635957201254,-0.00022382355445953482,-3.202610465552108e-05,-0.000191797449804014,0.47716563972453785,0.5913374411018485,0.5070262058488416,0.31025,-0.19413643508642653,-0.19335848468808253,0.00455784318379375,-1.2666812496022941e-05,-0.005323132938030423,6.1683887138343964e-09,-0.009278399933235636,-0.04168728378261641,0.026752531147856442,0.0012057798993688291,0.004450572265560565,5.365949388755004e-10
LR,l2,2,31,6-10,-0.03210600835608011,1.0,-0.03196627102139564,-0.0001397373346844688,-0.013504130404121713,-0.03990587673424116,1.00155457231258,-0.039751466965089605,-0.00015440976915156342,-0.014709962527713083,0.00964389885940769,-0.020461723553075233,0.0095561443814036,8.775447800408655e-05,0.003480415308025485,0.000729351242901293,-0.0032256123837322063,0.000744805773445833,-1.545453054454e-05,0.0007059683269259314,-0.002573385041364215,0.022132794890010975,-0.002515757581288592,-5.762746007562325e-05,-0.002980552382429171,-0.006633201199789964,0.13311626496526013,-0.006605406548344692,-2.7794651445272738e-05,-0.002162680759027259,0.00013070256894254413,-0.000699164177611655,0.00013344608582176675,-2.743516879222617e-06,0.00012668213521975952,-0.02560350987450683,0.867582873437848,-0.025494310787545937,-0.00010919908696090096,-0.011468131017274395,-0.005609275734958011,0.13032067571203823,-0.005584272346921278,-2.5003388036734832e-05,-0.0017720549510867084,-0.0010239254791773499,0.002795589300648483,-0.0010211342165804549,-2.791262596894786e-06,-0.0003906258117516866,-0.00014796760243033038,0.004666664883353849,-0.000146322960448492,-1.6446419818385023e-06,-3.163728312930289e-05,1.2686700252801329e-06,-9.167291918076685e-06,1.6809163655251522e-06,-4.122463402450194e-07,7.748406679202525e-07,0.12668629877731838,-0.018601877951958397,0.992065931345451,0.007934068654549023,-0.0007901976213578889,-0.0007901976213578889,1.0,0.009348204009026972,-0.003240618343667233,-0.00038607792723246726,-0.002854540416434766,0.5020935101186322,0.4633635729239358,0.330090340514246,-7.14298138773121e-05,-0.0007142981295696687,0.10000000475536862,-0.013816356800662023,0.00020982572839886005,-4.9583972189369125e-05,0.00025940970058822914,0.46182313985196727,0.6164783794312427,0.5626318009278786,0.35825,-0.11374716352940913,-0.11343722071249389,0.004277152073279981,-9.075841715624945e-05,-0.004496343865670869,7.392631907460593e-09,0.012560540129092301,0.00032372724443303414,0.012580090232757185,0.001178039993279061,-0.0015213184288998321,1.0875228430176279e-09
LR,l2,2,32,6-10,-0.07241579981922244,1.0,-0.07204610791284198,-0.0003696919063804671,-0.02866479092081375,-0.06961394192222103,0.9442409356483525,-0.06922115493064918,-0.0003927869915718448,-0.028023769471303396,-0.005371860992454403,0.059252198351863426,-0.005366842916800691,-5.018075653714757e-06,-0.00330992004767926,0.0007368294808480909,-0.0032630552944652885,0.0007512960433230576,-1.4466562474966724e-05,0.0007276582517794997,0.0018331708044621272,-0.00023006799664779574,0.0017905908924077158,4.257991205441165e-05,0.001941238791766075,-0.0036930930083545637,0.11025904845093297,-0.0036968755061842946,3.7824978297329968e-06,-0.0016843632760292155,0.00014062122536002508,-0.0007063751269345732,0.0001431826187684707,-2.5613934084456134e-06,0.0001335874238673415,-0.06886332614902811,0.890447292989369,-0.06849241334953592,-0.00037091279949218794,-0.02711401487544805,-0.0027420316503794905,0.09799225533999323,-0.002746870415343074,4.838764963583102e-06,-0.001254454124133197,-0.0009510613409373943,0.0122667931224868,-0.0009500050768973612,-1.0562640400331676e-06,-0.00042990914271621967,-0.0003041000990532831,0.00582992555010831,-0.0002998025533443054,-4.29754570897785e-06,-0.00011995060115316127,1.3412648379979638e-06,-9.15746885834126e-06,1.7562714130632835e-06,-4.150065750653197e-07,7.332066651132447e-07,0.1382978944827271,-0.04375100889840869,0.992414700604695,0.007585299395304993,-0.00252929805856376,-0.00252929805856376,1.0,-0.004565703086989886,-0.0044066829327041755,-0.0002783837716043552,-0.00412829916109982,0.4751827626010004,0.5225086571758368,0.3465587044534413,-5.599457692291882e-05,-0.0005599457160069719,0.10000001808114238,-0.01948659138431704,0.0004368787552680093,-4.751561283595e-05,0.0004843943681039592,0.4728753934456582,0.6978337344936123,0.6397807361002349,0.324875,-0.12762414878552278,-0.13001981724444256,0.0012513108948617256,-6.400944893818589e-05,0.0012083609190659329,6.093930310681361e-09,-0.03902221583017135,-0.03307655747270504,-0.009377984175526197,0.0012212287169100844,0.0022110962772543524,8.23895444042161e-10
