task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
26,625,-2.030283319567227,-2.0062324883488065,-2.0388954937296977,0.032663005380891265,3.2914784500226126,3.3051269474865808,-2.0149359703063965,LR,none,0
27,0,-2.1183284630358203,-2.0062324883488065,-2.0388954937296977,0.032663005380891265,1.9078847995618449,1.9467454579156296,-2.0302834510803223,LR,none,0
27,20,-1.9405862785677501,-1.94617848800944,-1.979942201550415,0.033763713540975,1.9453805330358136,2.1029485363339107,-2.0302834510803223,LR,none,0
27,300,-2.0649209283989047,-2.000055378713363,-2.034114670942721,0.03405929222935811,3.146797196648432,3.366520862022939,-2.0302834510803223,LR,none,0
27,625,-2.0182215619012145,-1.9783652189090248,-2.0119873457537363,0.0336221268447116,3.4676800215827925,3.343127438876187,-2.0302834510803223,LR,none,0
28,0,-2.117687639131089,-1.9783652189090248,-2.0119873457537363,0.0336221268447116,1.9334116393827676,2.661262325409609,-2.018221855163574,LR,none,0
28,20,-1.9487983791570271,-1.930565227766866,-1.964809812953109,0.03424458518624306,1.8983106805593588,2.127363744263306,-2.018221855163574,LR,none,0
28,300,-2.1788446546233144,-2.036100876189012,-2.070493933077378,0.034393056888366115,3.1881431079044558,3.023743837026476,-2.018221855163574,LR,none,0
28,625,-2.225386425497108,-2.0661690660207257,-2.098443503950462,0.03227443792973645,3.5704404560044,3.213666905187222,-2.018221855163574,LR,none,0
29,0,-2.1378006439937294,-2.0661690660207257,-2.098443503950462,0.03227443792973645,2.089397689465254,2.80842885864273,-2.225386381149292,LR,none,0
29,20,-1.9324641322701022,-2.0028750567380214,-2.0364443448101976,0.033569288072176275,2.147984222631131,2.3718879619233864,-2.225386381149292,LR,none,0
29,300,-2.1091875704627103,-2.0685003116859826,-2.100099266478117,0.03159895479213446,3.31661214816572,3.4552388471533355,-2.225386381149292,LR,none,0
29,625,-2.142908793137712,-2.105550435988554,-2.135090902147205,0.029540466158650816,3.6402003488070402,3.959273612556731,-2.225386381149292,LR,none,0
30,0,-2.0142985996827907,-2.105550435988554,-2.135090902147205,0.029540466158650816,2.084782379607724,2.6490482239351207,-2.1429085731506348,LR,none,0
30,20,-2.1497725707063307,-2.170733211793556,-2.1986597791918006,0.027926567398244517,2.202515944851293,2.260428819422144,-2.1429085731506348,LR,none,0
30,300,-2.4404671596973,-2.2780047230613407,-2.3054141601854927,0.027409437124151736,3.5744855362751444,3.5875453927961742,-2.1429085731506348,LR,none,0
30,625,-2.3326299881481334,-2.263801584181176,-2.291797631954662,0.02799604777348577,3.878669149992458,3.616713915869498,-2.1429085731506348,LR,none,0
31,0,-2.3554323925815797,-2.263801584181176,-2.291797631954662,0.02799604777348577,2.39740637520696,3.827710166948881,-2.332629919052124,LR,none,0
31,20,-2.1107771547505636,-2.1735669967733027,-2.204013854576338,0.030446857803035528,2.258496607790067,2.670340056591889,-2.332629919052124,LR,none,0
31,300,-2.10782230021167,-2.162421107405827,-2.192708117428266,0.030287010022439064,3.1944017016172443,3.0789020579941098,-2.332629919052124,LR,none,0
31,625,-2.1961968282803377,-2.203440936459679,-2.231925259107243,0.028484322647564113,3.6167723651450414,3.234265814530236,-2.332629919052124,LR,none,0
32,0,-2.052947049590689,-2.203440936459679,-2.231925259107243,0.028484322647564113,2.065732930964013,2.6458235958034306,-2.1961967945098877,LR,none,0
32,20,-2.1880512749935828,-2.2590064453911567,-2.287154823063344,0.02814837767218705,2.1615814639270763,2.032268300473746,-2.1961967945098877,LR,none,0
32,300,-2.3640955104683545,-2.3080712494389606,-2.337769323160917,0.029698073721956462,3.309051525846424,3.395514069893715,-2.1961967945098877,LR,none,0
32,625,-2.471136698456839,-2.3570126681168393,-2.383723550870817,0.026710882753977785,3.6296134253556653,3.7206377680228373,-2.1961967945098877,LR,none,0
33,0,-2.1809714606592454,-2.3570126681168393,-2.383723550870817,0.026710882753977785,2.185949808504664,2.242601895883698,-2.471137046813965,LR,none,0
33,20,-2.055925974946964,-2.3225918568354387,-2.3499096485516344,0.027317791716195642,2.227842847016044,1.679907701750868,-2.471137046813965,LR,none,0
33,300,-2.2577654520114034,-2.384013754216641,-2.4106674888868946,0.02665373467025347,3.427219771478604,3.3847217734469783,-2.471137046813965,LR,none,0
33,625,-2.3041589168556755,-2.4112750490351185,-2.4366984577923154,0.02542340875719674,3.764299028103567,3.8012972300388816,-2.471137046813965,LR,none,0
34,0,-2.4420686298412373,-2.4112750490351185,-2.4366984577923154,0.02542340875719674,2.409799964164682,3.1250451445720135,-2.304158926010132,LR,none,0
34,20,-2.383277884152639,-2.3874895455091463,-2.4135573810382485,0.026067835529102013,2.4359955829732316,2.703393058220605,-2.304158926010132,LR,none,0
34,300,-2.3848106940828693,-2.3799691671256813,-2.406183752963124,0.026214585837442426,3.588141421744897,4.052769980216549,-2.304158926010132,LR,none,0
34,625,-2.4256219855026755,-2.394680544617892,-2.4189661113804473,0.024285566762555392,3.9880063524144744,4.09775864232297,-2.304158926010132,LR,none,0
35,0,-2.4819099669654503,-2.394680544617892,-2.4189661113804473,0.024285566762555392,2.4824216535548165,3.0010524716938654,-2.42562198638916,LR,none,0
35,20,-2.100326264235315,-2.2711827993669096,-2.2996592364940107,0.028476437127101236,2.415454709020627,2.2084719312352026,-2.42562198638916,LR,none,0
35,300,-2.466850439964414,-2.388166667618904,-2.4145949448564776,0.026428277237573638,3.768600938573229,3.5789317507564515,-2.42562198638916,LR,none,0
35,625,-2.516789944340063,-2.3980713989122915,-2.422283387802602,0.02421198889031075,4.070106360948274,3.719063165005153,-2.42562198638916,LR,none,0
36,0,-2.6939438885370985,-2.3980713989122915,-2.422283387802602,0.02421198889031075,2.826521193197627,3.585319089408572,-2.5167899131774902,LR,none,0
36,20,-2.662543448199258,-2.387625213545743,-2.411556078694757,0.0239308651490137,2.776457707317614,2.883427979456375,-2.5167899131774902,LR,none,0
36,300,-2.6857021145582842,-2.4134078374764267,-2.436692067627757,0.02328423015133012,4.155588538132396,4.251770475928615,-2.5167899131774902,LR,none,0
36,625,-2.6683228674732162,-2.4149192809650746,-2.4368269492254666,0.0219076682603918,4.42948307324276,4.1881059666567095,-2.5167899131774902,LR,none,0
37,0,-2.618438022873849,-2.4149192809650746,-2.4368269492254666,0.0219076682603918,2.6405273493794117,2.4809640251736536,-2.668323040008545,LR,none,0
37,20,-2.5814785667665445,-2.3909122283928372,-2.412936054632293,0.02202382623945596,2.6793577617508872,2.152833783495089,-2.668323040008545,LR,none,0
37,300,-2.76409694380945,-2.4641307206169127,-2.4842001135387815,0.02006939292186871,4.095936384799041,3.666144909620602,-2.668323040008545,LR,none,0
37,625,-2.70197007446626,-2.459134854763929,-2.4774757275916137,0.018340872827684505,4.423858783839188,3.8547773076503375,-2.668323040008545,LR,none,0
38,0,-2.514017876044712,-2.459134854763929,-2.4774757275916137,0.018340872827684505,2.6628715562104714,3.3844501178965998,-2.701970100402832,LR,none,0
38,20,-2.441931239771791,-2.4082519623506435,-2.427396620688689,0.0191446583380457,2.643642599298408,2.61793216846306,-2.701970100402832,LR,none,0
38,300,-2.576860876403225,-2.4605992849720395,-2.4795139176474814,0.01891463267544168,4.013920578449052,4.600931889769736,-2.701970100402832,LR,none,0
38,625,-2.561611347235711,-2.484058649437657,-2.5024749153062387,0.018416265868581833,4.363644746393616,4.057024304541345,-2.701970100402832,LR,none,0
39,0,-2.6278472484041173,-2.484058649437657,-2.5024749153062387,0.018416265868581833,2.5724758068166813,2.979631960400162,-2.5616116523742676,LR,none,0
39,20,-2.5979348782062344,-2.5074452620570766,-2.52514975944308,0.017704497386002913,2.6431914877733753,2.4596691176431618,-2.5616116523742676,LR,none,0
39,300,-2.592437242818085,-2.511492780252467,-2.5308294514483918,0.019336671195924283,4.010606104437899,3.706016720320232,-2.5616116523742676,LR,none,0
39,625,-2.6482165030427027,-2.5305332844216624,-2.5486021841865747,0.018068899764912202,4.406309875305376,3.579638855470991,-2.5616116523742676,LR,none,0
40,0,-2.5872500600302977,-2.5305332844216624,-2.5486021841865747,0.018068899764912202,2.7685282328290213,3.1191504307609894,-2.648216485977173,LR,none,0
40,20,-2.5522858333021223,-2.5324151680694746,-2.5500240191119343,0.017608851042459718,2.6654167890142104,1.7810360914765726,-2.648216485977173,LR,none,0
40,300,-2.6397484091856005,-2.6231350872240036,-2.6383324995062893,0.015197412282286677,4.116277635617077,3.0497619688089084,-2.648216485977173,LR,none,0
40,625,-2.5842597337010567,-2.621427395730326,-2.6367381019599736,0.01531070622964762,4.498594045718547,3.584806951177876,-2.648216485977173,LR,none,0
